# SKAGWAY_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
42,153.00,202.50,381.50,197.00,159.50,236.50,206.00,152.00,266.00,158.00,198.50,196.50,92.50,179.00,225.00,267.50,198.00,93.00,169.50,105.00,207.50,153.00,189.50,100.00,173.00,322.50,493.00,240.00,208.00,368.00,123.50,104.50,236.00
43,162.50,215.00,388.50,203.00,159.50,243.00,216.50,157.50,274.50,167.00,209.00,203.50,100.00,191.50,238.50,275.50,207.50,101.00,177.50,111.50,217.50,164.50,203.00,106.50,180.00,331.50,508.50,262.50,222.00,380.00,134.00,112.50,240.00
44,172.00,230.00,395.00,209.50,161.00,255.00,230.00,166.50,286.50,175.00,221.00,212.00,108.00,200.50,252.00,283.00,214.00,108.50,184.50,118.50,228.50,175.50,217.50,113.50,191.50,339.50,520.00,278.50,233.50,388.00,145.50,122.50,244.50
45,179.50,244.00,407.50,217.50,164.50,266.00,241.50,176.00,298.50,180.00,234.50,221.00,115.00,210.00,264.00,291.50,218.00,115.00,193.50,124.50,237.00,186.50,230.00,118.00,202.00,346.50,533.50,288.50,245.00,398.50,153.50,135.00,247.00
46,187.00,256.00,419.00,222.00,172.00,281.50,248.50,184.00,308.50,188.00,241.00,233.50,120.50,217.50,271.00,306.00,221.50,122.00,197.50,136.00,246.50,195.00,246.00,123.00,215.50,357.50,547.50,300.00,251.00,409.50,166.50,150.50,253.50
47,190.50,267.50,430.00,228.00,180.00,294.00,259.50,196.00,318.00,203.00,246.50,247.00,125.50,224.50,279.50,314.50,226.50,129.50,197.50,144.00,258.50,203.00,258.00,128.50,230.00,368.00,559.00,312.50,255.50,420.50,183.00,171.00,261.50
48,198.50,277.50,441.50,236.00,189.00,304.50,274.50,208.50,332.00,218.00,257.00,259.50,134.50,234.00,290.00,323.50,232.00,136.00,199.50,151.50,270.50,211.00,270.00,133.50,241.00,379.00,573.00,322.00,261.50,431.00,195.50,193.50,268.50
49,204.50,287.50,459.50,246.50,197.50,314.50,289.50,223.50,344.00,234.00,267.00,273.00,145.00,244.50,300.00,332.50,240.50,143.50,205.50,160.00,284.00,215.50,282.00,138.00,254.00,391.50,585.50,333.50,270.00,442.00,207.50,209.50,277.50
50,214.00,297.00,475.50,256.50,208.98,325.50,307.50,232.50,356.50,245.00,275.50,287.50,156.00,255.50,309.00,347.00,249.50,156.50,217.00,167.00,294.50,222.00,298.00,144.00,267.00,405.00,602.50,348.50,279.00,453.00,224.00,222.00,287.00
51,224.00,310.50,490.50,265.50,218.48,339.50,328.50,249.00,369.00,256.00,286.50,299.50,162.00,266.50,317.00,362.00,260.00,170.00,232.50,178.50,305.50,231.00,310.50,147.00,278.50,413.00,623.00,361.00,286.50,461.00,236.00,233.50,297.00
