# KETCHIKAN_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1981, 1982, 1985, 1986, 1987, 1988
#
d_since_march1,1980,1983,1984,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
76,809.54,948.15,890.95,778.50,928.32,722.50,832.00,850.50,1005.00,964.00,770.00,726.23,804.50,601.00,775.50,661.00,478.00,726.00,871.00,969.00,563.00,643.00,586.50,657.50,813.50,694.50,659.50,737.00,877.00,1015.50,1148.50,747.01,912.50,935.00,824.50,751.50,759.00
77,828.04,960.15,905.45,796.00,946.82,737.00,845.50,871.00,1028.50,979.00,784.00,744.23,821.50,617.50,791.00,669.00,491.00,739.00,894.00,990.00,582.50,654.50,607.50,671.00,833.00,708.50,675.00,754.00,899.00,1045.00,1167.50,768.01,937.00,956.00,849.50,766.00,770.50
78,843.54,976.15,919.95,811.50,962.82,757.50,861.00,895.00,1054.50,993.50,804.00,763.73,840.00,635.00,808.00,677.50,506.50,752.00,920.50,1014.00,601.00,669.00,627.00,690.00,854.50,722.50,686.50,768.50,924.00,1069.00,1182.50,784.01,960.50,975.50,874.50,785.50,786.00
79,859.04,991.15,933.45,826.00,981.32,778.00,874.00,920.00,1083.00,1009.00,821.50,790.23,862.00,649.00,823.50,690.00,529.50,764.50,950.50,1032.00,619.00,682.00,643.00,711.50,875.50,741.00,699.00,781.50,942.00,1093.50,1204.50,804.01,983.00,999.00,892.50,804.50,804.00
80,871.04,1009.15,952.85,837.50,1006.82,791.50,887.50,941.50,1108.00,1029.00,840.00,814.73,879.50,663.00,836.00,702.50,558.50,778.50,978.50,1052.50,637.50,696.00,661.50,728.50,893.00,763.00,716.00,795.50,959.50,1118.00,1235.50,827.01,1002.00,1024.00,911.50,823.00,824.00
81,882.04,1026.15,965.35,855.50,1021.32,804.00,903.50,964.00,1127.50,1051.00,858.00,835.73,897.50,678.00,852.00,718.00,576.00,793.50,1007.00,1074.00,655.50,714.50,678.00,746.00,909.00,781.50,735.50,819.00,974.00,1146.00,1263.00,847.51,1021.00,1046.00,931.00,840.50,844.50
82,895.54,1041.65,978.85,872.50,1042.32,816.00,920.00,987.50,1147.00,1073.50,877.00,856.73,912.50,692.00,862.50,732.50,591.00,811.00,1029.50,1096.50,678.50,731.50,696.00,765.50,930.50,800.50,751.00,846.00,991.50,1174.50,1287.50,867.51,1039.00,1070.50,951.00,859.50,864.00
83,915.04,1059.15,997.85,889.00,1057.82,836.00,944.50,1009.50,1166.00,1101.00,897.00,880.73,929.00,713.00,874.00,745.00,602.00,830.00,1051.50,1116.50,700.50,753.00,720.00,783.00,947.00,821.00,768.00,872.00,1012.00,1200.50,1312.50,888.01,1058.00,1090.00,969.50,876.50,879.50
84,938.04,1076.65,1011.85,905.50,1075.32,862.00,966.50,1036.00,1186.00,1128.50,913.00,900.23,946.00,730.00,887.00,762.50,616.50,848.50,1072.00,1134.00,721.00,776.00,750.00,802.50,967.00,841.00,786.50,890.50,1033.00,1226.00,1335.50,909.51,1075.00,1110.50,989.00,897.50,895.00
85,959.54,1094.65,1025.35,922.50,1095.32,886.50,987.00,1065.50,1204.50,1156.00,929.00,918.73,966.00,743.00,902.00,781.50,638.50,864.00,1095.00,1154.50,739.50,795.50,778.00,821.50,988.50,865.50,809.00,912.50,1053.50,1253.50,1353.00,933.51,1093.00,1135.50,1007.00,912.50,915.00
86,982.04,1110.15,1044.85,945.00,1116.82,902.00,1005.50,1096.00,1219.00,1180.00,945.00,934.23,990.50,754.00,920.50,798.00,657.00,883.00,1114.00,1184.00,763.00,811.00,805.50,839.00,1014.00,884.50,827.00,933.00,1076.50,1279.00,1373.00,959.01,1108.50,1165.00,1023.50,928.00,935.50
87,1009.04,1125.15,1064.85,970.50,1143.82,917.50,1027.50,1127.00,1235.00,1200.00,960.50,948.23,1021.50,769.50,938.50,815.50,675.00,900.00,1129.50,1208.00,789.50,828.50,826.00,854.50,1038.50,898.00,844.00,955.00,1101.00,1306.50,1391.50,983.51,1122.50,1193.00,1040.50,950.50,956.00
88,1029.76,1144.65,1082.35,997.50,1165.82,936.50,1048.50,1155.00,1252.00,1218.00,980.00,970.23,1041.50,784.00,953.50,834.50,693.50,919.50,1148.00,1235.00,807.50,847.50,848.50,868.50,1069.00,915.50,861.00,977.50,1125.50,1331.50,1414.50,1012.51,1136.50,1220.50,1061.50,969.50,974.00
89,1049.68,1167.15,1099.35,1026.50,1187.32,951.00,1070.00,1183.00,1269.50,1238.00,1003.50,992.23,1063.00,798.00,967.00,853.50,709.50,937.50,1163.50,1259.50,826.00,867.50,869.50,885.50,1090.00,933.50,876.00,997.50,1149.00,1358.00,1434.00,1034.01,1154.00,1249.00,1082.50,990.00,998.00
90,1073.18,1193.15,1116.35,1049.00,1209.32,965.50,1087.00,1207.50,1288.00,1253.50,1026.00,1013.23,1085.00,812.00,985.00,869.50,724.00,957.50,1181.00,1284.00,844.50,886.50,892.00,904.50,1115.00,955.50,892.00,1016.50,1171.50,1385.50,1453.50,1057.51,1170.00,1279.00,1101.00,1009.50,1024.50
91,1091.18,1215.15,1132.85,1072.00,1235.82,979.50,1108.50,1235.50,1308.50,1270.50,1046.50,1034.23,1109.50,825.00,1007.50,888.50,739.00,981.00,1197.50,1309.00,867.50,907.00,913.00,927.00,1140.00,985.00,909.00,1036.50,1196.50,1409.50,1471.50,1081.01,1187.00,1300.00,1119.50,1031.50,1046.00
92,1109.68,1238.15,1150.85,1093.50,1258.32,992.50,1127.00,1259.00,1328.00,1290.50,1068.50,1054.23,1137.50,845.50,1026.50,903.00,758.00,998.00,1214.00,1337.50,892.00,930.50,934.50,956.50,1162.50,1012.00,923.50,1057.50,1223.00,1435.00,1490.50,1101.01,1204.50,1321.00,1135.50,1055.00,1072.50
93,1128.68,1262.15,1165.35,1120.00,1282.32,1008.50,1142.00,1283.00,1347.50,1308.50,1092.50,1075.23,1169.00,866.00,1049.00,919.00,775.00,1014.50,1232.00,1362.00,914.00,955.50,953.00,986.00,1182.00,1032.50,939.00,1080.00,1248.50,1459.00,1510.50,1121.01,1224.50,1337.50,1154.00,1076.00,1102.00
94,1155.68,1279.65,1182.35,1150.00,1302.32,1030.00,1158.50,1310.00,1368.00,1329.00,1120.00,1104.23,1198.00,882.50,1072.50,938.50,793.00,1031.50,1256.00,1383.50,935.00,985.50,972.50,1017.50,1199.00,1055.00,954.50,1097.50,1269.50,1480.50,1531.50,1140.51,1241.50,1356.50,1170.00,1094.50,1129.50
95,1190.18,1296.15,1197.85,1175.50,1320.32,1050.50,1176.50,1337.50,1389.50,1350.00,1140.00,1128.73,1225.00,897.00,1095.00,956.00,812.50,1054.50,1278.50,1402.00,955.00,1008.00,990.50,1047.50,1220.50,1073.50,973.00,1114.50,1290.00,1503.50,1554.50,1156.51,1258.00,1376.00,1187.50,1111.00,1153.50
96,1214.18,1315.15,1214.85,1199.50,1339.32,1068.00,1197.00,1363.00,1412.50,1370.50,1159.50,1146.23,1249.50,912.00,1117.50,975.00,830.50,1082.00,1300.00,1427.50,975.00,1033.00,1010.00,1081.50,1240.00,1096.50,992.50,1134.00,1312.00,1528.00,1581.00,1174.51,1280.00,1396.50,1208.00,1128.00,1180.00
97,1239.68,1337.38,1237.35,1223.00,1363.32,1087.00,1215.50,1386.50,1437.50,1392.50,1177.00,1163.23,1276.00,928.00,1138.50,996.00,844.00,1114.50,1320.50,1456.50,995.00,1054.00,1030.00,1115.50,1262.00,1120.00,1014.00,1151.00,1335.50,1550.00,1605.50,1201.01,1298.00,1422.50,1233.00,1146.50,1200.50
98,1271.68,1360.38,1258.85,1244.00,1385.32,1103.50,1234.00,1409.00,1461.50,1419.50,1196.00,1181.73,1307.50,948.00,1159.00,1015.50,861.00,1142.50,1345.50,1482.00,1017.00,1074.50,1047.00,1137.50,1285.00,1149.00,1032.50,1170.00,1357.00,1571.50,1631.50,1227.51,1319.00,1445.50,1251.50,1167.00,1226.50
99,1304.68,1386.88,1278.35,1268.50,1408.32,1118.00,1252.50,1429.00,1486.00,1446.50,1213.00,1201.23,1335.50,966.00,1181.50,1038.50,880.50,1169.00,1369.50,1505.50,1041.00,1095.00,1059.00,1161.50,1307.50,1175.00,1053.50,1189.50,1376.50,1595.50,1658.50,1250.01,1337.00,1467.50,1270.50,1191.00,1250.50
100,1336.18,1410.38,1301.35,1291.00,1429.32,1136.00,1274.50,1449.00,1510.50,1474.00,1229.50,1222.73,1357.00,984.50,1200.50,1056.00,905.00,1202.00,1393.00,1530.00,1068.00,1115.50,1077.50,1186.50,1335.00,1200.00,1074.50,1211.00,1396.50,1618.00,1680.50,1268.01,1354.50,1486.50,1290.00,1211.50,1273.00
101,1355.68,1427.88,1323.85,1316.50,1454.82,1154.50,1295.00,1468.50,1535.00,1499.00,1248.50,1246.73,1379.50,1001.50,1222.00,1074.00,928.00,1226.50,1415.00,1553.00,1102.50,1135.50,1099.00,1213.00,1357.00,1220.50,1094.00,1236.00,1419.50,1638.50,1705.50,1289.51,1375.00,1507.00,1313.50,1232.00,1293.50
102,1383.18,1449.98,1349.35,1340.50,1476.82,1174.00,1319.00,1487.00,1558.00,1517.00,1267.00,1273.23,1403.00,1023.50,1245.50,1093.50,951.00,1247.00,1433.50,1575.00,1136.50,1156.50,1121.50,1237.50,1375.00,1241.00,1113.50,1266.50,1442.50,1659.00,1728.00,1312.51,1393.50,1529.00,1336.00,1253.00,1312.50
103,1405.18,1472.48,1371.35,1366.00,1501.82,1193.50,1347.50,1508.50,1579.50,1537.00,1280.50,1297.73,1425.00,1048.50,1272.50,1118.50,976.50,1267.50,1454.00,1594.50,1170.00,1174.50,1138.50,1260.50,1393.00,1262.50,1134.00,1289.00,1470.00,1681.50,1749.50,1331.51,1413.50,1552.00,1360.00,1278.00,1332.00
104,1426.68,1491.98,1393.85,1388.00,1532.32,1215.50,1375.50,1533.50,1605.50,1559.50,1295.50,1321.73,1445.50,1072.00,1293.00,1137.50,1008.50,1285.50,1472.50,1611.00,1198.50,1198.00,1157.50,1285.50,1409.00,1284.00,1150.50,1311.00,1495.50,1709.50,1771.00,1350.51,1436.50,1576.00,1380.00,1303.00,1352.50
105,1447.18,1514.48,1413.35,1408.50,1556.32,1237.00,1401.00,1562.00,1634.50,1583.00,1311.50,1343.23,1464.00,1097.00,1314.50,1157.00,1044.50,1302.50,1491.00,1631.00,1222.00,1220.50,1177.00,1315.00,1428.00,1304.00,1170.00,1335.00,1516.00,1741.00,1796.50,1369.51,1461.50,1602.50,1403.50,1328.50,1374.50
106,1469.68,1536.48,1433.35,1429.00,1577.82,1257.50,1423.50,1588.50,1664.00,1605.00,1329.00,1365.23,1487.00,1129.00,1337.50,1180.00,1067.00,1323.00,1511.50,1651.00,1244.00,1243.00,1195.00,1336.00,1451.50,1325.50,1190.00,1362.00,1535.50,1774.50,1820.50,1387.51,1486.50,1626.00,1426.00,1352.50,1397.50
107,1492.68,1558.48,1450.35,1447.50,1602.82,1278.50,1446.50,1612.00,1688.50,1626.50,1345.50,1386.73,1513.00,1153.50,1358.00,1200.50,1090.50,1343.50,1535.50,1677.00,1266.00,1272.00,1215.50,1360.00,1473.00,1347.00,1210.00,1399.00,1559.00,1797.50,1846.00,1405.51,1517.00,1650.00,1450.00,1376.50,1428.00
108,1513.18,1578.98,1465.85,1470.00,1624.32,1303.00,1466.00,1632.50,1713.50,1646.50,1367.50,1408.73,1533.50,1174.00,1381.00,1221.50,1114.50,1364.50,1568.50,1717.00,1287.00,1291.00,1235.00,1386.00,1495.00,1366.00,1230.00,1425.50,1579.00,1819.50,1870.00,1424.01,1551.00,1671.50,1474.00,1397.00,1455.00
109,1534.68,1602.48,1484.85,1491.00,1647.82,1327.00,1485.50,1655.00,1737.00,1672.00,1390.50,1428.73,1561.00,1193.50,1404.50,1243.00,1136.50,1382.50,1604.00,1753.50,1307.50,1310.50,1251.50,1410.50,1520.00,1389.50,1252.50,1453.00,1601.50,1842.00,1895.50,1445.51,1589.00,1690.50,1496.50,1419.50,1480.00
110,1562.68,1623.98,1504.85,1511.50,1669.82,1356.50,1508.50,1674.50,1761.50,1697.00,1411.50,1446.73,1590.00,1213.00,1421.50,1264.50,1157.50,1401.50,1642.00,1778.00,1327.50,1329.00,1269.00,1430.50,1546.50,1413.50,1273.50,1481.50,1619.50,1864.00,1923.50,1468.01,1627.50,1712.50,1521.50,1447.50,1500.50
111,1591.18,1646.48,1530.35,1533.00,1690.82,1391.00,1529.50,1695.50,1786.00,1723.50,1437.00,1465.23,1620.50,1232.50,1440.50,1287.00,1178.50,1421.50,1679.50,1803.50,1351.00,1349.50,1294.00,1451.50,1569.50,1438.50,1298.00,1510.00,1641.50,1890.50,1949.50,1488.51,1658.00,1740.00,1545.00,1474.50,1524.00
112,1621.18,1669.48,1555.35,1554.00,1710.82,1420.00,1551.50,1720.00,1812.50,1748.00,1465.50,1492.73,1645.50,1251.00,1459.50,1308.50,1200.50,1443.00,1719.00,1828.00,1370.50,1368.00,1313.00,1472.50,1593.50,1462.00,1323.00,1535.00,1661.50,1920.50,1972.50,1509.01,1685.00,1766.00,1567.00,1501.00,1543.50
113,1645.68,1690.98,1576.85,1577.00,1731.32,1446.00,1573.50,1749.50,1839.50,1773.00,1489.00,1526.23,1669.00,1269.00,1477.50,1332.50,1219.50,1466.50,1755.50,1852.00,1389.50,1386.50,1330.50,1494.50,1614.00,1485.50,1353.50,1560.50,1684.00,1949.50,1997.00,1532.51,1710.50,1788.50,1588.00,1526.00,1563.50
114,1667.18,1715.48,1600.35,1609.00,1753.32,1471.00,1603.00,1775.50,1871.00,1794.50,1516.50,1552.73,1689.50,1289.50,1497.00,1352.00,1241.00,1491.00,1792.00,1872.50,1410.00,1404.50,1348.50,1512.50,1637.50,1507.00,1389.00,1588.00,1711.00,1978.50,2026.00,1559.51,1734.50,1810.00,1612.50,1552.00,1587.00
115,1692.18,1749.98,1621.35,1641.50,1773.32,1498.50,1631.00,1797.50,1897.50,1815.00,1549.50,1578.23,1714.00,1315.50,1519.00,1372.00,1260.50,1511.50,1822.00,1899.50,1430.50,1424.50,1366.00,1533.50,1660.50,1531.00,1410.50,1620.50,1733.00,2003.50,2050.00,1584.01,1755.00,1833.50,1638.00,1578.00,1612.50
116,1727.68,1772.98,1642.35,1664.00,1798.32,1523.50,1661.50,1822.00,1924.50,1835.50,1572.00,1606.23,1738.00,1339.00,1547.50,1394.00,1282.00,1532.50,1850.00,1926.00,1456.50,1449.00,1384.00,1556.50,1683.50,1556.00,1429.50,1646.00,1754.50,2030.50,2072.50,1606.51,1777.00,1863.00,1657.00,1610.00,1642.00
117,1759.68,1797.98,1663.35,1688.00,1819.32,1550.50,1692.00,1844.50,1947.50,1858.00,1595.50,1629.23,1762.50,1360.50,1580.00,1417.50,1305.00,1554.50,1876.50,1955.00,1478.50,1472.00,1401.50,1576.50,1702.00,1579.50,1448.00,1673.50,1779.00,2059.00,2097.00,1629.51,1798.50,1898.50,1679.00,1646.00,1672.50
118,1784.68,1823.48,1679.85,1712.50,1842.32,1574.50,1721.50,1871.50,1969.50,1887.00,1616.50,1652.73,1787.50,1379.50,1612.00,1446.00,1325.50,1574.50,1902.00,1984.50,1496.50,1495.00,1422.00,1594.00,1722.00,1609.00,1467.50,1702.50,1808.00,2090.00,2125.00,1656.51,1820.00,1935.00,1705.50,1685.00,1704.50
119,1810.06,1842.98,1699.85,1739.50,1866.32,1603.50,1752.00,1897.00,1990.50,1921.00,1636.00,1679.73,1815.50,1398.00,1640.00,1471.00,1354.00,1596.50,1929.00,2007.50,1515.00,1523.50,1443.50,1611.00,1743.50,1634.50,1488.50,1732.50,1832.00,2121.00,2153.50,1684.01,1842.00,1964.50,1734.50,1726.50,1731.00
120,1834.06,1861.48,1718.85,1765.00,1894.32,1627.00,1789.50,1920.50,2010.50,1954.50,1655.00,1706.73,1850.00,1415.50,1660.50,1492.00,1375.50,1618.50,1955.00,2030.50,1539.50,1549.50,1467.00,1630.50,1760.00,1654.50,1510.50,1760.00,1854.00,2152.00,2183.50,1709.51,1866.00,1992.50,1759.00,1763.00,1759.50
121,1859.06,1886.15,1742.35,1791.50,1920.82,1650.50,1819.00,1945.00,2033.00,1989.50,1675.00,1729.23,1880.00,1435.50,1682.50,1515.50,1394.50,1640.50,1983.00,2052.50,1566.50,1574.50,1499.50,1642.50,1779.00,1675.50,1531.00,1791.00,1878.50,2183.00,2209.50,1733.51,1891.00,2022.00,1787.00,1797.00,1789.00
