# HAINES_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1987, 1991, 1993, 1994, 1995, 1997, 1998
#
16,26.00,73.00,4.50,60.50,107.00,46.00,49.50,96.00,42.50,80.00,70.00,71.00,28.50,35.00,83.00,11.50,21.00,40.00,138.50,10.00,3.50,39.50,3.00,59.00,3.50,16.50,17.00,34.00,60.50,81.00,0.00,46.50,52.50,27.00,28.00,51.00
17,31.50,76.00,10.00,69.00,110.50,50.50,52.00,101.50,50.00,85.50,78.50,78.00,28.50,38.50,83.00,11.50,26.50,40.50,139.50,10.00,3.50,43.00,3.00,62.50,4.50,16.50,17.00,36.50,67.50,86.50,0.00,49.50,73.00,29.00,31.00,57.50
18,37.00,81.50,16.50,76.50,115.00,56.00,58.00,107.50,57.00,88.50,87.50,84.00,28.50,42.50,83.00,11.50,33.00,40.50,139.50,10.00,3.50,46.50,3.00,63.50,4.50,17.00,17.00,41.00,76.00,96.50,0.00,56.50,85.50,36.50,31.00,64.50
19,45.50,91.50,21.50,79.00,121.50,60.00,61.00,114.00,64.50,88.50,98.00,84.00,32.50,48.50,83.00,11.50,38.50,40.50,139.50,10.00,3.50,49.50,3.00,68.00,4.50,17.00,17.00,43.00,82.50,107.50,3.50,58.50,99.00,41.00,31.00,71.50
20,55.50,103.00,28.50,85.00,128.00,61.00,65.50,123.00,70.00,88.50,106.50,85.09,36.50,55.00,83.00,11.50,46.50,41.00,139.50,18.00,5.50,52.00,3.00,70.50,4.50,17.00,17.00,43.00,88.50,117.00,7.50,58.50,112.00,45.00,31.00,76.00
21,65.00,108.00,34.50,85.50,135.50,64.00,70.00,131.50,79.00,91.50,113.00,85.09,43.00,58.00,83.00,11.50,51.00,43.50,139.50,27.00,9.00,54.50,3.00,70.50,4.50,17.00,17.00,43.00,98.50,128.50,11.50,59.50,125.00,53.00,31.00,81.00
22,72.00,111.50,40.00,86.50,139.50,66.50,75.50,137.00,89.00,97.00,120.00,87.09,49.00,63.50,83.00,16.00,55.50,48.00,147.50,33.50,12.50,58.00,3.50,70.50,7.00,17.00,17.00,43.00,107.00,139.00,14.50,65.00,137.50,55.50,31.00,89.00
23,75.00,118.00,43.00,86.50,147.50,72.00,77.50,145.50,96.50,99.00,126.00,89.09,53.00,68.50,83.00,20.00,60.50,51.50,154.00,40.50,14.00,59.50,6.50,72.00,11.50,17.00,17.00,43.00,113.50,150.00,17.50,65.00,149.00,55.50,32.50,99.00
24,79.50,128.50,47.50,86.50,154.00,76.50,83.50,153.00,106.50,103.50,134.50,93.59,59.00,76.50,84.00,22.50,66.00,61.50,157.50,48.00,14.00,63.50,9.00,76.00,18.50,19.00,22.00,44.50,119.50,158.00,21.00,65.00,156.50,55.50,32.50,106.50
25,87.00,139.00,49.50,87.50,163.00,79.50,88.00,159.00,115.00,107.50,143.00,100.09,62.50,83.00,90.00,27.00,71.50,67.00,166.00,54.00,14.00,64.50,12.50,77.50,26.00,19.00,24.00,44.50,129.50,167.00,24.50,65.00,173.00,60.50,38.00,113.50
26,94.00,151.00,51.00,90.50,173.50,83.00,96.50,166.00,115.00,113.50,149.00,106.09,63.00,88.00,95.00,32.00,78.50,75.50,173.50,58.00,14.00,65.50,16.50,84.00,35.00,20.50,24.00,44.50,140.50,178.00,27.50,65.00,184.50,60.50,42.00,120.00
27,101.00,158.50,54.00,96.00,183.50,88.00,101.00,171.00,115.00,121.50,153.50,114.09,64.50,91.50,99.50,34.00,86.00,81.00,179.50,61.00,14.00,65.50,16.50,91.00,44.00,27.00,24.00,44.50,150.50,189.00,36.00,69.00,196.00,60.50,42.00,125.50
28,110.50,165.50,55.50,102.50,195.50,92.00,108.00,175.50,115.00,129.50,160.00,118.09,67.50,96.00,103.00,37.50,94.50,86.50,184.50,66.00,15.00,65.50,16.50,99.50,52.00,35.00,25.50,44.50,160.50,204.00,44.00,76.00,205.00,60.50,42.00,131.50
29,119.00,175.50,57.50,109.00,202.50,93.00,113.50,183.00,118.50,138.50,165.00,122.09,71.50,104.00,105.00,38.50,104.50,89.00,190.50,68.00,16.00,65.50,19.00,105.00,58.50,42.00,32.00,47.50,173.00,219.00,52.50,79.00,218.50,60.50,45.00,138.50
30,127.50,186.50,59.00,115.50,211.00,98.00,113.50,190.50,127.50,150.00,172.00,122.09,74.00,108.50,111.00,38.50,104.50,90.50,194.50,70.00,19.00,65.50,19.00,112.00,68.00,46.50,39.50,52.00,182.50,236.00,60.50,81.00,235.50,60.50,50.00,148.00
31,138.50,193.50,61.50,122.00,218.00,104.00,113.50,198.50,140.00,159.50,181.00,122.09,78.50,116.50,112.50,38.50,104.50,95.00,198.00,75.00,19.00,68.00,20.50,120.00,76.50,50.50,42.50,56.00,194.00,245.50,71.00,84.50,254.00,60.50,54.00,152.57
32,148.00,200.50,63.00,132.50,228.50,107.00,113.50,204.50,154.50,166.50,188.50,122.09,83.00,122.00,112.50,38.50,104.50,101.50,203.00,80.50,19.00,75.50,20.50,129.50,84.00,53.00,47.50,61.00,204.00,258.50,77.00,85.00,267.50,60.50,57.00,159.07
33,158.50,207.50,64.50,140.50,240.50,109.00,113.50,212.00,170.00,173.50,196.00,122.09,86.00,130.50,114.00,38.50,104.50,110.00,208.50,85.00,19.00,84.00,20.50,138.00,91.00,60.00,53.00,66.00,215.50,269.00,84.00,85.50,277.00,60.50,57.00,163.57
34,172.50,215.00,64.50,152.00,251.50,113.00,119.00,220.00,180.00,180.50,203.50,124.09,91.00,134.00,122.00,38.50,104.50,119.50,216.00,92.50,19.00,92.50,20.50,143.50,97.50,66.00,53.50,67.50,225.00,280.50,94.50,85.50,282.00,63.00,60.50,173.07
35,186.50,226.00,68.50,162.00,259.00,121.50,126.50,229.00,189.50,188.00,207.00,132.09,91.00,139.50,128.50,38.50,104.50,128.00,227.50,101.00,19.00,100.00,23.50,149.00,102.00,71.00,53.50,72.00,229.30,292.00,105.00,88.50,287.50,64.50,68.00,180.07
36,199.50,235.50,77.50,167.00,268.00,128.00,133.00,236.00,199.50,196.00,208.50,141.59,95.50,147.50,136.00,39.50,105.00,136.00,238.00,108.50,25.50,105.50,30.00,155.50,105.00,75.50,53.50,81.00,235.80,305.00,113.50,95.50,297.00,68.50,70.50,190.57
37,206.50,241.00,85.50,171.50,275.50,136.00,136.50,241.00,209.50,210.00,214.00,148.09,101.00,150.50,141.50,43.00,112.50,147.50,248.00,122.00,33.00,108.00,34.00,160.00,107.50,79.50,62.00,87.50,249.80,315.50,122.00,110.00,306.50,69.50,70.50,198.57
38,217.50,247.00,94.00,176.50,287.50,143.00,136.50,247.00,219.00,225.00,219.00,153.09,104.00,155.50,144.50,43.00,124.00,158.00,255.50,137.50,41.00,111.00,39.50,163.50,114.00,86.50,71.50,94.00,258.80,329.00,134.00,123.50,317.00,74.50,70.50,209.07
39,231.50,249.00,103.50,181.00,301.00,149.00,136.50,254.00,232.50,239.50,224.00,165.59,106.00,161.50,153.00,43.00,130.50,166.00,264.50,148.00,50.00,112.50,46.50,167.00,121.00,94.50,77.00,99.50,269.30,340.00,144.50,134.50,327.50,81.00,70.50,217.57
40,247.00,250.50,110.50,185.50,319.00,150.00,136.50,261.50,243.00,251.00,226.50,177.59,109.00,167.00,159.50,45.50,141.50,178.00,274.00,158.00,59.00,118.00,53.50,173.00,127.00,106.00,79.50,103.00,276.80,348.50,158.00,148.00,335.50,87.00,70.50,222.57
41,258.50,251.00,117.50,191.00,336.00,151.50,136.50,270.00,252.50,264.50,232.50,186.02,115.00,175.00,168.50,49.50,155.00,190.50,283.50,168.50,63.50,124.50,60.50,180.50,132.00,120.00,82.00,108.00,282.30,363.00,171.50,162.50,343.50,94.00,70.50,224.07
42,270.00,252.00,122.50,199.00,352.00,157.00,136.50,282.50,263.00,278.00,241.50,193.52,120.50,186.50,179.50,52.50,168.50,200.50,293.50,174.00,66.50,130.00,67.50,186.00,136.00,137.00,87.50,111.50,288.30,375.00,188.50,174.50,356.00,101.50,76.00,225.57
43,281.00,253.00,131.00,208.00,366.50,163.00,136.50,288.50,279.00,287.50,250.00,199.02,127.00,193.50,189.50,58.00,182.00,212.50,302.50,182.00,72.50,138.50,75.50,195.00,145.50,149.00,93.50,117.50,295.30,387.00,207.50,188.00,368.00,111.50,83.50,229.07
44,289.00,255.50,139.50,221.50,375.00,165.00,137.00,302.50,292.00,298.00,259.00,206.52,133.00,201.00,200.50,65.00,191.50,224.00,311.00,188.50,78.00,145.50,79.50,204.50,156.00,158.00,100.00,129.50,301.80,397.50,220.50,197.50,376.50,127.50,92.50,235.57
45,297.50,257.00,148.00,234.00,381.00,169.50,140.50,316.00,305.50,314.50,269.50,220.02,137.50,215.50,211.50,70.50,199.00,234.50,321.50,193.50,83.00,154.50,85.00,214.50,165.50,170.50,106.00,140.50,308.30,411.50,230.50,206.50,386.00,135.00,107.00,239.07
46,304.50,259.00,155.00,244.00,394.00,176.00,148.00,326.00,318.00,331.00,284.00,235.52,147.00,223.50,222.50,77.00,207.50,242.50,334.50,199.00,88.00,157.50,95.00,224.00,173.50,187.00,111.00,155.00,319.80,425.50,240.00,214.00,395.50,148.50,125.50,246.07
47,313.00,262.50,159.00,255.50,403.00,177.00,154.50,339.50,329.50,342.50,296.50,250.02,162.00,230.50,235.00,82.50,217.00,250.50,345.00,207.00,97.50,157.50,103.50,237.50,183.50,200.50,117.00,165.00,330.80,435.00,252.00,220.50,406.50,166.50,147.00,251.07
48,322.50,268.00,166.00,266.00,415.00,182.00,163.50,353.50,346.50,358.50,310.00,265.02,176.50,240.00,248.00,90.50,226.50,259.00,355.00,212.50,104.00,158.50,111.00,252.50,193.50,215.00,123.50,174.50,340.80,447.00,260.50,224.50,416.00,180.50,166.00,257.57
49,330.50,276.00,172.00,275.50,430.00,188.50,170.50,365.50,362.00,374.00,321.50,281.02,192.00,250.00,261.00,100.50,237.50,268.50,365.50,220.50,111.50,164.50,121.50,265.50,200.00,226.50,128.00,186.50,352.30,460.50,268.50,233.00,426.00,194.50,183.50,265.57
50,339.50,286.00,180.50,285.00,447.50,199.00,176.00,382.50,382.50,386.50,334.50,295.02,201.50,259.00,272.50,111.00,248.50,279.50,381.50,229.00,122.50,175.50,129.50,277.00,206.00,242.00,132.50,202.00,364.30,476.00,281.00,240.00,436.50,210.00,198.00,276.07
51,348.00,296.00,189.00,297.00,459.50,206.50,184.50,399.50,394.00,398.00,346.00,311.02,213.00,271.00,284.00,119.00,257.50,288.00,398.00,238.50,138.00,189.00,139.50,290.00,213.50,254.50,137.00,214.50,371.80,493.50,294.00,245.50,446.00,223.50,212.50,288.07
52,356.50,310.50,197.00,311.50,470.00,219.00,192.00,419.00,408.50,409.50,358.00,327.02,220.00,277.50,295.50,126.00,273.50,295.50,410.50,247.50,153.50,205.50,149.00,302.00,221.50,266.50,139.50,228.00,379.80,514.00,309.50,255.50,455.00,236.00,226.50,298.07
53,367.50,323.00,203.00,325.50,480.50,232.00,197.00,436.00,425.50,418.00,370.00,342.52,229.50,285.00,307.50,132.00,293.50,305.50,431.50,256.50,164.50,222.00,155.50,314.00,231.50,277.00,144.00,238.50,393.30,530.50,325.50,264.00,463.50,252.00,243.00,309.57
54,378.00,337.00,208.00,346.00,487.00,244.50,206.00,450.50,437.00,430.00,387.50,358.02,235.00,294.50,317.50,138.00,316.00,316.00,455.50,266.00,176.00,232.00,167.00,327.50,243.00,289.50,153.50,249.50,407.80,544.00,338.50,275.50,468.50,266.00,260.50,325.57
55,392.50,349.00,216.50,369.50,491.50,253.50,217.50,465.50,454.50,442.50,404.50,373.52,243.50,308.00,330.50,147.00,340.50,325.50,481.50,274.50,188.00,244.00,174.50,341.50,257.50,303.50,158.00,258.50,422.30,560.50,355.00,287.00,474.50,283.00,279.50,343.07
56,406.50,361.00,226.00,392.00,498.50,262.50,226.50,477.00,477.00,456.00,417.50,386.37,251.50,320.00,342.00,153.50,366.50,335.50,506.50,285.50,197.50,257.00,183.00,359.00,267.50,317.50,159.00,270.00,438.80,575.00,372.50,299.50,489.50,294.50,292.50,355.57
57,417.00,373.50,235.00,414.00,508.50,275.00,237.00,488.00,497.50,473.00,429.50,398.87,260.00,331.50,353.50,161.50,391.00,345.00,532.50,297.00,206.50,271.00,195.00,380.00,279.50,331.50,161.00,284.00,449.80,591.50,388.50,313.00,505.50,307.00,302.00,366.07
58,429.00,387.00,245.50,430.00,522.50,284.00,250.00,501.50,518.00,490.50,444.50,407.87,271.50,345.00,363.50,171.00,412.50,357.50,556.00,303.50,213.00,280.00,211.50,396.50,293.00,346.00,161.00,300.00,457.80,603.50,401.50,323.00,518.50,321.50,311.50,380.07
59,440.50,400.50,255.00,446.00,539.00,294.00,268.00,516.50,539.50,503.50,457.00,417.87,280.50,357.50,374.00,184.00,433.00,372.50,577.50,311.00,222.50,291.00,228.00,412.00,306.50,357.00,161.00,314.00,468.30,618.50,415.50,336.50,537.00,336.00,320.50,394.07
60,449.50,417.00,263.50,459.50,552.00,304.00,287.00,531.00,570.50,514.50,469.50,431.37,292.00,369.50,387.50,196.50,453.50,394.50,594.50,317.00,233.00,302.00,247.00,426.50,317.50,368.50,161.00,330.00,481.80,631.00,428.00,349.50,558.00,350.50,334.00,407.57
61,458.50,434.50,277.50,483.50,571.50,311.50,305.50,544.50,600.50,523.50,481.00,445.37,300.50,382.50,398.00,209.50,470.50,412.00,612.00,324.00,245.50,313.00,269.50,441.00,331.50,381.50,167.50,351.50,494.80,644.50,442.00,364.00,574.00,367.00,347.00,420.57
62,470.50,453.00,290.50,505.50,580.50,323.50,322.50,562.00,619.00,537.50,491.50,464.87,308.50,398.00,405.00,216.50,484.50,431.00,631.00,331.50,261.50,327.00,293.50,451.00,345.00,394.00,181.50,375.50,507.80,658.00,457.50,377.50,590.50,387.00,361.00,433.57
63,485.00,470.50,301.50,518.00,594.00,333.00,337.50,577.50,637.00,549.50,505.21,484.87,317.00,414.50,415.00,222.00,496.00,453.00,647.50,341.00,276.50,337.50,311.50,463.50,358.00,406.50,193.50,396.50,523.30,672.00,470.00,390.50,607.50,405.00,374.50,444.57
64,503.50,485.50,314.00,534.00,607.50,350.50,354.50,595.00,651.50,561.50,518.74,502.37,325.50,428.50,426.50,227.50,505.00,475.00,663.50,353.00,290.00,346.00,327.50,481.00,367.50,417.50,208.50,413.00,540.30,686.50,485.50,405.00,622.00,423.00,389.50,458.57
65,524.50,501.50,325.50,547.00,618.50,361.00,369.50,615.50,666.50,573.00,530.24,518.87,338.50,443.00,435.50,234.50,516.00,492.00,682.50,363.50,302.50,359.00,351.50,497.50,379.00,430.00,223.00,431.50,556.30,700.00,504.50,420.00,636.50,439.50,406.50,471.07
66,542.50,522.50,336.00,561.50,631.50,370.00,385.50,632.50,685.50,594.50,542.74,532.87,352.50,459.50,449.00,243.00,528.50,509.50,705.50,374.50,314.00,368.00,364.00,515.00,393.50,440.50,237.00,445.50,572.30,715.50,517.50,438.50,652.50,460.00,422.50,482.07
67,559.50,549.00,347.00,579.00,651.00,381.50,400.00,655.00,701.50,611.00,554.24,545.37,365.50,475.50,459.50,254.00,542.50,527.50,731.00,386.50,327.50,376.50,382.00,529.50,408.00,452.00,252.50,461.00,587.30,731.00,531.50,457.00,671.00,481.50,436.50,497.07
68,575.50,580.00,358.00,597.00,676.50,395.00,414.00,676.00,718.50,624.50,567.24,557.37,376.50,491.50,470.50,264.50,563.00,545.50,758.50,397.50,340.00,388.00,398.00,544.50,421.50,462.50,270.50,480.00,608.30,748.50,545.50,479.00,691.00,504.50,453.00,519.07
69,592.00,603.00,369.00,619.50,695.50,406.50,427.50,695.00,732.50,641.50,581.74,569.87,387.50,512.00,481.50,277.00,581.50,559.00,785.00,407.00,351.50,403.50,410.00,559.00,434.00,473.00,290.50,507.50,628.80,764.00,560.00,508.00,712.00,532.50,469.50,536.07
70,611.00,619.00,379.50,638.50,713.50,416.50,439.50,715.50,747.00,656.00,593.24,587.37,400.00,532.50,495.00,289.50,600.50,577.00,811.50,417.00,365.50,423.00,427.00,573.50,446.00,484.00,311.50,534.00,648.30,783.50,578.50,533.50,732.00,562.00,486.50,549.57
71,630.00,637.00,389.50,654.00,733.00,425.50,453.50,733.00,763.50,670.50,614.24,607.37,414.50,556.00,507.00,303.50,617.50,595.50,835.50,429.50,378.00,441.50,445.00,591.00,462.00,494.00,324.50,555.50,668.30,810.00,604.50,551.50,750.00,588.50,504.50,565.57
72,649.50,656.00,403.00,676.00,749.50,433.50,465.50,750.50,781.00,689.50,630.74,634.87,429.00,576.50,523.50,316.00,633.50,614.00,857.50,441.50,392.00,453.50,461.00,607.00,475.50,504.00,340.00,582.00,692.80,837.50,624.00,571.50,766.00,615.00,521.00,582.57
73,671.50,676.50,413.50,699.50,768.00,440.00,479.00,769.50,794.50,708.00,644.24,662.37,448.50,595.50,538.00,330.00,648.00,637.00,879.50,453.50,405.50,467.50,479.00,621.00,488.00,517.00,356.50,608.00,722.80,868.00,642.50,588.00,790.00,638.00,535.00,600.92
74,692.50,702.00,425.50,721.50,790.00,452.50,494.50,785.50,810.50,723.00,663.74,685.87,473.00,610.50,557.00,345.00,661.00,657.50,901.00,467.00,421.00,476.00,494.50,636.50,502.50,527.00,372.50,627.50,744.80,897.00,655.50,604.50,816.50,659.00,549.50,613.92
75,713.50,728.00,436.00,744.00,815.50,458.50,509.00,802.50,826.50,743.00,684.24,701.37,492.50,626.00,575.00,360.00,675.00,676.50,924.00,482.00,439.00,491.00,509.50,653.50,519.50,537.50,389.50,654.00,767.30,923.50,676.50,618.50,836.50,681.00,567.00,630.42
76,733.00,752.50,451.00,762.00,838.50,468.00,521.50,817.50,839.00,764.00,699.24,718.87,510.00,642.00,592.00,378.50,687.50,694.50,946.50,499.00,454.50,500.50,528.00,667.50,537.00,547.50,405.50,683.00,789.30,945.00,700.00,635.00,861.50,704.50,582.50,643.42
77,750.00,772.50,468.50,779.00,859.50,480.50,533.50,833.00,857.00,779.00,711.74,740.37,525.00,657.50,607.00,400.50,700.00,715.50,969.50,513.50,467.00,514.00,542.50,684.00,558.50,561.50,424.00,713.00,816.30,962.00,721.50,657.50,884.00,728.00,600.00,658.42
78,765.50,794.50,483.00,796.00,877.00,501.00,547.50,847.50,871.50,799.00,726.74,759.41,541.50,674.50,622.50,425.00,715.50,735.00,995.00,531.00,481.50,527.00,559.00,708.00,575.00,577.00,437.00,735.00,844.30,981.50,739.00,682.50,907.50,751.00,621.50,678.92
79,782.00,816.50,497.00,814.00,895.50,516.50,563.00,862.00,887.50,821.50,742.74,779.91,556.50,689.00,635.00,452.50,732.00,754.50,1017.00,552.00,501.50,546.50,580.50,729.00,594.50,594.00,447.00,752.50,870.30,1005.50,758.00,706.50,935.00,771.50,639.50,705.42
80,797.50,837.00,510.00,831.00,920.50,530.50,579.00,876.00,912.00,845.50,762.24,798.91,572.00,701.50,651.00,482.50,749.00,781.00,1042.00,568.50,518.50,568.00,598.00,752.00,615.00,612.00,457.50,770.50,897.80,1026.50,775.50,725.00,966.50,792.00,660.00,730.42
81,814.50,855.00,522.50,848.50,938.50,543.00,593.50,893.00,939.00,869.50,781.71,822.41,587.00,712.00,667.50,509.50,771.00,806.50,1061.50,586.00,535.00,585.50,615.50,770.00,631.50,629.50,473.50,790.00,925.80,1049.00,794.00,742.50,996.00,811.50,678.00,752.92
82,830.50,873.00,533.00,864.50,953.00,562.00,609.00,910.50,964.00,888.00,801.71,847.41,601.00,726.50,682.50,530.50,791.50,828.50,1086.50,612.50,553.50,604.50,633.00,788.00,647.50,649.00,492.00,808.00,957.80,1072.50,810.50,760.00,1021.00,832.50,694.00,773.92
83,847.00,891.00,542.00,881.50,978.00,587.50,628.00,930.00,982.50,902.50,820.21,867.52,611.50,740.50,697.00,550.50,808.50,850.50,1108.00,639.50,577.00,624.50,652.50,809.00,664.50,667.00,513.50,828.50,987.30,1094.50,831.00,779.50,1041.00,857.50,712.00,792.42
84,866.00,910.00,552.00,897.00,1005.00,616.00,650.50,949.00,1001.50,918.00,841.71,886.02,626.00,752.00,712.00,569.50,828.50,872.50,1129.00,659.50,599.50,652.00,673.50,836.50,685.50,689.50,539.50,847.00,1011.80,1115.50,850.00,797.50,1059.50,879.50,730.00,810.92
85,889.50,934.00,566.00,909.00,1024.50,636.50,671.00,969.50,1023.50,941.50,861.21,906.54,639.50,764.50,725.00,591.00,846.50,893.00,1149.00,687.00,619.00,677.00,699.50,863.50,710.50,708.00,559.50,866.00,1037.30,1135.00,868.50,816.00,1082.50,900.50,752.50,830.92
86,914.50,959.00,584.00,925.00,1041.50,657.50,690.00,993.00,1048.00,973.00,879.21,924.54,652.00,784.50,743.00,611.00,862.00,912.00,1173.50,712.50,638.00,700.00,717.00,895.00,739.50,723.50,580.00,885.50,1060.80,1152.50,884.50,832.00,1110.50,919.50,770.00,850.92
87,943.00,976.00,599.50,941.00,1059.50,680.00,710.00,1015.00,1076.00,1006.50,897.71,944.04,665.50,808.00,762.50,633.00,879.00,932.50,1194.50,737.50,655.00,722.00,733.00,927.00,762.50,741.00,608.00,906.50,1084.30,1175.50,901.50,848.50,1137.50,941.50,788.50,877.92
88,971.00,997.50,617.50,958.00,1076.50,703.00,732.50,1037.50,1100.50,1034.00,919.71,966.58,681.50,830.00,786.50,653.00,900.50,954.50,1217.50,756.50,671.50,750.00,749.00,959.00,784.00,758.50,636.00,927.00,1112.30,1201.50,925.50,866.50,1165.50,966.50,805.00,907.92
89,992.00,1025.00,640.50,988.00,1090.50,721.00,758.00,1059.00,1121.00,1057.50,939.21,994.58,696.00,844.00,807.50,676.00,925.50,973.00,1241.50,776.00,688.50,773.00,764.00,988.00,808.50,777.50,668.50,947.50,1142.30,1228.50,949.50,884.50,1188.00,993.50,822.50,935.92
90,1013.00,1053.50,667.00,1022.50,1107.50,743.00,778.00,1080.00,1144.00,1086.00,961.71,1020.08,710.00,863.50,827.50,694.00,952.00,991.00,1261.50,797.00,707.00,792.50,782.00,1014.50,833.00,794.50,693.00,969.50,1168.30,1250.00,972.50,904.00,1212.00,1020.00,840.50,961.42
91,1030.00,1075.00,697.00,1047.00,1125.00,763.50,794.50,1099.00,1167.50,1106.00,982.71,1045.58,724.50,881.50,849.00,710.00,973.50,1011.50,1282.50,819.50,726.00,809.50,800.50,1040.00,859.50,812.00,710.50,991.00,1193.30,1273.50,998.50,923.50,1238.00,1043.00,859.00,982.40
92,1048.00,1095.50,729.00,1071.50,1140.00,784.50,813.50,1119.50,1188.50,1128.50,1002.21,1072.08,739.50,901.00,872.00,727.00,991.50,1031.00,1302.50,846.00,747.00,828.00,826.00,1065.50,885.00,831.50,726.50,1011.00,1217.80,1295.50,1021.00,949.50,1258.50,1062.00,883.50,1016.40
