# CORDOVA_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
43,194.50,266.00,61.00,165.50,286.00,52.00,35.00,178.00,178.50,92.00,130.50,84.00,89.50,175.00,230.00,166.50,100.50,128.00,162.00,65.00,149.00,143.50,12.00,146.00,157.00,233.50,94.00,67.00,91.50,54.50,130.50,96.00,65.00,34.50,59.50,210.50,316.50,110.00,131.50,331.50,60.00,39.50,184.00
44,198.00,268.00,65.00,173.50,293.50,52.00,36.50,184.00,186.00,98.00,136.50,88.50,95.50,184.50,235.50,170.00,109.50,130.50,169.00,71.00,154.50,148.00,12.00,155.00,169.50,237.00,97.50,72.50,96.50,58.50,135.00,101.50,69.50,34.50,68.50,211.50,328.50,119.50,137.00,336.50,65.50,46.50,186.50
45,202.50,269.50,69.50,178.00,300.50,54.00,42.00,187.50,191.00,104.50,143.50,93.50,106.00,194.50,237.00,176.00,123.50,136.00,177.50,75.50,165.50,154.00,12.00,158.50,180.00,243.50,102.00,80.00,100.00,63.00,139.00,106.50,80.00,34.50,74.50,220.00,339.50,125.50,143.00,344.00,76.00,53.50,188.50
46,207.00,269.50,72.50,182.00,303.00,54.50,46.00,190.00,201.50,106.50,151.50,98.00,112.50,209.50,237.00,183.00,134.00,138.50,185.50,82.50,170.50,159.50,12.00,169.00,191.50,249.00,106.50,86.00,100.50,70.00,141.50,110.50,89.00,37.00,81.00,227.00,348.00,130.00,146.50,351.00,85.50,60.50,190.00
47,209.50,274.00,78.50,190.00,308.50,57.00,50.50,190.50,212.50,112.50,160.50,104.00,117.00,223.00,238.50,189.50,149.00,141.00,195.00,95.50,179.50,165.00,13.50,176.00,202.50,253.50,109.50,90.00,100.50,75.00,151.50,115.50,96.50,37.00,88.00,233.00,358.50,135.00,149.50,362.00,93.50,71.00,193.50
48,218.50,284.50,79.50,196.50,320.50,59.50,53.00,190.50,220.50,121.50,172.50,106.50,123.50,234.50,244.00,195.50,158.50,142.00,204.00,110.00,186.00,171.00,17.00,185.00,208.50,261.00,112.00,96.00,100.50,80.50,162.00,123.50,102.50,37.00,93.00,242.00,370.00,140.50,159.00,370.00,106.00,90.50,196.00
49,229.50,293.50,86.50,201.50,329.50,61.00,55.50,196.50,225.50,133.50,183.00,109.00,134.50,240.50,255.00,203.50,165.00,144.00,212.50,121.50,191.00,179.00,20.50,191.50,214.00,271.50,115.00,103.50,100.50,84.50,167.50,126.50,108.00,37.00,102.00,252.00,378.00,144.00,167.50,377.00,112.50,108.00,200.50
50,241.50,304.50,91.50,205.50,340.50,62.50,61.00,203.00,232.50,148.50,192.00,114.00,143.50,249.50,269.50,211.50,178.00,147.50,223.50,127.00,199.50,185.50,24.50,202.00,221.00,283.00,116.50,112.50,103.50,88.50,172.50,133.50,115.00,37.00,107.00,257.50,386.00,150.00,172.00,382.50,122.00,115.50,207.50
51,249.00,316.00,94.50,214.00,347.50,66.50,65.00,209.50,239.00,158.00,199.50,120.50,154.50,259.50,288.50,222.50,186.50,151.00,232.50,130.50,207.00,192.00,30.50,210.00,225.50,291.50,121.50,120.50,108.50,97.00,181.00,139.00,124.00,37.50,115.00,259.50,397.00,158.50,179.00,389.50,131.00,121.50,216.50
52,255.50,326.50,97.50,225.00,351.00,68.00,69.50,218.00,249.50,168.50,209.00,127.50,162.00,275.00,303.00,233.00,200.00,161.00,241.50,134.50,210.50,200.50,32.50,223.00,234.00,302.50,126.00,130.00,117.50,104.50,185.00,146.00,130.00,43.00,120.00,263.50,411.00,169.50,188.50,395.00,141.50,131.50,227.00
53,261.00,336.00,98.00,236.50,353.00,68.00,71.00,228.00,259.00,179.00,220.00,134.50,171.00,286.50,313.00,244.50,210.00,174.00,251.50,143.50,213.50,207.00,32.50,238.50,243.50,320.00,130.50,142.00,128.50,109.00,189.50,157.50,134.50,46.00,128.50,268.00,423.00,181.50,197.50,398.00,152.00,140.10,237.50
54,271.00,345.00,102.50,248.50,358.00,69.50,73.50,235.00,265.50,189.50,226.50,141.50,181.00,299.00,327.50,253.00,220.50,193.00,262.00,153.50,217.00,214.00,32.50,254.00,253.50,338.50,137.00,151.50,132.50,115.00,195.50,169.00,138.50,52.50,132.50,273.50,433.00,194.50,202.00,403.00,160.50,152.10,247.50
55,280.00,355.00,106.00,259.50,363.50,71.50,73.50,241.00,273.50,202.50,236.50,149.00,195.00,314.00,340.50,260.50,227.00,206.50,274.50,161.00,222.00,221.50,32.50,270.50,261.00,358.50,140.50,158.00,138.50,118.50,209.50,178.00,145.50,60.00,140.00,283.50,446.50,205.50,210.00,408.50,170.50,164.10,256.50
56,292.50,363.50,111.50,273.00,369.50,73.50,81.00,247.00,284.00,217.50,248.50,157.50,205.50,324.00,355.00,273.50,233.00,221.00,282.50,168.00,230.00,235.00,36.50,289.00,267.00,373.50,144.00,167.00,148.00,125.00,222.50,187.00,156.00,60.50,154.00,299.50,459.00,215.00,215.50,417.00,183.00,175.10,267.00
57,304.00,374.50,119.50,284.50,378.50,76.50,92.50,251.00,294.00,236.50,260.50,166.00,216.00,337.00,368.50,287.50,240.50,231.50,290.50,172.00,240.00,247.00,42.50,307.50,275.00,393.00,149.00,174.50,156.50,133.50,240.50,194.00,162.50,63.00,167.00,307.00,470.50,226.00,217.50,424.00,194.50,185.10,275.50
58,315.00,386.50,124.50,295.50,391.50,80.50,102.50,260.00,302.00,251.00,269.50,173.50,222.00,350.50,380.50,304.00,251.00,241.50,299.00,177.50,247.50,258.00,52.00,321.00,284.00,417.00,153.00,181.00,165.00,142.50,256.00,200.00,172.50,65.00,174.00,317.00,483.00,234.50,221.50,431.00,203.50,193.10,287.00
59,328.00,400.50,130.50,309.50,403.50,85.00,114.50,273.50,311.00,265.50,280.00,184.50,227.50,362.00,391.50,320.00,260.00,250.00,307.50,183.00,257.00,267.50,63.00,336.50,294.00,437.50,157.00,186.00,172.00,150.00,266.50,209.00,182.00,65.00,183.00,327.00,493.50,244.00,228.50,442.50,213.00,204.10,299.00
60,342.00,415.50,136.50,324.00,420.50,92.00,121.00,284.50,319.00,284.00,289.50,194.50,233.50,374.50,401.50,337.00,271.50,260.50,319.50,187.00,267.50,276.00,73.00,351.00,312.00,453.00,161.50,197.00,177.50,163.50,272.00,215.00,188.50,67.50,196.50,335.50,504.50,252.00,236.00,456.00,223.50,212.10,311.50
61,356.00,425.50,141.00,337.00,428.50,96.00,131.00,297.00,327.50,303.00,299.50,203.00,244.00,385.50,414.50,354.50,280.00,268.50,330.00,193.00,276.00,282.00,85.50,364.00,334.50,468.50,164.00,208.00,190.00,181.00,276.00,223.00,195.50,74.00,212.00,343.50,515.00,262.00,241.00,469.50,232.00,218.10,322.00
62,365.50,440.50,148.00,344.00,439.00,98.50,144.50,304.50,334.50,320.50,309.00,212.50,252.00,397.00,426.50,366.50,292.00,278.50,338.00,199.00,286.00,287.50,97.50,379.50,347.50,479.50,173.00,218.50,201.50,199.50,278.00,228.50,202.00,80.00,232.00,354.00,522.00,271.50,247.00,479.50,241.50,227.10,330.50
63,374.50,451.50,152.50,354.00,447.00,103.50,154.00,314.50,342.00,333.50,319.50,224.50,262.50,408.50,436.00,384.00,304.50,292.00,345.00,204.00,298.50,291.50,103.00,393.00,363.00,490.50,180.50,227.50,211.50,215.00,291.00,236.00,210.00,87.00,251.50,365.00,532.00,282.00,251.50,495.00,255.00,239.10,342.00
64,389.50,464.50,159.50,363.50,456.50,110.50,163.00,330.00,349.50,345.50,332.50,236.00,270.50,420.00,443.00,399.00,319.50,306.50,356.50,212.50,308.00,292.50,107.50,402.50,384.00,501.00,187.50,234.00,222.50,228.00,305.00,244.50,217.00,96.00,265.50,376.50,541.50,291.00,258.00,505.50,266.50,245.60,354.50
65,406.00,478.50,173.00,372.50,464.00,120.00,172.00,345.00,364.00,357.00,346.50,251.50,273.50,431.00,452.00,409.50,334.00,323.00,366.00,220.00,318.50,297.00,110.50,415.00,400.50,512.50,196.00,241.00,233.50,240.00,311.00,254.00,225.50,99.50,277.00,388.50,552.00,300.00,265.50,513.50,278.50,253.10,366.00
66,419.00,497.50,187.50,385.00,473.00,126.50,179.50,357.50,377.50,370.00,357.00,263.50,278.00,441.00,460.50,418.50,347.00,331.50,372.00,229.00,330.00,308.00,117.00,426.00,417.00,525.00,205.50,251.50,241.00,251.00,322.50,263.50,236.50,104.00,288.50,399.50,565.00,310.00,274.50,526.00,294.00,264.10,373.00
67,433.00,522.50,198.50,400.50,487.50,134.50,188.50,367.00,390.00,382.50,369.50,272.00,289.00,451.50,467.00,432.50,359.50,343.50,380.50,239.00,340.50,321.50,123.50,438.00,432.50,540.50,216.00,262.50,245.00,262.50,332.00,274.50,245.50,110.00,303.00,412.50,578.50,321.50,282.50,542.00,312.00,279.10,385.00
68,443.00,547.00,209.00,414.50,509.50,138.50,196.00,376.50,404.00,400.00,382.50,282.00,295.50,460.00,474.00,452.00,376.50,358.00,389.00,246.50,351.50,332.00,131.00,449.00,446.50,558.50,222.00,270.50,254.00,275.00,340.50,283.00,251.00,118.00,317.00,428.50,587.50,332.00,294.00,556.00,330.50,295.60,399.00
69,452.50,563.00,217.50,425.00,524.00,141.50,205.00,384.50,426.50,416.00,397.50,291.00,305.50,468.50,486.00,474.50,393.50,372.50,395.50,257.50,364.00,339.50,139.50,463.00,464.50,574.50,233.50,279.00,264.00,286.00,346.50,290.50,260.00,129.50,338.00,444.50,595.00,339.00,311.50,572.50,356.50,311.10,408.00
70,463.50,581.00,227.00,437.50,536.00,142.50,212.00,396.50,442.00,430.50,413.50,296.50,316.50,475.50,499.50,495.50,410.50,383.50,403.50,270.00,375.50,346.50,149.00,472.50,478.50,590.50,243.50,284.50,273.50,300.00,358.00,303.00,266.50,145.00,355.00,457.50,605.00,349.00,328.50,587.00,380.00,324.10,421.50
71,472.00,597.50,235.50,455.00,548.00,145.00,223.00,411.00,460.00,441.00,420.00,304.00,327.50,484.50,511.00,513.00,428.00,398.00,412.00,283.00,387.00,354.50,157.50,482.50,494.50,609.50,251.00,294.50,285.50,317.00,368.50,315.50,274.50,159.00,370.00,470.50,619.50,363.00,340.00,596.50,395.00,334.60,431.00
72,481.00,618.50,243.50,468.50,559.00,152.00,235.00,427.50,473.50,451.00,434.00,313.00,340.50,496.50,524.00,530.00,447.00,411.50,420.00,292.00,402.00,365.00,167.00,490.00,509.00,628.50,258.00,304.50,294.50,334.00,378.50,330.00,280.50,173.50,387.00,490.50,640.00,376.50,349.50,607.50,411.50,346.10,440.50
73,496.00,636.50,249.50,486.00,571.00,156.50,243.00,442.00,487.00,463.00,447.00,321.00,349.50,514.50,537.50,545.50,467.00,422.00,432.50,309.00,410.50,377.50,179.50,496.50,524.50,648.50,268.00,314.00,301.00,343.50,387.00,338.50,286.50,184.00,405.50,506.50,663.50,386.50,357.50,623.50,428.50,357.60,449.50
74,507.50,656.00,256.00,502.50,584.00,163.00,253.00,457.00,500.00,473.50,458.50,333.50,359.00,536.00,550.00,564.00,483.50,432.00,446.00,328.50,420.50,393.00,189.00,507.00,540.50,665.00,276.50,327.00,310.00,355.50,398.00,347.00,294.00,191.00,425.50,526.00,687.00,398.00,367.50,642.50,441.50,371.10,463.00
75,523.50,673.50,261.50,517.50,595.00,171.00,263.00,469.50,511.50,484.50,472.50,346.50,370.00,557.50,563.00,576.50,498.00,444.50,458.50,347.00,432.00,408.50,199.50,516.50,557.00,680.00,284.00,343.00,316.00,365.50,407.00,355.00,305.00,198.00,442.00,541.00,710.00,409.00,375.50,659.00,458.00,382.60,472.00
76,538.00,694.00,270.50,531.00,607.50,180.00,277.00,480.00,523.50,498.00,488.50,358.00,377.50,575.00,578.00,585.50,514.50,456.00,470.00,360.50,443.50,420.00,213.50,527.00,571.50,691.00,292.50,358.00,326.00,381.50,415.00,362.50,316.50,206.00,462.50,554.50,726.50,420.00,384.50,674.00,474.50,392.10,485.00
77,548.50,713.00,280.50,542.00,624.00,188.50,285.50,493.50,537.00,509.00,504.00,369.50,385.00,590.00,592.00,597.50,528.00,465.00,480.50,376.00,455.00,429.00,232.50,536.00,586.00,706.00,300.50,369.50,335.50,397.00,424.00,372.00,324.00,215.00,485.50,566.50,742.50,431.00,397.00,687.50,493.50,405.60,494.50
