# ALYESKA
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1989, 2012
#
d_since_march1,1982,1983,1984,1985,1986,1987,1988,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,2.50,0.00,3.50,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.50
1,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.50,0.00,3.50,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,9.00,4.50,0.00,0.00,0.00,0.00,0.00,4.50,0.00,3.00,3.50,3.00,9.00,0.00,0.00,0.00,0.00,0.00,4.00
2,0.00,0.00,0.00,0.00,0.00,0.00,10.50,3.00,2.50,0.00,3.50,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,13.00,8.00,0.00,0.00,0.00,2.50,0.00,7.50,0.00,5.00,3.50,7.50,9.00,0.00,0.00,0.00,0.00,0.00,7.00
3,0.00,0.00,4.00,0.00,0.00,0.00,12.00,5.00,2.50,0.00,3.50,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,18.00,11.50,0.00,0.00,0.00,5.50,0.00,10.00,0.00,7.50,3.50,11.50,9.00,0.00,0.00,0.50,0.00,0.00,10.50
4,0.00,0.50,10.50,0.00,0.00,0.00,12.00,5.00,2.50,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,6.50,2.50,0.00,18.00,11.50,2.50,0.00,0.00,9.50,0.00,10.00,0.00,9.00,4.50,18.00,9.00,0.00,0.00,0.50,0.00,0.00,15.00
5,0.00,0.50,18.50,0.00,0.00,0.00,12.00,5.00,2.50,0.00,5.50,0.00,0.00,1.00,1.50,0.00,0.00,6.50,5.00,0.00,18.00,11.50,6.50,0.50,0.00,14.50,0.00,11.50,0.00,9.00,4.50,26.00,11.00,0.00,0.00,1.00,0.00,0.00,17.50
6,0.00,0.50,25.50,0.00,0.00,0.00,15.00,5.00,3.00,0.00,6.00,0.00,0.00,1.00,1.50,0.00,0.00,6.50,7.00,0.00,18.00,11.50,11.50,0.50,0.00,19.00,0.00,11.50,0.00,9.00,4.50,32.50,14.00,0.00,0.00,3.00,0.00,0.00,17.50
7,0.00,0.50,32.50,0.00,0.00,0.00,18.00,5.00,3.00,3.00,7.50,5.00,0.00,1.00,1.50,0.50,0.00,6.50,12.00,0.00,18.00,11.50,18.50,0.50,0.00,22.50,0.00,11.50,0.00,13.00,4.50,35.50,19.00,0.00,0.00,4.00,0.00,0.00,17.50
8,0.00,0.50,43.50,2.50,0.00,0.00,20.50,5.00,3.00,8.00,8.50,11.50,0.00,1.00,1.50,0.50,0.00,6.50,15.00,0.00,18.00,11.50,24.50,0.50,0.00,27.00,0.00,11.50,0.00,16.50,4.50,35.50,21.50,0.00,0.00,7.00,0.00,0.00,21.00
