# Cumulative DD25 averaged for Kuskokwim River at Red Devil
# Sites: MCGRATH_AP, NORTHWAY_AP, BETHEL_AP, NENANA_MUN_AP
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
73,552.00,558.33,307.67,438.00,345.62,135.50,265.83,415.00,500.17,442.83,561.00,506.83,290.02,587.83,544.17,687.70,507.83,507.83,567.33,363.37,386.75,318.50,320.42,500.83,623.25,544.82,289.51,561.00,419.38,440.25,461.68,362.00,422.12,159.38,578.50,632.75,792.75,581.62,470.62,719.00,615.62,506.80,423.25,305.04,
74,571.00,584.67,320.83,462.17,362.75,143.00,279.83,432.33,522.83,458.50,581.83,525.00,301.77,612.67,567.33,713.83,532.67,524.50,582.83,388.62,399.88,338.62,343.29,515.33,652.00,574.57,310.13,584.00,437.88,459.75,480.31,384.12,437.00,164.50,601.62,660.25,828.38,604.25,489.62,742.50,641.12,530.67,440.49,324.71,
75,589.83,610.33,336.00,485.67,384.37,152.50,296.00,449.00,539.83,470.50,607.17,542.67,308.39,640.33,591.00,734.08,555.67,540.17,603.00,415.99,419.12,361.25,365.29,527.33,679.38,598.07,332.38,608.62,460.00,477.62,500.56,404.38,453.62,172.62,627.12,690.50,862.25,631.50,507.75,768.75,668.62,554.17,457.99,343.71,
76,612.67,636.83,352.50,509.00,410.25,163.50,313.83,468.17,559.00,480.33,632.83,562.67,313.27,673.50,615.00,755.58,576.83,560.00,620.00,440.12,440.75,380.88,387.17,541.50,705.12,620.45,354.63,636.75,481.38,496.88,520.68,426.00,473.25,182.75,657.00,717.62,893.50,660.00,525.62,797.50,695.62,576.30,477.08,362.54,
77,633.67,661.83,371.17,531.33,435.75,176.75,329.83,487.83,580.83,492.83,660.00,584.00,323.39,704.00,638.83,776.70,596.17,577.33,640.83,463.62,463.88,399.88,411.17,558.17,730.62,642.70,375.01,662.50,502.00,516.00,543.18,450.50,495.12,190.75,681.88,746.38,913.75,687.50,547.62,823.50,720.12,597.70,496.12,380.54,
78,656.83,688.17,389.50,552.00,461.00,185.25,343.17,507.50,601.17,507.67,686.33,604.83,336.14,732.83,663.83,799.45,612.83,594.00,663.00,484.49,486.38,418.75,437.79,578.33,754.62,665.95,393.88,685.88,521.50,537.88,569.93,477.00,517.12,192.50,697.62,775.50,934.62,710.88,575.50,848.25,744.12,620.17,516.99,403.54,
79,681.67,712.83,408.00,573.83,485.62,191.75,354.17,528.83,622.67,523.83,712.00,624.00,353.35,758.67,688.17,824.45,628.50,616.17,684.83,506.74,506.12,438.25,466.29,602.50,778.25,691.20,414.13,710.62,541.38,561.75,599.56,504.38,539.75,199.12,714.88,805.88,958.75,733.62,602.33,875.88,771.62,645.05,544.24,433.54,
80,703.83,735.33,425.50,594.33,510.37,204.00,365.83,550.50,642.67,543.17,732.83,643.33,371.98,784.17,711.00,850.33,642.33,640.67,706.17,532.12,523.88,457.62,501.17,625.83,803.50,718.82,434.13,735.00,565.88,586.88,626.56,531.75,563.62,211.88,733.00,835.00,984.62,756.50,627.34,904.88,797.88,669.67,574.24,464.38,
81,722.00,757.50,442.00,613.33,536.37,221.25,380.17,572.67,666.67,563.00,749.83,666.83,394.35,809.83,736.67,871.08,661.00,665.67,728.83,554.12,540.50,477.12,537.67,647.83,829.88,743.45,455.88,760.25,591.12,615.50,653.31,559.50,589.38,231.38,753.88,865.50,1009.00,779.00,655.46,933.25,825.62,691.17,605.74,489.54,
82,741.00,778.50,457.83,636.50,558.12,241.25,399.67,592.67,691.00,574.83,768.17,694.17,418.23,838.33,762.00,891.95,682.17,687.33,755.00,575.74,556.88,495.88,573.92,666.17,861.25,769.20,477.38,786.25,616.88,642.38,679.81,586.75,616.25,252.00,777.00,899.50,1031.38,803.25,679.96,965.25,852.50,711.80,636.87,514.04,
83,762.50,802.83,474.83,659.00,581.37,266.25,423.17,611.17,717.67,587.67,787.83,721.33,443.10,867.83,792.50,916.95,707.17,708.17,773.50,599.62,571.00,511.38,606.54,685.67,892.38,794.32,503.76,816.62,644.75,670.12,707.81,614.88,644.00,274.50,797.88,933.12,1052.75,823.75,708.59,996.25,881.00,734.55,665.37,539.38,
84,786.50,828.17,491.33,680.33,601.87,293.75,447.33,631.00,744.00,605.83,812.17,751.00,469.48,896.67,818.83,945.33,733.00,732.00,793.50,621.99,585.88,529.62,639.42,705.33,923.75,819.82,534.51,847.88,669.00,699.88,737.93,645.75,672.25,301.25,820.50,962.88,1074.50,844.50,731.34,1027.50,909.88,763.92,690.99,568.21,
85,811.33,856.50,511.83,699.67,621.87,320.75,470.67,651.00,769.83,627.50,840.00,779.17,495.60,923.33,840.00,973.95,755.17,760.67,819.67,642.49,601.25,546.00,674.92,725.67,953.12,849.20,566.88,881.38,691.50,730.50,770.68,677.00,699.38,330.38,843.88,993.12,1096.62,862.50,755.59,1059.38,934.25,794.42,718.87,595.71,
86,837.00,887.17,536.00,720.50,641.25,347.25,492.33,673.83,796.83,651.00,869.50,804.50,523.98,948.67,862.67,1000.58,776.83,789.00,847.00,660.12,617.00,561.50,709.17,746.67,981.88,879.32,601.88,917.12,712.00,762.12,803.68,711.50,723.50,359.50,868.12,1022.50,1122.88,879.62,778.46,1092.12,958.75,823.17,749.74,617.71,
87,863.17,922.00,560.67,742.00,658.75,374.50,514.33,694.67,822.83,676.50,900.67,828.33,552.29,973.67,889.00,1027.08,799.00,818.33,876.00,676.37,633.75,583.75,740.67,767.17,1009.25,910.20,631.26,943.75,731.25,788.00,837.93,748.00,747.88,391.38,893.62,1053.75,1153.12,898.25,801.09,1122.38,985.88,851.30,780.12,642.54,
88,890.50,950.67,582.17,767.00,674.50,397.75,539.50,716.00,849.33,701.00,935.50,852.67,580.64,1002.83,914.17,1053.70,823.33,849.17,904.33,694.87,652.50,609.00,768.29,792.00,1036.62,941.45,660.13,968.38,751.12,808.62,873.68,783.12,772.38,427.00,920.88,1084.75,1184.12,921.88,826.96,1151.75,1014.38,872.92,808.74,664.88,
89,915.83,983.50,602.83,795.17,690.75,417.75,567.00,737.67,875.00,729.83,968.17,878.33,609.04,1034.50,933.67,1081.58,848.17,880.17,937.33,714.62,674.75,635.38,795.04,821.17,1066.62,973.32,689.76,995.12,773.75,827.00,910.93,818.75,797.38,463.88,946.88,1117.12,1217.38,948.38,851.96,1182.25,1050.38,893.42,840.24,683.88,
90,938.33,1021.33,625.83,827.83,709.50,437.25,593.67,763.33,896.67,757.83,1000.50,900.00,636.29,1067.50,954.00,1105.20,876.50,905.83,966.67,736.99,699.29,660.25,822.17,853.50,1096.25,1004.07,719.38,1023.50,796.75,847.62,948.81,854.75,825.38,501.50,974.75,1152.00,1249.25,972.62,876.34,1214.75,1086.25,920.67,874.24,702.88,
91,957.33,1053.17,651.00,857.50,731.50,455.50,618.83,788.83,922.50,785.17,1031.83,919.83,664.41,1103.17,979.67,1129.33,906.00,927.33,990.83,756.37,725.54,685.00,849.54,883.67,1126.00,1032.70,746.63,1052.38,824.62,871.00,983.81,889.75,852.75,537.38,999.00,1185.75,1281.50,1000.50,901.84,1245.12,1120.88,952.67,910.49,720.71,
92,980.33,1082.83,674.17,886.17,755.25,472.25,641.33,813.67,946.17,809.00,1069.50,939.33,692.41,1138.50,1004.33,1154.33,936.17,953.33,1014.50,775.87,752.16,713.62,877.79,910.00,1155.12,1058.70,774.63,1081.00,854.00,900.50,1015.93,920.75,878.25,575.00,1021.00,1213.62,1313.25,1031.25,929.71,1273.75,1152.38,985.67,946.62,737.38,
93,1002.67,1108.33,695.33,913.67,782.87,493.00,664.83,838.67,971.17,832.83,1105.50,962.67,721.41,1174.67,1030.83,1179.20,966.33,980.00,1040.50,796.99,778.66,747.25,902.92,934.50,1185.00,1085.20,797.76,1111.12,881.62,932.38,1044.68,949.88,903.62,606.50,1042.12,1242.62,1343.75,1064.00,960.09,1303.75,1184.25,1012.80,984.24,757.88,
94,1033.00,1135.17,717.83,940.67,809.25,521.75,691.67,866.67,997.33,862.83,1139.50,989.67,751.04,1210.33,1059.33,1206.45,994.67,1010.00,1071.17,817.74,807.04,781.25,930.67,962.67,1214.50,1112.20,817.26,1142.00,909.62,967.38,1075.06,980.00,931.38,636.00,1067.75,1268.75,1370.62,1097.00,989.21,1335.75,1212.88,1036.80,1020.87,780.88,
95,1065.33,1160.50,741.33,965.17,838.25,551.00,720.00,897.50,1027.17,889.33,1174.83,1016.00,779.41,1244.50,1086.50,1233.20,1021.00,1045.00,1102.00,836.37,837.91,813.00,959.29,990.50,1247.75,1140.95,831.38,1174.12,934.38,1004.88,1101.93,1006.50,965.75,663.25,1096.88,1296.62,1399.88,1129.75,1021.96,1366.12,1241.25,1062.80,1056.49,808.38,
96,1095.00,1186.17,764.33,988.33,867.50,577.00,747.00,931.33,1056.00,911.83,1208.00,1043.50,807.66,1280.33,1117.50,1260.70,1048.00,1080.17,1132.33,859.74,870.29,844.62,988.67,1021.00,1287.25,1169.32,851.63,1207.12,961.38,1038.50,1132.43,1032.00,998.12,689.50,1129.50,1324.25,1429.25,1165.50,1055.96,1396.00,1270.75,1089.42,1093.62,839.21,
97,1122.00,1213.33,789.00,1010.83,895.75,600.75,775.00,958.17,1080.67,936.33,1235.00,1073.33,836.29,1312.67,1146.50,1288.58,1073.67,1112.17,1163.83,888.74,902.16,876.25,1020.29,1048.50,1328.00,1200.20,874.38,1239.12,986.62,1065.75,1161.68,1060.12,1030.38,719.62,1160.75,1350.50,1457.75,1199.25,1089.84,1426.88,1300.75,1117.55,1130.87,870.21,
98,1148.83,1240.33,815.17,1035.00,922.50,622.00,808.67,987.67,1107.50,963.33,1262.83,1101.83,863.29,1340.33,1175.50,1318.08,1097.00,1144.83,1197.33,919.87,936.54,904.62,1051.79,1078.17,1364.38,1231.32,897.76,1265.88,1014.88,1094.75,1194.56,1092.25,1060.62,751.00,1190.00,1374.88,1486.62,1236.38,1119.21,1457.50,1331.62,1144.80,1165.74,904.71,
99,1171.67,1268.00,841.00,1058.50,951.00,644.75,838.17,1017.33,1139.50,993.00,1288.83,1129.00,889.04,1365.67,1205.83,1349.33,1121.00,1174.33,1232.33,950.37,967.41,929.88,1082.17,1106.17,1392.62,1262.32,927.63,1292.00,1040.12,1126.50,1224.31,1122.25,1093.25,780.38,1216.62,1399.75,1519.25,1275.12,1148.96,1488.50,1363.38,1172.17,1199.49,938.21,
100,1196.33,1295.17,868.50,1079.67,981.62,669.00,865.17,1042.17,1172.00,1021.17,1315.67,1156.00,918.04,1391.00,1239.00,1381.33,1142.17,1204.33,1258.17,981.49,999.66,956.62,1113.29,1137.17,1424.00,1295.70,960.38,1321.12,1065.50,1158.25,1254.31,1150.12,1121.38,808.62,1241.50,1427.88,1550.62,1314.12,1181.09,1520.12,1395.50,1200.92,1230.24,969.71,
101,1222.83,1320.50,899.17,1102.00,1011.87,693.50,888.67,1065.33,1204.50,1050.67,1345.17,1186.00,948.91,1416.67,1272.00,1415.08,1158.67,1234.00,1283.33,1016.87,1034.29,987.50,1139.54,1168.00,1455.88,1331.95,992.38,1353.25,1092.75,1192.25,1281.56,1179.62,1152.88,836.96,1265.25,1453.75,1582.38,1350.50,1210.84,1552.50,1426.38,1230.42,1259.37,998.71,
102,1247.67,1345.33,928.17,1128.33,1042.87,718.75,917.83,1090.33,1235.17,1080.33,1376.17,1215.00,982.54,1446.17,1306.00,1449.95,1177.17,1264.50,1309.33,1051.74,1068.04,1017.25,1167.67,1205.33,1486.38,1365.07,1023.13,1387.25,1121.00,1228.25,1308.93,1211.25,1185.62,866.08,1288.88,1479.25,1611.50,1380.00,1234.71,1586.00,1458.62,1260.17,1287.74,1029.21,
103,1273.17,1373.17,953.83,1157.00,1073.12,740.00,945.83,1114.33,1268.33,1109.67,1406.33,1244.00,1017.21,1473.67,1343.33,1484.45,1200.33,1295.83,1334.83,1087.87,1103.16,1046.75,1197.04,1240.33,1518.38,1399.32,1055.51,1418.25,1149.38,1258.88,1334.81,1241.88,1213.38,899.58,1314.12,1504.12,1638.62,1407.62,1259.96,1619.35,1493.88,1291.17,1314.99,1053.71,
104,1298.00,1402.33,979.83,1185.83,1105.87,761.75,977.83,1132.83,1303.67,1141.83,1436.67,1271.67,1053.84,1502.33,1382.83,1518.45,1229.67,1327.33,1360.50,1127.24,1135.29,1073.00,1229.17,1274.83,1553.75,1434.70,1089.01,1446.88,1182.38,1286.75,1362.43,1271.50,1239.75,933.58,1343.00,1533.50,1666.62,1436.12,1288.46,1654.03,1529.38,1322.80,1341.87,1075.54,
105,1322.50,1431.17,1006.33,1214.50,1137.12,782.75,1013.00,1155.83,1339.33,1173.17,1464.50,1297.67,1087.34,1533.83,1420.33,1550.70,1258.17,1356.50,1384.67,1164.74,1165.66,1097.38,1261.67,1308.00,1590.75,1472.45,1125.01,1477.75,1215.50,1317.38,1392.06,1298.12,1269.75,968.21,1370.88,1568.00,1694.00,1464.12,1319.21,1692.15,1566.50,1356.67,1370.74,1098.88,
106,1350.17,1458.33,1034.67,1244.00,1168.62,804.75,1050.83,1181.33,1373.33,1200.83,1492.67,1323.17,1119.21,1563.17,1451.33,1584.20,1289.50,1384.50,1410.83,1204.12,1194.41,1125.25,1295.54,1338.50,1626.88,1510.70,1163.76,1508.62,1245.75,1348.75,1418.68,1326.00,1301.12,1006.21,1399.62,1608.38,1725.75,1493.75,1347.46,1725.78,1603.38,1392.92,1403.62,1127.38,
107,1379.00,1489.17,1064.00,1274.00,1201.37,827.75,1089.17,1208.50,1400.00,1229.67,1519.50,1347.67,1148.96,1594.00,1483.67,1615.08,1324.83,1412.17,1441.67,1242.62,1219.54,1158.75,1334.17,1370.83,1660.62,1549.07,1200.13,1538.75,1276.88,1383.62,1446.93,1354.88,1334.50,1049.21,1429.12,1647.50,1762.75,1525.46,1377.21,1761.40,1642.25,1430.67,1436.62,1159.88,
108,1403.50,1523.50,1095.83,1302.83,1234.87,851.25,1121.17,1236.17,1431.17,1260.00,1548.50,1376.17,1179.46,1626.33,1514.17,1641.83,1359.67,1440.50,1475.00,1276.62,1247.04,1196.38,1373.92,1403.83,1696.88,1586.95,1236.26,1569.75,1307.88,1416.38,1474.56,1385.50,1367.25,1093.58,1457.62,1687.25,1799.62,1556.46,1407.59,1798.78,1679.00,1460.42,1470.49,1192.38,
109,1425.67,1559.67,1129.67,1334.83,1268.24,877.00,1149.33,1263.33,1465.17,1290.50,1577.83,1405.67,1209.84,1658.00,1545.00,1671.70,1391.17,1472.67,1508.50,1308.49,1275.66,1234.25,1408.42,1437.33,1735.12,1619.57,1271.38,1602.75,1339.38,1448.00,1503.06,1418.25,1400.88,1138.83,1483.00,1727.00,1832.50,1589.09,1440.59,1834.15,1714.50,1493.42,1502.62,1227.04,
110,1450.50,1588.67,1161.67,1368.17,1301.24,902.75,1179.67,1289.17,1495.17,1323.50,1607.17,1441.33,1240.15,1690.83,1573.17,1708.70,1423.00,1501.83,1538.83,1341.74,1304.66,1272.12,1437.92,1466.00,1774.00,1645.20,1304.26,1640.75,1371.38,1478.75,1531.93,1452.25,1437.50,1181.08,1511.00,1768.38,1864.25,1619.59,1473.34,1871.90,1748.62,1529.30,1535.99,1258.88,
111,1471.67,1616.50,1193.00,1399.67,1335.24,926.50,1212.17,1318.17,1524.67,1359.17,1634.67,1479.50,1272.01,1722.67,1602.50,1748.08,1454.50,1532.83,1567.00,1373.12,1333.29,1308.88,1466.79,1496.50,1815.12,1671.20,1337.26,1678.00,1405.88,1508.50,1562.81,1486.38,1472.38,1218.83,1542.38,1809.12,1896.50,1652.34,1507.21,1908.15,1782.00,1564.30,1570.74,1294.04,
112,1494.17,1644.00,1223.67,1435.17,1370.24,948.50,1242.83,1355.50,1554.17,1393.67,1662.33,1519.33,1305.01,1754.67,1631.17,1783.33,1487.67,1562.00,1594.00,1402.49,1361.66,1346.62,1496.92,1528.17,1855.75,1702.95,1368.76,1712.12,1442.62,1539.00,1596.18,1516.00,1507.12,1254.46,1574.25,1850.50,1930.12,1685.46,1542.84,1947.53,1811.88,1600.42,1604.12,1331.88,
113,1519.33,1669.67,1253.33,1472.17,1403.49,972.00,1272.83,1389.00,1582.00,1424.83,1687.33,1555.83,1335.38,1786.83,1660.50,1817.53,1522.67,1595.00,1623.17,1431.87,1395.41,1382.75,1526.42,1563.00,1895.62,1735.32,1401.88,1743.00,1476.88,1568.00,1630.18,1543.62,1544.62,1289.21,1604.38,1890.75,1965.00,1720.84,1575.34,1987.78,1840.88,1637.17,1638.24,1369.38,
114,1546.17,1699.33,1286.50,1508.83,1437.37,1001.00,1299.00,1420.67,1606.50,1453.83,1715.33,1591.50,1362.76,1818.17,1689.67,1849.32,1560.67,1633.00,1650.83,1462.87,1434.41,1419.75,1558.42,1597.50,1931.88,1768.70,1431.26,1774.88,1504.62,1593.88,1663.56,1572.88,1583.38,1326.33,1636.25,1931.12,1999.75,1756.21,1604.84,2026.40,1870.62,1674.17,1670.74,1407.88,
115,1575.33,1731.33,1322.17,1546.67,1472.12,1029.25,1324.00,1453.83,1633.67,1481.17,1747.67,1628.83,1394.13,1847.83,1717.17,1877.73,1595.50,1670.67,1679.67,1497.37,1474.04,1453.12,1591.04,1628.83,1967.50,1802.45,1462.01,1808.38,1533.88,1615.88,1697.56,1607.75,1617.00,1366.58,1668.75,1971.00,2036.25,1788.59,1638.09,2065.15,1900.12,1712.42,1705.62,1444.38,
116,1606.83,1762.83,1362.00,1583.00,1507.87,1055.25,1350.83,1485.17,1663.33,1506.67,1780.67,1665.17,1425.51,1879.83,1742.00,1907.14,1626.00,1708.33,1712.17,1532.24,1513.04,1485.25,1623.04,1657.83,2004.50,1838.20,1494.01,1840.00,1564.88,1641.38,1732.81,1646.00,1647.75,1409.46,1701.38,2009.75,2076.25,1823.09,1670.96,2103.40,1929.50,1744.92,1743.87,1478.21,
117,1636.83,1791.67,1400.67,1619.00,1543.99,1084.75,1378.00,1514.83,1694.50,1536.67,1812.50,1703.00,1454.51,1910.67,1768.17,1935.64,1656.83,1746.00,1745.83,1565.12,1552.04,1518.38,1655.54,1688.33,2045.00,1874.07,1524.51,1871.50,1598.50,1666.62,1768.18,1681.25,1674.62,1454.08,1730.88,2044.00,2114.62,1855.59,1703.34,2143.53,1958.12,1777.55,1781.37,1509.88,
118,1665.50,1817.17,1438.67,1652.17,1579.49,1116.75,1411.00,1545.50,1725.33,1567.33,1843.17,1741.67,1487.13,1940.83,1793.50,1967.64,1686.17,1783.00,1780.83,1600.12,1589.29,1545.88,1689.29,1717.17,2089.00,1912.20,1555.63,1904.50,1631.12,1690.88,1799.06,1714.00,1702.50,1495.21,1761.25,2076.62,2148.75,1889.96,1737.34,2183.78,1987.38,1810.92,1818.74,1542.04,
119,1694.17,1845.17,1473.00,1685.00,1612.87,1150.00,1447.83,1578.17,1758.50,1600.33,1876.17,1783.00,1524.01,1973.83,1819.67,2001.77,1712.50,1819.33,1817.33,1634.24,1621.41,1577.75,1723.42,1747.83,2131.25,1952.32,1586.13,1937.62,1658.88,1717.50,1830.06,1742.25,1732.38,1534.33,1793.00,2110.25,2185.25,1923.59,1771.46,2228.53,2018.25,1845.42,1855.37,1574.38,
120,1723.17,1867.33,1503.83,1718.17,1648.49,1181.50,1485.33,1615.00,1793.67,1637.33,1916.33,1821.67,1560.88,2008.00,1847.67,2037.39,1740.67,1856.17,1856.83,1668.24,1653.29,1610.38,1756.04,1778.33,2172.88,1991.32,1619.88,1973.50,1686.12,1747.25,1863.18,1771.62,1764.62,1572.96,1824.50,2146.62,2224.12,1957.71,1805.84,2273.65,2048.50,1878.55,1894.74,1608.38,
121,1754.67,1888.83,1535.67,1752.50,1683.12,1215.00,1523.00,1647.67,1832.50,1675.83,1957.17,1861.17,1595.63,2042.17,1881.17,2073.52,1767.17,1891.33,1900.00,1701.74,1685.04,1641.75,1789.42,1811.17,2210.75,2028.20,1650.76,2008.50,1713.38,1778.62,1896.68,1803.50,1798.88,1608.58,1856.25,2181.50,2262.62,1991.96,1840.71,2314.28,2075.50,1914.17,1934.24,1640.54,
