# Cumulative DD25 averaged for Koyukuk River at Hughes
# Sites: EAGLE, BETTLES_AP, TANANA_AP, FAIRBANKS_INTL_AP
#
julian_day,1980,1981,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2023,2024,2025,2026,1982,2009,2022
115,129.50,140.88,185.75,104.25,33.50,36.78,145.62,212.88,173.00,272.62,191.41,147.00,282.17,218.36,286.50,134.99,155.00,380.88,182.62,90.62,125.99,35.76,175.25,184.07,114.00,77.41,275.38,149.88,218.38,77.88,197.25,20.88,162.62,213.50,247.37,133.75,92.50,286.37,176.12,160.45,31.67,251.17,190.77,134.19,85.50,81.83,106.00
116,142.38,154.25,204.75,107.25,41.62,42.28,155.12,230.38,188.25,284.62,211.16,154.75,290.92,239.74,303.50,138.11,175.75,385.75,185.00,99.75,133.86,44.64,197.50,197.07,131.50,84.41,292.88,155.62,239.38,91.12,213.38,20.88,179.75,230.88,267.75,145.38,105.87,292.87,178.12,177.45,34.00,270.17,201.77,146.08,94.00,98.50,121.83
117,159.12,165.75,221.00,113.12,45.88,48.78,165.00,246.88,203.25,299.88,231.28,166.13,299.17,261.99,318.67,144.24,197.25,395.25,189.12,108.12,141.24,52.14,219.88,211.82,150.88,90.16,306.00,161.25,262.50,104.50,228.88,20.88,198.12,249.75,288.50,156.38,116.75,300.12,180.87,188.58,41.00,288.33,215.77,158.55,103.83,118.67,138.67
118,176.25,175.75,238.88,118.25,49.88,54.78,177.50,266.12,218.25,309.88,247.53,173.88,311.79,279.36,334.33,155.24,216.62,406.25,194.50,118.50,145.61,63.77,236.75,224.82,172.12,98.16,317.00,171.88,287.75,119.50,244.00,20.88,215.00,265.75,307.12,166.62,126.87,311.75,187.37,200.58,51.17,305.67,230.64,171.09,116.33,138.50,154.17
119,193.50,188.88,254.38,129.25,54.88,63.41,195.00,282.25,234.70,317.88,265.78,177.00,328.17,299.61,349.67,169.86,237.88,416.62,204.00,134.38,149.99,78.77,252.62,237.19,193.38,101.29,331.62,182.12,313.12,134.38,258.25,22.25,229.38,280.12,326.87,180.25,139.62,328.37,194.62,213.45,66.00,318.67,243.02,184.60,124.83,164.33,171.00
120,210.00,204.25,270.00,147.00,64.75,75.78,213.12,297.12,253.45,328.00,286.65,179.63,345.79,319.99,372.33,183.74,257.25,428.62,216.75,147.77,153.36,94.89,263.00,252.32,218.12,105.16,345.25,192.25,332.38,151.00,275.38,25.12,248.50,293.50,346.37,194.62,152.37,349.75,200.74,219.58,82.67,332.33,256.14,198.93,129.17,191.50,189.50
121,224.75,219.25,284.88,166.88,76.62,90.66,235.50,312.00,273.07,343.25,306.40,183.00,363.92,337.86,400.33,195.49,277.25,443.62,224.62,160.40,155.99,107.32,278.88,271.57,241.62,113.54,360.38,199.12,349.12,165.88,287.00,27.25,269.88,308.75,365.37,211.00,165.00,371.50,204.62,229.58,96.17,345.50,273.26,213.11,136.67,218.00,207.83
122,239.75,235.12,296.25,181.64,89.75,107.03,255.62,321.62,291.70,359.25,323.03,185.75,382.29,358.36,431.17,205.24,296.50,457.38,233.12,174.02,160.36,114.82,293.25,291.32,260.88,127.29,381.38,208.62,366.75,177.75,292.50,29.88,294.25,323.50,386.87,229.12,174.62,387.87,210.49,241.95,112.67,357.00,290.76,227.03,139.50,244.17,227.17
123,259.25,250.12,304.25,191.66,105.38,125.66,270.62,332.62,307.32,376.25,343.03,188.00,398.17,378.11,457.33,211.61,315.50,466.75,244.50,186.27,164.11,117.20,304.38,308.57,280.75,141.54,405.00,225.25,383.38,190.62,294.50,32.88,320.88,339.50,408.12,249.38,183.62,397.25,219.87,260.58,125.33,363.83,304.88,240.29,143.33,267.67,245.50
124,276.50,271.75,312.25,199.29,121.00,142.28,282.50,347.88,324.32,394.25,364.53,189.00,413.54,394.61,480.17,220.61,335.12,475.00,253.12,199.15,168.24,119.32,314.88,327.44,299.25,159.16,427.75,242.62,395.38,202.38,298.12,36.12,341.88,357.12,429.25,269.00,197.25,409.50,233.24,279.08,138.00,377.00,321.26,253.54,148.00,284.67,264.17
