# Cumulative DD25 averaged for Gulkana River nr Gakona
# Sites: TALKEETNA_AP, NENANA_MUN_AP, NORTHWAY_AP, CHICKEN
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
66,502.50,391.00,283.00,429.50,488.25,266.00,264.75,437.50,438.75,470.00,502.50,436.50,330.50,498.75,527.50,560.75,447.25,402.75,462.67,301.83,353.83,306.75,204.83,467.06,458.26,446.95,253.53,418.62,348.36,346.20,410.31,296.75,399.38,100.38,427.25,478.12,635.62,402.67,310.62,594.25,391.12,358.25,334.00,220.33,390.00
67,524.75,416.00,303.25,446.75,504.00,279.50,280.75,457.25,459.25,492.25,519.75,455.75,344.00,516.50,543.25,583.25,468.50,419.75,479.00,316.00,370.83,321.00,220.50,484.90,478.38,470.82,268.53,434.62,365.48,362.08,427.06,309.62,416.12,109.25,448.88,499.25,656.62,424.00,325.00,616.00,412.88,379.63,349.38,235.00,407.44
68,544.00,444.75,322.25,468.25,526.75,290.50,294.25,476.00,484.25,508.00,539.75,473.25,357.50,534.75,557.25,608.75,485.75,438.25,491.33,331.17,388.33,334.38,236.17,505.56,494.63,497.07,284.66,450.75,380.48,379.20,445.06,322.88,430.88,119.25,470.50,522.50,676.38,445.83,343.00,641.50,438.62,399.88,363.62,251.17,425.50
69,562.00,468.75,339.50,489.75,547.75,300.50,305.75,494.00,510.00,522.75,560.25,492.00,366.75,553.00,577.00,638.25,503.25,455.75,508.67,347.00,402.00,346.88,253.83,527.90,511.58,527.20,300.16,468.12,397.61,397.58,463.18,337.62,444.62,132.75,491.12,547.12,696.50,468.00,366.50,665.38,467.38,423.88,378.12,265.67,444.26
70,580.00,491.25,357.75,510.50,567.25,308.50,317.00,513.00,536.50,539.00,582.75,506.25,376.25,570.75,600.00,670.75,525.00,472.75,524.17,363.00,416.50,359.25,270.00,548.23,529.33,556.20,315.28,484.38,417.48,414.58,481.68,351.50,460.12,153.25,513.62,569.62,719.62,489.17,394.25,690.75,499.00,447.25,389.00,283.17,463.90
71,596.00,514.75,375.50,532.25,580.00,318.00,334.00,530.25,561.75,553.25,606.25,519.00,386.50,588.25,621.25,702.00,548.75,493.25,538.17,381.67,430.67,371.88,286.50,567.23,550.83,584.07,333.66,500.75,439.86,431.33,501.31,363.38,479.12,173.62,536.25,590.25,746.00,510.50,418.50,711.75,527.62,470.75,402.88,303.33,483.72
72,614.50,539.75,390.75,556.25,594.75,331.00,350.75,549.25,590.25,566.50,629.50,534.75,403.50,610.50,645.00,733.25,580.00,514.25,549.83,404.67,445.17,384.50,304.55,586.11,576.71,613.45,351.78,517.25,462.48,447.58,523.06,377.12,496.50,191.75,559.88,614.12,777.38,533.00,438.50,731.88,555.12,491.50,417.25,324.50,504.53
73,637.25,565.75,405.25,581.50,610.75,344.50,367.75,569.50,615.00,583.50,651.50,552.75,419.75,637.50,665.25,765.50,608.25,531.75,563.50,427.50,458.67,401.00,322.21,602.11,599.58,645.07,371.41,532.38,481.98,466.83,542.06,390.75,512.75,202.00,583.75,639.25,811.25,554.17,456.12,753.62,581.75,511.88,434.12,346.83,525.02
74,659.50,591.25,420.00,607.00,630.00,359.00,386.00,590.75,639.75,601.50,674.75,571.00,434.50,666.75,686.50,793.00,627.75,549.50,580.83,453.00,469.67,420.50,345.21,619.11,627.96,674.20,392.78,553.38,498.61,483.83,559.18,408.88,527.12,209.50,607.00,666.88,846.25,576.33,477.00,777.88,605.25,534.13,451.25,366.17,546.08
75,680.25,617.25,436.75,630.00,654.25,380.50,401.50,607.75,659.00,619.50,701.25,589.25,443.50,698.00,709.50,812.75,647.25,566.00,598.50,478.33,483.00,440.62,363.88,637.94,656.96,697.57,417.03,576.75,518.98,501.58,579.18,427.62,544.12,218.12,629.25,697.00,880.25,600.67,494.00,805.62,629.88,557.50,466.62,385.50,567.72
76,704.00,644.75,453.50,651.25,678.75,400.00,417.25,627.00,681.75,636.25,727.25,610.00,449.25,731.00,733.75,833.25,666.00,585.00,620.33,501.50,499.33,457.00,382.88,658.11,684.46,720.95,442.03,604.00,540.11,518.20,599.56,447.00,562.62,230.88,657.75,726.62,909.12,624.50,511.12,833.00,653.50,580.13,483.50,406.33,589.98
77,725.25,670.75,472.75,672.50,704.50,413.50,434.75,645.25,706.25,654.75,754.75,631.50,456.00,760.50,757.75,855.00,685.00,602.00,644.67,523.33,519.19,475.38,405.21,675.94,712.58,743.57,463.66,625.75,559.86,536.33,622.06,469.38,581.38,245.25,684.25,755.00,927.12,649.83,532.88,859.88,673.75,604.00,503.50,429.83,611.78
78,747.00,697.75,492.00,693.00,730.25,424.50,453.25,664.50,728.00,673.25,782.50,652.00,467.50,786.00,781.25,879.00,705.25,619.50,664.67,540.17,539.85,494.38,431.05,694.78,739.58,768.82,482.41,645.62,580.11,558.70,647.93,494.75,601.62,252.88,705.38,785.25,947.62,672.83,558.38,882.38,693.25,626.50,523.75,459.00,633.38
79,769.25,721.25,511.25,714.50,755.25,440.00,473.25,686.00,748.25,693.50,813.25,674.50,483.50,813.50,807.50,903.50,724.50,640.50,687.00,556.33,556.85,514.38,459.38,714.94,765.71,796.82,505.53,667.88,599.86,584.70,678.43,522.75,622.62,257.75,723.88,816.50,971.88,695.00,584.96,908.00,719.25,650.00,546.75,487.50,656.59
80,789.00,743.75,529.00,739.50,781.50,455.50,493.75,710.00,769.50,718.00,843.00,697.00,502.75,841.75,829.75,925.50,743.50,667.75,709.50,573.67,575.19,536.00,489.38,735.28,790.33,824.45,529.78,693.50,623.48,611.20,707.43,551.25,645.38,266.12,741.88,847.00,998.88,715.83,610.46,936.00,743.75,674.25,572.62,517.00,680.52
81,806.75,768.00,547.00,759.50,809.00,473.00,512.50,733.25,793.00,744.50,865.50,723.75,524.75,869.00,857.25,947.75,764.75,700.25,732.33,593.67,590.85,557.12,521.05,755.78,814.96,848.20,557.16,720.00,647.36,640.95,734.68,580.38,670.00,281.12,761.38,878.50,1025.75,738.33,636.86,964.50,769.38,696.88,600.50,541.50,705.53
82,829.50,788.50,565.50,782.00,832.75,496.00,532.50,756.00,819.50,760.75,885.50,751.25,550.75,899.00,885.00,970.75,788.75,727.25,759.17,613.50,610.02,576.00,552.88,774.44,844.83,873.32,584.53,746.62,671.36,669.08,763.31,611.12,699.12,300.88,780.88,913.50,1054.25,761.67,661.99,997.12,795.50,718.88,630.38,568.00,731.79
83,851.75,813.50,584.50,804.50,857.00,525.00,556.50,777.00,843.00,779.75,907.25,777.25,576.75,930.75,916.75,992.75,813.25,749.75,779.67,633.67,627.52,594.12,584.55,798.43,874.58,899.07,612.41,777.25,696.23,695.58,793.93,640.88,729.75,324.25,798.12,949.12,1078.25,782.33,686.36,1026.75,823.00,739.75,654.50,591.00,757.77
84,875.00,837.25,605.00,829.75,884.00,555.00,580.25,800.75,867.50,802.75,932.50,805.25,602.75,960.00,941.75,1021.00,839.50,771.00,802.67,653.00,643.35,613.50,616.55,821.76,905.46,925.45,642.16,807.75,720.61,724.08,827.56,671.50,759.62,349.38,820.75,982.38,1102.12,802.33,706.24,1057.50,855.00,765.00,676.25,620.83,784.45
85,901.00,867.75,628.25,852.50,907.50,584.50,608.00,821.75,892.00,825.00,960.50,831.50,631.25,987.00,963.00,1053.00,861.00,795.00,833.33,672.17,659.85,633.00,650.05,844.26,933.46,953.45,673.41,838.88,748.86,754.58,859.93,703.38,788.12,377.88,845.38,1015.62,1123.25,822.50,728.24,1087.88,880.75,791.88,701.00,646.67,811.49
86,927.75,897.50,652.50,876.00,927.25,614.50,633.00,846.00,919.50,851.00,992.25,855.75,662.75,1012.50,985.50,1080.25,882.25,820.50,863.33,688.67,677.35,653.12,683.55,869.09,959.83,982.07,708.16,873.12,771.48,786.83,893.68,734.62,811.50,406.50,870.12,1045.00,1149.00,839.83,752.99,1120.50,905.12,818.75,728.88,672.83,838.21
87,955.25,928.75,678.50,898.25,947.50,643.00,659.75,869.00,947.25,876.50,1023.50,880.00,692.75,1037.25,1005.50,1107.50,906.00,847.00,893.83,706.00,695.02,677.50,715.71,893.93,985.58,1011.45,737.53,902.00,794.11,815.33,926.93,769.62,836.62,438.50,895.12,1078.00,1175.75,856.00,776.99,1153.75,933.38,844.00,758.88,697.83,865.02
88,985.25,955.25,702.25,924.25,966.75,665.50,688.25,892.00,972.00,904.75,1057.75,905.25,721.50,1067.00,1029.50,1134.25,927.25,874.75,927.00,726.17,713.69,700.75,740.55,923.26,1013.71,1041.57,761.28,926.25,814.73,841.20,960.56,805.12,860.38,472.38,922.88,1110.50,1202.88,876.50,803.49,1184.50,962.12,861.75,786.88,723.00,891.88
89,1012.50,988.00,725.50,955.75,987.50,684.50,714.50,917.00,999.25,935.75,1092.25,929.50,750.25,1098.50,1051.50,1159.00,953.75,901.50,964.50,744.33,735.69,725.00,768.67,954.59,1043.46,1072.07,785.53,950.25,834.73,863.70,996.81,841.88,885.00,507.00,949.62,1142.38,1233.62,904.17,827.99,1213.25,998.25,879.50,817.62,742.67,919.74
90,1036.50,1023.00,750.50,995.25,1007.75,702.50,742.25,947.75,1023.00,965.75,1126.75,952.75,775.50,1129.25,1074.75,1180.25,985.00,923.25,997.00,765.00,758.02,749.62,796.00,984.93,1074.33,1102.32,812.28,977.12,854.73,885.70,1033.93,877.88,910.12,541.88,979.62,1177.00,1261.75,929.50,850.99,1244.50,1029.12,905.38,849.75,761.83,947.75
91,1058.75,1054.25,778.50,1029.75,1028.25,726.00,767.50,976.75,1047.00,991.00,1159.25,974.75,804.25,1161.50,1100.25,1204.00,1014.75,944.50,1025.50,789.00,783.52,776.50,824.00,1013.26,1103.21,1130.95,838.28,1003.38,879.36,907.45,1067.18,912.75,937.25,576.00,1006.88,1208.25,1290.50,952.17,875.24,1276.50,1062.50,936.38,883.75,779.83,
92,1083.50,1082.00,806.50,1063.50,1050.50,748.00,788.50,1007.75,1070.50,1014.25,1191.25,998.75,830.75,1195.00,1124.25,1227.75,1046.00,964.50,1053.17,808.33,807.35,805.62,848.83,1041.59,1131.58,1157.20,866.29,1030.75,907.11,935.83,1099.43,946.88,960.12,610.38,1029.12,1233.12,1319.62,979.50,901.49,1304.25,1092.50,967.38,918.12,799.17,
93,1107.25,1104.75,831.75,1088.25,1076.00,768.00,811.75,1034.00,1093.50,1038.00,1227.00,1024.25,856.00,1230.00,1149.50,1253.00,1076.75,988.25,1082.17,828.50,833.19,835.12,872.83,1066.93,1160.33,1181.20,893.67,1061.88,934.86,967.83,1132.68,975.62,986.00,642.00,1050.75,1257.00,1349.88,1008.50,929.99,1331.62,1121.50,994.63,954.25,819.00,
94,1140.00,1130.75,852.75,1111.25,1100.75,797.50,832.75,1059.75,1123.50,1070.00,1262.50,1050.75,882.50,1263.75,1179.00,1281.50,1103.50,1018.75,1110.50,851.00,861.19,864.75,901.40,1093.59,1187.58,1206.70,916.67,1095.00,962.86,1004.33,1165.31,1003.88,1013.25,673.00,1076.75,1281.25,1377.62,1040.00,960.74,1361.12,1149.50,1021.13,988.62,840.17,
95,1179.25,1155.00,876.75,1134.25,1128.00,826.00,861.50,1090.50,1154.75,1099.75,1299.25,1077.50,909.25,1298.75,1208.25,1309.25,1127.00,1053.75,1136.83,871.67,889.85,893.62,928.40,1122.76,1219.21,1235.45,930.79,1130.25,987.98,1041.20,1192.56,1031.50,1043.62,702.00,1103.12,1307.88,1404.38,1069.83,989.36,1387.75,1178.38,1049.26,1024.50,865.50,
96,1220.25,1178.25,902.00,1161.50,1154.75,854.50,890.25,1122.00,1184.75,1125.75,1338.00,1109.00,935.75,1333.25,1237.75,1335.25,1151.50,1088.25,1165.53,897.33,921.52,922.00,953.74,1156.09,1255.21,1264.57,947.17,1168.38,1013.23,1078.45,1221.06,1058.12,1075.50,725.38,1132.38,1336.62,1430.00,1098.00,1018.49,1414.62,1207.50,1078.26,1060.38,895.50,
97,1261.50,1202.75,931.50,1186.50,1180.50,879.50,922.50,1147.25,1210.50,1151.50,1369.75,1132.75,962.50,1362.50,1264.50,1362.00,1178.50,1118.25,1200.20,924.83,952.85,950.75,978.24,1186.59,1295.33,1292.20,967.67,1201.62,1038.61,1112.33,1249.56,1085.62,1106.38,752.12,1162.00,1362.25,1457.00,1124.17,1048.86,1444.62,1236.12,1109.13,1094.62,924.83,
98,1294.50,1229.00,960.25,1213.00,1207.50,898.50,953.75,1174.00,1242.25,1178.75,1400.75,1156.75,989.25,1390.25,1293.25,1390.50,1207.00,1148.50,1237.70,954.83,986.85,979.75,1005.90,1214.69,1331.21,1322.57,993.42,1228.50,1067.36,1143.70,1280.18,1116.38,1136.38,783.12,1191.62,1387.50,1483.12,1156.50,1078.99,1476.38,1265.00,1139.76,1126.50,957.83,
99,1320.25,1249.50,989.75,1240.00,1237.00,921.00,979.75,1200.50,1277.00,1207.75,1429.75,1177.75,1015.50,1414.25,1320.75,1421.25,1234.25,1175.50,1272.70,989.00,1020.35,1006.62,1035.40,1243.36,1361.58,1352.82,1022.29,1252.00,1094.98,1173.83,1308.56,1146.62,1171.75,814.38,1222.12,1412.00,1511.75,1193.83,1107.74,1507.38,1295.00,1168.01,1157.25,991.33,
100,1348.75,1273.00,1018.50,1265.25,1266.00,947.50,1001.75,1224.00,1313.75,1233.75,1459.25,1199.75,1046.75,1439.00,1355.50,1456.00,1259.50,1203.50,1297.53,1027.50,1053.35,1035.75,1065.40,1277.36,1392.83,1387.32,1053.67,1281.50,1122.73,1207.33,1336.56,1174.62,1203.75,846.75,1250.38,1437.00,1543.25,1236.50,1137.61,1537.12,1327.12,1197.26,1183.62,1024.33,
101,1380.50,1299.00,1049.00,1290.00,1296.25,976.50,1025.50,1247.25,1350.25,1260.50,1488.75,1225.00,1080.75,1469.50,1384.25,1498.00,1283.25,1229.75,1323.03,1062.67,1084.35,1068.50,1092.40,1312.02,1423.83,1422.70,1088.42,1314.50,1151.48,1242.20,1365.18,1202.75,1235.62,878.96,1276.00,1464.25,1574.75,1277.00,1164.99,1567.00,1358.12,1226.76,1209.00,1054.83,
102,1409.25,1326.50,1078.00,1315.25,1328.50,1000.00,1053.75,1274.50,1383.25,1291.75,1519.50,1255.00,1114.50,1501.25,1417.50,1540.25,1307.25,1260.50,1348.87,1098.83,1115.19,1101.12,1120.07,1350.19,1453.46,1456.99,1120.92,1345.12,1180.98,1275.08,1390.81,1231.38,1270.12,908.46,1302.00,1490.38,1604.25,1308.67,1186.61,1600.75,1390.62,1258.63,1237.00,1077.17,
103,1436.75,1355.50,1102.25,1342.25,1358.25,1023.50,1082.50,1298.00,1417.50,1321.25,1553.75,1286.00,1151.00,1532.25,1454.00,1582.00,1333.50,1293.25,1376.53,1138.33,1148.35,1133.50,1146.07,1384.02,1483.96,1493.24,1153.87,1375.25,1209.98,1306.08,1416.93,1260.00,1296.38,937.58,1326.12,1517.88,1632.50,1334.67,1206.86,1634.12,1423.00,1291.26,1264.25,1102.17,
104,1466.75,1388.50,1126.50,1374.25,1386.75,1049.00,1113.75,1321.75,1451.00,1352.50,1584.50,1315.75,1186.25,1565.50,1491.25,1621.25,1360.50,1324.00,1402.53,1178.33,1180.69,1163.25,1177.24,1414.19,1518.08,1529.62,1189.87,1403.62,1241.36,1334.20,1443.93,1288.75,1322.00,967.96,1352.75,1546.00,1661.50,1357.83,1231.49,1668.12,1457.25,1324.13,1293.00,1124.50,
105,1493.00,1420.50,1153.75,1405.25,1415.00,1075.50,1147.00,1347.75,1487.50,1378.00,1615.00,1346.75,1219.75,1600.75,1531.50,1656.25,1388.00,1352.00,1431.37,1217.17,1210.35,1191.38,1208.57,1443.19,1553.64,1568.24,1229.37,1433.62,1271.36,1365.58,1472.31,1316.25,1348.50,1001.71,1382.12,1579.25,1690.88,1379.83,1259.61,1702.12,1492.12,1357.76,1324.38,1148.50,
106,1522.75,1451.25,1177.50,1435.75,1439.75,1102.00,1183.00,1374.50,1519.50,1404.50,1645.50,1378.00,1252.25,1634.25,1571.25,1692.50,1415.25,1376.75,1460.70,1256.50,1237.02,1222.38,1242.40,1472.69,1590.02,1605.62,1268.37,1465.12,1302.48,1397.20,1499.43,1343.38,1377.00,1039.21,1411.25,1616.14,1722.25,1404.67,1289.50,1736.00,1526.75,1394.51,1357.50,1172.67,
107,1554.25,1484.25,1202.00,1467.25,1465.75,1128.00,1220.50,1401.75,1549.75,1434.75,1671.50,1407.75,1281.25,1665.75,1605.00,1721.75,1448.75,1405.00,1490.37,1293.33,1260.35,1255.12,1276.24,1504.70,1625.27,1644.24,1304.87,1498.75,1334.86,1428.83,1527.81,1369.50,1406.25,1082.33,1442.50,1653.93,1757.00,1432.00,1318.50,1770.25,1564.62,1430.63,1390.62,1201.67,
108,1578.75,1517.75,1231.00,1499.00,1495.50,1152.00,1256.25,1427.50,1583.75,1465.50,1701.75,1440.00,1311.00,1699.25,1638.00,1753.25,1481.75,1434.00,1520.03,1328.17,1286.52,1289.38,1310.74,1535.53,1664.14,1683.49,1339.74,1532.88,1366.98,1459.33,1554.93,1396.88,1438.12,1126.96,1472.62,1691.56,1795.38,1461.50,1348.62,1803.75,1600.62,1463.76,1424.00,1232.00,
109,1600.25,1550.25,1261.50,1534.75,1529.00,1177.50,1290.00,1454.50,1616.00,1497.25,1730.75,1469.75,1342.25,1732.50,1673.25,1787.25,1515.00,1467.25,1551.87,1362.67,1313.02,1325.12,1340.74,1566.86,1703.77,1719.62,1376.12,1567.88,1400.73,1489.20,1585.31,1426.12,1471.75,1168.46,1498.12,1729.18,1832.00,1490.83,1381.38,1837.12,1636.50,1496.88,1457.00,1267.67,
110,1626.25,1582.25,1290.75,1569.75,1565.50,1204.50,1323.50,1482.25,1640.25,1529.50,1760.25,1507.25,1373.00,1767.50,1702.00,1826.25,1548.25,1499.00,1582.37,1396.33,1340.85,1362.88,1369.07,1596.26,1745.77,1746.87,1409.62,1606.38,1434.23,1519.83,1614.06,1455.75,1506.75,1207.58,1523.25,1764.56,1864.50,1521.67,1415.12,1873.25,1669.00,1532.63,1490.75,1302.33,
111,1648.50,1613.00,1316.25,1602.25,1600.50,1229.00,1353.00,1515.25,1666.75,1566.25,1793.00,1547.75,1405.25,1800.00,1732.25,1862.00,1583.00,1527.75,1610.87,1428.83,1365.85,1400.75,1396.40,1627.93,1789.27,1774.37,1441.49,1645.75,1469.11,1549.83,1644.56,1488.12,1542.25,1246.46,1552.12,1803.06,1897.75,1554.33,1448.75,1910.38,1699.50,1564.63,1524.62,1337.00,
112,1675.00,1642.50,1346.00,1637.25,1635.50,1255.50,1383.75,1553.00,1697.25,1602.25,1826.75,1590.50,1435.50,1829.75,1761.75,1896.75,1620.00,1562.00,1640.37,1458.50,1392.85,1438.50,1428.16,1659.43,1833.14,1804.62,1471.87,1684.62,1506.73,1579.83,1676.18,1520.25,1579.62,1284.46,1581.38,1840.81,1928.88,1588.00,1487.12,1950.00,1730.88,1599.38,1559.00,1371.67,
113,1706.25,1672.25,1376.00,1675.75,1671.50,1287.00,1412.75,1585.75,1728.75,1631.50,1858.00,1630.25,1466.25,1859.00,1796.50,1933.25,1656.75,1598.25,1667.70,1488.17,1421.85,1475.50,1459.16,1691.26,1875.14,1834.99,1501.87,1717.75,1541.86,1609.95,1708.81,1552.12,1617.62,1319.71,1608.38,1877.68,1962.25,1619.83,1523.62,1990.50,1758.12,1633.51,1595.38,1407.50,
114,1738.25,1704.25,1410.00,1714.50,1706.00,1318.00,1439.00,1618.00,1757.00,1663.75,1890.00,1668.25,1494.25,1890.75,1829.25,1962.75,1694.25,1639.00,1696.20,1519.67,1455.85,1513.00,1488.82,1724.09,1916.89,1866.24,1528.37,1750.62,1571.48,1635.83,1740.81,1584.62,1659.00,1355.83,1638.88,1915.68,1995.62,1655.00,1554.12,2030.75,1785.25,1670.63,1630.75,1446.67,
115,1770.75,1736.00,1447.25,1756.00,1741.25,1344.00,1464.50,1648.00,1785.50,1691.50,1923.75,1707.50,1519.50,1923.25,1860.50,1987.75,1730.50,1673.00,1726.37,1553.67,1491.35,1547.62,1522.82,1756.76,1959.39,1897.62,1556.49,1783.50,1602.36,1659.33,1773.31,1618.50,1696.25,1396.21,1670.50,1952.93,2029.88,1689.50,1585.25,2070.12,1812.88,1710.76,1665.75,1483.00,
116,1802.75,1767.00,1486.75,1796.75,1778.75,1369.00,1493.50,1677.25,1818.25,1717.50,1960.50,1747.50,1547.25,1955.75,1888.00,2016.00,1763.25,1709.50,1758.53,1586.00,1530.35,1582.25,1554.82,1786.93,2002.64,1930.41,1585.62,1815.88,1631.48,1684.08,1807.31,1657.62,1731.25,1438.96,1699.88,1991.43,2067.88,1720.50,1617.25,2105.75,1840.75,1746.51,1702.38,1517.33,
117,1837.50,1796.00,1527.25,1835.50,1813.25,1400.00,1524.75,1704.75,1846.75,1749.50,1996.50,1786.75,1574.00,1987.50,1916.50,2044.75,1793.50,1750.50,1792.87,1617.67,1568.19,1617.75,1584.49,1817.09,2047.52,1963.66,1613.99,1847.88,1663.98,1708.70,1841.31,1695.00,1761.38,1484.46,1725.62,2027.18,2103.12,1751.00,1648.75,2143.50,1869.00,1781.13,1739.38,1548.50,
118,1875.00,1822.00,1567.25,1869.75,1844.50,1432.50,1560.25,1734.25,1874.50,1784.00,2033.75,1823.75,1608.25,2020.00,1943.75,2078.00,1824.25,1791.50,1826.20,1652.17,1606.85,1650.25,1617.66,1844.09,2089.77,1998.16,1645.37,1880.12,1695.73,1735.08,1872.93,1729.75,1789.88,1527.21,1751.00,2060.43,2137.38,1782.67,1680.25,2180.75,1898.62,1814.88,1777.62,1582.17,
119,1908.25,1847.75,1603.00,1903.25,1879.50,1466.00,1600.00,1767.25,1906.00,1821.25,2071.75,1862.00,1648.00,2056.00,1973.00,2115.25,1851.50,1831.25,1864.70,1685.67,1643.35,1684.38,1650.32,1874.43,2129.39,2036.03,1677.49,1914.75,1723.61,1763.45,1904.93,1761.25,1818.25,1568.71,1782.25,2091.06,2173.75,1815.25,1710.88,2225.25,1929.25,1850.51,1816.38,1614.50,
120,1935.00,1871.75,1635.75,1936.50,1916.75,1504.00,1637.00,1806.50,1941.50,1859.75,2111.75,1900.75,1688.50,2094.75,2004.75,2152.50,1877.50,1869.00,1903.03,1716.83,1674.85,1718.62,1684.49,1906.93,2168.52,2071.78,1711.24,1952.38,1750.23,1794.74,1936.31,1793.50,1850.50,1608.21,1815.25,2124.81,2209.62,1846.12,1743.25,2269.75,1959.62,1885.76,1855.00,1648.33,
121,1961.75,1894.50,1669.00,1974.25,1951.75,1547.00,1676.25,1842.50,1974.25,1898.25,2152.00,1938.50,1725.50,2131.00,2039.75,2189.50,1907.25,1905.75,1940.51,1748.50,1708.52,1751.25,1719.66,1943.43,2202.64,2109.53,1742.24,1989.75,1779.88,1825.11,1969.43,1826.12,1884.12,1645.21,1850.00,2159.43,2247.00,1878.60,1776.12,2315.00,1989.00,1918.76,1892.62,1679.33,
