# Cumulative DD25 averaged for Kobuk River at Ambler
# Sites: NOME_AP, NENANA_MUN_AP, KOTZEBUE_AP, CHICKEN
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
67,170.00,144.25,47.00,193.00,49.25,8.00,56.75,88.25,211.25,125.75,99.50,172.25,32.25,153.50,83.25,162.50,116.50,178.50,202.33,91.00,118.00,130.12,113.17,236.40,346.51,260.95,126.16,252.75,207.48,220.58,216.31,157.12,209.12,37.00,319.12,260.00,406.75,223.33,183.50,422.17,271.00,239.25,213.75,85.83,191.25
68,186.25,157.00,58.50,207.50,56.00,14.25,59.75,96.75,223.50,125.75,111.25,183.00,32.25,154.00,92.00,180.50,126.00,190.00,208.50,96.00,123.67,136.88,123.83,248.90,358.38,279.32,136.16,262.38,222.73,231.58,228.56,162.50,218.50,43.25,331.12,275.62,423.12,235.67,198.50,442.00,294.50,255.38,223.50,93.33,203.03
69,203.75,166.00,68.75,224.25,59.50,17.25,64.25,106.25,239.00,126.25,123.50,199.75,36.00,156.75,99.75,200.25,139.75,200.00,222.00,101.67,127.83,142.75,135.17,263.40,370.83,300.32,145.03,273.12,238.86,243.20,239.31,169.50,225.62,51.50,345.12,293.12,441.12,246.33,218.25,460.83,318.75,274.00,232.00,99.67,215.93
70,219.75,175.75,80.25,247.25,60.00,18.25,68.25,114.50,253.25,128.00,138.75,213.00,39.75,162.00,108.25,219.25,153.00,215.25,232.50,108.33,134.83,149.75,145.00,274.73,383.33,321.82,155.91,283.25,255.86,255.45,250.18,176.50,233.00,63.38,361.62,312.12,460.00,256.83,239.88,482.67,345.38,294.00,237.62,107.00,229.97
71,233.00,182.25,90.75,269.25,60.00,20.25,77.50,121.50,269.50,128.50,155.00,225.00,46.50,165.75,125.75,237.50,165.25,229.00,240.00,121.17,142.17,156.75,153.83,285.90,398.83,344.07,167.16,292.75,273.98,266.20,263.81,181.62,242.62,75.88,377.38,330.62,480.62,271.17,261.00,502.00,369.38,314.00,248.50,113.33,244.39
72,249.50,190.50,97.00,290.50,65.75,20.25,83.25,127.00,282.25,128.75,169.25,236.25,54.50,168.00,143.75,253.25,179.00,240.50,246.00,136.50,147.67,165.25,164.05,296.94,418.21,367.82,176.66,299.62,295.48,275.45,283.68,190.38,252.50,84.12,393.62,348.12,502.50,291.67,278.00,519.00,391.25,331.00,258.00,120.17,259.25
73,268.00,197.00,99.50,312.75,72.75,20.50,85.00,132.00,294.50,128.75,182.25,248.25,60.00,178.75,155.50,269.50,197.25,250.50,255.33,148.33,154.83,176.62,173.38,303.78,436.08,391.45,189.78,306.75,314.86,288.45,298.31,202.38,261.88,88.75,407.88,370.25,526.00,310.00,292.38,536.50,413.88,347.62,268.00,129.33,274.14
74,283.00,206.25,101.25,332.50,81.75,20.50,86.75,136.50,304.25,131.00,195.00,257.25,62.50,192.50,170.75,282.00,215.50,263.00,266.17,162.00,162.33,189.25,183.05,309.61,457.46,413.70,203.91,317.25,330.11,300.58,310.31,218.75,268.62,91.50,423.62,392.12,549.75,322.50,309.25,556.67,434.88,369.00,277.38,139.83,289.12
75,296.50,217.75,103.75,353.25,97.75,20.50,89.50,147.75,314.75,131.25,210.50,264.75,62.75,208.75,186.75,297.25,233.00,272.75,279.17,174.50,169.83,203.12,194.21,317.44,482.08,431.32,221.66,333.62,344.61,312.20,329.43,235.12,277.88,95.00,440.25,416.25,574.00,334.33,321.62,581.17,456.62,387.88,291.00,148.33,305.27
76,314.00,226.25,113.75,378.75,115.50,23.25,94.50,162.50,329.75,131.25,229.25,269.75,63.25,230.75,199.50,314.50,246.75,286.00,293.33,186.50,182.83,214.75,203.71,327.61,505.21,446.82,241.41,355.12,359.48,323.20,344.68,250.50,292.25,101.38,459.38,439.50,597.62,350.83,333.38,606.83,476.25,403.38,302.38,159.67,322.01
77,337.25,236.00,127.00,399.75,134.50,30.00,99.00,181.00,346.00,137.25,249.25,277.25,66.75,248.75,214.25,330.00,255.00,299.25,309.67,200.33,195.85,225.88,216.05,337.94,526.46,461.70,259.41,373.25,373.23,337.33,361.43,269.75,308.88,107.62,475.50,462.75,616.50,367.00,349.50,633.67,494.00,417.25,314.00,173.67,338.46
78,362.00,249.25,135.00,417.50,150.00,37.00,102.50,199.50,359.75,147.00,269.50,283.75,75.25,263.75,230.75,340.75,260.50,314.00,327.17,215.83,205.52,236.50,233.88,348.44,545.83,476.07,272.91,387.12,386.61,352.83,381.81,291.25,327.62,112.50,490.12,486.00,634.50,381.67,370.88,652.67,513.12,430.62,326.75,186.83,354.79
79,381.00,272.75,142.50,428.25,160.00,40.25,103.75,214.25,375.25,151.75,287.25,289.50,84.75,284.50,246.75,353.25,266.00,329.00,347.33,232.50,215.02,246.12,255.38,359.61,563.96,494.07,289.91,402.38,400.36,371.83,407.18,314.12,344.25,117.88,502.38,512.75,654.25,395.83,393.58,676.17,535.62,446.12,342.50,202.00,372.71
80,394.25,294.75,148.75,436.75,169.00,41.50,107.00,233.50,386.25,161.00,298.75,298.75,92.75,300.50,263.25,370.00,268.00,342.25,364.67,248.00,225.02,258.50,280.38,372.78,581.71,511.82,307.91,418.62,416.86,391.95,429.18,338.88,361.12,125.75,516.50,539.00,678.75,409.50,416.59,702.83,554.12,467.00,366.00,218.83,391.21
81,407.75,314.50,152.75,452.75,177.75,49.75,108.25,254.00,393.00,170.00,310.00,308.25,102.25,317.75,286.25,386.75,273.50,350.50,382.17,265.50,229.69,270.38,308.88,383.61,600.96,526.95,325.66,436.75,434.73,414.95,447.43,365.12,380.75,137.88,530.50,561.62,700.75,422.33,437.49,726.83,575.50,485.38,392.75,235.83,409.98
82,418.00,333.75,158.75,472.25,188.00,60.25,113.75,274.75,401.75,178.00,318.75,318.25,109.75,335.50,307.50,402.75,288.50,358.25,404.17,278.00,236.35,280.75,339.38,394.94,624.08,541.32,339.66,457.12,454.11,437.08,465.68,390.38,403.25,153.00,545.88,588.88,723.50,439.50,455.61,755.50,597.75,498.62,420.38,254.67,429.69
83,431.75,350.75,166.50,484.75,199.00,74.25,121.25,288.75,412.50,185.00,327.25,330.00,116.25,357.75,328.50,423.50,307.00,367.25,421.67,286.17,242.19,290.50,366.88,407.59,651.21,555.70,355.91,480.88,476.86,457.70,484.81,415.62,423.38,169.75,557.62,620.88,741.25,455.00,473.49,781.50,619.62,514.00,442.50,270.67,449.28
84,457.50,373.00,171.75,492.25,204.25,96.00,128.00,299.00,429.50,188.75,339.50,342.00,123.00,377.00,344.50,443.25,325.75,384.25,441.50,294.00,250.69,300.38,392.38,419.09,677.46,574.70,376.78,505.50,497.48,479.08,504.68,444.38,442.88,186.50,571.50,649.12,759.00,470.17,489.11,806.67,645.50,536.12,460.88,289.67,469.51
85,482.25,388.25,177.75,499.75,209.25,116.00,136.50,312.50,449.00,199.25,361.50,355.75,131.00,394.50,357.50,461.25,343.25,411.75,461.33,304.33,260.85,312.88,421.38,428.76,701.58,601.20,399.03,530.62,520.11,499.70,525.31,474.62,462.88,208.50,588.00,676.62,775.50,483.67,505.99,833.50,669.12,561.25,480.38,310.50,490.75
86,506.00,402.75,193.00,505.75,215.25,129.00,144.00,327.00,468.25,214.00,386.50,366.50,138.75,413.75,369.25,473.75,357.00,439.75,482.00,312.33,271.69,325.50,455.05,442.09,720.46,629.57,421.41,557.88,536.11,521.58,553.18,498.62,480.88,232.12,606.62,703.00,794.50,497.17,523.36,861.00,691.38,586.00,499.38,334.83,511.61
87,524.75,418.50,211.50,513.50,218.75,143.50,151.75,339.25,483.50,231.50,412.75,378.25,146.25,433.25,384.75,483.00,374.50,464.00,503.00,320.33,282.69,337.88,484.55,456.43,738.08,656.82,442.78,581.38,552.48,539.70,578.81,524.38,500.62,256.12,627.25,732.00,815.38,511.17,540.36,889.67,714.62,609.75,519.38,354.17,532.29
88,544.00,437.50,224.50,532.25,224.50,158.50,163.25,349.75,502.00,247.25,446.75,391.25,152.50,456.25,399.00,495.75,392.00,485.75,524.17,331.00,292.69,352.50,505.88,469.93,759.83,682.32,457.91,598.62,566.23,557.70,606.06,552.88,518.75,280.25,650.38,757.50,842.25,527.83,557.49,916.33,735.12,628.88,538.25,370.67,552.71
89,565.50,461.25,236.75,563.00,230.00,167.00,185.00,359.25,524.50,261.75,473.25,404.00,161.75,474.75,410.75,512.50,407.25,507.50,549.67,344.67,305.85,367.88,521.67,488.26,784.46,709.07,475.66,615.38,578.86,573.08,634.31,578.00,540.50,305.00,673.62,785.25,875.75,548.17,578.86,941.33,763.88,647.75,558.62,382.17,574.47
90,590.00,487.25,248.25,589.25,235.00,174.50,209.25,370.00,546.00,273.25,494.00,416.50,171.00,493.00,420.25,524.75,422.50,525.75,579.00,357.00,319.02,383.75,536.33,507.59,809.71,736.57,496.03,636.75,593.23,588.58,664.56,602.12,560.50,331.38,699.50,816.88,907.88,565.00,600.24,972.17,797.00,670.25,583.88,395.00,597.11
91,604.75,512.75,262.50,612.75,242.50,184.75,227.75,384.75,562.50,284.25,522.75,429.75,181.50,512.00,430.75,538.50,441.50,539.75,600.33,370.67,335.02,404.12,550.00,525.59,836.96,761.95,516.28,659.62,612.36,606.45,689.81,631.75,581.25,361.38,724.00,847.62,938.00,579.00,621.61,1005.00,834.00,695.50,612.62,404.17,
92,616.75,543.00,275.50,633.25,256.50,198.75,249.00,395.25,576.00,298.00,545.25,442.00,193.75,533.25,441.75,557.25,456.25,553.50,621.17,382.67,351.85,422.38,568.50,543.59,861.58,784.70,536.04,682.62,635.48,628.95,711.81,659.25,598.25,392.00,741.25,873.25,966.88,596.00,642.86,1030.17,863.50,720.75,637.50,414.00,
93,636.00,572.75,287.25,650.50,274.25,212.00,267.25,403.75,586.75,318.25,561.50,457.00,206.00,556.50,452.50,579.00,468.75,572.25,641.50,395.83,371.35,442.62,587.67,557.43,884.71,802.95,554.04,708.62,657.86,653.70,732.43,684.38,613.88,419.62,760.00,898.75,991.75,615.83,669.49,1054.33,887.62,741.62,661.62,423.83,
94,657.00,599.25,302.50,666.25,295.00,230.75,293.75,413.50,596.00,341.00,578.50,481.75,220.25,579.75,464.50,596.75,482.25,590.50,660.67,407.67,391.52,465.25,606.40,574.93,907.33,820.57,567.54,735.50,679.73,681.70,752.31,712.50,634.50,444.38,781.12,921.25,1015.88,643.17,696.49,1082.17,911.12,761.38,688.00,432.67,
95,677.00,625.25,321.50,680.00,315.25,244.50,320.00,432.00,609.00,361.25,601.00,509.75,239.50,605.50,475.50,611.25,499.75,611.75,681.17,419.83,414.35,490.75,623.57,598.93,935.33,838.57,577.79,762.12,701.36,712.83,773.68,738.38,660.88,466.25,800.25,941.75,1036.50,677.33,725.36,1105.17,933.12,779.50,716.38,446.50,
96,693.25,650.25,339.75,692.75,331.25,258.75,341.25,459.50,637.50,374.75,620.50,532.75,257.50,632.50,490.00,623.50,517.25,640.00,703.37,435.17,439.35,514.25,639.57,630.59,969.46,859.32,588.04,792.38,723.48,743.45,795.18,762.00,689.12,483.38,823.12,964.38,1061.00,712.00,757.36,1125.33,954.88,798.25,744.62,470.33,
97,709.25,670.50,353.00,706.25,344.50,269.00,358.50,488.25,657.75,389.50,638.50,553.25,273.00,656.00,508.25,638.75,533.00,662.50,729.87,456.50,461.85,541.62,656.90,658.93,1007.96,880.82,601.42,822.38,741.23,768.83,817.31,784.12,717.38,503.62,845.38,984.62,1086.25,740.33,787.74,1148.00,979.62,820.25,772.62,496.83,
98,723.00,688.25,368.50,722.00,355.50,284.00,376.75,508.25,678.00,406.25,656.75,574.75,288.75,672.00,530.75,661.75,547.75,687.25,758.70,476.33,488.69,564.62,676.90,680.19,1047.71,906.20,619.79,848.75,760.86,792.08,839.93,812.50,745.50,522.88,866.88,1006.38,1109.50,776.50,818.49,1172.50,1005.38,841.00,801.88,521.00,
99,743.25,709.25,384.25,736.00,368.00,299.75,396.75,536.75,701.00,420.00,673.75,597.25,302.00,688.75,555.75,684.00,560.50,710.25,787.87,493.83,513.19,583.88,705.24,706.86,1077.83,933.32,641.54,872.12,781.73,817.08,861.31,836.75,776.75,541.88,890.25,1026.50,1129.88,813.00,847.24,1200.67,1031.88,861.88,827.12,547.83,
100,767.00,736.25,402.00,750.25,386.50,316.50,415.50,560.50,730.75,434.75,688.75,618.00,313.00,707.25,583.75,698.75,570.50,733.75,808.20,519.83,536.19,602.62,732.74,737.69,1104.71,961.32,668.29,899.88,800.86,842.45,882.31,859.12,803.00,563.50,911.38,1046.88,1153.00,847.50,873.24,1229.83,1057.12,885.88,852.88,575.33,
101,789.75,764.75,427.25,765.25,404.50,329.25,431.75,579.25,756.50,447.25,705.50,633.00,330.75,729.75,613.75,716.00,580.75,757.00,826.53,548.83,558.35,624.50,759.57,763.52,1131.71,990.45,698.67,928.00,821.86,868.70,903.81,883.88,829.50,585.88,931.50,1067.50,1181.12,884.50,898.49,1258.33,1078.88,908.50,876.12,598.67,
102,808.00,791.25,450.75,786.50,424.50,344.50,449.50,599.00,777.75,461.00,723.25,642.75,347.25,749.75,646.75,730.25,592.75,778.50,848.03,578.17,579.85,647.50,783.90,792.69,1159.33,1020.12,725.79,954.50,844.86,897.45,924.18,911.62,858.50,605.38,949.88,1086.25,1209.25,916.67,919.61,1289.00,1105.12,933.88,897.75,619.50,
103,823.50,818.75,468.75,805.75,439.50,358.00,474.50,614.50,799.25,478.25,741.50,657.25,367.50,765.50,678.50,746.25,605.50,799.50,874.37,603.00,606.69,670.75,806.40,820.36,1185.58,1049.49,751.12,981.62,870.86,927.08,944.43,939.38,879.88,630.25,970.12,1108.62,1235.88,939.17,938.86,1321.00,1131.88,959.75,919.25,642.83,
104,840.00,843.25,483.50,825.50,453.75,369.50,509.00,628.50,826.00,499.50,763.75,674.50,392.50,785.25,703.00,762.25,621.25,818.50,894.20,626.67,635.02,691.62,829.24,845.19,1212.33,1078.74,778.87,1005.12,897.98,952.95,967.93,964.25,900.25,661.62,996.25,1131.38,1257.50,960.33,960.49,1354.83,1162.75,987.88,941.75,661.00,
105,857.00,868.25,498.50,838.25,468.50,383.25,543.50,640.50,857.75,524.50,787.50,691.25,415.50,807.00,723.00,779.75,639.00,840.00,916.20,651.33,659.35,709.12,854.90,868.69,1240.14,1111.87,806.24,1029.50,923.98,978.45,994.43,986.25,924.38,689.88,1025.12,1157.38,1282.12,982.33,982.24,1391.17,1196.88,1017.00,965.00,679.00,
106,882.75,897.00,512.75,854.00,484.25,397.50,572.50,655.75,886.25,549.25,805.00,709.50,430.50,831.25,745.25,796.00,660.00,864.25,939.03,676.33,681.85,731.38,883.74,893.19,1271.64,1142.87,837.12,1054.50,948.73,1004.20,1020.31,1010.00,950.38,719.62,1049.75,1184.39,1305.62,1005.83,1008.00,1425.17,1230.00,1043.25,990.75,700.50,
107,907.25,929.00,526.00,870.75,499.25,409.50,596.00,674.75,911.25,570.25,827.25,735.25,446.50,856.25,766.75,810.75,688.00,883.50,964.70,701.17,702.35,753.25,914.57,922.36,1304.52,1174.99,869.99,1079.38,972.86,1030.95,1046.43,1034.62,976.38,755.12,1078.50,1212.93,1338.62,1031.50,1033.25,1461.67,1265.25,1074.25,1017.62,724.83,
108,931.50,956.75,541.50,886.50,520.50,423.00,619.75,693.75,935.50,587.75,844.75,763.50,465.75,887.00,788.75,831.00,724.00,902.00,991.20,725.67,724.35,776.88,949.07,953.20,1337.77,1212.99,900.87,1105.50,997.86,1057.45,1070.18,1062.12,1002.38,795.75,1108.75,1244.43,1375.62,1052.83,1060.62,1495.00,1299.50,1104.88,1049.00,743.33,
109,953.50,979.75,563.50,905.50,542.75,436.75,638.25,711.75,951.75,608.25,863.00,792.00,487.00,918.75,806.50,853.25,755.25,924.75,1023.37,748.83,749.35,806.12,979.90,987.53,1370.52,1244.87,930.24,1133.50,1025.36,1084.08,1098.43,1091.12,1030.75,834.38,1133.25,1282.18,1407.50,1071.50,1092.12,1530.00,1334.00,1134.50,1079.00,764.17,
110,976.75,1000.25,589.75,928.25,564.25,454.25,655.00,734.00,969.00,632.25,880.25,828.50,511.25,945.50,823.50,874.00,781.00,949.25,1054.53,773.17,774.69,836.62,1002.40,1020.43,1407.02,1269.62,954.74,1162.62,1053.11,1109.95,1124.43,1123.00,1057.88,877.50,1154.75,1320.43,1438.88,1095.17,1123.25,1564.50,1369.00,1168.12,1109.25,787.17,
111,995.75,1023.75,619.50,955.50,585.00,475.25,676.25,763.25,988.50,659.25,897.25,869.50,533.00,969.25,837.50,893.25,806.00,968.00,1082.20,806.00,795.69,866.38,1021.57,1050.93,1443.52,1294.62,980.62,1193.75,1083.48,1136.70,1152.68,1155.62,1084.25,914.38,1177.75,1360.68,1466.88,1122.00,1153.50,1598.83,1403.75,1198.88,1138.88,809.17,
112,1011.25,1047.25,647.75,982.50,606.25,490.25,698.25,797.25,1006.00,683.50,916.75,910.25,561.50,998.25,858.25,909.75,835.00,989.00,1109.53,838.00,821.02,895.38,1045.49,1079.59,1481.02,1320.62,1006.24,1222.12,1117.36,1166.70,1185.68,1185.25,1111.62,950.25,1207.25,1397.56,1492.88,1148.00,1190.62,1633.83,1437.25,1234.75,1166.38,828.50,
113,1031.50,1069.75,676.50,1010.75,630.75,507.75,718.00,838.00,1020.50,710.25,936.75,947.25,585.75,1030.25,879.00,928.25,858.25,1011.00,1134.20,864.67,845.19,930.00,1065.82,1107.09,1516.89,1349.49,1032.62,1248.88,1149.48,1196.20,1218.31,1213.75,1139.25,983.62,1233.12,1431.93,1523.62,1173.67,1224.75,1668.50,1464.88,1268.62,1192.75,853.50,
114,1055.50,1094.50,707.25,1040.25,662.00,525.25,737.00,869.25,1036.00,735.00,955.00,976.00,607.25,1058.25,900.75,945.75,882.25,1035.00,1157.53,890.17,872.02,962.75,1083.66,1138.26,1551.39,1378.87,1056.12,1276.62,1177.23,1227.70,1249.18,1241.75,1172.38,1018.62,1256.88,1466.81,1553.62,1200.00,1253.12,1702.00,1489.75,1307.00,1218.75,885.67,
115,1084.75,1115.25,739.00,1073.00,693.50,540.75,760.75,902.75,1056.75,755.75,983.25,1012.25,627.25,1081.25,926.50,960.25,909.75,1062.00,1175.20,915.83,897.52,991.88,1102.82,1170.43,1585.52,1408.12,1080.12,1304.88,1204.23,1252.58,1279.06,1270.62,1206.12,1056.75,1283.25,1498.56,1584.75,1227.00,1280.75,1736.83,1512.12,1345.12,1247.88,917.83,
116,1111.00,1138.00,781.75,1107.75,726.25,554.00,784.00,937.75,1073.75,778.00,1017.75,1046.75,653.00,1105.00,950.50,975.75,936.75,1090.50,1196.70,946.50,924.19,1018.12,1128.49,1201.43,1619.27,1441.16,1104.99,1332.88,1231.61,1275.45,1308.43,1306.50,1235.75,1095.62,1309.50,1529.43,1619.88,1254.00,1312.12,1769.83,1533.50,1379.00,1279.62,950.67,
117,1136.75,1158.00,826.50,1137.25,761.75,567.00,806.25,968.00,1093.50,802.00,1045.75,1083.75,683.50,1134.75,971.75,993.25,959.50,1115.75,1221.03,977.00,950.85,1043.25,1155.32,1232.76,1654.14,1473.91,1133.37,1357.25,1257.48,1299.20,1336.06,1341.62,1264.25,1132.50,1333.25,1556.31,1652.25,1285.17,1345.00,1805.33,1556.00,1413.12,1312.50,975.83,
118,1161.00,1181.50,866.00,1165.25,790.25,586.50,832.00,997.25,1116.00,821.75,1071.00,1119.25,714.00,1164.00,987.25,1014.75,981.25,1137.75,1247.53,1009.50,977.19,1067.75,1181.99,1259.76,1689.89,1506.16,1162.74,1383.88,1283.61,1321.83,1364.56,1374.75,1290.75,1166.50,1355.75,1585.68,1682.75,1316.17,1377.88,1839.00,1580.62,1443.25,1343.12,1005.83,
119,1181.00,1197.50,900.75,1187.75,814.75,604.25,854.75,1026.50,1140.75,840.75,1095.25,1149.75,747.00,1193.50,1006.75,1043.75,999.75,1163.25,1276.37,1042.67,1003.85,1097.12,1207.49,1289.59,1730.39,1540.66,1187.62,1414.88,1306.48,1344.83,1392.81,1406.88,1315.75,1200.88,1380.62,1613.31,1716.00,1345.75,1410.12,1877.83,1607.12,1474.12,1375.00,1033.83,
120,1200.75,1218.50,930.25,1209.50,842.00,624.25,880.00,1060.75,1170.00,866.25,1124.00,1175.00,780.75,1225.25,1027.00,1073.00,1020.75,1194.75,1305.37,1077.00,1025.85,1129.88,1229.99,1316.59,1770.14,1573.16,1215.37,1448.38,1330.86,1369.74,1422.56,1438.00,1343.75,1235.88,1409.12,1642.31,1748.88,1375.12,1442.12,1914.83,1632.50,1504.88,1407.00,1062.00,
121,1222.50,1242.00,963.75,1235.00,871.00,640.50,909.25,1089.75,1200.75,897.50,1164.75,1199.50,804.25,1255.00,1052.25,1106.00,1043.50,1228.00,1331.84,1110.50,1052.02,1159.50,1252.99,1344.76,1808.77,1605.16,1240.74,1480.38,1359.75,1395.61,1453.06,1466.00,1371.25,1268.75,1440.25,1671.18,1782.38,1404.93,1474.25,1952.83,1657.75,1532.62,1441.75,1085.83,
