# Cumulative DD25 averaged for Kuskokwim River at Aniak
# Sites: MCGRATH_AP, CHICKEN, BETHEL_AP, MCKINLEY_PARK
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
70,450.83,503.33,254.50,345.17,279.75,121.67,217.17,352.00,422.17,358.39,489.22,432.50,217.17,516.50,443.67,543.67,411.83,466.33,503.75,260.75,303.38,241.88,236.88,429.94,509.46,437.12,203.66,466.05,323.91,336.25,335.12,274.58,336.25,100.38,451.50,463.87,640.50,437.75,358.12,555.25,419.88,379.12,330.88,222.41,
71,466.00,524.50,266.66,364.50,287.75,126.67,229.33,366.50,444.33,370.05,510.55,445.00,225.00,534.67,468.00,575.33,435.50,487.67,515.88,276.62,314.00,252.50,250.50,443.69,527.96,463.50,220.04,482.80,344.04,353.00,355.12,286.08,349.50,116.38,472.88,483.12,662.50,458.75,381.88,574.12,444.75,400.62,341.57,241.28,
72,482.83,547.83,279.50,384.67,296.58,132.33,241.67,380.33,465.67,379.89,532.72,459.50,234.33,555.00,495.00,603.83,462.67,506.67,528.62,295.88,328.38,263.12,265.78,458.97,549.33,492.12,235.54,496.42,368.16,370.38,375.50,297.71,360.50,130.12,494.88,504.37,685.88,480.38,400.25,590.50,468.38,420.88,355.90,259.91,
73,501.67,571.83,292.16,406.67,312.58,139.67,251.50,394.00,486.33,392.22,554.22,473.67,245.17,578.17,518.67,628.83,492.17,525.00,540.88,316.25,342.12,278.50,283.16,471.60,568.08,520.50,250.04,509.17,386.66,388.25,393.50,310.96,374.50,138.50,517.75,525.00,715.38,501.75,414.50,608.50,493.00,440.12,370.87,279.03,
74,518.83,598.83,304.50,429.83,330.57,148.00,262.00,409.50,508.67,406.22,573.72,490.67,252.67,599.83,540.50,649.67,521.33,538.67,555.25,338.00,353.12,297.25,303.41,484.47,591.71,549.00,266.91,528.29,402.66,406.25,407.62,327.33,387.12,141.12,539.12,549.12,748.38,525.00,432.12,628.25,516.50,461.00,385.61,297.78,
75,536.17,625.67,318.33,453.83,349.60,158.67,278.67,427.33,526.33,418.05,595.72,507.67,257.83,623.00,562.67,670.00,545.33,554.83,572.50,362.62,366.38,316.75,326.66,497.10,615.21,575.38,287.66,550.66,421.04,424.62,426.12,345.46,400.75,144.12,562.12,576.37,781.88,549.12,446.62,651.00,538.50,481.88,400.36,316.41,
76,556.50,651.83,334.16,476.17,370.38,171.50,297.50,446.83,545.17,428.39,619.72,526.33,261.83,653.17,586.67,691.83,567.83,571.00,589.50,385.25,382.50,336.50,345.78,510.22,640.71,594.12,308.79,574.41,439.41,439.75,443.62,363.96,418.25,151.88,589.00,601.87,812.75,573.75,461.75,676.50,565.00,501.88,415.08,333.03,
77,576.67,676.33,351.50,498.33,393.69,185.67,313.33,467.00,565.33,440.53,645.89,545.33,271.83,684.33,610.33,713.67,586.17,587.17,608.88,407.50,403.01,355.50,367.91,522.60,662.71,616.25,327.91,598.79,457.16,455.50,462.25,384.33,436.50,158.50,612.12,627.12,833.88,598.75,480.12,701.38,586.12,520.66,431.37,350.41,
78,600.83,701.33,369.33,516.17,419.02,195.83,326.17,485.83,586.67,455.35,670.55,564.17,284.17,714.50,635.50,734.83,602.00,603.33,632.12,426.75,424.14,373.38,392.16,539.85,684.58,633.50,344.29,619.41,474.04,473.12,484.38,407.96,455.50,163.12,631.88,653.37,848.25,621.88,504.50,722.62,605.25,538.38,448.74,371.03,
79,624.17,726.67,385.50,534.83,441.36,204.00,337.33,506.17,609.83,470.85,693.72,581.33,298.17,740.83,656.50,756.33,613.67,625.17,653.62,443.88,442.26,389.38,419.16,560.35,707.08,656.88,362.41,640.66,491.79,492.75,513.00,432.46,475.38,167.00,651.25,681.12,867.50,642.62,529.75,745.88,629.62,558.50,470.37,396.41,
80,647.17,748.83,401.50,554.50,461.36,214.83,347.33,526.83,628.67,486.69,711.72,599.67,315.83,766.67,677.67,782.00,625.00,647.33,673.25,464.75,460.26,406.88,449.28,582.47,729.96,681.88,381.16,662.29,512.79,515.62,541.75,458.46,495.75,174.50,667.38,707.87,892.50,661.38,553.25,770.88,651.12,580.00,493.99,426.53,
81,664.50,768.50,417.83,572.67,486.02,228.50,359.83,549.50,652.67,505.35,728.72,619.50,337.00,791.17,701.00,803.50,641.50,669.17,693.50,485.62,472.89,426.38,482.03,603.22,752.58,707.12,400.54,685.66,536.08,540.38,566.50,482.71,517.12,188.88,684.88,735.50,913.25,682.00,579.12,795.00,674.88,599.75,521.12,452.41,
82,681.00,788.00,432.33,594.83,506.19,247.17,376.67,567.83,676.83,518.52,743.22,644.50,358.67,817.50,725.33,823.33,660.33,689.00,720.00,504.88,487.76,442.62,515.53,620.85,782.21,729.88,419.41,709.16,560.20,566.38,591.75,508.83,540.88,205.50,706.75,765.00,934.38,703.38,601.50,824.25,699.38,618.62,549.37,477.53,
83,700.17,811.50,449.50,616.83,526.69,271.17,399.00,584.83,705.17,530.02,759.55,671.00,380.67,844.67,753.83,847.02,682.83,708.33,739.12,525.50,501.14,458.50,546.78,638.46,811.08,752.38,441.79,737.29,583.45,590.75,616.25,534.21,566.75,224.12,724.00,795.25,954.25,722.50,628.88,853.75,723.62,638.50,576.37,499.16,
84,722.83,835.67,466.33,637.17,546.36,298.00,423.33,601.50,731.67,545.19,782.89,699.33,405.33,873.33,780.83,870.58,708.33,731.67,756.62,544.62,516.01,473.88,578.53,655.96,840.46,776.00,470.41,766.54,604.70,617.88,641.75,560.58,594.88,246.00,744.12,825.00,974.25,739.12,649.50,883.00,750.88,661.62,597.37,524.66,
85,746.50,862.67,484.83,654.33,564.52,325.17,446.00,619.83,756.33,564.52,808.72,727.83,429.67,899.00,801.67,895.25,731.17,759.17,781.75,563.62,529.89,487.75,611.91,672.58,871.08,801.75,499.41,795.29,626.83,646.38,671.88,589.33,621.88,271.12,766.25,853.12,992.12,754.38,671.25,908.62,775.50,689.75,620.49,549.66,
86,770.17,891.00,505.33,675.50,580.86,352.50,467.33,640.33,780.83,586.35,836.05,753.67,456.17,922.33,825.50,918.91,754.83,787.67,809.50,579.25,544.89,499.88,645.78,692.58,897.96,828.88,532.29,828.66,644.58,675.00,702.12,619.96,644.25,297.25,785.88,878.00,1014.62,770.12,691.75,938.50,796.50,715.62,645.74,575.16,
87,793.50,924.50,527.83,697.39,600.19,380.00,485.83,658.50,809.17,610.19,866.05,776.50,482.50,946.67,853.50,940.41,776.50,816.67,836.25,594.12,559.76,519.38,678.41,714.33,922.46,856.75,565.91,857.79,664.45,701.12,733.75,651.96,666.00,325.25,809.75,906.62,1040.00,785.75,712.38,965.88,820.88,744.62,673.62,599.28,
88,818.50,953.17,548.33,719.55,616.52,403.33,508.00,676.67,835.67,632.85,900.55,799.00,510.83,972.83,879.67,967.58,800.00,848.83,865.38,610.75,575.64,542.50,705.16,736.58,948.83,884.25,589.54,882.04,682.20,721.50,766.12,682.71,687.88,356.62,834.50,935.75,1066.38,805.12,735.88,993.50,845.25,766.25,697.74,622.53,
89,840.50,981.83,566.33,745.72,632.52,423.50,533.00,695.33,861.83,659.69,931.89,824.67,537.50,1004.83,900.17,991.41,823.83,880.50,896.38,629.25,595.01,565.50,730.38,764.83,975.71,911.62,616.29,902.54,702.20,738.00,800.25,714.58,711.50,390.50,856.62,963.75,1097.62,828.50,758.75,1018.25,876.88,782.75,725.24,642.16,
90,861.83,1018.00,586.83,776.05,648.19,442.50,559.83,718.17,885.33,688.35,960.72,846.83,564.00,1039.33,920.83,1014.58,852.00,907.50,927.25,647.88,615.89,587.75,756.38,794.96,1002.83,941.12,644.79,927.16,721.33,756.12,835.75,748.21,735.12,423.38,882.25,996.37,1125.00,851.62,779.25,1046.62,909.38,802.88,754.87,661.03,
91,879.67,1051.00,609.83,804.05,669.19,461.67,586.50,742.50,909.17,713.85,991.72,866.50,590.50,1075.00,945.17,1036.25,881.83,928.17,952.50,667.00,640.51,610.88,782.25,823.83,1031.71,970.62,671.04,954.91,746.08,777.25,868.12,780.08,762.00,456.00,906.75,1028.25,1152.50,874.00,802.25,1078.00,941.50,830.62,786.87,678.78,
92,901.17,1077.67,630.00,828.39,692.52,480.50,611.00,765.83,933.26,737.85,1029.55,887.17,618.17,1109.67,971.00,1060.08,911.17,952.33,977.25,683.75,663.01,636.62,808.62,851.08,1058.46,994.50,695.85,980.66,771.58,801.88,896.75,808.58,785.12,491.12,926.12,1056.37,1181.88,900.62,826.12,1105.50,971.38,862.50,819.37,693.78,
93,921.50,1105.50,651.66,856.89,718.86,500.50,631.50,788.17,958.43,759.35,1062.55,910.17,646.50,1145.17,997.50,1084.08,942.83,976.67,1002.88,704.25,688.51,666.00,831.75,874.83,1087.08,1019.12,718.10,1007.29,797.20,829.38,922.62,838.71,806.12,520.88,945.38,1081.12,1211.75,930.25,852.25,1130.88,999.38,886.50,852.99,711.78,
94,947.67,1131.17,672.16,884.55,746.52,529.17,658.33,816.83,983.60,786.85,1095.22,936.17,673.17,1180.50,1023.67,1108.58,972.67,1006.83,1028.25,723.62,715.01,697.50,858.05,901.96,1114.21,1044.75,740.85,1037.91,823.70,862.38,950.25,866.08,831.88,550.50,967.38,1108.12,1240.25,962.62,877.88,1160.38,1027.00,910.25,886.99,730.16,
95,975.00,1157.33,692.33,906.89,775.52,560.17,684.17,846.67,1011.60,812.85,1131.22,961.83,702.00,1214.33,1049.33,1134.08,1002.00,1041.33,1058.12,741.12,743.39,728.00,883.30,928.83,1144.83,1069.38,755.35,1066.66,848.33,897.12,977.62,891.71,861.00,576.38,991.62,1133.12,1265.88,995.00,908.12,1187.75,1050.88,933.62,921.74,753.78,
96,1000.83,1182.17,714.83,927.55,804.86,586.67,708.83,878.67,1039.43,835.69,1165.05,985.67,728.83,1249.00,1078.33,1160.58,1029.67,1077.67,1083.90,760.62,771.64,756.88,909.68,958.33,1181.08,1095.12,769.10,1100.66,872.20,929.75,1004.50,915.96,891.25,599.12,1023.00,1159.37,1293.38,1029.25,939.12,1215.00,1075.00,956.12,955.99,780.41,
97,1025.17,1208.33,734.66,949.89,834.02,608.83,734.17,908.17,1065.43,860.85,1193.05,1016.50,758.67,1283.67,1109.00,1186.58,1055.83,1113.83,1114.90,785.75,800.64,787.25,936.55,987.46,1218.08,1123.12,788.48,1133.41,894.70,959.62,1033.00,940.71,922.00,624.75,1051.12,1182.00,1321.12,1059.00,971.50,1242.12,1100.50,980.00,989.99,809.16,
98,1049.17,1234.00,758.66,971.55,857.69,629.17,764.50,936.00,1088.93,885.85,1223.89,1045.33,786.00,1310.50,1138.67,1214.75,1080.67,1148.67,1148.28,813.62,831.26,816.38,965.30,1015.53,1252.58,1151.62,811.60,1162.91,917.83,988.88,1062.50,967.58,948.88,652.12,1076.25,1204.37,1345.38,1093.12,998.12,1269.88,1127.62,1002.88,1026.74,840.03,
99,1070.00,1262.83,780.16,992.89,884.36,650.83,796.33,966.83,1117.93,914.69,1249.55,1075.33,811.00,1336.50,1165.00,1242.75,1104.33,1178.67,1180.78,841.88,862.01,839.00,993.93,1041.90,1283.83,1181.12,837.48,1184.29,941.33,1015.12,1091.12,995.08,978.62,677.12,1101.00,1226.87,1374.12,1129.62,1026.25,1299.12,1157.38,1027.75,1057.99,871.78,
100,1091.50,1288.00,804.83,1014.22,912.86,673.17,823.17,994.33,1149.43,942.52,1275.39,1104.33,838.33,1363.00,1195.83,1271.08,1126.28,1207.83,1204.78,874.12,894.51,862.75,1023.30,1070.28,1312.71,1212.75,867.98,1208.66,965.83,1045.00,1117.12,1021.58,1006.50,704.12,1124.00,1251.87,1403.00,1168.00,1053.88,1328.75,1187.12,1053.50,1085.99,903.78,
101,1115.33,1310.17,831.66,1036.55,941.02,695.83,845.33,1017.00,1181.76,969.02,1303.39,1132.83,867.83,1385.50,1229.00,1299.91,1142.61,1236.17,1229.65,908.50,925.26,890.88,1049.93,1099.53,1340.21,1246.75,898.35,1240.66,989.95,1075.88,1141.38,1047.71,1033.75,732.62,1145.50,1275.37,1432.25,1205.38,1083.25,1357.62,1214.50,1079.75,1115.62,932.66,
102,1136.83,1333.67,859.50,1062.39,968.52,721.50,873.00,1041.83,1213.93,997.85,1333.22,1161.67,899.33,1411.67,1262.50,1331.41,1160.95,1264.33,1253.40,939.38,955.89,920.12,1076.93,1136.28,1370.08,1277.42,927.60,1273.16,1016.95,1109.62,1166.62,1074.08,1066.88,758.38,1168.00,1299.50,1461.12,1236.88,1107.38,1388.38,1243.12,1106.12,1142.87,958.66,
103,1160.00,1361.17,885.16,1090.72,999.19,744.00,899.33,1068.00,1246.43,1024.02,1362.39,1190.00,933.00,1436.50,1298.50,1362.08,1181.28,1295.50,1278.53,972.88,987.01,946.50,1103.68,1170.65,1398.96,1308.92,954.80,1303.16,1043.83,1140.75,1191.88,1100.71,1094.38,787.50,1189.00,1321.50,1488.38,1262.38,1128.88,1418.47,1273.62,1133.50,1165.87,981.66,
104,1184.33,1388.83,909.83,1117.72,1030.52,764.67,929.83,1087.00,1279.60,1054.52,1390.39,1215.33,968.17,1463.50,1336.50,1391.75,1209.95,1326.17,1302.03,1010.50,1018.51,969.12,1132.30,1202.15,1430.96,1342.54,986.17,1329.79,1075.45,1169.38,1214.88,1127.58,1118.50,817.38,1214.12,1346.50,1512.75,1288.25,1152.50,1449.15,1304.88,1162.88,1187.87,1000.78,
105,1208.17,1417.00,934.50,1146.22,1059.19,785.83,965.33,1108.67,1314.76,1090.35,1416.22,1238.83,1000.50,1492.83,1373.33,1422.08,1239.95,1356.00,1327.53,1049.75,1048.01,991.25,1162.80,1233.15,1464.02,1377.42,1019.55,1358.29,1106.95,1197.38,1239.75,1153.46,1145.88,848.00,1240.62,1376.12,1538.38,1312.50,1180.50,1483.53,1339.12,1191.38,1213.87,1022.03,
106,1234.83,1445.00,962.00,1174.55,1089.02,808.17,1004.67,1132.83,1349.26,1118.52,1442.72,1262.17,1032.00,1522.33,1405.17,1449.58,1272.11,1383.83,1354.15,1085.75,1073.76,1017.12,1193.68,1263.28,1497.52,1414.04,1057.42,1385.91,1134.45,1226.62,1265.50,1179.33,1174.75,883.12,1265.88,1412.12,1564.25,1338.88,1208.00,1515.40,1373.25,1224.12,1243.74,1045.53,
107,1261.00,1474.33,990.00,1202.05,1119.69,829.33,1043.67,1157.50,1376.10,1145.02,1469.22,1282.00,1059.50,1552.67,1436.83,1478.25,1305.95,1410.83,1383.03,1124.50,1096.26,1046.50,1227.80,1294.41,1530.39,1451.04,1094.80,1412.66,1163.20,1256.62,1291.12,1204.21,1204.12,922.88,1293.00,1449.75,1597.75,1367.84,1235.00,1548.78,1409.12,1259.38,1274.24,1075.91,
108,1287.17,1507.67,1018.16,1228.89,1149.19,850.33,1077.67,1184.00,1403.60,1173.69,1495.89,1306.83,1087.50,1583.50,1465.33,1502.41,1340.95,1438.00,1412.40,1160.88,1123.64,1080.88,1266.18,1324.66,1563.02,1485.67,1127.42,1440.29,1192.83,1286.25,1315.12,1232.21,1234.50,966.50,1320.88,1485.87,1630.75,1397.34,1261.75,1584.53,1442.38,1291.00,1304.99,1106.03,
109,1307.50,1544.83,1047.66,1256.55,1178.69,875.00,1107.33,1211.83,1436.93,1203.35,1523.89,1334.00,1115.00,1615.17,1493.17,1530.08,1373.45,1468.33,1443.40,1190.12,1151.51,1116.25,1300.30,1358.03,1597.77,1519.04,1162.17,1469.91,1222.56,1314.62,1342.00,1261.21,1263.50,1008.50,1346.50,1522.75,1663.62,1424.59,1291.00,1618.40,1475.88,1319.50,1336.37,1138.53,
110,1333.62,1574.33,1078.33,1289.05,1210.19,899.33,1138.33,1235.83,1469.76,1233.69,1552.22,1366.33,1141.50,1646.83,1519.50,1562.75,1404.78,1499.00,1472.53,1222.00,1179.76,1153.62,1329.55,1388.58,1633.89,1546.54,1193.67,1503.54,1251.68,1343.38,1366.75,1293.96,1295.88,1047.88,1369.50,1559.87,1695.38,1452.21,1322.00,1650.28,1509.38,1354.88,1366.74,1167.28,
111,1354.29,1601.17,1109.16,1321.72,1242.19,922.50,1170.50,1262.83,1499.93,1266.35,1577.55,1403.00,1168.83,1679.67,1546.00,1599.41,1435.78,1530.67,1499.78,1255.62,1204.89,1188.75,1356.68,1418.58,1671.89,1573.04,1224.05,1538.91,1281.93,1371.00,1395.88,1325.58,1328.88,1082.38,1393.88,1598.12,1724.88,1484.09,1351.50,1682.90,1539.00,1385.00,1399.37,1201.41,
112,1373.12,1629.17,1136.16,1356.39,1274.86,945.17,1200.83,1295.83,1526.93,1301.19,1604.22,1441.50,1201.83,1711.67,1571.67,1631.08,1466.61,1558.33,1526.28,1283.12,1233.26,1225.38,1386.49,1447.33,1710.27,1600.67,1253.55,1571.91,1315.81,1398.12,1427.75,1351.46,1360.62,1116.62,1426.75,1637.75,1754.62,1515.34,1384.12,1718.28,1570.12,1419.12,1430.87,1235.16,
113,1395.29,1655.17,1162.83,1391.39,1306.19,967.83,1230.83,1330.17,1552.60,1332.19,1626.05,1479.00,1229.83,1743.17,1597.50,1659.91,1501.45,1591.67,1554.40,1311.38,1263.01,1261.00,1412.74,1478.96,1748.27,1630.92,1284.05,1601.91,1351.18,1423.75,1457.62,1377.96,1394.75,1146.25,1454.00,1674.62,1785.00,1546.84,1418.50,1754.90,1597.00,1450.75,1460.87,1269.78,
114,1419.45,1684.17,1193.00,1426.72,1338.02,994.00,1258.00,1358.00,1578.43,1360.19,1652.72,1514.17,1256.33,1775.00,1624.00,1690.58,1538.28,1629.17,1580.40,1339.38,1298.51,1295.88,1440.87,1511.83,1782.52,1662.42,1309.42,1632.91,1381.10,1450.50,1489.62,1406.83,1431.38,1179.25,1481.88,1711.25,1814.88,1580.21,1448.00,1791.65,1622.50,1482.88,1490.49,1303.91,
115,1447.45,1716.00,1226.00,1460.55,1369.36,1022.17,1282.83,1390.83,1606.10,1387.85,1681.89,1550.00,1286.17,1804.17,1651.17,1713.58,1573.11,1670.00,1606.03,1369.50,1335.76,1327.00,1471.12,1542.71,1816.77,1691.67,1335.42,1664.91,1411.35,1474.00,1519.12,1437.21,1463.75,1216.25,1513.12,1750.25,1848.00,1612.46,1478.50,1828.40,1646.62,1517.12,1523.62,1337.53,
116,1476.79,1749.00,1263.50,1495.05,1402.86,1050.00,1307.00,1422.50,1634.43,1412.35,1711.89,1586.83,1317.33,1837.17,1675.33,1737.08,1601.78,1708.33,1633.78,1402.75,1373.26,1357.12,1502.49,1570.33,1851.64,1725.46,1364.42,1695.16,1439.10,1495.62,1552.75,1470.21,1492.00,1254.50,1546.38,1787.25,1884.00,1642.96,1509.50,1862.65,1671.62,1547.50,1559.24,1368.28,
117,1504.45,1777.17,1300.16,1530.89,1439.86,1078.50,1332.17,1451.67,1666.76,1440.35,1742.72,1623.00,1344.50,1866.17,1699.17,1763.41,1633.11,1747.17,1663.28,1435.38,1409.64,1386.25,1530.99,1600.21,1891.64,1757.09,1393.55,1723.66,1469.85,1520.75,1587.62,1504.46,1519.12,1296.00,1572.75,1820.00,1920.88,1671.34,1538.38,1899.40,1695.88,1579.25,1593.99,1398.16,
118,1531.12,1800.83,1335.16,1562.72,1474.02,1109.67,1363.67,1480.83,1697.76,1470.69,1772.22,1663.33,1374.00,1895.17,1723.33,1793.75,1660.61,1784.33,1695.78,1469.25,1446.14,1414.62,1561.74,1626.46,1933.77,1793.09,1421.80,1752.66,1503.60,1545.75,1617.88,1534.58,1545.50,1335.12,1600.12,1852.12,1954.62,1702.71,1568.50,1935.78,1721.25,1607.00,1628.49,1429.16,
119,1556.95,1825.67,1370.00,1593.05,1502.36,1142.00,1398.33,1509.50,1727.76,1502.02,1804.22,1704.00,1405.67,1924.67,1748.17,1825.25,1687.45,1820.17,1730.90,1502.38,1476.14,1444.75,1594.37,1654.71,1975.64,1830.96,1449.05,1782.29,1529.72,1570.38,1647.75,1563.71,1572.62,1374.50,1626.62,1881.00,1987.88,1732.40,1598.62,1976.90,1750.38,1639.12,1664.99,1457.41,
120,1587.12,1844.33,1399.50,1624.05,1535.52,1175.33,1434.67,1543.83,1760.76,1535.69,1842.22,1742.83,1440.33,1955.33,1773.67,1857.08,1716.61,1857.17,1766.78,1535.00,1504.76,1475.88,1626.49,1683.21,2016.89,1866.34,1479.42,1816.29,1555.22,1598.16,1677.62,1591.71,1602.88,1410.88,1654.88,1913.25,2023.62,1762.18,1629.62,2018.28,1777.62,1671.38,1702.49,1490.66,
121,1617.12,1864.00,1428.33,1656.22,1567.86,1210.00,1471.83,1575.33,1799.93,1573.35,1882.05,1783.00,1473.17,1988.17,1804.50,1890.08,1740.28,1893.83,1804.01,1565.25,1533.64,1507.75,1657.87,1716.58,2056.64,1901.71,1508.92,1851.29,1581.10,1626.28,1708.38,1621.21,1634.50,1442.88,1687.12,1946.25,2059.75,1793.41,1663.00,2058.53,1803.38,1702.12,1739.24,1520.53,
