# Cumulative DD25 averaged for Chena River at Fairbanks
# Sites: BIG_DELTA_AP, NENANA_MUN_AP, FAIRBANKS_INTL_AP
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,1990,1991,1992,1993
0,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,1.75,5.25,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,17.25,0.00,0.00,3.50,5.25,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00
3,0.00,6.50,0.00,0.00,4.00,0.00,0.00,0.00,20.00,0.00,0.00,4.75,5.25,0.00,0.00,0.00,3.00,0.00,0.00,13.50,0.00,0.00,0.00,0.00,2.17,0.00,1.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,4.00,0.00,0.00,0.00
4,0.00,6.50,0.00,0.00,5.75,0.00,0.00,0.00,21.00,0.00,0.00,4.75,5.25,0.00,0.00,0.00,3.00,0.50,0.00,13.50,0.00,0.00,0.00,0.00,7.83,0.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,4.00,0.00,0.00,0.00
5,0.00,6.50,0.00,0.00,10.50,0.00,0.00,0.00,21.00,0.00,0.00,4.75,5.25,0.00,0.00,0.00,3.00,0.50,0.00,13.50,0.00,0.83,0.00,0.00,14.17,0.00,1.00,0.00,0.17,0.00,0.00,8.67,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,4.00,0.00,0.00,0.00
6,0.00,6.50,0.00,0.00,17.75,0.00,0.00,0.00,25.50,0.00,0.00,4.75,5.25,0.00,0.00,0.00,3.00,0.50,0.00,13.50,0.00,4.50,0.00,0.00,23.17,0.00,1.00,0.00,0.17,0.00,0.00,12.83,0.00,0.00,0.00,1.00,0.00,0.00,4.33,1.75,0.00,4.00,0.00,0.00,0.00
7,4.50,6.50,0.00,0.00,21.50,0.00,0.00,0.00,28.00,0.00,0.00,4.75,5.25,0.00,0.00,0.00,3.00,0.50,0.00,13.50,0.00,8.17,0.00,0.00,27.50,0.00,1.00,0.00,0.17,4.17,0.00,12.83,0.17,0.00,0.00,5.33,0.00,0.00,4.50,1.75,0.00,4.00,0.00,0.00,0.00
8,5.75,10.00,0.00,0.00,32.00,0.25,0.00,0.00,28.00,0.00,4.00,4.75,5.25,0.00,0.00,0.00,3.00,1.17,0.00,13.50,0.00,12.33,0.00,0.00,31.50,0.00,1.00,0.00,0.17,7.17,0.00,12.83,0.17,0.00,0.67,13.67,0.00,0.00,4.50,2.25,0.00,4.00,0.00,0.00,0.00
9,5.75,14.75,0.00,0.00,43.50,8.50,0.00,0.00,42.50,0.00,6.00,4.75,5.25,0.00,0.00,0.00,3.00,1.17,0.00,13.50,1.17,17.67,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,0.00,12.83,0.17,0.00,1.17,22.00,0.00,0.00,4.50,2.25,0.00,4.00,0.00,8.00,0.00
10,5.75,21.00,0.00,0.00,50.75,13.25,0.00,0.00,54.50,0.00,6.50,4.75,5.25,0.00,0.00,0.00,3.00,2.00,0.00,13.50,1.17,24.50,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,2.00,12.83,0.50,0.00,1.17,26.50,0.00,0.00,4.50,2.25,0.00,4.00,0.00,13.50,0.00
11,5.75,34.00,0.00,0.00,53.50,15.75,0.00,0.00,62.25,0.00,8.25,4.75,5.25,0.00,0.00,0.00,3.00,2.00,0.00,13.50,1.50,28.83,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,5.33,12.83,1.83,0.00,1.33,29.67,0.00,0.00,4.50,2.25,0.00,4.00,0.00,13.50,0.00
12,5.75,39.25,0.00,0.00,55.25,16.75,0.00,0.00,69.25,0.00,8.25,4.75,5.25,0.00,0.00,0.00,3.00,2.00,0.00,13.50,1.50,34.17,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,9.50,12.83,1.83,0.00,2.67,30.17,0.00,0.00,4.50,2.25,0.00,4.00,0.00,13.50,0.00
13,5.75,46.00,0.00,0.00,58.75,16.75,0.00,0.00,69.25,0.00,8.25,4.75,6.25,0.00,2.00,2.00,3.00,2.00,0.00,13.50,1.50,36.00,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,14.67,12.83,1.83,0.00,4.50,33.33,0.00,0.00,4.50,2.25,0.00,4.00,0.00,15.00,0.00
14,5.75,48.75,0.00,0.00,58.75,16.75,0.00,0.00,69.25,0.00,8.25,4.75,10.50,0.00,5.75,2.75,4.25,4.17,0.00,13.50,1.50,37.50,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,14.67,12.83,1.83,0.00,4.50,35.50,0.50,0.00,4.50,2.25,0.00,4.00,0.00,15.00,0.00
15,5.75,50.25,0.00,0.00,58.75,16.75,0.00,0.00,69.25,0.00,8.25,4.75,10.50,0.00,9.50,2.75,9.25,4.17,0.00,13.50,1.50,38.00,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,14.67,12.83,1.83,0.00,5.00,48.50,1.50,0.00,4.50,2.25,0.00,4.00,0.00,15.00,0.00
16,5.75,63.25,2.25,0.00,58.75,16.75,0.00,0.00,69.25,0.00,8.25,4.75,10.50,0.00,15.50,2.75,10.00,4.17,0.00,13.50,1.50,38.00,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,14.67,13.33,1.83,0.00,6.17,63.33,3.33,0.00,4.50,2.25,0.00,6.50,0.00,15.00,0.00
17,5.75,82.00,10.25,0.00,58.75,20.00,0.00,0.00,69.25,0.00,8.25,4.75,10.50,0.00,25.75,2.75,10.00,4.17,0.00,13.50,1.50,38.83,0.00,0.00,34.50,0.00,1.00,0.00,0.17,7.67,14.67,18.50,1.83,0.00,7.67,79.17,7.17,0.00,4.50,3.25,0.00,6.50,0.00,15.00,0.00
