# Cumulative DD25 averaged for Kuskokwim River at McGrath
# Sites: MCKINLEY_PARK, NENANA_MUN_AP, MCGRATH_AP, NORTH_POLE
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
73,6.83,44.17,2.83,0.00,51.33,11.33,0.00,0.17,53.00,0.83,5.17,2.67,17.67,2.50,2.33,3.17,10.50,0.00,1.33,0.00,1.67,8.38,0.00,25.17,5.12,31.00,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,12.00,16.12,0.50,0.00,4.25,31.25,0.00,0.00,6.38,7.33,0.00,27.50
74,6.83,46.67,2.83,0.00,53.83,11.33,0.00,0.17,53.00,0.83,5.17,2.67,17.67,2.50,2.33,3.17,13.17,0.00,3.00,0.00,2.50,11.50,0.00,25.17,5.12,33.88,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,13.12,16.12,0.50,0.00,4.25,35.00,0.00,0.00,6.38,7.33,0.00,27.50
75,6.83,49.17,2.83,0.00,55.00,11.33,0.00,0.17,53.00,0.83,5.33,2.67,17.67,2.50,2.33,3.17,15.67,0.00,9.33,0.00,4.83,11.50,0.83,25.17,5.75,34.88,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,13.12,16.12,0.50,0.00,4.25,46.00,0.38,0.00,6.38,7.33,0.00,27.50
76,6.83,58.83,3.33,0.00,55.00,11.33,0.83,0.17,53.00,0.83,6.83,2.67,19.50,2.50,2.33,3.17,15.67,0.00,19.33,0.00,9.67,11.50,5.50,25.17,5.75,35.38,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,14.00,18.50,0.50,0.00,6.88,58.12,1.50,0.00,6.38,7.33,0.00,27.50
77,6.83,76.67,10.67,0.00,55.00,13.33,0.83,0.17,53.00,0.83,6.83,2.67,19.50,3.83,2.33,3.17,15.67,0.00,30.67,0.00,10.83,11.50,5.50,25.17,5.75,36.62,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,14.00,21.62,0.50,0.00,11.12,68.62,3.12,0.00,6.38,7.33,0.00,27.50
78,6.83,89.67,18.83,0.00,55.00,15.00,0.83,0.17,53.00,0.83,6.83,2.67,19.50,8.17,2.33,3.17,15.67,0.00,42.33,0.00,11.17,11.50,7.17,25.17,5.75,37.00,0.00,0.00,26.00,0.75,1.50,0.00,0.12,8.12,14.00,24.88,0.50,0.00,14.62,72.88,7.00,0.00,6.38,8.00,0.00,27.50
79,6.83,93.83,29.33,0.00,55.00,15.00,0.83,0.17,53.00,0.83,6.83,2.67,25.67,9.50,2.33,3.17,15.67,0.00,56.00,2.33,11.17,11.50,7.17,25.17,5.75,37.00,0.00,0.00,26.00,0.75,1.50,0.75,0.12,8.12,14.00,30.12,0.50,0.00,15.00,74.50,11.50,0.00,6.38,8.00,0.00,27.50
80,8.50,95.83,36.50,0.00,55.00,15.33,0.83,2.50,53.00,0.83,6.83,2.67,27.83,10.17,2.33,3.17,15.67,0.00,69.17,5.00,11.50,11.50,7.67,25.17,5.75,37.00,0.00,0.00,26.00,0.75,1.50,3.00,0.12,8.12,14.00,32.38,0.50,0.00,15.00,83.38,19.50,0.00,6.38,8.00,2.00,27.50
81,14.17,95.83,40.17,0.00,55.00,15.33,0.83,11.67,53.00,0.83,6.83,2.67,27.83,13.00,2.33,3.17,15.67,0.00,76.33,5.00,12.33,11.50,7.67,25.17,5.75,37.00,0.00,0.00,26.00,0.75,1.50,4.50,0.12,8.12,14.00,32.75,2.00,0.00,15.00,98.50,24.75,0.00,6.38,8.00,8.62,27.50
82,15.33,95.83,42.00,0.00,55.00,15.33,0.83,19.00,53.00,1.00,6.83,5.50,28.00,14.50,2.33,3.17,15.67,0.00,86.00,8.67,16.50,11.50,8.17,25.17,5.75,37.00,0.00,0.00,26.00,0.75,1.50,5.38,0.12,8.12,15.38,32.88,2.88,0.00,15.00,110.50,24.88,0.00,6.38,9.00,16.25,27.50
83,15.83,95.83,42.00,0.00,55.00,15.33,0.83,27.67,53.00,1.83,6.83,12.17,33.00,14.50,7.17,3.17,16.00,0.00,97.33,14.50,20.67,11.50,9.33,25.17,5.75,37.62,0.00,0.00,26.00,0.75,1.50,7.38,0.12,8.12,17.25,32.88,4.38,0.00,15.00,124.88,28.12,0.00,6.38,9.00,23.62,27.50
84,17.17,96.17,42.00,0.00,55.00,15.33,0.83,36.50,53.00,1.83,8.17,17.50,43.00,14.50,12.67,3.17,17.83,0.00,105.83,25.00,22.17,11.50,11.67,25.17,5.75,41.50,0.00,0.00,26.00,0.75,1.50,7.38,0.12,8.12,20.25,34.12,5.88,0.00,15.00,138.38,36.00,1.25,10.25,9.00,37.12,27.50
85,23.00,97.50,42.00,0.00,55.00,15.33,0.83,39.50,53.00,1.83,16.17,19.33,48.67,14.50,12.67,3.17,21.67,0.00,108.33,26.67,22.17,11.50,12.67,25.17,5.75,41.75,0.00,0.00,26.00,2.50,1.50,7.38,0.12,8.12,23.00,39.75,13.75,0.00,15.00,151.62,43.38,1.25,12.75,10.83,47.75,27.50
86,25.83,102.83,42.00,0.00,55.00,15.33,0.83,45.67,53.00,1.83,23.67,21.50,51.33,16.17,12.67,3.17,28.00,0.00,108.33,26.67,22.17,11.50,13.00,25.17,5.75,41.75,0.00,0.00,26.00,3.12,1.50,7.38,0.12,8.12,23.00,51.50,22.25,0.00,15.00,161.12,43.62,1.25,12.88,15.17,58.62,27.50
87,30.00,107.83,42.00,0.00,58.33,15.33,0.83,48.50,53.00,1.83,32.83,22.67,51.33,21.17,17.83,5.00,28.00,0.00,109.00,26.67,22.17,11.50,13.00,25.17,5.75,41.75,0.00,0.00,26.00,3.12,4.62,7.38,0.12,8.12,23.00,59.38,28.00,0.00,15.00,170.25,43.62,1.25,16.75,15.33,64.88,27.50
88,30.67,112.33,42.00,0.00,63.17,15.33,0.83,55.50,53.00,1.83,43.00,22.67,51.33,27.83,27.33,9.83,28.33,0.00,111.50,26.67,22.17,11.50,13.00,25.17,5.75,41.75,0.00,0.00,26.00,3.12,6.25,10.75,2.75,9.25,23.00,64.12,34.88,0.00,15.50,180.75,43.62,4.88,20.75,15.33,70.62,27.50
89,30.67,116.00,42.00,0.00,67.67,15.33,0.83,66.00,53.00,1.83,49.17,22.67,51.33,34.50,39.50,14.83,28.83,0.00,111.67,26.67,22.17,11.50,13.00,25.17,5.75,41.75,0.00,0.00,26.00,3.12,6.25,12.00,3.38,11.38,23.00,71.38,42.50,0.00,15.50,188.50,43.62,8.38,21.12,17.00,75.50,27.50
90,40.67,120.50,42.00,0.00,74.00,15.33,0.83,73.33,53.50,1.83,54.00,22.67,51.33,47.00,51.83,23.00,29.50,0.00,111.67,26.67,27.67,11.50,13.00,25.17,5.75,42.00,3.00,0.00,28.17,3.12,7.88,12.00,3.62,15.00,23.00,75.88,49.62,1.83,15.50,200.75,43.62,8.38,21.12,17.00,83.38,27.50
91,48.33,124.17,42.00,0.00,78.17,15.33,0.83,75.17,54.17,4.00,56.83,22.67,51.33,59.17,65.67,33.83,29.67,0.00,115.33,31.00,28.50,11.50,13.00,25.17,5.75,42.00,4.00,0.67,37.00,3.12,10.75,12.00,3.75,19.25,23.12,81.00,61.00,12.83,18.75,213.12,43.62,8.38,21.12,17.00,91.12,27.50
92,60.00,128.17,42.00,0.00,85.50,15.33,0.83,78.00,54.17,4.00,58.67,22.83,51.33,68.50,81.67,39.00,29.67,0.00,122.83,32.17,32.50,11.50,13.00,25.17,5.75,42.00,5.00,2.83,49.33,3.12,14.25,12.12,4.38,19.25,23.12,84.50,69.50,22.83,19.12,222.00,43.88,8.38,21.12,17.00,93.25,27.50
93,72.00,130.17,42.00,0.50,91.17,15.33,0.83,80.00,54.17,4.00,65.33,22.83,51.33,75.17,90.50,45.50,29.67,0.33,133.17,32.17,35.00,21.38,13.00,25.33,5.75,42.00,5.00,3.33,60.33,3.12,16.75,17.38,4.38,20.12,23.12,85.12,76.75,28.50,19.12,223.38,47.25,9.38,21.12,17.00,93.25,27.50
94,81.50,130.50,42.00,9.17,99.33,15.33,0.83,80.00,54.17,4.00,75.67,23.33,51.33,79.00,97.83,56.33,29.67,4.17,144.83,32.17,36.50,26.75,13.00,25.33,5.75,42.00,7.50,7.17,72.50,3.12,18.38,21.75,4.38,20.12,25.62,86.38,87.75,37.50,19.12,223.75,51.50,9.50,21.12,19.17,93.25,27.61
95,92.83,130.50,49.33,19.67,105.00,15.33,0.83,80.00,54.17,4.67,80.50,23.33,51.33,83.00,103.83,67.17,30.17,15.00,151.17,36.00,38.33,30.50,13.00,25.33,6.88,42.00,9.12,15.50,84.50,3.12,22.00,25.12,4.38,20.12,29.00,88.25,97.62,47.00,20.12,226.25,57.25,9.50,21.12,19.17,97.62,28.10
96,96.83,130.50,62.17,24.17,112.33,15.33,0.83,82.17,54.17,5.33,88.00,23.67,52.83,87.50,109.83,74.17,32.67,29.83,161.50,36.00,38.33,33.88,13.67,25.33,15.50,47.25,9.12,26.83,88.50,3.12,27.00,25.12,12.00,20.12,31.50,94.38,106.00,56.83,22.12,231.00,60.88,9.50,21.50,19.17,102.50,29.13
97,97.50,131.50,72.17,25.17,116.17,15.33,0.83,84.33,54.17,9.83,97.33,25.50,56.67,92.50,113.00,80.33,39.00,46.17,171.17,36.00,38.33,40.00,13.67,25.33,30.62,54.25,9.50,43.33,88.50,4.50,29.12,26.12,18.38,20.12,32.38,109.00,116.62,63.00,22.62,241.25,60.88,9.50,23.38,19.17,105.25,30.20
98,101.50,132.83,76.83,25.17,117.00,15.33,0.83,87.83,54.17,16.50,106.17,29.17,58.17,99.17,113.83,83.50,40.97,59.17,179.50,36.00,38.33,46.38,13.67,25.33,46.88,58.25,11.12,56.67,88.50,6.25,29.12,34.75,21.00,20.12,32.38,119.88,127.25,68.33,25.62,253.00,60.88,9.50,23.38,19.17,110.00,30.80
99,109.67,135.50,82.00,25.83,117.17,15.33,0.83,90.33,54.17,20.33,115.00,30.67,61.17,105.50,114.33,91.00,40.97,70.50,190.17,36.00,38.33,50.00,14.50,27.00,62.88,63.50,18.88,73.17,88.50,10.25,29.12,37.00,24.25,20.12,32.38,130.50,136.25,76.83,30.62,264.88,60.88,9.50,23.38,19.17,111.75,32.09
100,114.50,137.00,82.00,25.83,117.17,15.33,0.83,92.17,54.17,28.50,124.00,31.83,66.00,116.83,114.33,100.50,40.97,83.50,201.17,41.67,38.33,58.88,14.50,31.67,77.50,69.25,25.12,86.00,88.50,16.12,30.62,38.00,28.88,20.12,32.38,139.50,147.75,84.17,38.50,277.75,60.88,9.50,24.51,19.17,114.12,34.45
101,114.83,137.50,82.17,25.83,117.17,15.33,1.83,94.83,54.67,40.17,132.00,33.83,66.67,129.00,114.33,111.67,43.81,97.00,212.33,47.83,38.33,72.38,14.50,40.17,90.62,72.00,26.38,95.50,88.50,25.25,39.12,39.50,34.12,20.12,32.38,146.50,163.25,93.00,50.38,290.62,63.62,9.50,25.64,19.17,116.50,37.76
102,114.83,138.17,82.33,25.83,117.17,15.33,4.00,97.83,61.67,51.83,140.67,34.17,66.67,138.67,114.33,121.50,49.47,108.83,222.00,51.33,43.67,79.38,14.50,50.67,100.50,72.62,26.62,105.17,88.50,32.50,47.25,39.50,40.50,20.12,33.38,151.62,176.88,100.67,61.50,305.00,66.12,17.38,32.01,19.17,125.12,40.27
103,114.83,138.17,82.33,27.17,117.17,15.33,6.33,98.33,74.67,63.00,149.33,35.17,66.67,152.33,115.17,131.83,53.64,115.50,231.33,55.83,55.17,84.00,16.33,65.67,112.75,74.00,27.75,113.17,88.65,37.75,54.50,39.50,49.25,20.12,45.50,157.75,187.12,110.83,71.88,318.38,75.38,26.88,38.76,19.17,131.62,44.19
104,116.83,140.40,82.33,34.33,118.83,15.33,12.17,104.17,86.83,71.83,159.83,45.17,66.67,166.00,115.17,142.00,57.81,117.67,244.83,63.83,69.00,88.50,19.50,77.00,121.62,76.00,27.75,121.17,88.65,41.88,57.50,40.38,60.12,20.12,56.38,162.12,195.25,121.17,78.50,329.62,85.88,35.12,44.39,19.33,133.25,48.61
105,122.33,140.40,82.33,45.67,118.83,19.67,18.17,111.83,99.17,80.83,170.17,58.00,67.83,179.17,115.17,153.50,65.31,117.67,260.00,72.83,82.67,94.12,20.17,87.67,131.12,78.62,27.75,132.67,89.31,47.00,62.62,42.88,73.25,20.12,65.50,168.38,204.75,131.00,80.75,340.88,96.12,47.50,49.51,20.17,135.00,53.82
106,125.00,140.40,82.33,54.00,120.67,26.33,23.50,118.00,112.17,89.81,180.50,69.67,75.83,195.00,115.17,164.83,69.14,117.67,275.83,82.83,92.17,104.00,20.17,95.83,143.12,80.50,27.75,141.83,89.31,52.00,69.12,46.38,89.62,20.12,78.00,176.88,213.88,138.00,87.50,349.75,110.50,57.00,52.51,20.33,142.12,59.42
107,130.33,140.90,82.33,60.00,120.67,30.33,31.33,119.17,127.50,101.81,193.33,80.67,90.67,209.33,115.17,177.17,71.47,117.67,291.17,96.83,94.33,113.88,27.67,106.17,156.00,81.00,29.75,152.17,89.31,56.62,83.62,49.50,107.75,20.12,89.75,189.50,223.50,143.17,94.62,354.25,125.25,68.12,55.39,20.33,151.50,65.95
108,135.83,147.24,82.33,69.00,120.67,31.83,37.50,122.17,141.83,111.14,207.17,90.50,101.83,226.67,122.83,191.17,81.47,119.33,310.17,115.83,97.83,119.88,33.67,116.83,166.88,81.00,30.62,166.03,90.48,61.38,99.50,56.25,124.50,20.12,104.62,206.12,236.50,145.83,104.62,356.38,140.38,86.62,60.26,20.33,164.12,74.06
109,143.33,155.07,82.33,79.33,120.67,31.83,40.33,127.00,152.83,121.48,222.17,100.50,109.67,240.50,135.00,205.00,89.97,120.50,326.00,137.67,101.94,123.62,41.00,127.00,179.25,81.00,33.25,181.86,97.15,67.50,117.50,63.38,140.75,21.00,118.38,225.62,249.88,148.67,109.88,359.88,157.62,105.88,66.39,22.50,181.62,82.77
110,151.48,163.74,82.67,88.67,120.67,32.00,41.67,135.17,163.50,133.31,235.83,114.17,118.17,255.00,150.33,218.67,101.81,121.67,340.83,158.17,109.61,132.38,48.83,138.67,190.38,83.38,36.00,198.69,103.81,74.00,134.62,68.25,157.38,21.88,134.50,238.75,265.12,154.00,112.38,364.38,173.50,121.12,71.64,26.50,199.62,92.84
111,161.32,175.24,82.67,96.17,123.67,33.67,45.83,143.33,174.67,142.14,249.33,127.17,129.67,266.50,168.33,232.50,117.47,127.33,353.33,175.83,123.44,145.88,52.67,151.48,203.00,93.00,43.50,212.69,116.48,82.25,148.62,72.00,173.50,23.75,151.25,248.50,281.00,162.17,114.62,374.12,188.88,131.75,76.76,33.83,216.50,104.11
112,172.98,187.74,84.17,107.83,133.17,34.17,51.83,154.50,186.33,148.81,262.33,141.67,139.17,279.67,185.83,251.00,132.14,136.20,368.00,187.67,138.78,158.88,52.67,166.85,215.62,110.50,54.62,230.86,132.81,90.00,161.38,83.88,186.50,28.38,168.88,256.62,296.88,174.17,120.75,386.75,201.00,146.38,88.89,39.33,231.62,116.50
113,185.32,201.24,92.83,122.67,142.00,37.33,57.50,164.50,193.33,162.98,274.17,152.50,148.50,295.17,203.50,268.00,146.47,151.32,382.17,199.17,149.61,170.62,52.67,184.18,231.50,124.00,65.00,248.53,148.98,102.12,171.50,100.38,201.25,35.00,185.25,266.88,315.25,189.67,133.50,392.62,212.75,166.50,103.51,39.33,246.12,129.30
114,196.15,214.40,101.67,140.67,142.67,39.83,61.17,170.83,203.67,177.48,286.50,167.17,157.67,309.33,220.00,286.17,162.14,168.32,397.67,205.83,157.61,178.38,53.67,203.18,247.00,139.12,76.12,266.69,165.15,112.50,178.75,115.62,216.62,44.62,201.00,280.62,335.62,207.17,147.25,400.00,225.12,185.75,115.64,43.83,260.50,142.27
115,205.65,228.74,113.17,156.17,143.33,45.17,66.00,175.83,218.00,191.81,297.83,182.33,166.50,320.50,239.50,304.33,168.97,189.82,412.50,209.00,164.94,188.00,56.33,221.52,261.62,156.88,86.25,285.69,178.98,124.50,190.38,129.31,231.62,46.75,216.62,294.50,357.12,227.00,162.00,408.00,234.75,205.12,131.26,49.05,275.50,155.03
116,218.82,242.40,125.17,172.00,144.83,50.83,69.50,186.17,234.67,205.14,309.00,198.67,174.50,331.50,259.83,320.67,178.14,210.48,420.67,211.33,172.61,199.88,67.00,243.52,277.25,176.12,92.00,300.86,184.31,143.62,209.62,144.56,247.62,46.75,232.25,309.50,381.12,242.50,174.25,417.88,240.75,223.88,147.26,57.06,292.88,167.95
117,237.48,253.57,136.50,189.33,152.33,54.50,74.33,195.83,253.17,220.31,322.83,213.83,184.17,345.17,282.17,334.83,188.81,230.15,434.83,216.50,180.11,211.38,78.83,265.52,292.38,198.25,98.12,316.03,188.88,164.25,231.75,157.81,263.00,48.38,249.38,329.25,402.75,256.83,186.00,428.50,249.25,239.12,162.89,68.21,310.62,181.42
118,253.82,265.90,148.33,203.67,159.83,59.33,82.17,208.83,272.00,239.64,334.17,226.67,194.50,362.67,298.33,346.17,203.64,248.15,444.83,225.83,189.94,222.38,90.67,283.92,306.88,221.88,107.62,330.69,191.88,184.50,256.75,171.56,279.38,48.88,267.38,345.38,424.88,272.50,195.62,441.88,257.62,253.25,177.89,79.87,326.88,195.19
119,271.32,278.24,157.67,219.50,175.83,65.67,92.50,225.17,289.67,257.14,345.83,242.00,198.83,381.67,315.83,362.17,216.64,266.65,452.00,235.67,200.28,231.75,106.83,297.25,319.38,247.75,113.38,343.53,197.72,209.25,280.38,187.18,296.25,50.62,284.38,359.50,443.88,286.50,209.62,459.00,266.25,266.75,192.89,91.74,341.00,209.53
120,286.98,295.74,166.33,233.50,192.83,74.33,105.50,242.00,306.50,273.64,359.50,261.17,202.00,399.67,333.33,385.17,230.64,285.82,458.67,246.83,213.78,240.62,125.33,311.92,338.25,273.00,119.38,357.36,205.88,234.00,297.50,204.56,313.50,55.50,304.38,374.25,461.25,300.50,222.25,479.88,274.75,274.12,207.76,106.46,354.88,224.78
121,301.32,311.57,172.17,244.17,209.50,82.83,121.00,261.67,320.67,292.14,374.67,277.17,206.50,416.00,348.83,408.83,243.31,303.15,471.50,253.00,227.28,248.98,137.97,326.75,360.62,297.50,129.00,373.53,211.55,255.61,314.62,219.56,328.00,58.75,325.62,388.12,478.38,316.83,233.25,502.88,282.38,282.12,222.64,123.07,372.50,239.53
122,318.15,322.80,176.33,260.33,221.33,91.33,136.50,279.67,332.17,313.48,391.17,291.83,208.00,435.17,369.00,436.67,253.47,322.15,483.00,257.83,243.44,250.11,145.64,344.42,386.25,317.38,142.38,392.86,217.72,281.61,331.12,231.68,331.62,61.50,352.25,404.50,500.50,333.33,240.88,523.12,294.50,295.38,239.26,138.90,387.50,254.12
123,336.15,335.63,182.94,271.50,229.33,103.17,150.56,295.50,345.33,331.81,404.50,309.33,208.00,451.50,386.56,463.83,261.97,340.82,494.50,263.67,258.94,250.23,151.97,358.69,408.00,338.00,156.25,414.03,233.55,305.86,348.00,244.81,332.75,65.88,382.75,422.58,518.00,352.17,251.75,537.88,307.75,313.12,254.89,149.40,403.62,268.50
124,354.32,356.80,190.27,280.67,235.17,114.33,159.40,309.17,361.00,349.48,419.50,327.67,208.00,469.33,401.90,485.33,272.97,359.15,505.67,271.33,273.44,251.36,156.31,373.56,430.25,357.88,175.38,437.03,252.05,325.49,362.00,258.43,338.38,70.50,407.62,442.95,538.25,369.67,264.25,551.62,323.75,334.62,271.76,160.57,421.38,283.06
125,369.98,378.80,198.77,292.83,242.50,126.17,173.90,324.33,380.67,362.81,434.83,350.67,208.00,489.83,418.56,507.83,284.81,379.15,524.83,278.17,284.11,257.48,166.14,389.30,455.38,375.27,192.25,455.86,268.72,340.99,372.75,272.68,349.00,74.50,423.12,463.83,556.38,388.17,280.00,564.12,344.25,355.00,288.14,173.90,442.50,298.12
126,389.98,400.63,214.11,306.50,253.42,139.00,188.73,343.17,395.17,377.48,451.33,371.83,208.33,508.00,436.23,531.50,303.14,397.48,542.17,289.00,290.78,267.73,178.64,403.22,480.50,395.57,208.12,472.36,285.72,353.61,388.25,285.06,363.25,78.12,437.50,482.70,573.75,407.50,293.62,579.75,364.25,374.25,304.64,189.57,460.12,313.69
127,412.15,424.13,232.11,322.50,262.75,151.50,203.73,365.00,412.67,395.31,468.93,391.00,213.17,526.17,453.40,552.83,323.81,414.32,559.50,298.17,302.28,280.11,192.14,419.22,505.88,421.19,222.38,487.69,301.88,368.86,407.62,295.18,379.75,84.75,454.25,504.45,595.25,430.83,306.38,600.75,385.25,395.88,321.14,202.40,473.25,330.63
128,434.48,452.96,250.11,339.50,271.92,164.33,217.23,383.50,430.83,409.48,489.93,408.33,224.00,542.00,469.40,577.00,343.64,432.98,576.50,310.83,318.78,292.11,207.97,437.55,528.62,447.19,236.62,502.36,319.55,386.36,426.50,306.81,400.00,93.50,472.50,527.58,616.38,455.00,326.00,621.88,408.88,415.88,335.01,217.57,489.00,348.97
129,453.51,481.13,267.94,356.50,285.25,172.67,228.90,400.83,454.17,419.31,512.26,431.33,236.69,555.83,490.40,607.00,359.81,453.32,598.33,325.83,335.47,304.73,224.31,459.38,547.88,474.69,253.12,518.86,336.38,403.49,443.88,321.81,417.25,106.62,490.88,552.08,637.12,476.00,349.38,642.62,436.38,440.50,346.64,235.57,507.50,368.03
130,473.18,510.30,284.44,375.83,299.09,177.83,240.56,418.83,480.33,432.48,535.60,449.00,243.03,571.50,514.06,639.83,377.97,474.98,615.33,345.33,346.14,315.36,238.81,477.88,564.75,504.82,270.00,536.53,354.55,419.61,464.38,332.56,434.00,124.88,512.00,576.33,658.50,498.67,378.88,670.38,464.12,464.25,357.26,253.90,524.62,387.69
131,488.84,532.13,298.44,394.50,311.59,184.17,255.23,437.17,504.17,443.64,561.43,463.17,250.19,590.67,539.56,675.83,400.31,497.82,629.17,364.17,357.30,326.36,253.81,491.72,583.75,536.44,287.88,553.86,374.88,436.49,487.50,344.56,453.12,144.12,535.75,596.33,679.75,520.83,403.88,693.25,495.00,488.00,369.60,274.74,540.38,407.75
132,505.68,553.78,312.11,414.00,319.75,192.17,269.23,456.50,531.33,452.81,585.93,479.33,258.03,612.00,567.73,709.83,424.47,520.15,644.33,385.83,369.30,338.86,269.81,508.55,604.00,567.19,307.62,569.03,397.55,453.86,509.38,358.81,474.75,160.75,562.25,621.08,706.12,544.83,424.25,714.38,526.88,511.12,384.56,295.24,559.12,428.86
