# Cumulative DD25 averaged for Kuskokwim River at Kalskag
# Sites: MCKINLEY_PARK, BETHEL_AP, MCGRATH_AP, NORTH_POLE
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
98,114.00,153.38,85.25,36.50,129.50,17.25,8.50,100.75,41.25,23.62,107.25,39.38,57.75,114.25,109.75,76.25,63.98,58.75,176.00,37.25,51.50,52.00,36.25,33.00,52.38,66.00,13.75,69.00,79.50,15.25,25.12,41.12,17.00,29.38,30.00,122.75,136.38,56.88,39.38,258.62,55.75,14.25,41.12,29.88,104.25,29.30
99,122.00,157.38,90.75,37.00,129.62,17.25,8.50,102.62,41.25,28.38,115.62,40.50,61.50,119.00,110.12,83.62,63.98,70.75,186.50,38.25,51.50,55.25,36.88,34.62,67.12,69.50,22.00,85.00,79.50,17.88,25.12,43.38,21.12,29.38,30.00,132.25,146.62,63.62,45.38,269.75,55.75,14.25,41.12,29.88,105.12,30.42
100,128.25,161.38,90.75,38.00,129.62,17.25,9.88,104.00,41.25,34.62,124.88,41.38,66.12,127.50,110.12,90.75,65.73,85.00,196.50,44.38,52.50,61.88,36.88,40.12,81.38,74.12,26.25,97.83,79.50,22.88,27.50,44.38,25.25,29.38,30.00,138.25,159.12,70.75,54.50,281.88,56.88,14.25,44.14,29.88,107.00,32.55
101,129.62,164.75,90.88,38.00,129.62,17.25,13.00,106.00,41.62,43.38,133.00,42.88,66.62,138.50,110.12,99.12,70.23,98.50,206.50,49.00,53.38,70.88,36.88,49.12,94.50,76.50,26.88,108.67,79.50,29.00,34.62,45.88,30.75,29.38,30.38,143.12,173.25,80.38,65.38,294.25,60.62,16.38,47.39,29.88,109.38,34.90
102,129.62,166.62,91.00,38.00,129.62,17.25,17.75,108.25,49.00,53.25,141.50,43.12,66.62,149.38,110.50,106.50,75.98,111.25,216.00,51.62,60.38,75.88,36.88,60.62,105.38,77.12,27.12,117.17,79.50,34.12,41.38,45.88,35.50,29.38,34.88,146.12,187.00,90.25,78.25,308.50,62.62,24.00,55.14,29.96,117.00,36.85
103,129.88,167.12,91.00,39.00,129.62,17.25,21.12,108.62,61.75,64.00,150.62,45.12,66.62,162.75,111.12,116.25,81.11,119.00,226.00,55.00,72.00,79.12,39.75,74.50,115.88,78.38,28.25,122.67,79.65,37.50,47.25,45.88,42.38,29.38,47.62,150.12,199.00,101.00,89.38,319.38,70.62,32.50,63.26,30.31,121.38,39.88
104,132.25,168.80,91.00,44.88,130.88,17.25,27.38,113.00,73.12,71.62,161.50,54.62,66.62,175.88,111.12,126.75,86.61,120.62,238.12,61.00,86.12,82.50,44.25,85.12,125.25,80.62,28.25,129.50,82.65,40.62,49.38,46.75,50.75,29.38,58.62,153.62,208.88,112.38,97.62,329.38,79.62,39.12,71.76,30.43,122.62,43.61
105,137.00,168.80,91.00,54.88,130.88,20.50,34.00,118.75,85.00,80.12,171.38,66.38,67.75,187.38,111.12,138.62,95.98,120.62,251.88,67.75,99.38,88.25,44.88,94.75,135.75,82.75,29.01,138.00,82.65,43.75,52.38,49.25,61.38,29.38,68.38,156.75,221.25,123.75,102.88,339.12,89.62,48.75,79.01,31.06,124.25,48.07
106,139.00,169.30,91.00,61.38,132.25,25.50,39.75,123.38,98.38,88.23,181.88,76.62,75.12,201.25,111.12,150.12,101.98,120.62,266.88,76.88,109.12,96.50,45.62,101.38,148.25,83.75,29.86,143.67,82.65,47.50,58.88,52.12,75.88,29.38,80.88,162.38,232.75,132.25,109.38,345.25,102.88,56.25,85.14,31.18,130.38,52.93
107,143.00,171.55,91.00,66.88,132.25,28.50,45.88,124.25,113.38,98.73,193.88,87.25,89.12,213.62,111.38,161.88,103.98,121.38,281.50,90.50,113.38,104.38,51.75,109.88,161.38,84.25,31.86,150.50,82.65,51.38,70.50,54.62,91.00,29.38,92.12,171.62,242.62,139.25,117.62,348.62,117.38,65.38,90.39,31.18,139.00,58.69
108,147.12,179.80,91.00,75.25,132.25,29.62,52.62,126.50,126.25,106.98,207.38,97.62,100.00,229.38,119.38,175.62,111.48,124.50,296.88,109.00,117.88,110.12,56.25,119.50,172.00,84.25,32.73,158.03,85.65,54.12,85.38,59.25,103.62,29.38,106.88,186.75,255.62,144.12,128.88,350.12,132.62,81.38,96.01,31.18,150.12,66.14
109,152.75,189.30,91.00,83.12,132.25,29.62,56.38,130.12,136.12,115.23,222.25,108.88,108.50,242.25,131.12,188.50,117.86,127.38,308.75,129.75,121.58,115.12,62.75,128.62,184.75,84.25,34.23,168.53,90.81,58.62,101.12,64.12,116.88,30.25,120.88,200.75,269.25,148.50,136.75,351.88,149.25,98.75,102.39,32.81,165.38,73.83
110,158.86,198.93,91.25,90.75,132.25,29.75,57.38,136.25,146.88,124.11,236.50,122.25,116.88,256.38,144.75,199.12,130.10,129.62,321.38,148.25,127.33,125.62,69.88,140.75,195.88,86.25,35.11,182.53,97.98,63.50,117.50,67.88,129.88,30.75,136.50,209.75,284.25,155.38,141.88,354.62,163.62,113.50,108.76,35.81,182.00,82.74
111,166.24,210.30,91.25,97.50,134.50,31.00,60.50,142.75,156.88,131.48,250.50,135.38,125.50,268.75,161.38,211.12,146.23,135.50,332.25,164.00,138.33,138.88,72.88,153.49,208.12,93.88,40.11,197.03,109.98,70.50,130.38,70.88,142.25,32.00,153.25,217.75,300.25,165.88,147.25,360.62,177.75,124.00,115.26,42.06,198.12,93.06
112,177.74,220.93,92.38,108.12,141.62,31.38,65.00,151.12,167.00,138.98,263.00,148.50,132.62,281.75,175.12,227.75,161.60,144.28,346.75,174.62,151.08,152.38,73.50,168.26,220.75,108.38,48.36,214.19,125.65,78.38,141.12,80.12,152.38,34.88,170.88,224.38,317.25,179.12,156.75,368.50,189.38,138.38,127.51,47.06,211.50,104.41
113,189.11,231.55,100.38,121.50,148.25,33.75,69.25,158.62,174.12,151.73,272.88,158.25,141.25,295.75,189.50,244.00,176.48,158.99,361.62,183.25,159.21,162.12,73.62,184.51,236.62,118.00,54.98,232.36,141.31,89.00,147.88,95.75,164.38,39.88,186.88,234.25,336.50,195.88,169.50,372.25,200.12,155.38,142.89,47.18,224.38,115.96
114,198.49,242.68,109.25,137.00,148.75,35.62,72.00,163.38,185.12,163.48,282.75,171.50,149.62,308.88,203.38,261.12,193.35,176.49,377.75,188.25,165.21,169.62,75.88,201.89,251.88,131.50,62.23,249.86,155.15,98.38,153.62,112.00,178.38,47.38,201.88,246.88,357.88,213.75,182.38,377.38,212.38,172.88,153.14,50.55,237.00,127.98
115,206.86,256.93,120.38,150.88,149.25,39.62,75.62,167.38,198.75,174.48,292.75,186.75,158.25,319.62,219.38,277.62,201.60,197.86,393.50,191.88,170.71,179.00,80.25,218.51,266.50,147.38,69.61,268.53,165.15,110.38,164.12,126.31,191.38,50.12,217.00,261.25,380.00,232.50,196.38,384.88,223.50,190.38,166.64,55.72,250.50,140.22
116,218.86,268.80,129.50,164.75,151.00,43.88,78.25,177.00,213.62,184.48,303.12,203.38,166.25,330.88,237.75,292.12,211.35,217.61,402.50,195.38,176.46,191.25,90.50,238.64,279.62,166.62,73.23,284.03,169.65,126.62,179.00,139.56,205.25,50.62,232.00,275.62,404.50,248.25,207.75,395.12,230.50,208.25,181.76,64.98,266.50,152.38
117,236.99,278.43,138.00,179.50,159.12,46.62,81.88,187.12,230.62,196.11,315.88,218.38,175.62,345.25,258.25,304.62,222.48,236.74,414.25,200.88,182.08,203.62,102.00,258.39,293.25,188.00,77.11,297.36,169.65,145.00,195.12,151.81,219.62,52.25,249.62,294.00,425.50,262.25,218.25,405.88,237.88,223.25,196.89,74.71,282.00,164.88
118,252.36,290.68,146.88,192.25,169.50,50.25,89.12,200.25,248.88,214.36,326.38,232.00,185.00,362.25,274.50,315.75,235.10,255.11,421.88,210.00,191.46,216.12,114.62,275.06,306.50,209.62,83.86,311.36,169.81,163.50,213.50,165.18,235.12,52.75,267.50,310.62,445.75,277.75,228.25,419.25,245.88,235.12,211.51,85.59,297.75,177.71
119,269.11,302.80,153.88,205.88,185.38,55.00,99.62,216.00,265.00,231.86,337.50,247.62,190.12,381.12,291.62,331.12,245.61,273.49,427.25,219.25,201.33,227.50,129.75,288.19,318.38,233.25,88.23,325.19,172.48,186.38,233.25,180.18,249.62,54.00,283.12,326.50,464.50,292.12,240.75,435.88,253.50,246.12,227.01,97.49,311.12,190.92
120,284.36,318.43,160.38,219.75,202.00,61.50,111.88,232.75,279.62,248.61,351.00,266.75,194.62,399.12,307.75,351.12,257.61,292.24,434.25,229.00,214.58,237.12,146.00,304.81,335.62,257.25,92.23,340.86,176.65,208.75,247.50,196.18,263.88,57.62,302.25,342.38,482.25,306.62,252.62,456.00,261.50,251.50,241.51,111.53,324.38,205.07
121,297.86,332.43,164.75,230.50,217.12,67.88,126.88,252.38,292.00,265.73,365.25,282.88,198.75,414.75,322.38,371.88,267.86,309.24,446.12,234.00,228.58,243.73,157.60,320.06,358.25,280.62,99.61,356.03,180.48,231.62,260.38,210.06,275.38,61.00,322.12,355.88,499.00,323.50,262.00,477.88,268.75,258.25,257.64,127.23,341.00,218.61
122,312.36,343.47,167.88,244.75,226.00,75.75,141.88,269.12,303.62,284.98,378.62,298.50,200.00,431.12,340.62,397.88,277.98,327.99,455.75,238.00,241.83,244.86,165.10,339.56,384.50,301.25,112.11,373.69,183.65,255.62,272.25,221.93,279.62,64.25,347.38,371.62,520.00,339.75,269.50,496.62,280.00,271.75,273.89,140.24,356.88,232.21
123,328.36,355.60,173.95,255.12,232.00,87.12,154.55,284.25,317.38,301.61,389.12,315.50,200.00,447.25,355.80,422.38,286.48,345.61,466.25,242.38,254.71,244.98,172.60,355.39,407.00,319.12,124.48,392.86,193.15,278.12,284.50,233.81,281.62,68.62,374.38,387.95,536.62,356.75,280.50,511.50,294.00,288.75,287.51,149.86,374.88,245.20
124,345.11,374.22,181.45,264.38,236.38,96.88,163.67,297.12,332.38,317.48,401.25,333.00,200.00,465.00,370.17,441.50,298.23,363.36,477.62,248.12,266.21,245.98,178.85,369.92,429.00,335.00,140.86,411.36,208.81,296.12,296.88,246.56,285.25,71.88,395.50,407.70,555.00,371.62,292.00,524.62,308.38,307.62,301.26,160.36,393.12,257.97
125,361.36,394.47,190.08,276.38,241.88,107.50,177.55,310.62,350.12,330.48,415.38,355.50,200.00,484.75,387.17,462.75,311.73,383.24,495.25,253.25,276.08,250.36,189.60,384.60,453.00,352.12,156.48,428.19,223.98,309.88,308.38,260.18,292.75,74.75,410.75,427.95,571.88,389.00,305.25,538.00,326.75,325.75,316.39,172.24,412.38,271.87
126,380.99,416.22,204.58,290.00,251.69,119.50,192.55,327.00,364.50,345.23,431.62,377.38,200.25,502.12,404.42,485.75,329.73,401.61,511.25,261.38,283.21,257.23,201.60,397.66,478.12,373.62,170.11,442.86,239.98,321.38,322.88,270.68,305.50,78.25,423.50,446.58,589.38,409.25,317.62,554.88,346.12,344.38,331.51,184.61,428.75,286.44
127,402.86,440.10,221.95,305.62,260.56,130.75,207.67,346.75,381.12,360.11,448.57,397.12,204.88,517.12,421.05,507.00,349.48,417.99,526.88,268.25,294.08,266.61,214.48,413.41,504.00,397.00,181.11,455.86,255.65,335.00,342.38,280.68,321.00,83.12,438.62,466.33,610.62,433.12,329.25,575.38,366.75,365.25,345.26,196.99,439.75,302.14
128,424.24,468.10,239.33,322.62,268.69,141.88,219.05,363.50,398.88,370.86,468.32,414.38,213.62,529.38,436.55,530.12,367.61,435.86,544.50,278.12,308.33,275.98,229.36,430.79,527.50,420.75,192.61,468.53,272.81,349.88,359.75,292.93,338.88,90.62,454.12,485.20,631.38,456.12,346.62,595.25,390.00,384.00,358.01,211.86,452.00,318.66
129,444.01,494.72,256.33,339.62,281.31,149.75,230.05,379.25,421.75,380.48,490.32,436.25,223.14,542.12,456.05,558.25,383.73,455.36,564.38,291.50,323.48,286.23,244.36,450.29,546.12,447.12,206.98,484.36,289.81,364.75,375.00,308.06,353.12,103.12,472.62,507.58,651.50,477.38,367.12,614.75,415.00,406.38,369.64,229.98,466.00,336.26
130,463.51,520.97,272.08,358.38,293.94,154.75,240.55,395.12,445.88,394.36,511.95,453.75,228.89,557.12,477.67,590.00,401.86,476.74,579.00,309.62,332.85,295.48,258.48,466.91,562.12,475.38,222.85,501.53,307.15,379.88,393.62,318.18,368.38,118.88,493.00,530.58,671.50,500.12,391.88,641.00,440.00,429.62,380.51,249.11,479.88,354.47
131,478.88,542.60,285.83,377.25,305.94,160.88,254.42,411.38,467.00,405.86,534.82,467.50,236.64,576.12,502.80,623.88,423.23,497.99,591.50,326.62,343.35,305.98,272.11,479.54,580.00,505.00,238.35,519.53,324.98,397.12,415.75,330.56,386.25,135.50,516.62,549.83,692.75,523.12,414.88,660.88,467.38,451.75,392.23,269.74,493.88,373.26
132,494.63,565.71,299.45,396.75,314.19,168.25,267.42,427.62,491.38,415.98,557.57,482.88,244.89,597.12,530.05,654.50,446.98,518.36,606.50,346.00,354.98,318.61,287.61,495.41,599.00,534.75,254.60,533.36,345.65,415.75,436.38,344.68,402.75,149.75,541.00,572.33,716.88,545.62,433.25,679.62,495.12,473.38,406.81,288.99,511.62,392.66
