# Cumulative DD25 averaged for Kuskokwim River at Stony River
# Sites: NENANA_MUN_AP, MCKINLEY_PARK, CHICKEN, MCGRATH_AP
#
d_since_march1,1984,1992,1995,1999,2000,2001,2002,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1980,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1993,1994,1996,1997,1998,2003,2023
14,44.00,18.33,5.50,0.38,1.50,9.25,0.00,4.38,28.25,0.00,0.00,20.75,0.75,1.50,0.00,0.00,5.75,11.75,13.38,0.50,0.00,4.12,24.75,0.00,0.00,6.38,9.00,45.00,4.25,0.00,10.75,0.00,0.25,49.75,1.25,6.25,4.00,3.75,3.50,18.75,0.00,2.33,19.00,6.67
15,44.00,20.17,5.50,0.38,2.75,9.25,1.00,4.38,29.25,0.00,0.00,20.75,0.75,1.50,0.00,0.00,5.75,11.75,13.38,0.50,0.00,4.12,32.75,0.75,0.00,6.38,9.00,48.75,4.25,0.00,10.75,0.00,0.25,49.75,1.25,6.50,4.00,3.75,3.50,18.75,0.00,7.50,19.00,6.67
16,44.00,20.17,5.50,0.38,3.62,9.25,4.50,4.38,29.25,0.00,0.00,20.75,0.75,1.50,0.00,0.00,5.75,12.62,14.75,0.50,0.00,5.88,41.12,2.12,0.00,6.38,9.00,58.00,4.25,0.00,10.75,0.00,0.25,49.75,1.25,8.00,4.00,3.75,3.50,18.75,0.00,16.33,19.00,6.67
17,44.00,20.17,5.50,0.38,3.88,9.25,5.25,4.38,29.88,0.00,0.00,20.75,0.75,1.50,0.00,0.00,5.75,12.62,17.50,0.50,0.00,10.12,48.12,4.75,0.00,6.38,9.00,74.75,12.50,0.00,11.50,0.00,0.25,49.75,1.25,8.00,4.00,5.75,3.50,18.75,0.00,24.00,19.00,6.67
18,44.00,27.33,5.50,1.50,3.88,9.25,6.50,4.38,30.25,0.00,0.00,20.75,0.75,1.50,0.00,0.00,5.75,12.62,19.62,0.50,0.00,13.62,52.25,8.25,0.00,6.38,9.00,87.25,22.25,0.00,14.00,0.00,0.25,49.75,1.25,8.00,4.00,11.00,3.50,18.75,0.00,32.50,19.00,6.67
19,44.00,31.33,5.50,4.62,3.88,9.25,6.50,4.38,30.25,0.00,0.00,20.75,0.75,1.50,0.75,0.00,5.75,12.62,23.75,0.50,0.00,14.00,53.25,14.25,0.00,6.38,9.00,91.50,31.75,0.00,14.00,0.00,0.25,49.75,1.25,8.00,4.00,13.00,3.50,18.75,0.00,41.17,19.00,6.67
20,44.00,31.33,5.50,6.38,4.50,9.25,6.88,4.38,30.25,0.00,0.00,20.75,0.75,1.50,3.00,0.00,5.75,12.62,24.50,0.75,0.00,14.00,58.38,18.25,0.00,6.38,12.50,93.75,41.75,0.00,14.50,0.00,3.00,49.75,1.25,8.00,4.00,14.00,3.50,18.75,0.00,49.83,19.00,6.67
21,44.00,31.50,5.50,6.38,7.38,9.25,6.88,4.38,30.25,1.12,0.00,20.75,0.75,1.50,4.50,0.00,5.75,12.62,24.88,0.75,0.00,14.00,68.62,18.38,0.00,6.38,13.25,93.75,41.75,0.00,14.50,0.00,13.25,49.75,1.25,8.00,4.00,16.00,3.50,18.75,0.00,55.33,19.00,6.67
22,44.00,39.67,5.50,10.62,11.75,9.25,7.38,4.38,30.25,1.12,0.00,20.75,0.75,1.50,5.38,0.00,5.75,14.00,25.00,2.25,0.00,14.00,78.25,21.50,0.00,6.38,14.00,93.75,42.75,0.00,14.50,0.00,21.25,49.75,1.25,8.00,8.25,18.25,3.50,19.25,0.00,61.00,19.00,7.67
23,44.00,48.83,5.50,16.25,12.12,9.25,7.88,4.38,30.88,1.12,0.00,20.75,0.75,1.50,7.38,0.00,5.75,15.88,25.00,3.25,0.00,14.00,91.25,27.12,0.00,6.38,16.00,93.75,42.75,0.00,14.50,0.00,30.25,49.75,2.50,8.00,13.75,18.25,7.25,21.00,0.00,68.17,19.00,7.67
24,44.00,55.33,5.50,24.12,12.38,9.25,9.38,4.38,32.88,1.75,0.00,20.75,0.75,1.50,7.38,0.00,5.75,17.50,25.50,8.50,0.00,14.00,104.88,35.12,1.25,8.12,22.00,93.75,42.75,0.00,14.50,0.00,39.25,49.75,2.50,9.75,17.75,18.25,10.75,26.75,0.00,73.67,19.00,7.67
25,44.00,57.33,5.50,25.38,14.00,9.25,10.12,4.38,32.88,2.25,0.00,20.75,2.50,1.50,7.38,0.00,5.75,19.00,29.62,14.88,0.00,14.00,116.50,35.75,1.25,9.62,23.25,93.75,42.75,0.00,14.50,0.00,42.25,49.75,2.50,17.50,20.50,18.25,10.75,32.25,0.00,77.17,19.00,9.50
26,44.83,57.33,5.50,25.38,15.25,9.25,10.38,4.38,32.88,2.25,0.00,20.75,3.12,1.50,7.38,0.00,5.75,19.00,38.88,19.38,0.00,14.00,126.25,35.75,1.25,9.62,26.75,100.75,42.75,0.00,14.50,0.00,48.75,49.75,2.50,26.00,23.00,20.75,10.75,32.25,0.00,78.33,19.00,10.83
27,48.50,57.33,5.50,25.38,15.25,9.25,10.38,4.38,32.88,2.25,0.00,20.75,3.12,1.88,7.38,0.12,5.75,19.00,44.50,25.88,0.00,14.00,135.50,35.75,1.25,11.25,27.75,106.75,42.75,0.00,14.50,0.00,50.50,49.75,2.50,35.00,24.75,25.25,15.75,32.75,0.00,78.33,19.00,11.00
28,55.17,57.33,8.83,25.38,15.25,9.25,10.38,4.38,32.88,2.25,0.00,20.75,3.12,2.25,9.25,0.62,6.88,19.00,47.75,34.00,0.00,14.00,146.50,35.75,4.38,13.50,27.75,111.00,42.75,0.00,14.50,0.00,55.25,49.75,2.50,44.25,24.75,33.75,24.50,33.50,0.00,79.33,19.00,11.00
29,58.50,57.33,12.50,25.38,19.88,9.50,10.38,4.38,32.88,2.25,0.00,22.38,3.12,2.25,10.62,0.62,9.00,19.00,52.62,42.00,0.00,14.00,153.75,35.75,6.38,15.25,38.00,114.00,42.75,0.00,14.50,0.00,64.50,49.75,2.50,49.75,24.75,40.75,36.50,34.50,0.00,79.50,19.00,12.00
30,62.33,57.33,18.17,25.38,21.12,9.50,10.38,4.38,32.88,5.25,0.00,29.00,3.12,3.25,11.62,1.50,11.25,19.00,56.62,52.25,0.75,14.00,163.62,35.75,6.38,15.25,44.75,119.50,42.75,0.00,14.50,0.00,72.00,50.75,2.50,55.00,24.75,52.25,47.75,34.75,0.00,79.50,19.00,12.00
31,68.50,57.33,26.33,26.38,22.75,9.50,10.38,4.38,32.88,6.12,0.50,38.25,3.12,4.00,11.62,2.00,14.12,19.00,60.75,62.38,7.88,17.25,174.12,36.00,6.38,15.25,55.00,124.25,42.75,0.00,14.50,0.00,74.00,50.75,5.75,57.00,24.75,65.75,61.00,34.75,0.00,81.33,19.00,12.00
32,75.50,57.33,29.50,27.38,23.75,9.50,10.38,4.38,32.88,7.12,2.12,48.38,3.12,5.25,11.62,2.00,14.12,19.00,64.50,71.88,16.25,17.62,183.25,39.00,6.38,15.25,66.75,127.50,42.75,0.00,14.50,0.00,77.25,50.75,5.75,57.75,25.00,74.50,77.50,34.75,0.00,87.17,19.00,12.00
33,81.83,57.33,34.17,27.38,23.75,15.25,10.38,4.38,32.88,7.12,2.50,58.75,3.12,6.00,15.75,2.00,15.00,19.00,65.38,82.12,20.50,17.62,184.62,41.75,7.38,15.25,76.00,129.00,42.75,0.00,14.50,0.00,80.00,50.75,5.75,65.25,25.00,79.50,88.50,34.75,0.50,94.83,19.17,12.00
34,85.83,57.33,42.33,27.62,25.12,18.12,10.38,5.38,32.88,7.75,5.38,68.00,3.12,6.18,18.88,2.00,15.00,20.12,65.62,89.88,29.38,17.62,185.00,46.50,7.50,15.25,89.00,129.00,42.75,9.50,14.50,0.00,80.00,50.75,5.75,72.75,25.00,82.25,95.00,34.75,4.25,102.00,19.17,12.50
35,95.33,58.83,51.00,30.62,25.12,19.75,10.38,11.50,32.88,10.25,11.62,71.88,3.12,7.56,20.50,6.62,15.00,22.12,67.88,96.62,37.12,17.62,185.88,49.25,7.50,15.25,93.75,129.00,50.25,19.50,14.50,0.00,80.00,50.75,6.75,76.25,25.00,85.50,100.75,34.75,14.75,106.00,19.17,12.50
36,99.83,63.50,55.50,30.62,25.12,22.75,10.88,23.25,35.25,11.38,20.12,73.12,3.12,10.18,21.12,11.50,15.00,23.25,72.88,106.38,45.62,18.25,188.62,49.25,7.50,15.25,93.75,129.00,62.25,24.00,14.50,0.00,82.25,50.75,6.75,85.00,25.50,87.75,106.25,38.50,29.00,114.33,19.17,12.83
37,99.83,65.00,59.94,30.62,25.12,26.62,11.00,36.50,41.50,12.25,32.50,73.12,4.50,11.93,22.12,14.38,15.00,25.38,84.25,115.88,50.12,18.25,194.88,49.25,7.50,15.25,97.25,130.50,73.75,24.75,14.50,0.00,84.25,50.75,11.50,93.50,28.25,90.75,107.50,40.25,45.00,121.33,19.17,12.83
38,99.83,69.83,62.10,30.62,25.12,32.25,11.00,51.25,43.75,13.12,44.75,73.12,5.75,11.93,27.50,17.88,15.00,25.38,94.38,123.88,52.00,19.75,204.88,49.25,7.50,15.25,105.75,132.50,80.25,24.75,14.50,0.00,85.25,50.75,18.00,99.50,32.25,94.75,107.50,40.25,57.75,128.17,19.17,12.83
