# Cumulative DD25 averaged for Kuskokwim River at Bethel
# Sites: MCGRATH_AP, CHICKEN, BETHEL_AP, NENANA_MUN_AP
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
70,492.50,542.50,272.00,346.25,272.99,115.75,244.25,371.75,430.75,352.25,510.25,464.25,258.69,549.50,449.00,575.10,453.00,509.00,505.17,293.87,328.50,256.12,272.29,435.56,534.21,441.70,231.54,504.38,342.12,366.62,388.56,301.88,361.25,115.25,483.62,524.12,666.00,472.25,390.25,599.88,490.12,411.29,364.75,235.54,
71,508.25,566.00,285.00,367.25,281.83,122.25,257.00,385.25,451.00,365.25,529.75,477.75,267.19,568.25,475.25,608.77,476.75,529.50,518.00,311.49,340.62,266.75,286.92,449.73,553.33,469.20,249.04,521.75,363.38,384.25,410.06,313.38,375.88,131.75,507.12,545.12,690.25,494.00,413.62,620.25,517.62,434.67,378.94,253.71,
72,527.50,592.75,298.75,389.00,293.33,128.50,269.75,397.00,470.25,379.00,550.50,493.00,277.02,590.75,502.75,639.94,507.00,547.00,530.67,332.62,355.62,279.62,303.83,465.28,576.58,499.07,264.66,536.00,387.50,402.25,431.43,327.75,390.12,145.25,530.75,568.75,717.50,516.88,433.62,639.62,542.00,457.67,394.65,272.71,
73,547.25,617.75,312.75,412.75,310.83,135.50,280.50,409.00,491.50,395.00,571.50,508.50,288.19,615.75,527.75,666.77,539.25,565.00,543.50,354.99,371.00,297.00,322.33,477.94,597.21,529.45,280.91,549.88,407.25,421.75,449.93,342.88,405.25,151.75,551.88,592.38,749.50,539.38,450.38,660.12,567.62,479.29,411.12,291.21,
74,564.75,645.00,325.25,437.00,327.66,143.00,293.25,425.50,513.25,410.00,590.50,526.25,298.69,636.75,551.50,690.60,569.50,579.75,557.83,379.24,383.12,316.75,343.95,490.44,623.46,559.57,299.29,570.25,425.50,440.38,466.68,362.75,418.88,156.50,574.88,618.38,784.00,563.50,469.38,682.12,591.38,502.42,427.74,309.04,
75,582.50,672.00,340.25,461.50,347.99,152.50,311.25,446.00,531.25,420.75,614.75,544.25,305.02,659.50,575.50,711.44,598.50,596.00,574.67,405.12,399.25,337.62,369.08,502.11,648.96,584.95,321.91,593.88,445.75,459.25,486.81,382.75,433.50,162.00,598.62,647.25,816.88,590.00,485.38,707.25,614.88,524.92,445.24,326.54,
76,604.50,699.00,357.75,485.75,374.49,163.50,332.00,466.75,550.25,429.50,640.50,563.00,311.52,692.00,600.00,733.10,622.50,614.75,591.33,428.37,419.25,356.75,390.45,515.94,674.58,607.07,344.91,620.12,465.88,476.88,506.93,403.12,453.38,171.38,627.00,674.38,847.88,616.62,501.62,734.75,639.88,546.17,461.83,342.54,
77,626.25,723.50,377.25,508.50,399.99,176.75,348.00,487.50,572.25,438.50,667.50,583.50,324.19,721.75,622.50,754.60,643.25,631.75,612.50,450.99,442.76,376.12,413.70,531.61,699.08,629.57,364.54,645.12,485.25,494.75,528.56,426.62,473.88,177.62,650.50,702.00,868.38,643.38,522.12,761.50,662.12,566.08,481.37,359.38,
78,650.75,749.75,395.00,530.00,425.16,185.25,360.00,506.00,594.75,451.50,692.25,603.50,338.52,753.00,646.50,777.10,659.00,649.00,633.67,470.99,464.76,395.12,438.70,550.11,722.08,651.20,382.04,666.50,503.50,514.88,553.93,451.62,494.75,183.00,668.12,729.88,886.25,667.62,548.75,784.12,683.12,586.17,501.24,380.04,
79,678.00,774.00,412.25,552.75,450.49,191.75,368.50,526.50,617.50,465.75,715.50,620.75,357.63,779.50,667.25,802.60,673.25,671.50,654.67,491.49,484.64,412.88,466.58,572.44,745.58,676.57,401.91,689.88,523.00,538.00,585.06,477.75,516.00,189.00,686.12,759.62,907.50,689.38,575.08,810.12,708.88,609.17,525.87,406.88,
80,700.75,795.50,429.50,574.00,474.83,204.00,375.50,547.00,637.25,481.75,730.75,638.00,377.30,805.00,689.25,829.27,683.75,694.00,674.83,514.37,502.76,431.38,500.20,595.78,769.58,702.82,421.41,713.00,546.00,562.62,613.31,505.00,538.38,200.38,704.50,788.12,933.25,710.12,600.71,837.25,731.75,631.67,553.37,436.21,
81,718.00,815.25,445.75,594.25,500.16,221.25,389.25,568.25,662.25,497.25,743.25,659.25,400.80,829.50,713.25,849.60,702.00,714.75,696.00,536.87,517.64,450.88,535.83,617.28,793.96,727.95,442.79,737.38,571.75,590.38,639.43,532.12,562.50,217.75,723.75,816.88,955.75,732.12,629.21,863.62,757.38,653.04,583.12,462.88,
82,735.00,837.25,460.50,618.75,519.83,241.25,409.75,585.25,687.75,509.50,760.75,686.00,423.80,856.25,736.75,871.27,721.50,734.75,724.33,557.62,533.76,469.00,571.20,633.61,824.21,752.45,462.79,762.62,597.00,618.12,665.18,559.25,588.62,236.50,746.75,849.12,978.88,755.38,653.71,894.50,782.38,672.04,613.74,488.71,
83,755.75,862.00,478.00,641.00,542.33,266.25,433.75,602.25,716.50,522.00,778.50,714.25,447.97,884.00,766.25,896.94,745.75,755.75,742.50,579.99,548.26,485.25,603.45,652.93,854.96,776.70,487.66,792.12,623.38,645.38,692.06,587.12,615.25,258.00,765.12,881.62,999.50,775.88,682.21,924.25,809.00,694.17,641.99,511.54,
84,779.25,888.00,493.75,661.25,561.83,293.75,459.75,618.50,744.50,538.25,803.75,745.25,474.80,911.50,792.50,923.60,770.25,783.25,760.17,601.12,563.14,502.50,636.83,671.43,887.33,801.45,517.54,823.50,645.50,675.00,720.06,616.62,643.50,282.62,786.25,911.12,1021.50,795.00,703.46,956.00,838.38,720.79,664.37,538.04,
85,802.75,914.75,513.00,679.00,580.66,320.75,481.50,636.00,771.75,559.00,832.00,774.50,500.97,937.00,813.75,950.10,793.75,815.75,784.33,622.12,578.14,518.12,671.33,688.43,918.46,830.70,548.04,854.88,669.62,705.12,751.06,648.00,671.00,309.88,809.00,942.00,1041.12,811.75,727.71,985.38,864.62,749.79,690.12,563.88,
86,826.00,946.50,535.75,699.00,598.99,347.25,502.50,656.25,798.00,580.50,860.50,799.50,528.30,960.50,837.75,974.77,817.25,848.25,810.50,638.87,594.14,532.38,704.95,706.93,945.71,859.70,581.41,890.25,688.88,735.38,783.68,681.12,694.75,338.00,831.75,970.00,1065.88,829.12,749.84,1016.50,888.25,776.29,719.37,589.38,
87,849.25,982.25,558.25,720.00,615.49,374.50,522.00,674.25,825.25,605.25,891.50,822.25,556.39,986.00,867.75,999.60,839.50,881.00,837.50,654.12,610.26,553.25,736.83,727.59,971.08,889.20,612.91,918.62,709.00,760.25,816.68,715.38,719.38,368.62,856.12,1000.88,1093.75,846.38,771.96,1046.62,915.12,804.79,748.49,613.88,
88,872.75,1011.00,577.50,744.25,630.66,397.75,546.25,693.00,852.25,626.50,926.50,846.25,585.52,1015.25,896.25,1026.10,865.00,915.50,865.67,671.62,626.89,577.25,763.20,751.59,998.33,919.57,639.91,944.00,727.62,782.12,850.56,748.00,743.25,402.62,883.25,1030.12,1122.38,867.88,797.21,1076.62,940.88,826.92,774.99,636.54,
89,896.25,1044.25,596.00,769.75,645.33,417.75,575.00,712.75,878.00,654.25,957.50,872.50,614.55,1048.75,917.00,1054.44,890.00,949.00,898.17,690.87,647.76,602.00,788.79,780.43,1027.71,949.57,667.16,968.25,748.62,800.75,886.68,782.50,768.50,438.12,907.50,1059.25,1155.75,893.12,821.71,1103.75,976.00,845.42,804.37,655.38,
90,916.00,1083.00,617.25,797.00,663.83,437.25,602.75,735.25,899.50,681.25,989.00,894.00,643.39,1085.00,936.50,1078.77,918.25,976.50,928.17,711.99,671.30,625.88,815.92,811.93,1056.58,981.45,695.29,995.62,769.88,821.12,923.93,817.25,794.62,473.00,935.25,1092.75,1186.50,918.00,844.71,1135.62,1010.50,869.67,835.49,675.21,
91,933.25,1115.25,640.75,821.25,687.16,455.50,629.25,758.75,926.75,708.75,1020.75,913.50,671.55,1124.00,962.00,1102.44,949.75,1000.75,953.33,731.99,697.80,651.88,843.17,841.09,1086.46,1011.45,721.66,1023.62,796.88,843.62,957.93,850.50,823.25,507.50,960.38,1124.88,1216.25,943.88,870.09,1167.62,1045.12,900.04,869.87,694.04,
92,956.50,1145.75,661.00,845.00,712.83,472.25,652.75,780.00,951.00,733.00,1059.00,932.50,700.55,1161.00,989.25,1127.44,981.25,1030.00,978.33,750.37,721.80,679.12,871.79,867.76,1115.58,1037.82,748.73,1050.88,824.88,871.50,988.43,880.25,848.38,543.25,981.75,1152.62,1247.00,972.12,896.09,1195.75,1076.88,932.67,903.99,708.71,
93,978.00,1175.25,679.50,872.50,741.99,493.00,676.50,803.50,976.75,755.75,1094.25,956.00,730.72,1198.50,1017.50,1151.94,1012.50,1060.00,1005.17,771.37,747.93,710.62,897.29,892.43,1145.83,1063.82,771.85,1080.00,852.50,901.00,1016.68,909.25,872.00,574.25,1002.62,1179.12,1276.50,1002.75,924.59,1223.62,1106.75,959.79,938.87,727.04,
94,1004.75,1204.25,703.25,900.00,770.49,521.75,706.25,834.25,1003.25,784.00,1130.00,984.25,761.39,1235.50,1045.50,1178.94,1043.50,1092.50,1033.33,791.49,776.43,743.38,924.60,921.43,1174.83,1090.07,791.85,1111.00,881.00,935.50,1045.93,937.62,900.00,606.00,1027.75,1204.62,1304.62,1035.38,952.46,1254.50,1135.88,985.42,973.49,746.38,
95,1032.50,1232.50,726.50,924.75,800.99,551.00,733.25,866.75,1034.00,808.25,1166.50,1010.50,791.05,1268.75,1072.50,1205.27,1073.50,1129.25,1063.00,810.24,806.43,774.00,951.22,950.09,1207.71,1116.57,806.10,1141.62,907.25,972.38,1074.31,963.38,932.75,634.00,1054.75,1230.00,1331.25,1068.62,984.09,1283.38,1163.50,1010.79,1009.37,771.04,
96,1053.75,1259.25,747.25,946.75,832.16,577.00,757.75,902.50,1061.75,830.00,1198.00,1036.25,820.39,1303.50,1103.25,1232.77,1105.50,1166.00,1090.70,832.49,837.55,804.50,979.60,979.76,1245.58,1144.20,823.60,1176.50,932.88,1005.25,1103.68,988.88,965.12,658.62,1086.38,1257.75,1358.75,1104.50,1017.09,1311.00,1191.25,1034.92,1045.62,799.04,
97,1072.00,1286.50,766.75,970.00,860.83,600.75,783.50,930.50,1085.00,853.75,1225.25,1069.25,850.55,1337.25,1134.00,1260.10,1132.75,1200.50,1122.53,859.62,868.05,837.00,1009.85,1009.09,1285.21,1174.45,844.23,1210.12,957.50,1034.50,1133.06,1015.75,997.12,687.38,1116.25,1282.88,1387.25,1136.88,1051.21,1339.50,1219.38,1060.92,1080.99,828.04,
98,1093.50,1314.25,789.00,994.25,887.33,622.00,816.75,961.50,1109.75,880.50,1254.75,1100.00,879.55,1364.00,1164.75,1289.94,1153.50,1235.50,1156.03,889.37,901.80,866.38,1039.47,1039.02,1321.08,1204.57,867.85,1238.75,984.12,1065.00,1164.43,1046.38,1026.62,716.62,1143.62,1306.50,1414.75,1173.12,1079.71,1369.62,1248.50,1085.54,1117.74,859.88,
99,1115.75,1345.25,812.50,1017.00,915.49,644.75,848.25,992.75,1140.75,911.00,1280.25,1132.00,906.55,1390.75,1197.00,1321.10,1174.75,1267.25,1188.53,919.37,933.55,891.50,1069.47,1068.52,1351.21,1233.70,896.48,1263.12,1009.00,1093.62,1193.56,1075.12,1058.38,742.88,1170.38,1330.38,1444.62,1211.50,1109.34,1400.38,1280.38,1111.17,1149.24,890.88,
100,1139.00,1373.75,838.50,1038.00,946.33,669.00,876.75,1019.00,1172.00,939.25,1307.00,1164.75,935.39,1417.25,1229.75,1350.60,1194.00,1298.75,1211.37,951.99,967.93,917.00,1099.10,1098.69,1382.96,1266.95,928.85,1290.62,1033.75,1123.25,1221.93,1101.75,1086.62,770.25,1194.75,1356.88,1474.38,1251.00,1139.34,1431.25,1312.75,1138.54,1177.99,922.54,
101,1161.50,1398.25,868.25,1063.00,977.16,693.50,900.50,1043.25,1201.75,969.75,1337.25,1198.75,966.05,1440.75,1263.25,1381.27,1207.50,1329.50,1235.70,987.74,1002.43,946.50,1126.60,1127.69,1414.33,1303.32,960.35,1323.00,1060.12,1155.62,1248.31,1129.75,1116.62,798.88,1217.12,1381.75,1504.88,1287.38,1168.84,1462.25,1341.88,1167.04,1206.49,952.04,
102,1182.75,1421.75,895.50,1091.75,1007.49,718.75,930.50,1068.75,1230.00,997.50,1369.25,1230.00,999.55,1467.75,1297.50,1412.77,1223.50,1360.25,1260.37,1020.87,1034.55,974.62,1154.22,1164.36,1445.33,1335.12,990.23,1355.25,1088.00,1190.62,1274.81,1159.12,1150.75,827.00,1240.38,1406.50,1535.25,1318.88,1193.96,1495.38,1372.62,1195.79,1233.87,977.71,
103,1207.50,1448.50,921.25,1122.50,1038.49,740.00,958.50,1093.50,1262.00,1026.25,1398.00,1259.25,1032.95,1492.00,1334.75,1443.94,1245.00,1390.75,1285.87,1056.37,1067.93,1003.25,1183.22,1199.02,1477.46,1369.99,1019.67,1385.75,1116.50,1222.50,1300.93,1188.50,1178.75,859.00,1264.00,1431.00,1563.88,1345.88,1217.71,1527.47,1405.38,1225.42,1258.24,1001.04,
104,1230.50,1476.00,948.00,1151.00,1072.33,761.75,991.25,1110.50,1296.75,1059.00,1427.50,1286.75,1069.28,1518.25,1374.25,1474.94,1275.50,1422.00,1309.37,1095.12,1099.93,1028.88,1214.60,1232.19,1511.96,1405.37,1052.80,1413.50,1149.62,1253.00,1327.93,1216.75,1205.50,891.50,1290.50,1458.62,1590.38,1373.25,1243.96,1561.40,1438.75,1256.79,1282.49,1020.54,
105,1255.25,1503.25,974.75,1179.00,1105.16,782.75,1028.50,1132.50,1332.25,1094.50,1453.50,1310.00,1103.28,1547.25,1410.50,1504.77,1306.00,1452.50,1334.53,1133.24,1131.30,1051.12,1245.97,1265.52,1546.77,1442.62,1087.05,1443.88,1182.12,1284.12,1355.93,1243.88,1235.50,924.00,1319.12,1491.12,1617.62,1399.62,1273.21,1598.03,1474.38,1288.54,1309.12,1041.88,
106,1282.50,1528.75,1003.25,1207.50,1138.66,804.75,1070.00,1158.00,1367.25,1123.75,1481.00,1331.75,1135.12,1575.00,1437.75,1535.27,1340.75,1482.00,1361.37,1170.87,1158.30,1078.38,1279.35,1296.36,1581.64,1480.24,1126.05,1472.88,1211.88,1315.38,1382.81,1271.25,1266.62,961.25,1345.88,1528.88,1646.25,1427.75,1300.84,1631.03,1509.75,1323.04,1340.49,1067.04,
107,1310.00,1559.25,1034.25,1236.00,1172.16,827.75,1110.75,1184.50,1393.25,1152.50,1508.25,1352.25,1165.62,1604.25,1468.75,1565.94,1377.50,1509.25,1392.03,1209.74,1182.05,1109.00,1315.97,1328.53,1614.89,1518.74,1163.30,1500.88,1242.12,1348.25,1410.68,1299.00,1298.88,1003.12,1374.62,1567.25,1681.75,1459.34,1329.21,1667.40,1547.38,1359.79,1371.74,1099.04,
108,1332.50,1595.00,1067.75,1263.00,1206.99,851.25,1141.75,1213.75,1423.75,1182.50,1536.00,1377.75,1196.78,1635.75,1497.75,1591.94,1414.50,1537.50,1422.70,1244.99,1210.30,1144.75,1353.97,1360.36,1650.52,1555.24,1198.55,1529.88,1273.38,1379.38,1436.56,1328.88,1330.62,1047.25,1405.12,1605.12,1716.88,1489.84,1357.96,1703.53,1582.50,1391.04,1404.24,1128.21,
109,1355.00,1634.00,1102.75,1292.75,1239.83,877.00,1168.25,1241.25,1458.25,1213.00,1565.75,1407.25,1225.78,1666.75,1527.25,1620.77,1445.75,1570.00,1455.03,1276.37,1240.18,1181.12,1387.47,1393.70,1687.39,1586.99,1233.92,1561.25,1304.62,1409.88,1465.31,1359.25,1362.62,1091.62,1430.50,1643.62,1749.62,1519.96,1389.46,1739.53,1618.75,1422.17,1436.49,1160.54,
110,1379.00,1662.75,1136.50,1324.50,1271.83,902.75,1197.75,1266.00,1491.50,1246.75,1595.50,1442.00,1255.37,1699.25,1554.25,1656.27,1476.25,1599.25,1482.37,1308.99,1269.43,1219.50,1415.35,1424.43,1725.02,1613.74,1267.05,1597.62,1335.12,1440.38,1492.68,1393.00,1397.25,1132.25,1455.50,1683.00,1780.75,1549.46,1421.96,1774.40,1652.50,1458.29,1469.37,1189.88,
111,1398.25,1689.75,1169.00,1357.00,1305.66,926.50,1231.25,1292.75,1522.00,1281.50,1620.25,1479.25,1286.68,1732.75,1582.00,1694.44,1506.00,1630.25,1508.87,1342.74,1296.55,1256.12,1443.22,1455.26,1764.02,1642.12,1299.80,1634.00,1368.38,1469.50,1522.93,1425.88,1430.62,1168.75,1483.75,1722.75,1812.62,1582.84,1454.21,1808.28,1685.25,1491.54,1503.99,1224.04,
112,1417.75,1716.50,1199.25,1393.50,1340.16,948.50,1262.25,1328.25,1551.50,1315.25,1645.00,1517.00,1320.68,1768.00,1608.75,1728.27,1537.50,1657.75,1535.87,1373.49,1326.68,1293.25,1474.04,1484.93,1803.39,1672.74,1331.42,1667.75,1404.62,1499.75,1557.31,1454.38,1464.00,1203.62,1517.25,1763.00,1844.00,1615.71,1488.46,1846.03,1716.75,1527.92,1537.12,1259.21,
113,1440.00,1742.25,1228.50,1429.50,1372.16,972.00,1293.75,1358.75,1576.25,1345.75,1667.25,1550.50,1350.68,1801.75,1634.25,1761.03,1573.25,1691.00,1566.03,1402.49,1358.93,1329.88,1502.41,1517.43,1841.89,1703.49,1364.42,1697.62,1440.75,1526.62,1590.18,1482.25,1499.12,1235.88,1546.25,1802.00,1877.00,1649.09,1522.71,1884.15,1745.38,1561.92,1568.74,1294.54,
114,1464.00,1772.00,1261.00,1464.00,1404.49,1001.00,1320.75,1388.00,1600.50,1372.50,1693.50,1584.50,1379.35,1833.75,1661.50,1792.42,1612.50,1730.00,1595.20,1432.87,1396.18,1366.88,1532.29,1551.43,1877.39,1735.12,1392.80,1728.88,1471.25,1554.12,1623.81,1512.75,1537.12,1271.62,1575.88,1840.50,1908.88,1683.84,1552.71,1921.03,1774.88,1597.42,1599.24,1330.04,
115,1490.00,1806.25,1295.50,1498.50,1438.33,1029.25,1345.75,1421.75,1629.25,1399.25,1725.00,1620.25,1412.85,1863.00,1686.00,1821.47,1644.75,1771.50,1620.53,1465.24,1434.30,1399.75,1562.66,1582.59,1912.27,1766.62,1421.55,1761.25,1503.00,1577.50,1655.43,1545.75,1569.50,1310.00,1607.88,1880.00,1942.50,1717.46,1584.59,1959.28,1802.25,1634.92,1633.87,1365.38,
116,1519.00,1839.75,1334.75,1531.50,1473.33,1055.25,1371.25,1453.50,1659.00,1426.50,1756.75,1655.00,1445.35,1895.75,1708.75,1851.03,1673.50,1811.50,1650.20,1500.62,1472.18,1429.88,1594.91,1610.26,1948.64,1801.78,1451.92,1792.12,1533.25,1602.12,1690.18,1581.00,1599.88,1350.50,1641.75,1918.50,1981.12,1749.96,1617.96,1995.28,1829.62,1666.79,1670.12,1397.71,
117,1545.25,1868.25,1371.75,1563.50,1510.33,1084.75,1397.25,1484.00,1691.50,1456.50,1786.25,1691.00,1474.85,1925.50,1734.50,1879.36,1704.50,1849.00,1683.03,1534.49,1510.05,1460.25,1626.41,1641.26,1988.77,1836.53,1482.42,1821.88,1566.62,1628.75,1725.56,1616.00,1627.62,1392.88,1670.25,1951.25,2018.75,1780.71,1649.09,2033.65,1855.75,1699.42,1706.12,1427.21,
118,1569.00,1892.75,1406.75,1594.75,1546.33,1116.75,1429.50,1513.25,1722.50,1486.00,1814.00,1730.75,1505.85,1953.50,1759.00,1911.19,1732.75,1886.25,1716.70,1570.12,1546.93,1487.00,1659.29,1668.26,2031.89,1874.28,1513.67,1852.62,1600.25,1654.00,1756.93,1647.75,1655.88,1432.25,1699.25,1983.75,2052.75,1814.34,1681.84,2071.40,1882.50,1730.29,1741.87,1458.88,
119,1592.75,1921.50,1438.25,1627.00,1578.33,1150.00,1464.50,1544.50,1756.00,1517.25,1846.25,1774.25,1541.51,1984.25,1783.50,1944.19,1760.00,1923.75,1751.53,1603.24,1578.05,1518.62,1692.41,1696.76,2073.39,1914.28,1543.42,1884.50,1627.75,1679.88,1789.06,1677.38,1684.50,1472.50,1729.38,2014.75,2088.62,1846.78,1713.96,2113.90,1912.00,1763.79,1778.37,1487.38,
120,1622.00,1941.75,1467.00,1658.75,1612.83,1181.50,1501.00,1579.00,1790.50,1553.75,1887.50,1814.50,1576.68,2015.00,1809.75,1977.86,1789.50,1961.75,1787.03,1637.37,1608.30,1550.50,1723.91,1725.26,2115.27,1951.41,1575.17,1920.75,1655.50,1709.41,1820.43,1705.88,1716.62,1511.88,1759.50,2049.25,2126.62,1879.93,1746.34,2156.40,1941.25,1797.92,1816.49,1521.04,
121,1654.25,1962.25,1496.50,1690.50,1647.66,1215.00,1537.75,1607.75,1830.50,1593.25,1930.00,1855.75,1609.85,2047.25,1842.75,2012.36,1815.75,1997.75,1824.34,1669.49,1638.80,1582.38,1755.91,1757.09,2152.77,1986.78,1604.92,1956.00,1682.88,1739.41,1853.43,1736.50,1750.50,1545.50,1792.50,2083.88,2164.00,1912.16,1781.96,2196.40,1969.00,1831.17,1853.99,1551.21,
