# Cumulative DD25 averaged for Kuskokwim River at Akiak
# Sites: MCKINLEY_PARK, BETHEL_AP, CHICKEN, MCGRATH_AP
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
70,15.33,19.33,13.33,0.67,52.50,13.00,0.00,8.00,19.67,3.50,4.17,6.17,7.67,2.50,6.83,8.67,21.67,0.00,8.12,0.00,14.12,10.25,0.25,21.50,9.25,15.00,0.00,0.00,22.75,7.38,1.50,0.00,0.00,14.12,2.12,15.00,3.88,0.00,7.62,29.88,0.00,2.00,14.00,14.00,0.50,21.62
71,15.33,26.17,13.33,0.67,54.33,14.00,0.00,8.00,27.67,3.50,4.17,7.67,10.50,2.50,7.17,8.67,21.67,0.00,9.00,0.00,14.12,12.88,0.25,21.50,11.50,20.12,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.12,3.00,15.00,3.88,0.00,7.62,33.25,0.00,2.00,14.00,14.00,0.50,21.62
72,15.33,33.00,13.33,0.67,59.50,14.00,0.00,8.00,32.50,3.50,4.17,7.67,11.50,2.50,7.17,8.67,22.33,0.00,11.62,0.00,15.00,13.75,0.25,21.50,11.50,27.25,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.12,6.75,15.00,4.12,0.00,7.62,36.00,0.00,2.00,14.00,14.00,0.50,21.62
73,15.33,40.50,13.33,0.67,63.17,14.00,0.33,8.00,34.00,3.50,4.17,7.67,11.50,2.50,7.17,8.67,26.00,0.00,13.50,0.00,15.00,15.00,1.25,21.50,12.25,34.75,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.12,9.12,15.00,4.12,0.00,8.88,36.25,0.00,2.00,14.00,14.00,0.50,21.62
74,15.33,45.67,13.33,0.67,66.83,14.00,2.00,8.50,34.00,3.50,4.50,7.67,11.50,2.50,7.17,8.67,31.00,0.00,16.12,0.00,15.38,16.62,3.75,21.50,12.25,37.38,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.12,10.25,15.00,4.12,0.00,9.38,38.75,0.75,2.00,14.00,14.00,0.50,21.62
75,15.33,51.50,13.33,0.67,70.00,14.00,5.67,8.50,34.00,3.50,4.83,7.67,12.50,3.33,7.17,8.67,32.33,0.00,23.12,0.00,15.38,16.62,6.62,21.50,13.12,39.12,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.12,10.25,15.00,4.12,0.00,9.38,42.75,2.38,2.00,14.00,14.00,0.50,21.62
76,15.33,61.17,14.83,2.00,72.33,14.00,9.50,8.50,34.00,3.50,5.83,7.67,15.33,5.83,7.17,8.67,32.33,0.00,33.25,0.00,17.38,16.62,12.38,21.50,13.12,40.50,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.25,11.12,16.88,4.12,0.00,12.38,46.88,3.25,2.00,14.00,14.00,0.50,21.62
77,15.33,75.67,23.50,2.83,73.33,14.50,10.50,8.50,34.00,3.50,5.83,7.67,16.33,9.67,7.17,8.67,32.33,0.00,41.62,0.00,19.12,16.62,14.50,21.50,13.12,41.38,0.00,0.00,23.25,7.38,1.50,0.00,0.00,14.25,11.12,17.88,4.12,0.00,17.38,50.62,4.62,2.00,14.00,14.00,0.50,21.62
78,15.33,87.83,33.17,4.00,73.33,17.00,10.50,8.50,34.00,3.50,5.83,7.67,18.17,16.50,7.17,8.67,32.33,0.00,51.88,0.62,19.62,16.62,17.38,21.50,13.12,42.50,0.00,0.00,23.25,7.38,2.62,2.25,0.00,14.25,11.12,19.75,4.12,0.00,20.50,54.25,5.62,2.00,14.00,14.00,0.50,21.62
79,16.33,94.33,41.67,6.17,73.33,17.00,10.50,8.50,34.00,3.50,5.83,7.67,23.83,21.50,7.17,8.67,32.33,0.00,61.25,2.88,20.38,16.62,19.50,21.50,13.12,42.50,0.00,0.00,23.25,7.38,2.62,4.62,0.00,14.25,11.12,23.00,4.12,0.00,20.88,55.25,9.75,2.00,14.00,14.88,2.62,21.62
80,18.67,98.00,51.50,9.00,73.33,17.33,10.50,10.33,34.00,3.50,5.83,7.67,25.67,23.17,7.17,8.67,32.83,0.00,68.62,4.50,22.50,16.62,22.00,21.50,13.12,42.50,0.00,0.00,23.25,7.38,2.62,8.50,0.00,14.25,11.12,24.12,4.12,0.00,21.38,61.00,15.25,2.00,14.00,15.62,6.38,21.62
81,22.17,99.00,51.50,12.00,73.33,17.33,10.50,19.50,34.00,3.50,7.17,9.50,25.67,24.50,7.17,8.67,35.83,0.00,73.38,6.12,24.12,16.62,22.75,21.50,13.12,42.50,1.12,0.00,23.25,7.38,2.62,10.88,0.00,14.25,11.12,24.50,4.38,0.00,21.38,72.62,17.62,2.00,14.00,15.62,13.62,21.62
82,24.00,99.00,52.17,13.50,73.33,17.33,10.50,26.00,34.00,3.50,8.33,15.17,25.83,26.00,7.17,8.67,37.83,0.00,78.88,9.00,27.62,16.62,23.88,21.50,13.12,42.50,1.12,0.00,23.25,7.38,2.62,12.12,0.00,14.25,11.12,25.50,6.50,0.00,21.38,84.00,17.62,2.00,14.00,16.38,19.00,21.62
83,25.83,100.33,52.17,14.33,73.33,17.33,10.50,35.00,34.00,6.00,8.33,22.00,33.00,26.00,9.67,8.67,40.00,0.00,87.12,13.75,30.75,16.62,26.50,21.50,13.12,43.12,1.12,0.00,23.25,7.38,2.62,13.38,0.00,14.25,11.12,27.50,9.88,0.00,21.38,96.00,19.62,3.38,14.00,16.38,23.88,21.62
84,30.50,101.50,52.17,14.33,73.33,17.33,10.50,43.00,34.00,7.00,11.83,27.33,41.00,26.00,12.00,8.67,42.50,0.00,91.88,21.62,31.12,16.62,28.75,21.50,13.12,44.75,1.75,0.00,23.25,7.38,3.12,13.38,0.00,14.25,11.12,30.62,12.88,0.00,21.62,109.62,23.88,3.75,15.12,16.38,33.62,21.62
85,36.17,104.00,52.17,14.33,73.33,17.33,10.50,46.00,34.00,7.67,20.67,32.17,44.33,27.00,12.00,8.67,49.33,0.00,94.50,23.50,31.38,16.62,30.62,21.50,13.12,44.75,2.25,0.00,23.25,8.25,3.12,13.38,0.00,14.25,11.12,35.62,18.12,0.00,23.88,119.50,31.25,3.75,16.62,20.00,39.88,21.62
86,37.83,111.50,52.17,14.33,73.33,17.33,10.50,52.50,34.00,7.67,30.00,35.67,45.83,32.50,13.33,8.67,54.67,0.00,95.38,23.50,33.00,16.62,30.88,21.50,13.12,44.75,2.25,0.00,23.25,8.88,3.12,13.38,0.00,14.25,11.12,45.38,22.62,0.00,25.88,128.25,32.75,3.75,17.75,21.38,45.88,21.62
87,41.17,118.17,53.67,14.33,74.33,17.33,10.50,55.50,34.00,7.67,39.33,37.83,45.83,39.33,20.00,8.67,56.67,0.00,95.50,23.50,34.25,16.62,30.88,21.50,13.12,44.75,2.25,0.00,23.25,8.88,3.50,13.38,1.12,14.75,11.12,51.25,24.75,0.00,26.12,137.62,34.00,3.75,20.00,21.50,49.38,21.62
88,42.83,125.00,53.67,14.33,80.67,17.33,10.50,61.00,34.00,7.67,48.17,37.83,45.83,48.50,26.83,13.67,60.00,0.00,96.25,23.50,34.25,16.62,30.88,21.50,13.12,44.75,2.25,0.00,23.25,9.38,3.88,14.00,2.25,15.88,11.12,55.38,29.12,0.00,26.12,148.50,34.00,8.00,23.88,22.88,53.50,21.62
89,43.17,129.17,53.67,14.33,87.00,17.33,10.50,68.67,34.00,7.67,52.33,37.83,45.83,56.17,34.83,19.33,63.00,0.00,96.38,23.50,34.25,16.88,30.88,21.50,13.12,44.75,4.00,0.12,23.25,9.38,3.88,15.38,2.75,18.00,11.12,58.62,35.25,0.00,26.38,156.75,34.00,8.88,28.88,24.12,57.38,21.62
90,52.67,135.00,53.67,14.33,92.17,17.33,10.50,75.83,34.00,7.67,55.83,37.83,45.83,67.67,43.50,24.17,65.83,0.00,97.62,23.50,36.62,16.88,30.88,21.50,13.12,44.75,6.50,1.12,26.62,9.38,4.25,16.38,2.75,20.25,11.12,62.50,41.62,0.75,26.62,165.88,34.00,8.88,31.50,24.12,62.38,21.62
91,60.33,140.50,53.67,14.33,97.33,17.33,10.50,79.33,34.67,9.83,57.17,39.17,45.83,81.33,56.83,32.33,67.33,0.00,99.00,24.50,37.25,16.88,30.88,23.38,13.12,44.75,7.38,3.62,33.25,9.38,4.25,16.38,3.62,22.12,11.12,65.88,51.25,6.12,30.50,176.25,34.00,8.88,31.62,24.12,65.25,21.62
92,69.50,145.00,53.67,15.33,105.00,17.33,10.50,85.67,34.67,9.83,60.17,40.00,45.83,90.50,70.83,34.33,67.50,0.00,104.62,25.50,38.38,18.50,30.88,24.38,13.12,44.75,8.38,7.88,39.88,9.38,4.62,16.38,4.12,22.12,12.12,68.62,65.12,12.00,31.50,186.88,34.00,8.88,32.38,24.12,65.88,21.62
93,80.33,147.33,53.67,17.33,113.00,17.33,10.50,91.17,34.67,9.83,68.50,40.00,45.83,97.50,80.17,39.00,67.50,2.33,112.25,26.25,39.38,22.88,30.88,25.25,13.12,44.75,8.38,10.38,47.75,9.38,5.38,21.62,4.12,24.25,15.12,69.38,77.12,14.88,31.50,190.50,35.50,11.75,33.00,24.50,65.88,21.62
94,90.17,147.83,55.00,27.00,121.17,17.33,10.50,92.50,34.67,10.50,74.17,40.00,45.83,102.00,88.50,44.83,67.50,7.83,117.75,26.38,39.38,24.75,30.88,26.62,13.12,44.75,8.38,14.12,56.75,9.38,5.50,24.00,4.12,24.25,18.75,71.38,87.50,20.25,31.50,191.12,38.25,11.75,33.00,24.88,66.75,21.62
95,103.00,150.17,63.67,36.50,125.33,17.33,10.50,93.83,34.67,12.50,76.50,40.00,46.83,106.17,96.33,53.50,67.50,16.67,120.75,28.25,41.88,26.12,31.00,28.38,14.12,44.75,10.88,19.62,62.00,9.38,5.75,24.62,4.12,24.25,20.25,75.38,95.12,25.62,31.50,192.00,42.88,11.75,33.00,24.88,70.12,21.62
96,109.17,154.00,74.83,39.50,133.00,17.33,10.50,97.67,34.67,14.00,85.00,40.33,50.00,109.50,103.33,60.50,67.50,29.67,127.00,28.25,42.75,29.12,32.25,28.38,18.12,46.12,12.00,28.38,65.12,11.12,6.75,25.25,5.38,24.25,20.88,80.25,103.75,33.50,31.88,194.50,44.12,12.25,33.00,25.12,72.88,21.71
97,110.50,156.50,83.50,40.00,137.83,17.33,10.50,101.67,34.67,19.50,95.00,42.17,54.17,113.00,104.17,65.17,70.00,45.00,132.25,28.25,42.75,33.12,33.25,28.38,30.00,50.25,12.88,40.88,66.38,13.50,7.88,28.25,8.38,24.25,23.00,88.50,114.62,39.50,31.88,200.38,44.12,12.25,33.00,25.12,73.75,21.93
98,115.33,160.00,90.33,40.00,137.83,17.33,10.50,103.33,34.67,27.00,103.17,44.83,57.83,116.33,104.17,67.50,71.17,57.67,137.50,28.50,42.75,38.25,34.00,28.38,42.00,51.50,15.75,54.00,66.38,14.75,7.88,33.88,10.50,24.25,23.00,97.25,125.00,42.00,33.50,210.50,44.12,12.25,33.00,25.12,75.62,21.93
99,123.50,165.33,95.33,40.00,137.83,17.33,10.50,103.33,34.67,31.83,111.17,45.83,62.83,119.50,104.17,74.00,71.17,69.17,146.62,29.50,42.75,40.25,34.00,28.75,55.50,53.75,22.50,68.25,66.38,16.00,7.88,34.62,14.88,24.25,23.00,105.25,134.25,45.88,37.25,219.88,44.12,12.25,33.00,25.12,76.12,22.18
100,131.00,170.67,95.33,41.33,137.83,17.33,12.33,103.50,34.67,36.17,121.00,47.00,67.17,125.50,104.17,79.83,73.50,83.83,154.62,33.25,43.75,44.00,34.00,31.88,67.62,57.38,25.75,80.25,66.38,19.62,10.00,35.00,16.88,24.25,23.00,109.50,145.50,50.88,44.38,231.25,45.25,12.25,34.88,25.12,76.38,23.17
101,132.83,175.17,95.50,41.33,137.83,17.33,16.50,104.17,34.67,43.83,130.00,47.00,67.83,135.50,104.17,85.83,76.83,96.33,163.12,34.25,44.62,49.62,34.00,37.25,78.50,59.00,26.62,90.50,66.38,22.50,14.25,35.00,20.00,24.25,23.38,114.50,158.62,58.88,52.75,242.88,49.00,14.38,37.12,25.12,76.62,24.09
102,132.83,177.17,95.50,41.33,137.83,17.33,22.83,104.17,41.50,51.67,138.17,47.00,67.83,145.33,104.67,91.33,80.17,109.00,172.25,36.12,49.75,54.38,34.00,45.50,87.50,59.50,26.88,99.00,66.38,25.38,18.75,35.00,22.75,24.25,27.88,115.62,171.50,67.88,66.62,256.00,50.38,18.62,42.38,25.21,82.50,24.84
103,133.17,177.83,95.50,42.67,137.83,17.33,27.33,104.17,52.17,62.00,148.67,48.67,67.83,157.17,105.50,100.17,84.67,116.67,180.38,38.00,57.88,57.62,36.88,57.50,95.38,59.75,27.50,104.38,66.48,27.38,23.50,35.00,28.50,24.25,37.75,118.00,183.25,76.38,78.50,266.25,55.62,23.38,48.50,25.56,84.62,26.52
104,135.83,177.83,95.50,47.50,137.83,17.33,33.17,106.50,62.17,68.83,160.50,56.17,67.83,169.67,105.50,110.00,90.50,118.33,190.50,41.50,67.50,60.62,40.00,68.25,102.88,60.62,27.50,109.50,68.73,28.50,25.38,35.00,36.62,24.25,46.75,120.25,191.50,84.50,87.50,275.38,63.50,27.88,54.88,25.56,85.00,28.65
105,140.17,177.83,95.50,56.50,137.83,18.50,39.67,110.00,73.33,75.50,169.67,67.83,68.33,180.00,105.50,122.83,100.83,118.33,203.62,45.50,78.62,65.75,40.25,76.12,111.25,61.75,28.26,116.62,68.73,29.12,28.25,35.00,45.12,24.25,56.62,121.88,201.62,94.38,92.38,282.75,71.75,36.00,61.88,25.56,86.00,31.56
106,141.17,178.50,95.50,60.83,137.83,22.50,45.00,113.33,86.67,81.31,180.67,77.50,74.33,191.00,105.50,134.00,108.50,118.33,218.12,52.75,88.38,73.12,41.00,81.50,122.00,62.12,29.11,122.38,69.11,32.38,32.88,36.88,56.00,24.25,68.38,125.50,210.88,101.62,96.88,287.12,82.88,42.50,67.62,25.81,89.88,34.94
107,143.00,181.00,95.50,64.50,137.83,22.67,49.50,113.33,102.17,89.81,192.17,85.83,86.67,202.50,105.83,145.00,108.83,119.33,231.50,63.38,92.62,79.00,44.12,88.50,131.62,64.00,30.23,128.50,69.11,36.00,40.50,38.25,68.75,24.25,78.75,132.88,220.88,107.62,103.25,291.12,98.12,50.50,71.25,27.93,95.12,39.09
108,145.33,189.17,95.50,72.33,137.83,24.17,55.83,113.33,114.67,96.64,205.50,95.67,97.33,216.50,112.00,157.17,112.17,123.50,245.50,79.88,97.12,83.88,46.75,95.88,139.50,64.12,30.86,136.14,71.36,37.00,53.38,40.50,79.38,24.25,92.00,146.00,233.62,111.25,112.25,294.62,112.12,63.12,75.38,28.68,103.00,44.66
109,148.83,197.33,95.50,78.67,137.83,24.17,59.50,115.17,122.50,103.48,219.83,106.67,105.33,228.17,122.67,169.17,116.83,126.83,255.25,99.00,98.12,87.25,50.75,104.12,149.62,64.88,32.73,146.02,75.23,39.50,68.12,43.50,92.12,25.12,104.25,157.25,246.25,114.75,119.00,297.50,127.75,78.75,79.00,28.93,114.75,50.58
110,153.00,206.33,95.50,85.33,137.83,24.17,60.83,118.50,132.50,110.48,233.17,119.67,113.33,242.00,134.50,177.50,128.50,129.17,268.00,115.62,100.62,94.12,57.62,115.50,159.50,66.25,33.23,159.40,80.61,42.75,84.25,46.38,104.00,25.25,117.38,166.62,259.75,119.88,124.25,298.12,142.38,95.00,83.50,29.68,129.25,57.80
111,159.33,217.50,95.50,92.50,137.83,24.17,62.50,122.83,140.33,117.14,247.00,132.50,120.00,253.83,150.50,188.50,143.50,134.33,277.00,130.62,110.00,104.50,60.50,126.11,170.88,73.88,37.48,172.77,90.86,47.88,95.25,48.25,115.00,26.00,132.12,173.88,274.38,127.88,128.62,302.25,157.38,104.00,87.88,35.31,143.62,66.47
112,170.33,226.67,97.00,102.83,142.17,24.17,65.67,128.83,148.17,123.81,259.83,144.83,126.00,265.50,162.17,202.83,158.83,142.53,289.75,140.62,121.12,116.75,61.75,138.32,181.25,87.25,44.11,189.77,105.36,53.38,104.12,53.88,124.88,27.62,147.25,178.88,290.00,137.38,136.38,308.62,170.00,115.62,97.25,42.06,155.62,76.25
113,180.50,236.00,104.33,115.33,147.33,24.83,68.00,134.00,153.33,135.14,268.00,153.17,132.83,277.67,174.67,218.67,173.50,156.48,303.38,149.50,127.75,125.25,61.88,154.32,195.25,97.00,49.36,206.52,120.86,61.88,109.62,65.12,136.88,30.62,160.75,187.00,307.88,150.88,146.75,313.88,180.75,128.88,109.38,42.18,167.38,86.49
114,188.50,245.67,112.17,129.50,147.33,25.67,69.50,137.50,163.00,144.48,276.00,165.00,140.17,290.00,186.17,235.00,190.83,173.65,318.38,154.38,134.88,133.00,64.12,170.69,208.38,111.12,57.73,223.40,134.99,70.75,114.62,79.88,149.25,36.75,174.75,197.38,325.88,166.62,159.38,316.88,192.25,143.62,119.50,45.55,178.75,97.52
115,195.67,259.33,122.67,142.33,147.33,27.50,71.83,140.17,175.00,152.98,285.17,180.33,148.17,301.00,199.50,250.83,200.33,194.32,333.25,158.62,140.00,139.38,67.38,186.82,220.50,125.88,64.86,240.40,144.24,80.12,123.88,93.31,160.25,39.00,188.25,211.12,347.12,183.88,172.88,322.62,203.88,159.50,132.62,50.22,190.50,108.56
116,206.00,269.50,130.33,155.17,148.67,30.17,72.67,149.17,187.50,160.48,295.17,197.00,156.50,311.67,216.17,263.83,209.00,213.48,343.25,161.38,145.25,149.75,76.12,206.69,232.25,144.25,68.36,255.40,150.49,92.75,135.50,105.81,172.88,39.50,201.88,224.38,369.50,200.75,183.62,330.38,209.50,177.25,146.50,58.48,204.38,119.14
117,222.17,277.67,136.33,169.17,157.33,30.83,74.33,158.67,203.17,170.64,306.83,210.67,165.67,324.67,234.50,275.50,219.33,231.98,351.12,164.62,149.88,160.75,88.62,226.82,245.12,164.88,71.48,268.39,153.99,109.88,149.12,117.81,186.50,41.12,218.38,240.88,387.50,214.62,193.00,338.62,214.25,189.50,159.88,66.71,218.62,129.75
118,236.83,289.33,143.50,181.17,168.00,32.33,80.33,170.17,220.50,187.98,317.83,223.33,174.67,339.67,250.33,285.83,231.00,249.65,356.75,173.50,158.62,171.25,101.38,245.19,258.00,185.25,76.36,282.14,157.24,127.75,165.75,129.68,199.50,41.62,234.62,257.75,405.88,228.62,202.38,349.62,220.75,197.75,172.12,76.46,233.25,141.20
119,252.67,300.50,149.33,194.17,182.83,35.33,89.50,184.50,234.50,204.98,328.67,238.17,179.83,357.50,266.67,299.67,239.83,266.82,362.50,181.75,167.50,180.12,117.00,261.82,268.75,207.00,79.73,295.02,163.61,149.12,185.50,143.56,213.38,42.62,249.00,273.25,423.12,242.38,213.25,363.88,227.50,207.38,186.12,87.36,245.75,153.27
120,267.33,313.67,155.67,207.17,198.50,40.17,100.50,200.00,247.00,220.98,342.00,254.83,184.83,374.33,281.33,317.00,250.33,284.98,369.38,190.25,179.62,187.50,133.75,279.32,283.45,228.50,83.23,309.89,170.74,170.88,201.50,157.93,225.25,44.25,266.88,287.50,440.62,256.12,225.50,382.00,235.88,215.25,199.25,100.28,259.00,166.19
121,279.83,325.83,158.50,218.00,212.17,45.17,114.83,217.83,259.00,236.81,355.17,270.00,188.83,388.50,294.67,335.67,259.67,302.15,380.75,193.88,192.00,192.50,147.00,292.94,305.45,249.50,88.36,323.39,177.86,193.00,213.12,171.06,236.88,46.25,284.50,300.88,455.62,271.75,236.50,402.12,241.00,220.75,214.62,113.48,274.00,178.65
122,293.17,335.33,160.00,232.17,218.67,52.33,128.50,233.33,269.83,254.64,367.00,285.67,189.33,403.17,311.50,360.00,269.67,320.15,391.00,197.00,203.75,195.00,152.50,310.69,331.20,270.25,99.23,340.02,182.11,215.88,223.50,184.43,244.25,50.00,307.00,315.75,474.25,287.12,245.00,420.00,249.12,232.00,230.25,125.48,290.38,191.54
123,307.83,346.83,165.77,244.00,223.00,62.33,140.33,248.67,284.00,269.81,375.50,302.17,189.33,418.33,326.67,382.83,278.00,337.32,401.88,201.38,215.38,196.88,158.25,325.27,352.08,287.00,110.73,358.64,193.86,237.25,233.38,195.31,246.75,55.38,329.88,329.83,491.38,303.88,254.62,434.38,261.88,247.62,242.88,133.49,306.50,203.94
124,323.17,363.67,172.27,253.17,225.17,70.83,147.17,261.83,297.67,285.14,385.17,318.17,189.33,435.00,340.83,400.33,289.67,354.48,413.38,206.50,226.00,199.75,163.25,337.92,369.83,302.25,124.52,377.64,209.61,255.50,244.25,207.56,249.62,58.75,349.75,346.95,508.62,317.50,265.38,446.38,275.12,264.88,255.12,141.36,323.00,215.96
125,339.00,382.50,180.27,265.00,227.33,81.17,159.83,274.50,312.67,297.81,399.00,338.83,189.33,453.00,357.50,421.00,304.67,374.65,427.50,209.25,238.12,203.75,170.25,349.98,391.45,318.25,140.02,393.77,226.11,269.25,257.00,220.43,255.25,59.62,367.50,365.45,524.25,333.38,278.50,458.00,290.62,281.38,269.75,151.86,341.12,228.94
126,357.00,403.00,192.94,278.33,235.09,93.00,174.00,289.67,326.17,311.98,415.00,360.17,189.50,469.00,374.00,443.33,321.67,393.82,442.25,216.62,246.25,208.00,181.12,362.79,414.95,339.75,153.89,408.64,242.86,281.38,270.88,229.18,266.62,63.00,381.25,383.08,541.00,351.88,290.38,473.38,308.00,299.38,284.50,162.86,357.12,242.79
127,377.67,426.67,209.27,292.50,242.25,103.17,188.50,308.00,341.50,325.14,430.60,380.00,192.83,482.50,389.83,464.33,340.17,409.82,456.88,223.00,256.12,216.75,194.12,377.92,439.83,361.62,164.52,421.14,258.49,293.12,288.00,239.18,280.00,66.62,397.88,401.33,560.88,374.88,301.88,492.12,327.88,319.50,296.25,174.49,371.38,257.50
128,398.00,453.83,225.94,308.83,247.75,111.67,198.50,323.33,358.17,333.64,449.76,395.50,200.00,492.00,404.67,486.17,357.17,427.82,472.50,232.25,269.88,225.25,207.75,394.67,462.20,384.62,176.27,433.77,274.86,306.00,305.12,250.31,295.00,72.75,413.62,419.33,581.88,396.88,316.75,512.75,348.88,337.00,308.12,188.74,385.50,272.95
129,417.33,479.00,240.77,326.33,258.75,118.33,207.67,337.17,380.17,343.98,469.76,416.00,205.67,503.33,422.83,513.17,373.33,445.82,489.75,245.25,284.00,233.38,222.75,413.42,478.33,411.12,189.27,449.39,289.99,320.88,319.25,264.18,308.50,84.50,432.25,441.95,600.38,417.38,335.62,531.50,371.62,357.50,320.88,204.73,396.00,289.42
130,436.00,503.33,254.44,345.17,269.42,121.67,217.17,352.00,402.83,358.48,488.93,432.50,210.00,516.50,443.67,543.67,391.17,466.32,503.75,260.75,292.75,241.88,236.88,429.42,494.07,437.12,203.52,466.02,306.24,336.25,335.12,274.68,320.50,100.38,451.50,463.83,619.62,437.75,358.12,555.25,394.62,379.12,330.88,222.23,408.62,306.12
131,450.83,524.50,266.61,364.50,279.75,126.67,229.33,366.50,422.17,370.14,510.26,445.00,217.17,534.67,468.00,575.33,411.83,487.65,515.88,276.62,303.38,252.50,250.50,443.17,509.45,463.50,219.89,482.77,323.99,353.00,355.12,286.18,336.25,116.38,472.88,483.08,640.50,458.75,381.88,574.12,419.88,400.62,341.59,241.11,421.75,323.79
132,466.00,547.83,279.44,384.67,287.75,132.33,241.67,380.33,444.33,379.98,532.43,459.50,225.00,555.00,495.00,603.83,435.50,506.65,528.62,295.88,314.00,263.12,265.65,458.32,527.95,492.12,235.39,496.39,344.11,370.38,375.50,297.81,349.50,130.12,494.88,504.33,662.50,480.38,400.25,590.50,444.75,420.88,355.79,259.74,437.62,341.74
