# Cumulative DD25 averaged for Yukon River nr Emmonak
# Sites: NOME_AP, NENANA_MUN_AP, BETHEL_AP, CHICKEN
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
71,396.75,411.50,187.25,312.75,200.75,61.75,178.25,264.50,334.25,221.50,336.75,397.25,140.75,402.75,296.50,391.25,367.00,393.25,363.33,187.33,240.17,212.50,229.83,370.90,478.33,410.32,198.91,413.38,311.73,313.83,321.81,244.25,291.75,96.62,441.50,433.50,625.75,390.83,343.38,539.25,467.62,385.88,353.50,187.79,326.49
72,414.25,429.75,199.25,334.50,209.25,64.50,187.00,271.25,348.00,228.25,352.50,409.50,149.75,415.00,321.75,410.75,390.25,405.50,372.83,203.50,251.17,223.38,242.38,384.61,499.08,438.20,210.29,422.88,334.73,327.08,341.93,256.00,301.88,106.75,459.75,451.88,649.62,411.33,361.25,556.12,490.00,406.25,365.62,199.79,343.45
73,432.50,446.75,208.25,357.00,222.00,67.50,193.00,279.75,365.25,234.75,369.25,421.50,159.00,434.50,342.75,431.00,417.25,418.25,382.50,217.67,265.00,238.38,257.38,393.44,517.33,465.70,223.79,432.88,353.73,343.33,358.18,269.00,313.12,112.38,476.00,473.88,677.25,430.33,375.25,574.00,514.00,426.38,378.62,213.63,360.51
74,447.25,466.50,215.25,381.00,236.75,70.00,199.75,288.25,380.00,242.75,383.75,435.00,163.75,452.00,364.50,445.50,444.50,430.75,394.00,237.00,276.33,255.00,273.05,401.78,539.58,491.32,238.54,448.50,370.98,359.83,372.68,286.62,322.62,115.25,495.12,496.88,707.00,446.50,391.62,593.38,537.50,450.00,390.75,226.29,378.04
75,460.25,489.00,223.75,401.75,256.00,72.00,210.00,302.75,394.25,245.25,403.25,447.75,165.50,471.50,385.75,464.50,471.25,444.00,406.83,256.33,288.50,273.12,291.21,411.44,563.46,512.45,257.54,469.75,388.86,375.83,391.68,304.50,334.50,118.88,514.25,522.12,735.88,464.83,405.62,616.62,560.25,471.50,406.25,239.63,396.75
76,480.00,510.25,238.25,427.50,276.50,79.75,223.25,320.25,411.00,247.75,425.00,459.50,168.00,498.75,406.25,483.25,492.00,460.50,421.17,273.50,305.83,289.75,304.71,423.44,586.46,530.95,277.41,494.50,405.98,390.08,409.56,323.62,351.12,125.38,536.62,545.50,762.50,486.00,419.38,642.00,583.75,489.62,420.12,251.96,416.06
77,501.00,530.75,256.75,452.25,302.75,89.50,231.25,340.00,430.50,256.00,446.00,474.00,178.75,519.25,427.00,497.25,507.75,473.50,438.33,291.00,325.85,305.25,321.21,436.94,608.08,549.70,294.41,518.25,422.11,404.58,428.93,344.75,369.25,131.62,556.00,569.50,783.75,506.17,438.12,667.12,604.50,505.50,435.50,266.13,434.93
78,523.75,553.75,272.00,472.75,328.75,96.75,235.00,356.00,450.25,265.50,464.25,488.00,188.25,540.25,447.50,512.50,517.75,486.50,456.67,308.17,341.52,318.62,341.71,450.94,628.83,565.95,308.41,536.75,437.98,420.33,452.68,367.12,389.25,136.88,573.25,593.38,801.62,525.17,462.62,686.62,626.00,522.00,451.25,282.79,453.31
79,549.50,577.00,286.25,490.50,347.25,101.00,238.00,372.75,471.25,275.00,480.25,498.25,201.50,560.50,464.25,532.75,529.75,501.75,474.83,325.17,356.35,331.12,364.38,467.61,648.33,586.82,325.04,556.75,454.36,439.95,482.06,391.88,409.00,142.38,588.38,620.75,820.88,543.67,487.58,711.00,650.50,542.50,472.62,303.79,473.19
80,566.75,598.50,299.75,506.25,362.50,107.00,241.75,391.25,488.25,286.75,490.50,510.00,214.50,581.00,482.75,557.00,536.00,516.25,491.67,345.33,370.69,346.38,391.88,486.28,669.21,607.57,342.91,576.62,474.73,461.45,508.43,418.12,427.25,151.62,605.00,646.88,846.00,562.00,511.71,737.38,670.88,564.75,500.12,327.46,493.91
81,581.50,617.75,311.75,526.50,379.25,118.75,250.25,409.25,504.75,298.00,500.00,523.75,230.25,604.00,507.25,578.50,545.00,528.25,510.83,365.00,379.52,361.75,421.38,503.28,690.21,625.82,362.04,598.12,498.11,486.45,531.06,445.12,448.62,165.62,621.25,671.00,867.75,580.00,536.86,761.00,694.12,583.62,529.62,349.29,515.11
82,593.25,638.00,323.50,550.50,395.75,135.25,264.75,426.00,524.00,307.25,511.00,544.00,242.50,626.00,531.00,601.50,559.50,540.50,535.33,381.33,389.02,376.12,452.21,517.44,716.83,644.07,377.66,621.50,519.48,510.95,552.93,470.62,472.75,181.75,640.75,699.62,890.75,599.50,558.36,789.00,718.25,599.25,561.38,370.96,537.16
83,611.00,660.00,338.00,570.25,413.00,156.00,281.75,438.50,548.50,316.75,522.50,566.75,254.75,651.00,557.75,624.25,580.00,556.50,552.50,395.00,397.19,389.00,479.38,533.93,745.58,661.70,397.79,649.12,541.98,534.83,575.81,496.00,495.12,199.12,655.75,730.12,909.25,615.67,581.99,815.62,744.12,620.00,588.12,390.29,559.11
84,635.50,684.25,347.25,587.00,425.75,180.50,297.50,451.25,574.75,326.00,539.00,590.75,270.00,676.00,581.25,644.00,604.25,581.50,569.17,406.17,406.85,402.00,507.21,549.76,775.08,682.20,422.91,678.38,562.73,559.33,598.31,524.62,518.38,218.62,672.38,758.12,928.25,630.33,600.99,841.25,772.88,646.25,610.00,413.29,581.81
85,658.50,704.50,360.00,599.25,436.25,203.75,313.75,467.00,600.50,340.00,562.25,614.50,283.50,697.75,599.50,662.25,629.75,612.50,590.50,418.83,418.52,415.12,537.21,562.59,803.33,709.07,448.79,708.75,584.48,583.08,623.06,555.12,543.38,243.12,690.50,786.50,945.75,644.17,621.11,867.88,797.50,675.88,632.62,436.29,605.20
86,680.75,730.00,380.25,613.00,445.00,222.75,329.50,486.00,627.25,356.50,589.75,632.25,298.25,718.50,618.00,682.00,650.00,644.75,612.50,428.50,431.19,426.88,568.21,577.59,826.58,737.82,476.04,741.88,601.23,608.45,652.43,585.12,564.00,269.12,710.12,813.12,967.75,657.83,640.11,895.62,820.12,701.12,656.50,459.46,628.21
87,701.25,760.50,398.50,630.25,455.25,245.25,344.00,502.50,649.75,376.25,620.00,650.25,313.50,740.75,644.00,699.50,668.75,678.00,634.33,438.50,443.02,442.25,598.71,594.59,849.08,766.20,501.16,769.50,618.11,629.95,682.81,616.75,585.50,296.50,732.00,841.75,992.88,671.33,657.99,922.88,844.25,727.50,680.50,480.29,651.36
88,724.00,788.50,412.25,653.00,468.50,265.00,361.25,519.25,674.75,391.25,656.75,670.25,328.50,764.75,664.25,721.25,689.00,709.25,657.50,450.50,455.02,461.38,624.21,613.09,872.58,795.70,522.79,791.38,633.73,648.83,715.06,649.50,607.00,327.12,755.62,868.38,1020.75,689.50,677.36,949.88,867.00,750.12,703.00,500.13,674.72
89,744.50,821.25,426.25,680.00,481.00,279.50,386.00,535.00,703.50,409.50,686.50,690.00,347.00,790.75,679.00,746.00,706.75,738.00,685.83,465.67,470.35,480.62,647.17,636.59,899.08,824.95,546.79,813.00,650.86,665.08,748.81,679.38,631.62,357.12,778.12,897.12,1054.12,714.00,697.99,975.50,898.00,770.12,728.62,513.79,699.39
90,766.00,859.75,441.00,704.00,494.50,293.75,408.50,550.75,728.75,427.25,715.25,706.25,364.50,821.75,693.00,765.75,726.25,762.75,714.67,480.83,486.69,499.62,666.17,662.26,925.71,854.95,572.91,838.62,669.36,682.58,784.68,708.00,656.75,387.50,802.38,929.62,1084.75,735.67,719.24,1006.00,932.50,793.38,757.88,529.96,724.86
91,783.50,892.75,458.25,727.00,512.00,305.75,434.00,568.50,754.50,445.25,747.75,720.50,385.75,856.50,712.75,787.00,748.50,785.00,736.67,495.17,507.52,523.00,685.67,687.59,952.96,883.57,597.54,866.00,693.73,702.08,815.18,738.62,682.25,418.75,826.50,961.25,1114.25,757.33,741.86,1037.88,967.88,822.25,790.00,544.46,
92,800.75,923.75,472.00,745.50,531.50,316.50,455.75,582.25,774.75,463.75,782.00,734.50,407.25,890.50,733.25,811.50,769.50,807.75,759.00,508.33,527.52,545.12,710.67,712.93,980.71,909.20,621.42,892.12,719.61,726.95,840.18,766.00,703.00,450.12,845.12,989.62,1144.12,782.33,764.49,1063.75,999.50,852.12,820.12,557.46,
93,820.25,954.00,485.50,768.50,558.25,332.00,477.00,596.25,793.50,485.25,811.50,754.00,429.25,925.50,755.25,835.00,791.00,830.50,780.83,524.83,550.69,572.25,734.33,733.59,1008.58,931.95,641.30,919.12,746.36,753.20,863.56,792.88,721.12,480.75,864.38,1016.25,1171.38,809.33,791.49,1088.88,1029.12,876.00,849.62,572.13,
94,842.50,984.50,504.75,789.00,585.00,353.75,504.50,615.00,809.75,511.75,838.75,778.75,454.00,960.25,776.00,855.75,812.50,850.75,805.50,540.00,576.35,602.00,758.90,756.26,1034.46,953.95,658.67,948.12,772.36,783.83,886.56,821.00,743.50,509.00,886.38,1041.88,1198.38,840.17,816.11,1117.50,1056.62,897.25,881.12,586.96,
95,859.75,1014.25,523.50,805.75,617.25,376.00,529.50,642.50,833.00,533.50,869.00,806.25,481.75,992.25,794.75,875.75,834.25,880.00,832.17,553.33,602.69,631.00,781.40,782.26,1064.58,976.07,671.55,977.00,795.36,817.20,911.81,845.75,773.88,533.75,909.25,1065.38,1223.38,873.50,844.49,1142.62,1081.12,917.75,915.62,606.29,
96,877.25,1043.25,539.50,820.75,645.50,397.00,549.50,675.00,858.75,550.25,891.25,829.00,506.00,1028.00,819.25,896.00,856.50,914.75,856.20,570.00,626.69,658.50,801.90,812.26,1101.96,1000.20,685.92,1010.25,820.48,847.45,938.31,869.25,805.75,553.88,938.38,1089.62,1250.25,910.17,877.11,1165.25,1105.62,937.38,951.38,632.29,
97,894.75,1070.00,554.00,840.25,668.25,414.75,571.25,703.50,878.25,568.50,911.00,858.50,532.25,1061.00,845.25,917.75,874.00,945.50,885.03,591.17,650.85,689.12,823.24,840.76,1141.08,1027.57,702.05,1043.50,842.23,872.70,963.31,893.50,837.88,577.25,965.62,1110.88,1278.00,940.50,909.36,1188.75,1133.88,959.12,986.75,658.96,
98,910.50,1097.00,570.75,864.00,684.50,432.50,601.50,726.25,898.50,590.00,935.50,888.25,555.75,1085.50,874.00,943.75,890.75,976.75,916.03,612.33,678.35,717.00,847.40,866.86,1177.33,1056.20,722.42,1071.50,863.48,897.95,990.93,922.38,867.62,600.50,989.12,1131.50,1305.38,974.67,937.36,1213.62,1163.00,980.75,1023.38,688.63,
99,931.50,1126.25,588.25,886.25,704.25,450.25,631.00,754.25,923.25,613.00,956.50,920.75,574.00,1108.50,906.50,966.75,907.50,1004.25,946.87,634.67,705.85,740.00,876.74,895.86,1205.83,1083.95,746.92,1095.75,886.11,923.45,1015.93,948.75,900.62,621.25,1012.38,1152.38,1330.12,1012.67,964.86,1241.62,1194.50,1003.25,1054.00,719.46,
100,954.00,1159.00,610.75,905.75,732.25,472.50,655.75,780.75,950.00,636.25,976.00,954.25,590.50,1130.75,937.75,986.25,922.00,1031.50,968.20,661.83,735.35,762.25,903.74,924.69,1234.71,1114.95,775.67,1123.00,907.36,949.83,1039.43,972.12,928.12,643.62,1034.88,1175.62,1356.25,1049.00,991.61,1271.12,1223.25,1028.50,1083.75,749.29,
101,974.00,1184.00,640.00,926.75,756.25,493.75,678.75,803.75,973.75,658.25,997.50,982.50,610.75,1153.00,969.25,1007.25,933.50,1057.00,989.70,691.67,764.19,786.88,931.24,950.52,1263.21,1148.20,806.17,1152.75,930.11,979.33,1062.56,997.75,955.50,666.88,1056.25,1198.25,1385.25,1084.83,1019.74,1300.75,1247.88,1052.75,1111.00,777.63,
102,990.25,1205.75,667.25,954.00,778.75,511.75,705.75,825.25,995.50,679.25,1022.00,1002.00,633.25,1175.25,1004.25,1025.75,947.25,1080.00,1012.20,718.67,790.19,810.00,957.07,983.52,1293.21,1179.99,834.42,1183.75,953.48,1012.83,1084.43,1025.88,988.50,689.25,1076.50,1219.88,1413.75,1116.50,1043.99,1332.00,1275.25,1078.62,1135.50,800.63,
103,1008.75,1229.25,692.25,982.25,800.50,526.50,735.75,841.50,1020.75,701.00,1045.50,1021.75,661.75,1194.75,1041.75,1046.00,961.75,1104.50,1037.37,744.17,821.19,833.75,981.07,1017.52,1323.46,1213.12,861.87,1214.62,979.86,1044.58,1106.18,1054.00,1013.62,719.00,1098.12,1242.12,1439.75,1141.00,1066.86,1362.85,1303.50,1105.38,1157.75,823.29,
104,1028.25,1252.50,713.50,1008.25,823.50,542.25,769.50,855.00,1050.25,728.50,1071.00,1041.50,691.25,1214.75,1073.00,1066.00,981.25,1129.00,1057.87,773.50,854.52,856.12,1007.24,1050.86,1353.83,1246.49,891.25,1240.25,1009.98,1071.20,1130.68,1079.88,1036.38,751.12,1124.50,1266.25,1463.62,1166.50,1091.11,1395.40,1336.00,1132.88,1180.00,841.63,
105,1047.25,1277.25,734.50,1031.25,843.50,558.00,809.00,869.75,1082.50,760.50,1094.50,1058.75,719.00,1235.75,1097.25,1089.00,1001.00,1155.75,1080.03,804.67,883.69,875.62,1036.90,1083.02,1383.39,1282.87,921.12,1266.88,1037.61,1097.95,1156.06,1104.00,1063.38,780.12,1152.25,1293.25,1488.00,1193.00,1117.11,1432.53,1371.38,1160.50,1204.12,860.13,
106,1071.75,1302.75,755.50,1052.50,866.25,576.25,847.75,888.75,1115.25,792.00,1117.00,1077.00,740.50,1259.25,1120.50,1112.50,1024.75,1182.75,1103.53,836.50,907.19,899.62,1068.57,1111.69,1414.64,1317.24,957.12,1292.00,1063.11,1124.83,1180.56,1128.00,1093.00,812.88,1177.62,1323.89,1512.75,1219.67,1146.12,1465.65,1405.50,1189.88,1232.38,883.46,
107,1096.25,1331.50,777.50,1075.00,890.25,595.75,883.00,911.25,1147.75,819.25,1141.75,1097.25,766.25,1285.25,1147.00,1133.50,1056.75,1204.50,1131.20,869.00,928.52,925.25,1103.40,1140.86,1446.39,1351.62,992.62,1316.62,1089.36,1153.83,1205.81,1153.38,1124.88,850.50,1205.50,1354.43,1545.75,1248.95,1172.88,1501.53,1441.62,1223.50,1260.88,912.63,
108,1115.00,1361.00,802.25,1096.25,922.50,617.25,911.75,936.25,1179.00,843.75,1164.00,1121.25,794.25,1317.25,1169.50,1153.75,1091.50,1228.75,1159.20,901.83,953.69,955.12,1140.90,1172.03,1479.14,1386.24,1026.12,1343.00,1116.98,1181.70,1228.43,1181.75,1154.88,892.00,1235.88,1389.06,1579.75,1274.79,1200.12,1536.28,1477.50,1255.25,1293.75,934.29,
109,1133.75,1391.50,832.00,1120.00,951.25,638.75,935.00,960.00,1206.25,865.50,1185.50,1150.00,819.25,1348.75,1192.50,1173.50,1120.00,1254.00,1192.37,931.17,980.02,989.25,1173.74,1205.70,1512.14,1416.24,1058.87,1372.12,1144.98,1209.58,1255.56,1211.12,1182.88,932.50,1260.00,1426.68,1610.75,1297.95,1231.12,1571.53,1512.12,1287.38,1325.88,959.29,
110,1155.00,1413.75,868.00,1147.25,977.75,659.00,959.00,980.25,1232.50,891.00,1207.50,1184.75,842.00,1378.50,1215.50,1197.75,1145.00,1276.50,1219.37,961.83,1006.19,1024.50,1198.40,1235.09,1546.27,1441.74,1087.50,1403.25,1172.61,1238.08,1280.93,1242.62,1211.12,973.12,1283.88,1465.43,1641.38,1322.62,1261.62,1605.40,1546.50,1324.25,1357.25,984.29,
111,1172.00,1437.25,905.25,1175.25,1005.00,680.25,984.25,1005.50,1259.00,919.75,1228.25,1219.50,867.25,1408.75,1237.25,1224.00,1170.75,1298.50,1243.87,995.50,1028.35,1057.25,1223.90,1263.43,1581.64,1467.37,1115.87,1435.12,1202.11,1266.58,1309.18,1272.38,1239.12,1008.50,1310.00,1504.93,1671.50,1350.62,1292.00,1637.78,1580.12,1356.00,1388.75,1012.46,
112,1187.50,1460.00,935.50,1209.75,1034.00,697.00,1008.75,1040.00,1282.75,948.25,1247.00,1250.50,899.00,1439.50,1260.75,1245.25,1196.75,1319.25,1268.87,1025.50,1055.35,1089.75,1253.49,1292.93,1617.64,1495.62,1143.25,1465.50,1237.36,1296.45,1343.18,1299.62,1268.12,1042.25,1343.12,1542.06,1699.00,1377.12,1326.00,1671.90,1612.88,1391.62,1417.88,1039.13,
113,1206.00,1482.50,962.00,1244.50,1058.25,716.25,1035.25,1072.00,1302.00,975.00,1268.00,1280.50,926.75,1471.50,1283.75,1269.00,1224.75,1343.00,1294.03,1054.17,1082.69,1123.50,1279.16,1322.76,1652.39,1526.24,1171.50,1493.50,1271.61,1323.20,1375.18,1326.75,1298.50,1074.12,1372.88,1576.81,1728.88,1404.12,1358.00,1706.28,1641.50,1424.25,1445.50,1067.46,
114,1225.75,1507.50,993.00,1276.50,1086.50,739.00,1058.50,1099.75,1322.00,999.00,1288.75,1308.25,949.50,1500.00,1307.50,1290.25,1257.00,1372.25,1318.53,1081.17,1112.85,1155.25,1303.66,1354.93,1685.39,1555.74,1195.62,1522.00,1300.36,1351.08,1406.06,1354.88,1331.75,1108.25,1399.75,1611.43,1756.88,1433.12,1386.00,1739.90,1668.75,1460.88,1472.88,1099.79,
115,1249.00,1535.25,1025.00,1307.25,1117.50,759.50,1081.00,1133.50,1344.00,1021.00,1318.00,1339.75,975.00,1525.75,1331.50,1311.50,1286.50,1406.25,1339.70,1109.33,1143.69,1183.62,1327.99,1385.59,1718.64,1585.24,1219.37,1551.88,1329.86,1374.95,1435.81,1384.75,1363.62,1145.38,1427.38,1645.93,1788.50,1461.29,1414.25,1775.03,1693.12,1498.75,1504.62,1131.13,
116,1273.50,1564.25,1065.25,1341.25,1152.50,776.00,1103.00,1170.25,1364.25,1043.00,1347.00,1371.25,1004.25,1552.50,1355.25,1333.25,1313.25,1439.75,1365.03,1142.67,1174.85,1209.25,1354.99,1414.59,1752.14,1619.03,1245.37,1582.12,1358.36,1398.20,1466.81,1419.62,1392.62,1185.50,1457.38,1679.31,1826.00,1488.45,1445.75,1809.53,1717.12,1531.00,1537.88,1162.96,
117,1293.75,1588.50,1102.75,1372.75,1191.00,796.00,1125.50,1198.00,1386.75,1068.50,1370.50,1404.75,1030.75,1579.50,1377.00,1355.25,1338.25,1469.00,1393.37,1174.67,1206.85,1235.38,1381.66,1444.76,1788.14,1652.66,1273.87,1608.88,1388.36,1423.08,1496.68,1453.00,1420.12,1223.50,1483.25,1708.81,1860.38,1515.12,1477.25,1845.53,1740.00,1563.38,1570.88,1190.13,
118,1316.25,1613.50,1136.50,1402.25,1224.00,820.00,1153.00,1225.25,1410.75,1089.00,1392.50,1443.00,1059.25,1605.50,1395.75,1380.00,1361.50,1493.75,1421.03,1206.67,1239.35,1259.38,1411.99,1470.09,1826.64,1686.78,1301.37,1636.50,1419.23,1447.45,1525.31,1483.12,1446.38,1258.00,1508.88,1739.68,1891.25,1543.79,1509.25,1880.15,1764.62,1593.00,1602.88,1219.79,
119,1337.25,1638.50,1166.75,1433.25,1251.50,842.25,1182.00,1255.25,1440.00,1110.50,1417.25,1479.00,1089.00,1631.25,1415.75,1405.75,1384.25,1522.25,1449.37,1237.83,1267.52,1288.25,1441.99,1496.43,1867.77,1723.28,1327.12,1665.75,1444.11,1471.20,1553.93,1511.62,1473.25,1293.88,1535.00,1767.31,1924.25,1570.70,1539.62,1918.90,1791.75,1624.25,1636.12,1247.29,
120,1359.00,1659.25,1194.25,1459.50,1283.00,865.00,1213.00,1285.75,1472.25,1141.50,1449.25,1508.50,1116.25,1659.25,1436.25,1434.00,1406.25,1554.50,1478.53,1270.33,1291.19,1317.25,1470.16,1521.43,1907.64,1756.16,1354.75,1697.88,1469.36,1497.74,1582.18,1540.62,1501.25,1328.88,1562.62,1797.68,1958.38,1598.91,1570.25,1956.03,1818.62,1656.38,1670.25,1278.29,
121,1384.50,1680.50,1223.75,1485.00,1316.25,886.50,1248.75,1311.25,1506.75,1179.50,1488.00,1538.00,1138.75,1686.75,1465.00,1463.75,1427.75,1584.50,1507.51,1301.83,1318.35,1345.25,1496.66,1549.09,1944.52,1788.03,1380.75,1729.50,1497.62,1524.99,1612.56,1568.88,1530.62,1360.25,1592.88,1828.43,1992.75,1627.05,1603.00,1992.65,1844.00,1686.50,1706.38,1304.79,
