# Cumulative DD25 averaged for Tanana River nr Manley Hot Springs
# Sites: NENANA_MUN_AP, BETTLES_AP, TANANA_AP, FAIRBANKS_INTL_AP
#
d_since_march1,2001,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2017,2023
14,0.88,0.00,7.50,0.00,0.00,7.88,0.00,0.00,0.00,0.12,0.75,5.25,6.50,0.00,0.88,15.38,0.75,0.00,2.38,0.00,0.00,18.17,0.00,0.00,11.50,2.50,0.00,0.00,32.83,0.00,1.33,0.00,7.67,0.00,0.00,2.50,8.67,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.50
15,0.88,0.00,7.75,0.00,0.00,7.88,0.00,0.00,0.00,0.12,0.75,5.25,6.50,0.00,0.88,22.12,2.25,0.00,2.38,0.00,0.00,18.67,0.00,0.00,11.50,2.50,0.00,0.00,32.83,0.00,1.33,0.00,7.67,0.00,0.00,2.50,8.67,0.00,1.00,0.00,1.00,0.00,10.00,0.00,0.50
16,0.88,0.00,7.75,0.00,0.00,7.88,0.00,0.00,0.00,0.12,0.75,5.25,6.50,0.00,1.75,33.00,3.62,0.00,2.38,0.00,0.00,22.17,0.50,0.00,11.50,2.50,0.00,0.00,32.83,0.00,2.50,0.00,9.00,0.00,0.00,2.50,8.67,0.00,3.50,0.00,1.00,0.00,10.00,0.00,0.50
17,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.00,0.12,0.75,5.25,9.25,0.00,2.12,39.88,6.75,0.00,2.38,0.00,0.00,27.17,2.00,0.00,11.50,3.17,0.00,0.00,32.83,0.00,2.50,0.00,9.00,0.83,0.00,2.50,8.67,0.00,11.67,0.00,1.00,0.00,10.00,0.00,0.50
18,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.00,0.12,0.75,5.25,11.25,0.00,3.12,40.62,8.88,0.00,2.38,0.00,0.00,30.67,5.33,0.00,11.50,3.17,0.00,0.00,32.83,0.00,2.50,0.00,12.67,4.00,0.00,2.50,8.67,0.00,20.50,0.00,1.00,0.00,10.00,0.00,0.50
19,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.75,0.12,0.75,5.25,14.62,0.00,3.50,40.75,16.62,0.00,2.38,0.00,0.00,32.83,11.33,0.00,11.50,3.17,0.00,0.00,32.83,0.00,2.50,0.00,14.50,4.83,0.00,2.50,8.67,0.00,31.50,0.00,1.00,0.00,10.00,0.00,0.50
20,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.75,0.12,0.75,5.25,15.00,0.50,3.50,45.75,20.25,0.00,2.38,2.12,1.00,33.17,19.67,0.50,11.50,3.17,0.00,1.33,32.83,0.00,2.50,0.00,16.50,6.00,0.00,2.50,8.67,0.00,40.67,0.00,1.00,0.00,10.00,0.00,0.50
21,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.75,0.12,0.75,5.25,15.00,0.88,3.50,53.25,20.38,0.00,2.38,6.75,1.50,33.17,28.00,1.67,11.50,3.17,0.00,4.17,32.83,0.00,2.50,0.00,17.00,8.67,0.00,2.50,8.67,0.00,49.00,0.00,1.00,0.00,10.00,0.00,0.50
22,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,0.75,0.12,0.75,6.62,15.00,0.88,3.50,59.75,22.75,0.00,2.38,12.38,1.50,33.17,28.33,2.33,11.50,3.17,0.00,10.50,32.83,0.00,2.50,0.00,20.83,8.67,0.00,2.50,9.17,0.00,56.67,1.67,1.00,0.00,10.00,0.00,0.50
23,0.88,0.00,8.38,0.00,0.00,7.88,0.00,0.00,1.50,0.12,0.75,8.88,15.00,0.88,3.50,70.00,30.62,0.00,2.38,23.25,1.50,33.17,28.33,2.33,11.50,3.17,0.00,16.67,32.83,0.00,2.50,1.67,30.00,8.67,2.33,2.50,10.67,0.00,66.17,5.00,1.67,0.00,10.00,0.00,0.50
24,0.88,0.00,9.88,0.00,0.00,7.88,0.00,0.00,1.50,0.12,0.75,10.88,15.25,8.88,3.50,81.38,36.25,0.88,3.25,29.38,1.83,34.50,28.33,2.33,11.50,3.17,0.00,26.67,32.83,0.00,3.33,6.50,35.67,8.67,5.17,2.50,13.17,0.00,75.83,10.17,1.67,0.83,10.00,0.00,0.50
25,0.88,0.00,9.88,0.00,0.00,7.88,0.88,0.00,1.50,0.12,0.75,12.62,18.00,16.62,3.50,94.12,36.25,0.88,3.62,37.25,3.00,36.00,28.33,2.33,11.50,3.17,0.00,30.17,32.83,0.00,6.67,6.50,37.17,8.67,5.17,2.50,19.67,0.00,81.00,10.17,1.67,0.83,10.00,0.00,0.50
26,0.88,0.00,9.88,0.00,0.00,7.88,0.88,0.00,1.50,0.12,0.75,12.62,24.25,21.25,3.50,101.50,36.25,0.88,3.75,42.00,5.83,36.33,28.33,2.33,13.83,3.17,0.00,35.67,32.83,0.00,13.83,6.50,37.17,9.67,5.17,2.50,20.67,0.00,82.00,10.17,1.67,0.83,10.00,0.00,6.25
27,0.88,0.00,9.88,0.00,0.00,7.88,0.88,2.38,1.50,1.00,0.75,12.62,32.00,25.75,4.12,107.88,36.25,0.88,5.50,45.50,5.83,40.00,28.33,2.33,16.00,3.17,0.00,40.83,32.83,0.00,23.33,6.50,37.17,12.50,8.50,2.50,20.67,0.00,82.17,10.17,1.67,0.83,10.00,0.00,6.25
