# Cumulative DD25 averaged for Koyukuk River at Allakaket
# Sites: BETTLES_AP, CHICKEN, NENANA_MUN_AP, KENAI_AP
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
66,460.25,468.25,220.00,525.00,310.16,179.25,213.75,386.75,450.00,398.75,421.65,437.00,261.02,483.71,476.25,513.10,347.48,408.25,470.67,281.62,294.88,257.12,183.54,373.06,430.13,406.95,231.41,426.75,313.62,345.12,430.68,303.00,343.00,80.62,396.25,441.62,573.62,340.50,288.75,504.38,346.62,327.30,333.62,190.83,
67,478.00,490.50,232.25,540.50,323.83,189.25,227.75,403.25,469.25,415.10,439.15,461.75,272.69,501.21,492.25,537.27,363.73,424.00,486.00,294.62,313.12,270.00,197.42,387.40,446.38,428.70,245.28,441.00,330.38,360.50,448.43,312.25,357.50,86.75,414.12,464.25,593.25,363.00,301.50,522.00,366.88,346.18,349.50,204.67,
68,498.50,517.50,244.75,560.00,339.49,199.00,242.50,420.75,488.50,431.69,460.40,481.75,287.02,517.21,508.00,565.77,380.23,439.75,498.50,309.62,327.00,280.75,213.67,404.06,460.13,453.70,261.53,455.50,345.50,376.00,466.81,323.75,371.12,96.88,431.88,486.50,613.00,387.12,319.38,542.50,393.50,365.68,363.00,219.83,
69,514.75,541.75,258.50,578.75,352.99,209.25,254.50,438.00,508.50,445.35,482.15,503.75,296.52,528.21,529.75,597.10,396.73,457.50,516.17,325.62,336.12,291.12,230.17,423.40,475.71,480.57,278.28,472.12,363.88,391.62,482.81,337.25,383.62,109.75,449.75,512.62,634.75,407.38,342.12,561.38,422.62,386.68,377.62,235.50,
70,534.25,561.25,274.25,600.75,360.33,217.25,266.25,453.75,529.25,455.35,503.40,522.25,304.69,542.21,551.75,628.77,413.98,478.00,530.33,345.62,348.50,301.50,244.54,441.56,491.83,506.45,295.28,487.50,383.62,407.62,499.06,349.12,399.00,127.12,470.62,534.88,656.50,426.50,368.62,583.88,450.75,407.93,389.12,254.17,
71,551.00,578.00,288.50,622.50,369.49,227.25,282.25,474.25,553.00,465.35,526.15,539.75,313.19,559.71,575.75,662.77,436.98,500.75,545.00,366.99,361.88,311.88,259.29,457.90,510.83,533.20,313.53,501.50,405.50,425.50,518.43,361.62,417.12,145.25,492.25,555.62,682.25,447.62,393.12,604.25,478.50,430.68,401.88,274.17,
72,569.50,598.75,301.25,644.75,377.99,238.50,297.00,492.50,576.25,474.10,549.90,556.25,326.02,576.37,599.50,699.10,465.48,521.25,556.67,389.99,375.75,322.00,276.08,472.11,533.33,562.57,331.28,514.38,429.75,443.00,540.68,376.25,434.25,159.00,514.25,578.88,710.88,470.50,413.75,622.38,504.12,452.68,415.12,294.50,
73,594.25,620.75,315.50,669.25,392.66,250.75,306.75,508.25,600.75,489.35,571.65,573.50,339.19,597.12,622.25,727.44,487.23,539.25,570.50,414.37,388.00,337.00,292.33,485.94,553.08,591.57,350.78,528.00,450.00,462.12,560.68,390.50,450.38,167.75,534.12,603.00,742.75,492.38,431.50,641.75,528.25,472.93,430.75,314.67,
74,617.50,642.25,328.50,693.50,406.83,265.00,319.75,525.50,623.00,507.35,594.15,593.00,352.19,618.12,643.75,753.27,511.23,555.75,587.17,438.37,398.62,354.62,311.95,498.78,577.46,621.32,371.03,545.62,467.50,476.88,580.56,408.50,464.00,174.00,555.25,630.25,773.12,516.75,453.50,665.00,547.50,495.55,446.25,333.83,
75,638.00,662.50,344.00,717.75,424.99,281.25,335.75,544.00,642.50,526.60,619.40,613.50,363.52,642.37,664.50,772.27,535.23,575.25,605.67,463.37,412.88,373.50,334.45,513.11,604.21,645.45,395.41,567.75,487.62,493.50,603.93,428.50,478.50,180.50,576.88,658.75,801.00,541.12,470.75,690.50,569.25,517.93,463.12,353.00,
76,664.00,684.75,360.50,739.25,453.49,294.00,354.75,562.25,661.00,541.35,646.90,633.50,370.52,672.37,687.00,790.77,554.23,595.25,626.17,486.99,431.88,389.38,354.70,528.28,631.46,667.57,419.03,592.25,507.25,510.12,626.68,448.50,496.62,192.00,603.88,685.38,825.50,565.75,487.38,716.75,589.88,538.93,479.12,372.67,
77,687.00,707.25,375.75,757.00,477.99,304.75,368.25,582.25,680.00,553.85,677.65,653.00,380.86,697.62,710.25,810.10,572.23,615.75,648.33,506.87,453.14,406.62,376.20,542.44,657.46,688.70,441.03,613.62,525.88,528.50,650.31,472.62,516.00,201.88,627.12,711.88,843.62,592.12,506.50,742.88,607.12,558.43,499.75,391.83,
78,712.00,733.00,392.50,774.50,504.33,319.00,383.50,604.75,698.75,573.10,709.40,674.75,395.19,720.37,737.25,831.77,589.73,635.00,671.67,526.49,474.39,424.88,399.08,557.94,681.46,710.70,459.66,633.12,544.88,550.88,676.68,500.50,536.88,209.38,647.62,740.00,862.62,616.38,530.12,765.00,624.38,578.43,520.12,414.17,
79,739.50,757.75,410.25,793.25,530.33,331.00,398.00,626.75,718.75,593.10,741.40,698.25,414.80,743.87,761.50,857.27,606.48,653.50,694.17,546.74,494.26,442.62,425.95,572.28,704.21,736.32,480.03,656.62,564.25,575.12,707.93,528.25,558.88,214.00,665.50,769.62,884.25,638.25,554.58,790.62,649.12,598.18,542.25,440.17,
80,760.50,781.50,432.00,809.00,556.83,343.50,412.25,651.25,741.25,613.35,768.65,722.00,433.80,771.87,783.00,879.10,622.23,674.25,716.33,566.74,512.01,462.88,457.58,591.11,725.96,762.57,504.28,681.12,587.75,602.12,737.93,555.50,581.88,224.25,684.12,798.62,911.88,659.88,580.46,818.12,670.50,620.68,567.62,467.50,
81,779.25,799.75,450.75,826.25,584.16,359.50,429.00,673.75,762.75,634.85,787.65,743.50,453.30,794.12,806.50,896.44,640.73,694.50,738.00,587.87,527.26,482.62,490.95,607.44,747.83,787.07,529.66,706.25,611.62,632.25,764.31,583.00,607.38,239.50,702.75,827.62,937.50,682.50,607.34,844.62,696.12,644.80,595.50,493.00,
82,796.75,819.25,472.25,845.50,608.66,379.00,448.75,694.50,787.75,651.60,806.90,767.50,473.30,817.37,833.50,913.94,661.73,713.00,768.50,608.74,546.01,498.00,523.95,623.94,775.08,811.32,552.16,733.12,634.50,662.50,791.06,612.50,636.75,259.75,723.50,858.50,964.12,707.12,631.09,875.75,724.25,664.18,624.25,518.67,
83,817.25,842.50,492.25,867.25,632.83,404.50,470.00,717.25,813.75,670.60,826.15,791.00,494.97,841.87,861.00,938.10,686.23,733.50,791.00,630.12,564.14,514.62,556.08,644.09,804.21,834.70,578.91,763.50,659.75,691.50,819.56,643.12,666.38,283.38,740.62,894.12,986.75,728.88,655.21,906.62,752.12,685.43,647.00,544.00,
84,842.00,864.75,515.50,894.25,655.66,434.50,492.25,735.00,839.25,692.60,850.15,817.00,519.63,867.12,885.75,964.60,710.98,755.25,814.17,654.99,581.39,531.50,588.20,662.43,834.96,859.45,608.66,795.50,682.38,721.62,849.93,674.25,694.12,306.75,759.88,925.38,1008.62,749.62,676.59,938.62,784.75,709.43,667.12,572.50,
85,872.50,892.25,535.00,918.75,676.66,462.25,511.75,752.75,864.50,714.85,876.90,839.00,547.13,890.37,906.50,994.27,733.98,779.50,842.33,680.62,597.39,548.88,620.45,680.09,864.21,887.95,639.28,828.50,708.38,751.62,881.31,706.62,721.00,333.88,781.38,956.00,1030.38,768.38,700.59,966.88,812.62,734.43,691.12,597.33,
86,901.50,922.50,555.50,942.50,696.83,490.50,530.50,775.75,891.75,738.10,910.40,863.00,574.80,912.87,926.25,1018.10,761.23,807.75,870.50,701.74,613.51,567.75,652.08,701.43,888.08,916.82,672.66,863.25,727.62,780.25,914.31,739.62,743.38,361.50,802.38,985.25,1053.62,786.00,725.59,998.25,837.50,758.55,718.12,623.50,
87,932.25,949.75,581.25,963.50,713.83,513.00,549.25,796.50,920.25,764.85,942.40,888.00,602.22,939.12,949.00,1041.60,783.48,836.25,900.00,720.37,632.14,590.75,680.70,723.43,911.83,946.82,703.28,894.88,749.25,804.00,947.43,773.00,768.25,394.25,826.12,1016.12,1079.88,803.12,751.09,1029.00,864.25,781.93,747.12,648.00,
88,960.75,980.50,602.25,988.25,729.66,535.25,569.25,817.25,947.00,793.60,980.90,912.75,630.02,966.12,973.75,1065.44,805.48,868.25,929.83,738.24,649.89,616.62,702.08,745.43,939.71,978.07,728.78,920.38,768.00,827.75,981.06,808.00,792.75,428.25,852.50,1046.38,1106.62,824.12,776.46,1058.50,891.25,800.05,774.88,673.67,
89,988.00,1015.50,620.75,1023.00,745.99,556.00,592.25,841.50,976.50,824.35,1017.40,940.75,657.39,998.87,993.75,1093.10,832.48,892.00,961.17,757.62,671.14,640.25,727.29,769.93,969.21,1007.07,754.03,943.25,787.00,851.25,1017.18,843.88,819.25,463.12,878.75,1075.00,1138.00,849.62,801.96,1085.12,925.88,818.43,803.12,697.33,
90,1012.50,1047.75,643.75,1062.25,766.16,578.00,621.25,866.25,1004.75,856.35,1046.15,967.50,686.22,1032.62,1013.75,1117.10,853.98,914.50,993.33,780.12,693.43,664.88,754.04,797.09,1000.21,1037.45,779.78,971.75,806.62,872.88,1052.56,876.62,845.25,494.88,909.88,1105.00,1166.00,873.25,825.96,1116.75,957.88,843.68,831.25,720.00,
91,1033.75,1076.50,663.00,1099.75,789.66,603.00,650.75,898.25,1030.25,883.10,1074.90,993.00,715.72,1063.37,1035.50,1141.94,878.23,937.00,1021.50,803.37,718.93,691.00,778.79,825.43,1030.83,1066.70,804.91,1000.12,830.12,894.88,1086.68,909.50,874.50,526.25,936.38,1131.25,1194.62,896.75,851.09,1148.75,992.88,872.30,860.97,737.83,
92,1057.00,1104.75,684.75,1130.00,814.99,627.00,677.00,929.00,1056.00,905.85,1111.15,1015.25,746.05,1093.37,1061.25,1167.44,908.23,959.25,1047.17,823.24,742.05,718.25,803.67,853.09,1059.46,1092.57,831.35,1028.75,856.88,921.62,1118.81,941.75,900.38,557.75,956.75,1154.12,1222.75,923.00,876.46,1177.00,1023.88,899.30,893.84,754.67,
93,1081.25,1130.50,706.25,1162.50,843.33,649.25,701.00,957.25,1082.00,931.60,1146.65,1039.00,775.72,1127.37,1086.50,1192.77,934.23,984.25,1074.00,845.24,766.55,747.25,827.92,875.93,1089.46,1114.95,854.97,1058.88,883.62,952.12,1152.06,970.25,925.75,589.50,977.50,1176.50,1249.38,950.88,904.09,1205.50,1052.88,925.80,926.34,770.50,
94,1109.25,1151.00,728.25,1191.75,871.16,686.25,728.00,987.25,1109.75,962.60,1185.90,1066.50,804.72,1161.12,1110.50,1219.10,962.48,1016.75,1097.83,866.74,793.55,777.12,855.47,900.93,1118.46,1139.57,875.72,1091.00,914.75,986.38,1185.18,999.00,953.62,621.12,1002.50,1198.62,1275.75,980.00,932.84,1235.00,1081.88,953.30,959.47,787.50,
95,1143.50,1174.50,749.50,1215.75,900.16,721.25,755.75,1013.25,1139.25,992.60,1220.40,1095.00,832.89,1195.37,1137.25,1248.10,993.98,1054.00,1124.50,887.87,822.18,804.00,881.60,926.93,1149.71,1165.45,890.72,1125.88,942.00,1022.38,1217.56,1025.88,984.25,648.75,1028.75,1222.00,1301.62,1009.62,961.71,1262.62,1111.12,980.55,994.22,810.17,
96,1172.00,1197.00,776.25,1237.25,927.33,750.75,784.75,1044.50,1167.25,1018.35,1252.90,1125.50,861.89,1229.87,1162.50,1276.27,1023.23,1094.25,1151.53,913.37,854.18,832.62,909.10,957.93,1184.58,1193.70,906.85,1163.88,966.38,1057.00,1246.56,1052.88,1017.12,672.00,1055.50,1248.88,1325.50,1042.50,991.59,1289.75,1139.88,1007.05,1027.09,837.67,
97,1200.00,1219.00,801.50,1262.00,956.99,773.00,816.00,1076.25,1195.25,1042.10,1281.65,1156.25,890.89,1260.87,1191.25,1300.44,1054.48,1130.75,1183.70,939.62,886.93,863.75,937.10,989.93,1222.46,1221.95,925.60,1199.00,993.75,1087.62,1277.31,1080.50,1049.50,699.25,1081.00,1274.50,1352.25,1073.50,1023.59,1319.25,1169.12,1036.18,1058.47,870.00,
98,1224.75,1241.50,827.50,1285.25,987.16,794.50,848.00,1107.50,1221.75,1067.85,1307.40,1185.50,917.72,1290.62,1221.50,1329.77,1079.98,1164.00,1219.20,971.62,922.80,894.75,964.72,1016.19,1257.58,1251.07,949.85,1228.12,1021.88,1117.25,1307.93,1113.25,1082.00,728.12,1109.88,1298.38,1379.50,1109.12,1052.71,1351.12,1197.88,1064.55,1090.34,903.33,
99,1248.00,1265.00,853.75,1308.00,1016.33,818.75,875.50,1135.50,1250.00,1092.85,1329.40,1213.00,944.55,1318.12,1253.50,1359.94,1104.23,1197.75,1249.70,1003.74,957.43,922.12,994.22,1045.02,1290.71,1280.82,977.47,1253.88,1049.00,1145.50,1338.81,1143.62,1117.62,756.25,1140.50,1323.50,1405.38,1147.25,1083.09,1381.62,1228.38,1091.05,1119.34,936.83,
100,1272.50,1290.75,882.75,1334.00,1045.83,841.75,901.00,1160.00,1284.25,1122.85,1351.40,1239.00,975.89,1344.12,1287.75,1388.27,1129.98,1229.50,1273.70,1039.99,991.30,949.75,1023.85,1076.02,1322.46,1314.32,1010.47,1284.50,1073.25,1175.62,1368.31,1168.62,1150.38,784.38,1167.75,1348.50,1431.38,1188.00,1111.21,1411.38,1260.12,1119.68,1144.72,967.50,
101,1301.00,1318.50,912.00,1363.25,1075.33,866.75,927.25,1185.75,1319.75,1146.85,1379.90,1263.00,1007.55,1370.37,1321.50,1423.94,1153.98,1256.75,1298.20,1075.49,1025.68,980.38,1053.22,1107.69,1354.71,1351.20,1044.60,1316.88,1098.75,1207.50,1397.68,1196.38,1183.38,812.50,1192.88,1374.88,1460.75,1225.00,1135.71,1441.62,1291.25,1148.18,1169.09,997.00,
102,1325.50,1346.50,941.25,1392.75,1105.99,893.50,952.25,1213.75,1352.25,1169.85,1408.65,1290.00,1041.39,1396.87,1356.00,1458.94,1176.23,1284.75,1323.03,1110.49,1056.93,1010.25,1080.35,1143.02,1387.21,1386.99,1074.97,1346.00,1125.38,1238.25,1425.81,1225.50,1217.12,841.50,1216.25,1398.12,1492.12,1256.50,1159.59,1473.62,1322.62,1178.18,1194.72,1021.17,
103,1351.50,1374.75,967.00,1426.25,1135.33,918.00,980.50,1242.00,1383.00,1192.10,1438.15,1314.75,1075.12,1424.87,1392.00,1489.60,1204.23,1313.00,1350.37,1149.62,1089.05,1040.25,1107.97,1173.52,1418.71,1422.62,1106.54,1374.88,1155.75,1271.25,1454.68,1254.50,1244.12,872.50,1239.12,1423.62,1522.25,1283.12,1180.34,1506.00,1353.25,1206.93,1219.47,1046.17,
104,1379.25,1402.75,992.00,1458.50,1168.99,945.50,1011.25,1267.50,1415.25,1222.10,1470.15,1339.50,1110.78,1455.62,1428.25,1517.77,1234.48,1343.25,1376.53,1189.37,1121.93,1069.25,1135.97,1202.69,1453.21,1457.49,1140.67,1402.75,1186.50,1303.25,1484.06,1281.75,1270.25,901.75,1265.00,1450.50,1550.75,1308.25,1205.34,1539.88,1384.25,1238.43,1247.34,1068.33,
105,1406.75,1433.00,1016.25,1489.75,1202.33,971.00,1046.00,1289.50,1449.75,1254.21,1498.65,1364.25,1144.78,1487.12,1462.25,1546.10,1266.23,1374.50,1404.70,1226.49,1153.68,1094.25,1164.72,1230.36,1486.77,1493.74,1176.17,1431.88,1216.00,1335.12,1513.18,1310.25,1298.38,934.25,1296.25,1484.50,1579.62,1333.75,1230.21,1572.38,1418.00,1271.80,1275.72,1091.50,
106,1437.50,1465.75,1042.75,1519.00,1235.66,995.50,1083.75,1313.50,1485.75,1282.33,1526.40,1387.75,1178.78,1520.62,1492.50,1576.77,1297.98,1402.25,1431.53,1264.12,1180.68,1121.88,1195.72,1260.52,1521.27,1528.87,1213.42,1460.38,1245.88,1366.38,1542.56,1336.38,1327.62,968.88,1325.25,1522.00,1607.88,1361.00,1254.34,1605.62,1451.88,1305.80,1307.09,1114.67,
107,1466.25,1500.25,1069.00,1550.00,1268.83,1017.25,1119.75,1341.75,1518.50,1309.24,1554.15,1412.25,1209.12,1549.62,1523.00,1606.27,1329.98,1426.75,1458.53,1302.49,1205.05,1150.12,1227.10,1291.20,1556.39,1565.49,1250.42,1491.00,1275.00,1397.50,1572.31,1364.12,1357.25,1009.50,1355.75,1561.25,1642.00,1390.12,1281.96,1640.38,1488.38,1340.43,1337.34,1144.33,
108,1498.00,1534.75,1098.75,1576.75,1303.16,1038.50,1152.25,1369.75,1552.75,1336.99,1582.65,1442.50,1237.95,1583.87,1549.75,1633.60,1360.73,1453.25,1487.70,1337.24,1233.05,1182.88,1258.72,1321.20,1593.77,1601.87,1284.79,1523.38,1304.00,1430.00,1600.31,1391.88,1388.38,1050.25,1387.75,1598.50,1678.88,1417.00,1310.84,1673.25,1524.25,1375.05,1368.47,1172.50,
109,1526.00,1569.75,1125.25,1608.50,1336.33,1064.25,1182.75,1398.50,1586.25,1366.24,1610.40,1475.50,1266.28,1616.62,1577.00,1662.94,1393.48,1484.00,1519.20,1369.24,1263.30,1216.12,1287.85,1352.36,1630.77,1635.49,1321.04,1556.88,1334.62,1460.12,1630.31,1420.38,1421.62,1089.50,1414.50,1635.38,1713.00,1446.00,1343.21,1707.50,1559.75,1408.43,1401.22,1202.67,
110,1553.75,1601.50,1153.50,1642.75,1370.49,1091.00,1212.75,1426.00,1615.25,1399.49,1639.15,1513.25,1297.37,1651.37,1603.00,1695.44,1425.98,1514.75,1550.37,1400.87,1292.43,1251.00,1314.97,1383.26,1669.77,1663.49,1355.92,1593.25,1365.38,1490.62,1658.43,1453.12,1455.50,1128.50,1441.12,1671.62,1744.38,1476.75,1376.09,1742.38,1592.12,1443.80,1434.72,1231.33,
111,1577.25,1631.75,1180.50,1678.75,1404.33,1116.75,1241.50,1456.00,1645.75,1434.49,1669.40,1552.75,1329.68,1684.37,1628.00,1730.10,1458.73,1545.50,1578.37,1435.87,1319.68,1285.38,1339.10,1414.09,1709.52,1692.62,1388.79,1631.00,1399.12,1520.12,1688.56,1486.25,1489.38,1166.25,1469.88,1709.25,1775.62,1509.75,1408.84,1777.75,1624.62,1476.18,1468.09,1262.33,
112,1600.25,1662.75,1207.00,1715.50,1439.16,1141.75,1273.50,1495.00,1675.00,1468.74,1696.90,1590.50,1362.51,1714.37,1652.25,1766.44,1491.48,1580.00,1607.20,1466.99,1349.55,1319.38,1364.29,1444.26,1750.52,1721.49,1420.42,1668.12,1436.25,1550.50,1721.56,1517.62,1524.00,1202.12,1500.25,1747.00,1803.75,1542.50,1446.71,1815.00,1657.50,1511.68,1501.22,1293.17,
113,1629.25,1693.25,1237.50,1754.00,1472.83,1170.50,1301.25,1534.00,1703.25,1498.99,1723.15,1629.25,1393.18,1746.12,1678.75,1801.03,1523.23,1617.50,1635.03,1496.74,1379.80,1353.62,1390.16,1476.09,1787.89,1750.37,1452.29,1699.75,1474.00,1579.38,1755.43,1549.25,1557.62,1234.00,1527.38,1785.00,1835.12,1574.62,1480.71,1851.88,1688.50,1546.80,1534.22,1325.17,
114,1657.75,1725.25,1272.50,1787.25,1508.83,1198.75,1327.50,1567.75,1728.75,1526.49,1751.65,1665.25,1421.35,1776.87,1707.75,1832.09,1552.48,1651.75,1664.37,1528.37,1412.55,1389.00,1416.04,1510.26,1826.52,1778.62,1481.54,1732.25,1507.50,1609.25,1788.68,1581.38,1595.00,1269.50,1555.88,1822.12,1866.75,1607.38,1511.71,1889.12,1715.75,1583.43,1566.84,1360.17,
115,1687.25,1755.50,1305.25,1823.00,1546.16,1229.50,1353.00,1603.25,1757.00,1557.01,1781.65,1705.25,1452.51,1806.37,1736.25,1861.97,1583.48,1687.25,1694.70,1560.37,1446.80,1424.25,1446.66,1542.93,1864.77,1807.37,1510.17,1764.00,1541.75,1634.88,1821.93,1613.00,1631.50,1307.75,1587.12,1859.00,1900.12,1639.50,1541.46,1926.00,1743.62,1620.80,1599.22,1395.67,
116,1722.75,1785.00,1338.75,1861.75,1582.83,1256.75,1376.00,1633.00,1789.25,1589.26,1815.90,1742.75,1483.35,1837.62,1762.50,1892.19,1612.48,1725.00,1722.53,1596.62,1484.18,1457.88,1480.79,1573.26,1904.27,1838.03,1540.67,1795.38,1571.88,1660.00,1857.31,1649.25,1664.50,1347.50,1618.25,1896.38,1938.50,1668.88,1573.59,1958.88,1770.88,1654.30,1632.59,1428.33,
117,1757.75,1811.50,1375.25,1903.25,1619.33,1286.75,1401.75,1658.25,1819.50,1621.01,1850.65,1778.75,1513.51,1869.37,1788.00,1918.69,1642.23,1763.50,1751.37,1631.99,1520.55,1490.88,1513.54,1601.93,1944.64,1871.28,1570.67,1826.12,1604.75,1686.88,1890.56,1685.38,1695.38,1389.25,1644.12,1928.12,1974.38,1700.38,1604.09,1995.25,1798.62,1687.30,1668.59,1457.17,
118,1789.25,1837.00,1412.00,1943.75,1651.33,1315.00,1431.25,1684.50,1849.00,1656.51,1883.40,1816.75,1545.51,1900.37,1813.00,1947.69,1670.98,1804.25,1781.53,1667.99,1554.18,1520.00,1545.91,1630.59,1982.52,1904.41,1603.17,1855.88,1637.50,1715.00,1923.56,1719.25,1724.88,1427.38,1669.12,1959.88,2008.25,1735.12,1636.46,2031.00,1826.88,1719.05,1703.97,1488.17,
119,1819.25,1860.50,1442.25,1981.25,1681.49,1344.25,1463.00,1716.25,1880.75,1690.09,1917.65,1856.00,1585.85,1929.37,1838.25,1981.86,1700.73,1843.25,1816.53,1701.62,1587.80,1554.75,1574.66,1662.26,2021.02,1941.91,1632.29,1889.00,1666.62,1744.25,1957.18,1751.88,1754.12,1465.38,1698.25,1990.50,2043.25,1770.06,1668.09,2072.50,1857.88,1751.18,1738.72,1519.33,
120,1852.25,1882.25,1473.00,2017.00,1715.99,1375.75,1496.50,1753.00,1913.25,1727.34,1953.65,1897.00,1627.35,1964.87,1863.75,2018.03,1727.48,1876.75,1851.20,1734.62,1617.55,1589.62,1604.54,1692.09,2060.52,1979.03,1663.04,1926.50,1694.38,1774.78,1990.68,1782.25,1785.38,1503.12,1730.00,2024.25,2080.62,1804.59,1700.46,2113.75,1887.62,1782.93,1773.34,1550.83,
121,1885.75,1906.00,1506.25,2053.00,1751.83,1409.50,1534.25,1784.00,1948.25,1762.84,1988.40,1936.50,1667.01,1999.12,1895.00,2053.36,1758.48,1910.00,1887.51,1766.99,1648.55,1623.00,1633.29,1724.76,2096.77,2014.53,1693.04,1964.38,1722.62,1803.41,2025.81,1811.62,1818.00,1540.50,1764.62,2057.75,2117.88,1838.70,1733.71,2155.00,1916.25,1811.68,1808.59,1579.83,
