# Cumulative DD25 averaged for Kuskokwim River at Tuluksak
# Sites: NOME_AP, NENANA_MUN_AP, BETHEL_AP, MCGRATH_AP
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
60,261.83,280.50,126.50,178.17,165.50,24.00,92.67,185.33,223.33,181.17,284.33,234.67,158.83,340.33,211.67,264.17,233.67,260.83,338.83,146.67,191.33,171.50,140.33,244.00,340.88,193.12,78.88,317.62,158.48,185.75,203.31,169.75,201.00,58.25,295.38,312.38,442.38,290.50,233.38,378.75,284.38,227.38,256.25,102.14,233.91
61,272.67,288.33,127.67,189.83,168.00,27.67,103.00,202.33,235.33,193.83,293.83,248.83,159.33,352.50,221.83,279.17,240.33,277.17,349.33,148.33,198.67,173.25,146.17,261.00,365.88,215.38,86.51,331.38,162.36,203.95,211.93,181.75,202.62,59.38,314.50,324.12,463.62,308.50,240.88,399.12,296.38,234.62,273.38,114.54,245.48
62,284.50,298.33,127.67,202.00,168.00,33.50,115.33,217.00,250.83,207.50,300.50,264.17,159.33,364.33,235.00,299.50,248.17,295.00,354.83,150.33,205.83,173.25,151.83,280.67,389.62,235.25,100.01,347.25,172.36,225.08,220.68,192.88,204.00,61.12,337.00,337.25,480.00,324.00,248.75,414.88,310.75,248.88,286.62,124.04,256.99
63,296.67,307.00,129.67,214.00,168.00,40.50,127.33,228.67,265.00,220.33,305.50,279.50,159.33,377.67,247.00,314.83,260.00,310.83,361.17,152.50,211.17,173.25,161.67,299.00,411.50,250.38,112.01,364.62,184.23,241.33,231.31,203.75,208.12,62.38,358.62,354.00,498.50,337.33,259.38,427.00,328.00,265.62,297.50,130.71,268.45
64,314.33,321.00,137.17,224.50,168.67,46.33,136.00,238.83,279.33,231.00,311.50,295.33,159.33,393.83,259.33,327.00,274.67,326.17,369.50,156.83,216.50,173.38,170.33,314.17,432.88,264.88,126.76,380.62,198.61,254.83,241.93,214.12,214.38,65.38,374.00,372.75,515.25,347.67,272.75,439.38,346.88,281.50,309.75,138.04,280.10
65,334.67,337.00,146.67,236.33,172.50,52.83,147.00,248.33,292.50,242.17,322.50,315.33,159.50,409.17,277.00,341.00,290.83,344.50,383.17,159.83,224.33,177.88,181.83,327.17,455.12,279.36,142.26,393.12,214.11,265.83,250.81,226.38,225.62,67.50,383.62,392.38,534.25,362.83,286.12,453.88,365.75,297.75,324.00,145.88,293.22
66,356.00,354.83,159.83,249.50,178.50,61.67,160.67,259.50,306.17,255.00,338.33,338.67,162.83,421.50,293.17,360.17,307.50,363.00,393.00,164.33,233.67,183.00,192.33,338.83,477.25,298.20,156.26,405.12,229.98,274.58,265.93,234.38,239.12,71.12,395.88,411.75,555.88,383.83,297.38,469.75,384.88,315.62,336.50,151.54,307.26
67,375.17,377.17,176.00,263.67,185.33,69.67,172.50,273.33,321.33,262.83,353.50,357.00,168.17,429.83,308.00,381.17,320.00,377.67,402.17,166.50,244.17,189.62,202.83,354.17,498.88,320.20,166.38,416.75,248.36,287.45,282.81,241.25,252.62,76.38,407.25,432.88,577.00,408.00,308.75,489.50,407.12,336.38,347.75,160.88,321.57
68,396.67,401.83,191.67,281.33,194.50,77.67,179.50,286.33,343.67,264.50,370.00,372.67,170.50,434.50,323.17,402.17,334.00,394.00,417.83,171.00,252.33,196.75,214.00,369.00,514.00,340.95,177.26,430.12,266.98,301.08,298.93,251.25,263.88,84.38,419.38,449.75,597.25,427.50,327.00,507.25,434.25,355.62,358.75,172.71,336.25
69,418.83,421.67,205.50,301.17,202.83,82.83,187.67,298.33,364.17,272.67,388.50,392.50,175.17,442.67,341.00,428.50,352.17,411.67,433.83,179.00,258.33,203.38,224.33,383.33,526.75,364.95,189.51,445.75,285.98,312.70,313.31,264.12,278.50,96.25,436.25,469.88,617.12,445.83,348.75,526.75,460.88,376.88,369.12,188.38,352.29
70,434.83,441.17,218.50,322.67,209.00,86.67,194.50,309.67,381.50,284.67,407.50,408.83,183.00,454.83,358.67,459.00,370.50,431.00,443.83,192.00,267.00,211.00,236.00,392.83,543.25,391.20,206.26,461.38,304.36,325.58,329.31,273.25,292.75,109.62,456.75,493.75,638.50,465.17,371.00,550.38,487.75,399.88,379.88,204.38,369.57
71,449.50,460.33,232.17,344.83,214.00,92.33,206.17,321.83,399.67,293.67,426.00,423.17,191.50,469.83,383.67,488.33,391.00,449.00,452.50,206.33,277.00,219.50,245.83,402.50,559.25,418.45,220.26,477.38,324.48,341.70,349.81,282.38,303.50,123.25,478.75,513.62,661.50,487.33,391.50,569.38,514.25,421.25,394.57,218.21,387.05
72,467.67,481.17,244.83,367.33,223.83,96.50,217.17,331.83,417.00,303.00,444.50,437.17,200.67,486.33,410.67,511.83,417.17,464.00,465.50,222.50,290.33,231.88,258.83,416.00,579.12,446.20,233.01,488.38,348.61,358.20,370.81,298.12,314.62,133.25,500.00,534.38,686.25,510.17,409.12,588.00,536.50,443.62,409.53,230.38,405.31
73,487.17,501.50,255.83,391.33,237.83,101.33,225.17,342.33,437.00,313.67,463.50,451.00,210.33,508.00,434.00,533.50,445.83,478.83,477.33,237.83,308.33,248.25,275.33,424.83,599.75,474.45,247.01,498.88,367.73,376.70,386.93,314.88,326.38,135.50,516.38,557.62,714.88,531.17,424.88,606.88,561.75,467.38,423.75,244.88,423.43
74,504.33,524.00,265.33,416.17,254.17,106.33,234.83,354.67,455.83,325.17,480.33,466.50,216.67,527.17,456.67,550.50,473.83,493.00,489.17,259.50,323.00,265.62,291.17,434.83,624.38,501.07,263.26,517.62,386.86,395.83,403.81,336.12,337.62,139.62,536.62,581.88,746.00,548.17,441.62,627.00,588.62,492.88,438.11,259.21,442.42
75,520.33,547.83,276.33,439.83,273.50,112.67,248.67,372.00,472.17,332.50,501.67,482.17,219.17,548.33,479.50,571.50,500.67,507.67,505.33,281.50,340.83,286.00,308.33,442.83,648.88,521.57,282.01,540.50,406.48,412.70,423.56,355.50,351.25,145.62,559.38,608.62,774.75,568.33,457.50,650.38,616.00,516.12,456.24,273.21,462.45
76,541.33,571.00,292.50,466.17,294.67,121.83,265.00,391.17,490.67,338.33,525.00,497.50,223.50,578.83,503.00,592.83,523.00,525.00,517.17,301.50,361.50,304.62,324.67,453.00,671.38,540.70,301.38,568.00,424.61,429.95,441.31,376.88,369.25,152.25,584.00,632.00,803.25,593.50,472.38,676.38,642.25,535.00,474.33,286.38,482.88
77,564.00,593.33,311.67,490.00,320.17,133.33,277.50,411.50,512.33,346.67,549.33,514.50,235.00,604.83,525.17,611.00,540.50,540.33,532.17,323.67,383.33,321.12,344.50,467.17,692.38,559.20,319.13,594.50,441.48,447.70,462.31,400.25,390.75,154.50,604.50,657.12,826.12,617.00,491.38,701.12,667.25,552.16,490.87,298.71,502.90
78,588.67,618.00,327.50,510.50,345.17,141.67,287.00,429.83,534.67,358.00,572.17,530.83,247.33,631.33,547.17,629.50,552.83,556.17,551.33,346.67,401.67,337.12,369.00,484.50,711.38,577.82,335.26,616.50,457.98,465.95,488.18,424.38,413.50,155.75,618.75,680.88,846.25,636.17,517.12,722.88,693.12,570.88,508.87,314.21,522.69
79,615.33,642.67,342.67,531.17,365.33,147.17,293.50,448.50,558.00,369.33,592.83,545.00,261.00,656.00,566.17,651.67,565.83,575.33,570.83,369.17,418.83,351.25,395.33,504.67,730.38,599.57,351.63,639.25,475.61,485.58,517.93,449.00,435.38,163.50,634.25,707.75,868.00,655.67,541.96,748.62,719.75,592.25,533.62,339.38,543.70
80,635.67,664.50,357.50,549.83,383.50,155.33,299.00,468.50,576.83,383.00,606.17,559.67,276.83,679.67,586.83,677.17,574.17,594.17,588.00,395.00,433.33,367.12,426.67,525.67,752.75,623.70,368.63,660.62,498.23,507.45,543.43,474.12,455.88,176.75,652.75,733.12,892.00,676.83,565.59,775.75,744.00,615.12,564.99,363.88,565.60
81,652.83,684.17,370.50,570.00,404.67,168.83,309.00,489.00,597.00,396.33,617.50,577.17,296.00,702.83,611.33,698.83,588.00,610.83,608.33,416.00,444.33,382.50,460.17,544.67,777.00,645.20,386.26,682.88,523.36,532.08,567.31,499.50,479.88,194.62,672.75,757.38,913.00,695.83,590.99,799.88,769.50,634.50,597.49,386.04,587.92
82,667.83,705.67,383.67,594.33,422.33,186.50,325.83,506.17,618.50,407.33,631.33,599.83,313.00,727.00,635.50,721.67,604.67,626.83,632.50,435.33,452.50,397.50,493.83,560.67,804.88,666.82,402.38,706.88,547.73,555.95,589.43,523.75,505.00,212.25,696.38,786.38,931.88,717.50,613.36,827.50,794.38,650.75,629.99,407.54,610.61
83,686.67,728.67,399.17,616.00,441.83,209.50,345.83,521.33,643.83,418.83,645.33,623.83,330.67,754.17,663.83,745.17,626.33,644.50,650.67,452.50,460.50,410.25,522.50,575.67,834.12,686.57,424.88,734.75,573.98,581.45,611.81,549.00,527.62,231.62,716.12,816.12,950.00,734.33,639.36,855.00,820.88,672.25,660.12,431.04,633.67
84,711.33,754.50,412.17,634.33,457.67,235.50,366.33,536.00,671.33,431.17,665.50,649.67,349.67,780.50,688.83,767.50,651.17,669.67,668.17,467.33,471.50,424.25,552.50,592.50,864.25,708.45,452.51,765.38,594.23,607.45,634.81,578.00,550.50,254.12,734.88,841.88,969.12,748.83,660.86,881.25,848.25,702.12,685.99,454.88,657.23
85,735.33,777.67,427.67,649.83,471.33,260.83,384.83,552.83,698.50,448.67,691.17,675.67,368.67,804.50,709.33,788.50,676.00,700.83,687.67,481.50,483.33,437.38,586.00,608.17,893.62,738.07,481.38,798.12,612.36,633.45,661.18,607.88,574.50,280.00,754.38,868.62,988.62,761.17,683.24,909.12,872.00,735.25,712.24,479.04,681.32
86,758.83,805.50,448.50,666.67,484.17,284.00,402.67,573.17,725.67,467.83,719.33,697.33,389.17,826.50,730.83,809.00,698.33,732.50,709.17,493.50,496.17,448.88,619.17,623.67,919.88,769.20,510.88,832.12,627.98,661.58,691.43,640.38,597.12,307.38,775.62,895.75,1012.38,775.00,702.99,936.38,895.50,764.38,739.24,500.04,705.47
87,781.17,837.50,469.17,685.50,497.67,309.67,420.00,591.50,751.33,490.17,749.83,717.33,410.83,850.33,758.83,828.83,718.67,765.33,732.50,505.00,509.00,466.00,650.00,639.83,944.50,799.07,537.26,857.88,643.23,682.08,723.56,675.12,619.12,337.00,798.38,923.62,1041.25,791.17,722.61,961.88,919.38,793.12,765.49,522.71,729.51
88,804.83,866.00,485.67,709.00,512.33,330.83,440.33,609.00,778.33,509.17,786.17,739.33,431.50,876.67,783.17,852.67,741.50,797.50,753.83,516.83,523.50,489.50,679.33,658.83,968.75,830.20,565.51,880.12,659.23,697.45,758.18,709.38,642.50,370.00,822.38,950.12,1073.75,812.17,743.86,987.38,943.62,817.88,791.87,542.54,754.29
89,827.67,900.00,501.67,736.17,525.83,347.50,467.17,626.33,806.83,532.17,816.33,762.67,453.50,905.83,801.83,877.50,763.17,828.17,780.67,534.17,539.83,512.25,702.67,683.00,996.12,861.07,594.26,904.50,678.73,712.58,794.06,739.88,667.88,403.88,846.00,980.12,1109.38,834.33,766.99,1015.75,976.50,839.38,819.24,557.71,780.50
90,849.00,939.17,519.17,762.67,541.00,364.00,492.83,646.33,832.00,553.67,846.17,782.00,475.33,938.50,819.00,899.67,786.67,854.00,807.83,550.83,558.33,533.00,724.00,710.00,1023.50,891.32,621.88,931.88,699.73,730.33,830.43,769.88,695.12,438.25,870.12,1013.50,1144.25,855.33,790.49,1047.38,1013.75,865.88,851.12,575.38,807.27
91,866.00,971.17,539.33,787.33,559.67,379.67,519.00,668.83,858.33,575.83,879.00,799.83,497.67,973.67,841.50,922.17,813.00,876.00,827.17,563.50,579.83,556.12,744.50,738.33,1051.75,920.32,647.01,961.50,726.73,751.58,862.68,801.25,720.88,472.50,891.88,1048.12,1177.25,881.00,814.49,1078.12,1049.62,897.12,885.62,591.21,
92,885.50,1001.83,556.50,808.83,581.00,394.33,542.50,687.50,881.17,596.67,915.17,817.17,521.67,1008.50,864.50,947.67,838.83,901.00,845.67,577.50,603.50,579.75,770.17,762.00,1080.75,946.57,671.95,989.00,754.86,777.45,889.31,827.62,744.50,506.75,911.25,1079.00,1209.38,910.50,839.11,1104.88,1082.38,927.12,917.37,604.04,
93,905.83,1032.00,572.33,834.33,607.83,412.17,565.67,706.33,902.67,618.83,946.67,838.83,547.00,1044.50,888.33,972.00,864.00,926.00,865.67,593.83,628.33,610.88,794.83,782.00,1109.88,971.57,690.83,1016.25,781.61,805.45,912.56,856.12,766.12,536.00,931.38,1109.62,1237.38,941.17,868.74,1132.50,1114.50,951.62,948.37,619.71,
94,930.67,1061.33,593.33,859.33,635.67,438.00,595.00,730.17,924.00,646.33,978.50,866.00,573.67,1081.00,911.83,994.50,889.33,952.67,892.00,609.17,655.50,643.75,819.50,806.50,1138.38,995.32,706.45,1044.38,807.36,835.95,935.81,886.38,789.75,561.88,954.62,1135.12,1263.50,974.67,895.99,1163.62,1143.75,973.00,981.87,636.71,
95,955.17,1090.00,615.00,880.33,667.50,464.00,622.17,760.33,950.33,670.33,1012.33,893.67,602.33,1115.00,934.00,1016.67,914.17,985.00,922.00,623.00,685.50,674.88,845.33,833.00,1170.50,1019.45,719.70,1072.25,830.73,869.95,959.56,911.12,822.25,586.38,980.12,1159.25,1290.75,1009.67,927.24,1192.25,1170.62,995.38,1017.37,658.38,
96,974.83,1117.83,634.17,899.50,696.67,487.83,645.17,794.33,978.50,690.17,1039.67,918.33,629.00,1151.17,961.33,1038.50,939.83,1021.00,948.17,641.50,711.83,704.25,867.67,863.33,1210.50,1044.82,738.45,1102.62,857.48,898.45,987.31,934.62,854.88,609.62,1011.75,1182.75,1319.88,1048.33,962.74,1218.62,1198.00,1016.88,1054.74,687.04,
97,992.17,1144.50,651.00,920.50,721.67,508.17,669.50,822.83,1000.17,711.50,1064.33,949.00,657.33,1185.33,989.50,1063.00,962.33,1053.50,975.17,665.67,737.33,736.25,893.67,890.33,1251.25,1075.32,757.95,1134.50,879.98,920.58,1013.93,960.12,887.50,635.50,1040.62,1205.88,1346.88,1083.83,996.74,1245.38,1229.00,1039.88,1092.49,715.04,
98,1010.83,1170.83,670.67,944.00,742.67,527.00,701.33,849.00,1022.83,735.17,1092.17,979.33,683.67,1211.00,1019.83,1089.50,981.00,1087.00,1004.17,688.17,764.83,763.00,921.17,918.00,1289.62,1105.95,778.08,1161.88,902.73,945.33,1043.81,991.50,919.50,660.88,1065.88,1227.38,1375.75,1121.67,1025.99,1271.25,1260.50,1061.62,1130.24,745.88,
99,1032.33,1199.83,691.33,965.83,765.50,547.17,732.17,879.17,1051.00,761.17,1115.83,1011.83,706.33,1235.00,1052.50,1114.83,1000.17,1117.00,1035.50,708.83,791.33,786.25,951.00,946.17,1316.75,1135.07,803.95,1188.62,925.48,974.58,1070.31,1019.12,952.12,683.75,1088.75,1249.75,1405.12,1160.17,1055.86,1300.25,1292.88,1084.62,1163.99,778.04,
100,1055.17,1229.33,715.00,986.33,794.00,570.67,759.50,906.00,1080.83,786.67,1139.00,1044.33,728.50,1258.83,1085.00,1138.17,1016.83,1146.00,1059.33,731.83,820.50,809.00,979.17,974.50,1346.12,1165.70,833.33,1217.38,946.36,1001.58,1095.93,1044.25,978.62,706.25,1110.50,1275.38,1432.75,1193.67,1086.24,1332.00,1322.62,1109.88,1196.87,807.04,
101,1077.17,1254.33,744.83,1009.50,820.33,592.83,783.00,929.83,1108.33,812.17,1164.33,1074.17,753.00,1282.17,1117.83,1162.83,1029.33,1174.17,1081.50,761.50,851.50,834.00,1006.83,1001.50,1376.12,1200.20,861.83,1248.75,968.61,1031.20,1119.06,1072.12,1006.00,728.88,1131.38,1298.12,1462.62,1225.50,1116.49,1363.88,1349.00,1135.62,1225.37,834.04,
102,1096.00,1277.83,772.50,1037.33,845.50,614.83,812.00,953.83,1133.83,835.33,1191.83,1098.83,778.50,1306.67,1153.00,1187.33,1044.50,1200.83,1105.17,789.00,880.00,857.00,1035.00,1035.67,1406.62,1233.32,889.20,1282.12,991.73,1065.95,1142.81,1103.75,1037.62,753.62,1150.62,1319.88,1491.25,1254.67,1141.86,1396.00,1377.38,1161.88,1251.12,864.54,
103,1117.50,1303.83,797.50,1067.17,870.50,633.67,842.00,975.17,1162.00,860.67,1218.17,1122.67,809.83,1328.17,1190.50,1211.50,1062.67,1227.83,1128.67,813.67,912.67,880.88,1062.17,1072.50,1438.38,1265.57,917.08,1314.00,1018.48,1097.70,1165.18,1134.50,1063.62,787.88,1173.00,1342.12,1516.88,1280.67,1167.49,1428.85,1408.75,1190.50,1275.24,887.71,
104,1139.00,1329.83,820.50,1094.33,896.17,652.83,876.17,990.50,1194.00,890.83,1245.33,1145.50,842.50,1351.33,1224.83,1235.50,1087.17,1255.67,1150.00,843.33,945.67,903.00,1090.00,1109.50,1470.88,1298.95,946.33,1340.38,1050.48,1125.20,1191.43,1163.00,1088.12,824.00,1201.50,1368.88,1541.62,1311.33,1195.36,1463.90,1442.75,1219.62,1298.49,906.88,
105,1160.67,1356.67,843.67,1119.50,920.83,672.83,915.50,1008.83,1228.33,925.33,1271.00,1165.50,873.00,1376.67,1255.17,1260.17,1111.83,1284.00,1171.33,874.50,974.83,922.62,1121.33,1144.17,1502.75,1336.32,975.58,1367.75,1080.36,1153.45,1219.18,1187.50,1116.75,855.50,1229.50,1400.00,1566.38,1342.50,1224.86,1503.28,1479.62,1250.38,1323.12,927.04,
106,1186.00,1383.50,867.00,1143.83,947.17,693.33,955.17,1030.33,1262.83,956.17,1295.67,1185.67,897.83,1402.67,1281.67,1286.33,1140.83,1312.83,1195.50,907.50,1001.17,946.38,1155.83,1174.17,1535.00,1372.95,1010.95,1394.88,1106.61,1181.70,1244.31,1213.12,1148.38,889.88,1256.75,1433.89,1594.25,1374.17,1253.50,1537.15,1516.00,1281.00,1351.87,953.54,
107,1211.83,1414.00,892.67,1169.17,974.33,714.33,993.33,1054.83,1293.00,984.17,1321.67,1207.17,925.67,1430.17,1310.17,1310.50,1174.33,1337.33,1224.83,941.33,1026.00,975.38,1195.17,1205.50,1566.12,1408.32,1045.83,1420.12,1133.11,1214.20,1269.93,1240.88,1183.00,929.25,1284.62,1466.31,1630.50,1406.62,1280.12,1574.28,1553.25,1315.12,1382.49,984.38,
108,1233.17,1447.00,920.67,1193.17,1006.67,736.50,1024.67,1081.83,1324.83,1010.17,1346.50,1233.33,954.83,1461.83,1336.17,1333.17,1210.00,1363.50,1258.17,973.00,1052.50,1008.25,1236.67,1240.50,1597.62,1445.07,1080.58,1446.12,1160.98,1243.95,1294.43,1272.12,1215.62,973.88,1314.62,1504.06,1665.62,1434.45,1308.38,1611.90,1590.00,1344.25,1416.24,1010.21,
109,1254.50,1481.17,952.33,1219.50,1037.33,759.83,1050.67,1107.67,1355.33,1036.50,1371.33,1262.17,982.00,1493.50,1362.50,1357.67,1240.67,1392.17,1294.00,1000.67,1080.00,1043.88,1274.33,1276.83,1631.25,1473.95,1112.83,1474.88,1189.73,1274.08,1321.31,1305.75,1245.75,1018.75,1340.75,1544.68,1695.00,1460.29,1339.75,1648.28,1625.38,1376.62,1448.12,1036.71,
110,1277.67,1507.33,986.33,1249.17,1066.00,782.67,1077.17,1131.00,1385.33,1065.00,1396.50,1297.17,1006.83,1525.17,1387.50,1386.50,1268.67,1418.17,1323.83,1032.33,1108.00,1080.00,1302.83,1308.17,1665.88,1498.70,1141.45,1507.75,1217.86,1304.20,1348.06,1340.88,1277.50,1062.62,1368.12,1588.18,1724.88,1485.62,1370.25,1684.78,1659.38,1412.38,1479.87,1060.71,
111,1296.17,1532.67,1021.17,1280.00,1096.00,805.50,1107.17,1158.33,1414.00,1096.67,1420.17,1334.67,1033.67,1557.00,1411.67,1417.33,1296.33,1444.33,1349.67,1064.00,1133.00,1113.12,1330.67,1338.00,1702.25,1524.70,1170.95,1541.62,1248.36,1333.45,1377.06,1372.62,1307.25,1098.12,1398.50,1629.93,1754.00,1512.95,1402.50,1719.15,1694.12,1446.75,1512.62,1087.71,
112,1314.17,1557.83,1052.00,1315.67,1126.50,824.83,1135.33,1194.50,1439.67,1128.50,1442.33,1371.00,1066.67,1589.83,1436.67,1442.50,1325.67,1468.83,1372.33,1093.50,1160.17,1146.88,1360.33,1369.50,1738.12,1554.95,1199.45,1571.62,1283.36,1363.58,1411.81,1399.50,1336.12,1130.62,1432.50,1669.43,1783.88,1539.62,1436.00,1755.03,1726.75,1483.25,1542.99,1116.38,
113,1335.00,1582.17,1080.17,1352.17,1153.83,846.00,1163.67,1227.00,1461.50,1157.33,1464.50,1403.67,1095.67,1622.67,1461.00,1469.83,1356.83,1497.67,1399.00,1122.83,1190.83,1181.88,1387.00,1403.33,1772.88,1587.95,1229.20,1598.88,1316.11,1391.08,1446.43,1424.38,1367.62,1163.50,1463.75,1706.93,1816.25,1569.12,1466.00,1790.28,1756.50,1518.88,1572.49,1146.38,
114,1358.00,1610.00,1111.83,1386.67,1183.67,870.67,1189.17,1256.33,1483.67,1183.00,1487.50,1435.00,1121.17,1653.33,1486.83,1493.83,1392.83,1531.83,1424.50,1151.83,1225.83,1216.75,1414.00,1437.33,1803.88,1619.95,1256.20,1626.12,1343.36,1419.08,1479.68,1451.12,1401.38,1198.88,1492.25,1743.68,1848.25,1597.79,1494.25,1824.78,1786.62,1556.50,1600.37,1179.54,
115,1383.50,1640.50,1145.33,1420.17,1215.17,894.67,1213.67,1291.00,1508.50,1207.00,1517.33,1469.00,1149.33,1681.00,1511.83,1516.17,1424.33,1569.50,1447.00,1182.17,1260.33,1247.38,1438.67,1469.33,1834.38,1652.57,1283.70,1655.88,1371.86,1441.70,1512.31,1484.12,1432.25,1237.75,1520.75,1779.56,1883.12,1625.45,1524.88,1860.65,1814.00,1593.25,1632.99,1213.38,
116,1410.50,1670.67,1186.17,1454.50,1250.50,915.67,1237.83,1325.33,1533.67,1232.00,1548.67,1503.00,1180.00,1710.67,1535.00,1539.50,1452.83,1606.50,1474.33,1215.67,1292.67,1275.50,1466.67,1499.00,1865.75,1688.07,1312.45,1685.25,1402.61,1465.70,1545.18,1519.25,1459.00,1279.25,1551.25,1813.81,1922.75,1656.95,1557.38,1898.28,1840.38,1624.00,1667.87,1246.88,
117,1434.83,1696.33,1225.17,1487.33,1288.17,939.33,1262.00,1354.83,1561.33,1259.17,1576.17,1539.33,1208.67,1739.50,1559.17,1564.50,1480.50,1640.33,1503.33,1248.50,1325.50,1303.25,1497.00,1530.17,1900.88,1724.07,1342.45,1713.12,1433.23,1491.83,1576.68,1552.38,1485.12,1319.50,1579.38,1843.06,1959.50,1686.12,1590.88,1937.53,1865.62,1655.62,1702.12,1275.38,
118,1458.17,1721.17,1260.50,1519.17,1322.00,966.50,1291.50,1383.33,1588.50,1285.00,1601.67,1579.17,1238.33,1767.33,1581.00,1592.67,1506.83,1671.50,1535.00,1281.17,1357.33,1326.75,1528.67,1558.67,1940.75,1760.32,1371.58,1742.88,1464.48,1516.20,1605.06,1583.00,1512.75,1354.25,1608.88,1874.56,1991.12,1717.29,1624.75,1977.03,1891.62,1686.75,1733.99,1304.04,
119,1480.17,1746.50,1292.33,1551.33,1352.50,993.17,1323.00,1413.83,1619.17,1311.33,1630.00,1618.33,1269.83,1796.50,1603.33,1622.33,1531.50,1703.50,1565.33,1313.83,1383.33,1356.38,1561.00,1588.83,1983.00,1798.70,1397.95,1773.00,1489.11,1541.45,1633.93,1611.00,1541.62,1388.00,1637.50,1905.56,2025.25,1745.79,1659.25,2018.40,1919.62,1718.25,1766.74,1332.71,
120,1505.50,1766.50,1320.67,1579.67,1384.67,1019.83,1357.33,1447.67,1652.67,1344.33,1666.00,1653.00,1300.17,1827.00,1626.33,1653.00,1557.67,1739.00,1597.83,1349.67,1410.00,1386.50,1590.67,1616.17,2023.62,1835.20,1426.83,1805.62,1514.36,1568.45,1664.43,1639.75,1571.12,1423.50,1666.50,1938.43,2061.25,1775.79,1692.88,2058.78,1946.38,1749.75,1802.12,1363.88,
121,1534.17,1787.33,1351.33,1609.00,1417.83,1046.67,1393.17,1475.67,1689.83,1383.33,1707.00,1688.33,1326.00,1857.17,1656.33,1683.67,1581.33,1773.00,1633.67,1384.33,1438.50,1415.75,1618.33,1645.83,2062.50,1868.32,1453.33,1836.75,1542.75,1598.58,1695.81,1669.62,1602.12,1455.38,1696.12,1969.81,2097.62,1806.12,1727.38,2093.65,1971.75,1783.75,1839.87,1392.71,
