# HAINES_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1987, 1991, 1993, 1994, 1995, 1997, 1998
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1988,1989,1990,1992,1996,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
83,1388.50,1475.00,1080.50,1434.00,1566.00,1155.00,1124.50,1518.00,1492.50,1479.28,1381.30,1413.85,1143.50,1304.50,1235.00,996.00,1308.00,1418.00,1687.50,1131.50,1031.00,1180.50,1112.00,1388.50,1142.00,1204.50,1000.00,1365.24,1554.30,1681.50,1286.00,1298.00,1590.50,1360.50,1200.50,1368.42,1312.50,
84,1414.50,1501.00,1097.50,1456.50,1600.00,1190.50,1154.00,1544.00,1518.50,1501.78,1409.80,1439.35,1165.00,1323.00,1257.00,1022.00,1335.00,1447.00,1715.50,1158.50,1060.50,1215.00,1140.00,1423.00,1170.00,1234.00,1033.00,1390.74,1585.80,1709.50,1312.00,1323.00,1616.00,1389.50,1225.50,1393.92,1339.50,
85,1445.00,1532.00,1118.50,1475.50,1626.50,1218.00,1181.50,1571.50,1547.50,1532.28,1436.30,1466.87,1185.50,1342.50,1277.00,1050.50,1360.00,1474.50,1742.50,1193.00,1087.00,1247.00,1173.00,1457.00,1202.00,1259.50,1060.00,1416.74,1618.30,1736.00,1337.50,1348.50,1646.00,1417.50,1255.00,1420.92,1368.00,
86,1477.00,1564.00,1143.50,1498.50,1650.50,1246.00,1207.50,1602.00,1579.00,1570.78,1461.30,1491.87,1205.00,1369.50,1302.00,1077.50,1382.50,1500.50,1774.00,1225.50,1113.00,1277.00,1197.50,1495.50,1238.00,1282.00,1087.50,1443.24,1648.80,1760.50,1360.50,1371.50,1681.00,1443.50,1279.50,1447.92,1395.00,
87,1512.50,1588.00,1166.00,1521.50,1675.50,1275.50,1234.50,1631.00,1614.00,1611.28,1486.80,1518.37,1225.50,1400.00,1328.50,1106.50,1406.50,1528.00,1802.00,1257.50,1137.00,1306.00,1220.50,1534.50,1268.00,1306.50,1122.50,1471.24,1679.30,1790.50,1384.50,1395.00,1715.00,1472.50,1305.00,1481.92,1419.00,
88,1547.50,1616.50,1191.00,1545.50,1699.50,1305.50,1264.00,1660.50,1645.50,1645.78,1515.80,1547.91,1248.50,1429.00,1359.50,1133.50,1435.00,1557.00,1832.00,1283.50,1160.50,1341.00,1243.50,1573.50,1296.50,1331.00,1157.50,1498.74,1714.30,1823.50,1415.50,1420.00,1750.00,1504.50,1328.50,1518.92,1444.00,
89,1575.50,1651.00,1221.00,1582.50,1720.50,1330.50,1296.50,1689.00,1673.00,1676.28,1542.30,1582.91,1270.00,1450.00,1387.50,1163.50,1467.00,1582.50,1863.00,1310.00,1184.50,1371.00,1265.50,1609.50,1328.00,1357.00,1197.00,1526.24,1751.30,1857.50,1446.50,1445.00,1779.50,1538.50,1353.00,1553.92,1466.50,
90,1603.50,1686.50,1254.50,1624.00,1744.50,1359.50,1323.50,1717.00,1703.00,1711.78,1571.80,1615.41,1291.00,1476.50,1414.50,1188.50,1500.50,1607.50,1890.00,1338.00,1210.00,1397.50,1290.50,1643.00,1359.50,1381.00,1228.50,1555.24,1784.30,1886.00,1476.50,1471.50,1810.50,1572.00,1378.00,1586.42,1492.50,
91,1627.50,1715.00,1291.50,1655.50,1769.00,1387.00,1347.00,1743.00,1733.50,1738.78,1599.80,1647.91,1312.50,1501.50,1443.00,1211.50,1529.00,1635.00,1918.00,1367.50,1236.00,1421.50,1316.00,1675.50,1393.00,1405.50,1253.00,1583.74,1816.30,1916.50,1509.50,1498.00,1843.50,1602.00,1403.50,1614.40,1517.00,
92,1652.50,1742.50,1330.50,1687.00,1791.00,1415.00,1373.00,1770.50,1761.50,1768.28,1626.30,1681.41,1334.50,1528.00,1473.00,1235.50,1554.00,1661.50,1945.00,1401.00,1264.00,1447.00,1348.50,1708.00,1425.50,1432.00,1276.00,1610.74,1847.80,1945.50,1539.00,1531.00,1871.00,1628.00,1435.00,1655.40,1543.00,
93,1686.50,1769.50,1364.50,1718.00,1813.00,1443.00,1397.50,1796.50,1793.00,1797.78,1654.30,1715.41,1359.50,1555.50,1498.50,1261.50,1582.00,1688.50,1972.50,1435.50,1292.50,1475.50,1382.00,1742.00,1455.00,1456.50,1302.00,1638.24,1880.30,1976.00,1570.50,1561.00,1901.00,1655.00,1462.00,1698.40,1571.50,
94,1721.50,1796.50,1394.50,1743.50,1836.00,1480.50,1423.50,1824.00,1826.50,1828.28,1681.30,1754.41,1383.50,1585.00,1522.50,1291.50,1609.50,1719.50,2001.00,1458.00,1325.50,1503.50,1417.00,1771.50,1486.00,1481.50,1326.50,1661.24,1910.80,2007.50,1600.50,1590.00,1928.00,1683.50,1488.00,1741.40,1596.50,
95,1766.00,1822.50,1426.50,1771.00,1865.00,1512.00,1451.00,1851.00,1858.50,1858.28,1710.80,1789.41,1410.50,1619.50,1548.50,1319.00,1638.00,1755.00,2027.50,1485.00,1359.50,1529.00,1452.50,1801.50,1512.00,1511.00,1354.00,1686.24,1938.30,2036.00,1626.50,1615.50,1956.00,1712.50,1515.00,1770.07,1631.00,
96,1810.00,1849.50,1457.50,1800.00,1896.50,1537.00,1479.50,1890.50,1890.50,1887.78,1740.80,1818.41,1444.00,1655.50,1573.00,1347.00,1670.00,1786.50,2058.50,1510.50,1389.00,1554.50,1488.00,1831.50,1541.50,1543.00,1379.50,1712.74,1965.30,2060.50,1653.00,1645.00,1985.00,1742.50,1541.00,1807.57,1660.00,
97,1853.00,1880.50,1485.50,1829.50,1924.50,1565.00,1509.00,1931.00,1921.00,1918.28,1775.80,1847.91,1475.00,1684.50,1602.50,1373.00,1701.50,1827.50,2092.50,1538.50,1416.50,1578.00,1521.50,1861.50,1571.00,1574.50,1409.50,1741.24,1993.30,2089.00,1687.00,1676.00,2019.00,1778.00,1568.50,1838.57,1687.50,
98,1893.50,1906.50,1512.50,1860.00,1955.00,1590.50,1541.50,1969.50,1951.00,1948.28,1806.80,1878.91,1505.00,1710.50,1629.00,1400.00,1730.00,1861.50,2125.00,1564.50,1442.00,1602.00,1556.50,1889.50,1602.50,1602.50,1438.50,1769.74,2021.80,2116.00,1722.00,1702.50,2049.50,1805.50,1598.50,1871.57,1719.50,
99,1930.50,1934.00,1540.50,1888.50,1983.50,1617.00,1568.00,2002.00,1982.00,1979.28,1838.80,1910.91,1534.50,1737.50,1661.00,1431.00,1758.50,1892.00,2157.00,1592.50,1469.00,1627.00,1589.50,1919.50,1633.50,1629.00,1467.00,1798.24,2050.80,2146.21,1767.50,1728.50,2081.00,1833.50,1629.00,1905.07,1754.50,
100,1968.00,1958.50,1571.00,1921.00,2011.50,1645.00,1591.50,2034.50,2014.00,2011.28,1876.80,1939.41,1562.50,1766.00,1694.50,1461.00,1790.50,1919.00,2193.00,1624.00,1503.00,1649.00,1621.00,1954.50,1662.00,1654.00,1501.50,1827.24,2077.30,2188.71,1799.50,1751.50,2114.50,1865.00,1660.50,1937.57,1786.50,
101,2002.50,1988.00,1603.50,1951.00,2041.50,1673.00,1617.50,2065.50,2044.50,2045.78,1917.30,1964.91,1589.50,1797.50,1720.50,1488.50,1824.00,1946.00,2226.00,1655.50,1534.00,1672.50,1655.00,1986.00,1691.00,1677.50,1536.50,1857.24,2102.80,2222.71,1829.50,1774.50,2145.50,1897.00,1692.50,1967.59,1814.50,
102,2037.50,2022.00,1638.00,1981.00,2074.00,1699.50,1643.50,2096.50,2075.00,2077.78,1958.80,1991.91,1618.50,1825.00,1749.00,1515.50,1856.50,1975.00,2259.50,1693.00,1561.00,1697.00,1689.00,2014.00,1716.50,1704.50,1578.00,1886.24,2131.30,2254.21,1857.50,1804.00,2176.00,1931.50,1724.00,1997.09,1841.50,
103,2067.00,2057.00,1669.00,2011.50,2106.00,1723.00,1673.50,2127.00,2108.50,2114.28,1999.30,2019.41,1655.50,1856.50,1777.00,1543.50,1890.50,2005.50,2291.50,1727.00,1588.00,1728.00,1719.50,2041.00,1743.50,1729.50,1615.50,1916.24,2159.80,2284.21,1885.00,1832.50,2207.00,1968.50,1753.50,2028.09,1870.50,
104,2093.50,2091.50,1700.00,2040.00,2136.00,1747.00,1708.00,2160.00,2142.50,2150.28,2038.80,2044.91,1690.00,1887.00,1804.50,1579.00,1919.00,2035.50,2325.50,1762.00,1615.00,1755.50,1749.00,2068.00,1770.00,1755.00,1646.00,1944.24,2193.30,2311.21,1909.50,1862.00,2240.50,2004.50,1787.00,2053.09,1900.00,
105,2120.00,2120.00,1728.00,2070.00,2165.50,1771.50,1747.00,2195.00,2176.50,2183.28,2075.80,2076.41,1729.00,1915.50,1830.50,1619.50,1951.00,2063.50,2354.50,1798.50,1643.00,1784.50,1778.50,2095.50,1801.50,1780.00,1683.00,1972.74,2238.30,2340.21,1937.00,1889.50,2271.50,2036.00,1820.50,2081.09,1928.00,
106,2149.50,2152.00,1757.50,2103.00,2193.00,1799.00,1785.00,2231.00,2208.00,2213.78,2112.80,2106.41,1768.50,1944.50,1858.50,1663.50,1982.50,2093.00,2384.00,1830.00,1679.50,1812.50,1807.00,2124.00,1832.50,1806.00,1728.50,2002.74,2284.30,2382.71,1965.50,1917.50,2303.50,2068.50,1852.50,2114.59,1952.00,
107,2176.50,2184.50,1787.00,2129.50,2217.50,1825.50,1820.50,2261.00,2237.50,2244.28,2144.80,2138.91,1801.50,1968.00,1889.50,1704.00,2016.50,2122.50,2418.00,1863.50,1714.50,1840.50,1837.50,2152.50,1862.50,1831.00,1773.50,2032.24,2327.80,2425.71,1989.50,1947.50,2336.50,2098.00,1882.00,2155.09,1978.50,
108,2205.00,2216.50,1819.50,2161.50,2248.00,1852.00,1854.50,2293.50,2272.50,2274.78,2175.80,2167.41,1831.50,1993.00,1920.50,1738.00,2047.00,2156.00,2460.00,1898.00,1741.00,1873.00,1868.00,2181.00,1890.00,1858.50,1818.00,2061.74,2361.30,2460.21,2013.50,1980.50,2369.00,2128.50,1914.00,2190.09,2006.50,
109,2235.00,2250.00,1856.00,2196.50,2275.50,1875.50,1889.00,2325.00,2307.50,2307.78,2205.30,2196.41,1863.00,2021.00,1952.00,1768.50,2076.00,2196.00,2498.00,1928.00,1767.50,1902.00,1899.00,2212.50,1920.50,1888.00,1850.50,2090.24,2392.30,2493.71,2041.50,2017.00,2398.50,2156.00,1944.50,2223.59,2044.50,
110,2263.50,2291.00,1892.00,2230.00,2304.50,1902.00,1920.50,2355.50,2341.00,2336.78,2238.30,2225.41,1890.00,2047.50,1981.50,1798.50,2102.50,2237.50,2532.50,1957.50,1802.00,1930.00,1929.50,2244.00,1951.50,1919.50,1892.50,2118.74,2427.80,2527.71,2069.50,2054.50,2429.00,2190.50,1978.50,2254.09,2087.00,
111,2291.50,2329.00,1921.00,2261.00,2336.50,1928.50,1953.00,2387.00,2374.00,2367.28,2269.80,2257.41,1918.50,2075.50,2013.00,1827.50,2131.00,2278.50,2562.50,1986.50,1833.50,1959.50,1961.50,2279.00,1982.50,1951.00,1930.00,2147.74,2460.30,2558.21,2098.50,2099.00,2463.00,2221.50,2007.50,2285.59,2124.00,
112,2317.50,2362.50,1950.50,2292.00,2371.00,1954.00,1984.00,2426.00,2406.00,2399.28,2298.30,2292.91,1948.00,2100.50,2045.00,1854.00,2163.50,2319.00,2589.00,2016.50,1864.50,1989.00,1993.00,2310.00,2014.00,1987.50,1967.50,2176.24,2495.30,2591.71,2128.00,2138.00,2499.00,2252.00,2039.00,2312.09,2159.50,
113,2342.50,2396.00,1978.00,2326.00,2406.50,1980.50,2011.00,2464.00,2439.00,2430.28,2329.30,2331.41,1977.50,2124.50,2075.50,1884.50,2195.00,2357.50,2618.00,2044.50,1896.00,2017.50,2021.50,2339.50,2045.00,2029.00,2001.50,2203.74,2532.30,2627.71,2158.50,2174.00,2530.50,2283.00,2070.00,2340.09,2194.50,
114,2372.50,2427.50,2014.50,2360.00,2443.50,2011.50,2038.50,2494.00,2471.50,2458.78,2358.30,2367.41,2006.50,2156.50,2106.50,1915.00,2225.50,2398.00,2646.50,2073.00,1925.00,2048.00,2049.00,2368.00,2077.00,2074.00,2035.00,2233.74,2569.80,2663.21,2187.50,2208.50,2563.00,2315.00,2099.50,2374.09,2230.00,
115,2404.50,2459.00,2055.00,2397.00,2481.00,2043.00,2065.50,2524.50,2505.50,2485.78,2389.80,2409.41,2038.00,2188.50,2139.50,1946.00,2256.00,2438.50,2676.50,2102.50,1954.50,2078.50,2077.00,2398.00,2112.00,2113.50,2077.50,2266.74,2605.80,2696.21,2216.50,2240.00,2598.50,2346.50,2132.50,2409.09,2264.50,
116,2438.00,2494.50,2101.00,2439.50,2515.00,2065.50,2095.50,2557.00,2537.00,2513.78,2423.80,2447.91,2068.50,2220.50,2168.50,1976.00,2285.50,2479.50,2710.50,2130.00,1984.00,2106.50,2102.00,2430.50,2144.50,2142.50,2116.50,2295.24,2644.30,2730.21,2249.00,2272.50,2635.00,2373.50,2166.00,2446.59,2299.50,
117,2476.00,2527.50,2147.50,2473.00,2547.00,2090.00,2127.00,2588.50,2572.00,2541.78,2458.30,2483.91,2099.50,2256.50,2201.00,2006.00,2314.50,2514.00,2746.50,2159.50,2016.00,2136.00,2132.00,2461.50,2179.00,2171.00,2153.00,2324.74,2677.80,2762.71,2280.00,2304.50,2678.50,2402.00,2200.50,2485.09,2330.50,
118,2510.50,2559.50,2192.50,2507.50,2579.00,2118.00,2163.50,2623.00,2610.50,2577.78,2496.30,2515.91,2128.00,2291.50,2241.50,2034.50,2345.00,2548.50,2782.00,2188.00,2055.50,2164.00,2160.50,2489.50,2214.50,2200.00,2183.50,2361.74,2710.80,2797.21,2312.00,2335.50,2724.50,2437.50,2240.00,2527.09,2366.50,
119,2539.50,2589.50,2233.50,2540.00,2610.50,2149.00,2201.00,2657.50,2649.50,2621.28,2540.30,2543.91,2155.50,2326.50,2275.50,2067.00,2375.50,2583.00,2814.50,2214.00,2090.50,2191.50,2190.00,2516.50,2246.50,2228.50,2215.50,2396.74,2745.80,2830.71,2342.00,2368.50,2770.50,2469.00,2280.00,2575.09,2401.00,
120,2571.50,2620.50,2273.00,2574.00,2637.50,2188.50,2238.50,2687.00,2688.50,2661.28,2588.30,2571.91,2186.00,2355.00,2305.00,2102.00,2406.00,2619.50,2848.00,2243.00,2121.50,2218.00,2220.00,2543.50,2275.50,2256.00,2247.00,2428.74,2778.80,2866.71,2371.00,2400.50,2812.50,2502.50,2319.00,2613.09,2435.00,
121,2603.00,2653.00,2309.00,2604.00,2665.00,2235.00,2279.50,2718.00,2729.50,2704.78,2637.80,2597.91,2216.50,2377.50,2337.50,2133.50,2446.50,2653.50,2882.00,2272.50,2153.00,2245.00,2250.50,2569.50,2304.00,2282.00,2283.50,2462.24,2813.30,2899.21,2399.50,2432.00,2850.50,2535.00,2352.50,2649.59,2465.50,
