,hucmask,ssr,year,month,objid,huc6
5500,11,2126939900.0,1984,11,11,190208
5501,11,713813800.0,1984,12,11,190208
5502,11,913902340.0,1985,1,11,190208
5503,11,4126165200.0,1985,2,11,190208
5504,11,8682138000.0,1985,3,11,190208
5505,11,16579962000.0,1985,4,11,190208
5506,11,21944955000.0,1985,5,11,190208
5507,11,22732886000.0,1985,6,11,190208
5508,11,18997346000.0,1985,7,11,190208
5509,11,15950798000.0,1985,8,11,190208
5510,11,10893195000.0,1985,9,11,190208
5511,11,6043300000.0,1985,10,11,190208
5512,11,1940623600.0,1985,11,11,190208
5513,11,556276100.0,1985,12,11,190208
5514,11,1097148800.0,1986,1,11,190208
5515,11,4077731300.0,1986,2,11,190208
5516,11,10966545000.0,1986,3,11,190208
5517,11,17561035000.0,1986,4,11,190208
5518,11,24225518000.0,1986,5,11,190208
5519,11,20461720000.0,1986,6,11,190208
5520,11,23064957000.0,1986,7,11,190208
5521,11,13843359000.0,1986,8,11,190208
5522,11,10535180000.0,1986,9,11,190208
5523,11,5269684700.0,1986,10,11,190208
5524,11,1704229900.0,1986,11,11,190208
5525,11,629946500.0,1986,12,11,190208
5526,11,1114842400.0,1987,1,11,190208
5527,11,3667880400.0,1987,2,11,190208
5528,11,9184217000.0,1987,3,11,190208
5529,11,15602008000.0,1987,4,11,190208
5530,11,20725768000.0,1987,5,11,190208
5531,11,15910278000.0,1987,6,11,190208
5532,11,22267732000.0,1987,7,11,190208
5533,11,18039437000.0,1987,8,11,190208
5534,11,9204345000.0,1987,9,11,190208
5535,11,5321135000.0,1987,10,11,190208
5536,11,1747578200.0,1987,11,11,190208
5537,11,757589500.0,1987,12,11,190208
5538,11,1213795200.0,1988,1,11,190208
5539,11,2826576000.0,1988,2,11,190208
5540,11,8059413000.0,1988,3,11,190208
5541,11,14291717000.0,1988,4,11,190208
5542,11,20312732000.0,1988,5,11,190208
5543,11,21145248000.0,1988,6,11,190208
5544,11,22000525000.0,1988,7,11,190208
5545,11,14109853000.0,1988,8,11,190208
5546,11,10844537000.0,1988,9,11,190208
5547,11,4841189400.0,1988,10,11,190208
5548,11,1761688000.0,1988,11,11,190208
5549,11,665161100.0,1988,12,11,190208
5550,11,1547596200.0,1989,1,11,190208
5551,11,3778187800.0,1989,2,11,190208
5552,11,10543748000.0,1989,3,11,190208
5553,11,14093820000.0,1989,4,11,190208
5554,11,20285411000.0,1989,5,11,190208
5555,11,21049666000.0,1989,6,11,190208
5556,11,22712033000.0,1989,7,11,190208
5557,11,14150389000.0,1989,8,11,190208
5558,11,8469523000.0,1989,9,11,190208
5559,11,5206304300.0,1989,10,11,190208
5560,11,1793931400.0,1989,11,11,190208
5561,11,635599600.0,1989,12,11,190208
5562,11,1207860500.0,1990,1,11,190208
5563,11,3312961300.0,1990,2,11,190208
5564,11,8388376000.0,1990,3,11,190208
5565,11,16002313000.0,1990,4,11,190208
5566,11,16643097000.0,1990,5,11,190208
5567,11,24724226000.0,1990,6,11,190208
5568,11,20453261000.0,1990,7,11,190208
5569,11,16343023000.0,1990,8,11,190208
5570,11,9089614000.0,1990,9,11,190208
5571,11,6186812000.0,1990,10,11,190208
5572,11,2349543200.0,1990,11,11,190208
5573,11,713789300.0,1990,12,11,190208
5574,11,1358455400.0,1991,1,11,190208
5575,11,3221830100.0,1991,2,11,190208
5576,11,9767646000.0,1991,3,11,190208
5577,11,12377867000.0,1991,4,11,190208
5578,11,18335570000.0,1991,5,11,190208
5579,11,20542065000.0,1991,6,11,190208
5580,11,20531680000.0,1991,7,11,190208
5581,11,17021384000.0,1991,8,11,190208
5582,11,9283914000.0,1991,9,11,190208
5583,11,5864191000.0,1991,10,11,190208
5584,11,1659014800.0,1991,11,11,190208
5585,11,703434700.0,1991,12,11,190208
5586,11,1220617200.0,1992,1,11,190208
5587,11,3680352500.0,1992,2,11,190208
5588,11,8489945600.0,1992,3,11,190208
5589,11,17792850000.0,1992,4,11,190208
5590,11,24145175000.0,1992,5,11,190208
5591,11,21628416000.0,1992,6,11,190208
5592,11,19869067000.0,1992,7,11,190208
5593,11,12965104000.0,1992,8,11,190208
5594,11,12344934000.0,1992,9,11,190208
5595,11,5949170000.0,1992,10,11,190208
5596,11,1682058100.0,1992,11,11,190208
5597,11,737252300.0,1992,12,11,190208
5598,11,1295443500.0,1993,1,11,190208
5599,11,2729831200.0,1993,2,11,190208
5600,11,8127538000.0,1993,3,11,190208
5601,11,13913339000.0,1993,4,11,190208
5602,11,19952022000.0,1993,5,11,190208
5603,11,24395133000.0,1993,6,11,190208
5604,11,25348741000.0,1993,7,11,190208
5605,11,15436430000.0,1993,8,11,190208
5606,11,9897775000.0,1993,9,11,190208
5607,11,4972349400.0,1993,10,11,190208
5608,11,1825088300.0,1993,11,11,190208
5609,11,677449400.0,1993,12,11,190208
5610,11,980552960.0,1994,1,11,190208
5611,11,4342360000.0,1994,2,11,190208
5612,11,7601771500.0,1994,3,11,190208
5613,11,13527613000.0,1994,4,11,190208
5614,11,17810899000.0,1994,5,11,190208
5615,11,23461020000.0,1994,6,11,190208
5616,11,18123219000.0,1994,7,11,190208
5617,11,18434503000.0,1994,8,11,190208
5618,11,10924807000.0,1994,9,11,190208
5619,11,5011490300.0,1994,10,11,190208
5620,11,1712855000.0,1994,11,11,190208
5621,11,672389200.0,1994,12,11,190208
5622,11,1222793000.0,1995,1,11,190208
5623,11,3437777200.0,1995,2,11,190208
5624,11,10182610000.0,1995,3,11,190208
5625,11,13328947000.0,1995,4,11,190208
5626,11,16201412000.0,1995,5,11,190208
5627,11,20622051000.0,1995,6,11,190208
5628,11,17268920000.0,1995,7,11,190208
5629,11,17083691000.0,1995,8,11,190208
5630,11,7878470700.0,1995,9,11,190208
5631,11,5139437000.0,1995,10,11,190208
5632,11,2396682800.0,1995,11,11,190208
5633,11,696714050.0,1995,12,11,190208
5634,11,1502360000.0,1996,1,11,190208
5635,11,3247737900.0,1996,2,11,190208
5636,11,10804852000.0,1996,3,11,190208
5637,11,16018723000.0,1996,4,11,190208
5638,11,25627590000.0,1996,5,11,190208
5639,11,22190140000.0,1996,6,11,190208
5640,11,20837431000.0,1996,7,11,190208
5641,11,17554657000.0,1996,8,11,190208
5642,11,11239684000.0,1996,9,11,190208
5643,11,6447275500.0,1996,10,11,190208
5644,11,1970721200.0,1996,11,11,190208
5645,11,853622500.0,1996,12,11,190208
5646,11,1270739600.0,1997,1,11,190208
5647,11,2605156900.0,1997,2,11,190208
5648,11,11513991000.0,1997,3,11,190208
5649,11,14797722000.0,1997,4,11,190208
5650,11,24079616000.0,1997,5,11,190208
5651,11,26475033000.0,1997,6,11,190208
5652,11,24286560000.0,1997,7,11,190208
5653,11,17607379000.0,1997,8,11,190208
5654,11,10542467000.0,1997,9,11,190208
5655,11,6953379000.0,1997,10,11,190208
5656,11,1577842000.0,1997,11,11,190208
5657,11,777419140.0,1997,12,11,190208
5658,11,1189993100.0,1998,1,11,190208
5659,11,3436915200.0,1998,2,11,190208
5660,11,8059674600.0,1998,3,11,190208
5661,11,14721648000.0,1998,4,11,190208
5662,11,17772761000.0,1998,5,11,190208
5663,11,20641626000.0,1998,6,11,190208
5664,11,19479830000.0,1998,7,11,190208
5665,11,17998006000.0,1998,8,11,190208
5666,11,10587175000.0,1998,9,11,190208
5667,11,6023668000.0,1998,10,11,190208
5668,11,1575904900.0,1998,11,11,190208
5669,11,794964700.0,1998,12,11,190208
5670,11,1432990700.0,1999,1,11,190208
5671,11,4116600600.0,1999,2,11,190208
5672,11,8729033000.0,1999,3,11,190208
5673,11,15721747000.0,1999,4,11,190208
5674,11,23316267000.0,1999,5,11,190208
5675,11,22414828000.0,1999,6,11,190208
5676,11,22107388000.0,1999,7,11,190208
5677,11,15448279000.0,1999,8,11,190208
5678,11,9908994000.0,1999,9,11,190208
5679,11,5082934300.0,1999,10,11,190208
5680,11,2001928200.0,1999,11,11,190208
5681,11,745033500.0,1999,12,11,190208
5682,11,1242669000.0,2000,1,11,190208
5683,11,2835553300.0,2000,2,11,190208
5684,11,7858073000.0,2000,3,11,190208
5685,11,16235905000.0,2000,4,11,190208
5686,11,25711462000.0,2000,5,11,190208
5687,11,23261893000.0,2000,6,11,190208
5688,11,20444154000.0,2000,7,11,190208
5689,11,19552109000.0,2000,8,11,190208
5690,11,11497855000.0,2000,9,11,190208
5691,11,4775734000.0,2000,10,11,190208
5692,11,1609433500.0,2000,11,11,190208
5693,11,591575900.0,2000,12,11,190208
5694,11,1000498940.0,2001,1,11,190208
5695,11,3224027100.0,2001,2,11,190208
5696,11,9030685000.0,2001,3,11,190208
5697,11,15820558000.0,2001,4,11,190208
5698,11,26391644000.0,2001,5,11,190208
5699,11,29506724000.0,2001,6,11,190208
5700,11,18691596000.0,2001,7,11,190208
5701,11,16018690000.0,2001,8,11,190208
5702,11,11098214000.0,2001,9,11,190208
5703,11,5562576000.0,2001,10,11,190208
5704,11,1866217100.0,2001,11,11,190208
5705,11,806261600.0,2001,12,11,190208
5706,11,1095610400.0,2002,1,11,190208
5707,11,3116759000.0,2002,2,11,190208
5708,11,10595351000.0,2002,3,11,190208
5709,11,18202923000.0,2002,4,11,190208
5710,11,23797062000.0,2002,5,11,190208
5711,11,23913732000.0,2002,6,11,190208
5712,11,22014448000.0,2002,7,11,190208
5713,11,17455290000.0,2002,8,11,190208
5714,11,10126516000.0,2002,9,11,190208
5715,11,4660067300.0,2002,10,11,190208
5716,11,1480052400.0,2002,11,11,190208
5717,11,760081200.0,2002,12,11,190208
5718,11,1053705700.0,2003,1,11,190208
5719,11,2637606100.0,2003,2,11,190208
5720,11,11150258000.0,2003,3,11,190208
5721,11,16199870000.0,2003,4,11,190208
5722,11,25344647000.0,2003,5,11,190208
5723,11,21837007000.0,2003,6,11,190208
5724,11,22168932000.0,2003,7,11,190208
5725,11,17647479000.0,2003,8,11,190208
5726,11,13406211000.0,2003,9,11,190208
5727,11,4752774000.0,2003,10,11,190208
5728,11,1652290600.0,2003,11,11,190208
5729,11,791766300.0,2003,12,11,190208
5730,11,1425252600.0,2004,1,11,190208
5731,11,2891167700.0,2004,2,11,190208
5732,11,10516607000.0,2004,3,11,190208
5733,11,12185697000.0,2004,4,11,190208
5734,11,19864445000.0,2004,5,11,190208
5735,11,23792767000.0,2004,6,11,190208
5736,11,21425764000.0,2004,7,11,190208
5737,11,20278864000.0,2004,8,11,190208
5738,11,11335880000.0,2004,9,11,190208
5739,11,5207018000.0,2004,10,11,190208
5740,11,1413946800.0,2004,11,11,190208
5741,11,762273600.0,2004,12,11,190208
5742,11,1313097000.0,2005,1,11,190208
5743,11,3287725300.0,2005,2,11,190208
5744,11,8840704000.0,2005,3,11,190208
5745,11,17187610000.0,2005,4,11,190208
5746,11,21555905000.0,2005,5,11,190208
5747,11,25820070000.0,2005,6,11,190208
5748,11,22911887000.0,2005,7,11,190208
5749,11,19072698000.0,2005,8,11,190208
5750,11,9872855000.0,2005,9,11,190208
5751,11,5657695700.0,2005,10,11,190208
5752,11,1962014300.0,2005,11,11,190208
5753,11,582932030.0,2005,12,11,190208
5754,11,1398501900.0,2006,1,11,190208
5755,11,3398056700.0,2006,2,11,190208
5756,11,9669000000.0,2006,3,11,190208
5757,11,15674523000.0,2006,4,11,190208
5758,11,24100390000.0,2006,5,11,190208
5759,11,20678531000.0,2006,6,11,190208
5760,11,20477903000.0,2006,7,11,190208
5761,11,14367218000.0,2006,8,11,190208
5762,11,9978672000.0,2006,9,11,190208
5763,11,5311700500.0,2006,10,11,190208
5764,11,2608070100.0,2006,11,11,190208
5765,11,679075000.0,2006,12,11,190208
5766,11,1158793200.0,2007,1,11,190208
5767,11,4139686100.0,2007,2,11,190208
5768,11,11431950000.0,2007,3,11,190208
5769,11,12550195000.0,2007,4,11,190208
5770,11,19777420000.0,2007,5,11,190208
5771,11,21910990000.0,2007,6,11,190208
5772,11,20937270000.0,2007,7,11,190208
5773,11,16785863000.0,2007,8,11,190208
5774,11,10716045000.0,2007,9,11,190208
5775,11,5769721000.0,2007,10,11,190208
5776,11,1649130900.0,2007,11,11,190208
5777,11,711057400.0,2007,12,11,190208
5778,11,1270220800.0,2008,1,11,190208
5779,11,3320134100.0,2008,2,11,190208
5780,11,8189537000.0,2008,3,11,190208
5781,11,17227346000.0,2008,4,11,190208
5782,11,21017995000.0,2008,5,11,190208
5783,11,21174313000.0,2008,6,11,190208
5784,11,19410168000.0,2008,7,11,190208
5785,11,16735170000.0,2008,8,11,190208
5786,11,8040543700.0,2008,9,11,190208
5787,11,6079713000.0,2008,10,11,190208
5788,11,2014506400.0,2008,11,11,190208
5789,11,710722600.0,2008,12,11,190208
5790,11,1231248400.0,2009,1,11,190208
5791,11,3729982200.0,2009,2,11,190208
5792,11,8624096000.0,2009,3,11,190208
5793,11,15024211000.0,2009,4,11,190208
5794,11,24727224000.0,2009,5,11,190208
5795,11,24930650000.0,2009,6,11,190208
5796,11,20375660000.0,2009,7,11,190208
5797,11,18349822000.0,2009,8,11,190208
5798,11,9898662000.0,2009,9,11,190208
5799,11,4779890000.0,2009,10,11,190208
5800,11,2005557800.0,2009,11,11,190208
5801,11,695168800.0,2009,12,11,190208
5802,11,1239301200.0,2010,1,11,190208
5803,11,2856807400.0,2010,2,11,190208
5804,11,8808114000.0,2010,3,11,190208
5805,11,13081339000.0,2010,4,11,190208
5806,11,23349926000.0,2010,5,11,190208
5807,11,21185776000.0,2010,6,11,190208
5808,11,16541181000.0,2010,7,11,190208
5809,11,14307720000.0,2010,8,11,190208
5810,11,12686373000.0,2010,9,11,190208
5811,11,5640270300.0,2010,10,11,190208
5812,11,1961536100.0,2010,11,11,190208
5813,11,939460400.0,2010,12,11,190208
5814,11,1255105700.0,2011,1,11,190208
5815,11,4096514800.0,2011,2,11,190208
5816,11,10370695000.0,2011,3,11,190208
5817,11,15231526000.0,2011,4,11,190208
5818,11,19985541000.0,2011,5,11,190208
5819,11,20026001000.0,2011,6,11,190208
5820,11,22510803000.0,2011,7,11,190208
5821,11,14361953000.0,2011,8,11,190208
5822,11,9452376000.0,2011,9,11,190208
5823,11,5538960400.0,2011,10,11,190208
5824,11,1939787100.0,2011,11,11,190208
5825,11,728022800.0,2011,12,11,190208
5826,11,1519420400.0,2012,1,11,190208
5827,11,3233912000.0,2012,2,11,190208
5828,11,9408982000.0,2012,3,11,190208
5829,11,16978314000.0,2012,4,11,190208
5830,11,21799563000.0,2012,5,11,190208
5831,11,23701445000.0,2012,6,11,190208
5832,11,18794780000.0,2012,7,11,190208
5833,11,16194788000.0,2012,8,11,190208
5834,11,8862689000.0,2012,9,11,190208
5835,11,6014308400.0,2012,10,11,190208
5836,11,2163451400.0,2012,11,11,190208
5837,11,872302600.0,2012,12,11,190208
5838,11,1083587600.0,2013,1,11,190208
5839,11,2949708300.0,2013,2,11,190208
5840,11,9410374000.0,2013,3,11,190208
5841,11,19449900000.0,2013,4,11,190208
5842,11,22644863000.0,2013,5,11,190208
5843,11,25214626000.0,2013,6,11,190208
5844,11,23641231000.0,2013,7,11,190208
5845,11,12517404000.0,2013,8,11,190208
5846,11,10017185000.0,2013,9,11,190208
5847,11,4832490000.0,2013,10,11,190208
5848,11,1867905000.0,2013,11,11,190208
5849,11,705373700.0,2013,12,11,190208
5850,11,1048490000.0,2014,1,11,190208
5851,11,3397423400.0,2014,2,11,190208
5852,11,11024601000.0,2014,3,11,190208
5853,11,15837716000.0,2014,4,11,190208
5854,11,25908543000.0,2014,5,11,190208
5855,11,23609490000.0,2014,6,11,190208
5856,11,23577692000.0,2014,7,11,190208
5857,11,14398544000.0,2014,8,11,190208
5858,11,10464357000.0,2014,9,11,190208
5859,11,6461496000.0,2014,10,11,190208
5860,11,1534486800.0,2014,11,11,190208
5861,11,629579840.0,2014,12,11,190208
5862,11,1337098100.0,2015,1,11,190208
5863,11,3554369000.0,2015,2,11,190208
5864,11,9000381000.0,2015,3,11,190208
5865,11,14941313000.0,2015,4,11,190208
5866,11,18828081000.0,2015,5,11,190208
5867,11,24466410000.0,2015,6,11,190208
5868,11,21936867000.0,2015,7,11,190208
5869,11,20661252000.0,2015,8,11,190208
5870,11,10059487000.0,2015,9,11,190208
5871,11,4139541000.0,2015,10,11,190208
5872,11,1821415300.0,2015,11,11,190208
5873,11,788950800.0,2015,12,11,190208
5874,11,1124051200.0,2016,1,11,190208
5875,11,2626453800.0,2016,2,11,190208
5876,11,8421658600.0,2016,3,11,190208
5877,11,13498143000.0,2016,4,11,190208
5878,11,21724353000.0,2016,5,11,190208
5879,11,23895974000.0,2016,6,11,190208
5880,11,22045278000.0,2016,7,11,190208
5881,11,13541346000.0,2016,8,11,190208
5882,11,11573406000.0,2016,9,11,190208
5883,11,5758252000.0,2016,10,11,190208
5884,11,1896803800.0,2016,11,11,190208
5885,11,817902800.0,2016,12,11,190208
5886,11,1388260900.0,2017,1,11,190208
5887,11,4008121300.0,2017,2,11,190208
5888,11,12538503000.0,2017,3,11,190208
5889,11,15485510000.0,2017,4,11,190208
5890,11,21536788000.0,2017,5,11,190208
5891,11,21483266000.0,2017,6,11,190208
5892,11,20160131000.0,2017,7,11,190208
5893,11,14484102000.0,2017,8,11,190208
5894,11,8985549000.0,2017,9,11,190208
5895,11,5501850600.0,2017,10,11,190208
5896,11,2446960000.0,2017,11,11,190208
5897,11,630373440.0,2017,12,11,190208
5898,11,1478034600.0,2018,1,11,190208
5899,11,3910706400.0,2018,2,11,190208
5900,11,10314659000.0,2018,3,11,190208
5901,11,13715853000.0,2018,4,11,190208
5902,11,19104297000.0,2018,5,11,190208
5903,11,22536942000.0,2018,6,11,190208
5904,11,20671392000.0,2018,7,11,190208
5905,11,15867878000.0,2018,8,11,190208
5906,11,12919587000.0,2018,9,11,190208
5907,11,4640618500.0,2018,10,11,190208
5908,11,1749076200.0,2018,11,11,190208
5909,11,669398700.0,2018,12,11,190208
5910,11,1248029200.0,2019,1,11,190208
5911,11,3591397000.0,2019,2,11,190208
5912,11,7089934300.0,2019,3,11,190208
5913,11,16651705000.0,2019,4,11,190208
5914,11,17051232000.0,2019,5,11,190208
5915,11,27530703000.0,2019,6,11,190208
5916,11,25353691000.0,2019,7,11,190208
5917,11,22233140000.0,2019,8,11,190208
5918,11,10386071000.0,2019,9,11,190208
5919,11,5427969500.0,2019,10,11,190208
5920,11,1303073700.0,2019,11,11,190208
5921,11,650013950.0,2019,12,11,190208
5922,11,1565870800.0,2020,1,11,190208
5923,11,3778755000.0,2020,2,11,190208
5924,11,10285272000.0,2020,3,11,190208
5925,11,14450138000.0,2020,4,11,190208
5926,11,22350930000.0,2020,5,11,190208
5927,11,25228673000.0,2020,6,11,190208
5928,11,23210950000.0,2020,7,11,190208
5929,11,19245726000.0,2020,8,11,190208
5930,11,10341277000.0,2020,9,11,190208
5931,11,5428937000.0,2020,10,11,190208
5932,11,2013339400.0,2020,11,11,190208
5933,11,709407000.0,2020,12,11,190208
5934,11,1271897600.0,2021,1,11,190208
5935,11,3174577000.0,2021,2,11,190208
5936,11,10044280000.0,2021,3,11,190208
5937,11,15835265000.0,2021,4,11,190208
5938,11,21236163000.0,2021,5,11,190208
5939,11,22395384000.0,2021,6,11,190208
5940,11,20396962000.0,2021,7,11,190208
5941,11,18047054000.0,2021,8,11,190208
5942,11,10833892000.0,2021,9,11,190208
5943,11,5160623600.0,2021,10,11,190208
5944,11,2103059100.0,2021,11,11,190208
5945,11,743152600.0,2021,12,11,190208
5946,11,1200946700.0,2022,1,11,190208
5947,11,2945562400.0,2022,2,11,190208
5948,11,7773539000.0,2022,3,11,190208
5949,11,17245350000.0,2022,4,11,190208
5950,11,26437337000.0,2022,5,11,190208
5951,11,28328620000.0,2022,6,11,190208
5952,11,18595686000.0,2022,7,11,190208
5953,11,13324351000.0,2022,8,11,190208
5954,11,9495786000.0,2022,9,11,190208
5955,11,5271206400.0,2022,10,11,190208
5956,11,1778791200.0,2022,11,11,190208
5957,11,810024450.0,2022,12,11,190208
5958,11,997428600.0,2023,1,11,190208
5959,11,3772358700.0,2023,2,11,190208
5960,11,10196411000.0,2023,3,11,190208
5961,11,17329950000.0,2023,4,11,190208
5962,11,16204038000.0,2023,5,11,190208
5963,11,16856912000.0,2023,6,11,190208
5964,11,18305815000.0,2023,7,11,190208
5965,11,15771614000.0,2023,8,11,190208
5966,11,11550552000.0,2023,9,11,190208
5967,11,5958131700.0,2023,10,11,190208
5968,11,1861888900.0,2023,11,11,190208
5969,11,827028160.0,2023,12,11,190208
5970,11,1581398800.0,2024,1,11,190208
5971,11,3230452700.0,2024,2,11,190208
5972,11,6825452000.0,2024,3,11,190208
5973,12,719011500.0,1979,1,12,190206
5974,12,3405533000.0,1979,2,12,190206
5975,12,5894132000.0,1979,3,12,190206
5976,12,10973565000.0,1979,4,12,190206
5977,12,17103252000.0,1979,5,12,190206
5978,12,22580976000.0,1979,6,12,190206
5979,12,23643144000.0,1979,7,12,190206
5980,12,17779556000.0,1979,8,12,190206
5981,12,12267084000.0,1979,9,12,190206
5982,12,3673905000.0,1979,10,12,190206
5983,12,1095812100.0,1979,11,12,190206
5984,12,544444300.0,1979,12,12,190206
5985,12,824053760.0,1980,1,12,190206
5986,12,2270214400.0,1980,2,12,190206
5987,12,5646649300.0,1980,3,12,190206
5988,12,10713209000.0,1980,4,12,190206
5989,12,12830435000.0,1980,5,12,190206
5990,12,21395556000.0,1980,6,12,190206
5991,12,21847460000.0,1980,7,12,190206
5992,12,17705077000.0,1980,8,12,190206
5993,12,11483897000.0,1980,9,12,190206
5994,12,3735995600.0,1980,10,12,190206
5995,12,1204595000.0,1980,11,12,190206
5996,12,698306200.0,1980,12,12,190206
5997,12,539482700.0,1981,1,12,190206
5998,12,2128511000.0,1981,2,12,190206
5999,12,5576678400.0,1981,3,12,190206
6000,12,13970413000.0,1981,4,12,190206
6001,12,18405159000.0,1981,5,12,190206
6002,12,29403742000.0,1981,6,12,190206
6003,12,20529291000.0,1981,7,12,190206
6004,12,17566384000.0,1981,8,12,190206
6005,12,11065271000.0,1981,9,12,190206
6006,12,4526620700.0,1981,10,12,190206
6007,12,1323840400.0,1981,11,12,190206
6008,12,473580540.0,1981,12,12,190206
6009,12,840833150.0,1982,1,12,190206
6010,12,3638712300.0,1982,2,12,190206
6011,12,6729457700.0,1982,3,12,190206
6012,12,10875180000.0,1982,4,12,190206
6013,12,17581320000.0,1982,5,12,190206
6014,12,19260010000.0,1982,6,12,190206
6015,12,21734478000.0,1982,7,12,190206
6016,12,20619432000.0,1982,8,12,190206
6017,12,9097878000.0,1982,9,12,190206
6018,12,4670992400.0,1982,10,12,190206
6019,12,1082909400.0,1982,11,12,190206
6020,12,412568400.0,1982,12,12,190206
6021,12,857535700.0,1983,1,12,190206
6022,12,2311130600.0,1983,2,12,190206
6023,12,6542942000.0,1983,3,12,190206
6024,12,9963993000.0,1983,4,12,190206
6025,12,16060119000.0,1983,5,12,190206
6026,12,25863823000.0,1983,6,12,190206
6027,12,26139400000.0,1983,7,12,190206
6028,12,19544960000.0,1983,8,12,190206
6029,12,12176490000.0,1983,9,12,190206
6030,12,4015393300.0,1983,10,12,190206
6031,12,958294660.0,1983,11,12,190206
6032,12,520368200.0,1983,12,12,190206
6033,12,828405400.0,1984,1,12,190206
6034,12,1973061100.0,1984,2,12,190206
6035,12,6626816500.0,1984,3,12,190206
6036,12,11243652000.0,1984,4,12,190206
6037,12,22141827000.0,1984,5,12,190206
6038,12,28109384000.0,1984,6,12,190206
6039,12,23217926000.0,1984,7,12,190206
6040,12,19022768000.0,1984,8,12,190206
6041,12,12708056000.0,1984,9,12,190206
6042,12,4934364700.0,1984,10,12,190206
6043,12,1359357200.0,1984,11,12,190206
6044,12,438407650.0,1984,12,12,190206
6045,12,597844000.0,1985,1,12,190206
6046,12,2895057000.0,1985,2,12,190206
6047,12,5492257000.0,1985,3,12,190206
6048,12,11188472000.0,1985,4,12,190206
6049,12,16724479000.0,1985,5,12,190206
6050,12,22242310000.0,1985,6,12,190206
6051,12,21800806000.0,1985,7,12,190206
6052,12,16759091000.0,1985,8,12,190206
6053,12,11048920000.0,1985,9,12,190206
6054,12,4888598000.0,1985,10,12,190206
6055,12,1361062800.0,1985,11,12,190206
6056,12,356042140.0,1985,12,12,190206
6057,12,703939100.0,1986,1,12,190206
6058,12,2900645000.0,1986,2,12,190206
6059,12,8506755600.0,1986,3,12,190206
6060,12,12559689000.0,1986,4,12,190206
6061,12,20323783000.0,1986,5,12,190206
6062,12,24159222000.0,1986,6,12,190206
6063,12,26064940000.0,1986,7,12,190206
6064,12,15071048000.0,1986,8,12,190206
6065,12,10849220000.0,1986,9,12,190206
6066,12,4731181600.0,1986,10,12,190206
6067,12,1252532100.0,1986,11,12,190206
6068,12,385179500.0,1986,12,12,190206
6069,12,689738940.0,1987,1,12,190206
6070,12,2339925200.0,1987,2,12,190206
6071,12,6102116000.0,1987,3,12,190206
6072,12,11191548000.0,1987,4,12,190206
6073,12,17476045000.0,1987,5,12,190206
6074,12,17353497000.0,1987,6,12,190206
6075,12,23931105000.0,1987,7,12,190206
6076,12,20063586000.0,1987,8,12,190206
6077,12,9579084000.0,1987,9,12,190206
6078,12,4132032800.0,1987,10,12,190206
6079,12,1114017900.0,1987,11,12,190206
6080,12,464535970.0,1987,12,12,190206
6081,12,774112900.0,1988,1,12,190206
6082,12,1756817000.0,1988,2,12,190206
6083,12,5457336300.0,1988,3,12,190206
6084,12,9438735000.0,1988,4,12,190206
6085,12,17532563000.0,1988,5,12,190206
6086,12,24039582000.0,1988,6,12,190206
6087,12,24994361000.0,1988,7,12,190206
6088,12,15290442000.0,1988,8,12,190206
6089,12,11640612000.0,1988,9,12,190206
6090,12,3991703800.0,1988,10,12,190206
6091,12,1198540400.0,1988,11,12,190206
6092,12,384643870.0,1988,12,12,190206
6093,12,1071965800.0,1989,1,12,190206
6094,12,2574339600.0,1989,2,12,190206
6095,12,7499057700.0,1989,3,12,190206
6096,12,10595575000.0,1989,4,12,190206
6097,12,16875562000.0,1989,5,12,190206
6098,12,22135603000.0,1989,6,12,190206
6099,12,24594670000.0,1989,7,12,190206
6100,12,15531502000.0,1989,8,12,190206
6101,12,8478893000.0,1989,9,12,190206
6102,12,3853499100.0,1989,10,12,190206
6103,12,1243576300.0,1989,11,12,190206
6104,12,393730460.0,1989,12,12,190206
6105,12,760922200.0,1990,1,12,190206
6106,12,2266351000.0,1990,2,12,190206
6107,12,5582265300.0,1990,3,12,190206
6108,12,12154528000.0,1990,4,12,190206
6109,12,16982057000.0,1990,5,12,190206
6110,12,27465507000.0,1990,6,12,190206
6111,12,24505254000.0,1990,7,12,190206
6112,12,17913880000.0,1990,8,12,190206
6113,12,8823257000.0,1990,9,12,190206
6114,12,4785712600.0,1990,10,12,190206
6115,12,1570614100.0,1990,11,12,190206
6116,12,440388030.0,1990,12,12,190206
6117,12,883918600.0,1991,1,12,190206
6118,12,2224889000.0,1991,2,12,190206
6119,12,5962750000.0,1991,3,12,190206
6120,12,9040478000.0,1991,4,12,190206
6121,12,15263986000.0,1991,5,12,190206
6122,12,21748240000.0,1991,6,12,190206
6123,12,23226532000.0,1991,7,12,190206
6124,12,18307373000.0,1991,8,12,190206
6125,12,9019050000.0,1991,9,12,190206
6126,12,4889692700.0,1991,10,12,190206
6127,12,1173707100.0,1991,11,12,190206
6128,12,414940000.0,1991,12,12,190206
6129,12,779589300.0,1992,1,12,190206
6130,12,2577476000.0,1992,2,12,190206
6131,12,5506959000.0,1992,3,12,190206
6132,12,12871325000.0,1992,4,12,190206
6133,12,21076023000.0,1992,5,12,190206
6134,12,25229054000.0,1992,6,12,190206
6135,12,22943894000.0,1992,7,12,190206
6136,12,14040849000.0,1992,8,12,190206
6137,12,11945994000.0,1992,9,12,190206
