,hucmask,ssr,year,month,objid,huc6
2612,5,499721020.0,2016,1,5,190503
2613,5,4612295000.0,2016,2,5,190503
2614,5,19996418000.0,2016,3,5,190503
2615,5,39366545000.0,2016,4,5,190503
2616,5,74584760000.0,2016,5,5,190503
2617,5,96823500000.0,2016,6,5,190503
2618,5,79681500000.0,2016,7,5,190503
2619,5,52115132000.0,2016,8,5,190503
2620,5,31705752000.0,2016,9,5,190503
2621,5,14354847000.0,2016,10,5,190503
2622,5,1809661700.0,2016,11,5,190503
2623,5,39786720.0,2016,12,5,190503
2624,5,519436000.0,2017,1,5,190503
2625,5,4193431800.0,2017,2,5,190503
2626,5,20286583000.0,2017,3,5,190503
2627,5,44879170000.0,2017,4,5,190503
2628,5,79614280000.0,2017,5,5,190503
2629,5,89088260000.0,2017,6,5,190503
2630,5,75494540000.0,2017,7,5,190503
2631,5,45048590000.0,2017,8,5,190503
2632,5,26890641000.0,2017,9,5,190503
2633,5,8488057000.0,2017,10,5,190503
2634,5,923739900.0,2017,11,5,190503
2635,5,22988852.0,2017,12,5,190503
2636,5,620686660.0,2018,1,5,190503
2637,5,3896747300.0,2018,2,5,190503
2638,5,13862059000.0,2018,3,5,190503
2639,5,37021470000.0,2018,4,5,190503
2640,5,62706463000.0,2018,5,5,190503
2641,5,93088290000.0,2018,6,5,190503
2642,5,76439770000.0,2018,7,5,190503
2643,5,44195455000.0,2018,8,5,190503
2644,5,30666207000.0,2018,9,5,190503
2645,5,14175112000.0,2018,10,5,190503
2646,5,1598552600.0,2018,11,5,190503
2647,5,21309408.0,2018,12,5,190503
2648,5,499269900.0,2019,1,5,190503
2649,5,2971693600.0,2019,2,5,190503
2650,5,12362647000.0,2019,3,5,190503
2651,5,35684660000.0,2019,4,5,190503
2652,5,67663036000.0,2019,5,5,190503
2653,5,101350810000.0,2019,6,5,190503
2654,5,75763690000.0,2019,7,5,190503
2655,5,50390053000.0,2019,8,5,190503
2656,5,30229391000.0,2019,9,5,190503
2657,5,11089031000.0,2019,10,5,190503
2658,5,2075112100.0,2019,11,5,190503
2659,5,30255098.0,2019,12,5,190503
2660,5,634102660.0,2020,1,5,190503
2661,5,4630686000.0,2020,2,5,190503
2662,5,14504618000.0,2020,3,5,190503
2663,5,29676347000.0,2020,4,5,190503
2664,5,81245520000.0,2020,5,5,190503
2665,5,89980190000.0,2020,6,5,190503
2666,5,74000070000.0,2020,7,5,190503
2667,5,64688177000.0,2020,8,5,190503
2668,5,25170751000.0,2020,9,5,190503
2669,5,11613020000.0,2020,10,5,190503
2670,5,1102522200.0,2020,11,5,190503
2671,5,25381892.0,2020,12,5,190503
2672,5,523940130.0,2021,1,5,190503
2673,5,5774149600.0,2021,2,5,190503
2674,5,15203654000.0,2021,3,5,190503
2675,5,33068347000.0,2021,4,5,190503
2676,5,81836655000.0,2021,5,5,190503
2677,5,75747280000.0,2021,6,5,190503
2678,5,52433060000.0,2021,7,5,190503
2679,5,41187123000.0,2021,8,5,190503
2680,5,26612965000.0,2021,9,5,190503
2681,5,12702236000.0,2021,10,5,190503
2682,5,1141573200.0,2021,11,5,190503
2683,5,28482860.0,2021,12,5,190503
2684,5,534693920.0,2022,1,5,190503
2685,5,4576558600.0,2022,2,5,190503
2686,5,18226774000.0,2022,3,5,190503
2687,5,39352476000.0,2022,4,5,190503
2688,5,70504595000.0,2022,5,5,190503
2689,5,90316235000.0,2022,6,5,190503
2690,5,81708260000.0,2022,7,5,190503
2691,5,44645330000.0,2022,8,5,190503
2692,5,26100271000.0,2022,9,5,190503
2693,5,10930872000.0,2022,10,5,190503
2694,5,1208215900.0,2022,11,5,190503
2695,5,23712972.0,2022,12,5,190503
2696,5,427886400.0,2023,1,5,190503
2697,5,13586978000.0,2023,3,5,190503
2698,5,36601295000.0,2023,4,5,190503
2699,5,62433410000.0,2023,5,5,190503
2700,5,75430840000.0,2023,6,5,190503
2701,5,60854243000.0,2023,7,5,190503
2702,5,45886927000.0,2023,8,5,190503
2703,5,26000351000.0,2023,9,5,190503
2704,5,14180565000.0,2023,10,5,190503
2705,5,1133733200.0,2023,11,5,190503
2706,5,27362398.0,2023,12,5,190503
2707,5,559421700.0,2024,1,5,190503
2708,5,3766556400.0,2024,2,5,190503
2709,5,14673144000.0,2024,3,5,190503
2710,6,1175836700.0,1979,1,6,190103
2711,6,3310927400.0,1979,2,6,190103
2712,6,5706299400.0,1979,3,6,190103
2713,6,15589208000.0,1979,4,6,190103
2714,6,15519218000.0,1979,5,6,190103
2715,6,18309554000.0,1979,6,6,190103
2716,6,20984041000.0,1979,7,6,190103
2717,6,22919135000.0,1979,8,6,190103
2718,6,10082015000.0,1979,9,6,190103
2719,6,3847218200.0,1979,10,6,190103
2720,6,1499685500.0,1979,11,6,190103
2721,6,586197600.0,1979,12,6,190103
2722,6,1045725440.0,1980,1,6,190103
2723,6,2623677200.0,1980,2,6,190103
2724,6,5956508700.0,1980,3,6,190103
2725,6,8492978000.0,1980,4,6,190103
2726,6,18814155000.0,1980,5,6,190103
2727,6,26897582000.0,1980,6,6,190103
2728,6,19052913000.0,1980,7,6,190103
2729,6,20143448000.0,1980,8,6,190103
2730,6,9461631000.0,1980,9,6,190103
2731,6,3226683000.0,1980,10,6,190103
2732,6,1125420900.0,1980,11,6,190103
2733,6,761292540.0,1980,12,6,190103
2734,6,870557700.0,1981,1,6,190103
2735,6,2377206300.0,1981,2,6,190103
2736,6,6321142000.0,1981,3,6,190103
2737,6,12335278000.0,1981,4,6,190103
2738,6,18329141000.0,1981,5,6,190103
2739,6,26475060000.0,1981,6,6,190103
2740,6,21585027000.0,1981,7,6,190103
2741,6,15893778000.0,1981,8,6,190103
2742,6,8429317000.0,1981,9,6,190103
2743,6,3426591500.0,1981,10,6,190103
2744,6,1300011900.0,1981,11,6,190103
2745,6,737662400.0,1981,12,6,190103
2746,6,1135947400.0,1982,1,6,190103
2747,6,2929114400.0,1982,2,6,190103
2748,6,6571007000.0,1982,3,6,190103
2749,6,10803099000.0,1982,4,6,190103
2750,6,14979329000.0,1982,5,6,190103
2751,6,25523272000.0,1982,6,6,190103
2752,6,26135202000.0,1982,7,6,190103
2753,6,18941160000.0,1982,8,6,190103
2754,6,10687750000.0,1982,9,6,190103
2755,6,3405929000.0,1982,10,6,190103
2756,6,1393508100.0,1982,11,6,190103
2757,6,598211260.0,1982,12,6,190103
2758,6,856589440.0,1983,1,6,190103
2759,6,2089360600.0,1983,2,6,190103
2760,6,7314953000.0,1983,3,6,190103
2761,6,12239223000.0,1983,4,6,190103
2762,6,14889716000.0,1983,5,6,190103
2763,6,24624044000.0,1983,6,6,190103
2764,6,23801328000.0,1983,7,6,190103
2765,6,14663305000.0,1983,8,6,190103
2766,6,11406184000.0,1983,9,6,190103
2767,6,3372578000.0,1983,10,6,190103
2768,6,1517331500.0,1983,11,6,190103
2769,6,957643500.0,1983,12,6,190103
2770,6,801254800.0,1984,1,6,190103
2771,6,1917840300.0,1984,2,6,190103
2772,6,5633050600.0,1984,3,6,190103
2773,6,12665377000.0,1984,4,6,190103
2774,6,21297328000.0,1984,5,6,190103
2775,6,23901034000.0,1984,6,6,190103
2776,6,23112907000.0,1984,7,6,190103
2777,6,18866620000.0,1984,8,6,190103
2778,6,12706343000.0,1984,9,6,190103
2779,6,4708553000.0,1984,10,6,190103
2780,6,1383419100.0,1984,11,6,190103
2781,6,609108160.0,1984,12,6,190103
2782,6,651493300.0,1985,1,6,190103
2783,6,2293269500.0,1985,2,6,190103
2784,6,6012224500.0,1985,3,6,190103
2785,6,10097207000.0,1985,4,6,190103
2786,6,13385542000.0,1985,5,6,190103
2787,6,21310409000.0,1985,6,6,190103
2788,6,24293760000.0,1985,7,6,190103
2789,6,17322957000.0,1985,8,6,190103
2790,6,12976790000.0,1985,9,6,190103
2791,6,3624195600.0,1985,10,6,190103
2792,6,1733847800.0,1985,11,6,190103
2793,6,512864580.0,1985,12,6,190103
2794,6,768795260.0,1986,1,6,190103
2795,6,3128360400.0,1986,2,6,190103
2796,6,4893742000.0,1986,3,6,190103
2797,6,10145283000.0,1986,4,6,190103
2798,6,15711413000.0,1986,5,6,190103
2799,6,24070693000.0,1986,6,6,190103
2800,6,22868543000.0,1986,7,6,190103
2801,6,15033924000.0,1986,8,6,190103
2802,6,14874008000.0,1986,9,6,190103
2803,6,3675776000.0,1986,10,6,190103
2804,6,1433602300.0,1986,11,6,190103
2805,6,481849600.0,1986,12,6,190103
2806,6,898706600.0,1987,1,6,190103
2807,6,1978777300.0,1987,2,6,190103
2808,6,6857854000.0,1987,3,6,190103
2809,6,8791100000.0,1987,4,6,190103
2810,6,14385451000.0,1987,5,6,190103
2811,6,18160617000.0,1987,6,6,190103
2812,6,26656625000.0,1987,7,6,190103
2813,6,22997443000.0,1987,8,6,190103
2814,6,7508154400.0,1987,9,6,190103
2815,6,3289629200.0,1987,10,6,190103
2816,6,1028778500.0,1987,11,6,190103
2817,6,625060350.0,1987,12,6,190103
2818,6,1163271800.0,1988,1,6,190103
2819,6,2035480800.0,1988,2,6,190103
2820,6,4843814400.0,1988,3,6,190103
2821,6,10957495000.0,1988,4,6,190103
2822,6,17775260000.0,1988,5,6,190103
2823,6,24101245000.0,1988,6,6,190103
2824,6,18433040000.0,1988,7,6,190103
2825,6,14712223000.0,1988,8,6,190103
2826,6,10870893000.0,1988,9,6,190103
2827,6,2894685700.0,1988,10,6,190103
2828,6,1097006100.0,1988,11,6,190103
2829,6,569196540.0,1988,12,6,190103
2830,6,947004160.0,1989,1,6,190103
2831,6,3703727600.0,1989,2,6,190103
2832,6,6889214000.0,1989,3,6,190103
2833,6,14417400000.0,1989,4,6,190103
2834,6,18811736000.0,1989,5,6,190103
2835,6,25329449000.0,1989,6,6,190103
2836,6,26649930000.0,1989,7,6,190103
2837,6,22726654000.0,1989,8,6,190103
2838,6,11286616000.0,1989,9,6,190103
2839,6,3603136500.0,1989,10,6,190103
2840,6,1106177400.0,1989,11,6,190103
2841,6,465204800.0,1989,12,6,190103
2842,6,1080138200.0,1990,1,6,190103
2843,6,2165836000.0,1990,2,6,190103
2844,6,5870068700.0,1990,3,6,190103
2845,6,13543257000.0,1990,4,6,190103
2846,6,20755026000.0,1990,5,6,190103
2847,6,22923108000.0,1990,6,6,190103
2848,6,24776999000.0,1990,7,6,190103
2849,6,18824215000.0,1990,8,6,190103
2850,6,7643217000.0,1990,9,6,190103
2851,6,4085049300.0,1990,10,6,190103
2852,6,1316982000.0,1990,11,6,190103
2853,6,626614340.0,1990,12,6,190103
2854,6,1069316860.0,1991,1,6,190103
2855,6,2054813800.0,1991,2,6,190103
2856,6,6638997500.0,1991,3,6,190103
2857,6,10076105000.0,1991,4,6,190103
2858,6,17854652000.0,1991,5,6,190103
2859,6,28079120000.0,1991,6,6,190103
2860,6,20886774000.0,1991,7,6,190103
2861,6,14433862000.0,1991,8,6,190103
2862,6,6963492000.0,1991,9,6,190103
2863,6,4129092000.0,1991,10,6,190103
2864,6,1016844800.0,1991,11,6,190103
2865,6,470803140.0,1991,12,6,190103
2866,6,721773800.0,1992,1,6,190103
2867,6,2275547400.0,1992,2,6,190103
2868,6,5781609000.0,1992,3,6,190103
2869,6,11189384000.0,1992,4,6,190103
2870,6,15877988000.0,1992,5,6,190103
2871,6,24971010000.0,1992,6,6,190103
2872,6,20069118000.0,1992,7,6,190103
2873,6,17602038000.0,1992,8,6,190103
2874,6,8555824600.0,1992,9,6,190103
2875,6,3432467000.0,1992,10,6,190103
2876,6,1065998340.0,1992,11,6,190103
2877,6,685151170.0,1992,12,6,190103
2878,6,1013229800.0,1993,1,6,190103
2879,6,2609365000.0,1993,2,6,190103
2880,6,6519537700.0,1993,3,6,190103
2881,6,12851279000.0,1993,4,6,190103
2882,6,22526013000.0,1993,5,6,190103
2883,6,28378341000.0,1993,6,6,190103
2884,6,27178930000.0,1993,7,6,190103
2885,6,19909618000.0,1993,8,6,190103
2886,6,10727760000.0,1993,9,6,190103
2887,6,4207935000.0,1993,10,6,190103
2888,6,1218371100.0,1993,11,6,190103
2889,6,522539840.0,1993,12,6,190103
2890,6,959966850.0,1994,1,6,190103
2891,6,3142914300.0,1994,2,6,190103
2892,6,5182738400.0,1994,3,6,190103
2893,6,12398254000.0,1994,4,6,190103
2894,6,16704786000.0,1994,5,6,190103
2895,6,23105638000.0,1994,6,6,190103
2896,6,24106586000.0,1994,7,6,190103
2897,6,24108340000.0,1994,8,6,190103
2898,6,10116097000.0,1994,9,6,190103
2899,6,3535101400.0,1994,10,6,190103
2900,6,1333275600.0,1994,11,6,190103
2901,6,633237950.0,1994,12,6,190103
2902,6,1058136960.0,1995,1,6,190103
2903,6,2916941800.0,1995,2,6,190103
2904,6,5715099600.0,1995,3,6,190103
2905,6,12183878000.0,1995,4,6,190103
2906,6,22205288000.0,1995,5,6,190103
2907,6,25958994000.0,1995,6,6,190103
2908,6,20570989000.0,1995,7,6,190103
2909,6,19095286000.0,1995,8,6,190103
2910,6,12140802000.0,1995,9,6,190103
2911,6,3549401600.0,1995,10,6,190103
2912,6,1357038700.0,1995,11,6,190103
2913,6,580013440.0,1995,12,6,190103
2914,6,1496512500.0,1996,1,6,190103
2915,6,2455485700.0,1996,2,6,190103
2916,6,7555752000.0,1996,3,6,190103
2917,6,12219914000.0,1996,4,6,190103
2918,6,23914949000.0,1996,5,6,190103
2919,6,24181207000.0,1996,6,6,190103
2920,6,25791246000.0,1996,7,6,190103
2921,6,15568165000.0,1996,8,6,190103
2922,6,11922495000.0,1996,9,6,190103
2923,6,3165892000.0,1996,10,6,190103
2924,6,1677488100.0,1996,11,6,190103
2925,6,761539100.0,1996,12,6,190103
2926,6,1031895600.0,1997,1,6,190103
2927,6,1888700500.0,1997,2,6,190103
2928,6,5960548400.0,1997,3,6,190103
2929,6,11248253000.0,1997,4,6,190103
2930,6,21010483000.0,1997,5,6,190103
2931,6,26100183000.0,1997,6,6,190103
2932,6,22570287000.0,1997,7,6,190103
2933,6,20702430000.0,1997,8,6,190103
2934,6,11745327000.0,1997,9,6,190103
2935,6,4867831000.0,1997,10,6,190103
2936,6,1453999600.0,1997,11,6,190103
2937,6,464780220.0,1997,12,6,190103
2938,6,976984060.0,1998,1,6,190103
2939,6,2317131300.0,1998,2,6,190103
2940,6,6949744000.0,1998,3,6,190103
2941,6,10469357000.0,1998,4,6,190103
2942,6,18219645000.0,1998,5,6,190103
2943,6,28295688000.0,1998,6,6,190103
2944,6,23632134000.0,1998,7,6,190103
2945,6,18513120000.0,1998,8,6,190103
2946,6,9734486000.0,1998,9,6,190103
2947,6,4465188400.0,1998,10,6,190103
2948,6,1655108700.0,1998,11,6,190103
2949,6,691275970.0,1998,12,6,190103
2950,6,918323600.0,1999,1,6,190103
2951,6,2279027700.0,1999,2,6,190103
2952,6,6047359000.0,1999,3,6,190103
2953,6,9156196000.0,1999,4,6,190103
2954,6,15287741000.0,1999,5,6,190103
2955,6,22714278000.0,1999,6,6,190103
2956,6,25646526000.0,1999,7,6,190103
2957,6,19266497000.0,1999,8,6,190103
2958,6,7981672000.0,1999,9,6,190103
2959,6,2822347000.0,1999,10,6,190103
2960,6,1106152000.0,1999,11,6,190103
2961,6,490578880.0,1999,12,6,190103
2962,6,953954050.0,2000,1,6,190103
2963,6,2817066800.0,2000,2,6,190103
2964,6,4993813500.0,2000,3,6,190103
2965,6,10222246000.0,2000,4,6,190103
2966,6,18386008000.0,2000,5,6,190103
2967,6,24653683000.0,2000,6,6,190103
2968,6,19410970000.0,2000,7,6,190103
2969,6,18898594000.0,2000,8,6,190103
2970,6,9191888000.0,2000,9,6,190103
2971,6,3807234000.0,2000,10,6,190103
2972,6,1121637500.0,2000,11,6,190103
2973,6,660959600.0,2000,12,6,190103
2974,6,693487000.0,2001,1,6,190103
2975,6,2704496400.0,2001,2,6,190103
2976,6,5992092000.0,2001,3,6,190103
2977,6,11146918000.0,2001,4,6,190103
2978,6,14205583000.0,2001,5,6,190103
2979,6,22979437000.0,2001,6,6,190103
2980,6,20324004000.0,2001,7,6,190103
2981,6,18577838000.0,2001,8,6,190103
2982,6,8641044000.0,2001,9,6,190103
2983,6,3759113000.0,2001,10,6,190103
2984,6,1312015100.0,2001,11,6,190103
2985,6,593282800.0,2001,12,6,190103
2986,6,897082500.0,2002,1,6,190103
2987,6,2278563800.0,2002,2,6,190103
2988,6,8556439600.0,2002,3,6,190103
2989,6,15150624000.0,2002,4,6,190103
2990,6,18152000000.0,2002,5,6,190103
2991,6,23761062000.0,2002,6,6,190103
2992,6,19385436000.0,2002,7,6,190103
2993,6,15421287000.0,2002,8,6,190103
2994,6,10314306000.0,2002,9,6,190103
2995,6,3757022000.0,2002,10,6,190103
2996,6,1409311500.0,2002,11,6,190103
2997,6,661751040.0,2002,12,6,190103
2998,6,880973800.0,2003,1,6,190103
2999,6,2310727000.0,2003,2,6,190103
3000,6,6925336000.0,2003,3,6,190103
3001,6,13475362000.0,2003,4,6,190103
3002,6,20008813000.0,2003,5,6,190103
3003,6,22209806000.0,2003,6,6,190103
3004,6,23270975000.0,2003,7,6,190103
3005,6,19674130000.0,2003,8,6,190103
3006,6,9270902000.0,2003,9,6,190103
3007,6,5241270300.0,2003,10,6,190103
3008,6,1551465700.0,2003,11,6,190103
3009,6,509402620.0,2003,12,6,190103
3010,6,1016549200.0,2004,1,6,190103
3011,6,2386769000.0,2004,2,6,190103
3012,6,5958199000.0,2004,3,6,190103
3013,6,10885450000.0,2004,4,6,190103
3014,6,24912818000.0,2004,5,6,190103
3015,6,30577103000.0,2004,6,6,190103
3016,6,24121760000.0,2004,7,6,190103
3017,6,24649003000.0,2004,8,6,190103
3018,6,11306121000.0,2004,9,6,190103
3019,6,5095936000.0,2004,10,6,190103
3020,6,1133663000.0,2004,11,6,190103
3021,6,595216060.0,2004,12,6,190103
3022,6,834386700.0,2005,1,6,190103
3023,6,1990038500.0,2005,2,6,190103
3024,6,6759061500.0,2005,3,6,190103
3025,6,12707580000.0,2005,4,6,190103
3026,6,25009210000.0,2005,5,6,190103
3027,6,27968332000.0,2005,6,6,190103
3028,6,21015362000.0,2005,7,6,190103
3029,6,18264216000.0,2005,8,6,190103
3030,6,9320104000.0,2005,9,6,190103
3031,6,4293423000.0,2005,10,6,190103
3032,6,1254049300.0,2005,11,6,190103
3033,6,596645760.0,2005,12,6,190103
3034,6,883067260.0,2006,1,6,190103
3035,6,3009668900.0,2006,2,6,190103
3036,6,7617532000.0,2006,3,6,190103
3037,6,9545485000.0,2006,4,6,190103
3038,6,15737121000.0,2006,5,6,190103
3039,6,23348873000.0,2006,6,6,190103
3040,6,21524822000.0,2006,7,6,190103
3041,6,12000016000.0,2006,8,6,190103
3042,6,9408429000.0,2006,9,6,190103
3043,6,4466530300.0,2006,10,6,190103
3044,6,2275247900.0,2006,11,6,190103
3045,6,430256580.0,2006,12,6,190103
3046,6,892775200.0,2007,1,6,190103
3047,6,2653840400.0,2007,2,6,190103
3048,6,5243221000.0,2007,3,6,190103
3049,6,10977427000.0,2007,4,6,190103
3050,6,15932137000.0,2007,5,6,190103
3051,6,24278671000.0,2007,6,6,190103
3052,6,20260520000.0,2007,7,6,190103
3053,6,20688146000.0,2007,8,6,190103
3054,6,9247050000.0,2007,9,6,190103
3055,6,4032444400.0,2007,10,6,190103
3056,6,1181686100.0,2007,11,6,190103
3057,6,653456400.0,2007,12,6,190103
3058,6,1021304500.0,2008,1,6,190103
3059,6,2063070800.0,2008,2,6,190103
3060,6,5653261000.0,2008,3,6,190103
3061,6,10602363000.0,2008,4,6,190103
3062,6,18046980000.0,2008,5,6,190103
3063,6,23785849000.0,2008,6,6,190103
3064,6,17713870000.0,2008,7,6,190103
3065,6,16302141000.0,2008,8,6,190103
3066,6,7922856000.0,2008,9,6,190103
3067,6,3348535800.0,2008,10,6,190103
3068,6,1119219000.0,2008,11,6,190103
3069,6,781854300.0,2008,12,6,190103
3070,6,953521300.0,2009,1,6,190103
3071,6,2848448300.0,2009,2,6,190103
3072,6,5921381400.0,2009,3,6,190103
3073,6,12280823000.0,2009,4,6,190103
3074,6,23757844000.0,2009,5,6,190103
3075,6,29083510000.0,2009,6,6,190103
3076,6,28232634000.0,2009,7,6,190103
3077,6,14038530000.0,2009,8,6,190103
3078,6,9290101000.0,2009,9,6,190103
3079,6,5263082000.0,2009,10,6,190103
3080,6,1180770800.0,2009,11,6,190103
3081,6,733668740.0,2009,12,6,190103
3082,6,951883100.0,2010,1,6,190103
3083,6,2504067800.0,2010,2,6,190103
3084,6,4917184500.0,2010,3,6,190103
3085,6,12136290000.0,2010,4,6,190103
3086,6,25928905000.0,2010,5,6,190103
3087,6,24644522000.0,2010,6,6,190103
3088,6,19168842000.0,2010,7,6,190103
3089,6,18290024000.0,2010,8,6,190103
3090,6,13489101000.0,2010,9,6,190103
3091,6,3680689200.0,2010,10,6,190103
3092,6,1181813000.0,2010,11,6,190103
3093,6,727091700.0,2010,12,6,190103
3094,6,1130985000.0,2011,1,6,190103
3095,6,2727367700.0,2011,2,6,190103
3096,6,7628997000.0,2011,3,6,190103
3097,6,11706164000.0,2011,4,6,190103
3098,6,18668753000.0,2011,5,6,190103
3099,6,25261400000.0,2011,6,6,190103
3100,6,23714218000.0,2011,7,6,190103
3101,6,13360296000.0,2011,8,6,190103
3102,6,8788523000.0,2011,9,6,190103
3103,6,3922739700.0,2011,10,6,190103
3104,6,1281671400.0,2011,11,6,190103
3105,6,512038100.0,2011,12,6,190103
3106,6,974204400.0,2012,1,6,190103
3107,6,2431847700.0,2012,2,6,190103
3108,6,6678518300.0,2012,3,6,190103
3109,6,13094138000.0,2012,4,6,190103
3110,6,13032014000.0,2012,5,6,190103
3111,6,20360868000.0,2012,6,6,190103
3112,6,21770023000.0,2012,7,6,190103
3113,6,16789701000.0,2012,8,6,190103
3114,6,8507653000.0,2012,9,6,190103
3115,6,5659155000.0,2012,10,6,190103
3116,6,1104270500.0,2012,11,6,190103
3117,6,624440400.0,2012,12,6,190103
3118,6,793117950.0,2013,1,6,190103
3119,6,1811017500.0,2013,2,6,190103
3120,6,6771719000.0,2013,3,6,190103
3121,6,10430205000.0,2013,4,6,190103
3122,6,17788793000.0,2013,5,6,190103
3123,6,27847653000.0,2013,6,6,190103
3124,6,24160842000.0,2013,7,6,190103
3125,6,19140400000.0,2013,8,6,190103
3126,6,8853365000.0,2013,9,6,190103
3127,6,3990597000.0,2013,10,6,190103
3128,6,1794689700.0,2013,11,6,190103
3129,6,603851260.0,2013,12,6,190103
3130,6,1055291900.0,2014,1,6,190103
3131,6,4047347200.0,2014,2,6,190103
3132,6,8185716700.0,2014,3,6,190103
3133,6,12262896000.0,2014,4,6,190103
3134,6,24418902000.0,2014,5,6,190103
3135,6,22873518000.0,2014,6,6,190103
3136,6,20232423000.0,2014,7,6,190103
3137,6,16309776000.0,2014,8,6,190103
3138,6,9623890000.0,2014,9,6,190103
3139,6,4715669500.0,2014,10,6,190103
3140,6,1702547800.0,2014,11,6,190103
3141,6,619744450.0,2014,12,6,190103
3142,6,818055940.0,2015,1,6,190103
3143,6,2496425700.0,2015,2,6,190103
3144,6,6224854500.0,2015,3,6,190103
3145,6,9980434000.0,2015,4,6,190103
3146,6,27364393000.0,2015,5,6,190103
3147,6,25176652000.0,2015,6,6,190103
3148,6,19914906000.0,2015,7,6,190103
3149,6,17803344000.0,2015,8,6,190103
3150,6,10205154000.0,2015,9,6,190103
3151,6,5093922300.0,2015,10,6,190103
3152,6,1271706400.0,2015,11,6,190103
3153,6,610492400.0,2015,12,6,190103
3154,6,819702850.0,2016,1,6,190103
3155,6,2342522400.0,2016,2,6,190103
3156,6,6743356400.0,2016,3,6,190103
3157,6,9925159000.0,2016,4,6,190103
3158,6,20243833000.0,2016,5,6,190103
3159,6,24414040000.0,2016,6,6,190103
3160,6,20869782000.0,2016,7,6,190103
3161,6,15877984000.0,2016,8,6,190103
3162,6,11025314000.0,2016,9,6,190103
3163,6,7242569700.0,2016,10,6,190103
3164,6,1333915400.0,2016,11,6,190103
3165,6,692049150.0,2016,12,6,190103
3166,6,1103410700.0,2017,1,6,190103
3167,6,3233279700.0,2017,2,6,190103
3168,6,6037224400.0,2017,3,6,190103
3169,6,14081862000.0,2017,4,6,190103
3170,6,18468647000.0,2017,5,6,190103
3171,6,21831334000.0,2017,6,6,190103
3172,6,18557546000.0,2017,7,6,190103
3173,6,17365640000.0,2017,8,6,190103
3174,6,9944351000.0,2017,9,6,190103
3175,6,4671020500.0,2017,10,6,190103
3176,6,2127420200.0,2017,11,6,190103
3177,6,695302800.0,2017,12,6,190103
3178,6,1146076400.0,2018,1,6,190103
3179,6,2974944300.0,2018,2,6,190103
3180,6,7284239000.0,2018,3,6,190103
3181,6,11425263000.0,2018,4,6,190103
3182,6,16400765000.0,2018,5,6,190103
3183,6,23963437000.0,2018,6,6,190103
3184,6,28014197000.0,2018,7,6,190103
3185,6,15037507000.0,2018,8,6,190103
3186,6,16632436000.0,2018,9,6,190103
3187,6,5006014000.0,2018,10,6,190103
3188,6,1520398300.0,2018,11,6,190103
3189,6,589730240.0,2018,12,6,190103
3190,6,1050369700.0,2019,1,6,190103
3191,6,3309078000.0,2019,2,6,190103
3192,6,7983932000.0,2019,3,6,190103
3193,6,12007468000.0,2019,4,6,190103
3194,6,20578494000.0,2019,5,6,190103
3195,6,26008693000.0,2019,6,6,190103
3196,6,25246978000.0,2019,7,6,190103
3197,6,23834337000.0,2019,8,6,190103
3198,6,12869472000.0,2019,9,6,190103
3199,6,4722035700.0,2019,10,6,190103
3200,6,1108996600.0,2019,11,6,190103
3201,6,485234460.0,2019,12,6,190103
3202,6,1010330750.0,2020,1,6,190103
3203,6,1931669000.0,2020,2,6,190103
3204,6,7125739500.0,2020,3,6,190103
3205,6,10406188000.0,2020,4,6,190103
3206,6,23534465000.0,2020,5,6,190103
3207,6,23132975000.0,2020,6,6,190103
3208,6,21165703000.0,2020,7,6,190103
3209,6,14224501000.0,2020,8,6,190103
3210,6,11727752000.0,2020,9,6,190103
3211,6,5273748000.0,2020,10,6,190103
3212,6,1229347200.0,2020,11,6,190103
3213,6,465559740.0,2020,12,6,190103
3214,6,925665800.0,2021,1,6,190103
3215,6,2715433500.0,2021,2,6,190103
3216,6,5528759300.0,2021,3,6,190103
3217,6,11979016000.0,2021,4,6,190103
3218,6,15126032000.0,2021,5,6,190103
3219,6,23466144000.0,2021,6,6,190103
3220,6,24857950000.0,2021,7,6,190103
3221,6,15162538000.0,2021,8,6,190103
3222,6,8610649000.0,2021,9,6,190103
3223,6,3393639200.0,2021,10,6,190103
3224,6,1260484900.0,2021,11,6,190103
3225,6,711377600.0,2021,12,6,190103
3226,6,807360260.0,2022,1,6,190103
3227,6,1974210000.0,2022,2,6,190103
3228,6,5068061000.0,2022,3,6,190103
3229,6,12707856000.0,2022,4,6,190103
3230,6,22021171000.0,2022,5,6,190103
3231,6,29630118000.0,2022,6,6,190103
3232,6,19675406000.0,2022,7,6,190103
3233,6,15780277000.0,2022,8,6,190103
3234,6,9532152000.0,2022,9,6,190103
3235,6,4190598700.0,2022,10,6,190103
3236,6,1382558700.0,2022,11,6,190103
3237,6,684923900.0,2022,12,6,190103
3238,6,856173500.0,2023,1,6,190103
3239,6,7061142500.0,2023,3,6,190103
3240,6,9860293000.0,2023,4,6,190103
3241,6,16987366000.0,2023,5,6,190103
3242,6,21764813000.0,2023,6,6,190103
3243,6,28316363000.0,2023,7,6,190103
3244,6,19670591000.0,2023,8,6,190103
3245,6,8090085400.0,2023,9,6,190103
3246,6,4474322400.0,2023,10,6,190103
3247,6,1275474200.0,2023,11,6,190103
3248,6,462571650.0,2023,12,6,190103
3249,6,875162900.0,2024,1,6,190103
3250,6,2736862500.0,2024,2,6,190103
