AUKE BAY
1980-01-01,25,20,22.5,18,M
1980-01-02,23,19,21.0,21,M
1980-01-03,22,19,20.5,22,M
1980-01-04,19,5,12.0,20,M
1980-01-05,18,4,11.0,20,M
1980-01-06,23,16,19.5,20,M
1980-01-07,25,13,19.0,19,M
1980-01-08,25,4,14.5,18,M
1980-01-09,16,4,10.0,18,M
1980-01-10,11,4,7.5,17,M
1980-01-11,6,-5,0.5,17,M
1980-01-12,4,-2,1.0,17,M
1980-01-13,7,-3,2.0,17,M
1980-01-14,15,5,10.0,20,M
1980-01-15,27,14,20.5,26,M
1980-01-16,28,21,24.5,26,M
1980-01-17,31,26,28.5,26,M
1980-01-18,34,29,31.5,24,M
1980-01-19,36,32,34.0,22,M
1980-01-20,39,34,36.5,18,M
1980-01-21,41,32,36.5,17,M
1980-01-22,44,39,41.5,14,M
1980-01-23,42,33,37.5,12,M
1980-01-24,35,26,30.5,11,M
1980-01-25,29,15,22.0,11,M
1980-01-26,27,9,18.0,11,M
1980-01-27,26,9,17.5,11,M
1980-01-28,25,15,20.0,12,M
1980-01-29,28,18,23.0,12,M
1980-01-30,25,21,23.0,12,M
1980-01-31,30,22,26.0,22,M
1980-02-01,42,29,35.5,16,M
1980-02-02,41,35,38.0,12,M
1980-02-03,41,35,38.0,10,M
1980-02-04,39,32,35.5,9,M
1980-02-05,40,32,36.0,9,M
1980-02-06,45,34,39.5,7,M
1980-02-07,45,36,40.5,5,M
1980-02-08,36,26,31.0,5,M
1980-02-09,34,21,27.5,5,M
1980-02-10,36,28,32.0,5,M
1980-02-11,39,28,33.5,4,M
1980-02-12,39,26,32.5,4,M
1980-02-13,40,28,34.0,4,M
1980-02-14,44,26,35.0,4,M
1980-02-15,43,27,35.0,4,M
1980-02-16,38,21,29.5,4,M
1980-02-17,37,17,27.0,4,M
1980-02-18,35,29,32.0,4,M
1980-02-19,29,21,25.0,4,M
1980-02-20,27,15,21.0,5,M
1980-02-21,35,26,30.5,7,M
1980-02-22,40,33,36.5,6,M
1980-02-23,44,35,39.5,6,M
1980-02-24,45,33,39.0,5,M
1980-02-25,44,36,40.0,4,M
1980-02-26,47,34,40.5,4,M
1980-02-27,43,33,38.0,4,M
1980-02-28,43,34,38.5,3,M
1980-02-29,42,34,38.0,3,M
1980-03-01,41,31,36.0,2,M
1980-03-02,35,31,33.0,2,M
1980-03-03,33,24,28.5,2,M
1980-03-04,30,16,23.0,2,M
1980-03-05,35,22,28.5,1,M
1980-03-06,39,25,32.0,1,M
1980-03-07,36,31,33.5,2,M
1980-03-08,37,33,35.0,1,M
1980-03-09,42,32,37.0,1,M
1980-03-10,40,31,35.5,1,M
1980-03-11,40,24,32.0,T,M
1980-03-12,40,26,33.0,T,M
1980-03-13,M,21,M,T,M
1980-03-14,34,17,25.5,T,M
1980-03-15,34,17,25.5,T,M
1980-03-16,38,33,35.5,T,M
1980-03-17,36,34,35.0,T,M
1980-03-18,38,33,35.5,T,M
1980-03-19,38,33,35.5,T,M
1980-03-20,43,31,37.0,T,M
1980-03-21,44,37,40.5,T,M
1980-03-22,47,34,40.5,T,M
1980-03-23,45,33,39.0,T,M
1980-03-24,43,28,35.5,T,M
1980-03-25,41,33,37.0,T,M
1980-03-26,43,34,38.5,T,M
1980-03-27,40,35,37.5,T,M
1980-03-28,43,37,40.0,0,M
1980-03-29,43,31,37.0,0,M
1980-03-30,43,32,37.5,0,M
1980-03-31,43,33,38.0,0,M
1980-04-01,49,33,41.0,0,M
1980-04-02,57,34,45.5,0,M
1980-04-03,52,29,40.5,0,M
1980-04-04,55,29,42.0,0,M
1980-04-05,54,33,43.5,0,M
1980-04-06,49,32,40.5,0,M
1980-04-07,47,31,39.0,0,M
1980-04-08,53,32,42.5,0,M
1980-04-09,59,29,44.0,0,M
1980-04-10,56,34,45.0,0,M
1980-04-11,53,40,46.5,0,M
1980-04-12,47,40,43.5,0,M
1980-04-13,47,37,42.0,0,M
1980-04-14,48,29,38.5,0,M
1980-04-15,42,37,39.5,0,M
1980-04-16,40,34,37.0,T,M
1980-04-17,48,33,40.5,0,M
1980-04-18,44,38,41.0,0,M
1980-04-19,44,39,41.5,0,M
1980-04-20,45,38,41.5,0,M
1980-04-21,41,38,39.5,0,M
1980-04-22,41,35,38.0,0,M
1980-04-23,51,35,43.0,0,M
1980-04-24,51,35,43.0,0,M
1980-04-25,52,43,47.5,0,M
1980-04-26,M,M,M,0,M
1980-04-27,47,41,44.0,0,M
1980-04-28,51,41,46.0,0,M
1980-04-29,45,40,42.5,0,M
1980-04-30,47,41,44.0,0,M
1980-05-01,47,41,44.0,0,M
1980-05-02,46,38,42.0,0,M
1980-05-03,52,37,44.5,0,M
1980-05-04,63,32,47.5,0,M
1980-05-05,62,42,52.0,0,M
1980-05-06,53,44,48.5,0,M
1980-05-07,58,47,52.5,0,M
1980-05-08,58,44,51.0,0,M
1980-05-09,63,41,52.0,0,M
1980-05-10,63,40,51.5,0,M
1980-05-11,61,41,51.0,0,M
1980-05-12,65,44,54.5,0,M
1980-05-13,66,42,54.0,0,M
1980-05-14,53,44,48.5,0,M
1980-05-15,63,43,53.0,0,M
1980-05-16,M,43,M,0,M
1980-05-17,58,44,51.0,0,M
1980-05-18,53,42,47.5,0,M
1980-05-19,51,43,47.0,0,M
1980-05-20,48,42,45.0,0,M
1980-05-21,58,38,48.0,0,M
1980-05-22,55,46,50.5,0,M
1980-05-23,62,36,49.0,0,M
1980-05-24,68,39,53.5,0,M
1980-05-25,68,48,58.0,0,M
1980-05-26,65,46,55.5,0,M
1980-05-27,70,42,56.0,0,M
1980-05-28,70,50,60.0,0,M
1980-05-29,58,46,52.0,0,M
1980-05-30,58,41,49.5,0,M
1980-05-31,52,42,47.0,0,M
1980-06-01,54,45,49.5,0,M
1980-06-02,71,37,54.0,0,M
1980-06-03,75,49,62.0,0,M
1980-06-04,78,47,62.5,0,M
1980-06-05,81,52,66.5,0,M
1980-06-06,80,51,65.5,0,M
1980-06-07,79,51,65.0,0,M
1980-06-08,73,52,62.5,0,M
1980-06-09,64,52,58.0,0,M
1980-06-10,69,49,59.0,0,M
1980-06-11,68,48,58.0,0,M
1980-06-12,55,49,52.0,0,M
1980-06-13,52,48,50.0,0,M
1980-06-14,56,47,51.5,0,M
1980-06-15,55,49,52.0,0,M
1980-06-16,54,46,50.0,0,M
1980-06-17,54,44,49.0,0,M
1980-06-18,61,46,53.5,0,M
1980-06-19,67,42,54.5,0,M
1980-06-20,65,46,55.5,0,M
1980-06-21,57,46,51.5,0,M
1980-06-22,53,45,49.0,0,M
1980-06-23,68,48,58.0,0,M
1980-06-24,69,46,57.5,0,M
1980-06-25,74,48,61.0,0,M
1980-06-26,73,55,64.0,0,M
1980-06-27,57,50,53.5,0,M
1980-06-28,57,48,52.5,0,M
1980-06-29,60,49,54.5,0,M
1980-06-30,60,49,54.5,0,M
1980-07-01,58,48,53.0,0,M
1980-07-02,63,49,56.0,0,M
1980-07-03,69,46,57.5,0,M
1980-07-04,68,49,58.5,0,M
1980-07-05,70,49,59.5,0,M
1980-07-06,69,53,61.0,0,M
1980-07-07,60,50,55.0,0,M
1980-07-08,61,50,55.5,0,M
1980-07-09,64,51,57.5,0,M
1980-07-10,64,51,57.5,0,M
1980-07-11,63,49,56.0,0,M
1980-07-12,59,50,54.5,0,M
1980-07-13,57,50,53.5,0,M
1980-07-14,62,50,56.0,0,M
1980-07-15,63,51,57.0,0,M
1980-07-16,57,51,54.0,0,M
1980-07-17,61,49,55.0,0,M
1980-07-18,66,44,55.0,0,M
1980-07-19,66,51,58.5,0,M
1980-07-20,58,50,54.0,0,M
1980-07-21,65,51,58.0,0,M
1980-07-22,64,52,58.0,0,M
1980-07-23,60,52,56.0,0,M
1980-07-24,62,50,56.0,0,M
1980-07-25,62,51,56.5,0,M
1980-07-26,62,52,57.0,0,M
1980-07-27,61,51,56.0,0,M
1980-07-28,61,52,56.5,0,M
1980-07-29,55,51,53.0,0,M
1980-07-30,55,52,53.5,0,M
1980-07-31,59,54,56.5,0,M
1980-08-01,55,50,52.5,0,M
1980-08-02,60,49,54.5,0,M
1980-08-03,56,51,53.5,0,M
1980-08-04,63,47,55.0,0,M
1980-08-05,74,47,60.5,0,M
1980-08-06,75,47,61.0,0,M
1980-08-07,73,51,62.0,0,M
1980-08-08,56,53,54.5,0,M
1980-08-09,60,54,57.0,0,M
1980-08-10,68,49,58.5,0,M
1980-08-11,72,50,61.0,0,M
1980-08-12,76,53,64.5,0,M
1980-08-13,70,53,61.5,0,M
1980-08-14,70,47,58.5,0,M
1980-08-15,64,46,55.0,0,M
1980-08-16,61,46,53.5,0,M
1980-08-17,63,49,56.0,0,M
1980-08-18,58,51,54.5,0,M
1980-08-19,58,50,54.0,0,M
1980-08-20,60,49,54.5,0,M
1980-08-21,61,47,54.0,0,M
1980-08-22,60,46,53.0,0,M
1980-08-23,61,46,53.5,0,M
1980-08-24,65,43,54.0,0,M
1980-08-25,65,49,57.0,0,M
1980-08-26,66,43,54.5,0,M
1980-08-27,69,44,56.5,0,M
1980-08-28,66,48,57.0,0,M
1980-08-29,62,43,52.5,0,M
1980-08-30,65,50,57.5,0,M
1980-08-31,62,48,55.0,0,M
1980-09-01,61,47,54.0,0,M
1980-09-02,58,48,53.0,0,M
1980-09-03,54,49,51.5,0,M
1980-09-04,57,42,49.5,0,M
1980-09-05,56,40,48.0,0,M
1980-09-06,53,42,47.5,0,M
1980-09-07,54,43,48.5,0,M
1980-09-08,53,47,50.0,0,M
1980-09-09,57,48,52.5,0,M
1980-09-10,57,40,48.5,0,M
1980-09-11,60,39,49.5,0,M
1980-09-12,63,37,50.0,0,M
1980-09-13,63,42,52.5,0,M
1980-09-14,56,46,51.0,0,M
1980-09-15,55,49,52.0,0,M
1980-09-16,56,51,53.5,0,M
1980-09-17,55,48,51.5,0,M
1980-09-18,54,47,50.5,0,M
1980-09-19,63,45,54.0,0,M
1980-09-20,62,39,50.5,0,M
1980-09-21,57,42,49.5,0,M
1980-09-22,52,43,47.5,0,M
1980-09-23,52,46,49.0,0,M
1980-09-24,49,46,47.5,0,M
1980-09-25,52,47,49.5,0,M
1980-09-26,54,40,47.0,0,M
1980-09-27,55,50,52.5,0,M
1980-09-28,54,48,51.0,0,M
1980-09-29,51,47,49.0,0,M
1980-09-30,51,47,49.0,0,M
1980-10-01,53,45,49.0,0,M
1980-10-02,54,46,50.0,0,M
1980-10-03,55,45,50.0,0,M
1980-10-04,56,47,51.5,0,M
1980-10-05,54,40,47.0,0,M
1980-10-06,56,52,54.0,0,M
1980-10-07,54,49,51.5,0,M
1980-10-08,49,45,47.0,0,M
1980-10-09,49,42,45.5,0,M
1980-10-10,49,37,43.0,0,M
1980-10-11,48,42,45.0,0,M
1980-10-12,49,35,42.0,0,M
1980-10-13,45,34,39.5,0,M
1980-10-14,45,35,40.0,0,M
1980-10-15,48,41,44.5,0,M
1980-10-16,51,44,47.5,0,M
1980-10-17,52,43,47.5,0,M
1980-10-18,49,45,47.0,0,M
1980-10-19,50,41,45.5,0,M
1980-10-20,48,38,43.0,0,M
1980-10-21,49,41,45.0,0,M
1980-10-22,42,35,38.5,0,M
1980-10-23,44,40,42.0,0,M
1980-10-24,44,41,42.5,0,M
1980-10-25,48,41,44.5,0,M
1980-10-26,45,37,41.0,0,M
1980-10-27,46,38,42.0,0,M
1980-10-28,47,42,44.5,0,M
1980-10-29,49,41,45.0,0,M
1980-10-30,44,32,38.0,0,M
1980-10-31,42,39,40.5,0,M
1980-11-01,43,40,41.5,0,M
1980-11-02,46,42,44.0,0,M
1980-11-03,48,41,44.5,0,M
1980-11-04,48,47,47.5,0,M
1980-11-05,48,34,41.0,0,M
1980-11-06,42,37,39.5,0,M
1980-11-07,42,39,40.5,0,M
1980-11-08,41,37,39.0,0,M
1980-11-09,40,37,38.5,0,M
1980-11-10,39,31,35.0,0,M
1980-11-11,40,31,35.5,0,M
1980-11-12,42,35,38.5,0,M
1980-11-13,42,39,40.5,0,M
1980-11-14,42,39,40.5,0,M
1980-11-15,41,38,39.5,0,M
1980-11-16,43,39,41.0,0,M
1980-11-17,42,39,40.5,0,M
1980-11-18,41,39,40.0,0,M
1980-11-19,43,38,40.5,0,M
1980-11-20,41,32,36.5,T,M
1980-11-21,39,33,36.0,0,M
1980-11-22,40,37,38.5,0,M
1980-11-23,42,37,39.5,0,M
1980-11-24,42,38,40.0,0,M
1980-11-25,42,37,39.5,0,M
1980-11-26,45,39,42.0,0,M
1980-11-27,43,39,41.0,0,M
1980-11-28,41,34,37.5,0,M
1980-11-29,34,27,30.5,0,M
1980-11-30,29,23,26.0,0,M
1980-12-01,23,18,20.5,0,M
1980-12-02,26,15,20.5,0,M
1980-12-03,24,17,20.5,0,M
1980-12-04,25,14,19.5,0,M
1980-12-05,22,13,17.5,0,M
1980-12-06,26,21,23.5,1,M
1980-12-07,29,23,26.0,13,M
1980-12-08,24,16,20.0,19,M
1980-12-09,19,16,17.5,19,M
1980-12-10,19,15,17.0,23,M
1980-12-11,23,17,20.0,21,M
1980-12-12,36,23,29.5,19,M
1980-12-13,42,33,37.5,15,M
1980-12-14,44,34,39.0,9,M
1980-12-15,35,31,33.0,8,M
1980-12-16,33,25,29.0,10,M
1980-12-17,28,11,19.5,11,M
1980-12-18,11,2,6.5,11,M
1980-12-19,9,-1,4.0,10,M
