# Correlation R2 between Degree Days > {config[prefix]['deltaT']} (F) anomalies and breakup day 
# For all selected sites and stations
# 
location,ALYESKA,ANCHORAGE_MERRILL_FIELD,ANCHORAGE_TED_STEVENS_INTERNATIONAL_AIRPORT,AUKE_BAY,BARROW_AIRPORT,BETHEL_AIRPORT,BETTLES_AIRPORT,BIG_DELTA_AIRPORT,CHICKEN,COLD_BAY_AIRPORT,COLLEGE_OBSERVATORY,CORDOVA_AIRPORT,DUTCH_HARBOR,EAGLE,FAIRBANKS_INTL_AP,GULKANA_AIRPORT,HAINES_AIRPORT,HOMER_AIRPORT,ILIAMNA_AIRPORT,JUNEAU_AIRPORT,KENAI_AIRPORT,KETCHIKAN_AIRPORT,KING_SALMON_AIRPORT,KODIAK_AIRPORT,KOTZEBUE_AIRPORT,MCGRATH_AP,MCKINLEY_PARK,NENANA_MUN_AP,NOME_AIRPORT,NORTHWAY_AIRPORT,NORTH_POLE,SAINT_PAUL_ISLAND_AIRPORT,SITKA_AIRPORT,SKAGWAY_AIRPORT,TALKEETNA_AIRPORT,TANANA_AIRPORT,YAKUTAT_AIRPORT
Buckland River at Buckland,0.20845118611038077,0.07084776774414189,0.1598603168264587,0.10696244799864645,0.2761885427833585,0.390554129284259,0.3968694211189263,0.3343812167329593,0.3128659761222963,0.1672157476713827,0.3463866379916611,0.18817660819564988,0.22649536880147395,0.308342164876174,0.3580431356530696,0.23777262977577238,0.1559789760894005,0.255274899311423,0.23261675344952915,0.1426901169007562,0.20471984810852067,0.1728767997800837,0.25652302312091113,0.17016963869655716,0.682246148860821,0.3998182226592011,0.399366077033749,0.5332321370040435,0.5984830654351886,0.34922404563834847,0.3366498374909802,0.08154205542520337,0.20631240614708599,0.19222897595420269,0.2379862992288284,0.2949887139533085,0.18274795695442003
Chena River at Fairbanks,0.2583380859070111,0.29049428317708675,0.23632498941323246,0.2021915530240122,0.1377282277812752,0.3491689369233255,0.34369505566390945,0.7433916190036137,0.7606669858624981,0.10952355334850497,0.485915887431214,0.21128203431475442,0.07646681565309554,0.4236607496474831,0.46571380586534894,0.35837821311091134,0.26713044873391434,0.21149114669827462,0.24475548005148448,0.2001322736770682,0.2651339845968347,0.07687645310148485,0.30964104758129996,0.14773739398371327,0.07575301775644516,0.4657386224404796,0.4383466925328503,0.8267758028579518,0.2282739770568335,0.33935801637889046,0.4736218434945081,0.11575815862009428,0.21080146678971612,0.25501123194477704,0.26988894482846987,0.398908149611997,0.1759262626395265
Chisana River at Northway,0.6341033567091026,0.6088533192060205,0.44913121131626776,0.2979417421414952,7.054260425137804e-05,0.3418888077836784,0.4511384628583792,0.5259245518887291,0.8266171301798886,0.10733515455079844,0.5796974975270623,0.3447703799496027,0.07758016121161487,0.6564002693131791,0.588654967753441,0.7061316599216243,0.3817503074807364,0.3858025137352702,0.3654781182764967,0.33786852193099204,0.3706166025237817,0.4295908863411014,0.38525010972652335,0.2030632208234112,0.1132333478310568,0.49428880197030756,0.6581504656749944,0.7423866646083166,0.24220741726713135,0.7202372012194759,0.589182542728931,0.125730492080729,0.4043165108059164,0.5695939891759623,0.554841331601112,0.5010961478620446,0.3071913045226746
Gakona River at Gakona,0.18396830731245553,0.11273036983376575,0.17473656924867803,0.085394880547191,0.07657293451516843,0.1371587999373743,0.19873940494910763,0.1905711434128097,0.1472334360665411,0.0374161481917416,0.2199469717431738,0.1287683831881855,0.043272171730120525,0.1984798130416707,0.21153307922788891,0.22113861065239604,0.07543683423291327,0.12241951105364608,0.11771081109382378,0.0815669531844334,0.18588720240110837,0.022694699996573486,0.12461539259338157,0.07127211500439604,0.01903516842516655,0.2026140305317248,0.21222916255446356,0.5328661150414605,0.10859160322273437,0.23479745790253778,0.21885291216806077,0.03600193861147942,0.1008039174522119,0.07533937431868856,0.25025947293347306,0.19818770902817223,0.09737651645225752
Gulkana River nr Gakona,0.15307332057886036,0.114009915264861,0.11224557986450334,0.06243366354542393,0.0740250466694138,0.07743131169793789,0.15604926637751945,0.2188786486634542,0.24365521091655312,0.014590224299454328,0.23289849609485433,0.0776824296511127,0.029354574791453463,0.1470974565039661,0.19366282639553592,0.24333893517504138,0.10069062398358337,0.06069290182575935,0.06669458196127849,0.07339616464613148,0.08706449220805465,0.016293708528576437,0.07549547914051466,0.03796977668674988,0.01388240859088033,0.14526841346886527,0.21368919999385974,0.512689155487524,0.03932448309226929,0.2990466233899602,0.2113454562326666,0.027062822135422868,0.03896826993799926,0.15558516088972352,0.17843532916207777,0.14971464981843238,0.04831738023195871
Kobuk River at Ambler,0.16484061437793945,0.08916568215655665,0.18166727050703216,0.07557253408413345,0.14987663592929162,0.4083562929441533,0.4844699843531548,0.3471171601449986,0.5221384424040579,0.11279434332992638,0.3828126660315113,0.13638335084800954,0.23765877302865043,0.3689846604454378,0.45368545483610034,0.27261784359623004,0.1537348424001133,0.22245381718941593,0.15609299889903303,0.1732741142385937,0.20464583398805977,0.14412920012456534,0.22223766807181694,0.14859635618857658,0.629918075921876,0.40726664009683505,0.41586481272346987,0.611101220203402,0.5687674708758285,0.3977822632889651,0.3525941612582195,0.08093452889758716,0.18888900467943415,0.2808835889447038,0.2709984472722561,0.364764774672346,0.13342314671705602
Kobuk River at Kobuk,0.14969504083203974,0.09212560062760236,0.13584850104852908,0.07815121943928333,0.17271883966612295,0.4029192365239089,0.6342689448184521,0.4335197904284619,0.5352553401068828,0.03820721440950509,0.48495434393418885,0.12444619112319204,0.056313688573543234,0.4408428176444078,0.49717494368258686,0.3000311348218955,0.12164057350130228,0.1530197775276696,0.13542960267649848,0.1444089821022247,0.2310106861754821,0.14477811863485882,0.16626804313546445,0.06432128822571058,0.6051104366110245,0.5769303706290899,0.5089732691392865,0.6311455878654391,0.5880003089411887,0.45432649475257586,0.4648524533684761,0.024645087331868723,0.18002157959765624,0.18469493580616775,0.27624989551251866,0.5108582363789197,0.1399351919681634
Kobuk River at Shungnak,0.20871516689035594,0.14837440572165742,0.16181182464301813,0.08543819501420288,0.2191944740053826,0.4626367182114344,0.70661940653467,0.5947051901563735,0.7329225002548109,0.08689970036076247,0.586868219445546,0.17108446104079802,0.21774288080648282,0.5186808068278621,0.5987835904373301,0.39084452873281644,0.18763064074944394,0.19277894545413243,0.16875370049087854,0.169194444536372,0.28289617233001424,0.17982166558942764,0.20462529505217017,0.1449898921887244,0.755205076368741,0.6237301142817646,0.6433348771948486,0.7588089926615424,0.6490470601385434,0.5947323731569515,0.5921182885652609,0.08625223789422297,0.18823412014660817,0.2939585139801922,0.3402274583696684,0.6484042334520242,0.1518289988648521
Koyukuk River at Allakaket,0.2392185392663952,0.1427852099985605,0.21782529603532277,0.13964042942102162,0.011447448583721041,0.3517041979922379,0.6615495273192264,0.44974272504847457,0.5484129720237789,0.025862742128736866,0.4915060809796832,0.19317845348939505,0.03875616746043146,0.5759904605479118,0.537576826053582,0.351952565430965,0.1492047937221338,0.18276977936475847,0.14917920487446307,0.1907947029268309,0.34623032365062467,0.12230600327867662,0.17021917010442558,0.07866330209034951,0.48986387811446774,0.4461429915029973,0.4863423426418467,0.7093582370408781,0.4462919466395434,0.4280198093965222,0.42368477491108747,0.04509142986003942,0.19036783387940748,0.2701008752346141,0.35379148992052384,0.5175925519104411,0.15404584950481048
Koyukuk River at Bettles,0.12263920998280395,0.10792632861278531,0.0856573628836622,0.07115943772703023,0.01025327102443467,0.22035013860742522,0.6424187240839939,0.28964741644280984,0.3610523429524462,0.0019835980948654007,0.37452485271365377,0.10702180531893382,0.0068332664076012324,0.39375521498065513,0.43497840682810207,0.1818185902763645,0.10692763464791814,0.08699454139514168,0.07683578269927353,0.10699398196631801,0.2251601763712177,0.11660757154091729,0.09281565941478603,0.03947827998961034,0.4438695975177721,0.389923678868024,0.35528293644009834,0.46810373050626136,0.3901832761265602,0.2733687567022492,0.3160141705986824,0.0042140985178550526,0.13497474806713775,0.16843793836339893,0.18736996121936167,0.44905827323995184,0.09293668388694815
