# Correlation R2 between TDD anomalies on April 15, and breakup day 
# For all selected sites and stations
# 
location,ALYESKA,ANCHORAGE_MERRILL_FIELD,ANCHORAGE_TED_STEVENS_INTERNATIONAL_AIRPORT,AUKE_BAY,BARROW_AIRPORT,BETHEL_AIRPORT,BETTLES_AIRPORT,BIG_DELTA_AIRPORT,CHICKEN,COLD_BAY_AIRPORT,COLLEGE_OBSERVATORY,CORDOVA_AIRPORT,DUTCH_HARBOR,EAGLE,FAIRBANKS_INTL_AP,GULKANA_AIRPORT,HAINES_AIRPORT,HOMER_AIRPORT,ILIAMNA_AIRPORT,JUNEAU_AIRPORT,KENAI_AIRPORT,KETCHIKAN_AIRPORT,KING_SALMON_AIRPORT,KODIAK_AIRPORT,KOTZEBUE_AIRPORT,MCGRATH_AP,MCKINLEY_PARK,NENANA_MUN_AP,NOME_AIRPORT,NORTHWAY_AIRPORT,NORTH_POLE,SAINT_PAUL_ISLAND_AIRPORT,SITKA_AIRPORT,SKAGWAY_AIRPORT,TALKEETNA_AIRPORT,TANANA_AIRPORT,YAKUTAT_AIRPORT
Buckland River at Buckland,0.055927675533074844,0.006935248564260435,0.04570647638186965,0.00043084107016901725,0.0,0.1286868048744609,0.009222741820283497,0.10009337979878762,0.039053062434017335,0.10919268093812169,0.11875930023880531,0.09338275492899638,0.13407863882841317,0.06598287734819054,0.1360045852862038,0.10689281844250681,0.020939487230811717,0.07528847181679015,0.07775520343857908,0.004542119135023709,0.09495185324039772,0.03326146118349267,0.08820450154446552,0.060215310753194994,0.0025366977272322467,0.10274561174985482,0.10790012243065217,0.10210251285801099,0.019086139832708356,0.12627695761212832,0.09824260589887475,0.04938214907670299,0.02421553752030181,0.03562170724441902,0.09465882758641443,0.017145800574883716,0.05209842894574192
Chena River at Fairbanks,0.13393782928323658,0.17318746815202687,0.2032386715756602,0.1193555454611526,0.0,0.17471220234745188,0.04219909175538408,0.2579541351424839,0.13092351075063302,0.14710424265663116,0.41257495699463465,0.19297165227086008,0.05559277288627177,0.13582613889386597,0.38954161564668605,0.13381127453043698,0.1373693722920357,0.12161374241795334,0.13729408263834286,0.13833689626898435,0.15951466782185006,0.0778155819191221,0.2403841164320062,0.1409639231119136,0.01421560868596016,0.27071825692643087,0.12502843739242064,0.2563031752329448,0.20955297860428096,0.058010184660625075,0.3358739727374612,0.029923401617830372,0.1582963506285104,0.12796808521711162,0.2099922730065102,0.12734480885032187,0.11534344895467266
Chisana River at Northway,0.6286492044313758,0.6926174793805157,0.5697438297504047,0.2226303451903379,0.0,0.3493101397694213,0.11845887248711383,0.5007092716721857,0.6962373459744783,0.21219594104640185,0.5780235067863051,0.3701536641709976,0.1186578691518128,0.50748178261343,0.6468194098126568,0.5763021972881,0.4087084327934821,0.4526001748347011,0.4683096353075948,0.3487079620803971,0.39095321384483933,0.45957167546445093,0.4870037048673884,0.2500713335157501,0.10591264649022483,0.3782072884671334,0.4833810745345666,0.546997315964724,0.13412980803201732,0.5087611176977668,0.5853296972771364,0.12865631431195498,0.32378145673338493,0.5877623644852517,0.5972449205480898,0.2263205498805965,0.29424207994141455
Gakona River at Gakona,0.0410286408352517,0.021548718929054942,0.06231514586190369,0.041807699657468146,0.0,0.012219155784734197,0.0002614435833189503,0.01502710626418881,0.011569114581583816,0.03843375760565001,0.051502456685271765,0.07384448560968104,0.08550080052429473,0.018156695987923927,0.053625895785803845,0.026171509586890376,0.044550421992859,0.04683853300941511,0.026634546967831987,0.0234271820825366,0.064821328219061,0.01628409917090733,0.051622168265307335,0.03245668365038977,0.001492493453542536,0.040340253085734294,0.018623885039008293,0.0759275744616852,8.253972282672363e-06,0.041186890831528836,0.05833039210139163,0.11593596974364144,0.05288478942974289,0.02561555286232676,0.11898691695838937,0.013212216843171138,0.0366263408377456
Gulkana River nr Gakona,0.021057486659238213,0.014533502407220122,0.032667240743646554,0.00630485509146166,0.0,0.0015254549190163711,0.010358684552327382,0.03343558049278486,0.03365333426071809,0.05608511429802224,0.050021271891905625,0.03497295894909826,0.07444755190461019,0.0018525846937642086,0.05508016997508157,0.0677320308800022,0.03722412346626144,0.012734434245011165,0.01062069475107975,0.008109033156997042,0.007711595994705093,0.003401862842433632,0.02725982627500631,0.022885572493367503,0.0005073538261603254,0.041182455396426086,0.033296478586337,0.05319824466864233,0.00032611644400193737,0.16793774570489742,0.09307275767789765,0.11321684585113324,0.0036938298086815076,0.034138428069573144,0.07822087623267752,0.014663230469797903,0.003819542820157066
Kobuk River at Ambler,0.07737345970825535,0.053289578358136344,0.13263012379909356,0.004822550391450578,0.0,0.1340579179055351,0.015867201924415316,0.1744299318022318,0.1333789922399482,0.09147194125648726,0.1054993712622895,0.10659824512224508,0.14715609385312664,0.12474045483517886,0.18161480369989275,0.21732372426503263,0.05277500184051323,0.1394282659024537,0.11031993083051897,0.038831931439958924,0.17939396663624707,0.05680998085284258,0.13445701119392872,0.0962711706634152,0.010974578844624874,0.045330658366531086,0.15522422378876705,0.09202513170002796,0.03321985483142795,0.1862784405007795,0.08146520674474159,0.028299001708253665,0.06711395889084681,0.153986528744398,0.1420516141275457,0.013253379202075057,0.08759703560316712
Kobuk River at Kobuk,0.06351349424504021,0.04483138832638905,0.05711154616320746,0.0017407889713496386,0.0,0.09867869315201869,0.003871851829194409,0.1030087032336099,0.07780676085178705,0.023841892177297506,0.08950164264038604,0.08906098886432876,0.03652937931870799,0.16182237483235284,0.13861863852523335,0.10579162160503684,0.029253195243351862,0.070676804126982,0.046588241067844295,0.022737747524383855,0.14880928486585393,0.0419046595307359,0.05198626958269458,0.03615106065836662,1.0134891392708485e-06,0.08050874733034079,0.06589126334945956,0.08962311862167807,0.012787641912193767,0.12215929341066202,0.07015104141707904,0.013688621513646996,0.04464891027655935,0.055039765905630346,0.1295284388181662,0.027221982715027952,0.06509358910099115
Kobuk River at Shungnak,0.06882079194260304,0.07001868449364483,0.06273932613962578,0.00495140476161227,0.0,0.1222110530734853,0.14846884398192522,0.28720491339973253,0.13438896856301713,0.04626087543200793,0.2178369630646001,0.09981602574131612,0.12938095091475216,0.14194460878919032,0.25343460523264616,0.1615588973570299,0.05099655639827681,0.076158382256514,0.05118747982562681,0.02533865905575231,0.18538982582388602,0.04950725453028766,0.05742443514233038,0.06722929122240622,0.054691539559768444,0.13129560115482997,0.17129469130670896,0.17073577196166406,0.015188719926143412,0.21073324454626768,0.22183589801874198,0.0476973178663067,0.051260125677417494,0.11194091870577734,0.18394429900922316,0.09746093079876927,0.05894066562752977
Koyukuk River at Allakaket,0.12806219150243248,0.05341659369775242,0.12724503222081138,0.005571612801136516,0.0,0.14204950039520778,0.024734118500248228,0.14038901551200675,0.06336637170438988,0.03868641298988186,0.07731694440257136,0.15053205357369223,0.035586874277969374,0.2413082113567468,0.15338614211124085,0.1172276573700899,0.042878936727759366,0.13003635732184246,0.10632283753117712,0.04842765614843683,0.25128141768747864,0.05020883614826149,0.09376065185457223,0.06144553753059701,0.04882459012562223,0.06159795907432136,0.14005820326277435,0.15705577686896746,0.061841344515826936,0.09202326773481236,0.057964934209364126,0.011078696366198444,0.06359350207460536,0.09966699083822203,0.13224676981424868,0.032410918968808905,0.0750404069115919
Koyukuk River at Bettles,0.0487859157047258,0.02107229444775283,0.018098196501400026,0.0014992426325750078,0.0,0.045046005244092836,0.05984461327362565,0.03019327144520465,0.0212013979755025,0.00022915174307606834,0.0471647013295179,0.05594470650061053,0.007996329648322543,0.0865377686927418,0.09325923818713071,0.023524760071995464,0.014956221124417537,0.030772499644700527,0.023332986299110053,0.006509433464288903,0.12712777201724887,0.02824857120818999,0.024277883466165103,0.021432474677443268,0.03729428351262175,0.04243484106213775,0.014711458388699566,0.016034383847566218,0.026905438750967896,0.042483290023373255,0.0311436521758765,0.0010176914189632977,0.02197662294636508,0.029792615119990467,0.036804289474290895,0.024221879470414737,0.021860646894978582
