# NENANA_MUN_AP
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1982, 1983, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1993, 1994, 1996, 1997, 1998, 2003
#
d_since_march1,1984,1992,1995,1999,2000,2001,2002,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
1,0.00,0.00,12.50,0.00,2.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
2,0.00,0.00,22.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,8.00
3,0.00,0.00,30.50,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.50,0.00,0.00,0.00,0.00,0.00,19.00
4,2.50,0.00,33.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,5.50,0.00,2.50,0.00,0.00,0.00,0.00,21.50,0.50,0.00,0.00,4.00,0.00,0.00,19.50
5,8.50,0.00,33.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,12.00,0.00,2.50,0.00,0.00,0.00,0.00,26.50,0.50,0.00,3.00,9.00,0.00,0.00,19.50
6,8.50,0.00,33.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,24.00,0.00,2.50,0.00,0.00,0.00,0.00,35.50,0.50,0.00,3.50,17.00,0.00,0.00,19.50
7,12.50,0.00,33.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,28.50,0.00,2.50,0.00,0.00,1.50,0.00,35.50,0.50,0.00,6.00,31.00,0.00,4.50,25.00
8,14.50,5.00,33.00,0.00,4.50,0.00,1.50,0.00,0.00,0.00,0.00,34.50,0.00,2.50,0.00,0.00,4.50,0.00,35.50,0.50,0.00,10.50,48.50,0.00,6.00,30.00
9,17.50,20.00,33.00,0.00,4.50,0.00,1.50,0.00,5.50,0.00,0.00,34.50,0.00,2.50,0.00,0.00,4.50,0.00,35.50,0.50,0.00,10.50,63.50,0.00,6.50,30.00
10,17.50,30.00,33.00,0.00,4.50,0.00,1.50,0.00,5.50,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,0.00,35.50,0.50,0.00,10.50,70.00,0.00,6.50,30.00
11,17.50,38.50,33.00,0.00,4.50,0.00,1.50,2.00,8.00,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,0.00,35.50,0.50,0.00,10.50,79.50,0.00,6.50,30.00
12,17.50,39.50,33.00,0.00,4.50,0.00,1.50,2.00,13.50,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,11.00,35.50,0.50,0.00,10.50,82.00,0.00,6.50,30.00
13,17.50,46.00,33.00,6.50,11.50,0.00,1.50,2.50,22.50,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,22.50,35.50,0.50,0.00,17.50,82.50,0.00,6.50,30.00
14,17.50,51.50,33.00,6.50,15.50,0.00,1.50,2.50,32.00,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,22.50,35.50,0.50,0.00,17.50,85.50,5.00,6.50,30.00
15,17.50,53.00,33.00,6.50,17.50,0.00,8.00,2.50,38.00,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,22.50,35.50,0.50,0.00,17.50,106.50,13.00,6.50,30.00
16,17.50,53.00,33.00,6.50,17.50,0.00,13.00,4.50,38.00,0.00,0.00,35.50,0.00,2.50,0.00,0.00,4.50,22.50,39.00,0.50,0.00,23.50,128.50,23.50,6.50,30.00
17,17.50,54.00,33.00,6.50,17.50,0.00,21.00,4.50,45.50,0.00,0.00,35.50,0.00,5.00,0.00,0.00,4.50,25.00,55.00,0.50,0.00,30.00,146.50,35.50,6.50,30.00
18,17.50,70.00,33.00,16.00,17.50,0.00,21.00,4.50,47.00,0.00,0.00,35.50,0.00,7.00,0.00,0.00,4.50,25.00,65.50,0.50,0.00,36.50,153.50,45.00,6.50,30.00
19,17.50,81.50,33.00,27.50,17.50,0.00,21.00,4.50,47.00,0.00,0.00,35.50,0.00,7.00,8.00,0.00,4.50,25.00,82.00,0.50,0.00,41.00,157.00,59.00,6.50,30.00
20,17.50,86.00,33.00,33.00,17.50,0.00,21.50,4.50,47.00,2.00,0.00,35.50,0.00,7.00,8.00,0.00,4.50,25.00,85.50,0.50,0.00,41.00,168.00,70.50,6.50,30.00
21,17.50,86.00,33.00,36.00,20.00,0.00,23.50,4.50,49.50,4.00,0.00,35.50,0.50,7.00,8.00,0.00,5.00,25.00,89.00,0.50,0.00,41.00,182.50,76.00,6.50,30.00
22,17.50,101.00,33.00,49.50,30.00,0.00,30.50,7.50,49.50,5.00,0.00,35.50,0.50,7.00,10.50,0.00,5.00,35.50,91.50,0.50,0.00,44.50,195.00,87.00,6.50,30.00
23,17.50,117.00,33.00,67.50,32.50,0.00,30.50,7.50,49.50,5.00,0.00,35.50,0.50,7.00,18.50,0.00,5.00,48.00,94.50,4.00,0.00,44.50,214.50,104.50,6.50,30.00
24,17.50,131.50,33.00,82.00,32.50,0.00,40.50,7.50,56.00,5.00,0.00,35.50,2.50,7.00,18.50,0.00,5.00,59.50,99.00,17.00,0.00,48.00,234.00,120.00,15.00,37.50
