# SKAGWAY_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
31,412.00,504.50,645.00,490.50,459.50,548.50,360.00,425.00,515.00,424.00,495.50,446.00,306.00,388.00,496.50,558.50,332.00,279.50,468.50,312.00,526.50,327.50,458.50,322.50,414.50,583.00,726.00,323.50,399.00,622.00,376.50,403.31,536.00
32,423.50,524.00,666.50,505.00,469.00,566.50,382.50,442.00,534.50,442.50,513.50,457.50,315.00,395.50,514.50,574.00,351.50,290.50,488.50,324.00,550.00,346.50,475.00,340.50,434.00,608.50,754.00,344.50,414.00,646.00,390.50,419.31,557.50
33,433.00,543.50,689.00,520.00,487.00,587.50,403.50,460.00,555.50,459.00,533.00,473.00,326.50,405.00,533.00,595.00,372.50,301.00,509.00,334.00,570.50,365.00,496.50,356.00,452.00,635.00,782.00,365.00,426.50,670.00,400.50,431.81,574.50
34,445.50,562.00,711.00,541.50,509.00,606.00,424.00,477.50,576.50,476.00,551.00,494.00,335.00,415.00,553.00,613.00,392.50,315.00,530.00,349.00,589.00,383.50,516.50,368.50,466.50,657.00,810.00,392.50,440.00,687.50,414.00,452.31,594.00
35,461.00,581.50,732.50,562.00,530.50,623.00,445.00,494.50,596.50,488.00,568.50,510.50,345.00,424.50,573.50,636.50,414.00,332.00,550.50,365.50,608.00,400.00,534.50,377.00,484.50,676.00,835.00,419.50,460.00,707.50,427.50,473.81,613.50
36,482.50,598.00,752.50,581.50,551.00,639.00,462.00,511.50,616.00,504.50,587.00,529.00,361.50,440.00,596.00,655.50,434.00,355.00,569.00,385.00,626.50,415.00,551.00,388.00,507.00,697.50,861.00,440.50,481.00,731.50,446.00,488.81,638.00
37,502.50,613.50,773.00,600.00,566.00,654.50,479.00,529.50,637.50,522.00,606.00,545.50,376.00,458.50,619.00,674.00,459.50,375.00,584.00,404.50,641.00,432.50,568.00,409.00,528.00,723.00,885.50,464.00,511.00,756.00,460.50,496.31,659.00
38,522.50,628.00,791.50,623.00,575.50,674.50,494.50,549.50,659.00,539.50,625.00,560.50,389.00,482.00,640.50,690.50,486.50,393.00,598.50,421.50,656.00,451.50,586.00,428.50,548.50,745.50,911.00,487.00,541.50,776.50,477.50,501.81,679.00
39,546.00,643.50,816.00,642.50,577.50,692.50,514.00,569.50,679.50,556.50,642.00,580.50,400.00,500.00,659.50,710.00,509.50,414.00,613.00,441.00,671.50,470.50,603.50,447.00,567.50,768.00,934.50,511.00,565.00,800.00,494.50,511.31,699.00
40,567.50,659.00,846.50,659.50,581.50,712.00,540.00,591.50,698.00,573.50,660.00,598.00,415.00,522.50,681.50,729.00,531.00,435.50,631.00,458.50,688.50,488.00,629.00,462.50,584.50,787.00,957.00,539.00,594.00,821.00,511.00,512.31,715.50
41,586.00,672.50,872.50,672.50,590.50,731.00,563.00,610.50,716.50,591.50,679.50,617.50,430.50,548.50,705.00,754.50,553.00,455.00,650.50,476.50,707.50,505.00,657.50,477.50,603.00,805.00,982.50,563.50,621.50,841.00,530.00,520.31,727.50
42,608.50,690.00,897.50,690.50,599.50,752.50,586.00,625.50,733.50,611.50,701.50,639.50,445.50,572.00,728.50,775.50,570.50,472.00,666.50,496.00,723.50,525.50,688.00,496.00,618.00,822.50,1009.00,593.00,644.50,865.50,549.00,538.31,740.50
43,630.00,714.50,916.50,708.50,608.50,771.00,608.50,643.00,754.00,632.50,724.00,658.50,465.00,596.50,754.00,795.50,592.00,492.00,686.50,514.50,745.50,549.00,713.50,514.50,637.00,843.50,1036.50,627.50,670.50,889.50,571.50,558.31,756.50
44,651.50,741.50,935.00,727.00,622.00,795.00,634.00,664.00,778.00,652.50,748.00,679.00,485.00,617.50,779.50,815.00,610.50,511.50,705.50,533.50,768.50,572.00,740.00,533.50,660.50,863.50,1060.00,655.50,694.00,909.50,595.00,580.31,773.00
45,671.00,767.50,959.50,747.00,637.50,818.00,657.50,685.50,802.00,669.50,773.50,700.00,504.00,639.00,803.50,835.50,626.50,530.00,726.50,551.50,789.00,595.00,764.50,550.00,683.00,882.50,1085.50,677.50,717.50,932.00,615.00,604.81,787.50
46,690.50,791.50,983.00,763.50,657.00,845.50,676.50,705.50,824.00,689.50,792.00,724.50,521.50,658.50,822.50,862.00,642.00,549.00,742.50,575.00,810.50,615.50,792.50,567.00,708.50,905.50,1111.50,701.00,735.50,955.00,640.00,632.31,806.00
47,706.00,815.00,1006.00,781.50,677.00,870.00,699.50,729.50,845.50,716.50,809.50,750.00,538.50,677.50,843.00,882.50,659.00,568.50,754.00,595.00,834.50,635.50,816.50,584.50,735.00,928.00,1135.00,725.50,752.00,978.00,668.50,664.81,826.00
48,726.00,837.00,1029.50,801.50,698.00,892.50,726.50,754.00,871.50,743.50,832.00,774.50,559.50,699.00,865.50,903.50,676.50,587.00,768.00,614.50,858.50,655.50,840.50,601.50,758.00,951.00,1161.00,747.00,770.00,1000.50,693.00,699.31,845.00
49,744.00,859.00,1059.50,824.00,718.50,914.50,753.50,781.00,895.50,771.50,854.00,800.00,582.00,721.50,887.50,924.50,697.00,606.50,786.00,635.00,884.00,672.00,864.50,618.00,783.00,975.50,1185.50,770.50,790.50,1023.50,717.00,727.31,866.00
50,765.50,880.50,1087.50,846.00,741.98,937.50,783.50,802.00,920.00,794.50,874.50,826.50,605.00,744.50,908.50,951.00,718.00,631.50,809.50,654.00,906.50,690.50,892.50,636.00,808.00,1001.00,1214.50,797.50,811.50,1046.50,745.50,751.81,887.50
51,787.50,906.00,1114.50,867.00,763.48,963.50,816.50,830.50,944.50,817.50,897.50,850.50,623.00,767.50,928.50,978.00,740.50,657.00,837.00,677.50,929.50,711.50,917.00,651.00,831.50,1021.00,1247.00,822.00,831.00,1066.50,769.50,775.31,909.50
52,811.50,929.50,1135.50,888.50,782.98,995.50,841.00,853.50,973.00,837.50,915.50,876.50,642.00,796.50,950.00,1001.00,762.00,684.00,865.00,699.00,952.00,733.00,939.00,667.00,858.00,1044.00,1282.00,852.50,853.50,1089.50,793.00,800.31,930.00
53,828.50,955.50,1155.00,911.00,802.48,1020.50,865.00,879.50,1003.00,858.00,935.50,901.50,660.00,830.00,973.00,1034.50,782.50,706.50,892.50,719.00,977.50,754.50,959.00,686.50,882.00,1073.00,1314.00,885.50,873.00,1110.50,819.50,827.81,956.00
