# HAINES_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1987, 1991, 1993, 1994, 1995, 1997, 1998
#
17,195.00,288.00,163.00,255.00,326.50,239.50,208.50,317.50,162.00,294.78,265.59,268.83,172.00,230.50,293.00,63.50,132.50,246.50,355.50,81.50,83.00,229.50,69.00,272.00,69.00,207.50,149.00,198.74,257.50,301.50,12.00,191.00,250.00,175.00,197.50,261.00
18,212.50,305.50,181.50,274.50,343.00,257.00,226.50,335.50,181.00,309.78,286.59,286.83,180.50,246.50,293.00,69.50,151.00,255.00,367.00,81.50,86.50,245.00,76.00,285.00,80.50,220.00,154.00,215.24,278.00,323.50,13.50,210.00,274.50,194.50,204.50,280.00
19,233.00,327.50,198.50,289.00,361.50,273.00,241.50,354.00,200.50,317.28,309.09,296.83,196.50,264.50,293.00,77.00,168.50,260.00,375.00,92.00,88.00,260.00,86.50,301.50,90.50,228.50,154.00,229.24,296.50,346.50,29.00,224.00,300.00,211.00,204.50,299.00
20,255.00,351.00,217.50,307.00,380.00,286.00,258.00,375.00,218.00,329.28,329.59,309.92,212.50,283.00,293.00,88.00,188.50,272.50,383.00,112.00,102.00,274.50,94.00,316.00,99.00,233.50,154.00,239.74,314.50,368.00,45.00,235.00,325.00,227.00,213.00,315.50
21,276.50,368.00,235.50,319.50,399.50,301.00,274.50,395.50,239.00,344.28,348.09,320.92,231.00,298.00,293.00,100.00,205.00,287.00,395.00,133.00,117.50,289.00,101.50,328.00,107.50,239.00,154.00,248.74,336.50,391.50,61.00,248.00,350.00,247.00,223.50,332.50
22,295.50,383.50,253.00,332.50,415.50,315.50,292.00,413.00,261.00,361.78,367.09,334.92,249.00,315.50,293.00,116.50,221.50,303.50,415.00,151.50,133.00,304.50,114.00,338.00,122.00,247.50,159.50,260.74,357.00,414.00,76.00,265.50,374.50,261.50,232.50,352.50
23,310.50,402.00,268.00,341.50,435.50,333.00,306.00,433.50,280.50,375.78,385.09,348.92,265.00,332.50,296.00,132.50,238.50,319.00,433.50,170.50,146.50,318.00,129.00,351.50,138.50,254.50,170.50,272.74,375.50,437.00,91.00,277.50,398.00,273.00,246.00,374.50
24,327.00,424.50,284.50,350.00,454.00,349.50,324.00,453.00,302.50,392.28,405.59,365.42,283.00,352.50,309.00,147.00,256.00,341.00,449.00,190.00,157.50,334.00,143.50,367.50,157.50,268.50,187.50,286.24,393.50,457.00,106.50,284.50,417.50,283.50,253.50,394.00
25,346.50,447.00,298.50,363.00,475.00,364.50,340.50,471.00,323.00,408.28,426.09,383.92,298.50,371.00,327.00,163.50,273.50,358.50,469.50,208.00,167.00,347.00,159.00,381.00,177.00,280.50,201.50,297.74,415.50,478.00,122.00,287.00,446.00,300.50,271.00,413.00
26,365.50,471.00,312.00,378.00,497.50,380.00,361.00,490.00,333.00,426.28,444.09,401.92,311.00,388.00,344.00,180.50,292.50,379.00,489.00,224.00,175.00,360.00,175.00,399.50,198.00,294.00,212.50,305.24,438.50,501.00,137.00,295.00,469.50,311.50,287.00,431.50
27,384.50,490.50,327.00,395.50,519.50,397.00,377.50,507.00,334.50,446.28,460.59,421.92,324.50,403.50,360.50,194.50,312.00,396.50,507.00,239.00,185.00,372.00,186.00,418.50,219.00,312.50,224.00,315.24,460.50,524.00,157.50,311.00,493.00,315.00,295.50,449.00
28,406.00,509.50,340.50,414.00,543.50,413.00,396.50,523.50,345.50,466.28,479.09,437.92,339.50,420.00,376.00,210.00,332.50,414.00,524.00,256.00,198.00,384.00,196.00,439.00,239.00,332.50,237.50,326.74,482.50,551.00,177.50,330.00,514.00,317.50,303.00,467.00
29,426.50,531.50,354.50,432.50,562.50,426.00,414.00,543.00,361.00,487.28,496.09,453.92,355.50,440.00,390.00,223.00,354.50,428.50,542.00,270.00,211.00,393.00,210.50,456.50,257.50,351.50,256.00,341.74,507.00,578.00,198.00,345.00,539.50,320.00,318.00,486.00
30,447.00,554.50,368.00,451.00,583.00,443.00,423.50,562.50,382.00,510.78,515.09,465.42,370.00,456.50,408.00,230.00,366.50,442.00,558.00,284.00,226.00,404.00,222.00,475.50,279.00,368.00,275.50,358.24,528.50,607.00,218.00,359.00,568.50,325.50,335.00,507.50
31,470.00,573.50,382.50,469.50,602.00,461.00,432.50,582.50,406.50,532.28,536.09,469.42,386.50,476.50,421.50,235.50,373.50,458.50,573.50,301.00,238.00,418.50,235.50,495.50,299.50,384.00,290.50,374.24,552.00,628.50,240.50,374.50,599.00,333.00,351.00,524.07
32,491.50,592.50,396.00,492.00,624.50,476.00,441.00,600.50,433.00,551.28,555.59,472.42,403.00,494.00,431.50,243.50,380.00,477.00,590.50,318.50,245.00,438.00,246.50,517.00,319.00,398.50,307.50,391.24,574.00,653.50,258.50,387.00,624.50,344.50,366.00,542.57
33,514.00,611.50,409.50,512.00,648.50,490.00,447.50,620.00,460.50,570.28,575.09,481.92,418.00,514.50,445.00,253.00,388.00,497.50,608.00,335.00,250.00,458.50,253.50,537.50,338.00,417.50,325.00,408.24,597.50,676.00,277.50,399.50,646.00,353.50,378.00,559.07
34,540.00,631.00,420.00,535.50,671.50,506.00,465.00,640.00,482.50,589.28,594.59,495.92,435.00,530.00,465.00,260.00,397.50,519.00,627.50,354.50,256.50,479.00,264.00,555.00,356.50,435.50,337.50,421.74,619.00,699.50,300.00,410.50,663.00,368.00,393.50,580.57
35,566.00,654.00,436.00,557.50,691.00,526.50,484.50,661.00,504.00,608.78,610.09,515.92,445.50,547.50,483.50,269.50,407.50,539.50,651.00,375.00,263.50,498.50,279.00,572.50,373.00,452.50,345.50,438.24,635.30,723.00,322.50,425.50,680.50,381.50,413.00,599.57
36,591.00,675.50,457.00,574.50,712.00,545.00,503.00,680.00,526.00,628.78,623.59,537.42,462.00,567.50,503.00,282.50,420.00,559.50,673.50,394.50,282.00,516.00,297.50,591.00,388.00,469.00,356.50,459.24,653.80,748.00,343.00,444.50,702.00,397.50,427.50,622.07
37,610.00,693.00,477.00,591.00,731.50,565.00,518.50,697.00,548.00,654.78,641.09,555.92,479.50,582.50,520.50,298.00,439.50,583.00,695.50,420.00,301.50,530.50,313.50,607.50,402.50,485.00,377.00,477.74,679.80,770.50,363.50,471.00,723.50,410.50,435.50,642.07
38,633.00,711.00,497.50,608.00,755.50,584.00,523.00,715.00,569.50,681.78,658.09,572.92,494.50,599.50,535.50,310.00,463.00,605.50,715.00,447.50,321.50,545.50,331.00,623.00,421.00,504.00,398.50,496.24,700.80,796.00,387.50,496.50,746.00,427.50,441.50,664.57
39,659.00,725.00,519.00,624.50,781.00,602.00,525.50,734.00,595.00,708.28,675.09,597.42,508.50,617.50,556.00,320.00,481.50,625.50,736.00,470.00,342.50,559.00,350.00,638.50,440.00,524.00,416.00,513.74,723.30,819.00,410.00,519.50,768.50,446.00,447.50,685.07
40,686.50,738.50,538.00,641.00,811.00,615.00,525.50,753.50,617.50,731.78,689.59,621.42,523.50,635.00,574.50,334.50,504.50,649.50,757.50,492.00,363.50,576.50,369.00,656.50,458.00,547.50,430.50,529.24,742.80,839.50,435.50,545.00,788.50,464.00,447.50,702.07
41,710.00,751.00,557.00,658.50,840.00,628.50,532.50,774.00,639.00,757.28,707.59,641.85,541.50,655.00,595.50,350.50,530.00,674.00,779.00,514.50,380.00,595.00,388.00,676.00,475.00,573.50,445.00,546.24,760.30,866.00,461.00,571.50,808.50,483.00,450.50,715.57
42,733.50,764.00,574.00,678.50,868.00,646.00,544.00,798.50,661.50,782.78,728.59,661.35,559.00,678.50,618.50,365.50,555.50,696.00,801.00,532.00,395.00,612.50,407.00,693.50,491.00,602.50,462.50,561.74,778.30,890.00,490.00,595.50,833.00,502.50,468.00,729.07
43,756.50,777.00,594.50,699.50,894.50,664.00,550.50,816.50,689.50,804.28,749.09,678.85,577.50,697.50,640.50,383.00,581.00,720.00,822.00,552.00,413.00,633.00,427.00,714.50,512.50,626.50,480.50,579.74,797.30,914.00,521.00,621.00,857.00,524.50,487.50,744.57
44,776.50,791.50,615.00,725.00,915.00,678.00,563.00,842.50,714.50,826.78,770.09,698.35,595.50,717.00,663.50,402.00,602.50,743.50,842.50,570.50,430.50,652.00,443.00,736.00,535.00,647.50,499.00,603.74,815.80,936.50,546.00,642.50,877.50,552.50,508.50,763.07
45,797.00,805.00,635.50,749.50,933.00,694.50,578.50,868.00,740.00,855.28,792.59,723.85,612.00,743.50,686.50,419.50,622.00,766.00,865.00,587.50,447.50,673.00,460.50,758.00,556.50,672.00,517.00,626.74,834.30,962.50,568.00,663.50,899.00,572.00,535.00,778.57
46,816.00,819.00,654.50,771.50,958.00,713.00,598.00,890.00,764.50,883.78,819.09,751.35,633.50,763.50,709.50,438.00,642.50,786.00,890.00,605.00,464.50,688.00,482.50,779.50,576.50,700.50,534.00,653.24,857.80,988.50,589.50,683.00,920.50,597.50,565.50,797.57
47,836.50,834.50,670.50,795.00,979.00,726.00,616.50,915.50,788.00,907.28,843.59,777.85,660.50,782.50,734.00,455.50,664.00,806.00,912.50,625.00,486.00,699.00,503.00,805.00,598.50,726.00,552.00,675.24,880.80,1010.00,613.50,701.50,943.50,627.50,599.00,814.57
48,858.00,852.00,689.50,817.50,1003.00,743.00,637.50,941.50,817.00,935.28,869.09,804.85,687.00,804.00,759.00,475.50,685.50,826.50,934.50,642.50,504.50,712.00,522.50,832.00,620.50,752.50,570.50,696.74,902.80,1034.00,634.00,717.50,965.00,653.50,630.00,833.07
49,878.00,872.00,707.50,839.00,1030.00,761.50,656.50,965.50,844.50,962.78,892.59,832.85,714.50,826.00,784.00,497.50,708.50,848.00,957.00,662.50,524.00,730.00,545.00,857.00,639.00,776.00,587.00,720.74,926.30,1059.50,654.00,738.00,987.00,679.50,659.50,853.07
50,899.00,894.00,728.00,860.50,1059.50,784.00,674.00,994.50,877.00,987.28,917.59,858.85,736.00,847.00,807.50,520.00,731.50,871.00,985.00,683.00,547.00,753.00,565.00,880.50,657.00,803.50,603.50,748.24,950.30,1087.00,678.50,757.00,1009.50,707.00,686.00,875.57
51,919.50,916.00,748.50,884.50,1083.50,803.50,694.50,1023.50,900.50,1010.78,941.09,886.85,759.50,871.00,831.00,540.00,752.50,891.50,1013.50,704.50,574.50,778.50,587.00,905.50,676.50,828.00,620.00,772.74,969.80,1116.50,703.50,774.50,1031.00,732.50,712.50,899.57
52,940.00,942.50,768.50,911.00,1106.00,828.00,714.00,1055.00,927.00,1034.28,965.09,914.85,778.50,889.50,854.50,559.00,780.50,911.00,1038.00,725.50,602.00,807.00,608.50,929.50,696.50,852.00,634.50,798.24,989.80,1149.00,731.00,796.50,1052.00,757.00,738.50,921.57
53,963.00,967.00,786.50,937.00,1128.50,853.00,731.00,1084.00,956.00,1054.78,989.09,942.35,800.00,909.00,878.50,577.00,812.50,933.00,1071.00,746.50,625.00,835.50,627.00,953.50,718.50,874.50,651.00,820.74,1015.30,1177.50,759.00,817.00,1072.50,785.00,767.00,945.07
54,985.50,993.00,803.50,969.50,1147.00,877.50,752.00,1110.50,979.50,1078.78,1018.59,969.85,817.50,930.50,900.50,595.00,847.00,955.50,1107.00,768.00,648.50,857.50,650.50,979.00,742.00,899.00,672.50,843.74,1041.80,1203.00,784.00,840.50,1089.50,811.00,796.50,973.07
55,1012.00,1017.00,824.00,1005.00,1163.50,898.50,775.50,1137.50,1009.00,1103.28,1047.59,997.35,838.00,956.00,925.50,616.00,883.50,977.00,1145.00,788.50,672.50,881.50,670.00,1005.00,768.50,925.00,689.00,864.74,1068.30,1231.50,812.50,864.00,1107.50,840.00,827.50,1002.57
56,1038.00,1041.00,845.50,1039.50,1182.50,919.50,796.50,1161.00,1043.50,1128.78,1072.59,1022.20,858.00,980.00,949.00,634.50,921.50,999.00,1182.00,811.50,694.00,906.50,690.50,1034.50,790.50,951.00,702.00,888.24,1096.80,1258.00,842.00,888.50,1134.50,863.50,852.50,1027.07
57,1060.50,1065.50,866.50,1073.50,1204.50,944.00,819.00,1184.00,1076.00,1157.78,1096.59,1046.70,878.50,1003.50,972.50,654.50,958.00,1020.50,1220.00,835.00,715.00,932.50,714.50,1067.50,814.50,977.00,716.00,914.24,1119.80,1286.50,870.00,914.00,1162.50,888.00,874.00,1049.57
58,1084.50,1091.00,889.00,1101.50,1230.50,965.00,844.00,1209.50,1108.50,1187.28,1123.59,1067.70,902.00,1029.00,994.50,676.00,991.50,1045.00,1255.50,853.50,733.50,953.50,743.00,1096.00,840.00,1003.50,727.00,942.24,1139.80,1310.50,895.00,936.00,1187.50,914.50,895.50,1075.57
59,1108.00,1116.50,910.50,1129.50,1259.00,987.00,874.00,1236.50,1142.00,1212.28,1148.09,1089.70,923.00,1053.50,1017.00,701.00,1024.00,1072.00,1289.00,873.00,755.00,976.50,771.50,1123.50,865.50,1026.50,739.00,968.24,1162.30,1337.50,921.00,961.50,1218.00,941.00,916.50,1101.57
60,1129.00,1145.00,931.00,1155.00,1284.00,1009.00,905.00,1263.00,1185.00,1235.28,1172.59,1115.20,946.50,1077.50,1042.50,725.50,1056.50,1106.00,1318.00,891.00,777.50,999.50,802.50,1150.00,888.50,1050.00,751.00,996.24,1187.80,1362.00,945.50,986.50,1251.00,967.50,942.00,1127.07
61,1150.00,1174.50,957.00,1191.00,1315.50,1028.50,935.50,1288.50,1227.00,1256.28,1196.09,1141.20,967.00,1102.50,1065.00,750.50,1085.50,1135.50,1347.50,910.00,802.00,1022.50,837.00,1176.50,914.50,1075.00,769.50,1029.74,1212.80,1387.50,971.50,1013.00,1279.00,996.00,967.00,1152.07
62,1174.00,1205.00,982.00,1225.00,1336.50,1052.50,964.50,1318.00,1257.50,1282.28,1218.59,1172.70,987.00,1130.00,1084.00,769.50,1111.50,1166.50,1378.50,929.50,830.00,1048.50,873.00,1198.50,940.00,1099.50,795.50,1065.74,1237.80,1413.00,999.00,1038.50,1307.50,1028.00,993.00,1177.07
63,1200.50,1234.50,1005.00,1249.50,1362.00,1074.00,991.50,1345.50,1287.50,1306.28,1244.30,1204.70,1007.50,1158.50,1106.00,787.00,1135.00,1200.50,1407.00,951.00,857.00,1071.00,903.00,1223.00,965.00,1124.00,819.50,1098.74,1265.30,1439.00,1023.50,1063.50,1336.50,1058.00,1018.50,1200.07
64,1231.00,1261.50,1029.50,1277.50,1387.50,1103.50,1020.50,1375.00,1314.00,1330.28,1269.83,1234.20,1028.00,1184.50,1129.50,804.50,1156.00,1234.50,1435.00,975.00,882.50,1091.50,931.00,1252.50,986.50,1147.00,846.50,1127.24,1294.30,1465.50,1051.00,1090.00,1363.00,1088.00,1045.50,1226.07
65,1264.00,1289.50,1053.00,1302.50,1410.50,1126.00,1047.50,1407.50,1341.00,1353.78,1293.33,1262.70,1053.00,1211.00,1150.50,823.50,1179.00,1263.50,1466.00,997.50,907.00,1116.50,967.00,1281.00,1010.00,1171.50,873.00,1157.74,1322.30,1491.00,1082.00,1117.00,1389.50,1116.50,1074.50,1250.57
66,1294.00,1322.50,1075.50,1329.00,1435.50,1147.00,1075.50,1436.50,1372.00,1387.28,1317.83,1288.70,1079.00,1239.50,1176.00,844.00,1203.50,1293.00,1501.00,1020.50,930.50,1137.50,991.50,1310.50,1036.50,1194.00,899.00,1183.74,1350.30,1518.50,1107.00,1147.50,1417.50,1149.00,1102.50,1273.57
67,1323.00,1361.00,1098.50,1358.50,1467.00,1170.50,1102.00,1471.00,1400.00,1415.78,1341.33,1313.20,1104.00,1267.50,1198.50,867.00,1229.50,1323.00,1538.50,1044.50,956.00,1158.00,1021.50,1337.00,1063.00,1217.50,926.50,1211.24,1377.30,1546.00,1133.00,1178.00,1448.00,1182.50,1128.50,1300.57
68,1351.00,1404.00,1121.50,1388.50,1504.50,1196.00,1128.00,1504.00,1429.00,1441.28,1366.33,1337.20,1127.00,1295.50,1221.50,889.50,1262.00,1353.00,1578.00,1067.50,980.50,1181.50,1049.50,1364.00,1088.50,1240.00,956.50,1242.24,1410.30,1575.50,1159.00,1212.00,1480.00,1217.50,1157.00,1334.57
69,1379.50,1439.00,1144.50,1423.00,1535.50,1219.50,1153.50,1535.00,1455.00,1470.28,1392.83,1361.70,1150.00,1328.00,1244.50,914.00,1292.50,1378.50,1616.50,1089.00,1004.00,1209.00,1073.50,1390.50,1113.00,1262.50,988.50,1281.74,1442.80,1603.00,1185.50,1253.00,1513.00,1257.50,1185.50,1363.57
70,1410.50,1467.00,1167.00,1454.00,1565.50,1241.50,1177.50,1567.50,1481.50,1496.78,1416.33,1391.20,1174.50,1360.50,1270.00,938.50,1323.50,1408.50,1655.00,1111.00,1030.00,1240.50,1102.50,1417.00,1137.00,1285.50,1021.50,1320.24,1474.30,1634.50,1216.00,1290.50,1545.00,1299.00,1214.50,1389.07
71,1441.50,1497.00,1189.00,1481.50,1597.00,1262.50,1203.50,1597.00,1510.00,1523.28,1449.33,1423.20,1201.00,1396.00,1294.00,964.50,1352.50,1439.00,1691.00,1135.50,1054.50,1271.00,1132.50,1446.50,1165.00,1307.50,1046.50,1353.74,1506.30,1673.00,1254.00,1320.50,1575.00,1337.50,1244.50,1417.07
72,1473.00,1528.00,1214.50,1515.50,1625.50,1282.50,1227.50,1626.50,1539.50,1554.28,1477.83,1462.70,1227.50,1428.50,1322.50,989.00,1380.50,1469.50,1725.00,1159.50,1080.50,1295.00,1160.50,1474.50,1190.50,1329.50,1074.00,1392.24,1542.80,1712.50,1285.50,1352.50,1603.00,1376.00,1273.00,1446.07
73,1507.00,1560.50,1237.00,1551.00,1656.00,1301.00,1253.00,1657.50,1565.00,1584.78,1503.33,1502.20,1259.00,1459.50,1349.00,1015.00,1407.00,1504.50,1759.00,1183.50,1106.00,1321.00,1190.50,1500.50,1215.00,1354.50,1102.50,1430.24,1584.80,1755.00,1316.00,1381.00,1639.00,1411.00,1299.00,1476.42
74,1540.00,1598.00,1261.00,1585.00,1690.00,1325.50,1280.50,1685.50,1593.00,1611.78,1534.83,1537.70,1295.50,1486.50,1380.00,1042.00,1432.00,1537.00,1792.50,1209.00,1133.50,1341.50,1218.00,1528.00,1241.50,1376.50,1130.50,1461.74,1618.80,1796.00,1341.00,1409.50,1677.50,1444.00,1325.50,1501.42
75,1573.00,1636.00,1283.50,1619.50,1727.50,1343.50,1307.00,1714.50,1621.00,1643.78,1567.33,1565.20,1327.00,1514.00,1410.00,1069.00,1458.00,1568.00,1827.50,1236.00,1163.50,1368.50,1245.00,1557.00,1270.50,1399.00,1159.50,1500.24,1653.30,1834.50,1374.00,1435.50,1709.50,1478.00,1355.00,1529.92
76,1604.50,1672.50,1310.50,1649.50,1762.50,1365.00,1331.50,1741.50,1645.50,1676.78,1594.33,1594.70,1356.50,1542.00,1439.00,1099.50,1482.50,1598.00,1862.00,1265.00,1191.00,1390.00,1275.50,1583.00,1300.00,1421.00,1187.50,1541.24,1687.30,1868.00,1409.50,1464.00,1746.50,1513.50,1382.50,1554.92
77,1633.50,1704.50,1340.00,1678.50,1795.50,1389.50,1355.50,1769.00,1675.50,1703.78,1618.83,1628.20,1383.50,1569.50,1466.00,1133.50,1507.00,1631.00,1897.00,1291.50,1215.50,1415.50,1302.00,1611.50,1333.50,1447.00,1218.00,1583.24,1726.30,1897.00,1443.00,1498.50,1781.00,1549.00,1412.00,1581.92
78,1661.00,1738.50,1366.50,1707.50,1825.00,1422.00,1381.50,1795.50,1702.00,1735.78,1645.83,1659.24,1412.00,1598.50,1493.50,1170.00,1534.50,1662.50,1934.50,1321.00,1242.00,1440.50,1330.50,1647.50,1362.00,1474.50,1243.00,1617.24,1766.30,1928.50,1472.50,1535.50,1816.50,1584.00,1445.50,1614.42
79,1689.50,1772.50,1392.50,1737.50,1855.50,1449.50,1409.00,1822.00,1730.00,1770.28,1673.83,1691.74,1439.00,1625.00,1518.00,1209.50,1563.00,1694.00,1968.50,1354.00,1274.00,1472.00,1364.00,1680.50,1393.50,1503.50,1265.00,1646.74,1804.30,1964.50,1503.50,1571.50,1856.00,1616.50,1475.50,1652.92
80,1717.00,1805.00,1417.50,1766.50,1892.50,1475.50,1437.00,1848.00,1766.50,1806.28,1705.33,1722.74,1466.50,1649.50,1546.00,1251.50,1592.00,1732.50,2005.50,1382.50,1303.00,1505.50,1393.50,1715.50,1426.00,1533.50,1287.50,1676.74,1843.80,1997.50,1533.00,1602.00,1899.50,1649.00,1508.00,1689.92
81,1746.00,1835.00,1442.00,1796.00,1922.50,1500.00,1463.50,1877.00,1805.50,1842.28,1736.80,1758.24,1493.50,1672.00,1574.50,1290.50,1626.00,1770.00,2037.00,1412.00,1331.50,1535.00,1423.00,1745.50,1454.50,1563.00,1315.50,1708.24,1883.80,2032.00,1563.50,1631.50,1941.00,1680.50,1538.00,1724.42
82,1774.00,1865.00,1464.50,1824.00,1949.00,1531.00,1491.00,1906.50,1842.50,1872.78,1768.80,1795.24,1519.50,1698.50,1601.50,1323.50,1658.50,1804.00,2074.00,1450.50,1362.00,1566.00,1452.50,1775.50,1482.50,1594.50,1346.00,1738.24,1927.80,2067.50,1592.00,1661.00,1978.00,1713.50,1566.00,1757.42
83,1802.50,1895.00,1485.50,1853.00,1986.00,1568.50,1522.00,1938.00,1873.00,1899.28,1799.30,1827.35,1542.00,1724.50,1628.00,1355.50,1687.50,1838.00,2107.50,1489.50,1397.50,1598.00,1484.00,1808.50,1511.50,1624.50,1379.50,1770.74,1969.30,2101.50,1624.50,1692.50,2010.00,1750.50,1596.00,1787.92
84,1833.50,1926.00,1507.50,1880.50,2025.00,1609.00,1556.50,1969.00,1904.00,1926.78,1832.80,1857.85,1568.50,1748.00,1655.00,1386.50,1719.50,1872.00,2140.50,1521.50,1432.00,1637.50,1517.00,1848.00,1544.50,1659.00,1417.50,1801.24,2005.80,2134.50,1655.50,1722.50,2040.50,1784.50,1626.00,1818.42
85,1869.00,1962.00,1533.50,1904.50,2056.50,1641.50,1589.00,2001.50,1938.00,1962.28,1864.30,1890.37,1594.00,1772.50,1680.00,1420.00,1749.50,1904.50,2172.50,1561.00,1463.50,1674.50,1555.00,1887.00,1581.50,1689.50,1449.50,1832.24,2043.30,2166.00,1686.00,1753.00,2075.50,1817.50,1660.50,1850.42
