# MCGRATH_AP
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
15,28.00,93.00,30.00,0.00,91.50,50.00,4.00,2.50,78.50,7.50,9.00,22.50,32.50,2.50,2.50,16.50,56.00,5.00,18.50,0.00,8.50,18.50,7.50,52.50,30.00,60.50,1.00,0.00,48.00,14.50,0.00,0.00,0.00,31.50,16.50,49.00,7.00,0.00,31.50,86.50,3.00,2.00,40.00
16,28.00,108.50,32.50,0.00,91.50,50.00,4.00,2.50,78.50,7.50,12.50,22.50,34.50,3.00,2.50,16.50,56.00,5.00,40.50,0.00,14.00,18.50,20.50,52.50,30.00,61.00,1.00,0.00,48.00,14.50,0.00,0.00,0.00,31.50,25.00,53.00,7.00,0.00,40.00,95.50,3.50,2.00,40.00
17,28.00,132.00,48.50,0.00,91.50,50.00,4.00,2.50,78.50,7.50,12.50,22.50,34.50,12.00,2.50,16.50,56.00,5.00,59.50,0.00,18.50,18.50,23.50,52.50,30.00,61.00,1.00,0.00,48.00,14.50,0.00,0.00,0.00,31.50,26.00,55.00,7.00,0.00,54.00,99.50,12.00,2.00,40.00
18,28.00,146.00,66.00,0.00,91.50,60.00,4.00,2.50,78.50,7.50,12.50,22.50,49.50,27.50,2.50,16.50,56.00,5.00,78.50,5.00,22.00,18.50,33.50,52.50,30.00,64.50,1.00,0.00,48.00,14.50,1.00,0.00,0.00,31.50,26.00,58.50,7.00,0.00,64.50,99.50,23.00,2.00,40.00
19,31.50,155.50,83.00,1.00,91.50,64.50,4.00,2.50,78.50,7.50,12.50,22.50,59.00,36.50,2.50,16.50,56.00,5.00,100.00,9.50,25.50,18.50,33.50,52.50,30.00,64.50,1.00,0.00,48.00,14.50,1.00,1.50,0.00,31.50,26.00,65.50,7.00,0.00,71.00,101.00,37.00,2.00,40.00
20,43.50,165.00,100.00,5.00,96.00,64.50,4.00,13.00,78.50,7.50,12.50,22.50,64.00,43.50,2.50,16.50,56.00,5.00,118.00,10.00,31.50,18.50,40.00,52.50,30.00,64.50,1.00,0.00,48.00,14.50,1.00,15.50,0.00,31.50,26.00,67.00,7.00,0.00,71.00,112.00,46.50,2.00,40.00
21,50.00,165.00,102.50,5.00,96.00,64.50,4.00,33.50,78.50,7.50,12.50,26.00,65.50,46.00,2.50,16.50,60.50,5.00,131.50,12.00,46.00,18.50,42.00,52.50,31.00,64.50,1.00,0.00,48.00,14.50,1.00,26.50,0.00,31.50,26.00,70.00,7.50,0.00,71.00,129.00,46.50,2.00,40.00
22,56.50,165.00,102.50,5.00,96.00,64.50,4.00,48.50,78.50,9.50,12.50,39.50,79.50,46.00,2.50,16.50,66.50,5.00,143.50,18.50,61.00,18.50,42.00,52.50,35.00,64.50,1.00,0.00,48.00,14.50,1.00,35.00,0.00,31.50,26.00,75.50,9.00,0.00,71.00,141.50,58.00,2.00,40.00
23,65.50,165.00,102.50,5.00,96.00,64.50,4.00,62.50,78.50,10.00,12.50,55.50,96.50,46.00,13.50,16.50,66.50,5.00,158.50,24.50,61.50,18.50,49.00,52.50,35.00,72.00,1.00,0.00,48.00,14.50,1.00,45.00,0.00,31.50,26.00,79.00,11.50,0.00,71.00,159.50,73.00,3.00,40.00
24,77.00,165.00,102.50,5.00,96.00,64.50,4.00,77.50,78.50,10.00,19.50,68.00,107.00,47.00,13.50,16.50,82.00,5.00,169.50,43.00,61.50,18.50,55.00,52.50,35.00,80.00,1.00,0.00,48.00,14.50,1.00,49.00,0.00,31.50,26.00,86.00,26.50,0.00,71.00,180.00,89.50,9.50,41.00
25,77.00,169.00,102.50,5.00,96.00,64.50,4.00,86.50,78.50,10.00,33.50,75.00,107.00,48.50,13.50,16.50,95.00,5.00,175.00,50.00,61.50,18.50,60.00,52.50,35.00,80.50,1.00,0.00,48.00,16.00,1.00,49.00,0.00,31.50,28.00,97.50,39.50,0.00,71.00,193.50,93.50,11.50,43.50
26,82.00,183.50,102.50,5.00,98.00,64.50,4.00,102.50,78.50,10.00,47.00,82.50,107.00,58.50,13.50,16.50,100.00,5.00,175.00,50.00,61.50,18.50,66.00,52.50,35.00,80.50,1.00,0.00,48.00,16.00,1.00,49.00,0.00,31.50,29.00,115.50,47.00,0.00,71.00,201.00,93.50,11.50,44.00
27,85.00,199.00,102.50,5.00,111.50,64.50,4.00,111.00,78.50,10.00,60.00,86.00,107.00,70.00,28.00,18.50,106.00,5.00,176.00,50.00,61.50,18.50,66.00,52.50,35.00,80.50,1.00,0.00,48.00,16.00,1.00,49.00,5.50,31.50,29.00,127.00,56.00,0.00,74.00,214.00,93.50,11.50,52.00
28,86.00,212.50,102.50,5.00,124.00,64.50,4.00,123.50,78.50,10.00,77.00,86.00,107.00,84.50,44.00,25.50,112.50,5.00,178.00,50.00,61.50,18.50,66.00,52.50,35.00,80.50,1.00,0.00,48.00,19.00,2.00,56.50,5.50,41.00,29.50,138.50,68.00,0.00,75.00,228.50,93.50,26.50,62.00
29,103.50,223.50,102.50,5.00,131.00,64.50,4.00,138.00,83.00,10.00,92.00,86.00,107.00,97.50,62.00,37.00,119.50,5.00,178.00,50.00,67.00,18.50,66.00,52.50,35.00,80.50,1.00,0.00,59.50,20.00,2.00,56.50,8.50,54.50,31.00,154.50,78.00,0.00,75.00,242.00,93.50,35.00,66.50
30,118.50,235.00,102.50,5.00,137.50,64.50,4.00,150.00,90.00,10.00,104.50,86.00,107.00,117.00,79.50,46.50,125.00,5.00,183.00,50.00,67.00,18.50,66.00,52.50,35.00,80.50,16.00,0.00,78.50,20.00,3.50,56.50,11.00,68.00,31.00,170.50,91.50,8.00,75.00,257.00,93.50,35.00,66.50
31,135.50,247.00,102.50,5.00,148.50,64.50,4.00,159.00,90.50,21.50,113.50,86.00,107.00,137.00,102.00,62.00,126.00,5.00,193.50,57.00,67.00,18.50,66.00,52.50,35.00,80.50,23.00,7.00,96.50,20.00,8.00,56.50,17.50,78.50,34.50,187.50,105.00,24.00,88.50,270.00,93.50,35.00,66.50
32,152.00,255.50,102.50,5.00,161.50,64.50,4.00,170.50,90.50,24.00,120.00,91.50,107.00,151.50,125.50,69.50,126.00,5.00,206.00,57.00,75.00,23.00,66.00,54.50,35.00,80.50,23.50,18.50,112.00,20.00,11.50,60.00,20.00,80.50,34.50,196.50,117.50,36.00,95.00,285.00,104.50,35.00,66.50
33,164.00,263.50,102.50,7.00,175.50,64.50,4.00,179.50,90.50,24.00,140.00,95.00,107.00,163.00,142.00,85.50,126.00,11.00,228.50,62.00,75.50,38.50,66.00,60.00,35.00,80.50,23.50,25.00,127.00,20.00,14.50,75.00,20.00,89.00,34.50,199.00,132.50,48.50,95.00,292.00,113.50,44.00,66.50
34,182.00,263.50,105.50,22.00,182.50,64.50,4.00,181.50,90.50,28.50,153.00,97.50,107.00,173.50,154.00,101.50,126.00,23.50,244.50,66.00,84.00,44.50,66.00,60.00,42.00,80.50,27.00,38.50,140.00,20.00,16.50,88.00,20.00,89.00,44.00,199.00,144.50,68.50,95.00,293.00,130.00,46.00,66.50
35,191.50,263.50,125.50,36.00,195.50,64.50,4.00,186.00,90.50,35.50,161.50,100.00,116.50,183.50,167.00,118.50,126.00,41.50,257.00,78.50,84.00,44.50,67.50,60.00,52.50,80.50,27.00,53.00,140.00,20.00,21.50,88.00,30.00,89.00,55.00,210.50,158.00,81.50,95.00,293.00,136.50,46.00,66.50
36,195.50,263.50,145.00,50.00,206.50,64.50,4.00,193.00,90.50,37.00,181.50,100.50,127.50,192.50,179.50,132.50,126.00,61.00,274.00,78.50,84.00,55.00,74.50,60.00,76.00,87.00,27.00,72.00,140.00,20.00,22.50,88.00,30.00,89.00,59.00,226.00,173.00,99.00,101.50,298.50,136.50,46.00,70.00
37,207.50,271.50,161.50,56.50,206.50,64.50,4.00,201.00,90.50,51.50,201.50,109.50,137.00,202.50,184.00,147.50,126.00,82.00,284.50,78.50,84.00,68.50,78.50,60.00,95.50,94.00,27.50,95.00,140.00,30.50,22.50,97.00,30.50,89.00,59.00,246.00,189.50,112.00,106.00,314.50,136.50,46.00,70.00
38,221.50,280.50,177.00,56.50,206.50,64.50,4.00,208.00,90.50,69.50,215.00,120.50,150.00,212.00,184.00,157.50,126.00,100.50,296.00,78.50,84.00,83.00,82.00,60.00,115.00,103.50,36.00,115.50,140.00,40.50,22.50,113.00,34.50,89.00,59.00,259.50,202.50,123.50,117.00,330.50,136.50,46.00,70.00
39,232.50,293.50,188.50,56.50,206.50,64.50,4.00,212.00,90.50,81.50,230.00,126.50,161.50,223.00,188.00,172.50,126.00,117.50,315.00,80.50,84.50,92.50,86.00,60.50,136.50,112.50,51.00,137.50,140.00,50.50,22.50,121.00,40.50,89.00,59.00,276.50,219.00,137.00,128.50,344.00,136.50,46.00,70.00
40,237.50,303.00,193.50,56.50,206.50,64.50,4.00,212.00,90.50,96.50,246.50,126.50,161.50,237.50,191.50,187.50,131.50,138.00,332.50,93.00,87.50,109.00,86.00,67.00,154.50,121.50,58.50,159.50,140.00,67.00,27.50,127.50,48.50,89.00,59.00,291.00,236.00,150.50,140.50,362.00,147.50,46.00,70.50
41,237.50,309.50,193.50,56.50,206.50,64.50,12.00,212.00,107.50,112.50,263.50,126.50,161.50,254.00,192.00,201.50,139.00,157.50,349.00,99.50,101.00,122.00,86.00,77.00,172.50,127.00,61.50,177.00,140.00,77.50,42.50,127.50,57.00,89.00,59.00,301.50,253.00,165.00,154.00,377.00,152.50,47.50,76.00
42,241.00,315.00,193.50,56.50,206.50,64.50,23.50,212.00,125.00,123.50,279.00,126.50,161.50,269.00,196.50,213.50,147.00,175.00,361.00,105.00,121.00,126.00,86.00,97.00,188.00,130.50,67.50,194.50,140.00,87.00,55.50,129.00,70.00,89.00,68.00,308.50,269.50,179.00,175.50,398.00,167.50,61.00,84.00
43,250.50,316.50,193.50,63.50,206.50,64.50,35.50,212.00,139.50,141.50,298.00,129.00,161.50,288.50,204.00,228.00,158.00,189.50,380.00,112.50,141.50,128.00,96.50,114.00,202.50,136.00,75.00,209.00,141.00,93.00,67.00,129.00,82.50,89.00,89.00,319.00,281.50,195.50,194.00,413.50,182.00,75.50,97.00
44,264.00,316.50,193.50,73.00,206.50,64.50,50.50,223.00,158.00,156.00,317.50,147.50,167.00,307.50,204.00,243.00,172.50,194.00,399.50,127.00,163.50,132.00,105.50,130.00,219.50,142.50,75.00,222.50,143.50,102.00,74.00,129.00,96.00,92.50,107.00,329.00,296.50,210.50,211.00,432.00,196.00,85.50,108.50
45,272.00,317.50,194.50,88.00,206.50,73.00,62.50,228.00,179.50,167.00,334.00,166.00,182.00,328.00,204.00,264.00,182.00,195.00,419.50,138.50,180.00,132.00,111.00,149.00,241.00,149.50,75.00,238.50,143.50,108.50,84.00,131.50,116.50,92.50,121.50,340.50,309.50,227.50,223.50,448.50,215.00,102.00,121.00
46,282.50,321.00,194.50,98.00,206.50,83.00,76.50,228.00,203.50,180.50,352.00,183.00,200.00,348.50,204.00,282.00,187.00,198.00,442.00,151.00,190.50,147.00,111.00,162.50,257.50,150.50,75.00,254.50,143.50,116.50,97.50,140.50,137.00,92.50,141.00,352.00,325.00,240.50,237.00,455.50,235.50,117.00,133.00
47,293.00,325.00,194.50,99.50,206.50,83.00,91.50,232.50,225.50,195.00,373.00,196.50,216.00,369.50,204.00,300.00,197.50,202.50,463.00,173.00,202.00,163.00,126.50,173.50,273.00,150.50,84.50,268.50,152.00,124.00,118.50,149.00,157.50,92.50,158.00,367.50,345.50,254.00,254.50,459.00,256.50,132.50,138.00
48,305.50,340.50,194.50,113.00,206.50,83.00,105.50,234.50,241.50,209.50,392.00,211.50,234.00,392.00,218.50,315.00,201.00,212.50,487.00,199.00,208.50,177.00,132.00,189.50,293.00,150.50,90.50,291.00,170.00,131.00,139.00,159.50,178.00,97.50,179.00,394.00,363.50,262.00,274.50,465.50,279.00,154.50,148.00
49,318.50,355.50,194.50,127.00,206.50,83.00,114.00,245.00,258.50,226.00,409.50,226.50,250.50,409.50,237.00,335.00,217.50,219.50,508.00,224.00,223.00,190.00,137.00,204.00,311.50,150.50,91.00,314.50,184.00,139.50,160.00,170.00,198.50,106.00,201.00,415.50,384.00,272.00,288.50,472.00,296.50,179.00,158.00
50,335.00,370.00,194.50,142.50,207.00,83.00,123.00,256.00,275.00,243.50,428.50,246.00,269.00,430.50,257.00,352.50,234.50,226.00,529.50,247.00,242.00,202.50,149.00,219.50,331.00,157.00,97.50,334.50,203.50,150.00,181.50,177.50,216.50,111.50,223.00,427.50,407.00,286.00,298.50,475.50,315.00,200.50,169.50
51,350.00,388.50,194.50,156.00,214.00,84.00,133.00,269.00,286.00,257.50,450.00,264.50,283.00,450.00,279.50,373.00,255.50,240.00,547.50,266.00,261.00,220.00,156.00,240.00,353.00,172.00,112.00,355.00,227.00,164.00,199.50,188.50,231.00,119.50,245.00,442.00,428.00,302.00,308.50,488.00,328.50,220.00,179.50
52,368.50,407.50,199.00,173.50,220.50,88.50,142.50,285.00,294.00,268.00,470.00,284.00,294.00,468.00,301.00,395.50,276.00,252.00,569.00,284.50,277.00,241.50,158.00,263.50,379.00,192.50,126.50,379.00,248.50,177.50,216.00,206.50,248.50,131.00,266.50,457.00,451.50,321.00,320.00,498.00,344.50,240.50,199.50
53,387.00,426.00,216.00,195.50,221.50,95.50,148.50,297.00,308.50,285.00,484.50,299.50,306.00,487.50,325.50,416.00,299.00,275.50,590.00,299.00,289.00,255.00,158.00,287.50,400.50,204.50,141.00,404.00,269.00,196.00,229.50,228.00,269.50,145.50,287.50,476.50,476.50,344.50,336.50,506.00,363.00,261.00,221.50
54,404.00,440.50,234.50,216.50,221.50,99.50,153.50,303.00,326.00,302.00,498.50,319.00,320.50,506.50,345.50,437.50,312.50,299.00,614.50,305.50,303.50,268.50,166.00,312.00,422.00,223.50,155.50,428.50,284.50,211.50,243.50,250.50,288.00,160.50,310.00,497.50,506.50,369.50,354.50,515.00,378.50,283.50,240.00
55,423.50,460.50,250.50,234.00,222.50,107.50,161.50,310.50,343.50,318.00,517.00,341.00,337.00,524.00,367.50,460.00,329.50,327.50,636.00,312.50,320.00,284.00,173.50,335.00,444.00,243.00,170.00,452.00,289.00,232.00,263.50,272.00,308.00,172.00,329.50,519.00,534.50,393.00,376.00,528.00,391.00,307.00,261.00
56,446.00,478.00,269.00,252.50,238.50,112.00,169.00,327.50,368.00,332.50,532.00,363.00,353.50,540.00,392.50,481.50,343.50,353.50,655.00,318.50,331.50,300.50,192.50,360.50,463.00,265.50,183.00,475.50,293.50,258.00,291.00,292.50,328.50,175.50,351.50,541.50,563.00,415.50,396.50,541.50,402.50,331.00,284.50
57,470.00,490.00,285.00,272.50,252.50,117.00,175.50,344.50,390.50,350.00,550.50,380.50,372.00,556.00,416.00,498.00,363.50,377.50,675.00,330.00,344.50,318.00,214.00,383.00,479.00,291.50,196.00,498.50,299.00,284.00,316.50,311.00,351.00,187.00,377.00,568.00,590.00,438.00,414.50,557.00,415.00,348.00,304.00
58,493.00,505.50,298.50,294.50,272.00,123.00,187.00,362.00,411.00,374.50,566.00,398.00,385.00,577.50,439.00,514.50,381.00,402.00,687.00,344.00,363.00,336.00,235.50,402.00,497.50,317.00,212.00,520.50,307.00,310.50,346.00,328.50,372.50,194.00,402.00,591.50,614.50,459.50,430.50,574.50,427.00,365.00,324.00
59,517.00,524.00,311.00,315.00,294.00,130.00,200.50,383.50,427.50,396.00,581.50,418.00,396.50,600.50,462.00,542.50,397.50,427.00,696.00,356.50,383.50,352.50,258.00,420.00,520.50,344.50,226.00,541.50,318.50,341.00,371.50,354.00,394.50,202.00,424.00,613.50,638.00,480.00,451.00,594.50,439.00,380.50,344.00
60,539.00,542.50,324.00,333.50,315.50,142.00,218.50,404.50,447.00,418.50,598.00,439.50,405.00,622.00,483.50,569.50,414.00,453.50,709.50,369.50,404.00,369.00,278.50,444.50,553.00,370.50,239.50,565.00,329.00,370.50,393.00,375.50,410.00,211.50,450.00,637.50,661.50,500.50,470.00,618.50,454.00,390.50,362.50
61,562.50,559.00,332.50,352.00,328.00,158.00,237.50,428.50,468.00,439.50,618.50,461.50,411.00,644.00,505.00,598.00,429.00,479.00,730.00,378.00,426.50,373.50,292.50,469.50,586.00,397.50,254.00,588.50,340.50,397.50,413.50,393.50,416.00,220.50,478.00,662.00,689.00,525.00,485.50,646.50,472.00,402.50,385.00
62,586.00,575.50,335.50,372.00,329.00,174.50,256.00,452.00,490.50,463.50,639.50,481.50,411.00,668.00,531.00,630.50,444.50,504.50,747.50,387.50,448.00,373.50,307.50,494.00,617.50,424.50,273.50,615.00,362.50,425.50,433.50,414.00,420.50,230.50,511.50,686.00,714.00,549.50,500.50,670.00,492.00,422.50,404.50
63,611.00,593.00,341.50,393.00,329.00,190.50,279.00,473.00,513.50,485.50,657.50,504.00,411.00,691.50,553.50,657.50,463.00,532.00,764.00,399.00,466.00,373.50,323.50,516.50,647.50,448.50,292.00,643.00,383.50,449.50,454.00,433.50,434.00,240.50,543.50,712.50,741.00,575.00,520.50,690.50,514.50,444.00,426.00
64,636.50,618.50,355.00,412.00,336.00,205.00,294.00,497.50,535.00,505.50,674.00,527.00,411.00,715.00,574.50,684.50,484.50,559.50,782.00,417.00,479.50,373.50,336.50,538.50,681.50,472.00,312.00,672.00,404.50,470.50,470.00,452.50,451.50,252.00,566.00,741.00,765.00,599.00,541.00,709.50,536.00,468.50,448.00
65,663.00,644.00,372.00,431.00,346.00,222.50,311.50,521.50,556.50,525.50,697.00,552.00,416.50,740.00,599.00,709.00,510.00,587.50,809.00,431.00,495.50,379.50,354.50,559.00,713.00,494.50,336.50,700.00,428.00,488.50,485.00,474.50,471.50,260.50,586.50,769.50,789.50,625.50,562.00,730.00,561.00,497.00,470.50
66,690.00,671.00,394.50,451.50,361.50,243.00,333.50,548.50,578.50,547.50,721.00,579.00,427.50,764.00,622.00,739.50,537.50,615.00,830.50,449.50,515.00,391.50,374.00,578.00,749.00,524.00,358.00,718.50,452.50,507.00,510.50,488.50,494.50,271.50,605.50,796.00,814.50,653.00,581.50,754.00,589.00,521.50,493.00
67,716.50,702.00,418.50,473.00,376.50,260.00,355.50,576.00,601.50,570.00,744.50,602.00,446.00,786.50,644.50,768.00,560.50,643.50,852.50,461.00,538.00,407.00,392.50,599.00,788.50,554.50,376.50,738.00,474.50,528.00,537.50,502.50,519.00,285.00,626.50,825.50,846.00,683.50,600.50,781.50,618.00,548.00,513.00
68,742.00,739.00,442.00,497.00,391.50,274.00,372.50,599.50,634.00,579.50,771.00,623.50,458.00,803.00,667.00,797.50,582.50,670.00,876.00,478.00,557.00,422.00,411.50,625.00,814.00,583.00,392.50,760.00,497.50,551.00,564.00,523.00,543.00,300.50,648.00,851.00,872.00,716.00,625.50,804.50,648.50,573.00,529.50
69,772.00,772.00,462.50,523.00,407.50,284.00,387.50,621.00,666.50,599.00,798.50,651.50,467.50,817.50,695.00,834.50,611.00,697.00,904.00,498.50,569.50,434.00,430.50,650.50,833.50,613.50,415.00,785.00,524.00,572.00,588.00,547.00,568.50,321.00,675.50,879.50,901.00,746.00,654.50,832.50,678.00,603.00,546.50
70,794.00,804.50,482.00,550.00,419.50,294.00,402.00,644.00,698.00,620.50,826.50,673.50,481.50,838.00,724.00,875.00,640.00,724.00,925.00,524.50,587.50,445.00,451.50,668.50,860.00,648.00,439.50,809.00,550.50,593.00,613.00,562.50,596.00,345.00,705.00,912.50,930.50,776.00,685.00,867.00,711.50,633.00,566.00
71,818.00,835.50,500.00,577.50,431.00,306.50,421.00,666.00,727.50,639.00,856.50,693.00,495.50,862.00,757.50,915.00,670.00,753.50,944.00,549.50,604.00,460.50,473.50,686.00,884.50,683.00,464.50,833.50,579.00,619.00,645.00,580.50,618.50,368.00,738.00,939.50,961.50,804.50,713.00,892.50,746.50,661.50,591.77
72,842.50,866.50,519.00,606.50,448.50,318.50,441.50,687.50,757.00,658.50,885.50,715.50,510.00,892.00,793.00,951.50,707.00,779.00,966.00,578.00,626.00,480.00,497.00,707.50,912.00,718.00,489.00,857.50,611.00,647.50,674.50,605.50,641.50,387.50,772.50,973.50,994.00,837.00,737.50,918.50,776.00,692.00,619.12
73,869.50,898.50,539.00,638.50,470.00,332.00,458.50,707.00,787.50,682.50,914.00,738.00,525.50,923.00,826.00,981.00,744.00,803.00,987.50,607.50,650.50,503.50,522.00,727.00,941.50,754.00,512.00,878.00,636.50,675.00,700.00,632.00,664.50,396.00,800.00,1002.50,1033.00,867.50,762.00,944.50,809.00,723.50,645.49
74,896.50,931.50,558.50,670.00,494.50,347.00,479.00,732.00,819.50,706.00,940.50,762.50,540.00,950.50,855.50,1008.00,778.50,825.50,1009.00,640.00,670.50,529.00,548.00,749.50,978.00,791.50,538.50,908.50,662.00,702.00,725.00,661.00,687.00,408.50,829.00,1034.50,1074.00,900.50,787.50,974.00,842.00,754.50,672.94
75,923.50,963.00,579.50,704.50,519.00,367.00,505.00,760.00,845.00,728.00,970.50,789.00,549.00,980.00,886.50,1038.00,810.50,848.00,1037.50,673.50,696.00,558.50,576.00,765.50,1008.50,823.00,567.00,939.50,688.00,728.00,751.50,689.00,709.50,423.50,864.00,1071.50,1112.00,933.50,811.00,1004.50,878.00,785.00,700.94
76,952.00,995.00,604.00,737.00,546.50,384.00,532.50,787.50,872.00,745.50,1002.00,816.50,562.00,1022.00,921.00,1069.50,841.00,872.00,1057.50,706.50,722.00,586.00,605.00,783.00,1039.50,851.00,595.50,974.50,714.50,754.50,776.50,717.50,737.50,440.00,901.50,1105.50,1152.50,968.50,834.00,1037.00,913.00,812.00,729.84
