# KENAI_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,179.00,402.00,196.00,322.00,328.50,146.50,173.00,178.00,241.00,109.50,123.50,88.00,216.00,179.00,160.40,4.50,165.00,80.00,255.50,152.10,235.50,219.00,75.00,187.50,149.00,275.50,100.50,5.50,259.00,124.50,212.50,138.50,10.00,109.50,147.50,259.00,310.00,1.50,141.00,348.00,89.50,33.00,234.00
26,192.50,422.00,199.00,340.00,346.00,146.50,174.00,192.00,247.50,113.50,140.50,100.50,219.00,191.50,167.90,11.50,178.50,88.00,268.00,168.60,235.50,229.00,84.00,198.00,153.50,283.00,113.00,6.00,264.00,133.00,227.50,150.00,19.00,109.50,155.50,279.00,321.50,1.50,146.50,366.00,95.50,34.00,245.50
27,204.00,438.50,205.00,359.00,361.50,146.50,174.00,205.50,259.50,113.50,156.00,110.50,219.00,207.50,182.40,29.50,190.00,98.50,279.50,178.60,235.50,240.00,84.50,204.00,154.50,289.00,120.00,6.00,268.00,136.50,244.00,159.50,34.50,111.00,161.00,296.50,338.50,2.50,155.00,381.00,97.00,34.00,258.50
28,215.00,455.50,209.00,378.50,376.00,150.50,174.00,223.50,267.50,113.50,173.00,118.50,219.00,222.50,197.90,44.00,200.50,104.50,293.50,186.10,249.00,248.50,84.50,210.00,154.50,293.50,126.50,6.00,276.00,149.50,264.00,177.50,50.00,121.50,166.00,314.00,357.50,5.50,162.00,398.00,99.50,46.00,277.00
29,233.00,474.50,213.50,396.00,389.00,150.50,174.00,242.50,281.00,113.50,188.00,121.00,219.00,236.00,215.40,63.50,212.50,108.00,303.50,191.10,262.50,255.00,84.50,215.50,154.50,297.00,131.00,6.00,290.00,155.00,280.00,198.50,60.00,135.50,173.50,334.00,376.00,5.50,168.00,415.50,100.50,51.00,290.00
30,252.00,490.00,214.50,414.50,406.00,150.50,174.00,257.50,294.50,126.00,202.00,121.00,229.50,256.00,233.40,83.50,223.00,114.00,315.50,199.60,269.00,255.00,84.50,221.00,154.50,314.00,149.00,11.00,306.00,155.00,297.00,211.00,73.00,147.50,181.00,350.50,397.50,18.50,172.00,433.00,100.50,52.00,304.50
31,270.50,502.50,215.00,434.00,423.50,150.50,174.00,270.00,307.00,140.50,215.50,125.00,243.50,275.50,252.90,100.00,231.50,125.50,329.00,214.10,271.00,255.00,84.50,223.00,154.50,324.50,165.50,16.00,325.50,155.00,316.50,222.00,84.00,156.00,188.50,367.00,421.50,38.50,180.00,448.00,107.50,52.00,322.50
32,287.00,516.00,216.50,451.00,438.50,150.50,179.50,284.50,321.00,150.50,229.00,139.50,255.50,296.00,273.40,116.00,236.00,139.00,344.00,222.60,287.00,266.50,84.50,229.00,161.00,332.00,173.00,23.00,342.50,163.50,337.00,236.50,95.00,164.00,197.50,385.00,442.00,50.00,191.00,463.00,117.00,52.00,339.00
33,305.50,527.00,217.00,470.50,450.50,154.00,184.00,303.00,328.50,160.00,247.00,155.00,260.50,312.00,292.40,129.50,237.00,145.50,363.50,227.60,298.00,282.00,84.50,234.00,172.50,338.50,183.00,32.00,357.50,171.50,352.00,257.50,99.50,174.00,206.50,401.00,458.50,58.50,195.00,478.50,130.00,59.50,351.00
34,325.50,537.00,220.50,488.00,463.00,154.00,185.00,320.00,339.50,170.00,261.50,170.00,261.50,326.50,310.40,148.50,251.00,157.00,380.00,228.60,308.00,293.50,93.00,239.50,186.00,343.00,199.00,45.00,375.50,176.50,370.00,278.00,104.00,183.50,222.50,412.50,475.50,77.00,198.00,492.00,145.00,73.00,362.00
35,344.50,547.00,230.00,507.50,479.00,154.00,189.00,332.00,351.00,181.00,273.50,184.50,264.50,344.50,328.40,165.50,270.50,176.50,397.00,242.60,318.00,299.00,98.00,243.00,206.00,361.00,213.00,66.50,384.50,178.00,388.00,292.50,121.00,185.00,239.50,425.50,499.00,97.00,208.00,509.00,159.50,76.00,373.00
36,364.50,555.50,241.50,527.00,490.50,154.00,189.00,349.50,356.00,192.50,288.50,195.00,271.50,362.00,342.90,180.50,280.50,194.00,417.50,253.10,323.00,305.50,103.00,253.00,228.00,382.00,227.00,86.00,390.00,180.00,398.00,304.00,131.50,188.50,257.00,446.00,519.50,116.00,218.50,526.00,162.50,76.00,386.50
37,380.50,566.50,256.50,542.00,503.50,165.00,189.00,367.00,359.50,202.00,303.50,208.00,280.00,377.50,358.40,193.00,287.00,213.50,430.50,256.10,334.50,317.00,113.00,269.00,248.00,401.00,242.50,107.50,393.50,193.00,406.00,319.50,139.50,188.50,271.00,464.00,542.00,132.50,231.50,546.50,162.50,76.00,400.50
38,402.50,579.50,270.50,558.00,515.50,171.00,189.00,383.00,364.50,218.00,316.50,220.50,287.50,393.00,373.40,209.50,296.50,231.50,443.50,257.60,344.00,330.50,115.00,286.50,265.50,419.00,256.50,130.00,398.00,199.00,413.00,338.50,149.00,188.50,275.50,477.50,562.00,145.50,247.00,572.00,172.00,77.50,409.50
39,420.00,594.50,283.00,573.00,534.50,171.00,189.00,400.50,379.50,232.00,328.50,236.50,297.00,413.00,390.40,229.50,310.00,251.00,461.00,264.60,352.50,340.50,125.00,303.00,285.00,437.00,273.00,152.00,402.00,208.50,422.00,357.00,161.00,188.50,275.50,496.50,586.00,160.50,268.00,592.50,172.50,77.50,414.50
40,438.00,609.00,291.50,585.00,546.50,171.00,190.00,419.50,392.50,253.00,342.00,252.00,303.50,429.00,411.90,243.50,323.50,269.50,477.50,276.10,363.50,359.00,128.50,319.00,303.00,455.50,286.50,170.50,402.00,225.00,434.00,372.00,169.00,188.50,280.00,515.00,608.50,176.50,291.00,612.00,175.00,77.50,420.50
41,458.50,621.00,300.50,595.00,556.50,171.00,197.00,433.00,410.50,278.00,356.50,265.50,306.00,445.50,430.40,261.50,337.00,290.00,493.00,288.60,378.00,378.50,131.50,344.00,320.00,471.50,294.50,186.50,402.00,239.00,452.50,388.00,179.00,188.50,285.50,531.00,628.50,194.00,314.50,634.00,183.50,84.00,428.50
42,475.00,632.50,306.00,611.50,573.00,171.00,207.00,442.00,428.50,295.50,375.50,277.00,306.00,463.50,444.40,281.00,350.50,306.00,506.50,301.60,396.50,396.00,133.00,364.50,336.50,487.00,307.00,202.50,402.00,253.50,472.00,407.00,192.00,188.50,297.50,542.50,652.00,212.00,336.00,654.50,199.00,100.50,441.50
43,491.50,646.00,308.50,628.50,591.50,171.00,217.00,453.50,447.00,313.00,393.00,285.00,306.00,481.00,459.40,298.50,365.50,325.00,523.50,314.10,412.50,413.00,135.00,383.50,355.00,501.50,324.00,218.50,406.00,263.50,487.50,422.00,205.50,188.50,316.50,551.50,674.50,229.50,357.00,671.50,215.50,117.50,454.50
44,506.50,656.50,311.00,647.00,609.00,171.00,231.00,470.00,465.00,333.50,411.00,304.00,316.00,500.00,475.40,313.00,381.00,341.00,543.00,330.60,425.00,427.50,139.00,402.00,372.00,516.00,335.00,237.00,420.00,282.50,502.00,440.00,219.00,190.00,332.50,563.50,697.50,248.50,375.50,692.50,233.50,136.50,465.00
45,520.00,669.00,323.50,669.00,622.00,184.50,247.00,484.50,486.50,351.50,428.50,324.00,338.00,521.50,480.40,333.00,405.00,357.50,561.00,342.60,442.50,441.00,145.50,416.00,388.50,530.00,344.00,254.50,431.00,301.00,515.50,459.50,240.00,194.50,349.00,583.50,720.50,267.50,393.00,710.50,252.00,152.50,478.00
46,538.00,677.50,338.00,687.00,630.50,200.00,262.00,494.50,507.00,370.00,448.00,341.00,358.50,546.00,480.40,352.00,428.00,372.00,582.50,357.10,462.50,457.50,151.00,433.00,405.50,543.00,349.50,275.00,438.00,320.50,531.50,476.50,260.50,200.00,370.00,598.50,740.00,282.00,411.50,729.50,270.00,166.50,494.00
47,556.00,696.50,345.00,705.00,640.00,213.50,275.00,502.50,526.50,387.50,466.00,357.00,375.00,570.50,482.90,371.50,449.50,381.00,605.00,376.60,480.50,473.00,164.00,452.00,422.50,557.00,365.00,292.50,449.50,340.00,552.50,494.00,279.50,202.50,391.00,613.50,759.50,298.00,429.50,747.00,292.00,183.50,511.50
48,577.50,716.50,346.50,727.00,651.00,223.00,288.50,514.50,545.00,405.50,486.00,373.50,390.50,592.00,495.90,391.50,475.50,391.50,627.50,400.10,496.00,491.00,179.50,472.00,443.00,568.00,378.50,314.00,461.50,358.00,578.00,512.00,298.00,208.00,411.00,637.50,778.00,313.50,448.50,763.50,312.00,208.00,524.50
49,597.50,735.50,355.00,745.50,658.50,226.50,303.00,532.00,564.00,424.50,504.30,390.50,409.00,609.50,512.90,413.50,493.80,404.00,649.00,424.10,516.00,508.00,195.50,489.50,463.00,585.50,392.00,337.00,475.50,377.50,596.50,527.50,316.50,218.50,432.50,657.50,797.00,329.00,472.00,778.50,332.50,234.50,535.00
50,620.00,760.00,369.50,764.00,672.00,235.00,316.00,548.50,584.50,445.50,524.30,411.00,429.50,627.50,537.90,432.50,513.80,414.00,669.50,447.10,535.00,527.50,212.50,506.50,481.50,606.50,403.00,357.50,492.00,395.50,615.50,543.50,331.00,226.00,456.00,672.50,821.50,347.50,489.50,792.50,354.00,254.00,547.00
51,642.50,781.00,386.50,783.00,684.00,248.00,326.50,563.50,602.00,466.50,542.80,430.00,445.50,646.00,559.40,449.50,535.80,428.00,687.00,464.10,557.00,550.50,226.50,527.00,500.00,626.00,422.50,383.00,506.00,413.00,637.00,562.50,349.00,234.00,477.50,688.00,844.00,366.50,509.50,806.50,372.50,275.00,559.00
52,662.50,802.50,401.00,805.50,690.00,259.00,334.50,581.00,618.00,487.50,563.30,449.50,463.00,667.00,586.90,475.00,561.80,441.50,704.50,480.10,577.50,572.00,237.50,548.50,523.50,648.50,436.50,405.50,525.00,427.00,655.50,586.50,369.00,247.00,500.00,706.50,870.50,390.50,531.00,817.00,393.50,297.00,579.00
53,679.50,824.00,414.00,830.50,699.50,270.00,346.00,600.00,635.00,513.00,583.80,465.50,481.00,689.00,610.40,495.50,581.96,467.50,723.00,500.60,594.00,589.50,247.00,571.00,544.00,669.00,452.50,435.50,546.50,446.50,672.50,614.00,385.00,261.50,519.50,722.50,900.00,417.00,554.00,827.50,416.50,317.16,600.50
54,701.00,846.00,432.50,855.00,712.00,286.00,356.50,616.00,654.00,534.00,607.30,484.00,497.50,710.00,633.90,516.00,601.46,495.00,744.50,518.10,610.50,609.50,258.50,592.00,565.00,691.50,473.00,461.50,563.50,466.00,689.00,641.50,401.00,275.50,537.50,740.00,923.50,440.50,574.00,842.50,440.00,337.04,619.00
55,723.00,865.50,449.00,878.50,726.50,298.50,370.00,632.00,673.50,554.00,628.80,507.00,519.50,729.00,657.40,534.50,623.46,522.50,770.50,534.10,629.00,630.00,267.00,617.00,591.50,718.00,489.00,485.50,579.00,483.50,708.50,666.00,421.50,290.00,558.50,764.00,947.50,462.00,594.00,865.50,462.50,358.04,638.50
56,749.00,885.00,463.00,901.00,744.50,315.50,382.00,651.50,697.50,576.50,647.30,530.50,539.50,751.00,680.40,555.50,640.96,548.00,790.50,550.60,647.50,653.50,288.50,642.00,613.00,745.00,506.50,511.00,592.00,507.50,735.50,687.50,447.50,300.00,581.50,787.00,972.00,487.00,613.00,884.00,482.00,381.04,660.50
57,774.50,902.50,481.00,923.00,767.00,331.50,400.50,669.00,718.50,600.00,669.80,552.00,558.00,778.50,702.40,575.50,660.96,568.50,812.50,560.10,665.00,670.50,310.00,664.00,633.00,774.00,528.00,534.50,614.50,533.50,765.50,707.00,465.50,314.50,608.50,810.00,994.00,510.00,630.50,903.00,498.50,404.54,681.00
58,797.50,923.50,499.00,946.00,787.00,346.50,419.00,687.50,735.00,621.00,689.80,576.00,578.00,804.00,724.90,596.50,680.46,590.50,829.50,576.60,685.00,693.00,333.50,686.50,656.00,805.00,543.50,555.00,630.00,560.50,794.50,726.00,489.50,327.00,634.00,833.00,1018.50,532.00,649.00,923.50,519.00,428.54,702.00
59,821.00,943.00,515.00,971.00,807.00,361.50,437.00,713.50,751.50,644.00,708.30,600.00,593.50,827.50,745.40,620.00,700.46,611.50,844.50,594.10,707.50,716.50,359.50,712.00,680.00,838.00,559.50,577.50,647.00,587.50,821.50,751.50,512.50,337.00,655.50,855.00,1041.50,554.00,668.00,950.00,539.50,450.04,721.50
60,848.50,963.50,528.00,995.00,828.50,378.00,455.50,736.50,770.00,670.00,731.30,621.50,613.00,852.00,763.90,645.50,722.46,630.50,860.50,611.60,730.50,736.00,383.50,736.00,706.00,865.50,577.50,600.00,666.00,617.00,843.00,773.50,535.00,349.50,675.00,877.00,1065.00,578.00,690.50,978.00,560.00,467.54,740.00
61,872.00,983.00,547.00,1017.50,848.00,394.50,475.00,762.00,790.00,689.50,753.30,643.00,630.00,878.50,785.90,673.00,742.96,650.00,882.50,626.10,753.00,752.00,400.50,759.50,740.00,892.50,596.00,625.00,686.50,645.00,863.00,793.50,551.50,365.00,700.50,898.00,1088.50,600.00,711.50,1007.00,582.00,484.54,762.50
62,896.00,1005.00,563.00,1040.50,866.50,411.50,491.00,782.50,806.50,716.00,774.80,663.50,645.50,899.87,809.90,698.50,761.96,672.00,905.50,637.60,775.50,767.00,415.00,785.00,767.00,916.50,618.50,649.00,710.50,677.00,882.00,811.50,562.00,379.50,732.00,919.00,1110.50,621.00,729.50,1031.50,605.00,505.54,783.50
63,920.00,1026.00,578.50,1064.50,883.00,431.00,510.50,806.00,826.00,742.50,795.80,688.00,661.00,921.43,830.40,721.50,780.96,694.00,925.00,653.60,796.50,778.00,433.00,811.50,793.00,940.00,638.50,669.50,732.50,706.00,906.00,831.50,574.50,396.00,758.00,939.50,1133.50,651.50,749.50,1055.00,632.00,528.04,806.00
64,943.00,1051.50,596.00,1085.00,900.50,451.00,528.00,827.00,848.50,764.00,815.80,713.00,672.50,946.93,849.40,743.50,805.96,718.50,945.50,670.60,817.00,789.00,449.00,835.50,822.00,964.00,660.50,691.50,757.50,725.50,928.50,853.50,593.00,412.00,782.00,961.50,1159.00,677.50,772.00,1079.00,660.00,552.04,829.00
65,968.50,1075.50,612.00,1109.00,917.50,470.00,548.00,854.00,870.00,784.50,837.30,737.00,686.50,971.93,871.90,764.50,831.96,743.50,969.00,688.60,840.00,800.00,469.50,856.50,859.50,985.00,686.00,712.50,784.00,748.00,954.00,876.00,611.50,427.00,804.50,986.50,1181.00,699.50,793.50,1100.00,688.00,571.04,853.50
66,995.00,1100.50,635.50,1133.00,935.50,490.00,565.50,879.50,895.00,805.50,857.80,764.00,703.50,997.43,892.90,788.00,855.46,768.50,989.50,706.60,862.50,817.50,488.50,875.50,894.00,1012.00,707.50,732.00,804.50,773.50,983.00,897.50,635.00,443.50,826.50,1010.50,1206.50,721.50,812.00,1126.50,714.00,592.54,877.50
67,1020.00,1132.50,658.00,1159.00,954.50,506.50,583.50,901.50,921.00,828.70,881.80,787.00,723.50,1021.43,912.90,814.00,877.46,792.50,1011.50,723.60,889.00,834.50,510.50,896.00,920.50,1034.00,724.00,756.00,825.50,803.50,1011.00,918.50,657.50,461.00,853.00,1040.00,1229.00,749.50,830.50,1158.00,740.50,614.54,900.50
68,1049.50,1170.50,680.50,1187.50,978.50,523.00,599.50,925.50,946.00,851.87,908.30,807.50,743.50,1042.43,933.90,844.50,903.46,814.50,1029.00,739.60,909.50,853.50,531.00,922.50,947.00,1061.50,742.50,780.00,849.50,828.50,1035.50,944.00,678.50,481.50,878.50,1065.00,1252.50,775.00,852.50,1181.00,773.00,640.54,924.50
69,1073.00,1198.50,702.50,1214.50,1003.50,538.00,615.00,948.00,972.50,876.20,934.30,829.50,760.00,1060.43,961.90,878.50,924.96,837.50,1049.00,758.60,931.00,874.00,552.50,948.00,972.50,1090.00,766.50,805.00,878.00,850.50,1058.50,972.00,700.50,503.00,905.50,1095.00,1277.50,798.00,881.50,1203.00,808.00,667.04,948.50
70,1098.50,1223.00,721.50,1243.00,1024.00,553.50,629.50,968.00,998.00,896.20,960.80,851.00,777.00,1079.93,987.90,910.00,946.46,863.00,1066.50,782.60,955.00,891.50,574.00,970.00,997.00,1117.00,790.50,824.50,901.50,876.50,1083.50,997.00,723.00,526.50,936.50,1121.50,1304.50,823.50,909.00,1231.50,835.00,689.54,970.00
71,1119.50,1250.00,740.00,1272.50,1045.00,566.00,651.50,992.50,1024.50,920.20,986.30,872.50,793.50,1103.93,1015.90,936.00,976.46,889.00,1086.50,807.10,976.50,909.50,596.00,991.00,1019.50,1147.00,811.00,846.00,930.00,907.50,1113.00,1024.00,742.50,551.00,968.00,1147.50,1334.00,852.50,935.50,1255.50,859.50,711.54,992.50
72,1141.00,1282.00,757.50,1304.00,1064.00,583.00,676.00,1018.00,1048.00,940.70,1010.80,892.50,816.50,1129.24,1044.40,965.00,1010.96,913.50,1106.00,827.60,1000.50,928.50,621.50,1010.50,1046.50,1178.50,836.50,867.50,958.50,941.00,1141.00,1053.50,761.00,578.50,989.00,1177.50,1365.00,875.00,958.50,1277.00,886.00,736.54,1012.50
73,1168.50,1312.50,777.00,1337.00,1084.50,600.00,695.50,1040.50,1075.50,964.20,1035.30,912.00,840.00,1155.74,1072.90,987.00,1036.96,936.50,1127.50,850.60,1025.00,952.00,646.00,1028.00,1071.50,1208.50,864.50,892.00,982.00,973.00,1163.00,1077.00,780.50,600.00,1014.00,1201.50,1399.50,898.50,980.50,1301.50,914.50,762.04,1035.50
74,1193.00,1339.00,795.50,1367.50,1106.00,617.50,717.00,1067.00,1103.00,989.20,1062.30,934.50,860.00,1183.24,1096.40,1014.50,1069.96,959.00,1151.00,880.10,1047.50,975.50,670.00,1046.50,1094.50,1237.50,886.00,919.50,1003.50,994.50,1192.00,1100.00,801.50,619.00,1045.50,1227.00,1431.50,924.50,1006.50,1330.50,938.50,788.54,1061.00
75,1216.00,1366.50,816.50,1397.00,1126.00,642.00,739.50,1095.50,1125.00,1014.20,1092.80,959.50,879.50,1215.24,1119.40,1040.00,1101.96,983.00,1174.50,904.60,1072.50,1004.50,691.00,1071.50,1117.50,1263.00,909.50,947.50,1028.50,1019.00,1218.50,1126.00,821.50,636.00,1072.00,1254.50,1462.50,953.00,1027.50,1358.50,971.50,813.04,1083.00
