# BIG_DELTA_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1990, 1991, 1992, 1993
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,0.00,9.50,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.50,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
1,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,8.50,16.00,0.00,0.00,0.00,4.50,0.00,3.50,16.50,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
2,0.00,22.50,0.00,0.00,0.00,0.00,0.00,0.00,40.50,0.00,0.00,15.50,16.00,0.00,0.00,0.00,9.50,0.00,3.50,27.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00
3,0.00,22.50,0.00,0.00,13.00,0.00,0.00,0.00,51.00,0.00,0.00,19.00,16.00,0.00,0.00,0.00,20.50,0.00,3.50,29.50,0.00,0.00,0.00,0.00,11.50,0.00,15.50,0.00,0.00,0.00,0.00,10.50,0.50,0.00,0.00,4.00,0.00,0.00,13.00
4,4.50,25.50,0.00,0.00,21.50,0.00,0.00,0.00,58.00,0.00,0.00,19.00,16.00,0.00,0.00,0.00,25.00,1.50,3.50,29.50,0.00,4.00,0.00,0.00,31.00,0.00,20.00,0.00,0.00,0.00,0.00,17.50,0.50,0.00,0.00,4.00,0.00,0.00,17.50
5,8.50,30.00,0.00,0.00,34.00,0.00,0.00,0.00,58.50,0.00,0.00,19.00,16.00,0.00,0.00,0.00,25.00,6.00,3.50,29.50,0.00,11.50,0.00,0.00,50.50,0.00,21.00,0.00,0.00,0.00,0.00,27.50,0.50,0.00,0.00,4.00,0.00,0.00,19.00
6,9.00,32.00,0.00,0.00,47.50,0.00,0.00,0.00,68.00,0.00,0.00,19.00,16.00,0.00,0.00,0.00,25.00,10.50,3.50,29.50,0.00,27.00,0.00,0.00,67.50,0.00,21.00,0.00,0.00,4.00,0.00,38.50,0.50,0.00,0.00,4.00,0.00,0.00,19.00
7,23.00,36.50,0.00,0.00,58.50,0.00,0.00,0.00,78.00,0.00,0.50,19.00,16.00,0.00,0.00,0.00,25.00,12.50,3.50,29.50,0.00,43.00,0.00,0.00,81.50,0.00,21.00,0.00,0.00,18.50,0.00,38.50,6.00,0.00,0.00,11.50,0.00,0.00,20.50
8,30.50,46.50,0.00,0.00,73.50,5.50,0.00,0.00,80.50,0.00,13.50,19.00,16.00,0.00,0.00,0.00,25.00,19.50,3.50,29.50,0.00,60.50,0.00,0.00,94.50,0.00,21.00,0.00,0.00,32.50,0.00,38.50,6.00,0.00,7.00,25.50,0.00,0.00,22.50
9,34.50,61.00,0.00,0.00,91.50,20.00,0.00,0.00,99.50,0.00,22.50,19.00,16.00,0.00,0.00,0.00,25.00,24.50,3.50,29.50,8.50,77.50,0.00,0.00,107.00,0.00,21.00,0.00,0.00,39.00,0.00,38.50,6.00,0.00,13.50,41.00,0.00,0.00,24.00
10,35.00,76.00,0.00,0.00,109.50,34.00,0.00,0.00,116.00,0.00,28.50,19.00,16.00,0.00,0.00,0.00,25.00,32.00,3.50,29.50,10.00,97.00,0.00,0.00,112.00,0.00,21.00,0.00,0.00,39.00,11.00,38.50,12.00,0.00,13.50,58.00,0.00,0.00,24.00
11,35.00,96.00,0.00,0.00,120.00,44.00,0.00,0.00,130.00,0.00,37.00,19.00,16.00,0.00,0.00,0.00,27.00,34.00,3.50,29.50,16.00,114.00,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,26.00,38.50,21.00,0.00,19.00,68.00,0.00,0.00,24.00
12,35.00,107.00,0.00,0.00,126.00,51.00,0.00,0.00,146.00,0.00,41.50,19.00,16.50,0.00,4.50,0.00,29.50,34.00,3.50,29.50,18.50,132.50,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,37.50,38.50,21.00,0.00,28.00,74.50,0.00,0.00,24.00
13,35.00,122.50,0.00,0.00,138.00,51.50,2.00,0.00,149.00,0.00,41.50,19.00,20.50,0.00,13.50,9.00,32.50,34.00,3.50,29.50,22.50,139.00,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,50.00,38.50,21.00,0.00,35.00,89.00,0.00,0.00,24.00
14,35.00,132.00,0.00,0.00,142.50,51.50,2.00,0.00,149.00,0.00,41.50,19.00,32.00,0.00,26.00,15.50,40.00,43.50,3.50,29.50,22.50,143.50,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,52.00,38.50,21.00,0.00,38.00,100.50,4.00,0.00,24.00
15,35.00,140.00,0.00,0.00,143.00,51.50,2.00,2.00,149.00,0.00,41.50,19.00,32.00,0.00,38.50,15.50,52.00,43.50,3.50,29.50,25.00,149.00,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,52.00,38.50,21.00,0.00,44.50,120.00,6.00,0.00,24.00
16,35.00,162.50,8.00,3.50,143.00,51.50,6.00,2.00,149.00,0.00,41.50,19.00,32.00,0.00,54.00,15.50,58.50,43.50,8.50,29.50,25.00,153.50,0.00,0.00,114.50,0.00,21.00,0.00,0.00,39.00,52.00,45.00,21.00,0.00,48.00,140.50,6.50,0.00,24.00
17,35.00,190.00,24.50,3.50,143.00,61.00,6.00,2.00,149.00,0.00,41.50,19.00,32.00,0.00,71.50,15.50,59.00,43.50,10.50,29.50,25.00,156.00,0.00,0.00,114.50,0.00,23.00,0.00,0.00,39.00,52.50,54.50,21.00,0.00,56.00,167.00,14.00,0.00,24.00
18,35.00,210.00,37.50,3.50,143.00,73.50,6.00,2.00,149.00,0.00,41.50,19.00,32.00,0.00,88.50,24.50,63.00,43.50,10.50,29.50,25.00,161.00,0.00,0.00,114.50,0.00,25.50,0.00,0.00,39.00,52.50,69.50,21.00,0.00,59.00,181.50,22.50,0.00,24.00
