# KODIAK_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,412.00,494.50,413.00,524.50,485.50,417.00,354.50,389.00,385.00,334.50,377.00,354.00,331.00,378.50,274.50,232.50,426.50,295.00,458.00,208.50,398.00,380.50,311.00,294.00,325.00,430.50,297.50,52.00,302.00,243.00,293.50,345.50,107.50,298.50,347.00,416.50,488.00,206.00,415.00,482.50,334.50,306.50,421.00
26,430.50,512.50,429.50,545.50,503.50,432.50,362.00,406.00,389.50,354.50,396.00,372.50,336.00,396.00,289.50,244.50,445.00,310.50,473.00,222.00,399.00,392.50,327.00,308.00,333.00,442.50,315.00,58.50,308.50,248.00,311.50,357.00,122.00,304.50,362.50,437.50,506.00,221.00,432.50,505.00,353.00,317.50,436.50
27,446.00,537.00,448.00,567.00,517.00,443.00,368.50,427.50,404.00,370.00,419.50,386.00,341.50,415.50,308.00,261.50,462.00,326.50,494.00,236.00,406.50,405.00,339.50,322.00,339.00,455.50,328.00,68.00,315.50,251.50,329.00,371.00,138.00,321.00,375.50,459.00,530.00,234.00,448.50,527.00,370.00,336.00,454.50
28,464.00,558.00,465.50,589.50,535.00,459.50,370.50,443.50,421.50,380.50,439.50,396.00,351.50,436.00,328.00,279.00,480.00,340.50,512.00,241.00,423.00,415.00,348.50,338.00,340.50,467.00,343.50,77.00,323.50,265.00,342.00,388.00,155.00,338.50,391.00,480.00,550.50,244.50,463.50,547.50,381.00,357.00,471.50
29,487.50,579.00,477.50,612.50,556.50,472.50,376.50,460.50,439.50,391.50,455.50,410.50,364.50,455.50,346.00,299.00,494.50,351.00,529.50,247.00,435.00,424.00,359.50,352.00,340.50,467.50,355.50,91.50,340.00,271.50,354.00,407.50,176.00,356.50,407.50,500.00,575.50,255.00,480.00,566.50,392.00,374.00,485.50
30,508.00,599.00,486.50,633.50,574.50,476.50,385.00,475.50,454.50,406.00,471.00,422.00,381.50,475.00,364.00,317.50,511.00,363.50,547.00,261.00,442.50,433.50,372.00,366.50,340.50,469.50,373.50,102.50,359.50,275.00,367.00,423.50,193.00,370.00,420.50,518.00,599.00,273.00,496.50,584.50,399.50,384.50,505.00
31,526.00,621.00,493.50,655.00,590.50,477.50,394.00,492.00,473.50,424.00,483.00,438.00,400.50,494.50,383.50,336.00,524.50,371.00,562.50,272.50,449.50,443.00,386.50,383.50,348.00,480.00,388.00,116.00,375.50,284.00,382.00,438.00,210.50,387.50,432.00,535.50,620.50,289.00,514.00,600.50,416.50,390.00,523.00
32,541.00,639.00,503.50,677.50,607.50,479.50,408.50,512.00,490.50,444.00,499.00,455.00,417.50,511.00,405.50,355.50,535.00,385.00,579.00,282.50,466.00,459.50,400.50,401.00,358.00,489.50,402.50,127.00,394.50,295.00,393.50,456.00,227.00,400.50,448.00,558.50,642.00,301.50,532.50,618.00,436.00,405.50,537.00
33,562.00,652.50,516.50,699.00,627.00,491.00,423.50,530.00,507.00,463.50,515.50,472.50,432.50,530.00,427.50,373.00,549.50,397.50,598.50,292.50,486.00,480.00,413.00,417.00,367.00,498.50,424.00,142.00,412.50,308.50,410.50,475.00,242.00,418.00,466.00,577.50,664.50,319.50,546.00,639.50,456.50,429.00,549.00
34,581.00,673.00,528.00,720.50,640.50,506.50,438.50,547.50,519.00,479.00,532.00,489.50,447.00,550.50,448.50,393.00,568.00,415.50,614.00,303.50,503.50,494.00,427.50,428.50,381.00,509.50,440.50,156.50,429.00,316.50,424.00,495.50,257.50,436.00,485.00,593.00,685.50,338.00,560.50,657.50,484.00,450.50,566.00
35,600.50,693.00,549.00,741.00,659.00,520.50,445.00,564.50,535.00,496.50,545.00,509.50,464.00,568.50,470.00,412.00,586.50,434.00,631.00,320.50,520.50,508.50,444.50,442.00,399.00,526.00,462.00,172.50,438.00,324.50,436.50,511.00,274.50,452.50,506.50,610.00,706.00,358.50,578.00,679.50,502.50,466.00,578.50
36,621.00,716.00,570.50,761.50,677.50,535.00,445.00,585.50,547.50,516.00,564.50,528.00,481.50,588.50,489.00,432.50,596.00,454.00,645.50,330.50,531.50,527.50,460.50,456.00,418.50,544.00,477.00,188.50,446.00,339.00,444.50,525.50,289.50,467.50,523.50,632.50,726.00,377.50,597.50,701.00,514.00,481.50,592.00
37,639.00,739.50,596.50,780.00,694.50,548.00,445.00,607.50,558.00,532.00,586.00,545.00,501.50,608.00,507.50,453.00,607.50,473.50,658.00,339.00,544.50,545.50,478.50,469.50,439.00,559.00,492.50,205.00,453.00,353.50,450.50,548.50,304.00,473.50,541.00,650.00,747.00,394.50,617.00,725.50,523.50,498.00,606.00
38,660.00,764.50,620.50,794.00,710.50,556.50,447.50,630.50,569.50,551.00,607.00,562.50,520.00,630.00,526.00,472.00,623.50,493.50,673.50,350.00,557.50,565.50,494.00,486.00,458.50,572.50,507.00,222.50,463.50,365.00,459.00,569.00,318.50,478.00,553.00,666.00,764.00,412.00,637.00,745.50,534.50,506.50,615.00
39,683.00,788.50,644.00,813.00,726.50,563.50,451.00,653.00,582.00,569.00,627.50,578.50,538.50,649.00,542.00,490.50,642.00,514.00,687.00,366.50,573.00,583.00,509.00,505.00,477.00,589.50,523.00,240.50,471.50,374.50,475.00,586.00,335.50,478.00,563.00,685.50,788.50,428.00,658.00,765.50,549.50,513.00,629.50
40,703.50,811.50,662.50,836.00,742.00,566.50,468.00,674.00,591.00,586.00,647.50,594.50,555.50,668.00,563.50,510.50,661.00,536.00,705.50,383.00,592.50,602.00,522.00,524.00,496.00,609.50,538.00,256.00,479.50,387.00,489.50,599.50,351.50,479.00,578.00,703.00,811.50,448.00,680.50,786.50,561.50,524.50,647.50
41,727.00,830.50,669.50,858.50,758.00,566.50,483.00,692.00,610.50,607.00,672.00,613.50,564.50,687.00,581.00,533.00,681.50,558.50,720.50,397.50,611.50,617.00,529.50,546.50,512.50,632.50,550.50,268.00,485.00,401.50,506.50,611.00,370.50,480.00,589.50,716.00,832.00,468.50,702.00,810.50,580.00,541.50,666.50
42,745.50,851.50,677.50,879.50,772.50,566.50,500.50,708.00,629.50,627.00,692.00,632.00,568.50,708.00,596.50,555.00,703.00,577.50,736.50,408.50,630.50,632.50,540.00,570.50,528.50,651.00,570.00,284.50,497.00,415.50,523.50,621.00,390.50,486.00,610.00,728.50,855.00,492.00,723.50,832.50,601.50,559.00,682.00
43,765.00,872.00,687.50,898.00,789.50,567.00,518.50,723.00,646.50,646.50,713.50,648.50,580.50,727.50,611.50,571.50,723.50,593.50,759.00,423.00,650.00,650.50,556.00,591.50,547.50,665.00,584.50,302.00,518.50,428.50,544.00,638.00,404.00,495.00,632.50,743.00,879.00,517.00,746.50,850.50,622.50,576.00,700.50
44,782.00,893.50,695.00,913.50,807.50,578.50,538.00,741.50,663.50,666.00,738.00,672.00,599.00,746.00,625.00,590.00,744.00,609.00,780.50,438.00,672.50,669.50,573.50,613.00,568.50,684.00,598.00,317.00,544.50,444.00,561.00,653.50,423.00,510.50,653.50,760.50,901.00,542.50,773.00,869.00,645.00,596.00,720.50
45,801.00,912.50,709.00,939.00,821.50,593.50,556.50,753.00,683.00,684.50,759.50,693.50,621.50,765.50,632.00,607.50,764.50,625.00,800.00,451.50,697.00,684.00,592.50,636.50,590.50,705.00,607.50,333.00,560.50,460.50,575.00,670.50,443.00,524.50,672.50,777.50,923.50,562.50,792.00,886.00,671.00,616.00,740.00
46,822.50,931.00,721.50,960.50,836.50,609.50,571.50,761.00,701.50,702.50,780.50,713.50,641.00,787.00,641.50,626.00,787.50,641.00,819.50,467.50,714.50,701.00,607.50,652.00,612.50,726.50,615.00,350.00,571.50,478.50,591.00,687.00,461.50,539.00,693.00,792.50,946.50,580.50,814.00,908.50,694.00,638.50,759.50
47,842.50,951.50,728.00,977.00,853.00,621.00,590.00,771.00,719.50,718.00,801.50,733.00,659.00,808.50,658.50,644.50,810.00,656.50,840.00,488.00,730.50,717.50,626.00,666.00,632.00,742.50,629.50,362.50,590.50,499.00,610.00,706.00,481.00,551.00,713.00,807.00,968.50,599.00,834.50,927.00,720.00,661.00,777.50
48,863.50,974.00,734.00,999.00,872.00,633.50,608.50,788.00,738.00,736.50,823.50,752.50,677.00,829.00,678.50,665.00,830.00,669.50,861.00,509.00,751.50,734.50,649.00,685.50,651.50,765.00,646.00,380.00,609.00,515.50,630.00,725.00,501.50,564.00,730.50,828.50,989.00,621.00,853.50,944.00,743.50,687.00,796.00
49,887.50,996.50,746.00,1019.00,888.00,646.50,628.50,803.50,757.00,754.50,843.50,771.00,694.50,848.00,698.00,685.00,850.50,688.00,881.50,529.00,770.50,749.50,669.00,709.50,670.50,787.00,660.00,397.00,624.50,532.00,650.50,742.50,524.50,578.50,751.00,848.50,1011.00,637.00,871.00,961.00,769.50,711.50,814.50
50,908.00,1018.50,761.00,1038.50,904.50,660.50,647.50,824.50,776.50,774.00,863.00,788.00,715.00,865.50,717.00,704.50,871.50,705.00,902.50,547.50,788.50,768.00,689.50,731.00,688.00,808.00,673.00,412.50,642.00,552.50,670.50,759.00,552.50,594.00,775.50,866.50,1035.50,655.00,889.00,973.50,792.50,734.50,831.50
51,929.00,1041.50,780.00,1061.50,914.50,680.00,659.50,841.00,795.50,798.00,885.50,807.00,738.50,882.50,740.00,722.00,892.50,719.50,927.00,563.50,803.50,788.50,707.00,748.50,707.50,828.00,691.50,430.50,658.50,575.00,690.00,776.00,576.00,609.00,798.00,883.50,1058.50,678.00,909.50,987.00,816.00,754.50,849.00
52,950.50,1064.50,799.00,1082.50,919.00,698.50,670.00,857.50,815.50,814.00,906.50,826.50,762.50,903.00,761.50,743.00,914.00,738.50,947.00,580.50,820.50,810.50,723.50,768.00,726.50,850.50,708.00,449.00,677.00,594.00,706.00,796.50,597.00,627.00,821.00,904.00,1083.50,701.00,932.00,997.00,839.00,777.00,871.00
53,970.50,1087.00,821.50,1107.00,930.50,715.00,680.00,877.00,834.00,835.00,927.50,848.00,785.50,927.50,781.50,762.50,935.50,757.00,965.50,601.50,838.00,834.50,737.50,796.00,743.50,872.50,723.50,467.50,701.50,616.50,722.00,819.00,615.00,648.50,843.50,925.00,1108.00,723.50,958.00,1010.00,860.50,798.50,893.50
54,991.50,1108.00,842.50,1132.00,946.50,733.00,696.50,898.50,852.00,854.50,946.50,870.00,811.00,952.00,801.50,787.00,957.00,780.50,983.00,623.00,858.00,855.00,755.00,821.50,764.00,901.00,740.00,486.00,721.00,636.50,738.00,840.00,637.50,670.50,865.50,946.50,1134.00,745.50,984.00,1022.50,884.00,821.00,921.00
55,1015.50,1128.50,863.00,1156.50,961.50,750.50,712.00,917.00,867.50,875.50,973.00,889.50,836.50,975.00,825.50,811.00,976.00,804.00,1004.00,641.50,874.50,873.00,773.50,845.00,787.00,923.00,753.50,504.50,735.00,660.00,759.00,861.50,667.00,692.50,884.50,968.00,1157.00,769.00,1008.00,1041.50,908.00,842.50,942.00
56,1038.00,1153.50,884.00,1184.00,981.50,768.50,729.00,934.50,886.00,896.50,1001.50,911.50,861.00,997.00,842.50,837.00,997.00,826.50,1029.50,660.50,894.00,893.50,794.50,871.50,807.00,948.00,770.00,529.00,747.00,684.50,782.00,880.00,692.50,714.50,906.50,993.00,1176.50,791.50,1031.00,1064.00,935.00,863.00,965.00
57,1062.00,1181.50,905.50,1208.50,1006.00,786.00,748.50,952.50,903.00,917.00,1030.00,930.50,887.00,1019.00,864.00,863.50,1015.00,847.00,1050.50,677.00,912.50,919.00,815.50,899.50,830.00,974.50,785.00,548.50,764.00,706.50,804.50,901.00,708.50,733.50,928.50,1017.00,1199.50,811.00,1055.50,1082.00,958.50,886.50,987.00
58,1085.50,1210.50,924.00,1233.00,1028.00,804.00,771.50,973.50,920.50,939.50,1053.50,950.00,910.50,1041.00,884.50,891.50,1035.00,869.00,1068.50,692.00,932.00,939.00,847.00,924.00,850.00,1012.50,801.00,567.00,784.50,727.00,824.00,921.00,728.50,751.50,952.00,1045.00,1224.00,829.50,1080.00,1103.50,981.50,909.00,1008.00
59,1108.00,1234.00,946.00,1255.50,1053.00,817.00,797.00,996.00,939.00,962.50,1076.50,970.50,931.00,1064.00,905.00,920.50,1056.50,891.00,1084.50,714.50,953.00,960.50,877.00,950.50,871.50,1037.00,819.00,586.00,799.00,747.00,841.00,942.00,751.50,768.50,975.00,1065.50,1246.50,849.00,1102.50,1128.00,1003.00,930.50,1029.00
60,1132.00,1256.50,966.50,1285.50,1075.00,836.50,818.50,1018.00,956.50,986.00,1101.00,991.50,950.50,1085.00,924.00,940.00,1077.50,910.00,1100.50,735.00,973.50,982.50,904.00,982.50,894.50,1061.00,834.00,604.00,816.00,766.50,856.00,962.00,778.50,785.50,996.50,1087.50,1268.50,869.00,1125.00,1154.00,1023.00,954.00,1050.50
61,1155.50,1282.00,986.00,1312.00,1094.00,854.00,840.50,1040.00,978.50,1010.50,1124.50,1010.50,973.00,1108.00,948.00,960.00,1102.00,932.50,1123.00,751.50,994.50,1001.00,926.00,1012.50,917.00,1083.50,851.50,622.00,832.50,781.50,873.00,980.00,800.00,804.00,1021.50,1108.00,1292.50,889.50,1150.00,1183.00,1048.00,972.00,1073.50
62,1179.00,1309.50,1008.00,1338.50,1113.50,874.50,856.50,1063.00,999.50,1037.50,1147.00,1030.50,991.00,1130.50,971.50,982.50,1123.50,954.50,1152.00,766.50,1015.50,1018.00,944.00,1046.00,939.00,1109.00,870.00,641.00,850.50,804.50,890.00,998.00,819.50,827.50,1057.50,1127.50,1315.50,909.50,1167.50,1212.50,1076.50,992.50,1096.50
63,1202.50,1335.00,1026.00,1361.50,1132.00,893.50,880.00,1087.50,1018.50,1064.00,1167.50,1052.00,1009.50,1151.50,993.50,1004.00,1147.50,981.00,1177.50,780.50,1041.50,1028.50,966.50,1079.00,967.50,1135.00,889.00,659.50,869.00,832.50,914.50,1019.00,835.50,846.50,1087.00,1152.50,1339.00,936.00,1191.00,1235.00,1108.00,1013.00,1120.50
64,1226.50,1358.00,1043.50,1384.00,1149.00,918.00,902.00,1110.50,1043.50,1087.00,1192.00,1073.00,1026.00,1172.00,1014.00,1027.00,1181.50,1011.00,1197.00,798.00,1068.50,1041.00,985.50,1105.00,1004.00,1161.50,910.00,677.50,887.00,854.50,942.50,1039.50,855.50,866.50,1115.50,1177.00,1362.00,958.00,1214.00,1259.50,1134.50,1035.00,1144.00
65,1254.00,1385.00,1063.50,1404.50,1166.00,940.00,919.00,1134.50,1067.00,1105.50,1214.00,1094.50,1043.50,1194.00,1037.50,1046.50,1210.00,1039.00,1219.50,819.50,1091.50,1053.50,1007.00,1128.50,1043.00,1186.00,931.50,694.00,908.00,881.00,965.50,1059.00,875.50,886.00,1140.50,1202.00,1386.00,979.00,1238.50,1285.50,1160.00,1053.50,1168.00
66,1279.00,1408.50,1089.00,1428.50,1183.50,962.50,938.00,1157.50,1089.00,1127.00,1239.50,1115.50,1062.00,1216.50,1060.50,1067.50,1239.00,1062.00,1238.50,839.50,1115.50,1071.50,1031.00,1150.50,1075.50,1209.50,952.00,719.00,929.00,904.50,984.00,1086.50,897.50,902.50,1168.00,1226.00,1410.50,1002.00,1260.50,1312.00,1187.00,1073.50,1192.00
67,1301.50,1431.00,1108.50,1454.50,1206.50,983.50,960.50,1183.00,1113.50,1149.50,1267.00,1135.50,1087.00,1241.00,1081.50,1091.00,1267.00,1085.50,1260.50,858.00,1136.50,1094.00,1055.50,1172.50,1103.50,1231.00,968.00,741.50,948.00,925.00,1008.00,1109.50,918.00,921.00,1193.00,1249.50,1435.50,1027.50,1279.00,1338.50,1212.50,1090.00,1220.00
68,1324.50,1461.00,1131.00,1481.00,1237.50,1004.00,979.50,1206.00,1138.00,1176.50,1293.50,1156.00,1110.50,1265.00,1101.50,1114.50,1299.50,1111.00,1281.00,873.50,1158.00,1112.50,1079.50,1195.50,1130.00,1253.50,983.00,764.00,969.00,948.00,1029.00,1135.00,942.00,940.50,1225.00,1274.00,1462.00,1050.50,1303.00,1363.00,1237.00,1114.50,1247.00
69,1347.50,1487.50,1157.00,1507.00,1264.00,1024.00,1000.50,1225.50,1163.00,1203.00,1321.50,1176.00,1133.50,1286.50,1127.50,1136.00,1324.00,1136.50,1302.50,891.00,1183.00,1133.00,1101.50,1220.00,1157.50,1278.00,1003.00,781.50,989.50,969.00,1052.50,1158.50,959.00,961.00,1260.00,1301.00,1490.50,1075.00,1327.50,1386.00,1261.50,1133.00,1273.50
70,1372.00,1514.50,1182.00,1532.50,1289.50,1042.50,1022.50,1250.00,1187.00,1224.00,1350.00,1198.00,1155.50,1304.50,1149.50,1159.50,1351.00,1160.00,1321.50,911.50,1208.00,1153.00,1123.00,1244.50,1183.00,1302.00,1023.00,802.50,1011.50,993.50,1074.50,1187.00,979.00,989.00,1295.00,1327.50,1518.00,1102.00,1350.50,1414.00,1286.50,1154.00,1298.50
71,1399.00,1540.50,1203.50,1558.50,1311.50,1059.00,1041.50,1278.00,1210.50,1249.50,1375.00,1219.00,1177.00,1330.00,1173.00,1185.50,1384.00,1188.00,1339.50,933.50,1239.00,1172.00,1145.50,1267.50,1209.00,1326.50,1043.50,823.50,1030.50,1028.00,1100.00,1212.00,999.00,1013.50,1320.00,1353.00,1546.50,1136.00,1374.50,1441.50,1312.50,1176.00,1327.50
72,1422.00,1566.00,1224.00,1586.00,1339.00,1076.00,1070.00,1301.50,1233.00,1273.00,1403.50,1241.00,1203.00,1355.50,1196.00,1210.50,1417.50,1210.50,1361.00,957.50,1269.00,1189.00,1168.00,1288.00,1234.50,1352.00,1067.50,844.00,1050.50,1062.50,1125.50,1238.50,1018.00,1041.00,1343.50,1382.00,1574.00,1164.00,1398.50,1467.00,1336.00,1200.50,1353.50
73,1444.50,1592.00,1243.00,1607.50,1362.00,1094.50,1094.00,1323.50,1257.00,1293.00,1431.00,1264.00,1230.50,1379.50,1219.00,1234.00,1450.50,1236.00,1384.00,984.50,1292.50,1212.50,1193.00,1307.00,1259.00,1377.00,1091.00,865.00,1072.50,1084.50,1146.00,1264.00,1031.50,1066.50,1372.00,1407.00,1598.50,1188.50,1424.50,1491.50,1364.00,1225.50,1378.00
