# HOMER_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,154.50,166.50,105.50,126.50,209.50,121.50,23.00,66.00,156.00,14.00,100.50,102.50,78.50,138.50,85.00,98.00,111.50,85.50,94.00,10.00,152.50,149.50,44.50,137.50,123.00,170.50,66.00,0.00,165.50,90.00,61.50,33.00,13.00,163.50,130.50,164.00,160.00,9.00,72.00,175.00,47.00,61.50,173.00
11,160.50,184.50,111.00,146.00,227.00,134.50,39.50,76.00,171.00,16.50,112.50,112.50,90.50,155.00,99.50,98.00,127.00,94.50,111.50,18.50,169.00,167.00,44.50,137.50,138.00,193.50,74.00,0.00,176.00,100.00,61.50,33.00,13.00,171.50,144.00,164.00,178.50,11.00,83.00,189.50,47.00,61.50,190.00
12,162.50,201.00,116.00,166.00,245.00,144.00,56.00,87.50,185.00,21.50,127.50,123.00,100.50,171.50,114.50,98.00,145.50,104.00,127.50,27.50,184.50,185.00,44.50,137.50,150.00,212.00,76.00,0.00,186.50,109.00,61.50,33.00,13.00,174.50,166.00,164.00,194.00,16.50,94.50,207.50,49.00,61.50,201.50
13,162.50,216.00,128.00,184.00,261.50,156.50,72.00,100.00,198.00,27.50,137.00,136.50,114.00,183.50,126.50,98.00,161.50,114.50,145.00,39.00,201.50,202.50,51.50,137.50,163.50,228.50,77.00,0.00,192.50,116.50,66.00,33.00,19.50,179.50,177.00,164.00,208.50,18.00,109.00,226.50,51.00,61.50,212.50
14,162.50,233.50,137.50,202.00,283.00,163.00,86.50,118.50,212.00,36.00,145.50,141.50,133.00,193.50,132.50,98.00,179.00,125.50,161.50,42.00,219.00,218.00,63.00,145.50,177.00,244.50,79.50,0.00,208.00,116.50,72.00,36.00,28.00,189.00,177.00,172.00,225.00,18.00,121.00,246.50,53.50,61.50,221.50
15,162.50,253.50,150.00,218.00,302.00,169.50,100.50,136.00,228.00,42.50,155.00,147.50,148.00,208.50,138.00,98.00,195.00,130.50,177.50,42.00,236.50,233.50,80.00,165.00,186.00,259.50,80.00,0.00,219.00,116.50,82.00,36.00,30.50,195.00,182.00,193.50,237.50,20.00,140.00,268.50,62.00,62.00,239.50
16,162.50,272.00,168.00,234.50,321.50,177.50,117.00,150.00,241.50,49.00,168.00,156.00,160.00,220.00,143.50,98.00,207.00,130.50,196.50,42.00,249.50,247.00,94.50,180.50,193.00,274.00,80.00,0.00,228.50,116.50,92.00,44.66,33.00,202.50,197.50,214.50,251.50,20.00,154.00,292.50,75.00,63.00,248.00
17,172.50,294.50,185.00,252.50,336.50,190.50,131.00,163.00,256.50,58.50,179.00,157.50,171.00,230.00,143.50,103.50,222.00,136.00,217.00,45.00,259.50,255.00,108.50,191.50,195.50,287.00,89.00,0.00,237.00,118.00,106.00,56.16,33.00,207.50,211.50,242.00,262.50,20.00,172.50,314.50,89.00,63.00,259.00
18,181.50,313.50,203.50,267.00,350.00,202.50,143.50,179.00,270.00,72.00,189.00,157.50,187.00,244.00,143.50,103.50,235.50,148.50,239.00,60.00,271.00,260.00,120.50,199.50,195.50,300.00,94.00,0.00,243.00,119.50,119.50,64.66,33.00,212.00,223.50,264.00,270.50,23.00,190.50,330.50,101.50,63.00,274.50
19,197.00,330.50,222.00,285.50,368.50,215.50,155.00,196.00,284.50,89.00,196.00,158.50,201.50,260.00,143.50,103.50,247.00,159.50,261.00,74.50,286.50,265.50,132.00,200.50,197.50,311.00,102.00,0.00,246.50,120.50,132.00,66.16,34.50,215.00,234.50,285.00,284.50,28.00,207.50,351.50,118.00,69.00,292.50
20,215.50,345.50,244.00,306.00,385.50,229.00,168.00,213.00,296.50,103.50,207.00,164.00,213.00,272.50,143.50,103.50,259.50,170.00,279.50,86.00,299.50,271.50,145.50,200.50,204.50,320.50,116.50,6.00,260.00,120.50,144.50,79.66,34.50,218.00,251.00,305.50,305.50,34.50,220.00,375.50,133.00,72.50,306.50
21,231.50,358.50,257.50,326.00,402.50,245.50,183.00,231.00,305.50,115.50,223.00,169.50,227.00,285.50,151.00,103.50,274.50,181.00,297.00,96.50,310.50,271.50,153.00,200.50,217.00,330.00,130.50,12.00,276.50,123.00,154.50,93.66,34.50,231.50,267.00,326.00,329.00,41.00,229.50,400.00,146.50,76.50,318.00
22,249.50,369.50,264.50,345.00,417.00,258.50,197.00,247.00,319.00,135.50,235.50,182.50,245.00,294.00,166.00,103.50,289.00,192.00,315.00,110.50,325.50,278.00,160.00,200.50,230.00,344.50,142.00,12.00,288.50,134.50,167.00,107.66,38.50,244.00,278.00,345.50,354.00,48.00,240.00,422.00,158.50,84.50,332.50
23,269.00,386.50,274.00,363.50,433.50,264.50,213.00,263.50,328.50,154.50,254.50,201.50,264.00,300.50,185.00,103.50,303.00,197.50,333.00,124.50,337.00,289.50,174.00,204.00,241.00,362.50,154.50,12.00,300.50,147.00,178.50,120.66,46.00,253.50,289.00,364.50,378.00,54.00,252.00,442.00,174.50,97.50,347.00
24,284.50,404.00,282.50,383.00,450.00,271.00,227.50,278.50,339.00,174.50,274.00,218.50,279.50,308.50,205.00,103.50,318.50,201.00,348.50,140.50,346.00,305.50,187.50,214.50,253.00,379.50,169.00,12.00,312.50,162.00,192.50,132.82,50.50,254.50,298.50,391.00,396.50,60.00,266.00,464.00,192.50,114.50,362.50
25,299.50,422.00,289.50,403.50,468.00,283.00,234.50,294.00,348.00,191.00,294.00,236.50,288.50,323.50,214.00,109.50,337.00,207.00,362.50,154.50,347.50,324.50,200.50,229.00,261.00,393.50,184.50,17.00,324.00,178.00,205.00,143.82,55.50,254.50,313.50,418.00,411.50,70.00,284.50,484.50,209.00,124.50,379.50
26,314.50,438.00,296.00,423.50,486.50,290.00,239.50,309.00,357.50,200.50,313.50,251.50,292.50,339.50,224.00,120.00,356.50,218.50,372.00,167.50,347.50,341.00,212.50,242.00,265.00,405.50,200.00,20.50,333.00,185.50,219.50,157.32,67.00,254.50,328.00,440.50,431.00,77.50,300.50,503.50,223.50,133.50,395.00
27,330.50,454.00,304.50,443.50,505.50,297.00,242.00,331.00,371.50,208.00,329.50,266.50,293.50,360.00,243.50,137.50,374.00,233.00,388.50,177.50,348.00,358.00,221.50,255.50,270.00,416.00,213.00,24.00,340.50,191.50,234.00,169.82,85.50,269.00,341.00,465.00,453.50,88.50,314.00,523.50,233.50,143.50,414.50
28,344.00,471.00,313.00,466.00,524.00,309.00,242.00,349.00,386.50,213.50,349.00,275.50,297.50,377.50,264.50,154.00,390.00,246.00,405.50,184.50,361.50,368.50,229.00,266.00,270.00,422.50,228.00,28.50,352.00,207.00,247.00,185.32,101.50,288.00,354.00,490.00,476.50,99.00,326.00,544.00,239.50,161.00,432.00
29,363.00,487.50,323.50,482.50,538.50,314.50,242.00,364.50,403.50,218.50,368.00,284.50,303.50,395.50,285.50,174.00,404.50,255.50,417.50,186.00,373.00,374.00,234.00,277.50,270.00,425.50,241.50,34.50,370.50,213.00,259.50,200.32,113.50,304.50,368.00,514.00,502.50,111.00,340.50,565.50,244.00,176.00,450.00
30,382.50,503.00,329.00,499.50,557.00,314.50,242.00,379.50,418.50,237.00,383.00,296.00,321.50,416.50,303.00,193.00,416.00,267.50,431.50,199.00,382.00,383.00,238.50,289.50,270.00,433.50,258.00,43.50,391.50,217.50,273.00,213.32,127.50,321.00,381.50,535.00,515.40,132.50,354.00,585.00,250.50,186.00,470.50
31,401.50,518.50,331.50,518.00,573.50,314.50,246.00,396.50,433.00,255.50,396.00,307.50,340.00,438.00,327.50,210.50,426.00,278.50,445.00,211.50,388.00,392.00,244.50,297.00,270.00,443.50,274.50,53.50,410.00,220.00,290.50,225.32,139.00,336.00,394.50,557.50,540.90,153.50,371.00,602.50,267.50,193.00,487.50
32,420.00,533.50,334.50,535.00,590.00,314.50,258.00,411.50,448.50,270.00,409.50,324.00,355.00,455.00,348.50,227.50,433.00,292.00,459.50,219.00,403.00,408.50,252.50,309.00,276.00,451.00,288.00,64.50,428.50,232.50,306.00,239.82,153.50,350.00,411.50,578.50,564.40,167.50,388.00,621.00,283.50,199.50,502.00
33,442.50,548.00,338.50,554.50,608.00,315.00,267.50,432.50,461.50,282.50,427.00,345.00,364.50,473.50,368.00,242.00,441.00,306.00,475.00,228.50,417.50,427.50,262.50,319.00,289.00,457.00,306.50,79.00,448.50,246.00,319.50,258.82,161.50,365.50,428.50,601.00,582.40,185.00,398.50,640.50,300.50,216.00,518.50
34,462.50,559.50,345.50,574.00,625.50,318.00,278.50,450.50,476.50,294.50,442.50,364.50,374.00,490.50,387.50,266.00,456.50,323.00,490.00,237.00,426.50,440.50,272.00,330.00,303.00,463.00,328.00,93.00,466.50,258.50,334.50,274.82,172.00,380.00,450.50,619.00,600.90,207.50,409.00,658.50,321.00,233.50,533.00
35,481.50,572.00,361.00,591.50,642.50,322.00,283.00,467.00,491.00,309.00,456.50,381.50,383.50,509.00,402.50,286.50,475.50,343.50,508.00,252.50,437.50,451.50,281.00,342.00,320.50,482.00,344.00,113.00,477.00,267.00,345.50,288.82,188.50,391.00,472.50,638.50,622.90,232.50,424.50,678.00,337.00,245.00,550.00
36,500.00,583.00,378.00,610.00,658.00,330.50,283.00,484.50,502.00,323.00,475.00,397.00,397.50,527.00,418.50,304.50,484.00,364.50,522.50,262.00,447.50,465.00,293.50,355.00,340.50,501.50,360.50,134.00,485.50,279.50,355.00,296.82,199.50,400.50,491.50,664.50,644.40,254.00,437.50,699.00,345.00,254.00,568.00
37,518.00,599.50,396.50,623.50,674.00,342.50,283.00,500.00,512.50,336.00,494.00,412.00,414.50,544.00,435.00,323.50,493.50,386.50,536.00,269.00,458.00,483.00,306.50,370.50,360.00,518.50,378.50,154.00,493.50,293.00,362.50,314.32,209.00,401.50,507.00,687.50,666.90,272.00,458.50,720.50,353.50,261.50,585.00
38,536.00,614.00,413.00,635.50,688.50,350.50,283.00,517.50,526.00,351.50,512.00,429.50,431.00,559.50,453.00,346.50,509.00,405.50,551.50,278.00,469.00,498.00,318.50,388.00,378.50,535.50,395.50,175.50,501.50,303.50,371.50,330.32,220.00,401.50,518.50,707.50,686.40,291.50,478.00,743.00,365.50,269.50,595.00
39,554.50,633.50,429.50,647.00,709.00,352.50,287.50,538.50,539.00,366.00,532.50,447.50,444.00,579.00,471.50,365.00,527.00,424.00,569.00,290.50,481.50,512.50,330.00,405.50,398.50,552.50,414.00,195.50,505.50,314.00,381.50,344.32,235.00,401.50,528.50,727.50,709.90,312.00,501.50,763.50,377.00,269.50,610.50
40,572.00,652.00,442.00,659.50,725.00,352.50,298.00,557.00,552.00,389.00,549.00,463.50,460.00,596.00,494.00,381.50,544.50,448.00,587.00,306.00,500.00,535.00,340.00,424.00,417.50,573.00,430.50,214.00,513.50,329.50,395.00,357.32,248.00,401.50,537.50,747.00,730.90,332.50,527.50,784.50,389.50,272.00,626.00
41,591.00,667.00,454.00,675.00,737.00,352.50,311.50,569.50,571.00,410.00,568.00,481.50,468.50,614.00,513.50,401.00,564.00,474.00,602.50,319.50,519.50,551.50,345.00,447.50,436.50,592.50,443.00,230.00,519.00,342.50,412.00,367.32,260.00,401.50,550.50,764.50,749.90,351.00,549.50,806.00,405.00,284.50,643.00
42,610.00,680.50,464.00,693.50,753.00,352.50,328.50,580.00,590.00,428.00,591.00,498.00,471.50,636.00,531.50,421.00,580.50,493.50,620.50,330.50,539.50,568.50,351.00,471.00,456.00,609.00,463.50,244.50,527.00,356.50,429.50,382.82,275.00,404.00,572.00,778.50,772.90,373.00,570.00,829.00,425.50,305.00,661.50
43,628.50,694.00,475.00,711.50,772.00,352.50,345.50,591.50,606.50,445.00,611.50,511.50,475.50,655.00,545.00,439.50,599.50,513.00,640.00,340.50,559.00,586.50,360.00,493.50,474.00,626.50,483.00,258.50,537.50,371.00,447.00,392.82,289.50,410.00,593.00,793.50,795.90,396.00,591.00,847.50,445.50,324.00,678.50
44,644.50,707.50,484.00,727.50,789.50,357.50,364.00,611.00,623.50,461.00,631.50,533.00,491.00,672.50,560.00,457.00,620.50,533.00,662.00,357.50,575.50,603.00,373.00,510.00,491.00,644.00,499.00,274.50,555.00,389.50,462.00,405.82,307.00,420.50,612.50,812.50,818.90,418.00,609.00,867.00,464.50,342.00,695.00
45,660.00,722.50,500.00,748.00,801.50,373.00,381.00,624.50,641.50,477.00,650.00,554.00,515.00,695.00,563.50,476.50,646.00,547.50,680.00,372.00,595.50,618.00,385.50,526.00,512.00,664.50,511.50,292.00,568.00,409.50,474.50,419.32,326.50,432.50,634.50,831.50,841.40,438.00,626.50,886.00,488.50,360.50,715.50
46,677.50,738.50,513.00,764.00,812.50,386.50,397.50,631.50,660.00,493.00,671.50,572.50,535.00,717.00,565.50,499.00,667.50,563.50,698.50,391.00,614.50,636.00,398.00,541.00,529.50,682.50,523.00,309.00,575.50,430.50,489.00,432.82,346.00,445.50,657.00,852.00,864.90,460.50,649.50,906.00,512.50,379.00,736.00
47,697.50,756.00,519.50,780.00,825.00,401.00,411.00,639.50,678.50,506.00,690.50,591.00,552.50,739.50,581.00,519.50,690.00,579.50,720.00,414.00,634.50,652.00,417.00,561.50,547.50,701.00,538.00,323.50,590.00,449.00,506.00,445.82,363.50,455.50,678.00,870.50,886.40,480.50,670.00,922.00,539.00,399.50,755.00
48,718.00,779.50,524.50,797.50,841.00,411.50,427.00,650.00,695.00,523.50,715.00,608.50,570.00,762.50,602.50,541.50,714.50,595.00,741.50,436.00,651.00,670.00,437.50,586.50,566.50,722.00,553.00,342.50,605.50,464.50,524.50,460.32,380.50,469.50,700.50,897.50,905.90,500.00,691.00,936.50,566.00,429.50,772.50
49,736.50,800.50,534.50,813.00,855.00,419.00,443.50,667.50,716.50,540.00,741.00,627.50,591.50,783.50,620.50,562.50,738.00,610.00,762.50,455.50,671.00,687.50,456.50,605.50,586.50,746.00,567.00,359.50,619.50,482.00,541.50,474.32,400.00,483.00,727.00,921.50,925.33,520.50,714.00,953.00,593.50,456.50,788.50
50,755.00,819.50,551.00,831.50,871.00,434.50,459.00,682.50,739.00,557.50,765.50,650.00,611.50,804.00,645.00,581.50,758.00,625.00,784.00,474.50,692.00,709.00,474.50,627.50,606.00,770.50,583.00,379.50,634.50,502.00,557.50,488.32,417.00,498.00,750.50,941.00,948.33,541.50,734.00,966.50,617.50,480.50,805.50
51,772.50,840.50,570.00,852.00,881.00,450.00,471.50,699.50,756.50,575.50,786.00,671.50,630.00,821.00,670.00,601.00,783.00,641.00,804.00,492.50,712.00,732.50,491.00,647.50,625.50,791.50,602.50,400.00,650.00,519.00,576.00,503.82,432.50,513.50,775.00,962.50,970.33,564.00,754.50,981.00,642.00,504.50,821.50
52,790.50,862.00,587.00,873.00,891.50,461.50,481.50,718.50,771.00,595.00,806.50,690.50,649.50,841.50,695.00,625.50,808.50,658.50,824.00,509.50,731.50,756.00,505.00,668.50,646.50,817.50,621.50,422.50,669.00,535.50,593.50,524.82,449.50,530.50,798.00,984.50,996.33,592.50,778.00,993.50,667.00,528.00,842.50
53,806.50,881.00,606.00,897.50,905.50,476.50,492.50,739.00,788.00,619.50,826.00,706.50,669.50,863.50,717.50,649.50,832.00,683.50,844.00,525.50,748.50,775.00,518.50,689.00,668.50,842.00,640.00,444.50,689.00,552.00,608.50,547.32,465.50,551.00,819.50,1005.00,1024.33,620.00,801.00,1004.50,688.50,554.50,864.00
54,827.00,900.00,627.50,919.50,918.50,491.00,504.50,759.00,807.50,639.50,850.00,727.50,691.50,884.00,740.00,673.50,854.50,712.00,862.50,544.50,764.00,794.50,533.50,713.00,689.00,867.00,657.50,468.00,705.50,570.50,624.00,568.32,479.50,570.50,839.50,1031.00,1048.83,646.50,824.00,1018.50,709.50,578.00,884.00
55,846.50,920.00,646.00,941.00,936.00,506.50,517.50,776.00,825.00,658.00,873.00,748.50,712.50,905.50,765.50,697.00,877.50,738.00,883.00,562.00,782.00,814.00,548.00,735.50,712.50,893.00,674.00,489.00,720.50,589.00,640.50,587.82,499.50,589.00,858.50,1058.00,1072.83,668.50,847.00,1037.00,732.50,601.00,905.50
56,869.50,940.50,663.50,962.50,957.00,522.50,532.00,795.50,845.00,678.50,891.00,770.50,735.00,928.50,787.00,721.50,897.00,762.00,903.00,577.50,800.00,838.00,566.00,757.00,735.00,918.50,691.50,509.00,736.00,615.50,664.50,606.32,520.50,604.50,884.00,1086.50,1097.33,694.00,868.00,1056.50,752.50,626.00,926.50
57,891.50,963.00,679.50,982.50,982.00,539.00,554.50,816.00,863.00,702.50,912.50,788.50,755.50,954.50,810.00,744.50,919.50,783.00,924.00,593.00,819.50,857.50,588.50,780.00,758.00,944.00,716.00,530.00,756.50,639.00,686.00,622.82,540.50,623.50,908.00,1113.00,1119.83,717.50,889.00,1076.50,771.00,646.50,948.50
58,914.00,982.50,696.50,1005.50,1007.00,551.50,574.50,834.50,880.50,725.50,933.00,810.00,778.00,982.50,833.50,772.50,937.00,806.50,936.50,610.00,839.50,879.50,618.00,803.00,779.50,974.00,736.50,547.50,772.50,659.50,710.00,636.82,562.50,640.50,932.50,1140.00,1147.33,738.50,911.00,1098.00,792.00,668.00,970.00
59,934.00,1003.00,714.50,1027.50,1031.00,566.50,595.50,859.00,898.50,747.00,954.50,831.50,798.00,1006.50,854.50,797.50,955.00,827.00,950.00,626.00,860.00,905.50,647.50,829.00,806.00,1006.00,753.50,565.00,786.50,680.50,728.50,655.32,588.50,655.00,955.50,1167.00,1171.83,763.50,934.00,1124.50,811.00,690.00,987.50
60,956.50,1021.50,732.00,1051.50,1051.00,583.50,616.50,880.00,915.50,772.00,980.00,853.00,817.50,1031.00,874.00,821.50,974.00,847.50,964.50,645.50,882.50,925.00,675.50,857.50,834.00,1036.00,771.50,586.00,803.00,698.50,746.50,673.32,607.00,674.00,979.00,1191.00,1197.83,785.50,959.50,1151.50,832.00,709.50,1010.50
61,976.50,1044.00,750.00,1072.50,1071.50,600.50,636.50,902.50,936.00,791.00,1004.50,872.00,835.00,1058.50,898.00,844.00,991.50,870.00,987.00,662.50,904.00,942.50,694.50,881.00,864.50,1063.50,790.00,607.00,823.50,718.50,761.50,689.32,624.00,693.00,1005.00,1212.50,1221.83,809.50,982.00,1177.50,852.00,728.00,1033.50
62,1002.00,1066.50,766.00,1093.50,1090.50,618.50,656.50,925.50,953.00,813.50,1028.00,893.50,852.00,1083.00,922.50,865.50,1009.00,893.50,1012.00,678.00,924.50,957.50,711.00,912.50,889.50,1091.50,811.50,628.00,844.50,742.50,777.00,704.82,639.00,713.50,1034.00,1236.50,1247.33,831.50,1003.50,1204.00,875.50,750.00,1055.00
63,1025.00,1086.50,781.00,1115.00,1110.00,637.00,678.00,946.50,972.50,839.50,1048.50,918.50,869.00,1110.00,943.00,889.00,1027.50,919.00,1034.00,694.00,948.00,966.00,727.50,939.00,915.50,1114.50,832.00,645.50,865.00,769.00,794.50,721.32,653.00,734.50,1065.00,1261.00,1272.33,861.50,1026.50,1226.00,897.50,772.50,1077.50
64,1048.00,1110.00,797.00,1137.50,1127.50,654.00,696.00,969.00,996.50,858.50,1067.50,944.50,884.50,1136.00,964.00,910.50,1051.00,942.00,1058.00,710.50,967.00,975.00,745.00,966.50,940.50,1142.00,856.00,662.00,889.50,791.50,813.50,738.82,670.50,750.50,1094.00,1287.50,1295.33,891.50,1050.00,1247.50,922.50,794.00,1101.00
65,1072.50,1137.00,819.50,1159.50,1144.50,674.50,713.50,995.50,1018.50,877.00,1086.00,971.50,899.00,1159.00,988.00,929.50,1078.00,967.50,1080.00,727.50,990.00,988.00,767.00,990.00,965.50,1169.50,880.50,679.50,913.00,811.00,833.00,757.32,690.50,765.50,1121.50,1315.00,1315.83,915.50,1072.50,1268.00,949.50,814.50,1125.00
66,1095.00,1162.50,840.50,1180.50,1164.50,696.00,732.50,1023.00,1042.00,897.00,1106.00,999.00,914.50,1182.00,1012.00,952.00,1101.00,991.50,1099.50,747.50,1013.50,1006.00,787.50,1009.00,997.50,1198.50,901.50,697.00,934.50,829.00,854.50,776.82,710.00,781.50,1151.00,1343.50,1343.33,943.50,1093.50,1297.00,974.50,833.50,1149.50
67,1120.50,1192.00,864.50,1203.50,1188.00,715.00,751.00,1046.00,1067.00,918.50,1132.50,1021.00,936.50,1206.00,1034.50,979.50,1122.00,1015.00,1119.00,763.00,1038.50,1025.50,809.00,1031.50,1028.50,1223.00,919.00,718.00,956.00,850.00,875.00,796.32,730.00,799.50,1179.00,1373.50,1367.33,970.50,1113.00,1326.00,998.00,852.50,1171.50
68,1143.00,1223.50,887.00,1230.00,1214.00,733.00,769.00,1069.50,1091.00,938.00,1159.00,1040.00,955.00,1227.50,1056.00,1007.00,1146.00,1036.50,1138.50,780.50,1059.50,1044.50,831.00,1058.00,1051.00,1247.00,936.50,739.00,980.50,870.50,895.50,816.82,747.00,820.50,1204.50,1403.50,1391.33,996.00,1138.00,1352.50,1027.50,878.50,1195.50
69,1163.00,1253.00,912.00,1257.00,1236.00,748.00,787.50,1091.00,1118.00,961.50,1187.00,1059.00,973.00,1247.00,1081.00,1038.00,1171.50,1061.50,1158.00,799.00,1082.50,1062.00,851.00,1085.50,1076.00,1277.00,961.00,760.50,1006.00,892.00,915.00,839.32,766.00,842.00,1235.00,1436.00,1418.83,1021.50,1166.50,1380.00,1060.00,904.00,1218.50
70,1185.00,1282.00,931.00,1282.50,1257.50,765.00,805.50,1112.50,1143.50,981.00,1215.50,1079.00,993.50,1268.50,1108.00,1069.50,1195.50,1088.50,1177.00,824.50,1108.50,1079.50,868.00,1108.50,1100.50,1304.50,983.00,781.00,1030.50,911.00,936.50,862.82,785.00,865.00,1269.00,1464.00,1445.33,1047.50,1189.50,1407.50,1090.00,929.50,1244.50
71,1210.00,1313.00,949.00,1311.00,1283.00,780.50,828.00,1134.50,1172.00,1003.00,1241.50,1100.50,1013.00,1294.00,1133.50,1096.00,1222.00,1116.00,1195.00,850.50,1130.00,1098.50,887.00,1132.00,1126.00,1334.50,1006.00,800.00,1055.00,938.50,960.50,885.82,801.50,890.50,1295.00,1493.00,1475.83,1075.00,1214.50,1434.00,1114.50,952.50,1269.50
72,1230.00,1342.50,968.00,1339.00,1307.00,795.00,850.00,1155.50,1196.00,1023.00,1268.00,1120.50,1037.50,1321.00,1161.00,1122.50,1245.00,1141.50,1214.50,870.00,1154.00,1118.50,908.50,1151.50,1152.50,1365.50,1027.50,819.50,1077.50,969.00,983.50,911.32,819.00,916.50,1320.00,1519.50,1506.33,1100.50,1239.50,1459.50,1137.50,978.00,1291.00
73,1254.50,1366.50,987.00,1368.50,1331.00,811.50,868.50,1177.50,1222.00,1043.50,1294.50,1142.50,1057.00,1351.00,1190.50,1148.00,1274.00,1165.50,1234.00,890.50,1179.50,1143.00,931.50,1170.00,1177.50,1395.50,1050.50,842.50,1100.50,996.50,1003.50,931.32,837.00,940.00,1349.00,1548.00,1538.33,1128.00,1263.00,1483.50,1159.50,1003.50,1313.00
74,1278.50,1391.50,1008.00,1396.00,1357.50,831.00,889.00,1201.00,1248.50,1068.00,1320.00,1166.00,1075.00,1379.00,1219.00,1174.50,1304.50,1189.00,1253.50,918.00,1202.00,1165.50,955.50,1189.00,1202.50,1425.00,1073.00,867.50,1124.50,1021.50,1026.00,954.32,857.50,960.00,1384.50,1579.00,1569.33,1157.50,1288.00,1510.50,1187.50,1027.00,1337.00
