# EAGLE
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1982, 2009, 2022
#
d_since_march1,1980,1981,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
38,121.50,188.50,42.00,155.50,23.50,5.14,94.14,46.50,3.50,179.50,75.00,185.50,134.50,209.61,115.50,67.39,48.50,209.50,87.50,69.50,45.11,20.00,24.50,50.50,120.50,52.00,62.50,148.50,147.00,73.00,52.00,27.00,29.50,172.50,192.50,88.50,50.50,320.00,60.00,27.00
39,129.00,188.50,42.50,165.50,34.00,5.14,94.14,46.50,11.50,193.50,85.00,187.00,142.00,209.61,124.50,69.39,67.00,225.00,87.50,69.50,53.61,20.00,24.50,65.00,133.00,61.00,80.00,148.50,155.50,86.00,59.00,27.00,29.50,182.50,200.00,88.50,50.50,337.50,60.00,27.00
40,136.50,188.50,46.50,174.50,34.00,5.14,96.14,48.00,24.00,206.00,96.00,192.50,151.00,209.61,139.00,70.39,83.50,239.00,87.50,69.50,66.11,20.00,26.00,79.50,146.00,71.50,104.00,154.00,155.50,86.00,70.00,27.00,29.50,201.00,219.00,88.50,50.50,355.00,60.00,27.00
41,136.50,188.50,46.50,177.00,34.00,5.14,96.14,56.00,36.50,219.00,104.00,194.00,162.50,209.61,156.00,71.89,102.00,254.50,98.50,69.50,84.61,20.00,31.50,86.82,156.00,85.50,123.50,154.50,157.00,86.00,84.00,27.00,29.50,218.50,238.00,99.50,56.00,370.00,60.00,27.00
42,136.50,188.50,46.50,177.50,34.00,5.14,96.14,62.50,55.00,223.00,115.50,194.00,178.00,209.61,167.50,77.39,121.00,270.50,104.00,69.50,102.61,20.00,39.50,101.32,158.50,97.50,141.00,155.00,169.50,86.00,99.00,27.00,29.50,232.00,254.50,112.00,72.50,388.00,67.00,27.00
43,136.50,188.50,46.50,189.00,34.00,5.14,102.14,72.50,69.50,230.50,126.00,194.00,193.00,209.61,182.50,84.39,124.50,283.00,107.00,71.00,121.11,20.00,53.50,104.32,159.00,106.50,155.00,161.50,185.50,86.00,111.00,27.00,31.00,245.00,259.00,125.00,94.50,394.24,80.50,39.00
44,148.50,188.50,54.00,201.00,34.00,12.38,111.14,90.50,85.50,241.50,133.24,194.00,211.00,209.61,197.00,92.89,135.00,299.00,120.00,79.00,139.11,20.00,69.50,104.32,159.00,112.00,171.50,171.00,194.50,86.00,121.00,27.00,49.00,255.50,262.00,133.00,105.50,401.48,97.00,54.00
45,162.50,188.50,75.00,214.00,34.00,13.88,119.64,99.00,103.00,253.00,150.74,201.69,226.50,209.61,213.00,106.89,142.50,320.00,136.00,90.50,150.11,22.00,77.50,106.82,160.50,112.00,185.00,186.00,204.00,86.00,130.50,27.00,67.50,265.50,263.00,146.00,105.50,409.48,116.00,74.00
46,167.00,188.50,95.50,232.00,35.50,19.88,133.14,116.50,120.50,270.00,167.74,210.69,243.50,209.61,228.50,119.39,149.00,343.00,152.50,96.50,166.11,31.79,93.50,117.32,164.00,112.00,200.00,199.00,211.00,86.00,148.00,27.00,86.50,276.00,273.50,149.50,105.50,424.48,140.50,90.50
47,173.00,188.50,113.50,247.50,46.00,25.38,148.64,139.00,140.50,288.00,186.74,220.69,266.00,209.61,245.00,125.39,151.50,363.50,170.50,96.50,176.11,31.79,111.00,126.82,171.00,112.00,215.00,199.00,221.50,86.00,166.50,27.00,106.00,292.00,283.00,149.50,105.50,442.48,161.00,107.00
