# KETCHIKAN_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1981, 1982, 1985, 1986, 1987, 1988
#
9,173.50,174.50,220.50,134.50,181.50,124.00,175.50,180.50,201.00,135.50,158.50,146.00,146.50,146.00,168.50,179.00,79.50,103.00,174.50,234.50,144.50,173.00,181.50,126.00,177.00,117.50,151.50,165.50,109.50,214.00,223.50,88.51,154.50,133.50,154.50,178.50,183.50
10,190.00,198.00,245.50,148.50,199.00,137.50,197.00,198.00,222.50,157.50,180.50,163.00,170.50,163.00,189.50,204.50,94.00,105.00,192.50,256.50,158.00,187.00,198.00,136.00,193.50,133.00,166.00,181.00,133.50,237.50,249.50,90.01,180.50,152.00,171.00,194.50,205.00
11,206.50,225.50,269.50,165.50,216.50,148.50,217.00,220.50,248.50,174.50,199.00,170.50,194.00,182.00,211.50,222.00,110.00,114.00,210.50,278.00,170.00,200.00,213.00,153.50,210.50,152.00,177.50,197.50,155.00,266.00,271.00,106.01,210.50,169.00,187.00,209.00,225.00
12,220.00,250.50,290.00,182.50,235.00,163.00,244.00,238.50,271.50,195.00,221.00,175.00,219.00,197.00,237.00,241.50,125.50,136.50,225.50,304.00,178.00,215.00,231.00,169.50,229.50,172.50,191.00,213.50,175.00,291.00,293.00,125.01,241.50,188.00,199.00,217.50,242.00
13,238.15,273.00,307.00,198.50,256.50,179.50,269.00,256.50,294.50,220.50,244.00,181.50,243.50,213.00,260.00,259.00,137.50,156.00,244.00,327.50,178.00,227.50,250.50,186.00,250.50,193.00,206.50,229.50,196.50,306.50,315.00,141.01,265.50,207.00,213.00,224.50,264.50
14,253.15,294.00,327.50,214.00,275.50,194.00,290.00,266.50,314.00,240.00,264.00,186.50,264.50,229.00,279.50,279.00,145.00,181.00,265.00,347.00,178.00,243.50,265.50,201.50,270.00,216.50,222.50,247.00,217.00,323.50,334.50,156.01,284.00,228.50,231.00,238.00,287.50
15,269.77,313.50,349.00,229.00,295.00,214.00,312.00,279.00,331.00,260.50,288.00,193.00,282.50,244.50,299.50,298.00,149.50,199.50,282.00,365.00,178.00,259.00,283.00,215.00,286.50,235.50,237.50,262.00,235.50,343.50,351.50,171.01,305.00,253.00,250.00,257.00,307.50
16,284.27,337.00,370.50,240.50,318.00,234.00,336.00,290.00,347.00,282.50,309.00,211.50,299.50,261.00,320.00,317.00,152.50,218.00,299.00,381.00,178.00,274.00,302.50,228.50,307.50,254.00,252.50,277.50,251.50,367.50,371.50,184.51,325.50,279.50,272.00,277.00,329.50
17,303.27,358.00,392.00,253.50,342.00,249.50,355.50,301.50,363.50,302.50,332.50,235.00,323.50,277.50,339.00,336.50,158.50,236.50,316.50,398.00,181.00,287.00,320.50,242.00,326.50,272.50,264.50,294.00,270.00,392.50,393.00,196.51,346.50,308.00,289.50,294.00,348.00
18,322.27,379.00,414.00,269.50,362.00,265.50,374.50,317.00,380.00,318.00,355.50,256.50,349.50,297.50,356.00,354.00,163.50,252.50,332.00,410.00,195.00,301.50,338.00,256.50,346.50,293.50,278.00,310.50,287.00,419.00,419.50,208.51,368.00,335.00,310.50,309.50,364.50
19,342.77,399.50,435.00,289.00,379.50,281.00,398.50,337.50,398.50,334.50,378.50,274.50,372.00,317.50,375.50,363.00,169.00,273.50,353.00,421.50,213.50,317.00,355.50,270.50,368.00,313.00,296.00,324.00,303.50,445.00,447.50,225.01,385.50,366.00,331.00,323.50,381.00
20,365.27,420.50,457.50,311.50,401.50,295.50,420.00,359.00,415.50,350.50,398.00,295.00,397.50,339.00,397.50,366.50,183.50,293.50,378.00,436.00,233.50,336.00,371.50,282.50,388.50,331.00,313.00,339.00,322.00,468.00,475.00,240.01,402.50,394.00,352.00,341.50,404.00
21,385.04,439.00,481.00,330.00,416.50,309.00,441.50,383.00,435.50,367.00,416.50,316.00,427.00,360.00,417.00,375.00,201.50,314.50,398.50,455.50,254.50,357.50,391.50,298.00,413.00,348.00,329.50,353.00,340.00,489.00,502.00,256.01,426.50,421.50,369.00,359.00,426.50
22,405.54,457.50,506.50,347.50,434.00,325.50,460.00,404.00,455.50,380.00,435.50,332.00,453.50,381.00,436.00,389.00,217.50,331.00,422.50,473.00,276.00,380.50,406.50,314.00,436.00,371.00,343.00,369.50,355.50,510.50,526.50,272.01,444.50,443.00,392.00,379.50,446.50
23,424.54,476.50,530.50,365.00,453.00,343.00,480.50,421.00,473.50,393.50,452.50,352.50,477.00,402.50,456.00,410.50,235.50,351.50,443.50,490.00,295.50,400.00,421.00,328.50,459.50,391.50,355.00,392.50,372.50,536.50,551.50,289.51,463.00,465.00,412.00,400.50,470.00
24,441.54,495.50,556.00,386.00,477.50,362.00,503.00,436.00,495.00,412.50,472.00,374.00,495.50,420.00,479.00,435.00,252.00,372.00,465.00,510.50,313.00,419.50,436.00,342.00,481.50,413.00,369.50,414.00,395.00,562.00,576.00,306.01,482.50,490.50,427.50,421.00,490.00
25,458.54,519.00,581.00,406.50,501.00,382.00,520.50,453.00,520.00,436.00,495.00,394.50,512.50,437.50,500.00,455.50,271.50,392.00,486.50,532.00,332.50,434.50,450.50,359.50,503.00,436.50,388.50,433.00,413.50,587.50,598.50,327.51,504.00,511.50,446.50,440.00,512.00
26,478.54,542.50,604.00,426.50,520.82,403.00,535.00,468.50,544.00,461.00,514.00,410.50,528.00,454.00,517.00,474.00,289.00,413.50,511.00,551.00,352.00,448.00,465.00,377.50,528.00,456.50,411.50,452.00,430.50,611.50,624.00,347.51,527.00,536.50,469.00,459.00,536.00
27,496.54,565.00,627.50,446.00,547.82,421.50,552.00,488.50,572.50,489.50,535.50,430.00,545.50,470.50,532.00,491.00,305.50,436.00,532.50,568.00,369.50,463.00,480.50,392.50,552.00,475.50,434.50,472.00,451.50,634.00,646.50,368.51,546.00,563.50,487.50,477.00,557.00
28,514.54,590.00,652.00,468.50,573.32,442.00,572.50,509.50,603.50,517.50,551.50,448.50,565.50,489.00,553.50,509.00,321.50,461.00,556.50,587.50,386.50,477.00,498.00,405.00,571.00,496.50,457.50,492.00,475.50,659.00,672.50,389.01,563.50,587.00,508.00,490.50,581.50
29,530.54,616.50,674.50,487.50,598.82,461.50,601.50,535.50,631.50,547.00,565.50,467.50,584.00,508.50,578.50,526.00,335.50,481.50,572.50,607.50,405.00,488.50,515.00,423.00,590.00,519.00,473.50,511.50,501.50,681.50,704.00,407.51,584.50,610.00,525.50,511.00,602.00
30,548.04,637.23,698.50,508.50,623.32,482.50,626.50,561.00,659.50,574.00,579.50,488.23,605.00,528.00,604.00,543.00,350.50,497.50,589.50,626.00,424.50,505.00,531.50,439.00,610.50,541.00,490.50,535.00,527.00,705.00,738.00,429.51,601.00,633.50,541.50,527.50,620.50
31,569.04,658.23,722.00,529.50,644.32,498.50,654.00,583.50,686.50,598.00,591.00,507.73,626.00,549.00,628.50,559.00,366.00,516.00,608.50,642.50,442.00,519.00,552.00,454.50,627.00,561.00,508.00,554.50,551.00,729.50,764.50,448.51,620.00,662.00,555.00,542.50,641.00
32,591.54,680.23,743.00,549.00,665.82,517.50,675.50,604.00,714.00,620.50,603.50,526.73,643.00,566.00,651.50,576.50,381.00,531.00,633.00,660.00,464.50,532.50,572.00,472.00,649.50,582.00,529.50,574.50,568.50,751.50,792.50,466.01,635.50,689.50,571.00,558.00,658.00
33,615.54,705.23,767.00,569.00,685.32,540.00,695.00,623.00,738.00,646.00,620.50,542.73,660.00,583.00,673.00,595.50,393.50,547.50,656.00,680.50,489.00,543.00,591.50,486.50,669.00,601.50,549.50,594.50,586.50,776.50,819.00,487.51,652.50,714.50,584.00,575.00,678.00
34,637.04,729.23,789.00,589.00,705.32,559.50,714.50,645.00,764.00,669.00,644.50,560.23,681.50,601.50,690.50,615.50,406.50,561.00,676.50,701.00,511.00,557.00,609.50,508.50,691.50,621.00,569.00,619.00,602.50,801.00,846.00,513.01,669.50,738.00,598.50,591.50,698.50
35,664.04,752.73,808.50,606.50,728.32,580.00,736.00,666.50,789.00,691.50,670.00,580.23,704.50,622.00,709.50,632.50,422.50,578.00,699.00,724.50,534.00,578.50,630.00,527.50,713.00,638.50,589.50,642.00,625.00,824.00,874.50,536.51,686.50,764.50,616.50,612.00,718.50
36,691.04,773.73,827.50,626.50,751.32,599.50,754.50,687.00,814.50,716.00,691.50,600.23,724.50,640.00,729.50,652.50,440.50,595.50,726.00,748.50,556.00,606.00,647.00,548.50,733.00,658.00,611.00,667.50,648.50,850.50,900.00,561.01,708.00,793.00,636.00,630.00,740.50
37,716.04,794.73,847.50,645.00,778.82,619.50,772.00,708.50,839.00,741.50,713.00,620.23,742.50,655.50,750.50,674.00,458.00,617.50,751.50,769.00,577.00,634.00,662.50,567.50,749.00,679.00,633.50,691.00,674.50,873.00,934.50,587.01,735.50,818.00,655.00,648.00,764.00
38,736.04,814.73,870.00,664.00,803.32,640.00,792.00,735.50,866.50,766.50,733.00,645.73,759.50,672.00,769.00,692.00,474.50,635.00,777.50,788.50,593.50,659.00,679.00,590.00,765.00,698.50,656.50,713.00,696.00,900.00,959.50,611.01,758.50,842.50,673.00,662.50,783.00
39,763.54,834.23,890.50,687.50,828.32,660.00,807.00,759.50,897.00,791.00,757.00,669.23,777.00,689.50,789.50,712.00,490.50,653.00,803.50,809.50,614.50,683.50,694.50,610.00,780.00,717.00,683.50,737.00,717.00,924.50,983.50,633.51,784.50,866.00,693.00,677.00,800.50
40,789.04,854.73,913.50,714.00,856.82,680.00,823.50,780.50,923.50,813.00,782.00,692.23,797.50,713.00,809.50,733.50,507.00,678.50,828.00,829.50,633.00,704.00,714.00,627.50,798.50,734.00,708.50,756.50,741.00,943.50,1012.50,657.01,815.00,888.00,714.50,690.50,821.50
41,811.54,876.23,936.00,738.50,884.32,701.00,841.50,799.50,948.50,835.50,807.50,714.73,816.50,732.00,835.50,755.00,522.00,703.00,857.00,850.50,652.00,722.00,734.50,648.00,825.00,751.00,735.50,773.00,765.00,964.00,1040.50,679.01,845.50,909.00,735.50,707.50,839.00
42,834.54,895.23,959.00,758.00,912.32,723.50,863.50,822.00,969.00,857.00,832.50,735.73,834.50,750.00,865.50,773.50,542.50,728.00,879.50,870.50,669.00,743.50,759.50,671.00,849.00,770.50,760.00,791.00,788.50,982.00,1067.50,710.01,870.00,935.00,759.50,725.50,857.00
43,854.04,919.73,982.00,780.50,941.32,743.50,885.50,844.50,990.00,883.00,857.50,756.73,855.50,770.00,885.50,793.50,564.00,758.00,901.50,891.00,686.50,764.00,777.00,694.50,872.50,790.50,788.00,813.00,812.00,1002.00,1094.50,741.01,891.00,959.00,783.50,748.00,872.00
44,880.54,939.73,1007.00,805.00,967.32,768.00,913.50,873.50,1014.00,903.50,885.00,776.73,879.50,790.00,905.50,815.00,583.50,787.00,930.00,912.00,702.00,785.00,794.50,715.50,901.00,809.50,813.00,837.00,837.50,1023.00,1122.50,769.01,911.50,982.50,811.00,771.00,889.50
45,904.54,964.73,1031.00,826.00,999.32,793.50,940.50,900.00,1037.00,927.00,913.50,801.73,901.50,817.00,922.50,839.00,599.00,812.00,954.50,932.50,721.00,804.00,815.00,736.50,931.50,828.00,839.00,861.50,862.50,1047.00,1149.00,795.51,935.50,1006.00,838.50,798.50,908.00
46,926.04,990.73,1050.50,849.00,1032.82,822.50,968.50,927.00,1060.50,949.50,941.50,826.23,926.00,844.50,942.50,867.50,620.50,830.50,975.50,958.00,739.50,826.50,834.50,760.50,958.00,848.00,866.00,884.00,888.00,1070.50,1174.50,823.01,959.50,1029.00,867.00,827.50,926.00
47,948.54,1013.23,1073.00,874.00,1059.32,847.00,993.00,952.50,1084.00,969.00,963.00,846.73,952.50,875.50,960.50,892.00,642.50,851.00,997.50,981.00,757.00,846.50,850.50,781.00,982.00,868.50,890.00,907.50,912.50,1095.00,1202.00,850.51,980.00,1052.50,898.50,857.00,946.00
48,971.54,1034.23,1100.50,899.50,1084.82,874.00,1015.00,979.00,1110.00,988.00,984.00,864.73,977.00,900.00,983.50,916.00,664.00,870.50,1015.00,1006.00,775.50,868.00,867.00,801.50,1009.00,890.50,913.50,930.00,937.00,1121.50,1226.00,873.51,1004.50,1077.00,928.00,891.50,972.50
49,995.04,1057.48,1125.50,929.50,1111.32,898.50,1037.00,1003.00,1136.50,1012.50,1007.50,886.23,1002.00,926.50,1006.50,938.50,684.50,892.00,1037.00,1031.00,795.50,888.50,884.00,822.00,1037.50,910.00,939.50,949.50,965.50,1147.00,1252.50,900.01,1026.50,1099.00,950.50,922.00,998.50
50,1017.54,1080.98,1153.00,955.00,1134.82,922.50,1060.50,1029.50,1168.50,1038.50,1031.50,912.73,1023.50,945.50,1031.00,964.00,702.00,912.50,1061.00,1061.50,814.50,912.00,902.00,845.00,1062.00,932.00,963.50,969.00,992.50,1173.50,1281.00,927.01,1046.00,1118.50,976.50,955.00,1024.50
51,1039.04,1104.48,1178.00,978.50,1158.82,946.50,1085.00,1058.00,1198.50,1064.00,1058.00,933.23,1051.50,967.50,1057.00,987.00,722.50,934.50,1087.50,1093.00,834.50,938.50,921.00,864.00,1084.50,953.50,985.00,989.50,1013.50,1198.50,1314.00,953.01,1070.00,1141.50,1002.50,985.00,1051.00
52,1060.04,1127.48,1200.00,1000.00,1180.82,970.00,1107.00,1086.00,1229.50,1093.00,1083.00,961.23,1077.50,987.00,1079.00,1010.00,742.00,957.50,1111.50,1125.50,857.50,967.00,941.50,887.00,1105.00,975.00,1008.00,1012.00,1037.00,1218.50,1346.50,983.01,1094.00,1163.50,1028.50,1011.00,1075.50
53,1082.04,1157.48,1218.00,1027.50,1203.32,997.00,1132.00,1114.50,1261.00,1121.00,1108.00,994.73,1099.50,1011.00,1100.00,1031.50,759.00,983.50,1131.50,1157.00,885.00,991.50,965.50,911.50,1125.50,997.00,1030.50,1038.50,1059.00,1245.50,1375.00,1014.51,1119.50,1183.50,1054.50,1039.50,1099.00
54,1106.54,1188.98,1235.00,1055.00,1225.32,1021.00,1160.50,1145.00,1289.50,1153.50,1135.00,1020.73,1122.00,1034.50,1119.50,1053.50,776.50,1013.00,1155.00,1193.00,908.50,1016.00,985.00,936.50,1148.50,1020.50,1053.00,1064.50,1085.50,1275.50,1402.50,1040.51,1147.50,1202.00,1080.00,1066.50,1123.00
55,1131.54,1225.98,1254.00,1084.00,1252.32,1044.50,1190.50,1170.00,1321.50,1185.50,1161.50,1047.73,1144.50,1054.00,1148.00,1079.50,798.00,1042.00,1177.50,1222.50,929.50,1041.00,1004.00,964.00,1176.00,1046.50,1079.50,1089.50,1110.00,1305.50,1428.00,1068.01,1174.50,1222.00,1106.50,1094.50,1148.00
56,1157.04,1259.98,1275.50,1121.00,1278.32,1069.00,1218.50,1195.50,1354.50,1221.00,1187.00,1072.23,1169.00,1073.00,1173.00,1105.00,823.50,1072.50,1205.00,1256.50,951.50,1064.50,1030.00,991.50,1207.50,1069.50,1106.00,1113.00,1136.00,1330.00,1453.50,1095.01,1208.00,1241.50,1131.00,1120.50,1170.50
57,1182.54,1295.48,1303.50,1144.50,1305.32,1093.00,1246.50,1224.00,1384.00,1258.50,1211.00,1095.23,1195.50,1093.50,1197.00,1129.50,850.50,1102.00,1231.50,1293.00,976.00,1085.50,1055.00,1019.50,1237.00,1095.00,1130.00,1134.50,1160.00,1355.50,1481.50,1118.01,1241.50,1264.00,1156.00,1146.50,1194.50
58,1205.04,1330.48,1330.00,1171.50,1330.32,1116.50,1272.50,1249.50,1413.00,1295.00,1234.50,1120.23,1218.00,1115.50,1218.00,1152.00,876.00,1130.50,1257.50,1326.00,998.50,1107.50,1074.00,1048.50,1263.50,1123.50,1155.00,1154.00,1184.00,1383.00,1505.50,1141.51,1269.50,1292.50,1181.00,1174.50,1219.00
59,1228.04,1365.98,1356.00,1206.50,1356.82,1144.50,1297.00,1275.00,1441.00,1338.50,1258.00,1140.73,1241.50,1142.00,1240.50,1174.00,901.00,1159.50,1286.00,1358.00,1020.00,1131.00,1094.50,1076.50,1288.00,1148.50,1176.50,1171.00,1209.00,1407.50,1530.00,1164.01,1297.50,1323.50,1205.00,1201.00,1243.00
60,1252.04,1399.48,1388.00,1243.00,1380.82,1174.00,1318.00,1299.00,1467.50,1373.50,1281.00,1163.73,1273.00,1166.50,1265.00,1192.50,933.00,1188.00,1318.00,1386.50,1038.50,1155.50,1114.50,1106.50,1310.00,1170.00,1201.50,1187.50,1236.50,1431.00,1556.00,1191.01,1322.00,1355.50,1230.00,1226.50,1273.00
61,1279.54,1431.48,1413.00,1282.00,1406.82,1202.50,1343.00,1324.00,1499.00,1402.50,1305.00,1186.23,1302.50,1188.00,1291.00,1218.00,962.50,1210.00,1350.00,1415.50,1058.00,1182.00,1140.50,1141.00,1337.00,1189.50,1224.50,1208.50,1272.50,1455.50,1588.00,1212.51,1349.00,1389.50,1257.00,1254.00,1300.50
62,1303.04,1458.50,1436.50,1311.50,1436.82,1234.00,1372.00,1349.00,1525.50,1435.50,1328.50,1211.23,1335.50,1207.00,1317.50,1238.50,983.50,1234.50,1377.50,1446.50,1083.00,1209.50,1162.50,1179.00,1359.00,1213.00,1248.00,1234.50,1308.00,1479.50,1619.50,1236.51,1379.00,1419.50,1288.50,1281.50,1326.50
63,1324.04,1484.65,1457.50,1337.00,1464.32,1266.00,1401.50,1377.00,1552.00,1465.00,1355.00,1238.73,1368.00,1224.50,1343.00,1264.50,999.00,1255.50,1405.50,1475.50,1109.00,1235.50,1184.00,1204.50,1383.00,1238.00,1272.50,1265.00,1339.50,1503.50,1646.50,1260.51,1405.50,1447.50,1314.50,1307.50,1350.50
64,1349.54,1509.15,1479.50,1364.50,1490.32,1295.50,1429.00,1403.00,1583.00,1497.50,1384.50,1266.23,1400.00,1242.00,1369.50,1286.00,1020.50,1276.50,1434.00,1504.50,1135.50,1258.00,1205.00,1230.50,1408.50,1260.50,1295.50,1296.50,1369.00,1535.00,1671.00,1284.01,1434.00,1476.50,1345.00,1333.00,1376.50
65,1387.04,1535.15,1504.00,1389.50,1514.32,1325.00,1451.50,1427.50,1610.50,1528.50,1406.50,1291.73,1432.00,1261.00,1393.00,1307.00,1040.00,1299.00,1461.50,1537.00,1160.50,1278.00,1228.50,1263.50,1436.00,1284.50,1320.00,1327.50,1397.00,1568.50,1697.50,1315.01,1464.00,1507.00,1373.00,1361.50,1399.50
66,1417.04,1562.15,1530.50,1419.00,1539.32,1352.00,1474.50,1454.00,1636.00,1559.50,1430.00,1319.23,1458.00,1285.00,1417.50,1327.50,1059.50,1321.50,1487.50,1570.00,1184.00,1302.00,1252.00,1288.50,1462.00,1310.00,1344.00,1360.50,1427.50,1601.50,1727.00,1340.51,1498.00,1534.50,1400.00,1393.50,1423.00
67,1445.54,1590.15,1559.00,1448.00,1567.82,1378.50,1495.50,1481.50,1660.50,1594.50,1452.00,1343.73,1481.50,1305.50,1442.50,1352.00,1083.00,1347.00,1517.00,1602.00,1205.50,1325.50,1277.50,1316.50,1488.00,1341.50,1369.00,1394.00,1455.50,1632.00,1754.50,1365.51,1531.50,1562.00,1430.50,1418.50,1449.50
68,1472.04,1617.65,1586.95,1477.50,1599.82,1407.50,1521.50,1508.00,1692.00,1631.00,1474.50,1367.73,1507.00,1325.00,1466.50,1376.50,1104.00,1379.50,1546.00,1634.00,1228.00,1348.00,1298.50,1345.00,1518.00,1368.50,1391.50,1429.00,1485.50,1668.00,1784.50,1392.51,1567.50,1595.00,1464.00,1443.50,1481.50
69,1497.54,1643.15,1614.45,1502.50,1632.32,1433.00,1548.50,1533.00,1720.00,1665.50,1497.50,1394.23,1532.50,1347.00,1494.00,1398.50,1126.00,1410.50,1573.00,1668.00,1249.50,1372.50,1318.50,1371.00,1545.00,1395.00,1411.50,1458.50,1523.00,1703.00,1817.00,1417.51,1597.50,1632.00,1505.50,1471.00,1513.00
70,1532.54,1673.15,1641.45,1525.50,1666.82,1460.50,1576.00,1561.00,1749.00,1694.00,1520.50,1425.23,1557.50,1369.50,1526.00,1420.50,1151.50,1442.00,1605.00,1704.00,1274.50,1398.00,1343.50,1396.50,1572.50,1418.50,1433.00,1488.50,1557.00,1733.00,1851.50,1446.01,1630.00,1668.50,1545.00,1495.00,1535.00
71,1569.54,1707.65,1668.45,1552.50,1698.32,1487.50,1605.00,1594.50,1778.50,1721.50,1548.00,1459.73,1584.00,1393.50,1557.50,1447.00,1175.50,1472.00,1636.50,1735.50,1294.50,1422.00,1367.50,1425.00,1597.50,1442.00,1457.50,1518.00,1587.00,1764.00,1889.00,1479.51,1660.50,1701.00,1581.00,1523.00,1559.00
72,1607.04,1741.15,1699.95,1579.50,1724.32,1514.00,1635.50,1632.50,1807.00,1755.50,1580.50,1495.23,1611.50,1415.50,1581.00,1472.00,1204.00,1498.00,1670.50,1764.50,1316.00,1445.00,1391.00,1452.00,1626.00,1465.50,1480.50,1548.00,1617.00,1796.50,1928.00,1509.01,1695.00,1731.50,1615.50,1555.00,1583.00
73,1638.54,1775.65,1725.95,1610.00,1755.82,1542.00,1664.00,1672.00,1834.50,1788.50,1609.00,1533.73,1636.00,1438.50,1610.00,1496.00,1225.00,1519.00,1701.00,1796.50,1337.50,1469.00,1418.50,1479.00,1653.00,1492.00,1504.50,1575.00,1649.00,1831.50,1968.50,1535.51,1734.50,1761.50,1646.50,1585.00,1606.50
74,1665.04,1807.65,1756.95,1640.00,1787.82,1569.00,1695.50,1708.50,1861.00,1820.50,1634.50,1565.23,1664.00,1468.00,1639.50,1522.00,1248.00,1540.00,1732.00,1830.00,1360.00,1498.00,1445.50,1505.50,1680.50,1525.50,1531.50,1602.00,1678.50,1867.50,2009.50,1561.01,1767.00,1790.50,1680.50,1612.50,1633.50
75,1696.54,1840.15,1786.95,1667.00,1818.32,1597.50,1727.50,1740.50,1894.00,1852.50,1659.00,1590.73,1696.00,1497.00,1669.00,1546.50,1272.50,1561.00,1762.00,1860.00,1388.50,1532.50,1474.50,1532.00,1707.00,1564.50,1557.00,1630.00,1714.00,1904.00,2041.00,1588.01,1800.00,1823.50,1713.50,1641.00,1659.00
76,1732.04,1872.15,1814.95,1689.50,1849.82,1624.00,1756.00,1771.00,1929.00,1879.00,1685.50,1618.73,1726.00,1525.00,1699.50,1570.00,1305.00,1582.00,1795.00,1892.50,1424.00,1557.50,1510.50,1558.00,1737.50,1596.00,1578.50,1661.00,1754.50,1939.50,2072.50,1623.51,1834.50,1854.50,1747.00,1667.00,1683.00
77,1762.54,1896.15,1841.45,1719.00,1880.32,1650.50,1781.50,1803.50,1964.50,1906.00,1711.50,1648.73,1755.00,1553.50,1727.00,1590.00,1330.00,1607.00,1830.00,1925.50,1455.50,1581.00,1543.50,1583.50,1769.00,1622.00,1606.00,1690.00,1788.50,1981.00,2103.50,1656.51,1871.00,1887.50,1784.00,1693.50,1706.50
78,1790.04,1924.15,1867.95,1746.50,1908.32,1683.00,1809.00,1839.50,2002.50,1932.50,1743.50,1680.23,1785.50,1583.00,1756.00,1610.50,1357.50,1632.00,1868.50,1961.50,1486.00,1607.50,1575.00,1614.50,1802.50,1648.00,1629.50,1716.50,1825.50,2017.00,2130.50,1684.51,1906.50,1919.00,1821.00,1725.00,1734.00
79,1817.54,1951.15,1893.45,1773.00,1938.82,1715.50,1834.00,1876.50,2043.00,1960.00,1773.00,1718.73,1819.50,1609.00,1783.50,1635.00,1392.50,1656.50,1910.50,1991.50,1516.00,1632.50,1603.00,1648.00,1835.50,1678.50,1654.00,1741.50,1855.50,2053.50,2164.50,1716.51,1941.00,1954.50,1851.00,1756.00,1764.00
80,1841.54,1981.15,1924.85,1796.50,1976.32,1741.00,1859.50,1910.00,2080.00,1992.00,1803.50,1755.23,1849.00,1635.00,1808.00,1659.50,1433.50,1682.50,1950.50,2024.00,1546.50,1658.50,1633.50,1677.00,1865.00,1712.50,1683.00,1767.50,1885.00,2090.00,2207.50,1751.51,1972.00,1991.50,1882.00,1786.50,1796.00
81,1864.54,2010.15,1949.35,1826.50,2002.82,1765.50,1887.50,1944.50,2111.50,2026.00,1833.50,1788.23,1879.00,1662.00,1836.00,1687.00,1463.00,1709.50,1991.00,2057.50,1576.50,1689.00,1662.00,1706.50,1893.00,1743.00,1714.50,1803.00,1911.50,2130.00,2247.00,1784.01,2003.00,2025.50,1913.50,1816.00,1828.50
82,1890.04,2037.65,1974.85,1855.50,2035.82,1789.50,1916.00,1980.00,2143.00,2060.50,1864.50,1821.23,1906.00,1688.00,1858.50,1713.50,1490.00,1739.00,2025.50,2092.00,1611.50,1718.00,1692.00,1738.00,1926.50,1774.00,1742.00,1842.00,1941.00,2170.50,2283.50,1816.01,2033.00,2062.00,1945.50,1847.00,1860.00
