# MCKINLEY_PARK
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
40,214.50,239.50,115.00,64.50,268.50,56.43,12.00,154.00,115.50,38.00,199.50,82.00,145.00,177.50,187.50,155.50,89.00,102.50,310.50,90.00,136.50,143.50,35.50,52.50,150.16,201.19,71.50,108.00,170.50,19.50,92.00,63.50,68.50,48.50,81.50,241.00,302.50,114.50,87.50,442.50,72.50,14.00,73.00
41,214.50,239.50,120.50,64.50,268.50,56.43,12.00,161.00,118.50,55.00,211.00,85.50,145.00,193.50,187.50,169.50,95.50,117.00,325.00,97.50,139.50,158.50,35.50,63.50,159.66,212.19,78.50,122.00,170.50,30.50,97.50,65.50,77.00,48.50,81.50,255.00,320.00,126.50,104.50,456.00,72.50,14.00,73.00
42,214.50,239.50,120.50,64.50,268.50,56.43,12.00,165.50,131.00,73.00,222.00,90.00,145.00,203.50,187.50,184.00,103.00,132.00,339.50,108.50,150.00,172.00,35.50,68.65,170.16,219.19,78.50,131.00,175.65,42.50,103.50,65.50,88.50,48.50,82.50,262.50,333.00,136.50,119.50,472.00,80.00,16.50,79.00
43,218.00,239.50,120.50,71.50,268.50,56.43,12.00,168.50,147.50,86.50,234.00,93.00,145.00,217.00,187.50,198.00,110.00,139.50,349.00,118.50,163.00,183.50,35.50,91.65,182.16,222.19,79.50,140.50,175.65,51.50,112.00,65.50,103.50,48.50,99.00,271.00,346.00,148.50,134.50,487.50,94.00,24.00,86.50
44,225.00,239.50,120.50,84.50,269.50,56.43,16.00,174.50,162.00,98.50,248.00,99.00,145.00,234.00,187.50,211.00,121.50,149.50,362.50,128.00,181.00,191.50,35.50,109.65,196.16,226.19,80.50,150.00,175.65,57.00,113.00,65.50,121.00,48.50,110.00,273.50,360.50,161.50,146.50,497.50,104.50,34.50,94.50
45,228.50,239.50,123.00,100.50,269.50,58.43,25.00,190.00,176.00,110.50,260.50,117.00,152.50,248.00,187.50,225.50,132.50,154.50,379.50,140.00,198.00,202.00,38.00,123.65,211.16,233.69,80.50,162.50,176.15,63.00,115.50,67.00,138.50,48.50,121.00,276.50,374.00,174.50,147.00,509.50,121.00,49.00,104.00
46,231.00,239.50,123.00,112.50,274.50,70.43,30.00,205.00,194.50,118.66,274.50,133.00,170.00,262.50,187.50,239.00,133.50,157.00,397.50,155.50,204.00,215.00,38.00,132.15,229.66,240.19,80.50,173.50,176.15,71.50,121.50,75.00,160.00,48.50,133.50,287.50,389.00,187.50,150.50,524.00,141.00,61.00,111.50
47,237.50,242.50,123.00,124.50,275.00,75.93,37.50,209.50,211.50,133.66,288.50,145.00,186.00,279.50,187.50,254.00,143.00,157.00,413.50,167.50,213.00,223.00,40.50,146.65,241.66,247.19,80.50,186.00,176.15,82.50,132.50,82.00,180.00,48.50,146.00,303.00,406.00,195.50,157.00,537.50,159.00,74.00,115.50
48,245.50,244.50,123.00,138.00,275.00,85.43,44.00,210.50,222.50,144.66,307.00,157.50,191.50,298.00,187.50,272.50,162.00,157.50,434.50,186.50,217.50,231.50,50.00,159.15,255.16,247.19,87.00,195.68,176.15,86.50,147.50,90.50,200.00,48.50,162.00,318.00,422.00,198.00,166.00,540.00,179.50,91.50,119.50
49,255.00,247.00,123.00,152.50,275.00,85.43,50.00,215.00,234.50,156.66,328.00,170.50,201.00,315.50,200.50,288.50,177.00,157.50,454.00,212.00,223.00,237.00,60.00,173.65,268.16,247.19,96.50,213.68,180.65,97.00,167.50,101.00,219.00,48.50,177.50,338.50,438.50,203.00,174.00,542.50,201.50,115.50,124.00
50,267.50,257.00,124.50,164.50,279.00,85.43,52.00,224.00,245.00,170.16,343.00,187.50,212.50,333.00,217.50,304.50,197.50,157.50,472.00,235.00,237.50,248.00,70.50,189.65,282.66,247.19,102.00,235.18,190.65,106.50,187.50,112.00,240.50,50.00,193.50,358.50,454.00,207.50,184.00,549.00,221.50,141.50,127.50
51,284.50,271.00,125.00,178.00,295.00,87.93,57.00,232.50,262.00,183.16,357.50,204.00,226.50,344.00,240.50,320.50,215.00,159.00,487.50,258.00,257.00,260.50,79.50,202.82,292.66,261.19,110.00,250.18,209.65,118.00,202.00,118.00,261.00,54.00,211.50,372.50,469.50,216.00,184.00,555.50,240.00,154.00,133.00
52,298.00,284.50,134.50,194.00,314.00,91.43,67.00,244.50,272.00,192.66,375.00,222.50,239.50,358.50,261.50,340.00,232.00,173.05,504.00,269.00,270.00,274.50,84.00,216.87,307.66,278.19,124.50,270.18,229.65,127.50,216.00,126.00,279.50,57.50,230.00,379.50,490.00,228.00,194.00,569.00,256.00,171.00,142.50
53,308.50,302.00,143.50,210.50,317.00,94.93,78.00,258.00,283.50,211.16,391.00,235.50,253.50,376.00,280.00,363.00,250.50,188.00,519.00,285.00,283.00,290.50,87.00,234.87,325.16,297.69,133.50,289.18,251.65,141.00,227.00,143.00,294.50,62.00,247.50,387.00,510.00,244.00,210.00,581.00,272.00,192.50,157.50
54,318.00,321.50,149.50,234.00,321.00,102.43,87.50,272.50,300.50,228.66,408.50,252.50,265.00,394.00,298.50,386.50,263.00,207.00,536.50,300.00,291.50,302.00,87.00,256.87,339.66,318.19,147.50,309.68,274.65,154.00,234.50,161.00,310.00,77.50,265.00,396.00,532.50,263.50,229.00,591.00,287.00,214.50,172.00
55,331.00,338.50,165.00,256.00,327.50,109.93,96.50,282.00,321.00,247.16,421.50,271.00,275.50,410.00,321.00,410.00,270.50,229.50,556.00,308.50,298.50,309.50,89.50,278.37,356.16,335.69,164.50,333.18,293.15,164.00,244.50,175.83,328.50,82.50,282.50,410.00,559.50,287.00,244.50,597.50,293.00,236.50,189.50
56,350.50,355.00,179.00,278.00,337.50,122.93,101.50,294.50,341.00,265.16,438.50,291.50,288.00,424.00,343.50,428.50,285.00,254.00,564.00,313.50,307.50,324.50,96.50,304.87,374.16,358.69,170.50,349.68,293.15,179.50,256.00,192.83,347.00,82.50,297.00,423.50,580.00,306.50,257.50,610.00,300.50,260.50,208.50
57,368.00,372.50,191.00,303.00,346.50,129.93,110.00,304.50,364.00,287.16,455.50,310.50,300.00,440.50,370.00,449.50,304.00,278.00,578.50,314.00,318.00,341.50,109.50,333.87,393.66,385.19,177.50,369.68,296.15,202.00,276.00,209.33,363.50,82.50,312.50,443.00,604.50,321.50,273.00,621.00,310.50,282.00,226.00
58,388.00,390.00,209.00,319.00,366.00,138.43,121.00,318.00,384.00,309.66,475.00,325.00,303.50,458.50,388.00,463.50,320.00,297.00,592.00,323.00,325.50,356.50,120.00,363.87,406.16,413.19,188.50,388.68,306.15,222.00,303.50,222.33,385.00,82.50,332.00,465.50,624.50,340.50,285.00,633.50,321.50,298.00,244.00
59,404.00,403.50,224.00,340.50,385.50,150.43,134.00,335.50,407.00,331.66,492.50,343.00,306.50,480.50,408.00,473.50,339.00,315.50,604.00,335.00,338.50,369.00,137.00,381.37,423.16,440.69,197.50,402.68,317.15,248.00,332.00,238.33,404.00,86.00,353.00,480.50,644.50,355.50,298.50,650.50,335.50,320.00,260.00
60,418.50,424.50,240.00,357.50,404.50,162.93,149.00,354.50,426.50,349.66,513.00,362.50,317.00,501.50,428.50,497.50,357.50,336.00,606.00,351.00,352.00,380.00,159.50,398.87,444.66,468.69,203.00,417.68,328.15,275.00,352.50,258.83,427.00,90.00,374.50,496.50,662.00,371.50,314.00,671.50,340.00,333.50,277.00
61,437.50,446.00,250.00,370.50,421.50,171.93,169.50,374.50,436.00,373.16,530.50,379.50,322.00,518.50,445.00,523.00,372.50,356.00,618.00,363.00,369.50,395.00,177.00,412.37,474.66,497.19,212.00,434.68,336.15,301.50,373.00,275.83,440.50,96.00,394.50,511.00,685.00,389.50,329.00,694.50,351.50,335.50,292.50
62,458.00,457.50,259.50,394.50,439.50,180.93,188.50,394.50,450.50,399.66,551.00,398.00,325.50,540.50,467.00,553.00,383.50,376.50,634.00,370.00,387.00,402.50,187.00,433.37,499.16,521.19,226.00,455.18,350.65,329.50,393.00,288.33,440.50,101.00,422.00,530.50,705.00,407.50,336.00,721.00,367.00,346.00,313.50
63,476.50,474.50,276.49,411.00,451.00,194.93,202.50,416.50,465.50,421.66,566.50,419.50,325.50,557.00,492.00,588.00,396.00,396.00,652.50,377.00,406.00,405.00,193.00,450.36,520.16,544.19,241.50,477.18,375.15,361.00,409.00,300.33,441.50,108.50,453.00,547.49,725.00,429.50,344.00,743.50,381.00,363.00,329.50
64,490.50,498.50,284.49,420.00,460.50,210.43,208.00,431.00,487.00,447.16,585.50,439.50,325.50,576.00,512.00,611.50,411.00,414.00,664.50,384.00,426.00,405.00,197.00,466.95,548.16,566.19,263.00,501.68,394.15,388.50,427.00,316.83,449.00,116.50,486.50,569.49,744.00,449.00,353.00,759.50,401.00,384.00,347.50
65,509.50,524.50,292.49,435.00,477.24,226.93,226.50,446.50,502.00,463.16,603.50,465.50,325.50,597.50,529.50,641.50,429.50,437.00,680.50,384.50,431.50,409.50,203.50,483.69,580.16,587.69,283.50,524.18,413.65,411.00,445.00,330.83,462.50,118.50,512.50,591.49,761.00,468.50,370.00,770.00,421.50,405.00,366.00
66,533.50,547.50,305.99,451.00,485.74,242.43,241.50,466.00,522.00,478.66,622.00,488.50,330.00,616.50,550.00,667.00,450.50,458.50,699.00,394.00,440.50,420.00,220.50,501.05,609.66,610.69,305.50,547.68,430.15,426.50,453.00,345.33,479.50,122.00,528.00,609.49,783.50,488.50,386.00,787.50,443.00,427.50,385.00
67,559.50,572.50,325.49,467.50,492.24,258.43,257.50,490.00,542.50,499.66,641.16,513.50,340.50,639.00,570.00,690.50,475.50,473.00,717.00,404.50,458.00,434.00,237.00,519.05,633.66,638.69,323.00,566.68,450.65,440.50,471.50,361.83,502.50,128.00,550.00,629.49,806.50,516.00,400.00,809.00,466.00,451.00,405.00
68,580.00,601.50,346.49,485.50,509.74,273.93,275.50,511.00,564.50,525.16,666.16,531.50,355.50,659.50,588.00,716.50,496.00,495.00,737.50,418.00,478.00,446.50,254.50,539.05,658.66,667.69,340.50,582.18,469.15,459.00,493.50,371.83,524.00,136.00,571.50,655.49,826.50,541.00,416.00,835.00,490.50,472.50,425.00
69,597.00,632.00,365.99,505.00,526.74,287.43,289.00,530.00,592.00,537.66,687.66,556.50,365.00,679.50,609.50,748.00,513.00,515.00,759.50,434.00,497.50,463.00,275.00,565.55,684.16,697.19,358.00,599.18,487.15,483.50,513.00,387.83,540.00,147.50,590.50,681.49,848.00,560.50,437.00,851.50,516.00,497.50,442.00
70,615.00,665.00,383.99,527.50,545.24,292.93,306.00,552.00,615.50,553.66,710.66,577.00,373.00,695.50,637.50,780.50,537.50,539.00,780.50,452.50,510.50,477.50,290.50,590.05,704.66,727.19,374.00,618.68,508.15,505.50,534.00,404.33,562.50,166.00,611.50,705.49,868.00,582.50,467.50,876.50,545.00,522.00,452.50
71,634.00,686.50,399.49,548.50,559.24,299.93,322.00,573.50,646.50,567.66,740.66,592.50,383.00,717.50,663.00,818.00,566.00,567.00,795.50,472.50,525.00,493.00,306.50,607.55,727.66,759.69,394.50,638.68,533.15,524.50,558.00,420.33,585.00,189.50,634.00,725.99,894.00,607.50,500.00,903.00,575.50,546.00,458.00
72,651.00,708.00,415.49,570.50,566.24,309.43,338.50,596.50,677.00,574.66,770.66,610.50,397.00,738.50,694.00,856.50,592.00,594.00,813.50,495.00,544.00,503.00,323.00,627.05,750.16,791.19,420.50,655.68,562.65,543.50,581.50,431.33,599.50,212.50,660.50,748.99,920.00,633.00,522.50,922.00,607.00,567.50,473.00
73,673.00,735.00,430.49,594.00,584.74,322.43,351.50,618.50,701.50,584.66,798.16,627.00,412.00,763.00,720.00,892.50,621.00,618.00,829.00,521.50,557.00,517.50,342.50,644.55,773.16,824.19,440.50,671.18,586.15,563.00,604.50,446.83,618.00,226.50,692.50,773.49,951.50,659.50,541.00,942.00,636.00,587.50,488.00
74,694.50,766.50,447.49,620.00,607.21,337.43,362.50,637.00,730.00,601.66,823.66,647.50,423.50,791.00,743.00,921.50,653.00,634.50,848.50,543.00,569.50,539.50,367.50,663.55,800.16,858.19,464.50,693.65,603.65,585.00,620.00,464.83,634.50,231.00,712.50,803.99,989.50,687.00,565.00,963.00,665.50,609.00,503.00
75,716.00,798.00,463.99,648.00,630.80,355.43,381.50,654.50,752.00,620.66,846.16,667.50,437.00,820.00,766.50,942.50,672.00,655.50,872.00,573.50,584.00,561.50,395.00,684.05,832.16,891.69,489.50,720.65,627.15,605.00,642.50,483.83,654.00,237.00,739.50,835.49,1027.50,710.50,584.50,989.00,691.00,633.50,515.50
76,738.00,827.50,481.49,671.50,654.14,376.93,401.50,676.50,775.50,639.16,871.66,691.00,440.00,850.50,794.50,966.50,696.50,671.50,895.00,602.00,600.50,586.50,419.00,700.05,866.66,910.69,516.50,745.15,651.15,620.50,661.00,502.33,669.50,250.00,769.50,866.49,1058.00,738.50,603.50,1019.00,723.00,658.50,531.50
77,760.00,857.00,499.49,697.50,677.57,397.93,422.00,700.50,797.00,662.59,901.16,712.00,447.50,889.50,825.50,993.50,715.00,691.00,914.00,628.50,620.50,610.00,445.50,707.55,894.16,936.19,543.50,774.15,673.15,639.50,679.00,522.33,689.50,265.50,800.00,894.49,1081.50,766.50,623.00,1048.00,741.50,683.50,543.00
