# DUTCH_HARBOR
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1982, 1983, 1984, 1986, 1987, 1988, 1989, 1990, 2001, 2008, 2009, 2018, 2019, 2021
#
d_since_march1,1985,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2004,2005,2006,2007,2010,2011,2012,2013,2014,2015,2016,2017,2020,2022
23,250.14,412.95,289.00,335.81,217.00,310.01,434.50,338.35,428.50,297.44,378.19,410.18,311.00,356.50,414.50,396.12,208.35,170.06,356.50,200.00,328.50,328.00,422.50,348.00,308.50,409.69,326.00
24,264.41,436.45,300.00,350.81,217.00,320.51,459.00,347.85,447.50,310.44,387.69,430.18,325.27,375.00,429.00,413.12,221.35,181.56,372.00,215.00,340.50,344.50,439.00,365.50,324.50,435.69,340.50
25,268.91,456.45,312.50,366.31,230.86,332.01,482.00,361.85,462.00,322.44,393.19,449.68,337.27,391.00,443.00,426.12,230.85,193.56,385.50,231.50,355.00,361.00,453.00,384.50,340.00,459.19,359.00
26,272.91,472.45,327.50,381.81,239.86,345.01,500.50,377.85,479.00,333.94,398.69,467.18,347.27,402.00,462.50,443.62,233.85,203.56,398.50,246.00,374.00,379.50,470.00,403.00,355.00,482.69,375.00
27,281.41,486.45,343.50,398.81,255.86,360.51,519.00,390.35,500.50,345.94,407.19,482.68,360.77,407.00,478.00,465.12,249.08,214.06,411.00,259.50,392.50,399.50,489.50,422.50,371.00,499.69,390.00
28,293.41,495.95,357.96,415.81,270.86,372.51,539.50,403.85,517.00,357.44,412.69,496.18,378.77,412.00,494.50,484.12,263.54,220.56,423.50,274.00,409.00,415.50,508.00,442.50,381.00,512.19,408.00
29,297.91,502.95,374.46,439.81,286.36,380.01,562.50,413.85,536.50,366.94,421.19,507.68,397.27,420.50,504.00,505.12,283.54,229.56,435.50,284.00,425.50,431.50,523.00,459.00,393.00,531.19,426.50
30,308.41,515.95,386.46,455.81,299.36,386.51,582.00,419.35,554.50,383.44,435.19,521.63,411.22,429.50,512.50,520.62,303.54,243.51,446.00,292.50,442.50,448.50,539.00,478.00,402.50,549.69,443.50
31,326.91,529.45,391.96,470.81,313.86,394.01,600.50,433.46,568.50,395.94,453.69,539.63,437.72,433.50,523.00,538.12,325.04,257.01,457.50,300.00,460.00,469.50,552.50,499.50,412.00,564.69,460.50
32,343.91,542.95,400.46,487.81,323.86,400.51,615.50,445.96,589.50,407.94,471.19,556.63,459.72,437.00,537.67,561.12,344.04,268.51,471.50,306.00,479.00,490.50,565.50,521.50,425.00,584.19,477.00
33,359.41,559.45,412.96,506.31,337.36,406.51,624.50,459.96,604.00,421.44,491.19,575.13,483.72,438.00,554.67,583.12,360.04,281.01,484.00,316.50,498.50,511.50,585.00,542.00,438.50,612.69,491.50
34,367.41,575.45,430.96,524.81,350.86,414.51,632.50,476.46,618.00,438.94,510.69,593.63,505.72,441.50,569.67,603.62,377.04,296.01,500.50,332.50,517.50,531.50,610.50,563.00,450.50,636.69,505.00
35,374.41,590.95,446.46,541.81,369.36,426.51,641.50,494.96,629.00,457.94,528.69,611.63,524.72,446.50,576.17,616.12,392.68,307.51,518.50,351.00,534.50,547.00,639.50,584.00,462.50,652.69,513.00
36,384.91,606.45,461.46,558.81,387.86,438.51,648.00,510.96,641.50,470.94,545.69,628.63,542.72,454.00,585.17,635.62,407.68,318.51,539.00,368.00,552.50,559.00,661.50,601.50,474.50,668.19,522.50
37,395.91,619.95,475.96,575.31,406.86,450.01,662.50,525.96,655.50,487.44,562.19,642.63,559.22,469.61,596.67,659.12,423.29,331.51,561.50,385.50,566.50,570.00,677.50,618.50,486.00,680.69,530.00
38,408.41,631.95,490.96,591.31,417.86,458.01,679.50,542.46,670.50,505.94,577.19,659.13,574.72,490.11,609.17,683.62,442.29,348.51,578.00,405.00,571.00,582.50,697.00,637.50,497.50,696.19,540.00
39,418.41,641.45,505.96,605.81,433.06,468.51,698.50,561.46,689.50,523.44,590.19,674.33,589.22,507.61,619.17,702.62,460.79,366.51,591.50,422.50,576.50,599.50,714.50,656.00,513.00,714.69,553.00
40,420.91,650.45,522.46,619.31,448.06,479.01,722.00,578.96,707.50,543.94,605.19,689.33,604.72,526.61,630.17,720.62,478.79,386.51,607.00,437.00,590.50,616.50,729.50,677.00,533.00,732.19,570.00
41,425.41,661.45,537.46,633.81,466.06,487.51,745.00,598.96,723.50,561.44,623.69,702.83,625.22,547.61,639.67,747.12,497.79,410.51,620.50,445.50,600.50,636.50,742.00,698.00,555.50,750.19,592.50
42,438.41,674.45,553.64,649.81,479.06,500.01,766.50,617.46,741.50,576.44,641.19,713.83,649.22,565.61,655.67,771.62,515.29,433.01,630.00,457.50,606.00,656.00,754.00,718.00,578.50,769.19,615.00
43,452.41,695.95,557.64,667.31,488.56,518.01,782.00,636.46,763.00,588.44,657.19,728.33,671.22,584.61,675.17,788.12,528.79,450.01,638.00,468.00,612.50,677.50,764.00,738.50,599.50,789.69,637.00
44,462.41,715.95,572.14,682.31,504.06,539.01,799.50,655.46,783.50,597.94,673.69,748.33,694.22,606.61,694.17,803.12,544.79,465.01,648.50,479.00,623.00,700.50,778.00,756.50,621.50,816.19,658.00
45,475.41,733.95,589.14,698.81,520.56,565.01,815.00,673.46,800.00,611.94,692.19,766.83,716.22,626.61,712.67,813.62,558.29,481.51,658.00,492.50,636.50,722.00,791.00,779.00,640.50,841.19,674.98
46,485.41,751.45,604.64,716.31,537.06,584.51,835.00,687.46,814.00,631.94,708.69,787.33,735.72,647.61,734.17,832.12,570.29,500.01,671.00,507.00,654.00,745.00,801.00,795.50,659.00,858.30,692.09
47,501.91,766.95,620.64,730.81,553.56,601.01,854.00,705.96,830.00,652.44,726.19,808.33,754.72,668.11,754.67,851.12,590.29,515.51,686.00,521.50,672.50,763.00,812.50,814.00,678.00,884.80,709.57
48,521.41,784.45,637.64,745.81,569.56,620.51,869.00,722.46,842.50,667.94,742.19,822.83,772.72,689.11,770.67,865.62,608.29,530.51,703.00,534.00,692.50,780.00,828.50,834.50,697.50,909.30,728.07
49,541.91,802.45,654.14,760.81,587.56,636.51,884.50,740.46,854.50,685.94,758.69,839.38,791.72,710.11,783.17,880.12,621.29,544.01,721.00,546.50,714.00,796.00,842.00,855.50,715.50,931.80,745.57
50,558.91,822.95,671.64,777.31,602.56,648.01,907.50,757.46,869.00,705.94,775.74,859.88,814.22,732.11,799.67,896.62,636.29,561.06,741.50,558.00,731.50,812.00,856.00,874.00,732.00,952.80,762.57
51,576.91,842.95,689.64,798.81,616.56,658.01,929.00,768.96,887.50,725.44,784.24,877.38,834.22,752.11,819.17,914.12,651.29,577.06,762.00,572.00,751.50,833.00,870.00,894.50,748.50,975.80,781.57
52,591.41,861.95,709.14,819.31,629.06,671.51,946.00,779.46,906.50,745.94,791.74,893.88,853.72,771.61,836.67,931.62,666.79,592.06,778.50,589.00,770.50,856.00,885.50,915.00,768.00,1000.30,800.07
53,602.91,877.45,727.64,838.81,639.56,693.01,961.50,794.46,927.00,765.44,804.24,911.88,875.72,793.11,853.17,944.62,683.79,608.06,792.50,609.00,789.50,879.00,905.00,937.50,788.00,1019.30,819.07
54,612.41,892.95,745.64,856.81,650.56,713.51,981.50,810.46,949.00,779.94,816.24,930.38,898.22,814.61,870.17,954.62,703.29,624.06,802.50,628.00,810.00,899.50,925.50,957.00,810.00,1039.80,841.07
