# SKAGWAY_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
24,201.50,248.50,369.50,260.50,233.50,294.50,180.00,177.50,261.00,202.50,250.50,228.00,124.00,188.00,245.00,309.50,140.50,101.00,247.50,104.50,272.50,105.50,204.50,124.00,198.00,299.00,416.50,103.50,184.50,327.00,212.50,179.31,278.00
25,213.00,256.50,387.00,269.00,246.50,308.00,191.50,190.50,277.00,213.00,261.00,240.50,136.00,201.00,259.00,327.50,154.50,109.00,257.50,116.00,282.00,121.00,214.00,135.50,208.00,316.00,435.00,117.00,186.00,347.50,224.50,193.81,292.00
26,222.00,269.00,406.00,282.00,259.50,320.00,194.50,206.00,289.50,222.50,273.00,255.00,150.00,213.00,275.50,342.00,169.00,116.00,267.50,129.00,295.00,136.00,225.50,144.00,216.50,333.50,453.50,130.00,191.00,364.50,229.50,205.31,304.50
27,232.50,285.00,423.50,292.50,272.50,332.50,194.50,219.00,302.00,232.50,284.50,267.00,162.50,227.50,289.50,354.00,182.50,125.50,275.00,140.50,309.00,151.50,243.00,152.00,226.50,352.00,475.00,146.50,203.00,381.00,229.50,211.81,318.00
28,243.50,301.00,439.50,301.00,287.00,344.50,199.50,230.50,314.50,243.50,295.00,279.00,174.00,244.00,303.00,365.00,194.00,134.50,281.50,150.50,324.00,165.00,261.50,161.50,241.00,369.00,499.00,162.00,217.50,397.50,229.50,214.81,332.00
29,251.50,317.00,454.00,312.50,298.00,359.00,214.00,244.00,331.00,257.50,310.00,290.50,184.50,261.50,313.50,378.00,203.50,142.50,286.50,161.50,336.00,179.50,276.00,175.00,254.50,391.00,521.50,179.50,229.00,418.00,229.50,228.31,345.50
30,260.00,331.00,472.00,325.00,306.50,374.00,230.00,254.50,347.50,269.50,321.50,302.00,187.50,269.00,325.00,389.00,213.50,152.00,297.00,172.00,351.00,196.00,287.50,189.00,264.00,408.50,545.00,196.00,241.50,439.50,229.50,241.81,361.50
31,266.50,344.50,485.00,338.00,309.00,388.50,246.00,266.50,364.00,284.00,335.50,311.50,190.50,270.00,336.50,398.50,226.50,161.00,309.50,182.50,366.50,210.50,298.50,199.00,273.00,426.00,566.00,215.00,254.00,462.00,235.50,252.31,376.00
32,273.00,359.00,501.50,347.50,313.50,401.50,263.50,278.50,378.50,297.50,348.50,318.00,194.50,272.50,349.50,409.00,241.00,167.00,324.50,189.50,385.00,224.50,310.00,212.00,287.50,446.50,589.00,231.00,264.00,481.00,244.50,263.31,392.50
33,277.50,373.50,519.00,357.50,326.50,417.50,279.50,291.50,394.50,309.00,363.00,328.50,201.00,277.00,363.00,425.00,257.00,172.50,340.00,194.50,400.50,238.00,326.50,222.50,300.50,468.00,612.00,246.50,271.50,500.00,249.50,270.81,404.50
34,285.00,387.00,536.00,374.00,343.50,431.00,295.00,304.00,410.50,321.00,376.00,344.50,204.50,282.00,378.00,438.00,272.00,181.50,356.00,204.50,414.00,251.50,341.50,230.00,310.00,485.00,635.00,269.00,280.00,512.50,258.00,286.31,419.00
35,295.50,401.50,552.50,389.50,360.00,443.00,311.00,316.00,425.50,328.00,388.50,356.00,209.50,286.50,393.50,456.50,288.50,193.50,371.50,216.00,428.00,263.00,354.50,233.50,323.00,499.00,655.00,291.00,295.00,527.50,266.50,302.81,433.50
36,312.00,413.00,567.50,404.00,375.50,454.00,323.00,328.00,440.00,339.50,402.00,369.50,221.00,297.00,411.00,470.50,303.50,211.50,385.00,230.50,441.50,273.00,366.00,239.50,340.50,515.50,676.00,307.00,311.00,546.50,280.00,312.81,453.00
37,327.00,423.50,583.00,417.50,385.50,464.50,335.00,341.00,456.50,352.00,416.00,381.00,230.50,310.50,429.00,484.00,324.00,226.50,395.00,245.00,451.00,285.50,378.00,255.50,356.50,536.00,695.50,325.50,336.00,566.00,289.50,315.31,469.00
38,342.00,433.00,596.50,435.50,390.00,479.50,345.50,356.00,473.00,364.50,430.00,391.00,238.50,329.00,445.50,495.50,346.00,239.50,404.50,257.00,461.00,299.50,391.00,270.00,372.00,553.50,716.00,343.50,361.50,581.50,301.50,315.81,484.00
39,360.50,443.50,616.00,450.00,390.00,492.50,360.00,371.00,488.50,376.50,442.00,406.00,244.50,342.00,459.50,510.00,364.00,255.50,414.00,271.50,471.50,313.50,403.50,283.50,386.00,571.00,734.50,362.50,380.00,600.00,313.50,320.31,499.00
40,377.00,454.00,641.50,462.00,390.00,507.00,381.00,388.00,502.00,388.50,455.00,418.50,254.50,359.50,476.50,524.00,380.50,272.00,427.00,284.00,483.50,326.00,424.00,294.00,398.00,585.00,752.00,385.50,404.00,616.00,325.00,320.31,510.50
41,390.50,462.50,662.50,470.00,394.00,521.00,399.00,402.00,515.50,401.50,469.50,433.00,265.00,380.50,495.00,544.50,397.50,286.50,441.50,297.00,497.50,338.00,447.50,304.00,411.50,598.00,772.50,405.00,426.50,631.00,339.00,323.31,517.50
42,408.00,475.00,682.50,483.00,398.00,537.50,417.00,412.00,527.50,416.50,486.50,450.00,275.00,399.00,513.50,560.50,410.00,298.50,452.50,311.50,508.50,353.50,473.00,317.50,421.50,610.50,794.00,429.50,444.50,650.50,353.00,336.31,525.50
43,424.50,494.50,696.50,496.00,402.00,551.00,434.50,424.50,543.00,432.50,504.00,464.00,289.50,418.50,534.00,575.50,426.50,313.50,467.50,325.00,525.50,372.00,493.50,331.00,435.50,626.50,816.50,459.00,465.50,669.50,370.50,351.31,536.50
44,441.00,516.50,710.00,509.50,410.50,570.00,455.00,440.50,562.00,447.50,523.00,479.50,304.50,434.50,554.50,590.00,440.00,328.00,481.50,339.00,543.50,390.00,515.00,345.00,454.00,641.50,835.00,482.00,484.00,684.50,389.00,368.31,548.00
45,455.50,537.50,729.50,524.50,421.00,588.00,473.50,457.00,581.00,459.50,543.50,495.50,318.50,451.00,573.50,605.50,451.00,341.50,497.50,352.00,559.00,408.00,534.50,356.50,471.50,655.50,855.50,499.00,502.50,702.00,404.00,387.81,557.50
46,470.00,556.50,748.00,536.00,435.50,610.50,487.50,472.00,598.00,474.50,557.00,515.00,331.00,465.50,587.50,627.00,461.50,355.50,508.50,370.50,575.50,423.50,557.50,368.50,492.00,673.50,876.50,517.50,515.50,720.00,424.00,410.31,571.00
47,480.50,575.00,766.00,549.00,450.50,630.00,505.50,491.00,614.50,496.50,569.50,535.50,343.00,479.50,603.00,642.50,473.50,370.00,515.00,385.50,594.50,438.50,576.50,381.00,513.50,691.00,895.00,537.00,527.00,738.00,447.50,437.81,586.00
48,495.50,592.00,784.50,564.00,466.50,647.50,527.50,510.50,635.50,518.50,587.00,555.00,359.00,496.00,620.50,658.50,486.00,383.50,524.00,400.00,613.50,453.50,595.50,393.00,531.50,709.00,916.00,553.50,540.00,755.50,467.00,467.31,600.00
49,508.50,609.00,809.50,581.50,482.00,664.50,549.50,532.50,654.50,541.50,604.00,575.50,376.50,513.50,637.50,674.50,501.50,398.00,537.00,415.50,634.00,465.00,614.50,404.50,551.50,728.50,935.50,572.00,555.50,773.50,486.00,490.31,616.00
50,525.00,625.50,832.50,598.50,500.48,682.50,574.50,548.50,674.00,559.50,619.50,597.00,394.50,531.50,653.50,696.00,517.50,418.00,555.50,429.50,651.50,478.50,637.50,417.50,571.50,749.00,959.50,594.00,571.50,791.50,509.50,509.81,632.50
51,542.00,646.00,854.50,614.50,516.98,703.50,602.50,572.00,693.50,577.50,637.50,616.00,407.50,549.50,668.50,718.00,535.00,438.50,578.00,448.00,669.50,494.50,657.00,427.50,590.00,764.00,987.00,613.50,586.00,806.50,528.50,528.31,649.50
52,561.00,664.50,870.50,631.00,531.48,730.50,622.00,590.00,717.00,592.50,650.50,637.00,421.50,573.50,685.00,736.00,551.50,460.50,601.00,464.50,687.00,511.00,674.00,438.50,611.50,782.00,1017.00,639.00,603.50,824.50,547.00,548.31,665.00
53,573.00,685.50,885.00,648.50,545.98,750.50,641.00,611.00,742.00,608.00,665.50,657.00,434.50,602.00,703.00,764.50,567.00,478.00,623.50,479.50,707.50,527.50,689.00,453.00,630.50,806.00,1044.00,667.00,618.00,840.50,568.50,570.81,686.00
54,590.50,711.50,901.50,665.00,562.98,769.00,661.00,633.50,762.50,621.50,681.00,674.00,448.00,631.00,721.00,795.50,582.50,496.00,640.50,497.50,727.50,545.50,709.50,470.50,648.50,829.00,1067.00,687.50,638.50,854.50,588.50,594.81,706.50
55,608.00,740.00,912.50,681.50,580.98,786.50,687.50,660.50,783.50,636.50,701.50,693.50,462.50,666.00,736.50,828.50,598.00,514.50,656.00,515.50,751.00,566.50,734.50,482.50,665.50,850.50,1091.50,711.00,659.50,868.50,609.50,615.81,731.50
56,625.50,768.50,924.50,704.00,598.98,806.50,713.50,681.00,803.50,651.50,720.00,714.00,474.50,700.50,752.00,860.50,616.00,532.00,677.50,531.50,778.00,583.50,756.50,493.00,686.00,876.50,1113.50,734.00,680.50,891.50,632.00,634.31,750.00
57,642.00,794.50,942.50,722.50,617.48,825.50,739.00,704.00,825.50,666.50,739.00,733.50,489.00,734.00,770.00,893.00,634.00,547.50,696.00,549.50,806.50,601.00,777.00,503.00,706.00,894.00,1137.00,756.50,701.00,913.00,650.00,649.31,767.00
58,661.50,819.00,962.00,740.00,638.48,847.50,764.50,725.50,847.50,684.00,759.00,750.50,505.50,764.00,789.50,928.50,648.00,561.50,712.50,571.50,830.50,619.50,798.50,512.00,728.00,912.00,1157.50,778.00,719.50,932.00,671.50,666.31,785.00
59,677.50,844.50,986.50,756.50,662.98,869.00,792.00,749.50,869.00,702.50,778.50,768.50,525.50,790.00,813.50,961.50,663.00,579.00,729.50,593.50,851.50,638.00,815.50,520.50,748.00,930.00,1181.50,802.50,740.00,954.50,691.50,683.81,805.00
60,694.00,870.00,1007.50,773.00,685.98,887.50,822.50,774.00,892.00,722.00,796.50,788.50,546.00,816.00,843.50,990.50,676.50,595.50,747.00,616.50,873.00,656.50,833.50,530.00,771.00,950.00,1203.00,823.00,760.50,979.00,713.00,704.31,825.00
61,712.50,896.00,1030.00,794.00,709.48,904.50,853.00,797.50,918.00,739.00,816.00,809.50,566.50,840.50,869.50,1016.50,689.50,615.50,767.00,643.00,892.50,677.00,854.00,545.50,798.50,970.00,1227.00,845.50,782.50,1002.00,735.00,725.31,846.00
62,731.50,923.50,1046.00,817.00,732.98,923.00,879.50,820.00,941.00,754.50,840.00,823.50,581.00,862.00,892.50,1040.50,705.00,639.50,787.50,676.50,911.00,698.00,872.50,567.00,835.50,989.50,1252.00,873.50,803.50,1026.50,761.50,744.31,866.00
63,751.00,943.50,1064.00,841.00,754.98,941.00,907.00,846.00,965.50,771.50,866.00,839.50,593.50,882.50,922.00,1062.00,723.00,660.00,805.00,700.50,931.00,717.00,891.00,589.00,865.50,1012.50,1274.50,896.00,824.00,1052.00,784.50,765.31,882.00
64,772.00,964.50,1084.50,866.00,778.98,965.00,931.00,871.00,989.00,789.50,887.50,859.00,608.00,899.50,950.50,1085.00,741.50,678.50,820.00,722.50,956.50,733.50,908.00,613.00,888.00,1038.00,1299.00,918.00,847.50,1073.00,807.50,786.31,901.50
65,792.50,985.00,1101.50,886.00,800.48,987.50,955.50,892.50,1011.50,810.00,908.00,875.50,624.50,917.00,973.50,1111.00,761.00,698.00,837.50,752.00,977.50,752.50,927.00,634.50,914.50,1060.00,1322.50,943.50,873.50,1094.00,828.00,811.31,919.50
66,814.50,1007.00,1121.00,909.00,822.48,1011.00,981.50,916.50,1034.00,832.00,929.00,897.50,642.00,936.00,998.50,1137.50,778.00,716.50,854.50,772.00,999.50,773.00,944.50,654.50,936.50,1083.50,1347.00,967.50,898.50,1116.50,852.50,837.81,936.00
67,835.00,1032.50,1146.50,932.00,843.98,1040.50,1006.00,940.50,1055.00,851.00,951.00,915.50,659.50,956.50,1024.00,1166.50,797.00,735.50,869.50,796.00,1021.50,794.50,963.00,675.50,960.50,1104.50,1371.00,990.00,924.00,1139.50,878.00,858.81,959.00
68,855.00,1060.00,1179.00,955.00,865.48,1068.50,1030.50,964.50,1076.50,872.50,973.00,931.50,678.00,981.50,1051.50,1196.00,816.50,755.00,888.00,817.50,1043.50,816.50,980.50,700.00,986.00,1133.00,1397.00,1013.00,955.50,1167.00,907.50,881.31,986.00
69,872.50,1088.50,1200.00,976.50,888.48,1098.50,1054.50,991.50,1101.00,891.00,1000.50,949.50,696.00,1007.00,1072.50,1225.00,833.00,774.00,910.00,836.50,1064.00,835.50,998.50,727.00,1018.00,1160.50,1423.50,1035.50,991.00,1191.05,943.00,904.31,1008.00
70,896.00,1113.50,1223.00,996.00,907.48,1128.00,1074.50,1008.50,1125.00,911.50,1027.50,969.00,714.50,1033.00,1097.50,1252.50,852.00,792.50,934.00,857.00,1084.00,855.00,1018.00,754.00,1052.50,1187.50,1452.50,1063.50,1020.00,1215.45,980.00,926.81,1026.50
71,915.00,1137.00,1245.00,1015.50,927.48,1154.00,1099.00,1026.00,1147.00,933.50,1057.50,988.50,733.50,1057.00,1124.00,1281.50,870.50,810.50,958.00,881.50,1106.00,879.00,1037.00,773.00,1079.50,1215.50,1486.50,1101.00,1048.50,1240.28,1014.00,950.81,1048.50
72,935.50,1167.00,1267.00,1032.00,948.48,1180.50,1121.50,1045.50,1168.00,955.50,1086.00,1013.50,753.00,1079.50,1151.50,1309.50,888.50,831.50,978.00,906.00,1128.50,900.50,1055.50,794.00,1113.50,1247.50,1523.00,1132.50,1076.00,1265.31,1044.00,974.81,1070.50
73,955.00,1195.00,1295.00,1051.50,970.98,1205.00,1144.00,1072.00,1189.00,984.00,1111.50,1035.00,777.00,1099.00,1180.50,1336.00,907.50,853.00,999.50,928.00,1149.50,921.00,1076.00,816.50,1144.00,1280.50,1560.50,1159.50,1099.50,1294.31,1071.00,995.31,1092.50
74,973.50,1224.00,1322.50,1066.00,994.48,1229.00,1168.00,1095.50,1212.50,1014.50,1132.50,1060.50,798.00,1118.00,1208.00,1364.00,928.50,874.00,1016.00,950.00,1172.00,942.50,1094.00,840.00,1172.00,1310.50,1597.50,1181.50,1124.00,1327.31,1098.50,1016.31,1112.50
75,992.50,1255.50,1351.00,1082.00,1016.48,1250.50,1193.50,1120.00,1238.00,1043.00,1154.00,1084.00,818.50,1138.00,1233.50,1391.50,950.00,903.00,1038.50,971.50,1195.00,965.00,1112.00,863.50,1206.50,1341.50,1629.50,1210.50,1144.00,1353.81,1125.50,1036.81,1137.00
76,1014.00,1282.00,1377.50,1100.00,1036.48,1271.00,1213.00,1147.00,1263.50,1068.00,1178.00,1106.50,846.00,1159.00,1260.00,1420.00,974.00,924.00,1057.00,996.50,1215.00,987.00,1128.50,885.00,1237.50,1371.00,1659.50,1240.50,1166.00,1381.81,1153.50,1058.81,1160.50
77,1042.50,1306.50,1403.00,1129.00,1058.48,1290.50,1235.50,1177.50,1291.00,1090.00,1203.50,1128.50,878.50,1179.00,1288.50,1446.50,996.50,944.00,1078.00,1024.50,1238.00,1014.00,1150.50,909.00,1268.50,1403.50,1686.00,1269.50,1193.50,1409.31,1183.00,1082.81,1180.50
78,1067.00,1330.00,1426.50,1154.50,1082.48,1312.00,1260.00,1204.50,1322.00,1113.50,1226.00,1149.50,911.00,1200.50,1316.50,1478.00,1022.00,966.00,1097.50,1052.00,1265.50,1037.50,1170.50,930.00,1295.50,1437.50,1715.00,1297.50,1225.00,1437.81,1211.00,1110.81,1206.00
79,1089.50,1351.00,1454.50,1177.00,1106.98,1333.00,1283.50,1231.50,1347.50,1135.50,1247.00,1168.50,946.00,1223.00,1344.00,1504.50,1049.00,992.00,1124.00,1078.50,1290.50,1063.50,1192.50,948.00,1320.00,1469.00,1747.50,1325.50,1254.00,1467.31,1236.50,1135.31,1238.00
80,1112.50,1376.00,1484.50,1200.50,1131.98,1352.50,1314.50,1256.50,1370.00,1157.00,1266.00,1189.50,982.00,1247.00,1379.00,1533.50,1073.50,1016.00,1150.50,1103.00,1322.00,1089.50,1219.50,968.00,1343.50,1502.50,1778.00,1353.00,1278.50,1500.31,1261.50,1161.31,1266.50
81,1134.00,1402.50,1509.50,1226.50,1154.98,1374.50,1347.00,1283.00,1393.50,1179.50,1287.00,1212.00,1018.50,1275.50,1414.00,1559.00,1098.50,1038.00,1173.50,1127.00,1347.50,1112.00,1249.00,993.50,1369.00,1535.50,1808.00,1380.50,1302.50,1534.31,1286.50,1184.81,1294.00
82,1153.00,1427.50,1536.50,1258.00,1180.48,1401.50,1379.50,1308.00,1414.50,1201.00,1309.50,1233.50,1043.50,1302.00,1442.50,1589.00,1132.00,1063.00,1197.50,1150.50,1373.50,1134.50,1274.50,1018.50,1393.50,1572.50,1838.50,1408.00,1326.50,1564.31,1312.50,1207.81,1321.00
83,1173.50,1453.50,1572.50,1291.50,1206.98,1425.00,1404.50,1336.00,1440.50,1221.00,1331.50,1255.50,1068.50,1327.00,1472.00,1617.50,1166.50,1091.50,1226.50,1174.00,1401.00,1157.00,1297.00,1047.50,1419.50,1608.50,1868.50,1437.00,1354.50,1589.81,1341.50,1231.31,1347.50
84,1192.50,1477.00,1603.50,1327.50,1236.98,1449.50,1430.50,1366.50,1475.00,1244.50,1351.00,1277.50,1093.50,1353.00,1501.00,1646.50,1192.00,1119.50,1258.00,1200.50,1431.00,1184.50,1324.50,1081.00,1445.50,1639.50,1898.00,1465.50,1381.00,1615.81,1369.50,1253.31,1371.50
85,1214.50,1498.00,1630.00,1355.50,1265.98,1472.00,1455.50,1394.00,1506.50,1264.50,1371.00,1299.00,1120.50,1377.00,1529.50,1674.50,1226.00,1144.50,1289.00,1231.00,1465.50,1212.00,1349.00,1107.50,1470.50,1671.50,1927.50,1493.00,1406.00,1646.81,1397.00,1282.81,1396.00
86,1239.50,1523.50,1656.00,1386.00,1295.48,1500.00,1485.00,1418.00,1542.00,1285.50,1397.00,1323.50,1147.00,1401.00,1557.50,1707.50,1259.00,1169.50,1319.00,1255.00,1503.50,1247.00,1370.50,1133.00,1497.50,1703.50,1957.00,1519.00,1428.50,1680.81,1423.50,1306.81,1422.00
87,1265.50,1545.00,1681.50,1414.50,1322.98,1526.50,1513.50,1445.00,1577.50,1307.00,1427.00,1352.00,1174.50,1426.50,1585.00,1737.00,1288.50,1194.00,1347.50,1278.00,1542.50,1276.00,1393.50,1163.00,1522.50,1735.50,1992.00,1544.50,1452.50,1712.81,1451.50,1330.81,1453.50
88,1293.50,1575.00,1701.00,1447.00,1353.48,1554.50,1547.00,1470.00,1610.50,1330.00,1457.50,1384.00,1200.00,1454.50,1615.50,1767.50,1315.00,1218.00,1382.50,1302.00,1578.50,1303.00,1417.00,1194.00,1550.00,1775.50,2032.50,1575.00,1475.50,1748.81,1484.50,1355.81,1487.00
89,1326.00,1612.50,1725.50,1476.50,1385.48,1580.00,1574.50,1496.50,1645.00,1353.50,1479.00,1412.50,1227.50,1483.00,1643.50,1797.00,1341.50,1240.00,1411.50,1322.50,1611.00,1332.50,1443.00,1232.50,1578.00,1813.00,2068.50,1608.00,1501.00,1779.81,1517.50,1381.31,1518.00
90,1358.00,1651.00,1748.00,1508.50,1410.98,1603.50,1604.50,1522.00,1675.50,1374.50,1505.00,1439.50,1252.50,1514.00,1669.00,1827.50,1370.00,1264.50,1440.00,1346.00,1644.50,1361.00,1465.50,1260.50,1607.00,1848.00,2098.50,1639.50,1527.50,1811.81,1547.50,1405.81,1550.00
91,1395.00,1688.50,1773.00,1539.00,1435.48,1631.44,1635.50,1543.00,1705.50,1397.50,1530.00,1467.00,1276.50,1541.50,1695.50,1856.50,1399.00,1291.00,1466.00,1373.50,1675.50,1394.50,1488.50,1283.50,1637.00,1882.00,2130.50,1674.00,1553.50,1843.81,1576.50,1432.31,1577.94
92,1431.00,1719.00,1796.00,1570.00,1460.98,1656.44,1664.50,1565.50,1737.00,1422.00,1558.50,1495.00,1300.50,1566.50,1723.00,1886.00,1429.50,1318.00,1491.00,1404.50,1705.50,1426.50,1517.50,1306.00,1664.50,1915.50,2161.00,1705.00,1584.00,1871.31,1602.00,1462.81,1615.94
93,1464.00,1751.50,1819.00,1604.50,1486.98,1680.94,1691.00,1589.50,1766.00,1448.50,1585.50,1519.50,1325.50,1594.50,1750.50,1915.00,1467.00,1343.50,1518.50,1437.50,1741.50,1455.00,1540.50,1330.50,1692.00,1949.50,2192.00,1737.50,1613.50,1899.81,1628.00,1487.81,1653.94
94,1494.00,1780.00,1844.00,1637.50,1516.48,1710.44,1717.50,1614.00,1799.50,1473.00,1613.50,1544.00,1355.00,1621.50,1780.50,1943.00,1490.00,1380.00,1544.50,1472.50,1772.00,1484.50,1564.50,1355.00,1715.50,1982.00,2224.00,1769.00,1644.00,1925.81,1656.50,1512.31,1690.94
