# TALKEETNA_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
72,32.50,50.00,6.50,18.00,124.50,20.50,18.00,4.00,71.50,0.00,19.50,9.00,49.00,26.00,44.50,0.00,14.50,10.50,10.50,12.50,28.50,81.50,0.50,67.50,59.00,106.00,3.00,0.00,86.00,9.50,26.00,7.00,0.00,29.50,35.00,49.00,68.00,1.00,15.50,64.00,0.00,6.00,69.00,4.00,18.00,90.50
73,32.50,58.00,6.50,24.50,130.00,20.50,22.00,4.00,75.00,0.00,23.00,10.00,49.00,26.00,53.00,0.00,17.50,10.50,18.50,17.00,36.50,91.50,0.50,67.50,69.00,115.50,3.00,0.00,86.00,9.50,27.50,7.00,0.00,29.50,46.50,49.00,71.00,1.00,16.50,74.50,0.00,6.00,69.00,4.00,21.00,93.00
74,32.50,62.50,7.00,31.50,142.00,20.50,22.00,4.00,80.00,0.00,23.00,10.00,49.00,26.00,55.00,0.00,24.00,10.50,28.00,18.00,42.50,105.00,0.50,73.00,75.50,120.50,3.00,0.00,86.00,9.50,28.50,7.00,3.00,29.50,46.50,49.00,71.50,1.00,16.50,82.50,0.00,6.00,69.00,4.00,21.00,95.00
75,32.50,62.50,7.00,38.50,154.50,20.50,31.00,5.50,82.50,0.00,23.00,10.00,56.00,26.00,55.00,0.00,31.00,10.50,39.00,18.00,51.50,114.00,6.50,84.50,79.50,124.50,3.00,0.00,86.00,9.50,29.50,8.50,5.00,29.50,46.50,52.50,77.00,1.00,25.00,96.00,0.00,6.00,77.00,4.00,24.00,95.00
76,32.50,74.00,12.50,40.00,166.00,24.00,37.50,5.50,84.50,0.00,24.50,10.00,62.00,26.00,55.00,0.00,34.50,10.50,52.50,18.00,61.00,118.50,9.00,93.00,79.50,126.50,3.00,0.00,90.00,9.50,33.00,8.50,5.00,29.50,50.50,64.00,77.00,1.00,38.00,110.50,0.00,6.00,78.50,10.50,26.00,95.00
77,32.50,90.50,23.00,40.00,172.50,28.50,39.50,5.50,89.00,0.00,25.50,10.00,63.50,26.00,55.00,0.00,34.50,12.50,66.50,18.00,64.50,118.50,9.00,98.50,79.50,132.50,3.00,0.00,90.00,9.50,37.50,8.50,5.00,29.50,51.00,71.00,77.00,1.00,48.50,127.50,0.00,6.00,84.00,14.00,36.00,95.00
78,32.50,98.50,31.00,40.00,173.00,28.50,39.50,9.50,91.00,4.00,29.50,10.00,63.50,30.00,55.00,0.00,35.00,15.00,82.00,26.50,72.50,118.50,10.50,107.00,79.50,135.50,6.00,0.00,90.00,9.50,48.50,12.50,5.00,29.50,51.00,82.50,77.00,1.00,51.00,136.00,5.00,6.00,91.00,16.50,44.50,95.00
79,32.50,107.50,40.50,47.00,174.50,36.50,46.50,15.50,91.00,11.00,34.00,10.00,75.00,30.00,55.00,0.00,35.00,20.00,98.50,36.50,78.00,118.50,10.50,112.50,79.50,139.00,11.00,0.00,90.00,9.50,55.50,12.50,5.00,29.50,52.50,92.50,77.00,1.00,51.00,150.00,6.00,6.00,97.00,18.50,53.00,95.00
80,32.50,119.50,50.00,53.00,178.50,41.00,49.00,26.00,92.50,15.00,36.50,10.00,82.50,35.50,55.00,0.00,38.50,25.50,112.50,42.00,89.50,118.50,12.50,112.50,79.50,139.00,20.00,0.00,90.00,9.50,60.00,15.50,5.00,29.50,53.50,97.00,79.50,1.00,51.00,165.00,13.50,6.00,101.50,27.00,56.50,95.00
81,41.50,122.50,60.00,53.00,181.50,46.00,56.50,39.50,92.50,21.50,38.50,10.00,86.00,42.50,55.00,0.00,38.50,27.00,122.50,46.00,97.50,118.50,14.00,112.50,87.00,144.00,26.00,0.00,96.50,9.50,61.50,21.00,5.00,29.50,53.50,107.50,87.50,1.00,55.50,183.50,18.00,6.00,107.50,37.50,63.50,95.38
82,47.00,122.50,66.00,53.50,183.50,46.00,61.50,50.50,97.00,27.50,41.50,10.00,93.50,45.00,55.00,0.00,38.50,27.00,135.00,55.00,106.00,118.50,14.00,112.50,98.50,149.50,31.00,0.00,102.00,16.50,67.00,29.00,5.00,29.50,54.00,114.50,103.50,1.00,55.50,199.00,18.00,6.00,110.00,41.50,69.00,96.75
83,47.00,130.00,74.00,53.50,184.00,46.00,66.50,64.00,97.50,39.00,43.00,12.00,102.50,45.00,61.50,0.00,43.50,27.00,147.50,67.00,114.50,118.50,14.00,112.50,104.00,156.50,32.50,0.00,107.50,23.00,77.00,33.50,5.00,29.50,55.50,121.50,115.00,1.00,55.50,214.00,18.00,6.00,120.50,41.50,84.50,98.45
84,56.50,136.00,77.00,59.00,188.50,49.00,72.00,74.50,97.50,51.50,54.50,17.00,113.50,45.00,72.50,0.00,48.00,27.00,158.50,79.50,122.50,126.00,25.00,122.50,113.50,167.50,40.50,0.00,114.00,27.50,83.00,34.00,7.00,29.50,60.50,130.00,125.00,1.00,56.50,228.00,19.50,6.00,135.50,41.50,101.50,102.30
85,63.50,149.00,77.00,66.50,197.50,49.00,72.00,84.00,100.50,56.00,65.50,24.00,123.50,45.00,78.50,0.00,54.50,31.00,168.00,84.00,124.50,136.50,32.50,132.50,113.50,175.50,43.00,0.00,116.00,39.50,83.50,39.50,7.00,29.50,64.00,142.00,137.50,1.00,56.50,240.50,25.50,6.00,146.00,41.50,117.00,105.25
86,64.50,160.50,77.00,74.00,206.50,49.00,72.00,94.50,100.50,56.00,78.00,31.00,127.00,47.00,82.00,5.50,63.50,33.00,176.00,93.00,126.00,147.00,46.00,136.00,113.50,182.00,44.50,0.00,117.00,45.00,92.50,39.50,7.00,29.50,64.00,156.50,150.50,1.00,56.50,255.50,28.50,6.00,152.00,46.00,131.50,108.17
87,73.50,169.00,77.00,82.00,216.00,49.00,72.00,102.50,100.50,56.00,89.50,36.50,127.00,54.50,92.00,16.00,71.00,34.50,181.00,97.50,126.00,154.00,46.00,137.50,113.50,185.00,44.50,0.00,117.00,45.00,100.00,40.00,13.00,29.50,64.00,169.00,160.50,6.00,61.00,270.00,28.50,6.00,165.00,52.00,144.50,111.25
88,75.50,177.00,77.00,86.50,226.50,49.00,72.00,116.00,101.50,56.00,101.00,37.00,127.00,67.50,104.50,28.50,78.50,34.50,190.00,100.00,126.00,156.00,46.00,140.00,117.50,186.00,49.00,0.00,117.00,50.50,112.50,53.50,27.00,35.00,64.00,180.50,171.00,10.00,64.50,284.50,28.50,8.50,177.50,54.50,156.00,115.72
89,79.00,186.00,77.00,91.00,238.00,49.00,72.00,128.50,102.00,56.00,112.00,37.00,127.00,78.00,118.00,39.00,85.50,38.00,190.00,100.50,136.00,162.00,46.00,140.00,117.50,188.00,49.00,0.00,117.00,54.00,123.00,65.00,37.00,43.00,64.00,195.50,183.00,13.50,68.50,298.50,28.50,11.50,184.00,61.00,162.00,119.77
90,91.50,194.50,77.00,99.00,247.50,49.00,72.00,137.50,108.50,59.50,120.00,37.00,127.00,92.50,132.00,53.50,93.00,38.00,190.00,105.00,145.50,162.50,46.00,140.00,117.50,202.50,57.50,0.00,121.50,54.00,137.00,69.50,43.00,50.00,64.50,204.00,195.50,27.50,73.00,312.00,29.50,11.50,194.50,64.50,171.50,124.12
91,101.00,200.00,77.00,105.00,257.00,49.00,72.00,144.00,117.50,64.50,125.00,37.00,133.00,106.00,150.00,65.50,99.00,44.50,204.00,114.50,154.00,162.50,46.00,140.00,117.50,206.00,70.50,0.00,130.50,54.00,149.50,71.00,55.50,54.00,68.50,217.00,215.50,44.00,77.00,323.50,29.50,11.50,206.00,67.00,175.00,129.60
92,114.00,200.50,77.00,113.00,268.50,49.00,73.50,148.00,127.50,70.00,129.00,43.50,142.00,118.00,166.00,76.00,99.00,50.50,210.00,118.50,162.50,162.50,46.00,140.00,117.50,206.00,74.50,0.50,143.00,54.00,162.50,78.50,66.00,54.50,68.50,232.00,234.50,57.00,83.00,333.00,29.50,11.50,213.50,70.00,182.50,134.60
93,127.00,200.50,77.00,120.00,277.50,49.00,73.50,156.50,132.50,72.50,140.00,48.50,147.50,126.00,180.50,87.00,99.00,52.50,224.00,118.50,172.00,170.00,47.50,141.50,120.00,209.50,77.00,0.50,155.50,55.50,170.50,92.00,71.50,62.50,69.00,243.50,247.00,65.50,83.00,343.00,34.50,11.50,221.00,70.00,182.50,140.42
94,141.50,200.50,77.00,131.00,283.50,49.00,73.50,167.00,136.00,77.00,153.00,59.00,148.50,132.00,192.50,103.50,99.00,58.50,236.00,118.50,181.00,178.50,55.50,144.50,133.00,217.00,87.50,8.50,166.50,59.50,179.50,98.50,74.00,65.50,75.50,252.00,261.00,83.00,83.00,351.50,44.50,20.00,224.00,74.50,183.50,147.59
95,155.00,200.50,78.50,135.50,291.00,49.00,73.50,178.00,140.50,80.00,159.50,65.50,148.50,140.50,203.50,116.50,110.00,70.50,250.00,123.50,190.50,184.00,69.00,144.50,143.00,231.50,94.00,18.00,179.50,59.50,195.00,107.00,77.00,66.50,86.50,261.00,275.00,100.00,91.50,363.00,53.00,20.00,230.00,83.00,189.50,156.37
96,168.00,200.50,78.50,145.50,303.50,49.00,73.50,188.50,145.00,82.50,173.00,75.50,148.50,146.50,213.50,125.50,121.50,87.50,264.50,128.00,199.00,187.00,77.50,145.50,159.50,246.50,101.50,37.50,183.50,59.50,204.00,110.00,89.00,66.50,100.00,271.00,289.50,117.00,97.50,375.50,61.00,20.00,240.00,83.00,200.50,164.92
97,177.00,201.50,90.00,153.00,310.50,55.00,73.50,197.00,145.00,85.50,188.00,85.50,148.50,153.50,219.50,136.00,133.50,103.50,275.00,128.00,203.00,194.50,85.00,157.00,177.00,259.00,113.00,52.00,185.00,62.00,207.50,113.50,98.00,66.50,109.00,287.50,306.00,129.50,106.00,391.50,61.00,20.00,247.00,83.00,202.50,172.85
98,190.00,202.50,96.00,159.50,319.00,56.50,73.50,208.00,145.00,90.50,202.50,92.50,150.00,167.00,228.50,149.00,136.00,118.50,287.50,128.00,210.00,202.00,85.00,168.50,194.00,270.50,123.50,71.00,185.00,62.00,209.00,123.50,106.00,66.50,112.00,296.50,322.00,138.50,119.00,406.00,61.00,20.00,251.50,83.00,209.50,179.83
99,203.00,203.50,103.00,164.50,327.50,56.50,73.50,214.00,152.50,93.50,214.00,101.50,155.50,181.50,238.50,163.50,138.00,131.00,300.50,128.00,215.00,209.00,91.50,185.00,208.50,283.50,134.50,87.00,185.00,69.50,211.50,127.50,113.00,66.50,112.00,309.50,334.50,149.50,136.50,422.00,63.00,20.00,256.00,83.00,212.00,187.63
100,213.00,207.50,107.50,166.50,341.50,56.50,73.50,222.50,168.00,109.00,225.50,109.50,161.50,196.00,250.00,177.50,143.00,143.00,313.00,136.50,222.00,220.00,92.50,201.00,222.00,294.50,144.50,100.50,189.00,82.00,214.50,130.50,118.50,66.50,112.00,324.00,353.00,162.50,153.00,434.50,63.00,20.00,261.00,83.00,222.00,195.95
101,222.50,211.00,112.00,166.50,347.50,56.50,73.50,230.50,174.50,123.00,241.00,117.00,164.00,209.00,262.00,190.50,153.50,156.00,324.50,146.00,227.50,234.50,92.50,218.00,232.50,305.50,149.00,113.00,189.00,91.00,223.00,139.00,125.00,66.50,113.50,335.50,367.50,176.50,171.00,447.50,63.00,20.00,269.50,83.00,229.50,204.22
102,234.00,217.00,120.00,170.00,354.00,56.50,78.00,237.50,187.00,138.50,253.00,127.50,164.00,221.50,273.50,202.00,164.00,167.50,332.00,156.00,236.00,248.00,93.00,235.50,245.00,319.50,154.50,123.00,189.00,97.00,232.50,145.00,134.00,66.50,118.00,349.00,381.50,194.00,185.00,459.00,63.50,33.00,283.50,88.50,237.00,212.39
103,244.50,220.50,124.00,180.00,363.00,56.50,84.50,246.50,202.00,148.50,265.50,133.00,164.00,235.00,283.50,211.50,174.00,183.00,339.00,163.00,252.00,260.00,96.00,250.50,259.00,329.00,164.00,133.00,189.00,104.00,238.50,153.50,145.50,66.50,129.50,359.00,398.00,214.00,197.50,472.00,75.00,47.00,292.00,88.50,247.50,221.46
104,253.00,221.50,124.00,190.50,376.50,56.50,93.50,260.50,215.50,158.50,277.00,143.50,164.00,249.50,294.00,224.00,183.50,194.00,348.00,177.00,267.50,268.50,96.50,264.00,272.00,338.00,171.50,145.50,189.00,113.50,242.50,163.00,157.50,66.50,142.50,367.00,414.50,230.50,210.00,486.00,85.00,61.00,300.00,95.50,259.00,230.74
105,261.00,226.50,133.00,200.50,387.50,66.00,104.50,273.50,227.50,170.00,288.00,159.50,171.50,265.00,294.00,235.00,194.00,206.50,363.00,188.00,280.00,278.50,98.50,276.00,285.50,347.00,173.50,159.50,195.50,122.00,250.50,176.50,171.50,68.00,150.00,382.50,434.00,242.50,223.00,496.50,96.00,76.50,306.00,105.50,266.50,241.09
106,265.00,228.50,143.00,213.00,399.00,74.00,114.00,282.00,242.00,182.00,301.00,173.00,189.00,283.00,294.00,248.50,212.50,213.50,378.50,199.50,293.50,290.00,103.00,293.00,298.00,356.50,175.00,173.50,201.50,132.50,257.50,190.00,188.50,68.00,166.00,394.50,450.00,252.00,234.00,509.50,112.50,91.00,317.50,112.00,273.00,252.27
107,275.00,234.00,151.50,219.00,404.00,81.00,126.00,292.00,255.50,194.00,317.50,184.50,203.00,299.00,294.00,261.50,227.00,218.50,397.50,219.00,309.50,298.00,110.00,307.50,309.00,361.50,189.50,188.50,201.50,144.50,273.00,199.50,207.00,73.00,178.00,407.50,467.00,269.00,242.50,523.00,128.50,108.00,328.50,118.00,280.50,264.00
108,283.50,245.00,155.50,230.50,411.00,89.00,135.50,300.00,269.50,206.50,332.00,199.00,213.50,313.50,300.00,273.00,241.50,223.00,414.50,238.00,325.00,310.00,119.50,323.00,322.50,365.00,199.50,203.00,201.50,158.00,288.00,211.50,223.00,77.50,194.00,428.50,483.00,282.50,256.50,535.00,145.00,131.50,339.00,129.00,292.50,276.40
109,294.50,260.00,161.50,242.50,414.00,89.00,145.00,309.50,277.50,220.00,350.00,213.00,226.50,325.00,314.50,289.00,260.50,229.00,429.50,259.00,333.50,320.50,129.50,338.00,335.50,371.00,209.00,219.50,212.00,171.00,305.00,224.00,239.00,88.00,209.00,449.00,498.50,298.00,270.00,544.50,163.00,153.00,348.00,139.50,308.50,289.93
110,306.50,273.50,177.00,256.00,417.50,91.50,156.00,319.50,290.50,236.00,365.00,226.00,240.00,335.50,334.00,304.50,279.00,236.50,443.00,273.50,348.00,332.50,141.50,352.50,350.00,387.00,217.50,234.00,221.00,182.50,318.50,232.00,256.50,94.00,225.50,462.50,515.50,314.50,282.00,553.50,180.00,172.00,355.00,152.50,325.50,303.25
111,322.00,286.00,191.50,269.00,431.00,99.50,168.00,330.00,301.50,253.00,378.50,239.50,253.50,346.50,353.50,321.50,294.00,244.50,456.00,287.50,365.50,345.50,153.00,372.00,364.00,401.50,231.50,250.00,233.50,198.00,333.00,244.00,271.50,99.00,243.00,471.50,532.00,329.00,296.50,572.00,196.50,190.00,366.50,165.50,342.00,317.45
112,336.50,299.50,203.00,284.50,448.50,104.50,177.00,344.00,316.50,268.00,391.50,253.50,264.50,359.00,372.50,342.00,311.50,260.00,469.50,299.50,381.50,362.00,159.50,393.00,378.50,417.00,243.00,268.50,248.00,207.00,345.00,260.50,289.00,107.00,258.00,485.00,551.00,346.50,311.00,580.00,210.50,208.50,384.00,178.00,357.00,331.93
113,351.00,311.50,213.00,298.50,455.50,113.50,186.50,359.50,329.50,282.00,405.00,267.00,280.50,373.50,388.50,356.50,329.50,276.50,485.50,314.50,392.50,375.00,161.50,417.00,396.00,433.00,256.50,288.00,262.00,218.50,355.50,280.50,304.50,117.50,271.50,497.50,571.50,367.00,329.00,586.00,226.50,227.50,403.00,187.00,372.50,346.78
114,364.00,322.50,225.00,318.00,461.00,122.00,195.00,371.00,344.00,295.50,420.00,284.50,295.00,388.00,407.50,368.00,344.50,295.00,503.00,331.00,404.50,389.00,166.50,437.50,413.00,453.50,274.50,308.00,280.00,230.50,365.50,298.00,317.50,130.00,286.50,511.00,594.00,390.50,341.00,594.00,242.50,246.00,418.00,195.50,387.00,362.28
115,378.00,334.50,240.00,338.50,470.50,130.50,206.00,380.50,355.00,307.50,439.00,302.00,308.50,406.00,426.50,379.50,363.00,317.50,519.50,343.50,416.00,407.00,171.50,459.00,428.50,474.50,284.50,324.00,293.50,242.00,381.50,315.50,334.00,137.50,302.50,527.00,619.00,410.50,354.50,608.00,257.50,264.00,435.00,210.00,401.50,377.95
116,391.50,345.00,252.00,355.50,482.00,142.00,216.00,393.00,370.00,325.50,453.00,317.00,327.50,425.00,445.00,395.00,380.00,339.00,535.50,353.50,427.50,422.00,182.50,489.50,447.50,496.50,294.50,342.50,302.00,256.50,402.50,331.50,352.50,145.00,320.50,545.50,642.50,430.50,367.50,622.50,271.50,282.50,452.50,222.50,418.00,394.50
117,409.50,357.00,272.00,372.50,490.00,155.00,233.50,404.00,391.00,345.00,469.00,331.50,342.50,445.50,462.50,411.50,398.00,356.00,551.50,364.50,441.00,436.50,196.00,518.50,465.00,520.00,307.50,364.00,314.00,271.50,423.50,348.50,372.00,153.00,338.50,562.00,663.00,448.50,380.50,637.00,288.00,300.00,469.50,236.50,437.00,411.22
118,427.50,371.00,288.50,384.00,505.00,165.50,252.50,417.50,411.00,363.00,485.00,347.00,355.50,465.00,478.00,427.50,414.00,372.00,564.50,376.00,454.50,451.00,212.00,542.50,477.00,549.00,320.50,378.00,333.00,288.00,447.00,365.00,388.00,158.50,355.00,584.00,682.00,468.00,390.50,651.50,301.00,317.50,484.00,249.50,454.50,427.34
119,444.50,387.00,302.00,399.00,522.50,176.50,267.50,436.50,426.00,380.00,498.50,364.00,368.50,481.50,495.00,447.00,428.50,389.50,574.00,388.00,470.50,466.50,228.00,565.50,493.50,576.00,334.00,393.00,349.00,307.50,468.00,381.50,405.50,162.50,371.00,600.50,700.50,484.50,400.00,667.00,313.50,333.50,498.50,263.00,473.00,443.29
120,461.00,404.00,312.50,417.50,539.00,190.00,285.00,457.00,437.50,397.50,514.00,382.00,385.00,497.00,510.50,469.00,442.50,408.00,586.50,399.50,485.50,479.50,244.50,589.50,510.00,602.50,347.00,414.50,362.00,327.00,484.50,398.50,422.50,170.50,390.00,617.00,720.00,501.50,415.00,691.00,326.50,346.00,515.00,278.00,490.50,460.12
121,479.00,416.00,323.00,434.00,556.50,199.50,307.00,475.50,452.00,416.50,531.00,395.00,397.00,516.00,527.50,491.00,459.50,425.00,598.50,409.00,499.50,490.50,259.50,616.00,536.00,622.50,363.00,433.00,375.00,350.50,499.00,413.00,439.50,184.00,415.00,637.50,738.00,521.00,430.50,713.00,342.00,357.00,536.50,293.00,506.50,477.37
122,498.50,433.00,334.00,449.00,572.50,211.00,324.50,493.50,463.00,436.00,547.50,408.00,409.00,535.00,546.00,515.00,476.00,443.00,614.50,414.50,517.00,498.50,272.00,641.50,564.50,643.00,380.00,450.50,391.00,375.00,515.00,425.50,449.00,194.50,447.50,657.50,758.50,539.50,440.50,731.00,360.00,371.50,555.50,307.50,524.50,494.57
123,517.00,448.50,347.00,463.50,586.50,225.00,340.00,510.00,476.00,454.00,562.50,425.50,415.50,551.50,561.00,537.50,491.50,462.50,627.00,428.50,534.00,503.00,289.00,664.50,584.50,661.50,397.50,468.00,412.00,399.50,534.50,439.00,454.50,204.50,474.50,677.50,777.00,565.50,455.00,750.00,376.00,389.50,572.50,317.50,544.50,511.55
124,532.50,468.00,359.00,481.00,601.00,239.00,355.00,528.50,493.00,469.50,579.50,443.50,421.50,569.50,574.00,557.50,508.00,483.00,641.50,443.50,553.00,512.00,302.00,686.00,608.00,681.50,415.00,489.00,431.00,421.50,555.50,454.00,463.00,219.00,498.50,698.00,794.00,585.00,469.00,768.00,399.00,413.00,591.50,332.00,565.50,528.95
125,549.00,485.50,372.00,498.00,615.00,252.50,371.50,546.50,506.50,485.00,597.50,462.50,429.00,587.50,594.00,575.00,533.00,505.50,659.00,456.00,565.00,519.00,313.00,703.50,634.50,701.00,434.50,509.50,447.50,439.50,573.00,473.50,476.00,232.00,521.50,719.00,811.00,603.50,482.50,783.00,419.50,432.00,609.50,347.50,584.50,546.25
126,569.50,506.50,391.00,515.50,630.00,266.00,386.50,567.50,524.00,502.50,615.50,482.00,438.00,605.00,611.50,593.50,557.50,529.00,671.00,470.50,581.50,534.00,325.00,721.50,659.00,721.50,450.50,528.50,465.00,456.00,592.50,490.00,492.00,243.00,542.00,740.50,829.50,624.50,498.50,802.00,439.00,455.50,627.50,363.00,606.50,563.95
127,590.50,533.00,411.00,535.50,645.00,279.50,405.50,589.00,541.50,523.50,631.50,501.50,449.00,622.50,628.00,615.50,581.00,549.50,687.00,485.50,597.00,548.50,342.00,741.50,688.50,745.00,466.00,548.00,482.50,474.00,611.00,509.00,510.00,255.50,563.00,764.50,854.50,649.00,513.50,826.00,460.50,476.00,646.50,379.00,622.00,583.12
128,611.50,566.50,430.50,556.00,661.50,290.50,420.00,609.00,561.00,542.00,652.50,518.50,462.00,641.00,644.00,640.00,607.00,572.00,701.00,501.00,614.50,561.50,359.00,765.50,718.00,769.00,480.00,567.50,502.50,492.50,630.00,526.00,529.00,270.00,584.50,784.00,878.50,675.50,531.00,846.50,481.50,498.00,663.50,396.00,639.50,602.59
129,628.00,591.00,448.00,579.00,685.00,300.50,431.50,629.00,585.00,563.50,672.50,537.00,477.00,660.50,665.00,671.50,628.50,590.50,720.00,516.50,632.50,575.00,375.50,785.00,742.50,794.00,498.00,586.50,519.50,514.00,653.50,546.00,546.50,286.50,606.00,806.50,896.00,702.00,555.50,870.50,504.00,522.00,680.50,415.50,655.50,622.89
130,644.50,613.00,466.50,600.50,705.00,308.50,442.00,650.50,609.50,582.50,694.00,552.50,489.00,679.00,688.00,703.00,651.50,608.00,734.50,534.50,648.00,588.00,391.00,804.50,764.00,819.50,516.00,603.50,539.00,534.00,676.00,563.00,564.50,310.00,637.50,828.50,917.00,727.00,582.50,896.50,532.50,544.50,694.50,436.00,671.00,643.57
131,661.00,636.50,483.00,623.50,723.50,318.00,461.00,671.50,636.50,597.50,717.50,566.50,500.00,697.00,709.50,730.00,675.50,629.50,746.50,556.50,665.50,604.00,407.00,825.00,784.50,845.50,536.50,624.50,558.50,558.00,697.50,581.00,583.00,332.00,666.00,850.00,939.50,755.50,602.00,915.50,564.50,566.50,711.50,460.00,685.00,664.37
132,675.50,664.50,497.50,649.00,738.00,331.00,480.00,691.50,662.00,611.50,741.50,583.50,512.50,717.00,733.00,755.50,701.00,651.50,762.50,577.00,682.50,618.50,426.50,845.50,805.50,872.00,557.00,645.00,579.50,580.50,719.00,603.50,600.00,354.50,692.00,878.50,967.50,781.00,618.50,935.50,587.50,586.50,726.00,484.00,703.00,685.60
