# KETCHIKAN_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1981, 1982, 1985, 1986, 1987, 1988
#
15,189.77,233.50,269.00,149.50,215.00,134.00,232.00,199.00,251.00,180.50,208.00,113.50,202.50,164.50,219.50,218.00,90.50,142.50,202.00,285.00,113.00,179.50,203.00,139.50,206.50,161.50,157.50,182.00,164.00,263.50,271.50,100.01,225.00,173.00,170.00,177.00,227.50
16,199.27,252.00,285.50,156.00,233.00,149.00,251.00,205.00,262.00,197.50,224.00,127.00,214.50,176.00,235.00,232.00,90.50,156.00,214.00,296.00,113.00,189.50,217.50,148.00,222.50,175.00,167.50,192.50,175.00,282.50,286.50,108.51,240.50,194.50,187.00,192.00,244.50
17,213.27,268.00,302.00,164.00,252.00,159.50,265.50,211.50,273.50,212.50,242.50,145.50,233.50,187.50,249.00,246.50,91.50,169.50,226.50,308.00,113.00,197.50,230.50,156.50,236.50,188.50,174.50,204.00,188.50,302.50,303.00,115.51,256.50,218.00,199.50,204.00,258.00
18,227.27,284.00,319.00,175.00,267.00,170.50,279.50,222.00,285.00,223.00,260.50,162.00,254.50,202.50,261.00,259.00,91.50,180.50,237.00,315.00,122.00,207.00,243.00,166.00,251.50,204.50,183.00,215.50,200.50,324.00,324.50,122.51,273.00,240.00,215.50,214.50,269.50
19,242.77,299.50,335.00,189.50,279.50,181.00,298.50,237.50,298.50,234.50,278.50,175.00,272.00,217.50,275.50,263.00,92.00,196.50,253.00,321.50,135.50,217.50,255.50,175.00,268.00,219.00,196.00,224.00,212.00,345.00,347.50,134.01,285.50,266.00,231.00,223.50,281.00
20,260.27,315.50,352.50,207.00,296.50,190.50,315.00,254.00,310.50,245.50,293.00,190.50,292.50,234.00,292.50,263.00,101.50,211.50,273.00,331.00,150.50,231.50,266.50,182.00,283.50,232.00,208.00,234.00,225.50,363.00,370.00,144.01,297.50,289.00,247.00,236.50,299.00
21,275.04,329.00,371.00,220.50,306.50,199.00,331.50,273.00,325.50,257.00,306.50,206.50,317.00,250.00,307.00,266.50,114.50,227.50,288.50,345.50,166.50,248.00,281.50,192.50,303.00,244.00,219.50,243.00,238.50,379.00,392.00,155.01,316.50,311.50,259.00,249.00,316.50
22,290.54,342.50,391.50,233.00,319.00,210.50,345.00,289.00,340.50,265.00,320.50,217.50,338.50,266.00,321.00,275.50,125.50,239.00,307.50,358.00,183.00,266.00,291.50,203.50,321.00,262.00,228.00,254.50,249.00,395.50,411.50,166.01,329.50,328.00,277.00,264.50,331.50
23,304.54,356.50,410.50,245.50,333.00,223.00,360.50,301.00,353.50,273.50,332.50,233.00,357.00,282.50,336.00,292.00,138.50,254.50,323.50,370.00,197.50,280.50,301.00,213.00,339.50,277.50,235.00,272.50,261.00,416.50,431.50,178.51,343.00,345.00,292.00,280.50,350.00
24,316.54,370.50,431.00,261.50,352.50,237.00,378.00,311.00,370.00,287.50,347.00,249.50,370.50,295.00,354.00,311.50,150.00,270.00,340.00,385.50,210.00,295.00,311.00,221.50,356.50,294.00,244.50,289.00,278.50,437.00,451.00,190.01,357.50,365.50,302.50,296.00,365.00
25,328.54,389.00,451.00,277.00,371.00,252.00,390.50,323.00,390.00,306.00,365.00,265.00,382.50,307.50,370.00,327.00,164.50,285.00,356.50,402.00,224.50,305.00,320.50,234.00,373.00,312.50,258.50,303.00,292.00,457.50,468.50,206.51,374.00,381.50,316.50,310.00,382.00
26,343.54,407.50,469.00,292.00,385.82,268.00,400.00,333.50,409.00,326.00,379.00,276.00,393.00,319.00,382.00,340.50,177.00,301.50,376.00,416.00,239.00,313.50,330.00,247.00,393.00,327.50,276.50,317.00,304.00,476.50,489.00,221.51,392.00,401.50,334.00,324.00,401.00
27,356.54,425.00,487.50,306.50,407.82,281.50,412.00,348.50,432.50,349.50,395.50,290.50,405.50,330.50,392.00,352.50,188.50,319.00,392.50,428.00,251.50,323.50,340.50,257.00,412.00,341.50,294.50,332.00,320.00,494.00,506.50,237.51,406.00,423.50,347.50,337.00,417.00
28,369.54,445.00,507.00,324.00,428.32,297.00,427.50,364.50,458.50,372.50,406.50,304.00,420.50,344.00,408.50,365.50,199.50,339.00,411.50,442.50,263.50,332.50,353.00,264.50,426.00,357.50,312.50,347.00,339.00,514.00,527.50,253.01,418.50,442.00,363.00,345.50,436.50
29,380.54,466.50,524.50,338.00,448.82,311.50,451.50,385.50,481.50,397.00,415.50,318.00,434.00,358.50,428.50,377.50,208.50,354.50,422.50,457.50,277.00,339.00,365.00,277.50,440.00,375.00,323.50,361.50,360.00,531.50,554.00,266.51,434.50,460.00,375.50,361.00,452.00
30,393.04,482.23,543.50,354.00,468.32,327.50,471.50,406.00,504.50,419.00,424.50,333.73,450.00,373.00,449.00,389.50,218.50,365.50,434.50,471.00,291.50,350.50,376.50,288.50,455.50,392.00,335.50,380.00,380.50,550.00,583.00,283.51,446.00,478.50,386.50,372.50,465.50
31,409.04,498.23,562.00,370.00,484.32,338.50,494.00,423.50,526.50,438.00,431.00,348.23,466.00,389.00,468.50,400.50,229.00,379.00,448.50,482.50,304.00,359.50,392.00,299.00,467.00,407.00,348.00,394.50,399.50,569.50,604.50,297.51,460.00,502.00,395.00,382.50,481.00
32,426.54,515.23,578.00,384.50,500.82,352.50,510.50,439.00,549.00,455.50,438.50,362.23,478.00,401.00,486.50,413.00,239.00,389.00,468.00,495.00,321.50,368.00,407.00,311.50,484.50,423.00,364.50,409.50,412.00,586.50,627.50,310.01,470.50,524.50,406.00,393.00,493.00
33,445.54,535.23,597.00,399.50,515.32,370.00,525.00,453.00,568.00,476.00,450.50,373.23,490.00,413.00,503.00,427.00,246.50,400.50,486.00,510.50,341.00,373.50,421.50,321.00,499.00,437.50,379.50,424.50,425.00,606.50,649.00,326.51,482.50,544.50,414.00,405.00,508.00
34,462.04,554.23,614.00,414.50,530.32,384.50,539.50,470.00,589.00,494.00,469.50,385.73,506.50,426.50,515.50,442.00,254.50,409.00,501.50,526.00,358.00,382.50,434.50,338.00,516.50,452.00,394.00,444.00,436.00,626.00,671.00,347.01,494.50,563.00,423.50,416.50,523.50
35,484.04,572.73,628.50,427.00,548.32,400.00,556.00,486.50,609.00,511.50,490.00,400.73,524.50,442.00,529.50,454.00,265.50,421.00,519.00,544.50,376.00,399.00,450.00,352.00,533.00,464.50,409.50,462.00,453.50,644.00,694.50,365.51,506.50,584.50,436.50,432.00,538.50
36,506.04,588.73,642.50,442.00,566.32,414.50,569.50,502.00,629.50,531.00,506.50,415.73,539.50,455.00,544.50,469.00,278.50,433.50,541.00,563.50,393.00,421.50,462.00,368.00,548.00,479.00,426.00,482.50,472.00,665.50,715.00,385.01,523.00,608.00,451.00,445.00,555.50
37,526.04,604.73,657.50,455.50,588.82,429.50,582.00,518.50,649.00,551.50,523.00,430.73,552.50,465.50,560.50,485.50,291.00,450.50,561.50,579.00,409.00,444.50,472.50,382.00,559.00,495.00,443.50,501.00,493.00,683.00,744.50,406.01,545.50,628.00,465.00,458.00,574.00
38,541.04,619.73,675.00,469.50,608.32,445.00,597.00,540.50,671.50,571.50,538.00,451.23,564.50,477.00,574.00,498.50,302.50,463.00,582.50,593.50,420.50,464.50,484.00,399.50,570.00,509.50,461.50,518.00,509.50,705.00,764.50,425.01,563.50,647.50,478.00,467.50,588.00
39,563.54,634.23,690.50,488.00,628.32,460.00,607.00,559.50,697.00,591.00,557.00,469.73,577.00,489.50,589.50,513.50,313.50,476.00,603.50,609.50,436.50,484.00,494.50,414.50,580.00,523.00,483.50,537.00,525.50,724.50,783.50,442.51,584.50,666.00,493.00,477.00,600.50
40,584.04,649.73,708.50,509.50,651.82,475.00,618.50,575.50,718.50,608.00,577.00,487.73,592.50,508.00,604.50,530.00,325.00,496.50,623.00,624.50,450.00,499.50,509.00,427.00,593.50,535.00,503.50,551.50,544.50,738.50,807.50,461.01,610.00,683.00,509.50,485.50,616.50
41,601.54,666.23,726.00,529.00,674.32,491.00,631.50,589.50,738.50,625.50,597.50,505.23,606.50,522.00,625.50,546.50,335.00,516.00,647.00,640.50,464.00,512.50,524.50,442.50,615.00,547.00,525.50,563.00,563.50,754.00,830.50,478.01,635.50,699.00,525.50,497.50,629.00
42,619.54,680.23,744.00,543.50,697.32,508.50,648.50,607.00,754.00,642.00,617.50,521.23,619.50,535.00,650.50,560.00,350.50,536.00,664.50,655.50,476.00,529.00,544.50,460.50,634.00,561.50,545.00,576.00,582.00,767.00,852.50,504.01,655.00,720.00,544.50,510.50,642.00
43,634.04,699.73,762.00,561.00,721.32,523.50,665.50,624.50,770.00,663.00,637.50,537.23,635.50,550.00,665.50,575.00,367.00,561.00,681.50,671.00,488.50,544.50,557.00,479.00,652.50,576.50,568.00,593.00,600.50,782.00,874.50,530.01,671.00,739.00,563.50,528.00,652.00
44,655.54,714.73,782.00,580.50,742.32,543.00,688.50,648.50,789.00,678.50,660.00,552.23,654.50,565.00,680.50,591.50,381.50,585.00,705.00,687.00,499.00,560.50,569.50,495.00,676.00,590.50,588.00,612.00,621.00,798.00,897.50,553.01,686.50,757.50,586.00,546.00,664.50
45,674.54,734.73,801.00,596.50,769.32,563.50,710.50,670.00,807.00,697.00,683.50,572.23,671.50,587.00,692.50,610.50,392.00,605.00,724.50,702.50,513.00,574.50,585.00,511.00,701.50,604.00,609.00,631.50,641.00,817.00,919.00,574.51,705.50,776.00,608.50,568.50,678.00
46,691.04,755.73,815.50,614.50,797.82,587.50,733.50,692.00,825.50,714.50,706.50,591.73,691.00,609.50,707.50,634.00,408.50,618.50,740.50,723.00,526.50,592.00,599.50,530.00,723.00,619.00,631.00,649.00,661.50,835.50,939.50,597.01,724.50,794.00,632.00,592.50,691.00
47,708.54,773.23,833.00,634.50,819.32,607.00,753.00,712.50,844.00,729.00,723.00,607.23,712.50,635.50,720.50,653.50,425.50,634.00,757.50,741.00,539.00,607.00,610.50,545.50,742.00,634.50,650.00,667.50,681.00,855.00,962.00,619.51,740.00,812.50,658.50,617.00,706.00
48,726.54,789.23,855.50,655.00,839.82,629.00,770.00,734.00,865.00,743.00,739.00,620.23,732.00,655.00,738.50,672.50,442.00,648.50,770.00,761.00,552.50,623.50,622.00,561.00,764.00,651.50,668.50,685.00,700.50,876.50,981.00,637.51,759.50,832.00,683.00,646.50,727.50
49,745.04,807.48,875.50,680.00,861.32,648.50,787.00,753.00,886.50,762.50,757.50,636.73,752.00,676.50,756.50,690.00,457.50,665.00,787.00,781.00,567.50,639.00,634.00,576.50,787.50,666.00,689.50,699.50,724.00,897.00,1002.50,659.01,776.50,849.00,700.50,672.00,748.50
50,762.54,825.98,898.00,700.50,879.82,667.50,805.50,774.50,913.50,783.50,776.50,658.23,768.50,690.50,776.00,710.50,470.00,680.50,806.00,806.50,581.50,657.50,647.00,594.50,807.00,683.00,708.50,714.00,746.00,918.50,1026.00,681.01,791.00,863.50,721.50,700.00,769.50
51,779.04,844.48,918.00,719.00,898.82,686.50,825.00,798.00,938.50,804.00,798.00,673.73,791.50,707.50,797.00,728.50,485.50,697.50,827.50,833.00,596.50,679.00,661.00,608.50,824.50,699.50,725.00,729.50,762.00,938.50,1054.00,702.01,810.00,881.50,742.50,725.00,791.00
52,795.04,862.48,935.00,735.50,915.82,705.00,842.00,821.00,964.50,828.00,818.00,696.73,812.50,722.00,814.00,746.50,500.00,715.50,846.50,860.50,614.50,702.50,676.50,626.50,840.00,716.00,743.00,747.00,780.50,953.50,1081.50,727.01,829.00,898.50,763.50,746.00,810.50
53,812.04,887.48,948.00,758.00,933.32,727.00,862.00,844.50,991.00,851.00,838.00,725.23,829.50,741.00,830.00,763.00,512.00,736.50,861.50,887.00,637.00,722.00,695.50,646.00,855.50,733.00,760.50,768.50,797.50,975.50,1105.00,753.51,849.50,913.50,784.50,769.50,829.00
54,831.54,913.98,960.00,780.50,950.32,746.00,885.50,870.00,1014.50,878.50,860.00,746.23,847.00,759.50,844.50,780.00,524.50,761.00,880.00,918.00,655.50,741.50,710.00,666.00,873.50,751.50,778.00,789.50,819.00,1000.50,1127.50,774.51,872.50,927.00,805.00,791.50,848.00
55,851.54,945.98,974.00,804.50,972.32,764.50,910.50,890.00,1041.50,905.50,881.50,768.23,864.50,774.00,868.00,801.00,541.00,785.00,897.50,942.50,671.50,761.50,724.00,688.50,896.00,772.50,799.50,809.50,838.50,1025.50,1148.00,797.01,894.50,942.00,826.50,814.50,868.00
56,872.04,974.98,990.50,836.50,993.32,784.00,933.50,910.50,1069.50,936.00,902.00,787.73,884.00,788.00,888.00,821.50,561.50,810.50,920.00,971.50,688.50,780.00,745.00,711.00,922.50,790.50,821.00,828.00,859.50,1045.00,1168.50,819.01,923.00,956.50,846.00,835.50,885.50
57,892.54,1005.48,1013.50,855.00,1015.32,803.00,956.50,934.00,1094.00,968.50,921.00,805.73,905.50,803.50,907.00,841.00,583.50,835.00,941.50,1003.00,708.00,796.00,765.00,734.00,947.00,811.00,840.00,844.50,878.50,1065.50,1191.50,837.01,951.50,974.00,866.00,856.50,904.50
58,910.04,1035.48,1035.00,877.00,1035.32,821.50,977.50,954.50,1118.00,1000.00,939.50,825.73,923.00,820.50,923.00,858.50,604.00,858.50,962.50,1031.00,725.50,813.00,779.00,758.00,968.50,834.50,860.00,859.00,897.50,1088.00,1210.50,855.51,974.50,997.50,886.00,879.50,924.00
59,928.04,1065.98,1056.00,907.00,1056.82,844.50,997.00,975.00,1141.00,1038.50,958.00,841.23,941.50,842.00,940.50,875.50,624.00,882.50,986.00,1058.00,742.00,831.50,794.50,781.00,988.00,854.50,876.50,871.00,917.50,1107.50,1230.00,873.01,997.50,1023.50,905.00,901.00,943.00
60,947.04,1094.48,1083.00,938.50,1075.82,869.00,1013.00,994.00,1162.50,1068.50,976.00,859.23,968.00,861.50,960.00,889.00,651.00,906.00,1013.00,1081.50,755.50,851.00,809.50,806.00,1005.00,871.00,896.50,882.50,940.00,1126.00,1251.00,895.01,1017.00,1050.50,925.00,921.50,968.00
61,969.54,1121.48,1103.00,972.50,1096.82,892.50,1033.00,1014.00,1189.00,1092.50,995.00,876.73,992.50,878.00,981.00,909.50,675.50,923.00,1040.00,1105.50,770.00,872.50,830.50,835.50,1027.00,885.50,914.50,898.50,971.00,1145.50,1278.00,911.51,1039.00,1079.50,947.00,944.00,990.50
62,988.04,1143.50,1121.50,997.00,1121.82,919.00,1057.00,1034.00,1210.50,1120.50,1013.50,896.73,1020.50,892.00,1002.50,925.00,691.50,942.50,1062.50,1131.50,790.00,895.00,847.50,868.50,1044.00,904.00,933.00,919.50,1001.50,1164.50,1304.50,930.51,1064.00,1104.50,973.50,966.50,1011.50
63,1004.04,1164.65,1137.50,1017.50,1144.32,946.00,1081.50,1057.00,1232.00,1145.00,1035.00,919.23,1048.00,904.50,1023.00,946.00,702.00,958.50,1085.50,1155.50,811.00,916.00,864.00,889.00,1063.00,924.00,952.50,945.00,1028.00,1183.50,1326.50,949.51,1085.50,1127.50,994.50,987.50,1030.50
64,1024.54,1184.15,1154.50,1040.00,1165.32,970.50,1104.00,1078.00,1258.00,1172.50,1059.50,941.73,1075.00,917.00,1044.50,962.50,718.50,974.50,1109.00,1179.50,832.50,933.50,880.00,910.00,1083.50,941.50,970.50,971.50,1052.50,1210.00,1346.00,968.01,1109.00,1151.50,1020.00,1008.00,1051.50
65,1057.04,1205.15,1174.00,1060.00,1184.32,995.00,1121.50,1097.50,1280.50,1198.50,1076.50,962.23,1102.00,931.00,1063.00,978.50,733.00,992.00,1131.50,1207.00,852.50,948.50,898.50,938.00,1106.00,960.50,990.00,997.50,1075.50,1238.50,1367.50,994.01,1134.00,1177.00,1043.00,1031.50,1069.50
66,1082.04,1227.15,1195.50,1084.50,1204.32,1017.00,1139.50,1119.00,1301.00,1224.50,1095.00,984.73,1123.00,950.00,1082.50,994.00,747.50,1009.50,1152.50,1235.00,871.00,967.50,917.00,958.00,1127.00,981.00,1009.00,1025.50,1101.00,1266.50,1392.00,1014.51,1163.00,1199.50,1065.00,1058.50,1088.00
67,1105.54,1250.15,1219.00,1108.50,1227.82,1038.50,1155.50,1141.50,1320.50,1254.50,1112.00,1004.23,1141.50,965.50,1102.50,1013.50,766.00,1030.00,1177.00,1262.00,887.50,986.00,937.50,981.00,1148.00,1007.50,1029.00,1054.00,1124.00,1292.00,1414.50,1034.51,1191.50,1222.00,1090.50,1078.50,1109.50
68,1127.04,1272.65,1241.95,1133.00,1254.82,1062.50,1176.50,1163.00,1347.00,1286.00,1129.50,1023.23,1162.00,980.00,1121.50,1033.00,782.00,1057.50,1201.00,1289.00,905.00,1003.50,953.50,1004.50,1173.00,1029.50,1046.50,1084.00,1149.00,1323.00,1439.50,1056.51,1222.50,1250.00,1119.00,1098.50,1136.50
69,1147.54,1293.15,1264.45,1153.00,1282.32,1083.00,1198.50,1183.00,1370.00,1315.50,1147.50,1044.73,1182.50,997.00,1144.00,1050.00,799.00,1083.50,1223.00,1318.00,921.50,1023.00,968.50,1025.50,1195.00,1051.00,1061.50,1108.50,1181.50,1353.00,1467.00,1076.51,1247.50,1282.00,1155.50,1121.00,1163.00
70,1177.54,1318.15,1286.45,1171.00,1311.82,1105.50,1221.00,1206.00,1394.00,1339.00,1165.50,1070.73,1202.50,1014.50,1171.00,1067.00,819.50,1110.00,1250.00,1349.00,941.50,1043.50,988.50,1046.00,1217.50,1069.50,1078.00,1133.50,1210.50,1378.00,1496.50,1100.01,1275.00,1313.50,1190.00,1140.00,1180.00
71,1209.54,1347.65,1308.45,1193.00,1338.32,1127.50,1245.00,1234.50,1418.50,1361.50,1188.00,1100.23,1224.00,1033.50,1197.50,1088.50,838.50,1135.00,1276.50,1375.50,956.50,1062.50,1007.50,1069.50,1237.50,1088.00,1097.50,1158.00,1235.50,1404.00,1529.00,1128.51,1300.50,1341.00,1221.00,1163.00,1199.00
72,1242.04,1376.15,1334.95,1215.00,1359.32,1149.00,1270.50,1267.50,1442.00,1390.50,1215.50,1130.73,1246.50,1050.50,1216.00,1108.50,862.00,1156.00,1305.50,1399.50,973.00,1080.50,1026.00,1091.50,1261.00,1106.50,1115.50,1183.00,1260.50,1431.50,1563.00,1153.01,1330.00,1366.50,1250.50,1190.00,1218.00
73,1268.54,1405.65,1355.95,1240.50,1385.82,1172.00,1294.00,1302.00,1464.50,1418.50,1239.00,1164.23,1266.00,1068.50,1240.00,1127.50,878.00,1172.00,1331.00,1426.50,989.50,1099.50,1048.50,1113.50,1283.00,1128.00,1134.50,1205.00,1287.50,1461.50,1598.50,1174.51,1364.50,1391.50,1276.50,1215.00,1236.50
74,1290.04,1432.65,1381.95,1265.50,1412.82,1194.00,1320.50,1333.50,1486.00,1445.50,1259.50,1190.73,1289.00,1093.00,1264.50,1148.50,896.00,1188.00,1357.00,1455.00,1007.00,1123.50,1070.50,1135.00,1305.50,1156.50,1156.50,1227.00,1312.00,1492.50,1634.50,1195.01,1392.00,1415.50,1305.50,1237.50,1258.50
75,1316.54,1460.15,1406.95,1287.50,1438.32,1217.50,1347.50,1360.50,1514.00,1472.50,1279.00,1211.23,1316.00,1117.00,1289.00,1168.00,915.50,1204.00,1382.00,1480.00,1030.50,1153.00,1094.50,1156.50,1327.00,1190.50,1177.00,1250.00,1342.50,1524.00,1661.00,1217.01,1420.00,1443.50,1333.50,1261.00,1279.00
76,1347.04,1487.15,1429.95,1305.00,1464.82,1239.00,1371.00,1386.00,1544.00,1494.00,1300.50,1234.23,1341.00,1140.00,1314.50,1186.50,943.00,1220.00,1410.00,1507.50,1061.00,1173.00,1125.50,1177.50,1352.50,1217.00,1193.50,1276.00,1378.00,1554.50,1687.50,1247.51,1449.50,1469.50,1362.00,1282.00,1298.00
77,1372.54,1506.15,1451.45,1329.50,1490.32,1260.50,1391.50,1413.50,1574.50,1516.00,1321.50,1259.23,1365.00,1163.50,1337.00,1201.50,963.00,1240.00,1440.00,1535.50,1087.50,1191.50,1153.50,1198.00,1379.00,1238.00,1216.00,1300.00,1407.00,1591.00,1713.50,1275.51,1481.00,1497.50,1394.00,1303.50,1316.50
78,1395.04,1529.15,1472.95,1352.00,1513.32,1288.00,1414.00,1444.50,1607.50,1537.50,1348.50,1285.73,1390.50,1188.00,1361.00,1217.00,985.50,1260.00,1473.50,1566.50,1113.00,1213.00,1180.00,1224.00,1407.50,1259.00,1234.50,1321.50,1439.00,1622.00,1735.50,1298.51,1511.50,1524.00,1426.00,1330.00,1339.00
79,1417.54,1551.15,1493.45,1373.50,1538.82,1315.50,1434.00,1476.50,1643.00,1560.00,1373.00,1319.23,1419.50,1209.00,1383.50,1236.50,1015.50,1279.50,1510.50,1591.50,1138.00,1233.00,1203.00,1252.50,1435.50,1284.50,1254.00,1341.50,1464.00,1653.50,1764.50,1325.51,1541.00,1554.50,1451.00,1356.00,1364.00
80,1436.54,1576.15,1519.85,1392.00,1571.32,1336.00,1454.50,1505.00,1675.00,1587.00,1398.50,1350.73,1444.00,1230.00,1403.00,1256.00,1051.50,1300.50,1545.50,1619.00,1163.50,1254.00,1228.50,1276.50,1460.00,1313.50,1278.00,1362.50,1488.50,1685.00,1802.50,1355.51,1567.00,1586.50,1477.00,1381.50,1391.00
81,1454.54,1600.15,1539.35,1417.00,1592.82,1355.50,1477.50,1534.50,1701.50,1616.00,1423.50,1378.73,1469.00,1252.00,1426.00,1278.50,1076.00,1322.50,1581.00,1647.50,1188.50,1279.50,1252.00,1301.00,1483.00,1339.00,1304.50,1393.00,1510.00,1720.00,1837.00,1383.01,1593.00,1615.50,1503.50,1406.00,1418.50
82,1475.04,1622.65,1559.85,1441.00,1620.82,1374.50,1501.00,1565.00,1728.00,1645.50,1449.50,1406.73,1491.00,1273.00,1443.50,1300.00,1098.00,1347.00,1610.50,1677.00,1218.50,1303.50,1277.00,1327.50,1511.50,1365.00,1327.00,1427.00,1534.50,1755.50,1868.50,1410.01,1618.00,1647.00,1530.50,1432.00,1445.00
83,1501.54,1647.15,1585.85,1464.50,1643.32,1401.50,1532.50,1594.00,1754.00,1680.00,1476.50,1437.73,1514.50,1301.00,1462.00,1319.50,1116.00,1373.00,1639.50,1704.00,1247.50,1332.00,1308.00,1352.00,1535.00,1392.50,1351.00,1460.00,1562.00,1788.50,1900.50,1437.51,1644.00,1673.50,1556.00,1456.00,1467.50
84,1531.54,1671.65,1606.85,1488.00,1667.82,1434.50,1561.50,1627.50,1781.00,1714.50,1499.50,1464.23,1538.50,1325.00,1482.00,1344.00,1137.50,1398.50,1667.00,1728.50,1275.00,1362.00,1345.00,1378.50,1562.00,1419.50,1376.50,1485.50,1590.00,1821.00,1930.50,1466.01,1668.00,1701.00,1582.50,1484.00,1490.00
