# SAINT_PAUL_ISLAND_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 2020, 2021
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2022
0,9.00,10.00,9.50,9.50,0.00,2.50,2.50,9.00,0.50,9.50,0.00,6.00,3.00,0.00,0.00,8.00,11.00,0.00,0.00,0.00,4.50,0.00,1.00,12.00,11.00,0.00,7.00,0.00,0.00,7.00,0.00,4.00,0.00,0.00,7.50,10.50,13.00,0.00,11.00,4.00,7.00
1,20.00,10.00,14.50,18.50,0.00,4.50,4.00,18.00,0.50,9.50,2.50,15.00,6.00,0.00,0.00,18.50,23.50,9.00,0.00,4.50,10.50,0.00,8.50,22.50,20.00,0.00,9.50,0.00,0.00,14.00,0.00,7.00,0.00,0.50,14.00,22.50,26.00,0.00,19.00,11.00,15.50
2,29.50,10.00,19.00,23.50,0.00,13.00,4.00,27.00,0.50,9.50,2.50,22.50,9.50,0.00,0.00,27.50,33.50,16.00,5.50,9.00,15.50,1.00,16.50,32.50,28.00,3.00,11.50,0.00,4.50,17.00,0.00,10.00,0.00,3.50,19.00,30.00,37.50,3.50,23.50,20.50,22.00
3,42.50,15.00,29.00,29.00,0.00,23.50,4.00,35.50,0.50,9.50,2.50,26.50,9.50,0.50,0.00,33.00,41.00,23.00,14.50,13.00,19.00,10.00,24.00,37.00,33.50,9.00,19.00,0.00,6.00,26.50,0.00,10.00,0.00,9.50,19.00,41.50,41.00,11.50,34.00,26.50,23.50
4,53.50,15.00,40.50,34.00,0.50,32.00,6.00,38.50,0.50,18.00,2.50,32.00,9.50,0.50,0.00,36.50,46.00,27.00,22.50,17.00,26.50,19.50,31.50,43.50,36.50,16.50,19.00,0.00,6.00,30.50,0.00,10.50,6.50,13.00,19.00,51.50,41.00,19.50,44.50,32.50,26.50
5,67.00,15.00,50.50,41.50,9.50,37.00,6.00,38.50,0.50,29.00,2.50,35.00,9.50,0.50,0.00,40.50,50.50,29.50,30.00,25.00,34.50,30.00,39.50,51.00,36.50,25.50,19.00,0.00,6.00,38.50,0.00,15.00,9.50,13.00,19.00,64.00,42.00,24.00,56.00,38.50,34.50
6,74.50,18.50,62.00,49.00,17.00,45.00,6.00,38.50,0.50,41.00,2.50,35.00,9.50,0.50,0.00,44.50,54.50,29.50,38.00,33.00,43.00,38.00,47.00,59.00,36.50,35.00,19.00,0.00,6.00,47.50,0.00,17.50,9.50,13.00,19.00,70.00,46.00,29.00,65.50,50.00,37.00
7,78.50,24.50,70.50,51.50,20.00,47.50,6.00,41.50,0.50,55.00,2.50,35.00,9.50,0.50,0.50,47.50,59.50,29.50,44.00,37.00,51.50,48.00,56.00,68.50,37.50,42.50,21.50,0.00,6.00,56.00,0.00,17.50,9.50,13.00,20.00,70.50,46.00,34.50,69.50,60.50,43.50
8,83.00,29.00,77.50,51.50,20.00,47.50,6.00,48.50,0.50,64.00,2.50,43.50,9.50,3.00,0.50,49.50,65.00,29.50,52.00,37.00,59.00,59.00,64.50,76.50,40.00,49.50,25.00,0.00,6.00,62.00,0.00,18.50,9.50,18.50,20.00,70.50,46.00,42.50,71.00,71.00,49.00
9,86.00,36.50,79.00,51.50,20.00,47.50,6.00,58.00,0.50,76.00,2.50,52.50,9.50,6.00,0.50,49.50,69.50,31.50,59.00,37.00,67.50,68.50,66.50,84.00,46.50,60.00,35.00,0.00,6.00,65.00,0.00,24.50,9.50,23.50,20.00,70.50,54.00,47.00,73.00,76.50,56.50
10,86.00,42.00,80.00,51.50,20.00,54.00,6.00,67.50,0.50,88.50,2.50,61.00,9.50,11.00,0.50,49.50,73.00,36.50,66.00,37.00,74.50,74.00,66.50,92.50,47.00,69.50,43.50,0.00,6.00,65.50,0.00,28.50,9.50,29.50,20.00,70.50,61.50,49.00,82.50,80.00,61.50
11,86.00,42.00,83.50,51.50,20.00,54.00,6.00,77.00,0.50,98.50,2.50,68.50,9.50,16.50,0.50,49.50,84.00,37.50,73.00,37.00,81.50,78.50,74.50,97.00,49.00,78.50,52.50,0.00,6.00,71.50,0.00,28.50,9.50,30.00,20.00,70.50,67.50,53.50,90.50,82.50,66.00
12,86.00,42.00,93.50,51.50,21.50,54.00,6.00,87.50,5.00,109.50,2.50,72.00,9.50,24.00,0.50,49.50,96.00,40.50,81.00,40.50,88.00,86.50,82.00,97.00,56.50,86.50,59.50,2.00,6.00,75.50,0.00,28.50,9.50,30.00,20.00,77.00,73.50,58.00,96.00,83.50,66.00
