KODIAK AIRPORT
1980-01-01,27,22,24.5,1,M
1980-01-02,32,20,26.0,1,M
1980-01-03,29,14,21.5,1,M
1980-01-04,44,14,29.0,1,M
1980-01-05,45,32,38.5,T,M
1980-01-06,41,35,38.0,T,M
1980-01-07,43,38,40.5,T,M
1980-01-08,42,31,36.5,0,M
1980-01-09,44,28,36.0,0,M
1980-01-10,33,20,26.5,0,M
1980-01-11,21,13,17.0,0,M
1980-01-12,20,11,15.5,1,M
1980-01-13,12,7,9.5,1,M
1980-01-14,14,5,9.5,2,0.20
1980-01-15,16,9,12.5,2,0.20
1980-01-16,36,10,23.0,2,0.20
1980-01-17,41,25,33.0,4,0.40
1980-01-18,43,37,40.0,0,M
1980-01-19,40,26,33.0,0,M
1980-01-20,45,33,39.0,T,M
1980-01-21,40,31,35.5,T,M
1980-01-22,34,25,29.5,T,M
1980-01-23,35,20,27.5,T,M
1980-01-24,40,20,30.0,T,M
1980-01-25,41,36,38.5,T,M
1980-01-26,41,35,38.0,0,M
1980-01-27,42,35,38.5,0,M
1980-01-28,42,36,39.0,0,M
1980-01-29,36,28,32.0,0,M
1980-01-30,36,27,31.5,5,0.50
1980-01-31,30,26,28.0,7,0.70
1980-02-01,39,27,33.0,7,0.80
1980-02-02,39,29,34.0,8,M
1980-02-03,31,13,22.0,6,M
1980-02-04,43,15,29.0,8,1.20
1980-02-05,40,32,36.0,3,1.20
1980-02-06,41,27,34.0,3,1.50
1980-02-07,39,22,30.5,2,1.20
1980-02-08,42,37,39.5,2,1.20
1980-02-09,44,35,39.5,T,M
1980-02-10,42,34,38.0,T,M
1980-02-11,44,39,41.5,0,M
1980-02-12,42,37,39.5,0,M
1980-02-13,41,36,38.5,0,M
1980-02-14,40,32,36.0,0,M
1980-02-15,41,30,35.5,0,M
1980-02-16,43,24,33.5,0,M
1980-02-17,39,21,30.0,0,M
1980-02-18,37,26,31.5,0,M
1980-02-19,40,31,35.5,T,M
1980-02-20,36,29,32.5,T,M
1980-02-21,37,12,24.5,4,0.30
1980-02-22,42,9,25.5,4,0.30
1980-02-23,43,30,36.5,T,M
1980-02-24,41,30,35.5,T,M
1980-02-25,41,36,38.5,0,M
1980-02-26,42,35,38.5,1,M
1980-02-27,38,35,36.5,T,M
1980-02-28,44,31,37.5,T,M
1980-02-29,43,29,36.0,T,M
1980-03-01,39,24,31.5,T,M
1980-03-02,41,36,38.5,T,M
1980-03-03,43,32,37.5,0,M
1980-03-04,45,37,41.0,0,M
1980-03-05,42,37,39.5,0,M
1980-03-06,47,36,41.5,0,M
1980-03-07,44,36,40.0,0,M
1980-03-08,46,32,39.0,0,M
1980-03-09,47,30,38.5,0,M
1980-03-10,43,31,37.0,0,M
1980-03-11,41,25,33.0,1,M
1980-03-12,37,25,31.0,0,M
1980-03-13,32,21,26.5,0,M
1980-03-14,34,18,26.0,0,M
1980-03-15,34,18,26.0,0,M
1980-03-16,33,21,27.0,0,M
1980-03-17,41,18,29.5,T,M
1980-03-18,46,31,38.5,T,M
1980-03-19,42,32,37.0,T,M
1980-03-20,46,38,42.0,0,M
1980-03-21,48,31,39.5,0,M
1980-03-22,42,27,34.5,0,M
1980-03-23,41,35,38.0,0,M
1980-03-24,43,35,39.0,1,M
1980-03-25,44,36,40.0,0,M
1980-03-26,46,35,40.5,0,M
1980-03-27,47,30,38.5,T,M
1980-03-28,46,25,35.5,0,M
1980-03-29,41,35,38.0,0,M
1980-03-30,49,38,43.5,T,M
1980-03-31,45,36,40.5,0,M
1980-04-01,46,30,38.0,0,M
1980-04-02,43,27,35.0,0,M
1980-04-03,42,40,41.0,0,M
1980-04-04,43,35,39.0,0,M
1980-04-05,43,36,39.5,0,M
1980-04-06,47,34,40.5,0,M
1980-04-07,45,31,38.0,0,M
1980-04-08,44,38,41.0,0,M
1980-04-09,46,40,43.0,0,M
1980-04-10,44,37,40.5,0,M
1980-04-11,51,36,43.5,0,M
1980-04-12,47,30,38.5,0,M
1980-04-13,46,33,39.5,0,M
1980-04-14,45,29,37.0,0,M
1980-04-15,46,32,39.0,0,M
1980-04-16,45,38,41.5,0,M
1980-04-17,44,36,40.0,0,M
1980-04-18,43,39,41.0,0,M
1980-04-19,50,38,44.0,0,M
1980-04-20,45,36,40.5,0,M
1980-04-21,43,39,41.0,0,M
1980-04-22,45,38,41.5,0,M
1980-04-23,44,36,40.0,T,M
1980-04-24,45,37,41.0,0,M
1980-04-25,49,39,44.0,0,M
1980-04-26,44,41,42.5,0,M
1980-04-27,48,40,44.0,0,M
1980-04-28,47,40,43.5,0,M
1980-04-29,45,40,42.5,0,M
1980-04-30,48,40,44.0,0,M
1980-05-01,47,40,43.5,0,M
1980-05-02,49,38,43.5,0,M
1980-05-03,45,42,43.5,0,M
1980-05-04,49,39,44.0,0,M
1980-05-05,54,41,47.5,0,M
1980-05-06,49,41,45.0,0,M
1980-05-07,45,40,42.5,0,M
1980-05-08,45,41,43.0,0,M
1980-05-09,45,41,43.0,0,M
1980-05-10,48,41,44.5,0,M
1980-05-11,53,41,47.0,0,M
1980-05-12,45,41,43.0,0,M
1980-05-13,48,37,42.5,0,M
1980-05-14,48,34,41.0,0,M
1980-05-15,46,41,43.5,0,M
1980-05-16,48,44,46.0,0,M
1980-05-17,46,41,43.5,0,M
1980-05-18,45,38,41.5,0,M
1980-05-19,46,37,41.5,0,M
1980-05-20,50,37,43.5,0,M
1980-05-21,59,39,49.0,0,M
1980-05-22,53,41,47.0,0,M
1980-05-23,48,44,46.0,0,M
1980-05-24,51,44,47.5,0,M
1980-05-25,49,43,46.0,0,M
1980-05-26,51,44,47.5,0,M
1980-05-27,48,44,46.0,0,M
1980-05-28,54,43,48.5,0,M
1980-05-29,47,43,45.0,0,M
1980-05-30,58,42,50.0,0,M
1980-05-31,59,43,51.0,0,M
1980-06-01,57,43,50.0,0,M
1980-06-02,58,45,51.5,0,M
1980-06-03,73,49,61.0,0,M
1980-06-04,72,50,61.0,0,M
1980-06-05,70,49,59.5,0,M
1980-06-06,62,47,54.5,0,M
1980-06-07,58,46,52.0,0,M
1980-06-08,60,45,52.5,0,M
1980-06-09,60,41,50.5,0,M
1980-06-10,60,49,54.5,0,M
1980-06-11,56,48,52.0,0,M
1980-06-12,50,43,46.5,0,M
1980-06-13,63,47,55.0,0,M
1980-06-14,60,48,54.0,0,M
1980-06-15,56,48,52.0,0,M
1980-06-16,53,44,48.5,0,M
1980-06-17,61,40,50.5,0,M
1980-06-18,55,41,48.0,0,M
1980-06-19,61,45,53.0,0,M
1980-06-20,55,48,51.5,0,M
1980-06-21,55,46,50.5,0,M
1980-06-22,60,43,51.5,0,M
1980-06-23,56,50,53.0,0,M
1980-06-24,53,48,50.5,0,M
1980-06-25,54,49,51.5,0,M
1980-06-26,66,49,57.5,0,M
1980-06-27,60,47,53.5,0,M
1980-06-28,61,45,53.0,0,M
1980-06-29,63,45,54.0,0,M
1980-06-30,53,43,48.0,0,M
1980-07-01,57,49,53.0,0,M
1980-07-02,57,49,53.0,0,M
1980-07-03,62,49,55.5,0,M
1980-07-04,65,45,55.0,0,M
1980-07-05,61,53,57.0,0,M
1980-07-06,63,50,56.5,0,M
1980-07-07,62,45,53.5,0,M
1980-07-08,60,48,54.0,0,M
1980-07-09,59,45,52.0,0,M
1980-07-10,66,47,56.5,0,M
1980-07-11,59,53,56.0,0,M
1980-07-12,58,50,54.0,0,M
1980-07-13,63,50,56.5,0,M
1980-07-14,63,50,56.5,0,M
1980-07-15,56,51,53.5,0,M
1980-07-16,58,50,54.0,0,M
1980-07-17,59,51,55.0,0,M
1980-07-18,59,52,55.5,0,M
1980-07-19,61,48,54.5,0,M
1980-07-20,67,46,56.5,0,M
1980-07-21,64,50,57.0,0,M
1980-07-22,61,52,56.5,0,M
1980-07-23,63,50,56.5,0,M
1980-07-24,60,52,56.0,0,M
1980-07-25,64,49,56.5,0,M
1980-07-26,71,53,62.0,0,M
1980-07-27,62,49,55.5,0,M
1980-07-28,64,51,57.5,0,M
1980-07-29,65,52,58.5,0,M
1980-07-30,68,52,60.0,0,M
1980-07-31,65,52,58.5,0,M
1980-08-01,72,51,61.5,0,M
1980-08-02,67,53,60.0,0,M
1980-08-03,67,53,60.0,0,M
1980-08-04,62,50,56.0,0,M
1980-08-05,78,54,66.0,0,M
1980-08-06,66,54,60.0,0,M
1980-08-07,59,52,55.5,0,M
1980-08-08,57,51,54.0,0,M
1980-08-09,64,51,57.5,0,M
1980-08-10,62,51,56.5,0,M
1980-08-11,62,45,53.5,0,M
1980-08-12,60,44,52.0,0,M
1980-08-13,59,42,50.5,0,M
1980-08-14,54,52,53.0,0,M
1980-08-15,61,52,56.5,0,M
1980-08-16,66,50,58.0,0,M
1980-08-17,70,48,59.0,0,M
1980-08-18,64,53,58.5,0,M
1980-08-19,65,45,55.0,0,M
1980-08-20,62,44,53.0,0,M
1980-08-21,55,42,48.5,0,M
1980-08-22,66,42,54.0,0,M
1980-08-23,56,41,48.5,0,M
1980-08-24,66,48,57.0,0,M
1980-08-25,71,47,59.0,0,M
1980-08-26,65,47,56.0,0,M
1980-08-27,62,53,57.5,0,M
1980-08-28,58,53,55.5,0,M
1980-08-29,64,51,57.5,0,M
1980-08-30,54,51,52.5,0,M
1980-08-31,62,52,57.0,0,M
1980-09-01,65,43,54.0,0,M
1980-09-02,56,41,48.5,0,M
1980-09-03,53,41,47.0,0,M
1980-09-04,57,41,49.0,0,M
1980-09-05,63,39,51.0,0,M
1980-09-06,56,38,47.0,0,M
1980-09-07,51,48,49.5,0,M
1980-09-08,57,48,52.5,0,M
1980-09-09,55,48,51.5,0,M
1980-09-10,59,41,50.0,0,M
1980-09-11,55,49,52.0,0,M
1980-09-12,57,51,54.0,0,M
1980-09-13,71,52,61.5,0,M
1980-09-14,69,58,63.5,0,M
1980-09-15,67,58,62.5,0,M
1980-09-16,59,52,55.5,0,M
1980-09-17,61,51,56.0,0,M
1980-09-18,59,49,54.0,0,M
1980-09-19,65,46,55.5,0,M
1980-09-20,55,45,50.0,0,M
1980-09-21,56,44,50.0,0,M
1980-09-22,60,41,50.5,0,M
1980-09-23,61,45,53.0,0,M
1980-09-24,54,46,50.0,0,M
1980-09-25,53,49,51.0,0,M
1980-09-26,54,46,50.0,0,M
1980-09-27,54,45,49.5,0,M
1980-09-28,50,47,48.5,0,M
1980-09-29,54,47,50.5,0,M
1980-09-30,50,46,48.0,0,M
1980-10-01,55,37,46.0,0,M
1980-10-02,50,33,41.5,0,M
1980-10-03,52,36,44.0,0,M
1980-10-04,49,36,42.5,0,M
1980-10-05,54,43,48.5,0,M
1980-10-06,49,45,47.0,0,M
1980-10-07,50,38,44.0,0,M
1980-10-08,46,32,39.0,0,M
1980-10-09,43,29,36.0,0,M
1980-10-10,44,25,34.5,0,M
1980-10-11,53,32,42.5,0,M
1980-10-12,50,33,41.5,0,M
1980-10-13,49,44,46.5,0,M
1980-10-14,53,45,49.0,0,M
1980-10-15,51,35,43.0,0,M
1980-10-16,48,35,41.5,0,M
1980-10-17,48,45,46.5,0,M
1980-10-18,48,44,46.0,0,M
1980-10-19,48,39,43.5,0,M
1980-10-20,48,38,43.0,0,M
1980-10-21,50,48,49.0,0,M
1980-10-22,50,46,48.0,0,M
1980-10-23,48,41,44.5,0,M
1980-10-24,47,37,42.0,0,M
1980-10-25,47,37,42.0,0,M
1980-10-26,46,36,41.0,0,M
1980-10-27,44,40,42.0,0,M
1980-10-28,45,33,39.0,0,M
1980-10-29,46,30,38.0,0,M
1980-10-30,46,37,41.5,0,M
1980-10-31,46,36,41.0,0,M
1980-11-01,46,30,38.0,0,M
1980-11-02,44,30,37.0,0,M
1980-11-03,44,39,41.5,0,M
1980-11-04,47,41,44.0,0,M
1980-11-05,43,32,37.5,0,M
1980-11-06,43,32,37.5,0,M
1980-11-07,44,33,38.5,0,M
1980-11-08,38,31,34.5,0,M
1980-11-09,44,30,37.0,0,M
1980-11-10,44,39,41.5,0,M
1980-11-11,43,33,38.0,0,M
1980-11-12,41,32,36.5,0,M
1980-11-13,43,36,39.5,0,M
1980-11-14,45,35,40.0,0,M
1980-11-15,42,36,39.0,0,M
1980-11-16,46,26,36.0,0,M
1980-11-17,43,27,35.0,0,M
1980-11-18,45,37,41.0,0,M
1980-11-19,45,35,40.0,0,M
1980-11-20,42,29,35.5,0,M
1980-11-21,44,29,36.5,T,M
1980-11-22,44,31,37.5,T,M
1980-11-23,45,27,36.0,0,M
1980-11-24,42,37,39.5,0,M
1980-11-25,39,29,34.0,0,M
1980-11-26,39,28,33.5,0,M
1980-11-27,39,34,36.5,0,M
1980-11-28,37,31,34.0,0,M
1980-11-29,39,30,34.5,0,M
1980-11-30,40,26,33.0,0,M
1980-12-01,42,28,35.0,0,M
1980-12-02,42,28,35.0,0,M
1980-12-03,42,23,32.5,0,M
1980-12-04,35,22,28.5,0,M
1980-12-05,36,21,28.5,0,M
1980-12-06,40,30,35.0,2,0.20
1980-12-07,40,33,36.5,0,M
1980-12-08,41,30,35.5,1,M
1980-12-09,40,34,37.0,T,M
1980-12-10,34,25,29.5,0,M
1980-12-11,27,13,20.0,0,M
1980-12-12,17,10,13.5,0,M
1980-12-13,18,8,13.0,T,M
1980-12-14,12,4,8.0,T,M
1980-12-15,16,4,10.0,T,M
1980-12-16,30,15,22.5,T,M
1980-12-17,30,16,23.0,T,M
1980-12-18,37,30,33.5,T,M
1980-12-19,38,33,35.5,1,M
1980-12-20,38,28,33.0,T,M
1980-12-21,33,24,28.5,T,M
1980-12-22,39,16,27.5,T,M
1980-12-23,40,38,39.0,T,M
1980-12-24,38,32,35.0,T,M
1980-12-25,36,31,33.5,T,M
1980-12-26,32,24,28.0,T,M
1980-12-27,29,20,24.5,T,M
1980-12-28,40,26,33.0,T,M
1980-12-29,38,26,32.0,T,M
1980-12-30,46,21,33.5,3,0.50
1980-12-31,46,40,43.0,0,M
1981-01-01,43,40,41.5,0,M
1981-01-02,43,36,39.5,0,M
1981-01-03,44,38,41.0,0,M
1981-01-04,43,37,40.0,0,M
1981-01-05,43,39,41.0,0,M
1981-01-06,43,40,41.5,0,M
1981-01-07,43,38,40.5,0,M
1981-01-08,42,36,39.0,0,M
1981-01-09,43,37,40.0,0,M
1981-01-10,40,32,36.0,0,M
1981-01-11,41,35,38.0,0,M
1981-01-12,41,36,38.5,0,M
1981-01-13,44,40,42.0,0,M
1981-01-14,44,40,42.0,0,M
1981-01-15,42,36,39.0,0,M
1981-01-16,43,39,41.0,0,M
1981-01-17,42,36,39.0,0,M
1981-01-18,39,35,37.0,0,M
1981-01-19,35,28,31.5,0,M
1981-01-20,33,23,28.0,0,M
1981-01-21,35,28,31.5,0,M
1981-01-22,36,32,34.0,T,M
1981-01-23,44,36,40.0,0,M
1981-01-24,43,39,41.0,0,M
1981-01-25,43,31,37.0,0,M
1981-01-26,40,26,33.0,1,M
1981-01-27,39,30,34.5,T,M
1981-01-28,42,36,39.0,T,M
1981-01-29,45,42,43.5,0,M
1981-01-30,45,34,39.5,0,M
1981-01-31,41,30,35.5,0,M
1981-02-01,43,35,39.0,0,M
1981-02-02,45,30,37.5,1,M
1981-02-03,41,29,35.0,T,M
1981-02-04,42,39,40.5,0,M
1981-02-05,45,41,43.0,0,M
1981-02-06,45,41,43.0,0,M
1981-02-07,49,43,46.0,0,M
1981-02-08,47,41,44.0,0,M
1981-02-09,44,28,36.0,0,M
1981-02-10,40,26,33.0,0,M
1981-02-11,38,26,32.0,0,M
1981-02-12,37,31,34.0,0,M
1981-02-13,37,27,32.0,T,M
1981-02-14,30,19,24.5,T,M
1981-02-15,33,13,23.0,T,M
1981-02-16,30,18,24.0,T,M
1981-02-17,28,25,26.5,T,M
1981-02-18,34,26,30.0,1,M
1981-02-19,34,28,31.0,1,M
1981-02-20,36,20,28.0,3,0.30
1981-02-21,26,16,21.0,4,0.30
1981-02-22,45,21,33.0,5,0.50
1981-02-23,36,27,31.5,3,0.30
1981-02-24,42,32,37.0,3,0.30
1981-02-25,43,36,39.5,1,M
1981-02-26,43,28,35.5,T,M
1981-02-27,40,22,31.0,T,M
1981-02-28,41,37,39.0,0,M
1981-03-01,44,29,36.5,0,M
1981-03-02,42,25,33.5,0,M
1981-03-03,40,25,32.5,0,M
1981-03-04,40,27,33.5,T,M
1981-03-05,45,33,39.0,T,M
1981-03-06,44,33,38.5,T,M
1981-03-07,44,37,40.5,0,M
1981-03-08,42,40,41.0,0,M
1981-03-09,45,37,41.0,0,M
1981-03-10,44,37,40.5,0,M
1981-03-11,43,38,40.5,0,M
1981-03-12,42,38,40.0,0,M
1981-03-13,43,38,40.5,0,M
1981-03-14,43,37,40.0,0,M
1981-03-15,43,38,40.5,0,M
1981-03-16,44,37,40.5,0,M
1981-03-17,43,36,39.5,0,M
1981-03-18,44,40,42.0,0,M
