PUNTILLA
1980-01-01,-1,-22,-11.5,43,M
1980-01-02,9,-3,3.0,43,M
1980-01-03,8,-12,-2.0,43,M
1980-01-04,9,-13,-2.0,44,M
1980-01-05,11,-0,5.5,45,M
1980-01-06,11,-9,1.0,45,M
1980-01-07,25,8,16.5,45,M
1980-01-08,30,5,17.5,45,M
1980-01-09,32,-1,15.5,44,M
1980-01-10,20,-5,7.5,44,M
1980-01-11,1,-6,-2.5,44,M
1980-01-12,-2,-13,-7.5,44,M
1980-01-13,-12,-39,-25.5,44,M
1980-01-14,-15,-31,-23.0,45,M
1980-01-15,-15,-29,-22.0,45,M
1980-01-16,-5,-30,-17.5,45,M
1980-01-17,6,-13,-3.5,46,M
1980-01-18,31,6,18.5,58,M
1980-01-19,33,26,29.5,61,M
1980-01-20,32,19,25.5,66,M
1980-01-21,32,22,27.0,72,M
1980-01-22,30,5,17.5,73,M
1980-01-23,6,-23,-8.5,M,M
1980-01-24,13,-25,-6.0,M,M
1980-01-25,17,-14,1.5,75,M
1980-01-26,22,6,14.0,75,M
1980-01-27,32,17,24.5,75,M
1980-01-28,30,15,22.5,75,M
1980-01-29,22,5,13.5,75,M
1980-01-30,5,-16,-5.5,75,M
1980-01-31,-5,-17,-11.0,75,M
1980-02-01,-0,-9,-4.5,76,M
1980-02-02,30,-3,13.5,79,M
1980-02-03,29,12,20.5,81,M
1980-02-04,25,16,20.5,83,M
1980-02-05,34,22,28.0,82,M
1980-02-06,34,24,29.0,83,M
1980-02-07,35,12,23.5,83,M
1980-02-08,24,-9,7.5,83,M
1980-02-09,31,22,26.5,84,M
1980-02-10,34,26,30.0,84,M
1980-02-11,40,33,36.5,76,M
1980-02-12,40,32,36.0,72,M
1980-02-13,35,9,22.0,70,M
1980-02-14,35,9,22.0,70,M
1980-02-15,26,7,16.5,70,M
1980-02-16,26,2,14.0,70,M
1980-02-17,22,-1,10.5,70,M
1980-02-18,14,-11,1.5,70,M
1980-02-19,2,-23,-10.5,70,M
1980-02-20,14,-22,-4.0,70,M
1980-02-21,23,-4,9.5,70,M
1980-02-22,25,17,21.0,71,M
1980-02-23,35,20,27.5,76,M
1980-02-24,35,5,20.0,75,M
1980-02-25,17,-12,2.5,75,M
1980-02-26,29,-1,14.0,75,M
1980-02-27,22,9,15.5,75,M
1980-02-28,22,2,12.0,74,M
1980-02-29,26,-2,12.0,74,M
1980-03-01,20,-10,5.0,74,M
1980-03-02,24,-5,9.5,74,M
1980-03-03,32,20,26.0,73,M
1980-03-04,40,22,31.0,71,M
1980-03-05,35,25,30.0,71,M
1980-03-06,29,19,24.0,71,M
1980-03-07,29,20,24.5,72,M
1980-03-08,33,23,28.0,72,M
1980-03-09,27,8,17.5,72,M
1980-03-10,20,-6,7.0,72,M
1980-03-11,26,-0,13.0,72,M
1980-03-12,26,2,14.0,72,M
1980-03-13,17,-2,7.5,72,M
1980-03-14,8,-12,-2.0,72,M
1980-03-15,3,-18,-7.5,72,M
1980-03-16,6,-23,-8.5,72,M
1980-03-17,20,-19,0.5,72,M
1980-03-18,28,3,15.5,72,M
1980-03-19,25,-14,5.5,72,M
1980-03-20,30,-4,13.0,72,M
1980-03-21,36,19,27.5,70,M
1980-03-22,32,-2,15.0,69,M
1980-03-23,39,19,29.0,67,M
1980-03-24,38,14,26.0,65,M
1980-03-25,42,10,26.0,61,M
1980-03-26,33,-0,16.5,61,M
1980-03-27,38,24,31.0,62,M
1980-03-28,34,10,22.0,61,M
1980-03-29,31,1,16.0,61,M
1980-03-30,40,27,33.5,60,M
1980-03-31,42,29,35.5,57,M
1980-04-01,38,29,33.5,60,M
1980-04-02,41,29,35.0,59,M
1980-04-03,40,27,33.5,57,M
1980-04-04,44,26,35.0,55,M
1980-04-05,40,28,34.0,53,M
1980-04-06,40,9,24.5,52,M
1980-04-07,47,19,33.0,52,M
1980-04-08,46,26,36.0,50,M
1980-04-09,39,11,25.0,49,M
1980-04-10,38,10,24.0,48,M
1980-04-11,37,8,22.5,48,M
1980-04-12,36,14,25.0,48,M
1980-04-13,37,21,29.0,48,M
1980-04-14,41,15,28.0,48,M
1980-04-15,32,-0,16.0,48,M
1980-04-16,40,-5,17.5,47,M
1980-04-17,35,5,20.0,46,M
1980-04-18,38,3,20.5,45,M
1980-04-19,40,20,30.0,45,M
1980-04-20,44,21,32.5,45,M
1980-04-21,39,24,31.5,47,M
1980-04-22,42,21,31.5,46,M
1980-04-23,36,22,29.0,46,M
1980-04-24,35,12,23.5,46,M
1980-04-25,41,15,28.0,45,M
1980-04-26,44,32,38.0,44,M
1980-04-27,47,22,34.5,40,M
1980-04-28,51,21,36.0,38,M
1980-04-29,47,28,37.5,36,M
1980-04-30,41,17,29.0,34,M
1980-05-01,46,21,33.5,34,M
1980-05-02,44,25,34.5,33,M
1980-05-03,42,32,37.0,31,M
1980-05-04,44,30,37.0,30,M
1980-05-05,48,23,35.5,30,M
1980-05-06,46,30,38.0,29,M
1980-05-07,47,30,38.5,27,M
1980-05-08,47,27,37.0,26,M
1980-05-09,45,32,38.5,24,M
1980-05-10,40,32,36.0,22,M
1980-05-11,42,33,37.5,20,M
1980-05-12,42,33,37.5,20,M
1980-05-13,45,32,38.5,19,M
1980-05-14,45,32,38.5,18,M
1980-05-15,45,22,33.5,18,M
1980-05-16,48,32,40.0,17,M
1980-05-17,44,37,40.5,16,M
1980-05-18,45,33,39.0,16,M
1980-05-19,49,29,39.0,14,M
1980-05-20,45,31,38.0,13,M
1980-05-21,42,28,35.0,12,M
1980-05-22,50,35,42.5,12,M
1980-05-23,M,31,M,10,M
1980-05-24,45,27,36.0,7,M
1980-05-25,49,31,40.0,6,M
1980-05-26,43,35,39.0,4,M
1980-05-27,56,33,44.5,3,M
1980-05-28,48,36,42.0,1,M
1980-05-29,47,32,39.5,0,M
1980-05-30,44,31,37.5,0,M
1980-05-31,53,32,42.5,0,M
1980-06-01,57,33,45.0,0,M
1980-06-02,M,37,M,0,M
1980-06-03,53,38,45.5,0,M
1980-06-04,55,39,47.0,0,M
1980-06-05,63,38,50.5,0,M
1980-06-06,58,38,48.0,0,M
1980-06-07,55,35,45.0,0,M
1980-06-08,60,38,49.0,0,M
1980-06-09,59,27,43.0,0,M
1980-06-10,52,38,45.0,0,M
1980-06-11,48,34,41.0,0,M
1980-06-12,55,36,45.5,0,M
1980-06-13,60,34,47.0,0,M
1980-06-14,65,32,48.5,0,M
1980-06-15,59,39,49.0,0,M
1980-06-16,61,32,46.5,0,M
1980-06-17,65,35,50.0,0,M
1980-06-18,59,43,51.0,0,M
1980-06-19,51,41,46.0,0,M
1980-06-20,46,34,40.0,0,M
1980-06-21,49,36,42.5,0,M
1980-06-22,64,38,51.0,0,M
1980-06-23,65,35,50.0,0,M
1980-06-24,54,38,46.0,0,M
1980-06-25,50,40,45.0,0,M
1980-06-26,62,41,51.5,0,M
1980-06-27,63,47,55.0,0,M
1980-06-28,63,42,52.5,0,M
1980-06-29,52,41,46.5,0,M
1980-06-30,48,42,45.0,0,M
1980-07-01,52,42,47.0,0,M
1980-07-02,50,39,44.5,0,M
1980-07-03,50,34,42.0,0,M
1980-07-04,62,M,M,0,M
1980-07-05,52,48,50.0,0,M
1980-07-06,56,48,52.0,0,M
1980-07-07,59,35,47.0,0,M
1980-07-08,58,39,48.5,0,M
1980-07-09,59,44,51.5,0,M
1980-07-10,52,42,47.0,0,M
1980-07-11,53,42,47.5,0,M
1980-07-12,53,45,49.0,0,M
1980-07-13,66,47,56.5,0,M
1980-07-14,63,41,52.0,0,M
1980-07-15,60,45,52.5,0,M
1980-07-16,52,46,49.0,0,M
1980-07-17,60,42,51.0,0,M
1980-07-18,71,36,53.5,0,M
1980-07-19,77,40,58.5,0,M
1980-07-20,76,40,58.0,0,M
1980-07-21,75,41,58.0,0,M
1980-07-22,76,44,60.0,0,M
1980-07-23,79,41,60.0,0,M
1980-07-24,72,44,58.0,0,M
1980-07-25,63,51,57.0,0,M
1980-07-26,64,53,58.5,0,M
1980-07-27,60,41,50.5,0,M
1980-07-28,60,40,50.0,0,M
1980-07-29,53,46,49.5,0,M
1980-07-30,64,32,48.0,0,M
1980-07-31,68,39,53.5,0,M
1980-08-01,68,37,52.5,0,M
1980-08-02,59,37,48.0,0,M
1980-08-03,64,37,50.5,0,M
1980-08-04,71,41,56.0,0,M
1980-08-05,65,40,52.5,0,M
1980-08-06,58,52,55.0,0,M
1980-08-07,53,43,48.0,0,M
1980-08-08,54,39,46.5,0,M
1980-08-09,53,45,49.0,0,M
1980-08-10,58,47,52.5,0,M
1980-08-11,63,46,54.5,0,M
1980-08-12,62,44,53.0,0,M
1980-08-13,56,39,47.5,0,M
1980-08-14,54,31,42.5,0,M
1980-08-15,52,26,39.0,0,M
1980-08-16,54,40,47.0,0,M
1980-08-17,54,31,42.5,0,M
1980-08-18,53,38,45.5,0,M
1980-08-19,59,39,49.0,0,M
1980-08-20,59,29,44.0,0,M
1980-08-21,49,30,39.5,0,M
1980-08-22,58,32,45.0,0,M
1980-08-23,61,19,40.0,0,M
1980-08-24,65,28,46.5,0,M
1980-08-25,60,39,49.5,0,M
1980-08-26,63,37,50.0,0,M
1980-08-27,55,35,45.0,0,M
1980-08-28,59,38,48.5,0,M
1980-08-29,60,42,51.0,0,M
1980-08-30,57,29,43.0,0,M
1980-08-31,60,38,49.0,0,M
1980-09-01,55,33,44.0,0,M
1980-09-02,41,26,33.5,0,M
1980-09-03,42,28,35.0,0,M
1980-09-04,51,24,37.5,0,M
1980-09-05,51,27,39.0,0,M
1980-09-06,55,22,38.5,0,M
1980-09-07,54,25,39.5,0,M
1980-09-08,54,38,46.0,0,M
1980-09-09,53,39,46.0,0,M
1980-09-10,54,32,43.0,0,M
1980-09-11,55,21,38.0,0,M
1980-09-12,51,28,39.5,0,M
1980-09-13,43,32,37.5,0,M
1980-09-14,49,38,43.5,0,M
1980-09-15,56,40,48.0,0,M
1980-09-16,57,45,51.0,0,M
1980-09-17,54,28,41.0,0,M
1980-09-18,53,28,40.5,0,M
1980-09-19,51,34,42.5,0,M
1980-09-20,49,24,36.5,0,M
1980-09-21,46,34,40.0,0,M
1980-09-22,45,35,40.0,0,M
1980-09-23,47,34,40.5,0,M
1980-09-24,47,37,42.0,0,M
1980-09-25,45,30,37.5,0,M
1980-09-26,45,38,41.5,0,M
1980-09-27,47,40,43.5,0,M
1980-09-28,49,24,36.5,0,M
1980-09-29,54,29,41.5,0,M
1980-09-30,49,33,41.0,0,M
1980-10-01,51,33,42.0,0,M
1980-10-02,55,28,41.5,0,M
1980-10-03,50,24,37.0,0,M
1980-10-04,44,17,30.5,0,M
1980-10-05,40,27,33.5,0,M
1980-10-06,40,28,34.0,0,M
1980-10-07,37,29,33.0,T,M
1980-10-08,32,22,27.0,0,M
1980-10-09,30,16,23.0,0,M
1980-10-10,27,15,21.0,0,M
1980-10-11,28,6,17.0,0,M
1980-10-12,29,7,18.0,0,M
1980-10-13,M,M,M,0,M
1980-10-14,32,28,30.0,0,M
1980-10-15,37,30,33.5,0,M
1980-10-16,31,3,17.0,0,M
1980-10-17,35,26,30.5,0,M
1980-10-18,36,32,34.0,0,M
1980-10-19,38,31,34.5,0,M
1980-10-20,38,31,34.5,0,M
1980-10-21,39,34,36.5,0,M
1980-10-22,40,31,35.5,M,M
1980-10-23,40,30,35.0,M,M
1980-10-24,42,34,38.0,M,M
1980-10-25,41,29,35.0,M,M
1980-10-26,35,21,28.0,M,M
1980-10-27,39,18,28.5,M,M
1980-10-28,28,14,21.0,M,M
1980-10-29,44,11,27.5,M,M
1980-10-30,43,3,23.0,2,M
1980-10-31,39,2,20.5,2,M
1980-11-01,39,M,M,2,M
1980-11-02,25,M,M,2,M
1980-11-03,26,M,M,2,M
1980-11-04,33,M,M,2,M
1980-11-05,36,M,M,2,M
1980-11-06,32,M,M,2,M
1980-11-07,30,M,M,2,M
1980-11-08,23,M,M,1,M
1980-11-09,16,M,M,1,M
1980-11-10,24,-0,12.0,3,M
1980-11-11,31,22,26.5,4,M
1980-11-12,29,2,15.5,5,M
1980-11-13,28,17,22.5,5,M
1980-11-14,25,15,20.0,4,M
1980-11-15,27,10,18.5,4,M
1980-11-16,24,9,16.5,4,M
1980-11-17,24,12,18.0,5,M
1980-11-18,29,9,19.0,6,M
1980-11-19,34,27,30.5,6,M
1980-11-20,31,24,27.5,8,M
1980-11-21,38,14,26.0,7,M
1980-11-22,28,18,23.0,8,M
1980-11-23,29,21,25.0,7,M
1980-11-24,32,19,25.5,6,M
1980-11-25,28,20,24.0,8,M
1980-11-26,24,10,17.0,8,M
1980-11-27,26,14,20.0,9,M
1980-11-28,29,13,21.0,9,M
1980-11-29,19,-2,8.5,8,M
1980-11-30,12,-9,1.5,8,M
1980-12-01,18,-9,4.5,8,M
1980-12-02,11,-7,2.0,8,M
1980-12-03,20,6,13.0,8,M
1980-12-04,15,-1,7.0,8,M
1980-12-05,15,-10,2.5,8,M
1980-12-06,-0,-20,-10.0,8,M
1980-12-07,-2,-20,-11.0,7,M
1980-12-08,-1,-17,-9.0,7,M
1980-12-09,5,-18,-6.5,8,M
1980-12-10,15,-3,6.0,8,M
1980-12-11,2,-24,-11.0,8,M
1980-12-12,2,-33,-15.5,8,M
1980-12-13,-26,-32,-29.0,7,M
1980-12-14,-14,-29,-21.5,8,M
1980-12-15,-18,-24,-21.0,8,M
1980-12-16,-15,-23,-19.0,7,M
1980-12-17,-18,-22,-20.0,7,M
1980-12-18,-20,-22,-21.0,7,M
1980-12-19,-11,-22,-16.5,7,M
1980-12-20,-9,-14,-11.5,7,M
1980-12-21,-4,-18,-11.0,7,M
1980-12-22,-6,-11,-8.5,7,M
1980-12-23,1,-17,-8.0,7,M
1980-12-24,10,-10,0.0,7,M
1980-12-25,-0,-21,-10.5,7,M
1980-12-26,-5,-25,-15.0,7,M
1980-12-27,-10,-22,-16.0,7,M
1980-12-28,-12,-24,-18.0,7,M
1980-12-29,2,-19,-8.5,7,M
1980-12-30,11,-6,2.5,7,M
1980-12-31,34,6,20.0,12,M
1981-01-01,36,17,26.5,13,M
1981-01-02,34,26,30.0,11,M
1981-01-03,29,-0,14.5,11,M
1981-01-04,30,6,18.0,11,M
1981-01-05,31,2,16.5,12,M
1981-01-06,29,-1,14.0,14,M
1981-01-07,37,18,27.5,17,M
1981-01-08,35,19,27.0,17,M
1981-01-09,31,14,22.5,17,M
1981-01-10,34,20,27.0,20,M
1981-01-11,27,9,18.0,20,M
1981-01-12,27,8,17.5,20,M
1981-01-13,32,10,21.0,21,M
1981-01-14,36,21,28.5,23,M
1981-01-15,38,30,34.0,16,M
1981-01-16,35,29,32.0,16,M
1981-01-17,35,24,29.5,20,M
1981-01-18,36,29,32.5,22,M
1981-01-19,34,10,22.0,23,M
1981-01-20,29,21,25.0,24,M
1981-01-21,25,13,19.0,24,M
1981-01-22,24,8,16.0,27,M
1981-01-23,35,10,22.5,25,M
1981-01-24,33,19,26.0,29,M
1981-01-25,33,22,27.5,36,M
1981-01-26,35,21,28.0,32,M
1981-01-27,22,-2,10.0,32,M
1981-01-28,20,-13,3.5,32,M
1981-01-29,27,11,19.0,33,M
1981-01-30,31,-1,15.0,32,M
1981-01-31,34,21,27.5,31,M
1981-02-01,35,21,28.0,31,M
1981-02-02,36,25,30.5,31,M
1981-02-03,30,19,24.5,31,M
1981-02-04,31,22,26.5,31,M
1981-02-05,32,20,26.0,33,M
1981-02-06,34,8,21.0,37,M
1981-02-07,34,31,32.5,37,M
1981-02-08,31,11,21.0,37,M
1981-02-09,31,3,17.0,36,M
1981-02-10,35,2,18.5,36,M
1981-02-11,30,-10,10.0,36,M
1981-02-12,15,-1,7.0,36,M
1981-02-13,8,-14,-3.0,35,M
1981-02-14,M,-18,M,34,M
1981-02-15,2,-16,-7.0,34,M
1981-02-16,4,-24,-10.0,34,M
1981-02-17,-0,-35,-17.5,34,M
1981-02-18,18,-28,-5.0,34,M
1981-02-19,33,14,23.5,35,M
1981-02-20,33,12,22.5,36,M
1981-02-21,32,10,21.0,37,M
1981-02-22,33,5,19.0,39,M
1981-02-23,13,5,9.0,38,M
1981-02-24,24,-0,12.0,41,M
1981-02-25,31,2,16.5,40,M
1981-02-26,32,4,18.0,40,M
1981-02-27,32,21,26.5,38,M
1981-02-28,34,22,28.0,37,M
1981-03-01,33,29,31.0,39,M
1981-03-02,35,9,22.0,40,M
1981-03-03,30,8,19.0,39,M
1981-03-04,38,-9,14.5,39,M
1981-03-05,30,17,23.5,40,M
1981-03-06,30,17,23.5,40,M
1981-03-07,40,1,20.5,39,M
1981-03-08,32,-9,11.5,39,M
1981-03-09,51,14,32.5,39,M
1981-03-10,33,18,25.5,40,M
1981-03-11,34,15,24.5,42,M
1981-03-12,36,21,28.5,39,M
1981-03-13,36,12,24.0,39,M
1981-03-14,36,10,23.0,39,M
1981-03-15,46,21,33.5,38,M
1981-03-16,39,23,31.0,36,M
1981-03-17,38,11,24.5,43,M
1981-03-18,34,11,22.5,49,M
1981-03-19,52,20,36.0,40,M
1981-03-20,35,12,23.5,38,M
1981-03-21,39,7,23.0,37,M
1981-03-22,25,11,18.0,37,M
1981-03-23,30,-13,8.5,34,M
1981-03-24,33,-10,11.5,31,M
1981-03-25,38,-0,19.0,30,M
1981-03-26,42,9,25.5,30,M
1981-03-27,40,19,29.5,29,M
1981-03-28,37,15,26.0,29,M
1981-03-29,38,11,24.5,29,M
1981-03-30,41,18,29.5,30,M
1981-03-31,37,18,27.5,30,M
1981-04-01,35,-8,13.5,31,M
1981-04-02,35,-8,13.5,30,M
1981-04-03,M,-12,M,30,M
1981-04-04,32,-10,11.0,29,M
1981-04-05,35,-14,10.5,28,M
1981-04-06,36,-16,10.0,28,M
1981-04-07,34,-20,7.0,28,M
1981-04-08,34,9,21.5,28,M
1981-04-09,35,20,27.5,28,M
1981-04-10,34,15,24.5,28,M
1981-04-11,35,-10,12.5,28,M
1981-04-12,42,-6,18.0,28,M
1981-04-13,38,-8,15.0,28,M
1981-04-14,M,-4,M,28,M
1981-04-15,31,-12,9.5,27,M
1981-04-16,37,-10,13.5,27,M
1981-04-17,33,-12,10.5,27,M
1981-04-18,36,6,21.0,27,M
1981-04-19,42,-3,19.5,26,M
1981-04-20,42,-1,20.5,26,M
1981-04-21,42,7,24.5,26,M
1981-04-22,40,-4,18.0,26,M
1981-04-23,44,7,25.5,25,M
1981-04-24,44,-4,20.0,25,M
1981-04-25,45,24,34.5,25,M
1981-04-26,40,9,24.5,25,M
1981-04-27,44,12,28.0,25,M
1981-04-28,45,22,33.5,24,M
1981-04-29,45,26,35.5,24,M
1981-04-30,46,24,35.0,24,M
1981-05-01,41,11,26.0,25,M
1981-05-02,40,20,30.0,24,M
1981-05-03,39,10,24.5,23,M
1981-05-04,39,27,33.0,22,M
1981-05-05,45,10,27.5,22,M
1981-05-06,50,15,32.5,22,M
1981-05-07,56,19,37.5,21,M
1981-05-08,58,19,38.5,21,M
1981-05-09,59,21,40.0,16,M
1981-05-10,51,33,42.0,12,M
1981-05-11,48,10,29.0,10,M
1981-05-12,56,18,37.0,10,M
1981-05-13,58,13,35.5,8,M
1981-05-14,58,18,38.0,8,M
1981-05-15,59,25,42.0,8,M
1981-05-16,61,28,44.5,6,M
1981-05-17,59,24,41.5,6,M
1981-05-18,53,20,36.5,3,M
1981-05-19,46,34,40.0,2,M
1981-05-20,46,33,39.5,2,M
1981-05-21,48,20,34.0,0,M
1981-05-22,51,18,34.5,0,M
1981-05-23,60,20,40.0,0,M
1981-05-24,58,26,42.0,0,M
1981-05-25,60,35,47.5,0,M
1981-05-26,70,30,50.0,0,M
1981-05-27,69,35,52.0,0,M
1981-05-28,57,38,47.5,0,M
1981-05-29,59,29,44.0,0,M
1981-05-30,65,20,42.5,0,M
1981-05-31,59,29,44.0,0,M
1981-06-01,M,M,M,0,M
1981-06-02,61,M,M,0,M
1981-06-03,60,M,M,0,M
1981-06-04,59,M,M,0,M
1981-06-05,56,M,M,0,M
1981-06-06,62,M,M,0,M
1981-06-07,61,M,M,0,M
1981-06-08,62,M,M,0,M
1981-06-09,53,M,M,T,M
1981-06-10,62,M,M,0,M
1981-06-11,62,M,M,0,M
1981-06-12,64,M,M,0,M
1981-06-13,72,M,M,0,M
1981-06-14,71,M,M,0,M
1981-06-15,M,38,M,0,M
1981-06-16,72,45,58.5,0,M
1981-06-17,79,41,60.0,0,M
1981-06-18,74,42,58.0,0,M
1981-06-19,73,40,56.5,0,M
1981-06-20,72,44,58.0,0,M
1981-06-21,65,42,53.5,0,M
1981-06-22,64,40,52.0,0,M
1981-06-23,71,39,55.0,0,M
1981-06-24,66,40,53.0,0,M
1981-06-25,65,44,54.5,0,M
1981-06-26,60,43,51.5,0,M
1981-06-27,51,41,46.0,0,M
1981-06-28,55,42,48.5,0,M
1981-06-29,51,34,42.5,0,M
1981-06-30,M,32,M,0,M
1981-07-01,62,34,48.0,0,M
1981-07-02,60,44,52.0,0,M
1981-07-03,65,37,51.0,0,M
1981-07-04,66,42,54.0,0,M
1981-07-05,72,45,58.5,0,M
1981-07-06,72,43,57.5,0,M
1981-07-07,71,42,56.5,0,M
1981-07-08,63,43,53.0,0,M
1981-07-09,58,42,50.0,0,M
1981-07-10,54,41,47.5,0,M
1981-07-11,59,41,50.0,0,M
1981-07-12,61,43,52.0,0,M
1981-07-13,58,42,50.0,0,M
1981-07-14,52,44,48.0,0,M
1981-07-15,54,45,49.5,0,M
1981-07-16,63,46,54.5,0,M
1981-07-17,61,50,55.5,0,M
1981-07-18,59,46,52.5,0,M
1981-07-19,57,47,52.0,0,M
1981-07-20,57,47,52.0,0,M
1981-07-21,60,48,54.0,0,M
1981-07-22,63,50,56.5,0,M
1981-07-23,62,50,56.0,0,M
1981-07-24,60,50,55.0,0,M
1981-07-25,60,48,54.0,0,M
1981-07-26,63,47,55.0,0,M
1981-07-27,62,47,54.5,0,M
1981-07-28,59,47,53.0,0,M
1981-07-29,60,41,50.5,0,M
1981-07-30,60,46,53.0,0,M
1981-07-31,60,46,53.0,0,M
1981-08-01,55,43,49.0,0,M
1981-08-02,M,M,M,0,M
1981-08-03,70,45,57.5,0,M
1981-08-04,73,35,54.0,0,M
1981-08-05,65,42,53.5,0,M
1981-08-06,57,41,49.0,0,M
1981-08-07,55,42,48.5,0,M
1981-08-08,60,44,52.0,0,M
1981-08-09,60,42,51.0,0,M
1981-08-10,57,41,49.0,0,M
1981-08-11,52,43,47.5,0,M
1981-08-12,56,40,48.0,0,M
1981-08-13,54,37,45.5,0,M
1981-08-14,56,37,46.5,0,M
1981-08-15,53,36,44.5,0,M
1981-08-16,55,31,43.0,0,M
1981-08-17,54,30,42.0,0,M
1981-08-18,56,36,46.0,0,M
1981-08-19,55,40,47.5,0,M
1981-08-20,55,35,45.0,0,M
1981-08-21,57,33,45.0,0,M
1981-08-22,63,38,50.5,0,M
1981-08-23,56,40,48.0,0,M
1981-08-24,61,40,50.5,0,M
1981-08-25,63,47,55.0,0,M
1981-08-26,76,36,56.0,0,M
1981-08-27,75,38,56.5,0,M
1981-08-28,77,36,56.5,0,M
1981-08-29,69,41,55.0,0,M
1981-08-30,65,43,54.0,0,M
1981-08-31,63,45,54.0,0,M
1981-09-01,66,35,50.5,0,M
1981-09-02,63,36,49.5,0,M
1981-09-03,59,43,51.0,0,M
1981-09-04,54,41,47.5,0,M
1981-09-05,58,40,49.0,0,M
1981-09-06,59,41,50.0,0,M
1981-09-07,59,36,47.5,0,M
1981-09-08,60,32,46.0,0,M
1981-09-09,60,36,48.0,0,M
1981-09-10,55,30,42.5,0,M
1981-09-11,58,32,45.0,0,M
1981-09-12,56,29,42.5,0,M
1981-09-13,49,31,40.0,0,M
1981-09-14,56,32,44.0,0,M
1981-09-15,51,33,42.0,0,M
1981-09-16,53,39,46.0,0,M
1981-09-17,47,32,39.5,0,M
1981-09-18,49,32,40.5,0,M
1981-09-19,44,35,39.5,0,M
1981-09-20,44,29,36.5,0,M
1981-09-21,43,33,38.0,0,M
1981-09-22,47,22,34.5,0,M
1981-09-23,41,22,31.5,0,M
1981-09-24,45,24,34.5,0,M
1981-09-25,48,29,38.5,0,M
1981-09-26,45,21,33.0,0,M
1981-09-27,39,20,29.5,0,M
1981-09-28,36,23,29.5,0,M
1981-09-29,33,9,21.0,0,M
1981-09-30,38,19,28.5,0,M
1981-10-01,41,28,34.5,0,M
1981-10-02,38,18,28.0,0,M
1981-10-03,38,23,30.5,0,M
1981-10-04,31,22,26.5,0,M
1981-10-05,35,21,28.0,0,M
1981-10-06,32,11,21.5,0,M
1981-10-07,36,13,24.5,0,M
1981-10-08,31,16,23.5,0,M
1981-10-09,32,2,17.0,0,M
1981-10-10,36,4,20.0,0,M
1981-10-11,38,20,29.0,3,M
1981-10-12,39,28,33.5,3,M
1981-10-13,43,29,36.0,3,M
1981-10-14,36,30,33.0,3,M
1981-10-15,38,29,33.5,3,M
1981-10-16,39,32,35.5,3,M
1981-10-17,38,8,23.0,3,M
1981-10-18,34,-0,17.0,3,M
1981-10-19,34,18,26.0,3,M
1981-10-20,33,16,24.5,3,M
1981-10-21,35,21,28.0,2,M
1981-10-22,37,23,30.0,2,M
1981-10-23,39,24,31.5,2,M
1981-10-24,40,19,29.5,2,M
1981-10-25,M,5,M,2,M
1981-10-26,26,8,17.0,1,M
1981-10-27,31,12,21.5,1,M
1981-10-28,25,10,17.5,2,M
1981-10-29,34,-2,16.0,2,M
1981-10-30,33,-4,14.5,2,M
1981-10-31,24,-3,10.5,2,M
1981-11-01,17,-1,8.0,2,M
1981-11-02,20,4,12.0,7,M
1981-11-03,15,-3,6.0,6,M
1981-11-04,11,-9,1.0,6,M
1981-11-05,8,-20,-6.0,5,M
1981-11-06,2,-24,-11.0,6,M
1981-11-07,26,-20,3.0,10,M
1981-11-08,27,12,19.5,9,M
1981-11-09,30,20,25.0,9,M
1981-11-10,41,21,31.0,6,M
1981-11-11,38,11,24.5,6,M
1981-11-12,35,18,26.5,6,M
1981-11-13,30,2,16.0,5,M
1981-11-14,25,1,13.0,5,M
1981-11-15,20,5,12.5,5,M
1981-11-16,16,-0,8.0,5,M
1981-11-17,8,-12,-2.0,5,M
1981-11-18,2,-13,-5.5,5,M
1981-11-19,3,-15,-6.0,5,M
1981-11-20,2,-14,-6.0,5,M
1981-11-21,10,-10,0.0,5,M
1981-11-22,13,-8,2.5,4,M
1981-11-23,20,-1,9.5,7,M
1981-11-24,19,-2,8.5,7,M
1981-11-25,20,7,13.5,8,M
1981-11-26,25,9,17.0,10,M
1981-11-27,22,6,14.0,10,M
1981-11-28,13,-12,0.5,10,M
1981-11-29,20,6,13.0,13,M
1981-11-30,26,10,18.0,16,M
1981-12-01,25,7,16.0,16,M
1981-12-02,23,4,13.5,16,M
1981-12-03,11,-10,0.5,16,M
1981-12-04,2,-14,-6.0,16,M
1981-12-05,2,-14,-6.0,16,M
1981-12-06,10,-6,2.0,16,M
1981-12-07,8,-13,-2.5,16,M
1981-12-08,3,-23,-10.0,16,M
1981-12-09,4,-17,-6.5,15,M
1981-12-10,13,-8,2.5,M,M
1981-12-11,13,7,10.0,M,M
1981-12-12,20,12,16.0,20,M
1981-12-13,25,14,19.5,20,M
1981-12-14,24,-2,11.0,20,M
1981-12-15,26,18,22.0,16,M
1981-12-16,29,16,22.5,17,M
1981-12-17,33,26,29.5,17,M
1981-12-18,33,28,30.5,20,M
1981-12-19,33,5,19.0,19,M
1981-12-20,12,-10,1.0,19,M
1981-12-21,-2,-22,-12.0,M,M
1981-12-22,20,-18,1.0,M,M
1981-12-23,25,17,21.0,23,M
1981-12-24,20,10,15.0,22,M
1981-12-25,17,3,10.0,21,M
1981-12-26,9,-4,2.5,20,M
1981-12-27,2,-12,-5.0,20,M
