SAINT PAUL ISLAND AIRPORT
1980-01-01,32,30,31.0,4,M
1980-01-02,36,32,34.0,3,M
1980-01-03,43,36,39.5,2,M
1980-01-04,44,42,43.0,T,M
1980-01-05,42,37,39.5,0,M
1980-01-06,39,31,35.0,0,M
1980-01-07,36,31,33.5,T,M
1980-01-08,37,34,35.5,T,M
1980-01-09,34,32,33.0,T,M
1980-01-10,32,25,28.5,T,M
1980-01-11,31,17,24.0,T,M
1980-01-12,27,17,22.0,T,M
1980-01-13,20,10,15.0,T,M
1980-01-14,17,9,13.0,1,M
1980-01-15,29,14,21.5,1,M
1980-01-16,16,6,11.0,2,M
1980-01-17,7,4,5.5,5,M
1980-01-18,16,7,11.5,6,M
1980-01-19,30,-3,13.5,6,M
1980-01-20,25,8,16.5,6,M
1980-01-21,26,10,18.0,6,M
1980-01-22,30,13,21.5,6,M
1980-01-23,40,29,34.5,6,M
1980-01-24,40,36,38.0,T,M
1980-01-25,38,35,36.5,T,M
1980-01-26,38,34,36.0,1,M
1980-01-27,38,33,35.5,1,M
1980-01-28,34,32,33.0,1,M
1980-01-29,34,26,30.0,1,M
1980-01-30,29,26,27.5,1,M
1980-01-31,28,23,25.5,1,M
1980-02-01,24,13,18.5,1,M
1980-02-02,14,8,11.0,1,M
1980-02-03,8,6,7.0,3,M
1980-02-04,16,6,11.0,3,M
1980-02-05,17,14,15.5,3,M
1980-02-06,14,9,11.5,3,M
1980-02-07,32,11,21.5,3,M
1980-02-08,39,32,35.5,4,M
1980-02-09,40,37,38.5,2,M
1980-02-10,38,27,32.5,T,M
1980-02-11,37,23,30.0,T,M
1980-02-12,38,26,32.0,T,M
1980-02-13,39,38,38.5,T,M
1980-02-14,40,34,37.0,T,M
1980-02-15,36,34,35.0,T,M
1980-02-16,40,36,38.0,T,M
1980-02-17,38,32,35.0,T,M
1980-02-18,32,23,27.5,T,M
1980-02-19,24,16,20.0,T,M
1980-02-20,18,12,15.0,T,M
1980-02-21,12,7,9.5,T,M
1980-02-22,14,-0,7.0,T,M
1980-02-23,24,-2,11.0,T,M
1980-02-24,32,9,20.5,T,M
1980-02-25,34,6,20.0,T,M
1980-02-26,26,23,24.5,T,M
1980-02-27,26,17,21.5,T,M
1980-02-28,36,17,26.5,T,M
1980-02-29,38,35,36.5,T,M
1980-03-01,36,32,34.0,T,M
1980-03-02,38,34,36.0,T,M
1980-03-03,36,33,34.5,T,M
1980-03-04,40,36,38.0,1,M
1980-03-05,40,32,36.0,T,M
1980-03-06,41,36,38.5,T,M
1980-03-07,40,25,32.5,T,M
1980-03-08,36,22,29.0,T,M
1980-03-09,37,22,29.5,T,M
1980-03-10,34,22,28.0,T,M
1980-03-11,28,17,22.5,1,M
1980-03-12,19,7,13.0,1,M
1980-03-13,28,17,22.5,1,M
1980-03-14,37,27,32.0,1,M
1980-03-15,34,16,25.0,1,M
1980-03-16,26,17,21.5,1,M
1980-03-17,40,25,32.5,3,M
1980-03-18,50,31,40.5,3,M
1980-03-19,36,32,34.0,4,M
1980-03-20,43,33,38.0,4,M
1980-03-21,38,32,35.0,2,M
1980-03-22,41,22,31.5,3,M
1980-03-23,35,27,31.0,3,M
1980-03-24,35,32,33.5,3,M
1980-03-25,36,32,34.0,3,M
1980-03-26,37,30,33.5,3,M
1980-03-27,31,21,26.0,3,M
1980-03-28,37,19,28.0,3,M
1980-03-29,35,32,33.5,5,M
1980-03-30,43,33,38.0,5,M
1980-03-31,42,32,37.0,5,M
1980-04-01,37,28,32.5,4,M
1980-04-02,37,33,35.0,3,M
1980-04-03,37,34,35.5,3,M
1980-04-04,39,33,36.0,2,M
1980-04-05,36,30,33.0,2,M
1980-04-06,35,29,32.0,1,M
1980-04-07,38,30,34.0,1,M
1980-04-08,38,30,34.0,T,M
1980-04-09,37,34,35.5,T,M
1980-04-10,37,30,33.5,T,M
1980-04-11,38,33,35.5,T,M
1980-04-12,36,30,33.0,3,M
1980-04-13,48,26,37.0,4,M
1980-04-14,35,18,26.5,3,M
1980-04-15,34,13,23.5,2,M
1980-04-16,31,27,29.0,3,M
1980-04-17,33,23,28.0,3,M
1980-04-18,31,19,25.0,3,M
1980-04-19,31,17,24.0,3,M
1980-04-20,29,20,24.5,3,M
1980-04-21,26,20,23.0,4,M
1980-04-22,30,21,25.5,5,M
1980-04-23,34,24,29.0,5,M
1980-04-24,29,23,26.0,5,M
1980-04-25,34,23,28.5,5,M
1980-04-26,37,30,33.5,5,M
1980-04-27,35,30,32.5,5,M
1980-04-28,41,30,35.5,4,M
1980-04-29,37,30,33.5,5,M
1980-04-30,35,30,32.5,5,M
1980-05-01,37,28,32.5,5,M
1980-05-02,35,29,32.0,5,M
1980-05-03,38,31,34.5,5,M
1980-05-04,38,33,35.5,2,M
1980-05-05,39,34,36.5,T,M
1980-05-06,44,35,39.5,T,M
1980-05-07,42,35,38.5,T,M
1980-05-08,43,34,38.5,T,M
1980-05-09,40,35,37.5,T,M
1980-05-10,43,34,38.5,0,M
1980-05-11,42,34,38.0,T,M
1980-05-12,43,35,39.0,0,M
1980-05-13,41,34,37.5,0,M
1980-05-14,44,35,39.5,0,M
1980-05-15,48,29,38.5,0,M
1980-05-16,41,30,35.5,0,M
1980-05-17,45,34,39.5,0,M
1980-05-18,43,34,38.5,0,M
1980-05-19,46,34,40.0,0,M
1980-05-20,45,28,36.5,0,M
1980-05-21,43,26,34.5,0,M
1980-05-22,42,31,36.5,0,M
1980-05-23,42,34,38.0,0,M
1980-05-24,44,35,39.5,0,M
1980-05-25,44,36,40.0,0,M
1980-05-26,49,38,43.5,0,M
1980-05-27,46,34,40.0,0,M
1980-05-28,47,35,41.0,0,M
1980-05-29,47,30,38.5,0,M
1980-05-30,49,31,40.0,0,M
1980-05-31,47,41,44.0,0,M
1980-06-01,44,40,42.0,0,M
1980-06-02,50,40,45.0,0,M
1980-06-03,53,38,45.5,0,M
1980-06-04,51,37,44.0,0,M
1980-06-05,52,35,43.5,0,M
1980-06-06,52,36,44.0,0,M
1980-06-07,50,40,45.0,0,M
1980-06-08,50,39,44.5,0,M
1980-06-09,48,42,45.0,0,M
1980-06-10,47,36,41.5,0,M
1980-06-11,48,36,42.0,0,M
1980-06-12,46,40,43.0,0,M
1980-06-13,47,39,43.0,0,M
1980-06-14,45,40,42.5,0,M
1980-06-15,50,41,45.5,0,M
1980-06-16,48,41,44.5,0,M
1980-06-17,46,41,43.5,0,M
1980-06-18,50,41,45.5,0,M
1980-06-19,49,41,45.0,0,M
1980-06-20,50,43,46.5,0,M
1980-06-21,49,41,45.0,0,M
1980-06-22,47,42,44.5,0,M
1980-06-23,51,41,46.0,0,M
1980-06-24,51,37,44.0,0,M
1980-06-25,48,41,44.5,0,M
1980-06-26,48,42,45.0,0,M
1980-06-27,47,43,45.0,0,M
1980-06-28,47,43,45.0,0,M
